osmid,highway,oneway,reversed,length,name,geometry,ref,maxspeed,junction
275633522,tertiary,False,True,191.51200000000003,Southwest Avenue,"LINESTRING (-81.4440447 41.099758, -81.4437797 41.0999244, -81.4435116 41.1001143, -81.4434418 41.1001566, -81.4431726 41.1003204, -81.4429451 41.1004714, -81.4426788 41.1006457, -81.4425545 41.1007238, -81.4424612 41.1007825, -81.4424069 41.1008168, -81.4423398 41.1008524, -81.4423031 41.1008719)",,25 mph,
21402044,unclassified,False,False,229.512,Erie Road,"LINESTRING (-81.438919 41.099901, -81.438696 41.100065, -81.438522 41.100203, -81.4383221 41.1003565, -81.4381052 41.1005231, -81.4380183 41.1005899, -81.437802 41.100756, -81.4377795 41.1007717, -81.437669 41.100849, -81.4376032 41.100892, -81.437326 41.101073, -81.437256 41.101125, -81.4370853 41.1012674, -81.436979 41.101356)",,,
780721569,tertiary,False,False,252.921,Southeast Avenue,"LINESTRING (-81.438919 41.099901, -81.4385217 41.0996115, -81.438389 41.0995148, -81.4379868 41.0992216, -81.43681 41.098364, -81.436749 41.09832)",,35 mph,
"[275633496, 780721569]",tertiary,False,True,152.057,Southeast Avenue,"LINESTRING (-81.438919 41.099901, -81.438979 41.0999452, -81.439063 41.100007, -81.4390741 41.1000162, -81.4391103 41.1000465, -81.4397334 41.1004849, -81.4400605 41.100715, -81.4401395 41.1007706, -81.4402387 41.1008393)",,35 mph,
21402044,unclassified,False,True,229.512,Erie Road,"LINESTRING (-81.436979 41.101356, -81.4370853 41.1012674, -81.437256 41.101125, -81.437326 41.101073, -81.4376032 41.100892, -81.437669 41.100849, -81.4377795 41.1007717, -81.437802 41.100756, -81.4380183 41.1005899, -81.4381052 41.1005231, -81.4383221 41.1003565, -81.438522 41.100203, -81.438696 41.100065, -81.438919 41.099901)",,,
"[188044643, 275634139]",secondary,False,True,245.82099999999997,East Avenue,"LINESTRING (-81.436979 41.101356, -81.437302 41.101364, -81.4373649 41.1013656, -81.4376052 41.1013692, -81.4381916 41.101378, -81.4382688 41.1013792, -81.4388231 41.1013876, -81.4389984 41.1013899, -81.4391721 41.1013921, -81.4393425 41.1013954, -81.439785 41.1014021, -81.439912 41.101404)",,25 mph,
275633497,primary,True,False,34.715,South Avenue,"LINESTRING (-81.440946 41.100645, -81.4409193 41.1007263, -81.4409042 41.1007585, -81.4409006 41.1007662, -81.4408763 41.1008045, -81.4408387 41.1008428, -81.4407576 41.1009169)",SR 91,,
780721569,tertiary,False,True,252.92099999999996,Southeast Avenue,"LINESTRING (-81.436749 41.09832, -81.43681 41.098364, -81.4379868 41.0992216, -81.438389 41.0995148, -81.4385217 41.0996115, -81.438919 41.099901)",,35 mph,
21411953,residential,False,False,91.21700000000001,Sperry Avenue,"LINESTRING (-81.4464389 41.1015179, -81.4464423 41.1014497, -81.446462 41.1010502, -81.446468 41.100929, -81.446473 41.100698)",,,
521801363,primary,False,False,160.405,West Avenue,"LINESTRING (-81.4464389 41.1015179, -81.4463006 41.1015166, -81.4460646 41.1015122, -81.4455416 41.1015025, -81.445422 41.1015003, -81.4452687 41.1014974, -81.4451511 41.1014952, -81.4448718 41.10149, -81.4445251 41.1014836)",SR 261,35 mph,
275634261,primary,True,False,12.909,Tallmadge Circle,"LINESTRING (-81.440609 41.1019, -81.4407446 41.1019551)",SR 91;SR 261,,roundabout
275634029,primary,True,False,52.185,Tallmadge Circle,"LINESTRING (-81.4418412 41.1009356, -81.4418107 41.1009271, -81.4417919 41.1009218, -81.4417044 41.1009053, -81.4416179 41.1008967, -81.4415253 41.1008922, -81.441433 41.1008883, -81.4412258 41.1008797)",SR 91;SR 261,,roundabout
275633499,primary,True,False,36.94499999999999,South Avenue,"LINESTRING (-81.4412258 41.1008797, -81.4410601 41.1008055, -81.4410493 41.1007996, -81.4410319 41.1007897, -81.4410144 41.1007762, -81.441001 41.100761, -81.4409871 41.1007402, -81.440946 41.100645)",SR 91,,
275633505,primary,True,False,39.872,Tallmadge Circle,"LINESTRING (-81.4412258 41.1008797, -81.4410427 41.1008774, -81.4410044 41.1008769, -81.4409503 41.1008786, -81.4408962 41.1008836, -81.4408476 41.1008919, -81.4407942 41.1009067, -81.4407576 41.1009169)",SR 261,,roundabout
275634136,primary,True,False,3.864,Tallmadge Circle,"LINESTRING (-81.4407576 41.1009169, -81.4407168 41.1009331)",SR 91;SR 261,,roundabout
275634136,primary,True,False,35.333,Tallmadge Circle,"LINESTRING (-81.4403533 41.1012489, -81.4403352 41.1012899, -81.4403218 41.1013318, -81.4403151 41.1013702, -81.4403104 41.1014079, -81.440309 41.101444, -81.4403097 41.1014783, -81.440311 41.1015122, -81.4403151 41.101543, -81.4403193 41.1015623)",SR 91;SR 261,,roundabout
275634137,secondary,True,False,41.348,East Avenue,"LINESTRING (-81.4403533 41.1012489, -81.4401565 41.1013486, -81.4400933 41.1013709, -81.4400118 41.1013858, -81.439912 41.101404)",,,
275634138,secondary,True,False,39.235,East Avenue,"LINESTRING (-81.439912 41.101404, -81.4400105 41.1014231, -81.440059 41.1014325, -81.4401475 41.1014578, -81.4402374 41.1015022, -81.4403193 41.1015623)",,,
"[275634139, 188044643]",secondary,False,False,245.82100000000003,East Avenue,"LINESTRING (-81.439912 41.101404, -81.439785 41.1014021, -81.4393425 41.1013954, -81.4391721 41.1013921, -81.4389984 41.1013899, -81.4388231 41.1013876, -81.4382688 41.1013792, -81.4381916 41.101378, -81.4376052 41.1013692, -81.4373649 41.1013656, -81.437302 41.101364, -81.436979 41.101356)",,25 mph,
275634264,primary,True,False,49.684000000000005,North Avenue,"LINESTRING (-81.4409126 41.1023987, -81.4409442 41.1023194, -81.4409578 41.1022089, -81.4409657 41.1021448, -81.4409878 41.1021004, -81.4410244 41.1020691, -81.4411261 41.1020056)",SR 91,,
613594310,tertiary,False,False,192.589,Northwest Avenue,"LINESTRING (-81.4436879 41.1035082, -81.4436611 41.1034861, -81.4431382 41.1030542, -81.4426885 41.1026805, -81.44242 41.1024573, -81.4421421 41.1022264)",,35 mph,
275634042,tertiary,True,False,41.389,Northwest Avenue,"LINESTRING (-81.4421421 41.1022264, -81.4420482 41.1020707, -81.4420398 41.1020522, -81.4420354 41.1020342, -81.4420338 41.1020153, -81.4420344 41.1019962, -81.4420403 41.101956, -81.4420492 41.1019172, -81.442065 41.1018733)",,,
613594310,tertiary,False,True,192.589,Northwest Avenue,"LINESTRING (-81.4421421 41.1022264, -81.44242 41.1024573, -81.4426885 41.1026805, -81.4431382 41.1030542, -81.4436611 41.1034861, -81.4436879 41.1035082)",,35 mph,
21430781,residential,False,True,169.339,Highland Drive,"LINESTRING (-81.437859 41.105223, -81.437877 41.104677, -81.437873 41.10463, -81.437859 41.104583, -81.437824 41.104521, -81.437765 41.104478, -81.43752 41.104359, -81.437398 41.10428, -81.437215 41.104129, -81.4370363 41.1039719)",,,
275634029,primary,True,False,13.745999999999999,Tallmadge Circle,"LINESTRING (-81.4422428 41.1013031, -81.4422207 41.1012449, -81.4421941 41.1011964, -81.4421887 41.1011866)",SR 91;SR 261,,roundabout
113969461,primary,True,False,33.088,Tallmadge Circle,"LINESTRING (-81.442244 41.101597, -81.4422603 41.1015444, -81.4422697 41.1014899, -81.4422704 41.1014438, -81.442266 41.1013955, -81.4422572 41.1013522, -81.4422428 41.1013031)",SR 91,,roundabout
275634031,primary,True,False,68.06099999999999,West Avenue,"LINESTRING (-81.442244 41.101597, -81.4422981 41.1015564, -81.442326 41.1015377, -81.4423494 41.1015232, -81.4423764 41.1015087, -81.4424058 41.1014946, -81.4424376 41.1014833, -81.4424741 41.1014775, -81.4428704 41.1014859, -81.4429044 41.1014839, -81.4429362 41.1014766, -81.442965 41.1014685, -81.442994 41.1014562)",SR 261,25 mph,
275633494,tertiary,True,False,40.492999999999995,Southeast Avenue,"LINESTRING (-81.4402387 41.1008393, -81.4402975 41.1009401, -81.4403251 41.1009735, -81.4403446 41.1010023, -81.4403607 41.1010306, -81.4403726 41.1010631, -81.4403825 41.1011003, -81.4403946 41.1011797)",,,
"[275633496, 780721569]",tertiary,False,False,152.057,Southeast Avenue,"LINESTRING (-81.4402387 41.1008393, -81.4401395 41.1007706, -81.4400605 41.100715, -81.4397334 41.1004849, -81.4391103 41.1000465, -81.4390741 41.1000162, -81.439063 41.100007, -81.438979 41.0999452, -81.438919 41.099901)",,35 mph,
275634136,primary,True,False,8.437,Tallmadge Circle,"LINESTRING (-81.4403946 41.1011797, -81.4403533 41.1012489)",SR 91;SR 261,,roundabout
275633520,tertiary,True,False,37.043000000000006,Southwest Avenue,"LINESTRING (-81.4421887 41.1011866, -81.4421905 41.1010929, -81.4421967 41.1010475, -81.4422122 41.1010057, -81.4422343 41.1009686, -81.4423031 41.1008719)",,,
275634029,primary,True,False,41.186,Tallmadge Circle,"LINESTRING (-81.4421887 41.1011866, -81.4421467 41.1011284, -81.4421107 41.1010903, -81.4420473 41.1010401, -81.441954 41.100983, -81.4418982 41.1009563, -81.4418412 41.1009356)",SR 91;SR 261,,roundabout
275633521,tertiary,True,False,40.336,Southwest Avenue,"LINESTRING (-81.4423031 41.1008719, -81.4422241 41.1009029, -81.4421512 41.1009262, -81.4421074 41.1009364, -81.4420519 41.1009424, -81.4420056 41.1009446, -81.4419527 41.1009424, -81.4418412 41.1009356)",,,
275633522,tertiary,False,False,191.512,Southwest Avenue,"LINESTRING (-81.4423031 41.1008719, -81.4423398 41.1008524, -81.4424069 41.1008168, -81.4424612 41.1007825, -81.4425545 41.1007238, -81.4426788 41.1006457, -81.4429451 41.1004714, -81.4431726 41.1003204, -81.4434418 41.1001566, -81.4435116 41.1001143, -81.4437797 41.0999244, -81.4440447 41.099758)",,25 mph,
275634041,tertiary,True,False,44.635,Northwest Avenue,"LINESTRING (-81.4417038 41.1020089, -81.4418298 41.1020454, -81.4418604 41.1020547, -81.441893 41.102067, -81.441921 41.1020791, -81.4419399 41.1020881, -81.4419696 41.1021031, -81.4419924 41.1021171, -81.4421421 41.1022264)",,,
275634265,primary,True,False,34.804,Tallmadge Circle,"LINESTRING (-81.4417038 41.1020089, -81.441765 41.102002, -81.4418253 41.1019923, -81.4419015 41.1019723, -81.4419505 41.1019517, -81.441991 41.1019282, -81.4420303 41.1019012, -81.442065 41.1018733)",SR 91;SR 261,,roundabout
275634265,primary,True,False,34.298,Tallmadge Circle,"LINESTRING (-81.442065 41.1018733, -81.4421058 41.1018267, -81.4421423 41.1017784, -81.4421721 41.1017309, -81.4422107 41.1016647, -81.442244 41.101597)",SR 91;SR 261,,roundabout
"[275634136, 1188030098]",primary,True,False,15.335999999999999,Tallmadge Circle,"LINESTRING (-81.4403193 41.1015623, -81.4403355 41.1016122, -81.4403568 41.1016613, -81.440377 41.1016927)","['SR 91;SR 261', 'SR 91']",,roundabout
275634262,primary,True,False,53.016,North Avenue,"LINESTRING (-81.4407446 41.1019551, -81.4407799 41.1019858, -81.4407873 41.1019927, -81.4408177 41.1020244, -81.4408533 41.1020668, -81.4408725 41.10212, -81.4408741 41.1022075, -81.4408759 41.1023091, -81.4409126 41.1023987)",SR 91,,
275634263,primary,True,False,32.769,Tallmadge Circle,"LINESTRING (-81.4407446 41.1019551, -81.4407955 41.1019712, -81.4408464 41.1019849, -81.4409057 41.1019953, -81.440966 41.1020006, -81.4411261 41.1020056)",SR 261,,roundabout
275634265,primary,True,False,48.421,Tallmadge Circle,"LINESTRING (-81.4411261 41.1020056, -81.4415005 41.1020104, -81.4415698 41.1020112, -81.441629 41.102012, -81.4417038 41.1020089)",SR 91;SR 261,,roundabout
275634257,primary,True,False,39.926,Northeast Avenue,"LINESTRING (-81.440377 41.1016927, -81.440307 41.1017924, -81.4402813 41.1018319, -81.440134 41.102001)",SR 261,,
275634260,primary,True,False,30.490000000000002,Tallmadge Circle,"LINESTRING (-81.440377 41.1016927, -81.4404004 41.1017235, -81.4404246 41.1017558, -81.4404487 41.1017826, -81.4404842 41.1018175, -81.4405312 41.1018529, -81.440609 41.1019)",SR 91,,roundabout
275634028,primary,True,False,68.737,West Avenue,"LINESTRING (-81.442994 41.1014562, -81.4429668 41.1014409, -81.442935 41.1014292, -81.442905 41.1014201, -81.4428702 41.1014142, -81.4424663 41.1014103, -81.4424366 41.1014093, -81.4424019 41.1014045, -81.4423674 41.1013966, -81.442335 41.101383, -81.4423098 41.1013658, -81.4422882 41.1013479, -81.4422428 41.1013031)",SR 261,,
275634030,primary,False,True,128.329,West Avenue,"LINESTRING (-81.442994 41.1014562, -81.4432076 41.10146, -81.4434337 41.1014641, -81.4445251 41.1014836)",SR 261,25 mph,
275633495,tertiary,True,False,41.452,Southeast Avenue,"LINESTRING (-81.4407168 41.1009331, -81.4405229 41.1008992, -81.4404613 41.1008911, -81.4403989 41.1008795, -81.4403558 41.1008686, -81.4402387 41.1008393)",,,
275634136,primary,True,False,39.09,Tallmadge Circle,"LINESTRING (-81.4407168 41.1009331, -81.440698 41.1009406, -81.440638 41.100969, -81.4405753 41.1010063, -81.440515 41.101048, -81.440468 41.1010922, -81.4404284 41.1011352, -81.4403946 41.1011797)",SR 91;SR 261,,roundabout
