osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,tunnel
1013011275,Broad Street,primary,False,True,16.661,"LINESTRING (-74.1712713 40.7370445, -74.1711968 40.7371833)",,,
11613795,Academy Street,residential,True,False,145.798,"LINESTRING (-74.1712713 40.7370445, -74.1714716 40.7370894, -74.1728811 40.7375237)",,,
60787511,Broad Street,primary,False,False,58.06,"LINESTRING (-74.1712713 40.7370445, -74.1713132 40.7369714, -74.1715456 40.7365655)",,,
11613795,Academy Street,residential,True,False,104.181,"LINESTRING (-74.1728811 40.7375237, -74.174012 40.7379026)",,,
11618800,Halsey Street,residential,True,False,63.977,"LINESTRING (-74.1728811 40.7375237, -74.1731578 40.7369879)",,,
11613795,Academy Street,residential,True,False,147.738,"LINESTRING (-74.174012 40.7379026, -74.1755022 40.7384004, -74.1756165 40.7384386)",,,
11623243,Washington Street,primary,True,False,44.637,"LINESTRING (-74.174012 40.7379026, -74.1738578 40.7382028, -74.1738209 40.738277)",3,,
262807661,University Avenue,primary,True,False,67.672,"LINESTRING (-74.1756165 40.7384386, -74.1759362 40.7378803)",3,,
579737311,Washington Street,secondary,True,False,65.621,"LINESTRING (-74.1774672 40.7318938, -74.1770758 40.732404)",3,,
11624390,Court Street,tertiary,False,True,66.56,"LINESTRING (-74.1774672 40.7318938, -74.1770434 40.7317434, -74.1769923 40.7317253, -74.1769249 40.7317014, -74.1768368 40.7316701, -74.1767647 40.7316246)",,,
361439212,Chapel Court,residential,False,True,90.069,"LINESTRING (-74.1747443 40.732703, -74.1746901 40.7327982, -74.174564 40.7330195, -74.1743207 40.7334467)",,,
11615543,,secondary_link,True,False,50.474000000000004,"LINESTRING (-74.1755633 40.7360664, -74.1755463 40.736178, -74.1754726 40.7363394, -74.1754644 40.7363573, -74.1753989 40.7365008)",2,,
1039255114,Washington Street,secondary,True,False,56.836,"LINESTRING (-74.1755633 40.7360664, -74.1752479 40.7362735, -74.1752113 40.7363, -74.175062 40.7364082)",3,,
11618800,Halsey Street,residential,True,False,100.239,"LINESTRING (-74.1736659 40.7360198, -74.1737267 40.735921, -74.1739997 40.7354774, -74.1741421 40.7352461, -74.1741687 40.7352028)",,,
262807591,Market Street,primary,False,False,94.339,"LINESTRING (-74.1736659 40.7360198, -74.1737351 40.736039, -74.1747165 40.7363132)",,CR 510,
262807591,Market Street,primary,False,True,139.079,"LINESTRING (-74.1736659 40.7360198, -74.1735879 40.7359981, -74.1733207 40.7359238, -74.173179 40.735887, -74.1728851 40.7358055, -74.1727089 40.7357536, -74.1723066 40.7356417, -74.1721164 40.7355888)",,CR 510,
60787520,Broad Street,primary,False,False,83.55199999999999,"LINESTRING (-74.1721164 40.7355888, -74.1721864 40.7354738, -74.1725165 40.7349013)",,,
262807591,Market Street,primary,False,False,139.079,"LINESTRING (-74.1721164 40.7355888, -74.1723066 40.7356417, -74.1727089 40.7357536, -74.1728851 40.7358055, -74.173179 40.735887, -74.1733207 40.7359238, -74.1735879 40.7359981, -74.1736659 40.7360198)",,CR 510,
