osmid,oneway,name,highway,reversed,length,geometry,junction,bridge
29549675,True,شارع الملك فيصل,tertiary,False,74.297,"LINESTRING (36.3108266 33.5159267, 36.3100397 33.5158001)",,
26932232,True,,tertiary,False,88.32600000000001,"LINESTRING (36.3108266 33.5159267, 36.3108035 33.5159617, 36.3107892 33.5159989, 36.3107118 33.5167113)",,
30806586,False,,residential,False,368.567,"LINESTRING (36.3066358 33.5141902, 36.3065224 33.5145406, 36.3062122 33.5146509, 36.3059956 33.5147545, 36.3057927 33.5148251, 36.3056273 33.5147832, 36.3054657 33.5147438, 36.3053138 33.5147196, 36.3052207 33.514761, 36.3051253 33.5148092, 36.3049883 33.514872, 36.3048529 33.5149641, 36.3047205 33.5151516, 36.3046203 33.5154177, 36.3045838 33.5156899, 36.3044826 33.5162991, 36.3044808 33.5163222)",,
744924785,False,‫أديب إسحاق‬‎,tertiary,False,26.314,"LINESTRING (36.3141966 33.5173297, 36.3142024 33.5170931)",,
744924785,False,‫أديب إسحاق‬‎,tertiary,True,49.219,"LINESTRING (36.3142665 33.5166537, 36.3142024 33.5170931)",,
1021721121,True,‫أديب إسحاق‬‎,tertiary,False,58.053,"LINESTRING (36.3142665 33.5166537, 36.3143847 33.516141)",,
1021721120,False,,secondary,True,19.405,"LINESTRING (36.3142665 33.5166537, 36.3141355 33.5166192, 36.3140649 33.5166077)",,
159078989,True,,secondary,False,2.446,"LINESTRING (36.3106682 33.5174793, 36.3106845 33.517462)",roundabout,
31992132,True,,secondary,False,148.747,"LINESTRING (36.3122072 33.5173538, 36.3136207 33.5167208)",,
31992145,True,شارع ‫بدري العكام ‬‎,residential,False,88.587,"LINESTRING (36.3099927 33.5169158, 36.3106682 33.5174793)",,
48130055,False,,residential,True,40.164,"LINESTRING (36.3099927 33.5169158, 36.3099328 33.5171506, 36.3099026 33.5172691)",,
48131793,False,,residential,False,80.181,"LINESTRING (36.3099927 33.5169158, 36.3100329 33.5167704, 36.3102158 33.5167292, 36.3107118 33.5167113)",,
29549675,True,شارع الملك فيصل,tertiary,False,109.33,"LINESTRING (36.3120039 33.515984, 36.3108266 33.5159267)",,
37411484,True,,residential,False,77.89,"LINESTRING (36.3119408 33.5166825, 36.3120039 33.515984)",,
37411487,True,‫جادة جواد أنزور‬‎,residential,False,155.795,"LINESTRING (36.3119408 33.5166825, 36.3136207 33.5167208)",,
37411487,True,‫جادة جواد أنزور‬‎,residential,False,113.981,"LINESTRING (36.3107118 33.5167113, 36.3119408 33.5166825)",,
120552659,False,,tertiary,False,83.513,"LINESTRING (36.3107118 33.5167113, 36.3106845 33.517462)",,
48131793,False,,residential,True,80.181,"LINESTRING (36.3107118 33.5167113, 36.3102158 33.5167292, 36.3100329 33.5167704, 36.3099927 33.5169158)",,
31992132,True,,secondary,False,43.257999999999996,"LINESTRING (36.3136207 33.5167208, 36.313888 33.5166359, 36.3139754 33.5166165, 36.3140649 33.5166077)",,
"[153180176, 102768617, 153180187]",False,,residential,True,201.281,"LINESTRING (36.3102655 33.5140278, 36.3103012 33.514186, 36.3102731 33.5142978, 36.3103007 33.5147783, 36.3101883 33.5152907, 36.3100695 33.5154965, 36.3100397 33.5158001)",,yes
632982459,False,,residential,True,46.414,"LINESTRING (36.3099026 33.5172691, 36.3094065 33.5172129)",,
48130055,False,,residential,False,40.164,"LINESTRING (36.3099026 33.5172691, 36.3099328 33.5171506, 36.3099927 33.5169158)",,
29549675,True,شارع الملك فيصل,tertiary,False,316.21599999999995,"LINESTRING (36.3100397 33.5158001, 36.3089074 33.5156547, 36.3086534 33.5155548, 36.3080883 33.5151691, 36.3074791 33.514864, 36.3072495 33.5144988, 36.3072131 33.5144716)",,
"[153180176, 102768617, 153180187]",False,,residential,False,201.281,"LINESTRING (36.3100397 33.5158001, 36.3100695 33.5154965, 36.3101883 33.5152907, 36.3103007 33.5147783, 36.3102731 33.5142978, 36.3103012 33.514186, 36.3102655 33.5140278)",,yes
"[117074592, 153180201, 204040669]",False,,residential,"[False, True]",232.658,"LINESTRING (36.314846 33.5154878, 36.314184 33.5153187, 36.3139763 33.5152364, 36.3139791 33.5150282, 36.3136968 33.5149363, 36.3134239 33.514835, 36.313038 33.5147941, 36.3127054 33.5147124)",,yes
159078989,True,,secondary,False,3.7359999999999998,"LINESTRING (36.3107567 33.5175485, 36.3107378 33.5175544, 36.3107177 33.517555)",roundabout,
159078989,True,,secondary,False,11.174,"LINESTRING (36.3107177 33.517555, 36.310701 33.5175514, 36.3106862 33.5175442, 36.3106742 33.5175339, 36.3106659 33.5175213, 36.3106621 33.5175073, 36.3106628 33.517493, 36.3106682 33.5174793)",roundabout,
120552659,False,,tertiary,True,83.513,"LINESTRING (36.3106845 33.517462, 36.3107118 33.5167113)",,
159078989,True,,secondary,False,9.177,"LINESTRING (36.3106845 33.517462, 36.3107014 33.5174534, 36.3107207 33.5174497, 36.3107404 33.5174511, 36.3107587 33.5174574, 36.3107737 33.5174682)",roundabout,
31992138,False,,secondary,False,67.897,"LINESTRING (36.3107737 33.5174682, 36.3115052 33.517438)",,
159078989,True,,secondary,False,10.299,"LINESTRING (36.3107737 33.5174682, 36.3107849 33.5174842, 36.3107888 33.5175024, 36.310785 33.5175207, 36.3107738 33.5175367, 36.3107567 33.5175485)",roundabout,
204040666,False,,residential,True,163.075,"LINESTRING (36.3089292 33.5146262, 36.3088744 33.5145666, 36.3074077 33.5144528, 36.3072131 33.5144716)",,
29549675,True,شارع الملك فيصل,tertiary,False,62.756,"LINESTRING (36.3072131 33.5144716, 36.3070244 33.5143306, 36.3066358 33.5141902)",,
204040666,False,,residential,False,163.075,"LINESTRING (36.3072131 33.5144716, 36.3074077 33.5144528, 36.3088744 33.5145666, 36.3089292 33.5146262)",,
"[117074592, 153180201, 204040669]",False,,residential,"[False, True]",232.65800000000002,"LINESTRING (36.3127054 33.5147124, 36.313038 33.5147941, 36.3134239 33.514835, 36.3136968 33.5149363, 36.3139791 33.5150282, 36.3139763 33.5152364, 36.314184 33.5153187, 36.314846 33.5154878)",,yes
"[632982458, 204040662]",False,,residential,False,102.48599999999999,"LINESTRING (36.3086738 33.5162988, 36.3094886 33.516395, 36.3095119 33.5164119, 36.309514 33.5164442, 36.309494 33.5166209)",,
204040660,False,,residential,False,32.735,"LINESTRING (36.3044808 33.5163222, 36.3048327 33.5163465)",,
30806586,False,,residential,True,368.567,"LINESTRING (36.3044808 33.5163222, 36.3044826 33.5162991, 36.3045838 33.5156899, 36.3046203 33.5154177, 36.3047205 33.5151516, 36.3048529 33.5149641, 36.3049883 33.514872, 36.3051253 33.5148092, 36.3052207 33.514761, 36.3053138 33.5147196, 36.3054657 33.5147438, 36.3056273 33.5147832, 36.3057927 33.5148251, 36.3059956 33.5147545, 36.3062122 33.5146509, 36.3065224 33.5145406, 36.3066358 33.5141902)",,
204040660,False,,residential,True,32.735,"LINESTRING (36.3048327 33.5163465, 36.3044808 33.5163222)",,
