osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,access
85347610,2,Martin Luther King Jr Avenue,tertiary,False,False,56.591,"LINESTRING (-81.3162565 29.8902498, -81.316387 29.890746)",,,
85347610,2,Martin Luther King Jr Avenue,tertiary,False,True,56.591,"LINESTRING (-81.316387 29.890746, -81.3162565 29.8902498)",,,
11291472,,La Quinta Place,residential,False,True,196.119,"LINESTRING (-81.316387 29.890746, -81.316529 29.8907239, -81.3167058 29.8906997, -81.316829 29.8906828, -81.317675 29.890577, -81.318127 29.890517, -81.318399 29.890486)",,,
85347610,2,Martin Luther King Jr Avenue,tertiary,False,False,110.764,"LINESTRING (-81.316387 29.890746, -81.3163974 29.8907922, -81.3164482 29.8910086, -81.316468 29.8910927, -81.3164897 29.8911851, -81.3164908 29.8911899, -81.316523 29.891327, -81.3165688 29.8915333, -81.316611 29.891723)",,,
85347610,2,Martin Luther King Jr Avenue,tertiary,False,True,110.764,"LINESTRING (-81.316611 29.891723, -81.3165688 29.8915333, -81.316523 29.891327, -81.3164908 29.8911899, -81.3164897 29.8911851, -81.316468 29.8910927, -81.3164482 29.8910086, -81.3163974 29.8907922, -81.316387 29.890746)",,,
372087294,2,King Street,primary,False,False,79.786,"LINESTRING (-81.316611 29.891723, -81.3158888 29.8918204, -81.3157932 29.8918333)",US 1 Business,25 mph,
372087294,2,King Street,primary,False,True,45.751000000000005,"LINESTRING (-81.316611 29.891723, -81.3167446 29.8917068, -81.3169048 29.8916874, -81.317081 29.891666)",US 1 Business,25 mph,
47808245,2,Avenida Menendez,primary,True,False,69.507,"LINESTRING (-81.3110343 29.8933794, -81.3110055 29.8928447, -81.3110042 29.8927549)",FL A1A,25 mph,
228767745,,,primary_link,True,False,55.74400000000001,"LINESTRING (-81.3110343 29.8933794, -81.3110541 29.8931785, -81.3110591 29.8930318, -81.3110671 29.8929853, -81.311072 29.8929459, -81.3110845 29.8929088, -81.3111003 29.8928848)",US 1 Business,5 mph,
355201739,2,Bridge of Lions,primary,False,False,6.158,"LINESTRING (-81.3103787 29.8927812, -81.3103156 29.8927898)",FL A1A,30 mph,
355201739,2,Bridge of Lions,primary,False,True,49.18,"LINESTRING (-81.3103787 29.8927812, -81.3108148 29.892759, -81.310888 29.8927555)",FL A1A,30 mph,
85347656,,Saint George Street,residential,True,False,48.915,"LINESTRING (-81.3125786 29.8913737, -81.3124326 29.8909524)",,,
"[653263522, 11283130]",,Artillery Lane,residential,False,False,60.95,"LINESTRING (-81.3125786 29.8913737, -81.3124475 29.8914001, -81.3122298 29.8914439, -81.312098 29.891467, -81.3119619 29.8914943)",,,
11279871,,,residential,False,True,62.528,"LINESTRING (-81.3158269 29.8953314, -81.3157551 29.894827, -81.3157475 29.8947733)",,,
