osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,access,width,est_width,bridge,tunnel
315421084,3,Schöppenstedter Straße,residential,50,True,False,64.757,"LINESTRING (10.5293193 52.2662381, 10.52954 52.2657957, 10.529589 52.2656797)",yes,7.7,,,
390880005,,Mauernstraße,residential,30,False,False,67.769,"LINESTRING (10.5293193 52.2662381, 10.529421 52.2662539, 10.5296603 52.2662971, 10.5299287 52.266392, 10.5301852 52.2664373, 10.5302206 52.2664703)",,,,,
37976103,4,Steinweg,tertiary,50,False,True,127.721,"LINESTRING (10.529589 52.2656797, 10.5294651 52.2656674, 10.5280608 52.2655164, 10.5279935 52.2655092, 10.5278894 52.265498, 10.5277402 52.265482)",,,,,
171756596,4,Steinweg,tertiary,50,False,False,52.814,"LINESTRING (10.529589 52.2656797, 10.5301267 52.2657338, 10.5303548 52.2657568)",,12.0,,,
33230578,,Mauernstraße,residential,30,True,False,259.849,"LINESTRING (10.5302206 52.2664703, 10.530185 52.2665518, 10.5301115 52.2667164, 10.5296653 52.2676643, 10.5294074 52.2681506, 10.5293762 52.2681744, 10.5293243 52.2681773, 10.5289511 52.2681082, 10.528593 52.2680418, 10.5285083 52.2680261)",,,4,,
390880005,,Mauernstraße,residential,30,False,True,67.769,"LINESTRING (10.5302206 52.2664703, 10.5301852 52.2664373, 10.5299287 52.266392, 10.5296603 52.2662971, 10.529421 52.2662539, 10.5293193 52.2662381)",,,,,
5134731,1,Hagenscharrn,residential,50,True,False,87.419,"LINESTRING (10.5243902 52.2659447, 10.5244819 52.2659674, 10.5253874 52.2661906, 10.5254193 52.2661999, 10.5254456 52.2662084, 10.5254694 52.2662193, 10.5254989 52.2662346, 10.5255294 52.2662459, 10.5255669 52.2662551)",,,,,
28381948,1,Casparistraße,residential,50,True,False,115.883,"LINESTRING (10.5243902 52.2659447, 10.5243537 52.2659942, 10.5239677 52.2667167, 10.5239647 52.2667235, 10.5239423 52.2667857, 10.5238871 52.266939)",,,,,
54684974,2,Hagenbrücke,secondary,50,True,False,27.645,"LINESTRING (10.5238045 52.2672869, 10.5239742 52.2673731, 10.5240518 52.2674112, 10.5241225 52.2674414)",,,,,
29503699,,Alte Waage,residential,30,False,True,115.11900000000001,"LINESTRING (10.5201866 52.2669226, 10.5201284 52.2669935, 10.519548 52.2677003, 10.5194992 52.2677598, 10.519421 52.2678457)",,,,,
"[1063731194, 926193770, 31949138]",,Alte Waage,residential,30,True,False,39.885999999999996,"LINESTRING (10.5201866 52.2669226, 10.5201512 52.2667429, 10.5201474 52.2667262, 10.5201452 52.2667172, 10.5201404 52.2667068, 10.5201357 52.2666996, 10.5201288 52.2666916, 10.5201185 52.2666833, 10.5201044 52.2666743, 10.5200904 52.2666676, 10.5200689 52.2666611, 10.5200432 52.2666547, 10.5200147 52.2666491, 10.5199507 52.2666392)",,,,,
8078942,,Wollmarkt,residential,30,False,True,75.888,"LINESTRING (10.519421 52.2678457, 10.5189423 52.2684621)",,,,,
29503699,,Alte Waage,residential,30,False,False,115.119,"LINESTRING (10.519421 52.2678457, 10.5194992 52.2677598, 10.519548 52.2677003, 10.5201284 52.2669935, 10.5201866 52.2669226)",,,,,
5134787,,Kupfertwete,residential,30,True,False,74.731,"LINESTRING (10.5179778 52.2681525, 10.5183486 52.2675199)",,,,,
"[8078944, 8078941]",,"['Weberstraße', 'Beckenwerkerstraße']",residential,30,True,False,232.92600000000002,"LINESTRING (10.5179778 52.2681525, 10.5179004 52.2681234, 10.5174775 52.2679692, 10.5172829 52.2678887, 10.5168858 52.2676795, 10.5168549 52.2676617, 10.5169062 52.26762, 10.516948 52.2675702, 10.5170382 52.2674859, 10.5171139 52.2673933, 10.5171749 52.2673011, 10.5172381 52.267241, 10.5173489 52.2672058, 10.5183486 52.2675199)",,,,,
8078941,,Weberstraße,residential,30,True,False,81.47399999999999,"LINESTRING (10.5183486 52.2675199, 10.5193758 52.2678329, 10.519421 52.2678457)",,,,,
8074362,,Brabandtstraße,residential,30,True,False,37.309,"LINESTRING (10.5182079 52.2622637, 10.5182681 52.2619302)",,,,,
29034586,,Bankplatz,living_street,,False,False,85.071,"LINESTRING (10.5183754 52.260958, 10.5184192 52.2610085, 10.5188891 52.2612609, 10.5189487 52.261295, 10.5190681 52.2613652, 10.5191899 52.2614328, 10.5192737 52.2614852)",,,,,
8078942,,Wollmarkt,residential,30,False,False,75.888,"LINESTRING (10.5189423 52.2684621, 10.519421 52.2678457)",,,,,
8078944,,Beckenwerkerstraße,residential,30,True,False,74.113,"LINESTRING (10.5189423 52.2684621, 10.5179778 52.2681525)",,,,,
8078942,,Wollmarkt,residential,30,False,True,80.57600000000001,"LINESTRING (10.5189423 52.2684621, 10.51845 52.2690375, 10.5183797 52.2690991)",,,,,
"[208087121, 28976770, 28976771, 53580436]",,Kaiserstraße,residential,30,False,True,149.665,"LINESTRING (10.5189423 52.2684621, 10.5189736 52.2684767, 10.5189929 52.2684826, 10.5191381 52.2685275, 10.5192043 52.2685476, 10.5200225 52.2687975, 10.5208998 52.2690749)",,,,yes,
5137649,,Reichsstraße,residential,30,False,False,118.76700000000001,"LINESTRING (10.5208998 52.2690749, 10.5209194 52.2690286, 10.5211563 52.2684983, 10.5212036 52.2684008, 10.5212994 52.2682038, 10.5213636 52.2680716, 10.5213754 52.2680473)",,,,,
"[208087121, 28976770, 28976771, 53580436]",,Kaiserstraße,residential,30,False,False,149.66499999999996,"LINESTRING (10.5208998 52.2690749, 10.5200225 52.2687975, 10.5192043 52.2685476, 10.5191381 52.2685275, 10.5189929 52.2684826, 10.5189736 52.2684767, 10.5189423 52.2684621)",,,,yes,
5137649,,Reichsstraße,residential,30,False,False,22.499000000000002,"LINESTRING (10.5219572 52.2671512, 10.522057 52.2669955, 10.5220809 52.2669636)",,,,,
5137649,,Reichsstraße,residential,30,False,True,107.333,"LINESTRING (10.5219572 52.2671512, 10.5219285 52.2671901, 10.5217565 52.2674234, 10.5215586 52.2677081, 10.5213754 52.2680473)",,,,,
5724323,,Litolffweg,living_street,30,False,True,98.016,"LINESTRING (10.5219572 52.2671512, 10.5220581 52.2671794, 10.5225656 52.267339, 10.5226241 52.2674021, 10.5225309 52.2677295, 10.5225265 52.2677488, 10.522514 52.2677881)",,,,,
8107421,,Lindentwete,living_street,,False,True,70.46700000000001,"LINESTRING (10.5185268 52.2650676, 10.5184491 52.2650535, 10.5180893 52.2649881, 10.5176218 52.2649031, 10.5175342 52.2648871)",,,,,
"[23233924, 8074366]",,"['Schützenstraße', 'Kannengießerstraße']",residential,30,True,False,225.14800000000002,"LINESTRING (10.5185268 52.2650676, 10.5186413 52.2649319, 10.5186908 52.2648776, 10.5188756 52.2645891, 10.5188956 52.2645753, 10.5189225 52.2645643, 10.5189521 52.2645615, 10.5189817 52.2645621, 10.5190962 52.2645849, 10.519351 52.264641, 10.5195868 52.2646928, 10.519633 52.2647066, 10.5196679 52.2647225, 10.5196898 52.2647394, 10.5197024 52.264758, 10.5197399 52.264912, 10.5197567 52.2653059, 10.5197631 52.2655077, 10.5197618 52.2655312, 10.5197577 52.265562, 10.5197541 52.265587, 10.5197489 52.2656047, 10.5197419 52.2656194, 10.5197289 52.2656379, 10.5197192 52.2656473, 10.5197078 52.2656554, 10.519695 52.265662, 10.5196846 52.2656665, 10.519673 52.265671)",,,,,
5155061,,Ackerhof,residential,30,False,True,17.552,"LINESTRING (10.5284352 52.2625349, 10.5283899 52.2625889, 10.528366 52.2626174, 10.5283164 52.262675)",,,,,
317365373,,Ackerhof,residential,30,False,False,73.057,"LINESTRING (10.5284352 52.2625349, 10.528505 52.2624378, 10.5285142 52.262425, 10.5287248 52.2621323, 10.5287498 52.2620936, 10.5287832 52.2620275, 10.5288547 52.2619306)",,,,,
7727273,,Schloßstraße,residential,30,False,False,97.042,"LINESTRING (10.5288547 52.2619306, 10.5289325 52.2618703, 10.5295702 52.2611767)",,,,,
"[24765289, 24765287]",,Ölschlägern,residential,30,True,False,142.02700000000002,"LINESTRING (10.5288547 52.2619306, 10.5282697 52.2618033, 10.5278492 52.2617192, 10.5273154 52.2615979, 10.5270124 52.2614905, 10.5269162 52.2614662)",,,,,
317365373,,Ackerhof,residential,30,False,True,73.057,"LINESTRING (10.5288547 52.2619306, 10.5287832 52.2620275, 10.5287498 52.2620936, 10.5287248 52.2621323, 10.5285142 52.262425, 10.528505 52.2624378, 10.5284352 52.2625349)",,,,,
5137649,,Reichsstraße,residential,30,False,False,107.33299999999998,"LINESTRING (10.5213754 52.2680473, 10.5215586 52.2677081, 10.5217565 52.2674234, 10.5219285 52.2671901, 10.5219572 52.2671512)",,,,,
5137649,,Reichsstraße,residential,30,False,True,118.767,"LINESTRING (10.5213754 52.2680473, 10.5213636 52.2680716, 10.5212994 52.2682038, 10.5212036 52.2684008, 10.5211563 52.2684983, 10.5209194 52.2690286, 10.5208998 52.2690749)",,,,,
288839943,,Kröppelstraße,residential,30,False,True,99.176,"LINESTRING (10.5213754 52.2680473, 10.5212654 52.2680233, 10.5208027 52.2679214, 10.5199824 52.2677877)",,,,,
7727273,,Schloßstraße,residential,30,False,True,97.042,"LINESTRING (10.5295702 52.2611767, 10.5289325 52.2618703, 10.5288547 52.2619306)",,,,,
10057840,,Ritterstraße,residential,30,False,False,40.432,"LINESTRING (10.5295702 52.2611767, 10.529498 52.2611118, 10.5293726 52.2610618, 10.5292187 52.2610098, 10.5290841 52.2609855)",,,,,
10059903,,Ritterstraße,residential,30,False,False,117.146,"LINESTRING (10.5295702 52.2611767, 10.5296659 52.2611757, 10.5297947 52.2612133, 10.5299654 52.2612811, 10.5301589 52.2613993, 10.5303412 52.261583, 10.5303511 52.261593, 10.5304164 52.2616777, 10.5305337 52.2618296, 10.5305507 52.2618698, 10.5305637 52.2619005, 10.5305637 52.2619216, 10.5305679 52.2619546)",,,,,
5021505,2,Hagenbrücke,secondary,50,True,False,107.19100000000002,"LINESTRING (10.5222718 52.2666406, 10.5223546 52.2666668, 10.522414 52.2666897, 10.5227524 52.2668073, 10.5229414 52.2668714, 10.5230336 52.2669065, 10.5231279 52.2669422, 10.523239 52.2669869, 10.5233495 52.2670378, 10.5234551 52.2670907, 10.5235573 52.2671461, 10.523589 52.2671637)",,,,,
"[27547123, 711657172]",,Höhe,residential,30,False,True,48.355,"LINESTRING (10.5222718 52.2666406, 10.5222815 52.2665907, 10.5222852 52.2665667, 10.5222865 52.2665586, 10.5223428 52.2663372, 10.5223649 52.2662589, 10.5223912 52.2662128)",,,,,
505849259,3,Fallersleber Straße,secondary,50,False,False,5.448,"LINESTRING (10.5280376 52.2687498, 10.5281109 52.2687695)",,,,,
"[505849258, 505849259, 30348115]","['3', '2']",Fallersleber Straße,secondary,50,False,True,114.679,"LINESTRING (10.5280376 52.2687498, 10.5278857 52.2687099, 10.5275344 52.2686195, 10.5270388 52.268491, 10.5268896 52.2684528, 10.5266877 52.268401, 10.5266423 52.2683888, 10.5265803 52.2683708, 10.5264878 52.2683448)",,,,,
1260475294,,Steinstraße,residential,30,False,False,21.303,"LINESTRING (10.5166498 52.2610457, 10.5169454 52.2611087)",,,,,
8074362,,Brabandtstraße,residential,30,True,False,64.058,"LINESTRING (10.5182681 52.2619302, 10.5183606 52.2613569)",,,,,
8108060,,Stecherstraße,residential,,False,True,121.203,"LINESTRING (10.5223912 52.2662128, 10.5227002 52.2662488, 10.5233882 52.2664148, 10.523413 52.2664156, 10.5234354 52.2664128, 10.5234565 52.266405, 10.5234768 52.2663912, 10.523675 52.2660289)",,,,,
"[27547123, 711657172]",,Höhe,residential,30,False,False,48.355,"LINESTRING (10.5223912 52.2662128, 10.5223649 52.2662589, 10.5223428 52.2663372, 10.5222865 52.2665586, 10.5222852 52.2665667, 10.5222815 52.2665907, 10.5222718 52.2666406)",,,,,
28381788,,Hintern Brüdern,residential,50,False,False,9.198,"LINESTRING (10.5203446 52.2655597, 10.5202182 52.265589)",,,,,
