osmid,lanes,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,junction,access,width
993260330,2,Boulevard Louvois,primary,True,False,131.482,"LINESTRING (5.9330744 43.1295251, 5.9329782 43.1295372, 5.9325387 43.1295926, 5.9320336 43.1295553, 5.931825 43.1295421, 5.9316788 43.1295328, 5.931637 43.1295301, 5.9315952 43.1295275, 5.9314668 43.1295196)",,30,,,
303245362,2,Boulevard Louvois,primary,True,False,230.732,"LINESTRING (5.9314668 43.1295196, 5.9302879 43.1294559, 5.9297687 43.1294291, 5.9294757 43.1293575, 5.9290203 43.1292249, 5.9289971 43.1292219, 5.9289303 43.1292163, 5.9286826 43.1292436)",,50,,,
26810799,,Rue Picot,residential,True,False,97.84,"LINESTRING (5.9360646 43.1247799, 5.9349039 43.1250177)",,,,,
793177039,3,Rue François Fabié,primary,True,False,50.445,"LINESTRING (5.9360646 43.1247799, 5.9361414 43.1245618, 5.9362143 43.124378, 5.9362267 43.124342)",,30,,,
157098417,4,Boulevard de Strasbourg,primary,False,False,117.904,"LINESTRING (5.9310388 43.1251889, 5.9312714 43.1251439, 5.9323054 43.1249401, 5.9324419 43.124914)",,,,,
157098417,4,Boulevard de Strasbourg,primary,False,True,112.07600000000001,"LINESTRING (5.9310388 43.1251889, 5.9308227 43.1252325, 5.9297765 43.1254383, 5.9297057 43.125452)",,,,,
"[1266124250, 26831463]",,"['Rue Henri Pastoureau', 'Rue Pastoureau']",tertiary,False,"[False, True]",61.596999999999994,"LINESTRING (5.9310388 43.1251889, 5.9310079 43.125133, 5.9309685 43.1250642, 5.9308798 43.1248947, 5.9307695 43.1246711)",,,,,
26810784,3,Rue François Fabié,primary,True,False,50.906,"LINESTRING (5.9361172 43.1261502, 5.9358053 43.125753)",yes,50,,,
11638060,2,Rue François Fabié,primary,True,False,16.248,"LINESTRING (5.9365338 43.1263142, 5.9364018 43.1262649, 5.9363556 43.1262476)",,50,,,
"[26788808, 26700721]",2,Boulevard du Commandant Nicolas,primary,True,False,129.015,"LINESTRING (5.9365338 43.1263142, 5.936407 43.1263793, 5.9363363 43.1264035, 5.9362937 43.1264181, 5.9360034 43.1265253, 5.9358603 43.1265801, 5.9357307 43.126634, 5.9356405 43.1266715, 5.935489 43.1267465, 5.935369 43.1268364, 5.9352408 43.126962)",,,,,
"[26811584, 302482835, 980932252]",,Place Albert 1er de Belgique,tertiary,True,False,56.02,"LINESTRING (5.9291821 43.1281085, 5.9291583 43.1280633, 5.9290985 43.1279103, 5.9290815 43.1278612, 5.9290425 43.127728, 5.9290482 43.1276816, 5.9290633 43.1276502, 5.9290899 43.1276279)",,,,,
"[1021597226, 1021597227, 30833647]",3,Boulevard Pierre Toesca,tertiary,False,False,129.59799999999998,"LINESTRING (5.9291821 43.1281085, 5.9291146 43.1281433, 5.9290517 43.1281762, 5.9288223 43.1282629, 5.9287545 43.1282885, 5.9277735 43.1286553)",,,,,
"[713802772, 26810542]",,Boulevard de Tesse,tertiary,True,False,53.214,"LINESTRING (5.9358053 43.125753, 5.9357547 43.12572, 5.9357007 43.1257037, 5.9356339 43.1256953, 5.9355358 43.1257318, 5.9352181 43.1258416)",,30,,,
26811046,2,Rue François Fabié,primary,True,False,45.132,"LINESTRING (5.9358053 43.125753, 5.9357869 43.1256951, 5.9357803 43.1256441, 5.9357935 43.1255573, 5.9358543 43.1253542)",,30,,,
26835961,4,Place Gabriel Péri,primary,False,True,37.02,"LINESTRING (5.9258525 43.126211, 5.9254119 43.1262972)",,,,,
156993292,4,Boulevard Général Leclerc,primary,False,False,149.94799999999998,"LINESTRING (5.9258525 43.126211, 5.9260842 43.1261686, 5.9268329 43.1260182, 5.927637 43.1258616)",,,,,
"[788145260, 787988269]",,Place Gabriel Péri,tertiary,True,False,38.432,"LINESTRING (5.9258525 43.126211, 5.9258567 43.1262436, 5.925853 43.1262762, 5.9258304 43.1263265, 5.9257891 43.1263699, 5.9257262 43.1264056, 5.9256511 43.1264251, 5.925599 43.12643, 5.925572 43.1264309)",,,roundabout,,
26836132,,Avenue des Dardanelles,primary,True,False,7.633,"LINESTRING (5.9263115 43.1291831, 5.926379 43.1292309)",,,,,
253633018,,Avenue de l'Amiral Collet,tertiary,True,False,42.659,"LINESTRING (5.9263115 43.1291831, 5.9261631 43.1292322, 5.9258414 43.1293545)",,,,,
26810789,,Rue Chalucet,residential,True,False,84.149,"LINESTRING (5.9277735 43.1286553, 5.9277341 43.1285965, 5.9276408 43.1283373, 5.9274933 43.1279279)",,,,,
1021597226,3,Boulevard Pierre Toesca,tertiary,False,False,27.852,"LINESTRING (5.9277735 43.1286553, 5.9276978 43.1286817, 5.9274645 43.1287643)",,,,,
"[1021597226, 1021597227, 30833647]",3,Boulevard Pierre Toesca,tertiary,False,True,129.59799999999998,"LINESTRING (5.9277735 43.1286553, 5.9287545 43.1282885, 5.9288223 43.1282629, 5.9290517 43.1281762, 5.9291146 43.1281433, 5.9291821 43.1281085)",,,,,
26810790,,Rue Peiresc,residential,True,False,67.601,"LINESTRING (5.9272038 43.1270515, 5.9280056 43.1268867)",,,,,
"[26810800, 39691973]",,"['Rue Revel', 'Rue Chalucet']",residential,True,False,124.52600000000001,"LINESTRING (5.9272038 43.1270515, 5.9270265 43.1265599, 5.9278361 43.1264023)",,,,,
26810791,,Rue Truguet,residential,True,False,41.707,"LINESTRING (5.9350609 43.1254845, 5.9352181 43.1258416)",,,,,
26811511,,Rue Victor Clappier,residential,True,False,66.102,"LINESTRING (5.9350609 43.1254845, 5.9351959 43.1254603, 5.9354666 43.1254126, 5.9357288 43.1253627, 5.9358543 43.1253542)",,,,,
"[1236059560, 255796052]",,Boulevard de Tesse,tertiary,True,False,94.40299999999999,"LINESTRING (5.9352181 43.1258416, 5.9345904 43.1260792, 5.9341855 43.1262325)",,,,,
26810791,,Rue Truguet,residential,True,False,63.08,"LINESTRING (5.9347035 43.1244696, 5.9347242 43.1245238, 5.9347368 43.1245567, 5.9349039 43.1250177)",,,,,
157098417,4,Boulevard de Strasbourg,primary,False,True,90.868,"LINESTRING (5.9347035 43.1244696, 5.9336864 43.1246707, 5.9336225 43.1246824)",,,,,
713802773,4,Boulevard de Strasbourg,primary,False,False,113.531,"LINESTRING (5.9347035 43.1244696, 5.9357576 43.1242662, 5.9360516 43.1241978)",,,,,
26831487,,Rue d'Antrechaus,residential,True,False,12.49,"LINESTRING (5.9341855 43.1262325, 5.9341342 43.1261266)",,,,,
255796052,,Boulevard de Tesse,tertiary,True,False,74.991,"LINESTRING (5.9341855 43.1262325, 5.9333573 43.1265316)",,,,,
26811511,,Rue Victor Clappier,residential,True,False,90.502,"LINESTRING (5.9339854 43.1256996, 5.9350609 43.1254845)",,,,,
26831487,,Rue d'Antrechaus,residential,True,False,55.086,"LINESTRING (5.9339854 43.1256996, 5.9338026 43.1252225)",,,,,
157098417,4,Boulevard de Strasbourg,primary,False,False,90.868,"LINESTRING (5.9336225 43.1246824, 5.9336864 43.1246707, 5.9347035 43.1244696)",,,,,
157098417,4,Boulevard de Strasbourg,primary,False,True,56.484,"LINESTRING (5.9336225 43.1246824, 5.9334819 43.1247099, 5.9329501 43.1248135)",,,,,
"[255796052, 643124917]",,Boulevard de Tesse,tertiary,True,False,14.439,"LINESTRING (5.9333573 43.1265316, 5.933267 43.1265634, 5.933198 43.1265894)",,,,,
26810794,,Avenue Colbert,tertiary,True,False,49.206,"LINESTRING (5.9330589 43.1258856, 5.9332145 43.1263133)",,,,,
26811511,,Rue Victor Clappier,residential,True,False,77.984,"LINESTRING (5.9330589 43.1258856, 5.9339854 43.1256996)",,,,,
157098417,4,Boulevard de Strasbourg,primary,False,True,20.888,"LINESTRING (5.9326904 43.1248651, 5.9324419 43.124914)",,,,,
26810794,,Avenue Colbert,tertiary,True,False,63.013,"LINESTRING (5.9326904 43.1248651, 5.9327108 43.1249227, 5.9327223 43.1249596, 5.9328916 43.1254124)",,,,,
157098417,4,Boulevard de Strasbourg,primary,False,False,21.845,"LINESTRING (5.9326904 43.1248651, 5.9327759 43.1248495, 5.9329501 43.1248135)",,,,,
26810854,,Rue de Chabannes,tertiary,True,False,55.732,"LINESTRING (5.9317951 43.1271233, 5.9317567 43.1270302, 5.931597 43.1266434)",,30,,,
255796053,,Boulevard de Tesse,tertiary,True,False,115.744,"LINESTRING (5.9317951 43.1271233, 5.9317146 43.1271531, 5.930668 43.1275408, 5.9305233 43.1275944)",,,,,
"[713802770, 255792454]",2,Boulevard de Tesse,tertiary,True,False,91.93799999999999,"LINESTRING (5.9305233 43.1275944, 5.9304789 43.1276113, 5.9304165 43.1276354, 5.9303763 43.1276491, 5.9302173 43.1277033, 5.9296888 43.1278925, 5.9295741 43.1279357, 5.9295081 43.1279611)",,,,,
39691973,,Rue Chalucet,residential,True,False,52.094,"LINESTRING (5.9274933 43.1279279, 5.9273354 43.1274738)",,,,,
26810797,,Rue Mirabeau,residential,True,False,133.911,"LINESTRING (5.9274933 43.1279279, 5.9278288 43.1278611, 5.9289168 43.1276445, 5.9290899 43.1276279)",,,,,
26810796,,Rue Dumont d’Urville,residential,True,False,29.53,"LINESTRING (5.930406 43.127343, 5.9304913 43.1275257, 5.9305233 43.1275944)",,,,,
39691973,,Rue Chalucet,residential,True,False,48.157,"LINESTRING (5.9273354 43.1274738, 5.9272038 43.1270515)",,,,,
26810798,,Rue Gimelli,residential,True,False,77.472,"LINESTRING (5.9341342 43.1261266, 5.9332145 43.1263133)",,,,,
26831487,,Rue d'Antrechaus,residential,True,False,48.992,"LINESTRING (5.9341342 43.1261266, 5.9339854 43.1256996)",,,,,
"[194435850, 302487725]",3,"['Place de la Liberté', 'Rue Pastoureau']",tertiary,True,False,61.497,"LINESTRING (5.9312556 43.1257182, 5.9310967 43.1252981, 5.9310727 43.1252446, 5.9310388 43.1251889)",,,,,
1236069526,,Rue Picot,residential,True,False,137.057,"LINESTRING (5.9328916 43.1254124, 5.9312556 43.1257182)",,,,,
26810794,,Avenue Colbert,tertiary,True,False,54.341,"LINESTRING (5.9328916 43.1254124, 5.9329074 43.125457, 5.9330421 43.1258381, 5.9330589 43.1258856)",,,,,
1236069526,,Rue Picot,residential,True,False,76.89,"LINESTRING (5.9338026 43.1252225, 5.9328916 43.1254124)",,,,,
26831487,,Rue d'Antrechaus,residential,True,False,61.809,"LINESTRING (5.9338026 43.1252225, 5.9336541 43.1247749, 5.9336419 43.1247382, 5.9336225 43.1246824)",,,,,
26810791,,Rue Truguet,residential,True,False,53.447,"LINESTRING (5.9349039 43.1250177, 5.9350609 43.1254845)",,,,,
1236069548,,Rue Picot,residential,True,False,92.234,"LINESTRING (5.9349039 43.1250177, 5.9338026 43.1252225)",,,,,
26810798,,Rue Gimelli,residential,True,False,136.304,"LINESTRING (5.9332145 43.1263133, 5.931597 43.1266434)",,,,,
1236060969,,Avenue Colbert,tertiary,True,False,28.576999999999998,"LINESTRING (5.9332145 43.1263133, 5.9332842 43.1263387, 5.9333573 43.1265316)",,,,,
26810798,,Rue Gimelli,residential,True,False,113.944,"LINESTRING (5.931597 43.1266434, 5.9302452 43.1269203)",,,,,
26810854,,Rue de Chabannes,tertiary,True,False,49.854,"LINESTRING (5.931597 43.1266434, 5.9314212 43.1262138)",,30,,,
26811511,,Rue Victor Clappier,residential,True,False,137.828,"LINESTRING (5.9314212 43.1262138, 5.9330589 43.1258856)",,,,,
194435850,3,Place de la Liberté,tertiary,True,False,56.723,"LINESTRING (5.9314212 43.1262138, 5.9312556 43.1257182)",,,,,
26810796,,Rue Dumont d’Urville,residential,True,False,48.78,"LINESTRING (5.9302452 43.1269203, 5.930406 43.127343)",,,,,
26810798,,Rue Gimelli,residential,True,False,100.791,"LINESTRING (5.9302452 43.1269203, 5.9290403 43.1271401)",,,,,
26810796,,Rue Dumont d’Urville,residential,True,False,52.04,"LINESTRING (5.9300734 43.1264694, 5.9302452 43.1269203)",,,,,
991728081,,Place de la Liberté,residential,True,False,113.014,"LINESTRING (5.9300734 43.1264694, 5.9314212 43.1262138)",,,,,
"[26810801, 255683009]",,Avenue Vauban,tertiary,False,False,62.926,"LINESTRING (5.9284981 43.1256913, 5.9285222 43.1257492, 5.9285566 43.1258372, 5.9287112 43.1262354)",,,,,
156993292,4,Boulevard Général Leclerc,primary,False,False,43.195,"LINESTRING (5.9284981 43.1256913, 5.9286525 43.1256607, 5.9290123 43.125591)",,,,,
156993292,4,Boulevard Général Leclerc,primary,False,True,72.405,"LINESTRING (5.9284981 43.1256913, 5.9283651 43.1257184, 5.927637 43.1258616)",,,,,
258134812,,Rue Mirabeau,tertiary,True,False,9.893,"LINESTRING (5.9291941 43.1275886, 5.9292617 43.1275832, 5.9293152 43.127588)",,,,,
"[838933921, 255683009]",2,Avenue Vauban,tertiary,False,True,51.412000000000006,"LINESTRING (5.9291941 43.1275886, 5.9291758 43.1275279, 5.9290775 43.1272478, 5.9290403 43.1271401)",,,,,
26810798,,Rue Gimelli,residential,True,False,143.249,"LINESTRING (5.9290403 43.1271401, 5.9273354 43.1274738)",,,,,
"[255683009, 838933921]",2,Avenue Vauban,tertiary,False,False,51.412000000000006,"LINESTRING (5.9290403 43.1271401, 5.9290775 43.1272478, 5.9291758 43.1275279, 5.9291941 43.1275886)",,,,,
255683009,,Avenue Vauban,tertiary,False,True,48.367999999999995,"LINESTRING (5.9290403 43.1271401, 5.9290113 43.1270563, 5.9288969 43.1267179)",,,,,
26810790,,Rue Peiresc,residential,True,False,99.397,"LINESTRING (5.9288969 43.1267179, 5.9300734 43.1264694)",,,,,
255683009,,Avenue Vauban,tertiary,False,True,55.728,"LINESTRING (5.9288969 43.1267179, 5.9287112 43.1262354)",,,,,
255683009,,Avenue Vauban,tertiary,False,False,48.367999999999995,"LINESTRING (5.9288969 43.1267179, 5.9290113 43.1270563, 5.9290403 43.1271401)",,,,,
255683009,,Avenue Vauban,tertiary,False,False,55.728,"LINESTRING (5.9287112 43.1262354, 5.9288969 43.1267179)",,,,,
"[991728082, 209416210]",,"['Place de la Liberté', 'Rue Revel']",residential,True,False,152.03300000000002,"LINESTRING (5.9287112 43.1262354, 5.9295852 43.1260582, 5.9296552 43.126065, 5.929879 43.1260185, 5.9299182 43.1260313, 5.9300287 43.1263439, 5.9300734 43.1264694)",,,,,
"[255683009, 26810801]",,Avenue Vauban,tertiary,False,True,62.926,"LINESTRING (5.9287112 43.1262354, 5.9285566 43.1258372, 5.9285222 43.1257492, 5.9284981 43.1256913)",,,,,
26810802,,Rue Paulin Guérin,residential,True,False,62.256,"LINESTRING (5.927637 43.1258616, 5.9276549 43.1259116, 5.9278361 43.1264023)",,,,,
156993292,4,Boulevard Général Leclerc,primary,False,False,72.405,"LINESTRING (5.927637 43.1258616, 5.9283651 43.1257184, 5.9284981 43.1256913)",,,,,
156993292,4,Boulevard Général Leclerc,primary,False,True,149.948,"LINESTRING (5.927637 43.1258616, 5.9268329 43.1260182, 5.9260842 43.1261686, 5.9258525 43.126211)",,,,,
26810790,,Rue Peiresc,residential,True,False,74.729,"LINESTRING (5.9280056 43.1268867, 5.9288969 43.1267179)",,,,,
26810800,,Rue Revel,residential,True,False,73.404,"LINESTRING (5.9278361 43.1264023, 5.9287112 43.1262354)",,,,,
26810802,,Rue Paulin Guérin,residential,True,False,55.592,"LINESTRING (5.9278361 43.1264023, 5.9280056 43.1268867)",,,,,
258134811,,Rue Mirabeau,tertiary,True,False,9.519,"LINESTRING (5.9290899 43.1276279, 5.9291941 43.1275886)",,,,,
"[258134810, 255683012, 792438663]",2,Place Albert 1er de Belgique,tertiary,True,False,46.403000000000006,"LINESTRING (5.9293152 43.127588, 5.9293703 43.127603, 5.9294032 43.127639, 5.9294479 43.1277828, 5.9294663 43.1278403, 5.9294906 43.1279154, 5.9295081 43.1279611)",,,,,
258134813,,Rue Mirabeau,residential,True,False,92.71100000000001,"LINESTRING (5.9293152 43.127588, 5.9294686 43.1275399, 5.930406 43.127343)",,,,,
257901307,2,Place de l'Europe,tertiary,True,False,31.122,"LINESTRING (5.9295081 43.1279611, 5.9291821 43.1281085)",,,,,
255792448,2,Avenue Lazare Carnot,tertiary,False,False,116.54700000000001,"LINESTRING (5.9248207 43.1278608, 5.9248559 43.1277937, 5.9253347 43.1268821)",,,,,
255792449,,Avenue Rageot de la Touche,residential,True,False,29.725,"LINESTRING (5.9248207 43.1278608, 5.9246937 43.1278112, 5.9244978 43.1277346)",,,,,
787988270,2,Avenue Lazare Carnot,tertiary,False,True,71.92399999999999,"LINESTRING (5.9248207 43.1278608, 5.9247862 43.1279315, 5.9246358 43.1282487, 5.9245907 43.1283383, 5.9245723 43.1283766, 5.9245605 43.1283987, 5.9245216 43.1284696)",,,,,
26835959,2,Avenue Winston Churchill,tertiary,False,True,147.222,"LINESTRING (5.9263752 43.1248525, 5.9259314 43.1256976, 5.9258414 43.1258691, 5.9258038 43.1259436, 5.9257727 43.1260052, 5.9257319 43.1260904)",,,,,
225772437,,Avenue Winston Churchill,tertiary,False,False,25.834,"LINESTRING (5.9263752 43.1248525, 5.9263507 43.1248186, 5.9262244 43.1246479)",,,,,
255792453,2,Boulevard Pierre Toesca,tertiary,True,False,104.517,"LINESTRING (5.9274645 43.1287643, 5.9273827 43.1287939, 5.9264737 43.1291254, 5.9264172 43.1291448, 5.9263115 43.1291831)",,,,,
1021597226,3,Boulevard Pierre Toesca,tertiary,False,True,27.852,"LINESTRING (5.9274645 43.1287643, 5.9276978 43.1286817, 5.9277735 43.1286553)",,,,,
26782779,4,Avenue Maréchal Foch,primary,False,True,62.714000000000006,"LINESTRING (5.9246654 43.126443, 5.9251502 43.1263479, 5.9252233 43.1263336, 5.9254119 43.1262972)",,,,,
1017357072,,Rue de Choiseul,residential,False,True,18.33,"LINESTRING (5.9246654 43.126443, 5.9246408 43.1263728, 5.9246094 43.1262833)",,30,,,
787898500,2,Boulevard du Commandant Nicolas,primary,False,False,31.845,"LINESTRING (5.9283363 43.1293783, 5.9286826 43.1292436)",,,,,
"[303245367, 953016511]",2,Boulevard du Commandant Nicolas,primary,False,True,116.933,"LINESTRING (5.9283363 43.1293783, 5.9281779 43.1294427, 5.9281677 43.1294468, 5.927106 43.1298535, 5.9270627 43.1298701)",,,,,
"[26830976, 231343686]","['1', '2']",Rue Victor Micholet,residential,True,False,76.313,"LINESTRING (5.9297399 43.1220088, 5.9294618 43.1221804, 5.9294241 43.1222037, 5.9293088 43.1222509, 5.9291914 43.1222856, 5.9291054 43.1222849, 5.9290841 43.1222828, 5.9289251 43.1222676)",,,,,
26830976,1,Rue Victor Micholet,residential,True,False,49.383,"LINESTRING (5.930609 43.1214416, 5.9301721 43.1217507)",,,,,
26922757,1,Place Gambetta,residential,True,False,27.462,"LINESTRING (5.9309685 43.1213925, 5.9307489 43.1214764, 5.9306687 43.121507)",,10,,,
26832965,,Cours Lafayette,living_street,False,False,29.102,"LINESTRING (5.9349198 43.1224527, 5.934973 43.1226499, 5.934989 43.1227095)",,,,,
26832965,,Cours Lafayette,living_street,False,True,69.69900000000001,"LINESTRING (5.9349198 43.1224527, 5.9348761 43.1220046, 5.9348602 43.1218639, 5.9348549 43.1218277)",,,,,
26830976,1,Rue Victor Micholet,residential,True,False,45.322,"LINESTRING (5.9301721 43.1217507, 5.9297399 43.1220088)",,,,,
"[26833592, 231353081]",1,Rue des Savonnières,living_street,True,False,125.162,"LINESTRING (5.9301721 43.1217507, 5.9302127 43.121783, 5.93032 43.1218682, 5.9304346 43.1221109, 5.9304869 43.1222275, 5.9305268 43.1223166, 5.9305847 43.1224458, 5.9307367 43.1227851)",,,,,
225773365,,Rue Pierre Semard,living_street,True,False,31.919,"LINESTRING (5.9307367 43.1227851, 5.9311234 43.1227328)",,,,,
237231537,1,Rue d'Alger,living_street,False,True,53.968,"LINESTRING (5.9324259 43.1218541, 5.9320889 43.1214357)",,10,,destination,
26831241,1,Rue Émile Zola,living_street,True,False,26.413999999999998,"LINESTRING (5.9324259 43.1218541, 5.932688 43.1217578, 5.9327166 43.1217473)",,,,,
237231537,1,Rue d'Alger,living_street,False,False,58.962,"LINESTRING (5.9324259 43.1218541, 5.9324455 43.1219349, 5.9324931 43.1221316, 5.9325753 43.1223727)",,10,,destination,
26830977,,Rue Jean Jaurès,tertiary,True,False,43.584,"LINESTRING (5.9281007 43.1245648, 5.9279703 43.1245809, 5.9278721 43.1245931, 5.9275751 43.1246443)",,,,,
26830982,3,Avenue Jean Moulin,tertiary,True,False,38.913,"LINESTRING (5.9281007 43.1245648, 5.9281147 43.1246056, 5.928217 43.1249043)",,,,,
26830982,3,Avenue Jean Moulin,tertiary,True,False,16.41,"LINESTRING (5.9283003 43.1251493, 5.9283492 43.1252925)",,,,,
26922976,,Rue Racine,residential,True,False,60.738,"LINESTRING (5.9322587 43.1243844, 5.9324198 43.1248545, 5.9324419 43.124914)",,,,,
157098417,4,Boulevard de Strasbourg,primary,False,False,20.888,"LINESTRING (5.9324419 43.124914, 5.9326904 43.1248651)",,,,,
157098417,4,Boulevard de Strasbourg,primary,False,True,117.904,"LINESTRING (5.9324419 43.124914, 5.9323054 43.1249401, 5.9312714 43.1251439, 5.9310388 43.1251889)",,,,,
"[26830985, 26831445]",,"['Rue Corneille', 'Rue Molière']",residential,True,False,118.127,"LINESTRING (5.9329501 43.1248135, 5.9329271 43.1247532, 5.9327462 43.1242877, 5.9334089 43.1241083)",,,,,
157098417,4,Boulevard de Strasbourg,primary,False,False,56.484,"LINESTRING (5.9329501 43.1248135, 5.9334819 43.1247099, 5.9336225 43.1246824)",,,,,
157098417,4,Boulevard de Strasbourg,primary,False,True,21.845,"LINESTRING (5.9329501 43.1248135, 5.9327759 43.1248495, 5.9326904 43.1248651)",,,,,
26832965,,Cours Lafayette,living_street,False,True,29.102,"LINESTRING (5.934989 43.1227095, 5.934973 43.1226499, 5.9349198 43.1224527)",,,,,
26922908,,Rue Paul Lendrin,living_street,False,True,31.18,"LINESTRING (5.934989 43.1227095, 5.9346974 43.122878, 5.9346883 43.122884)",,,,,
215062032,,Place Pavé d'Amour,living_street,True,False,29.988999999999997,"LINESTRING (5.934989 43.1227095, 5.9353151 43.1227, 5.935358 43.1226966)",,,,,
237231537,1,Rue d'Alger,living_street,False,True,58.961999999999996,"LINESTRING (5.9325753 43.1223727, 5.9324931 43.1221316, 5.9324455 43.1219349, 5.9324259 43.1218541)",,10,,destination,
1095351096,,Rue d'Astour,living_street,False,False,26.061,"LINESTRING (5.9325753 43.1223727, 5.932864 43.1223286, 5.9328896 43.1223247)",,,,,
1095572937,,Place Camille Ledeau,living_street,False,True,26.473,"LINESTRING (5.9325753 43.1223727, 5.9325898 43.122447, 5.9325851 43.1224873, 5.9325417 43.1225197, 5.9324481 43.1225558)",,,,,
26831243,,Rue Garibaldi,residential,False,False,58.741,"LINESTRING (5.9347784 43.1215423, 5.9348546 43.1215275, 5.9354779 43.1214067)",,,,,
26923068,,Cours Lafayette,living_street,False,True,32.338,"LINESTRING (5.9347784 43.1215423, 5.9348486 43.1218012, 5.9348549 43.1218277)",,,,,
26831243,,Rue Garibaldi,residential,False,True,58.741,"LINESTRING (5.9354779 43.1214067, 5.9348546 43.1215275, 5.9347784 43.1215423)",,,,,
159758428,,Rue Garibaldi,residential,True,False,20.737,"LINESTRING (5.9357273 43.1213662, 5.9354779 43.1214067)",,,,,
159758428,,Rue Garibaldi,residential,True,False,21.334,"LINESTRING (5.9359877 43.12134, 5.9357273 43.1213662)",,,,,
26831248,,Place Vincent Raspail,residential,True,False,26.561,"LINESTRING (5.934172 43.1228617, 5.9339803 43.1226681)",,,,,
26832952,,Rue Alezard,living_street,True,False,75.96300000000001,"LINESTRING (5.934172 43.1228617, 5.9341957 43.1228481, 5.934439 43.1226992, 5.9345608 43.1226297, 5.9345914 43.1226095, 5.9348463 43.1224878, 5.9349198 43.1224527)",,,,,
26923051,1,Rue Émile Zola,residential,True,False,10.438,"LINESTRING (5.9331863 43.1215734, 5.9333103 43.1215485)",,,,,
237231537,1,Rue d'Alger,living_street,False,False,7.555,"LINESTRING (5.9320411 43.1213774, 5.9320889 43.1214357)",,10,,destination,
26922877,,Rue Pierre Semard,living_street,False,True,2.268,"LINESTRING (5.932262 43.122598, 5.9322392 43.1226098)",,,,,
1095572937,,Place Camille Ledeau,living_street,False,False,15.816,"LINESTRING (5.932262 43.122598, 5.9324481 43.1225558)",,,,,
