osmid,oneway,highway,reversed,length,geometry,name,lanes,junction,tunnel
65541917,True,secondary_link,False,70.561,"LINESTRING (39.6073738 24.4742345, 39.606678 24.4742749)",,,,
637962349,True,secondary,False,31.098,"LINESTRING (39.6079107 24.4744062, 39.6076055 24.4743737)",,,,
260058609,False,residential,False,66.023,"LINESTRING (39.6067523 24.4755218, 39.6074027 24.4755681)",,,,
65541901,False,residential,True,42.584,"LINESTRING (39.6067523 24.4755218, 39.606752 24.4752991, 39.6067815 24.4751411)",,,,
"[1148987914, 1148988258]",False,residential,True,136.409,"LINESTRING (39.611013 24.4732601, 39.6101618 24.4732596, 39.6098545 24.4732637, 39.6096652 24.4732663)",Abd Al-Rahman bin Awf Street شارع عبدالرحمن بن عوف,,,
260058610,False,residential,False,28.633,"LINESTRING (39.6067815 24.4751411, 39.6070294 24.475017)",,,,
65541901,False,residential,False,42.584,"LINESTRING (39.6067815 24.4751411, 39.606752 24.4752991, 39.6067523 24.4755218)",,,,
65541901,False,residential,True,118.53199999999998,"LINESTRING (39.6067815 24.4751411, 39.6066861 24.4750048, 39.6063841 24.4746068, 39.606331 24.4745178, 39.6062944 24.474458, 39.6062764 24.4743657, 39.6062578 24.4742094)",,,,
65542821,False,residential,True,71.244,"LINESTRING (39.6096701 24.4726256, 39.6096652 24.4732663)",,,,
65543235,True,residential,False,82.562,"LINESTRING (39.6096701 24.4726256, 39.6101619 24.4726188, 39.6104858 24.4726143)",Abu Obaida Amer Bin Al-jaraah Street شارع ابى عبيده بن الجراح,4,,
"[65541876, 665679422]",True,residential,False,105.80000000000001,"LINESTRING (39.6137698 24.472569, 39.6137748 24.4726139, 39.613821 24.4730497, 39.6138445 24.4732711, 39.6139002 24.4733679, 39.6140263 24.4734424)",Abi Dhar al-Ghafari Street,,,
65541053,True,residential,False,22.229,"LINESTRING (39.6088205 24.4717682, 39.608812 24.4718176, 39.6087799 24.4718631, 39.60874 24.4718883, 39.6086847 24.4718998)",,,roundabout,
65542194,True,residential,False,260.823,"LINESTRING (39.6088205 24.4717682, 39.6092056 24.4717632, 39.6096742 24.4717606, 39.6098532 24.4717597, 39.6102778 24.4717574, 39.6104133 24.4717616, 39.6104711 24.471785, 39.610503 24.4718301, 39.610508 24.4719843, 39.6104858 24.4726143)",Musab Bin Omair Street,,,
65541053,True,residential,False,21.302,"LINESTRING (39.6086847 24.4718998, 39.6086341 24.4718919, 39.6085806 24.4718592, 39.6085565 24.4718262, 39.6085442 24.471781)",,,roundabout,
65543235,True,residential,False,5.354,"LINESTRING (39.6072282 24.4726593, 39.6072811 24.4726586)",Abu Obaida Amer Bin Al-jaraah Street شارع ابى عبيده بن الجراح,4,,
135513277,True,unclassified,False,98.445,"LINESTRING (39.6072282 24.4726593, 39.6071846 24.4725888, 39.6071865 24.4721668, 39.6071918 24.4717844)",Saad Bin Ebada Street,2,,
65543235,True,residential,False,130.68099999999998,"LINESTRING (39.6104858 24.4726143, 39.611034 24.4726045, 39.6111374 24.4726034, 39.6112504 24.4726021, 39.6117769 24.4725965)",Abu Obaida Amer Bin Al-jaraah Street شارع ابى عبيده بن الجراح,4,,
65543126,True,residential,False,82.212,"LINESTRING (39.608694 24.4726391, 39.6086847 24.4718998)",Said Bin Al Musayyib Street,,,
65543235,True,residential,False,98.798,"LINESTRING (39.608694 24.4726391, 39.6087927 24.4726377, 39.6092142 24.4726319, 39.6096701 24.4726256)",Abu Obaida Amer Bin Al-jaraah Street شارع ابى عبيده بن الجراح,4,,
65541053,True,residential,False,43.834,"LINESTRING (39.6085442 24.471781, 39.6085528 24.4717299, 39.6085778 24.4716915, 39.6086249 24.4716594, 39.6086803 24.471648, 39.6087305 24.4716559, 39.6087823 24.4716869, 39.608808 24.4717214, 39.6088205 24.4717682)",,,roundabout,
301812040,False,residential,False,34.554,"LINESTRING (39.6085442 24.471781, 39.6083472 24.4717837, 39.6082028 24.4717832)",,,,
65541729,True,residential,False,214.67499999999995,"LINESTRING (39.6081873 24.4726461, 39.6081906 24.4730674, 39.6081887 24.4732047, 39.608266 24.4732727, 39.6083929 24.4732828, 39.6084905 24.4732805, 39.6087876 24.4732734, 39.608815 24.4732742, 39.6092325 24.4732733, 39.6094003 24.4732684, 39.6096652 24.4732663)",Abd Al-Rahman bin Awf Street شارع عبدالرحمن بن عوف,,,
65543235,True,residential,False,51.287,"LINESTRING (39.6081873 24.4726461, 39.6082168 24.4726457, 39.608694 24.4726391)",Abu Obaida Amer Bin Al-jaraah Street شارع ابى عبيده بن الجراح,4,,
65542821,False,residential,False,71.244,"LINESTRING (39.6096652 24.4732663, 39.6096701 24.4726256)",,,,
"[1148988258, 1148987914]",False,residential,False,136.409,"LINESTRING (39.6096652 24.4732663, 39.6098545 24.4732637, 39.6101618 24.4732596, 39.611013 24.4732601)",Abd Al-Rahman bin Awf Street شارع عبدالرحمن بن عوف,,,
65541901,False,residential,False,118.53200000000001,"LINESTRING (39.6062578 24.4742094, 39.6062764 24.4743657, 39.6062944 24.474458, 39.606331 24.4745178, 39.6063841 24.4746068, 39.6066861 24.4750048, 39.6067815 24.4751411)",,,,
65542085,False,residential,True,243.10100000000003,"LINESTRING (39.611335 24.4732809, 39.611947 24.473278, 39.6126416 24.473289, 39.6128238 24.4732919, 39.6129425 24.4732584, 39.6129565 24.4732468, 39.6130153 24.4731979, 39.6130621 24.4731033, 39.6130615 24.473049, 39.6130566 24.4725788)",Abd Al-Rahman bin Awf Street شارع عبدالرحمن بن عوف,,,
55036955,True,primary,False,162.456,"LINESTRING (39.6141333 24.4755597, 39.6139001 24.4741142)",Abi Dhar Al Ghafari Street,,,
135658177,False,residential,False,66.71000000000001,"LINESTRING (39.6136018 24.4745442, 39.6134917 24.4748137, 39.6133179 24.4750831)",,,,
135658177,False,residential,True,25.493,"LINESTRING (39.6129618 24.4755949, 39.6130865 24.4753957)",,,,
135658183,False,residential,True,36.571,"LINESTRING (39.6129618 24.4755949, 39.6126044 24.4755463)",,,,
135658181,False,residential,False,60.336,"LINESTRING (39.6117988 24.4755104, 39.6118222 24.4749682)",,,,
477439981,False,residential,False,52.407,"LINESTRING (39.6117988 24.4755104, 39.6112833 24.4754656)",,,,
135658181,False,residential,True,60.336,"LINESTRING (39.6118222 24.4749682, 39.6117988 24.4755104)",,,,
477439971,False,residential,False,21.527,"LINESTRING (39.6118222 24.4749682, 39.6120274 24.4749172)",,,,
477439971,False,residential,True,54.479,"LINESTRING (39.6118222 24.4749682, 39.6112973 24.4750769)",,,,
135658183,False,residential,False,26.861,"LINESTRING (39.6123419 24.4755106, 39.6126044 24.4755463)",,,,
477439977,False,residential,False,74.15299999999999,"LINESTRING (39.6123419 24.4755106, 39.6123451 24.4750808, 39.6123183 24.474845)",,,,
65543235,True,residential,False,129.527,"LINESTRING (39.6117769 24.4725965, 39.6119468 24.4725942, 39.6124499 24.4725872, 39.6126415 24.4725845, 39.6130566 24.4725788)",Abu Obaida Amer Bin Al-jaraah Street شارع ابى عبيده بن الجراح,4,,
161049276,True,residential,False,123.716,"LINESTRING (39.6117769 24.4725965, 39.6117858 24.4720115, 39.611814 24.4719435, 39.6118758 24.4719003, 39.6119479 24.4718741, 39.6122921 24.471872)",Zaid ibn Thabit Street,,,
65540984,True,primary_link,False,32.31,"LINESTRING (39.6139001 24.4741142, 39.6138462 24.4739925, 39.6136795 24.4739438)",,,,
161522245,True,primary_link,False,25.119000000000003,"LINESTRING (39.6139001 24.4741142, 39.6139569 24.4740807, 39.6139662 24.4740721, 39.6139797 24.4740672, 39.6140266 24.4740587, 39.6140427 24.4740587, 39.6140561 24.4740611, 39.6140682 24.4740684, 39.6140802 24.4740794, 39.6141044 24.4741124)",,,,
259927189,False,residential,False,25.505,"LINESTRING (39.6086526 24.4753903, 39.6085525 24.4751798)",,,,
259927189,False,residential,True,3.294,"LINESTRING (39.6086526 24.4753903, 39.6086629 24.4754184)",,,,
260059117,False,residential,False,45.035,"LINESTRING (39.6086526 24.4753903, 39.6090969 24.475413)",,,,
55318678,True,primary_link,False,27.135,"LINESTRING (39.6084098 24.4746949, 39.6081831 24.4745646)",Central Area road,,,
259927189,False,residential,True,16.015,"LINESTRING (39.6084098 24.4746949, 39.6084681 24.4748288)",,,,
260058609,False,residential,True,66.023,"LINESTRING (39.6074027 24.4755681, 39.6067523 24.4755218)",,,,
