osmid,ref,name,highway,oneway,reversed,length,geometry
21379410,TX 11,East Broadway Street,primary,False,False,64.247,"LINESTRING (-95.286572 32.9563325, -95.2872201 32.9565277)"
21394187,,North Beech Street,residential,False,True,41.912,"LINESTRING (-95.286572 32.9563325, -95.2865564 32.9559558)"
21379410,TX 11,East Broadway Street,primary,False,False,106.415,"LINESTRING (-95.2872201 32.9565277, -95.28831 32.9568097)"
21379410,TX 11,East Broadway Street,primary,False,True,64.247,"LINESTRING (-95.2872201 32.9565277, -95.286572 32.9563325)"
21393455,FM 1448,North Chestnut Street,tertiary,False,False,109.2,"LINESTRING (-95.2872201 32.9565277, -95.2869163 32.9574761)"
21379410,TX 11,East Broadway Street,primary,False,True,106.415,"LINESTRING (-95.28831 32.9568097, -95.2872201 32.9565277)"
21391000,,North Walnut Street,residential,False,False,109.416,"LINESTRING (-95.28831 32.9568097, -95.2879579 32.9577483)"
21379410,TX 11,East Broadway Street,primary,False,False,98.59,"LINESTRING (-95.28831 32.9568097, -95.2887977 32.9569225, -95.2893284 32.9570462)"
21393584,FM 312,North Walnut Street,secondary,False,True,90.61099999999999,"LINESTRING (-95.28831 32.9568097, -95.2884277 32.956354, -95.2885475 32.9560202)"
21390025,,North Franklin Street,residential,False,False,112.214,"LINESTRING (-95.2893284 32.9570462, -95.2889856 32.9580135)"
21379410,TX 11,East Broadway Street,primary,False,False,103.938,"LINESTRING (-95.2893284 32.9570462, -95.2898017 32.9571677, -95.2903921 32.9573239)"
21379410,TX 11,East Broadway Street,primary,False,True,98.59,"LINESTRING (-95.2893284 32.9570462, -95.2887977 32.9569225, -95.28831 32.9568097)"
21393302,TX 37,North Main Street,primary,False,False,111.874,"LINESTRING (-95.2903921 32.9573239, -95.2900445 32.9582868)"
21395970,TX 11,West Broadway Street,primary,False,False,101.103,"LINESTRING (-95.2903921 32.9573239, -95.291437 32.9575648)"
21379410,TX 11,East Broadway Street,primary,False,True,103.938,"LINESTRING (-95.2903921 32.9573239, -95.2898017 32.9571677, -95.2893284 32.9570462)"
"[21393236, 21393302]",TX 37,"['South Main Street', 'North Main Street']",primary,False,True,91.775,"LINESTRING (-95.2903921 32.9573239, -95.2905346 32.9569038, -95.2906688 32.9565319)"
21379460,,South Mill Street,residential,False,False,63.981,"LINESTRING (-95.2930983 32.9534672, -95.2927573 32.9539664)"
21394756,,Newsome Street,residential,False,False,126.508,"LINESTRING (-95.2930983 32.9534672, -95.2917427 32.9534455)"
21379460,,South Mill Street,residential,False,False,89.056,"LINESTRING (-95.2927573 32.9539664, -95.2924505 32.9547248)"
21379460,,South Mill Street,residential,False,True,63.981,"LINESTRING (-95.2927573 32.9539664, -95.2930983 32.9534672)"
21394755,,Newsome Street,residential,False,False,96.982,"LINESTRING (-95.2927573 32.9539664, -95.2937967 32.9539614)"
21379460,,South Mill Street,residential,False,False,118.355,"LINESTRING (-95.2924505 32.9547248, -95.2921203 32.9557525)"
21379460,,South Mill Street,residential,False,True,89.056,"LINESTRING (-95.2924505 32.9547248, -95.2927573 32.9539664)"
21389350,,West Cedar Street,residential,False,True,103.58,"LINESTRING (-95.2924505 32.9547248, -95.2913827 32.95447)"
21379460,,South Mill Street,residential,False,False,122.941,"LINESTRING (-95.2921203 32.9557525, -95.2917123 32.9568038)"
21379460,,South Mill Street,residential,False,True,118.355,"LINESTRING (-95.2921203 32.9557525, -95.2924505 32.9547248)"
120058378,,West Myrtle Street,residential,False,False,105.462,"LINESTRING (-95.2921203 32.9557525, -95.291028 32.9555086)"
120058378,,West Myrtle Street,residential,False,True,168.61599999999999,"LINESTRING (-95.2921203 32.9557525, -95.2929678 32.9559169, -95.2938983 32.9560117)"
21379460,,South Mill Street,residential,False,False,11.61,"LINESTRING (-95.2917123 32.9568038, -95.2916765 32.9569038)"
21379460,,South Mill Street,residential,False,True,122.941,"LINESTRING (-95.2917123 32.9568038, -95.2921203 32.9557525)"
21390946,,West Carnegie Street,residential,False,False,55.76,"LINESTRING (-95.2917123 32.9568038, -95.2922814 32.9569569)"
21390946,,West Carnegie Street,residential,False,True,101.947,"LINESTRING (-95.2917123 32.9568038, -95.2906688 32.9565319)"
21379460,,South Mill Street,residential,False,True,11.61,"LINESTRING (-95.2916765 32.9569038, -95.2917123 32.9568038)"
21394507,,Peach Street,residential,False,False,147.436,"LINESTRING (-95.2937701 32.9579152, -95.2938407 32.9592398)"
21395970,TX 11,West Broadway Street,primary,False,True,105.856,"LINESTRING (-95.2937701 32.9579152, -95.2932675 32.9578037, -95.2926585 32.9577336)"
21394187,,North Beech Street,residential,False,False,41.912,"LINESTRING (-95.2865564 32.9559558, -95.286572 32.9563325)"
21382592,,,residential,False,False,83.195,"LINESTRING (-95.2896745 32.9616436, -95.2892029 32.9614882, -95.2890949 32.9614185, -95.2888512 32.9613764)"
21393979,,Edwards Street,residential,False,False,98.939,"LINESTRING (-95.2896745 32.9616436, -95.2898593 32.9612311, -95.2900157 32.9608016)"
21393302,TX 37,North Main Street,primary,False,False,31.554,"LINESTRING (-95.2888512 32.9613764, -95.2887083 32.9616336)"
21382592,,,residential,False,True,83.195,"LINESTRING (-95.2888512 32.9613764, -95.2890949 32.9614185, -95.2892029 32.9614882, -95.2896745 32.9616436)"
21393302,TX 37,North Main Street,primary,False,True,93.76,"LINESTRING (-95.2888512 32.9613764, -95.2889306 32.9612159, -95.2890265 32.9610083, -95.2891177 32.9607968, -95.2891921 32.9605839)"
21391824,,Blackjack Street,residential,False,True,110.575,"LINESTRING (-95.2951148 32.9600906, -95.293945 32.9602503)"
"[21387426, 21395218]",,Moore Street,residential,False,False,172.649,"LINESTRING (-95.2951148 32.9600906, -95.2951299 32.9601762, -95.2951473 32.9603078, -95.2951417 32.9609327, -95.2951205 32.9610325, -95.2950507 32.9611236, -95.2949676 32.9611822, -95.2948761 32.9612231, -95.2945013 32.9612878)"
21389350,,West Cedar Street,residential,False,False,103.58,"LINESTRING (-95.2913827 32.95447, -95.2924505 32.9547248)"
