osmid,highway,oneway,reversed,length,name,geometry,ref,bridge
22155416,residential,False,False,32.192,,"LINESTRING (-66.790299 18.020401, -66.79033 18.020689)",,
22155416,residential,False,True,32.192,,"LINESTRING (-66.79033 18.020689, -66.790299 18.020401)",,
22160411,residential,False,False,25.562,Calle Añasco,"LINESTRING (-66.79033 18.020689, -66.7905711 18.0206723)",,
22160411,residential,False,True,48.807,Calle Añasco,"LINESTRING (-66.79033 18.020689, -66.7898699 18.0207241)",,
22157821,residential,False,False,39.593,,"LINESTRING (-66.790018 18.019946, -66.789895 18.019813, -66.789707 18.019805)",,
22160411,residential,False,False,44.813,Calle Añasco,"LINESTRING (-66.7905711 18.0206723, -66.790968 18.020531)",,
22160411,residential,False,True,25.562,Calle Añasco,"LINESTRING (-66.7905711 18.0206723, -66.79033 18.020689)",,
22155426,residential,False,False,108.471,Calle A,"LINESTRING (-66.7905711 18.0206723, -66.7906439 18.0208245, -66.7907061 18.020861, -66.7914812 18.0209113)",,
22159008,residential,False,False,56.815,,"LINESTRING (-66.7914812 18.0209113, -66.791323 18.020423)",,
22155426,residential,False,False,96.73499999999999,Calle A,"LINESTRING (-66.7914812 18.0209113, -66.7918231 18.0209371, -66.7919283 18.0209742, -66.792046 18.0209949, -66.7922788 18.0209547, -66.7923787 18.0209295)",,
22155426,residential,False,True,108.471,Calle A,"LINESTRING (-66.7914812 18.0209113, -66.7907061 18.020861, -66.7906439 18.0208245, -66.7905711 18.0206723)",,
22155426,residential,False,True,96.73500000000001,Calle A,"LINESTRING (-66.7923787 18.0209295, -66.7922788 18.0209547, -66.792046 18.0209949, -66.7919283 18.0209742, -66.7918231 18.0209371, -66.7914812 18.0209113)",,
530231143,tertiary,False,False,90.148,Calle Luis Muñoz Rivera,"LINESTRING (-66.7923787 18.0209295, -66.7922116 18.020281, -66.792165 18.020145)",PR-127,
"[530231144, 22160268, 530231143]",tertiary,False,True,62.263999999999996,Calle Luis Muñoz Rivera,"LINESTRING (-66.7923787 18.0209295, -66.7923841 18.0209538, -66.7924886 18.0213978, -66.792507 18.021476)",PR-127,yes
22155454,residential,False,True,67.74,Calle B,"LINESTRING (-66.788039 18.018112, -66.7875113 18.0177666)",,
22155431,residential,False,False,232.174,Calle A,"LINESTRING (-66.788039 18.018112, -66.7883042 18.0177669, -66.78845 18.017555, -66.788632 18.017308, -66.788728 18.017239, -66.788866 18.017273, -66.789241 18.017521, -66.7895835 18.0177883)",,
22155454,residential,False,False,108.239,Calle B,"LINESTRING (-66.788039 18.018112, -66.788548 18.018451, -66.788877 18.018671)",,
22155441,residential,False,False,70.244,Calle Isabela,"LINESTRING (-66.789806 18.018805, -66.789696 18.019428)",,
22160254,residential,False,True,26.388,Calle Eustoquio Torres,"LINESTRING (-66.789806 18.018805, -66.7896198 18.018647)",,
22160254,residential,False,False,150.121,Calle Eustoquio Torres,"LINESTRING (-66.789806 18.018805, -66.790109 18.019098, -66.790563 18.019932)",,
22155441,residential,False,False,41.937,Calle Isabela,"LINESTRING (-66.789696 18.019428, -66.789707 18.019805)",,
22155441,residential,False,True,70.244,Calle Isabela,"LINESTRING (-66.789696 18.019428, -66.789806 18.018805)",,
22155548,residential,False,False,65.966,Calle E,"LINESTRING (-66.789696 18.019428, -66.789078 18.019347)",,
22155441,residential,False,True,41.937,Calle Isabela,"LINESTRING (-66.789707 18.019805, -66.789696 18.019428)",,
22155441,residential,False,False,104.617,Calle Isabela,"LINESTRING (-66.789707 18.019805, -66.789694 18.020083, -66.7898699 18.0207241)",,
22157821,residential,False,True,39.593,,"LINESTRING (-66.789707 18.019805, -66.789895 18.019813, -66.790018 18.019946)",,
22160411,residential,False,False,55.084,Calle Añasco,"LINESTRING (-66.7893531 18.0206867, -66.7895331 18.0207236, -66.7898699 18.0207241)",,
22155454,residential,False,False,24.264,Calle B,"LINESTRING (-66.7873227 18.0176423, -66.7875113 18.0177666)",,
22155454,residential,False,False,67.74,Calle B,"LINESTRING (-66.7875113 18.0177666, -66.788039 18.018112)",,
22155454,residential,False,True,24.264,Calle B,"LINESTRING (-66.7875113 18.0177666, -66.7873227 18.0176423)",,
22160520,residential,False,True,94.918,Calle Convento / Calle 1,"LINESTRING (-66.7875113 18.0177666, -66.788036 18.017074)",,
530085172,tertiary,False,True,54.446,PR-127,"LINESTRING (-66.788877 18.018671, -66.7891893 18.0182817)",PR-127,
22155454,residential,False,True,108.239,Calle B,"LINESTRING (-66.788877 18.018671, -66.788548 18.018451, -66.788039 18.018112)",,
"[530085171, 530085172, 22160980]",tertiary,False,False,405.57399999999996,PR-127,"LINESTRING (-66.788877 18.018671, -66.78864 18.01902, -66.788415 18.01935, -66.7883268 18.019436, -66.788188 18.0195142, -66.787942 18.019572, -66.7876777 18.0195903, -66.7872204 18.0196031, -66.78657 18.0196196, -66.7863876 18.0196184, -66.7863299 18.019612, -66.7861703 18.0195852, -66.7860657 18.0195495, -66.7859544 18.0194895, -66.7858256 18.0194028, -66.7857304 18.0193123, -66.7856406 18.0192141)",PR-127,yes
22155534,tertiary,False,False,103.72900000000001,Calle José de Diego,"LINESTRING (-66.792311 18.016235, -66.792253 18.016363, -66.79205 18.016817, -66.7919358 18.0170968)",PR-3336,
61307970,tertiary,False,True,176.53199999999998,PR-3336,"LINESTRING (-66.792311 18.016235, -66.7934567 18.0165698, -66.793923 18.016632)",PR-3336,
22155534,tertiary,False,False,69.706,Calle José de Diego,"LINESTRING (-66.791422 18.017639, -66.790927 18.018053)",PR-3336,
22160415,residential,False,False,60.086,Calle Juan Nieves,"LINESTRING (-66.791422 18.017639, -66.791157 18.017161)",,
22155534,tertiary,False,True,81.782,Calle José de Diego,"LINESTRING (-66.791422 18.017639, -66.7916362 18.0174545, -66.791823 18.0172734, -66.791881 18.017194, -66.7919358 18.0170968)",PR-3336,
22155534,tertiary,False,True,69.706,Calle José de Diego,"LINESTRING (-66.790927 18.018053, -66.791422 18.017639)",PR-3336,
530231143,tertiary,False,False,49.509,Calle Luis Muñoz Rivera,"LINESTRING (-66.790927 18.018053, -66.790621 18.017716)",PR-127,
530231143,tertiary,False,True,89.918,Calle Luis Muñoz Rivera,"LINESTRING (-66.790927 18.018053, -66.7910055 18.0181645, -66.7912409 18.018499, -66.7914005 18.0187247)",PR-127,
22155548,residential,False,True,65.966,Calle E,"LINESTRING (-66.789078 18.019347, -66.789696 18.019428)",,
22155705,residential,False,False,48.859,,"LINESTRING (-66.7914005 18.0187247, -66.7917712 18.0184624)",,
530231143,tertiary,False,False,89.918,Calle Luis Muñoz Rivera,"LINESTRING (-66.7914005 18.0187247, -66.7912409 18.018499, -66.7910055 18.0181645, -66.790927 18.018053)",PR-127,
530231143,tertiary,False,True,68.417,Calle Luis Muñoz Rivera,"LINESTRING (-66.7914005 18.0187247, -66.791515 18.0188866, -66.791762 18.019235)",PR-127,
22155705,residential,False,True,48.859,,"LINESTRING (-66.7917712 18.0184624, -66.7914005 18.0187247)",,
22160287,tertiary,False,False,8.231,Camino Boca,"LINESTRING (-66.793923 18.016632, -66.793925 18.016706)",PR-335,
61307970,tertiary,False,False,176.53199999999998,PR-3336,"LINESTRING (-66.793923 18.016632, -66.7934567 18.0165698, -66.792311 18.016235)",PR-3336,
22160622,residential,False,True,166.201,Calle Las Templadas / Calle 4,"LINESTRING (-66.786943 18.0159965, -66.78838 18.016602)",,
22160623,residential,False,False,60.771,Calle Las Templadas / Calle 4,"LINESTRING (-66.786943 18.0159965, -66.786722 18.016501)",,
22160623,residential,False,True,21.082,Calle Las Templadas / Calle 4,"LINESTRING (-66.786943 18.0159965, -66.7870197 18.0158215)",,
"[530085171, 22160980, 530085172]",tertiary,False,True,405.57400000000007,PR-127,"LINESTRING (-66.7856406 18.0192141, -66.7857304 18.0193123, -66.7858256 18.0194028, -66.7859544 18.0194895, -66.7860657 18.0195495, -66.7861703 18.0195852, -66.7863299 18.019612, -66.7863876 18.0196184, -66.78657 18.0196196, -66.7872204 18.0196031, -66.7876777 18.0195903, -66.787942 18.019572, -66.788188 18.0195142, -66.7883268 18.019436, -66.788415 18.01935, -66.78864 18.01902, -66.788877 18.018671)",PR-127,yes
22159008,residential,False,True,56.815,,"LINESTRING (-66.791323 18.020423, -66.7914812 18.0209113)",,
22160411,residential,False,False,31.946,Calle Añasco,"LINESTRING (-66.791323 18.020423, -66.791607 18.020325)",,
22160411,residential,False,True,39.412,Calle Añasco,"LINESTRING (-66.791323 18.020423, -66.790968 18.020531)",,
22160415,residential,False,False,30.289,Calle Juan Nieves,"LINESTRING (-66.791157 18.017161, -66.791034 18.016915)",,
22160415,residential,False,True,60.086,Calle Juan Nieves,"LINESTRING (-66.791157 18.017161, -66.791422 18.017639)",,
"[542269880, 22160234]",residential,False,"[False, True]",101.10000000000001,Calle Daisy Mercado,"LINESTRING (-66.791157 18.017161, -66.7916724 18.0168827, -66.7917011 18.0169454, -66.791743 18.0170053, -66.7918257 18.0170511, -66.7919358 18.0170968)",,
22160475,residential,False,False,2.915,Calle Concepción,"LINESTRING (-66.791124 18.019591, -66.791139 18.019613)",,
22160475,residential,False,True,190.959,Calle Concepción,"LINESTRING (-66.791124 18.019591, -66.790113 18.018168)",,
22160246,residential,False,False,78.22,Calle Rufina,"LINESTRING (-66.791124 18.019591, -66.7914749 18.0193952, -66.791762 18.019235)",,
22160246,residential,False,True,78.22,Calle Rufina,"LINESTRING (-66.791762 18.019235, -66.7914749 18.0193952, -66.791124 18.019591)",,
"[61307962, 22160287]",tertiary,False,"[False, True]",407.215,"['Calle Rufina', 'Camino Boca']","LINESTRING (-66.791762 18.019235, -66.792901 18.018541, -66.79306 18.018443, -66.7937195 18.0180775, -66.7938379 18.0180012, -66.7939165 18.0179317, -66.793952 18.0178291, -66.793955 18.017522, -66.793925 18.016706)",PR-335,
530231143,tertiary,False,False,68.417,Calle Luis Muñoz Rivera,"LINESTRING (-66.791762 18.019235, -66.791515 18.0188866, -66.7914005 18.0187247)",PR-127,
530231143,tertiary,False,True,109.969,Calle Luis Muñoz Rivera,"LINESTRING (-66.791762 18.019235, -66.7918943 18.0194907, -66.791954 18.019606, -66.7920698 18.0198735, -66.792165 18.020145)",PR-127,
22160252,residential,False,False,70.483,Calle Rufina,"LINESTRING (-66.791139 18.019613, -66.790563 18.019932)",,
22160475,residential,False,False,93.365,Calle Concepción,"LINESTRING (-66.791139 18.019613, -66.791607 18.020325)",,
22160475,residential,False,True,2.915,Calle Concepción,"LINESTRING (-66.791139 18.019613, -66.791124 18.019591)",,
22160252,residential,False,False,30.583,Calle Rufina,"LINESTRING (-66.790563 18.019932, -66.790327 18.020091)",,
22160252,residential,False,True,70.483,Calle Rufina,"LINESTRING (-66.790563 18.019932, -66.791139 18.019613)",,
22160254,residential,False,True,150.121,Calle Eustoquio Torres,"LINESTRING (-66.790563 18.019932, -66.790109 18.019098, -66.789806 18.018805)",,
22160252,residential,False,True,30.583,Calle Rufina,"LINESTRING (-66.790327 18.020091, -66.790563 18.019932)",,
22160254,residential,False,False,61.01,Calle Eustoquio Torres,"LINESTRING (-66.7891893 18.0182817, -66.7896198 18.018647)",,
530085172,tertiary,False,False,54.446,PR-127,"LINESTRING (-66.7891893 18.0182817, -66.788877 18.018671)",PR-127,
530085172,tertiary,False,True,68.902,PR-127,"LINESTRING (-66.7891893 18.0182817, -66.789214 18.018251, -66.7895835 18.0177883)",PR-127,
22160668,residential,False,False,44.881,Calle Los Peces / Calle 5,"LINESTRING (-66.7866554 18.0152551, -66.786488 18.015626)",,
55211179,residential,False,True,241.15499999999997,Calle Luis Muñoz Rivera,"LINESTRING (-66.7866554 18.0152551, -66.7879755 18.0157881, -66.7883216 18.0159356, -66.7887363 18.0161401)",,
22160520,residential,False,False,63.698,Calle Convento / Calle 1,"LINESTRING (-66.7887363 18.0161401, -66.78838 18.016602)",,
55211179,residential,False,False,241.15499999999997,Calle Luis Muñoz Rivera,"LINESTRING (-66.7887363 18.0161401, -66.7883216 18.0159356, -66.7879755 18.0157881, -66.7866554 18.0152551)",,
55211179,residential,False,True,181.024,Calle Luis Muñoz Rivera,"LINESTRING (-66.7887363 18.0161401, -66.7889607 18.0162654, -66.7891737 18.0163873, -66.7894197 18.0165638, -66.7898924 18.0169431, -66.7900917 18.0171253)",,
530085172,tertiary,False,False,91.229,PR-127,"LINESTRING (-66.7900917 18.0171253, -66.7895835 18.0177883)",PR-127,
530231143,tertiary,False,True,86.295,Calle Luis Muñoz Rivera,"LINESTRING (-66.7900917 18.0171253, -66.790621 18.017716)",PR-127,
55211179,residential,False,False,181.024,Calle Luis Muñoz Rivera,"LINESTRING (-66.7900917 18.0171253, -66.7898924 18.0169431, -66.7894197 18.0165638, -66.7891737 18.0163873, -66.7889607 18.0162654, -66.7887363 18.0161401)",,
22160877,residential,False,False,73.564,Calle Padre Napoleón Fruscoloni,"LINESTRING (-66.790621 18.017716, -66.790113 18.018168)",,
530231143,tertiary,False,False,86.295,Calle Luis Muñoz Rivera,"LINESTRING (-66.790621 18.017716, -66.7900917 18.0171253)",PR-127,
530231143,tertiary,False,True,49.509,Calle Luis Muñoz Rivera,"LINESTRING (-66.790621 18.017716, -66.790927 18.018053)",PR-127,
22160411,residential,False,True,62.306,Calle Añasco,"LINESTRING (-66.792165 18.020145, -66.791607 18.020325)",,
530231143,tertiary,False,False,109.969,Calle Luis Muñoz Rivera,"LINESTRING (-66.792165 18.020145, -66.7920698 18.0198735, -66.791954 18.019606, -66.7918943 18.0194907, -66.791762 18.019235)",PR-127,
530231143,tertiary,False,True,90.148,Calle Luis Muñoz Rivera,"LINESTRING (-66.792165 18.020145, -66.7922116 18.020281, -66.7923787 18.0209295)",PR-127,
"[530231144, 22160268, 530231143]",tertiary,False,False,62.263999999999996,Calle Luis Muñoz Rivera,"LINESTRING (-66.792507 18.021476, -66.7924886 18.0213978, -66.7923841 18.0209538, -66.7923787 18.0209295)",PR-127,yes
22160463,residential,False,False,9.312000000000001,Calle Playita,"LINESTRING (-66.792507 18.021476, -66.792551 18.021461, -66.79259 18.021448)",,
22160411,residential,False,False,39.412,Calle Añasco,"LINESTRING (-66.790968 18.020531, -66.791323 18.020423)",,
22160411,residential,False,True,44.813,Calle Añasco,"LINESTRING (-66.790968 18.020531, -66.7905711 18.0206723)",,
22160413,residential,False,False,44.636,,"LINESTRING (-66.790968 18.020531, -66.790823 18.020154)",,
22160411,residential,False,False,62.306,Calle Añasco,"LINESTRING (-66.791607 18.020325, -66.792165 18.020145)",,
22160411,residential,False,True,31.946,Calle Añasco,"LINESTRING (-66.791607 18.020325, -66.791323 18.020423)",,
22160475,residential,False,True,93.365,Calle Concepción,"LINESTRING (-66.791607 18.020325, -66.791139 18.019613)",,
22160413,residential,False,True,44.636,,"LINESTRING (-66.790823 18.020154, -66.790968 18.020531)",,
22160415,residential,False,True,30.289,Calle Juan Nieves,"LINESTRING (-66.791034 18.016915, -66.791157 18.017161)",,
22160463,residential,False,False,137.588,Calle Playita,"LINESTRING (-66.79259 18.021448, -66.792797 18.0214988, -66.792966 18.021559, -66.793167 18.021668, -66.7933875 18.0218591, -66.793667 18.0221)",,
22160474,residential,False,False,203.82500000000002,,"LINESTRING (-66.79259 18.021448, -66.792636 18.02129, -66.792806 18.021196, -66.793118 18.021173, -66.793346 18.021263, -66.793458 18.021365, -66.7935143 18.0214632, -66.793557 18.021528, -66.79369 18.02175, -66.793715 18.021957, -66.793667 18.0221)",,
22160463,residential,False,True,9.312000000000001,Calle Playita,"LINESTRING (-66.79259 18.021448, -66.792551 18.021461, -66.792507 18.021476)",,
22160463,residential,False,True,137.588,Calle Playita,"LINESTRING (-66.793667 18.0221, -66.7933875 18.0218591, -66.793167 18.021668, -66.792966 18.021559, -66.792797 18.0214988, -66.79259 18.021448)",,
22160474,residential,False,True,203.825,,"LINESTRING (-66.793667 18.0221, -66.793715 18.021957, -66.79369 18.02175, -66.793557 18.021528, -66.7935143 18.0214632, -66.793458 18.021365, -66.793346 18.021263, -66.793118 18.021173, -66.792806 18.021196, -66.792636 18.02129, -66.79259 18.021448)",,
22160475,residential,False,False,190.959,Calle Concepción,"LINESTRING (-66.790113 18.018168, -66.791124 18.019591)",,
22160475,residential,False,True,70.125,Calle Concepción,"LINESTRING (-66.790113 18.018168, -66.7895835 18.0177883)",,
22160877,residential,False,True,73.564,Calle Padre Napoleón Fruscoloni,"LINESTRING (-66.790113 18.018168, -66.790621 18.017716)",,
22160877,residential,False,False,74.544,Calle Padre Napoleón Fruscoloni,"LINESTRING (-66.790113 18.018168, -66.790093 18.018188, -66.7896198 18.018647)",,
22160520,residential,False,False,63.857,Calle Convento / Calle 1,"LINESTRING (-66.78838 18.016602, -66.788036 18.017074)",,
22160520,residential,False,True,63.698,Calle Convento / Calle 1,"LINESTRING (-66.78838 18.016602, -66.7887363 18.0161401)",,
22160622,residential,False,False,166.201,Calle Las Templadas / Calle 4,"LINESTRING (-66.78838 18.016602, -66.786943 18.0159965)",,
22160520,residential,False,False,94.918,Calle Convento / Calle 1,"LINESTRING (-66.788036 18.017074, -66.7875113 18.0177666)",,
22160520,residential,False,True,63.857,Calle Convento / Calle 1,"LINESTRING (-66.788036 18.017074, -66.78838 18.016602)",,
22160531,residential,False,True,65.487,Calle Coayuco / Calle 2,"LINESTRING (-66.788036 18.017074, -66.787468 18.0168393)",,
22160531,residential,False,False,64.632,Calle Coayuco / Calle 2,"LINESTRING (-66.786255 18.016126, -66.786722 18.016501)",,
22160668,residential,False,True,60.812,Calle Los Peces / Calle 5,"LINESTRING (-66.786255 18.016126, -66.786488 18.015626)",,
22160531,residential,False,True,64.632,Calle Coayuco / Calle 2,"LINESTRING (-66.786722 18.016501, -66.786255 18.016126)",,
22160623,residential,False,True,60.771,Calle Las Templadas / Calle 4,"LINESTRING (-66.786722 18.016501, -66.786943 18.0159965)",,
22160531,residential,False,False,87.658,Calle Coayuco / Calle 2,"LINESTRING (-66.786722 18.016501, -66.7868236 18.0165713, -66.787468 18.0168393)",,
22160531,residential,False,False,65.487,Calle Coayuco / Calle 2,"LINESTRING (-66.787468 18.0168393, -66.788036 18.017074)",,
22160565,residential,False,False,50.389,Calle Manantial / Calle 3,"LINESTRING (-66.787468 18.0168393, -66.7872 18.017214)",,
22160531,residential,False,True,87.658,Calle Coayuco / Calle 2,"LINESTRING (-66.787468 18.0168393, -66.7868236 18.0165713, -66.786722 18.016501)",,
22160565,residential,False,True,50.389,Calle Manantial / Calle 3,"LINESTRING (-66.7872 18.017214, -66.787468 18.0168393)",,
22160668,residential,False,False,60.812,Calle Los Peces / Calle 5,"LINESTRING (-66.786488 18.015626, -66.786255 18.016126)",,
22160668,residential,False,True,44.881,Calle Los Peces / Calle 5,"LINESTRING (-66.786488 18.015626, -66.7866554 18.0152551)",,
22160287,tertiary,False,True,8.231,Camino Boca,"LINESTRING (-66.793925 18.016706, -66.793923 18.016632)",PR-335,
"[61307962, 22160287]",tertiary,False,"[False, True]",407.215,"['Calle Rufina', 'Camino Boca']","LINESTRING (-66.793925 18.016706, -66.793955 18.017522, -66.793952 18.0178291, -66.7939165 18.0179317, -66.7938379 18.0180012, -66.7937195 18.0180775, -66.79306 18.018443, -66.792901 18.018541, -66.791762 18.019235)",PR-335,
22160475,residential,False,False,70.125,Calle Concepción,"LINESTRING (-66.7895835 18.0177883, -66.790113 18.018168)",,
530085172,tertiary,False,True,91.229,PR-127,"LINESTRING (-66.7895835 18.0177883, -66.7900917 18.0171253)",PR-127,
22155431,residential,False,True,232.17399999999995,Calle A,"LINESTRING (-66.7895835 18.0177883, -66.789241 18.017521, -66.788866 18.017273, -66.788728 18.017239, -66.788632 18.017308, -66.78845 18.017555, -66.7883042 18.0177669, -66.788039 18.018112)",,
530085172,tertiary,False,False,68.902,PR-127,"LINESTRING (-66.7895835 18.0177883, -66.789214 18.018251, -66.7891893 18.0182817)",PR-127,
22155534,tertiary,False,False,81.782,Calle José de Diego,"LINESTRING (-66.7919358 18.0170968, -66.791881 18.017194, -66.791823 18.0172734, -66.7916362 18.0174545, -66.791422 18.017639)",PR-3336,
22155534,tertiary,False,True,103.729,Calle José de Diego,"LINESTRING (-66.7919358 18.0170968, -66.79205 18.016817, -66.792253 18.016363, -66.792311 18.016235)",PR-3336,
"[542269880, 22160234]",residential,False,"[False, True]",101.1,Calle Daisy Mercado,"LINESTRING (-66.7919358 18.0170968, -66.7918257 18.0170511, -66.791743 18.0170053, -66.7917011 18.0169454, -66.7916724 18.0168827, -66.791157 18.017161)",,
22160411,residential,False,False,48.807,Calle Añasco,"LINESTRING (-66.7898699 18.0207241, -66.79033 18.020689)",,
22155441,residential,False,True,104.617,Calle Isabela,"LINESTRING (-66.7898699 18.0207241, -66.789694 18.020083, -66.789707 18.019805)",,
22160411,residential,False,True,55.084,Calle Añasco,"LINESTRING (-66.7898699 18.0207241, -66.7895331 18.0207236, -66.7893531 18.0206867)",,
22160254,residential,False,False,26.388,Calle Eustoquio Torres,"LINESTRING (-66.7896198 18.018647, -66.789806 18.018805)",,
22160254,residential,False,True,61.01,Calle Eustoquio Torres,"LINESTRING (-66.7896198 18.018647, -66.7891893 18.0182817)",,
22160877,residential,False,True,74.544,Calle Padre Napoleón Fruscoloni,"LINESTRING (-66.7896198 18.018647, -66.790093 18.018188, -66.790113 18.018168)",,
