osmid,highway,oneway,reversed,length,name,geometry,ref,lanes
15170700,residential,False,False,118.378,,"LINESTRING (-96.3648602 33.164052, -96.3635891 33.1640178)",,
15213766,residential,False,False,80.386,Lee Street,"LINESTRING (-96.3648602 33.164052, -96.364868 33.1633291)",,
15213766,residential,False,True,61.335,Lee Street,"LINESTRING (-96.3648602 33.164052, -96.3648424 33.1646034)",,
15170700,residential,False,True,118.378,,"LINESTRING (-96.3635891 33.1640178, -96.3648602 33.164052)",,
15207993,residential,False,False,79.323,North Lincoln Street,"LINESTRING (-96.3635891 33.1640178, -96.3636005 33.1633045)",,
15207993,residential,False,True,44.378,North Lincoln Street,"LINESTRING (-96.3635891 33.1640178, -96.3635904 33.1644169)",,
659470760,residential,False,False,107.989,Summitt Street,"LINESTRING (-96.3598335 33.1589943, -96.358674 33.159025)",,
"[15198744, 15171315]",residential,False,True,199.952,East Santa Fe Street,"LINESTRING (-96.3598335 33.1589943, -96.3596989 33.1592334, -96.3595879 33.1594828, -96.3592767 33.1601595, -96.3590906 33.1601896, -96.3586327 33.1601677)",,
659470760,residential,False,True,22.182000000000002,Summitt Street,"LINESTRING (-96.3598335 33.1589943, -96.3600222 33.1589908, -96.3600717 33.1589891)",,
15183576,residential,False,False,8.376,South Johnson Street,"LINESTRING (-96.3626928 33.1616458, -96.3626952 33.1615705)",,
15183576,residential,False,True,182.036,South Johnson Street,"LINESTRING (-96.3626928 33.1616458, -96.3626488 33.1627644, -96.3626284 33.163282)",,
659470760,residential,False,False,64.91,Summitt Street,"LINESTRING (-96.357089 33.159036, -96.356392 33.159053)",,
659470760,residential,False,True,9.774,Summitt Street,"LINESTRING (-96.357089 33.159036, -96.357194 33.159036)",,
