osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,bridge
219735059,Rue de la Mairie,residential,False,False,57.343,"LINESTRING (6.3255356 48.3595722, 6.3254908 48.3595583, 6.3249936 48.3593568, 6.3248579 48.3593242)",,,,
301697771,Grande Rue,primary,False,False,94.232,"LINESTRING (6.3255356 48.3595722, 6.3254432 48.35967, 6.3250148 48.3602297, 6.3249467 48.3603234)",D 32,50,,
"[301697771, 703829470]","['Grande Rue', 'Route de Portieux']",primary,False,True,237.018,"LINESTRING (6.3255356 48.3595722, 6.3261327 48.3592049, 6.3276822 48.3583767, 6.3277578 48.3583383, 6.3279954 48.3582055)",D 32,50,2,
200069759,Rue des Fontenottes,residential,False,False,51.885999999999996,"LINESTRING (6.3279954 48.3582055, 6.3280361 48.3582242, 6.328573 48.3584709)",,,,
"[301697771, 703829470]","['Grande Rue', 'Route de Portieux']",primary,False,False,237.018,"LINESTRING (6.3279954 48.3582055, 6.3277578 48.3583383, 6.3276822 48.3583767, 6.3261327 48.3592049, 6.3255356 48.3595722)",D 32,50,2,
"[220194733, 703829470]",Route de Portieux,primary,False,True,292.687,"LINESTRING (6.3279954 48.3582055, 6.3286843 48.3578286, 6.3305338 48.3568167, 6.3310563 48.3565347)",D 32,"['50', '80']",2,
200069759,Rue des Fontenottes,residential,False,False,9.843,"LINESTRING (6.328573 48.3584709, 6.3286775 48.3585258)",,,,
200069754,,residential,False,True,594.594,"LINESTRING (6.328573 48.3584709, 6.328059 48.3587913, 6.3277127 48.3590343, 6.327276 48.3594221, 6.3261496 48.3604604, 6.3260861 48.3605306, 6.3260623 48.360615, 6.3260465 48.3607186, 6.3260253 48.3607678, 6.3255393 48.3612117, 6.3250673 48.3616106, 6.324933 48.3617088, 6.3244526 48.3621453, 6.3238616 48.3627574)",,,,
200069759,Rue des Fontenottes,residential,False,True,51.885999999999996,"LINESTRING (6.328573 48.3584709, 6.3280361 48.3582242, 6.3279954 48.3582055)",,,,
"[200069753, 200069755, 200069763]",Rue de la Balastière,residential,False,False,119.45899999999999,"LINESTRING (6.3237067 48.3619473, 6.3237495 48.3619686, 6.3237794 48.3619835, 6.3237981 48.3620319, 6.3237719 48.362099, 6.323641 48.3622406, 6.3234313 48.3624802, 6.3234097 48.3625148, 6.3234043 48.3625469, 6.3234172 48.362573, 6.3234432 48.3625993, 6.3235045 48.3626334, 6.3236181 48.3626859, 6.323692 48.3627149, 6.3237664 48.3627363, 6.3238616 48.3627574)",,,,yes
