osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge,junction,access
6132633,5th Street,residential,False,False,89.87,"LINESTRING (-122.3060255 47.9442401, -122.3048627 47.9444558)",,,,,,
6127730,Church Avenue,residential,False,True,91.404,"LINESTRING (-122.3060255 47.9442401, -122.3062047 47.9446721, -122.3063541 47.9450321)",,,,,,
"[6129128, 6132633]","['5th Street', 'Webster Street']",residential,False,"[False, True]",178.48899999999998,"LINESTRING (-122.3060255 47.9442401, -122.3070707 47.9440524, -122.307147 47.9440139, -122.3071872 47.9439268, -122.307001 47.9434476, -122.3070555 47.9432205)",,,,,,
6127730,Church Avenue,residential,False,True,90.402,"LINESTRING (-122.3057125 47.9434546, -122.3060255 47.9442401)",,,,,,
6133029,6th Street,residential,False,False,49.306,"LINESTRING (-122.3057125 47.9434546, -122.3050789 47.943583)",,,,,,
6133029,6th Street,residential,False,True,103.366,"LINESTRING (-122.3057125 47.9434546, -122.3070555 47.9432205)",,,,,,
511857487,Lincoln Avenue,residential,False,False,88.583,"LINESTRING (-122.3033489 47.9455804, -122.3032277 47.9453048, -122.3031855 47.9451969, -122.3031816 47.9451871, -122.303075 47.9449147, -122.3030649 47.9448895, -122.3030338 47.9448123)",2,,,,,
511857487,Lincoln Avenue,residential,False,True,90.326,"LINESTRING (-122.3033489 47.9455804, -122.3035831 47.9462602, -122.3035896 47.946284, -122.3036138 47.946373)",2,,,,,
328728389,5th Street,secondary,False,False,157.717,"LINESTRING (-122.3030338 47.9448123, -122.3029433 47.9448282, -122.3027673 47.9448578, -122.3018637 47.9450097, -122.3015793 47.9450575, -122.3009803 47.9451583)",2,,,,,
328728389,5th Street,secondary,False,True,96.421,"LINESTRING (-122.3030338 47.9448123, -122.3031315 47.9448021, -122.303337 47.944768, -122.303618 47.944731, -122.3039779 47.9446749, -122.304099 47.9446657, -122.3041937 47.9446601, -122.3043032 47.9446727)",2,,,,,
511857487,Lincoln Avenue,residential,False,True,88.583,"LINESTRING (-122.3030338 47.9448123, -122.3030649 47.9448895, -122.303075 47.9449147, -122.3031816 47.9451871, -122.3031855 47.9451969, -122.3032277 47.9453048, -122.3033489 47.9455804)",2,,,,,
6133029,6th Street,residential,False,False,103.366,"LINESTRING (-122.3070555 47.9432205, -122.3057125 47.9434546)",,,,,,
"[6129128, 6132633]","['5th Street', 'Webster Street']",residential,False,"[False, True]",178.48899999999998,"LINESTRING (-122.3070555 47.9432205, -122.307001 47.9434476, -122.3071872 47.9439268, -122.307147 47.9440139, -122.3070707 47.9440524, -122.3060255 47.9442401)",,,,,,
6133029,6th Street,residential,False,True,49.306,"LINESTRING (-122.3050789 47.943583, -122.3057125 47.9434546)",,,,,,
"[435152244, 511856509]",Mukilteo Speedway,primary,False,True,81.853,"LINESTRING (-122.3050789 47.943583, -122.304775 47.9440757, -122.3046416 47.944258)",3,WA 525,25 mph,,,
328728389,5th Street,secondary,False,False,6.976,"LINESTRING (-122.3043926 47.9446914, -122.3043032 47.9446727)",2,,,,,
435152244,Mukilteo Speedway,primary,False,False,51.638,"LINESTRING (-122.3043926 47.9446914, -122.3046416 47.944258)",3,WA 525,25 mph,,,
755266728,Mukilteo Speedway,primary,False,True,84.559,"LINESTRING (-122.3043926 47.9446914, -122.3043304 47.9448278, -122.30426 47.9449992, -122.304131 47.9454307)",3,WA 525,25 mph,,,
290491631,4th Street,residential,False,False,7.746,"LINESTRING (-122.304131 47.9454307, -122.3040337 47.9454553)",,,,,,
344649384,Mukilteo Speedway,primary,False,True,98.47800000000001,"LINESTRING (-122.304131 47.9454307, -122.3040394 47.9459083, -122.304009 47.9463119)",3,WA 525,25 mph,,,
755266728,Mukilteo Speedway,primary,False,False,84.559,"LINESTRING (-122.304131 47.9454307, -122.30426 47.9449992, -122.3043304 47.9448278, -122.3043926 47.9446914)",3,WA 525,25 mph,,,
6138019,Loveland Avenue,residential,False,False,91.22999999999999,"LINESTRING (-122.299334 47.9462824, -122.2991747 47.9458964, -122.2990077 47.9454916)",,,,,,
6138019,Loveland Avenue,residential,False,True,89.015,"LINESTRING (-122.299334 47.9462824, -122.2996221 47.9469858, -122.2996348 47.9470169, -122.2996502 47.9470544)",,,,,,
31826466,4th Street,residential,False,True,98.427,"LINESTRING (-122.299334 47.9462824, -122.3001317 47.9461338, -122.3003049 47.9461016, -122.3006072 47.9460453)",2,,,,,
6132306,4th Street,residential,False,False,68.755,"LINESTRING (-122.3072333 47.9448437, -122.3063541 47.9450321)",,,,,,
217868180,Park Avenue,residential,False,True,90.42500000000001,"LINESTRING (-122.3009803 47.9451583, -122.3008436 47.9447673, -122.3007036 47.9443665)",,,,,,
328728389,5th Street,secondary,False,False,151.527,"LINESTRING (-122.3009803 47.9451583, -122.3008029 47.9451883, -122.2990077 47.9454916)",2,,,,,
328728389,5th Street,secondary,False,True,157.71699999999998,"LINESTRING (-122.3009803 47.9451583, -122.3015793 47.9450575, -122.3018637 47.9450097, -122.3027673 47.9448578, -122.3029433 47.9448282, -122.3030338 47.9448123)",2,,,,,
6138019,Loveland Avenue,residential,False,False,89.019,"LINESTRING (-122.2990077 47.9454916, -122.298856 47.9451092, -122.2988537 47.9451034, -122.2987007 47.9447179)",,,,,,
6138019,Loveland Avenue,residential,False,True,91.22999999999999,"LINESTRING (-122.2990077 47.9454916, -122.2991747 47.9458964, -122.299334 47.9462824)",,,,,,
328728389,5th Street,secondary,False,True,151.527,"LINESTRING (-122.2990077 47.9454916, -122.3008029 47.9451883, -122.3009803 47.9451583)",2,,,,,
180772869,6th Street,residential,False,False,154.216,"LINESTRING (-122.3007036 47.9443665, -122.2987007 47.9447179)",,,,,,
217868180,Park Avenue,residential,False,False,90.42500000000001,"LINESTRING (-122.3007036 47.9443665, -122.3008436 47.9447673, -122.3009803 47.9451583)",,,,,,
"[6132515, 217868180]","['Park Avenue', '7th Street']",residential,False,"[False, True]",207.997,"LINESTRING (-122.3007036 47.9443665, -122.3005019 47.9437714, -122.3003983 47.9434654, -122.3003736 47.943361, -122.300409 47.943239, -122.3004743 47.9430964, -122.3000159 47.9430993, -122.2996273 47.9430998)",,,,,,
180772869,6th Street,residential,False,True,154.216,"LINESTRING (-122.2987007 47.9447179, -122.3007036 47.9443665)",,,,,,
6138019,Loveland Avenue,residential,False,True,89.019,"LINESTRING (-122.2987007 47.9447179, -122.2988537 47.9451034, -122.298856 47.9451092, -122.2990077 47.9454916)",,,,,,
6136803,Washington Avenue,residential,False,False,56.645,"LINESTRING (-122.3053595 47.9465508, -122.3052072 47.9460517)",,,,,,
31826466,4th Street,residential,False,False,98.42699999999999,"LINESTRING (-122.3006072 47.9460453, -122.3003049 47.9461016, -122.3001317 47.9461338, -122.299334 47.9462824)",2,,,,,
"[6132515, 217868180]","['Park Avenue', '7th Street']",residential,False,"[False, True]",207.99699999999999,"LINESTRING (-122.2996273 47.9430998, -122.3000159 47.9430993, -122.3004743 47.9430964, -122.300409 47.943239, -122.3003736 47.943361, -122.3003983 47.9434654, -122.3005019 47.9437714, -122.3007036 47.9443665)",,,,,,
6132633,5th Street,residential,False,True,89.87,"LINESTRING (-122.3048627 47.9444558, -122.3060255 47.9442401)",,,,,,
6132527,,residential,True,False,78.547,"LINESTRING (-122.3058588 47.9484555, -122.3058974 47.9484792, -122.3059449 47.9484937, -122.3059969 47.9484978, -122.3060482 47.948491, -122.3060939 47.948474, -122.3061297 47.9484485, -122.306152 47.9484168, -122.3061587 47.948382, -122.3061492 47.9483476, -122.3061244 47.9483167, -122.3060867 47.9482925, -122.3060396 47.9482772, -122.3059878 47.9482722, -122.3059363 47.9482782, -122.3058999 47.9482899, -122.3058688 47.948307, -122.3058445 47.9483285, -122.3058287 47.9483534, -122.3058221 47.94838, -122.3058251 47.9484069, -122.3058375 47.9484326, -122.3058588 47.9484555)",,,,,roundabout,
284939806,Front Street,residential,False,False,105.503,"LINESTRING (-122.3058588 47.9484555, -122.3057921 47.9484686, -122.305113 47.9485867, -122.3050074 47.9486065, -122.3045833 47.9486895, -122.3044931 47.9487071)",2,,,,,
290491636,,primary_link,False,True,6.466,"LINESTRING (-122.3039814 47.9471438, -122.3040654 47.9471291)",2,,,,,
328728378,2nd Street,residential,False,False,158.019,"LINESTRING (-122.3039814 47.9471438, -122.3039279 47.9471531, -122.3038764 47.9471621, -122.3034703 47.9472315, -122.3032656 47.947268, -122.3030181 47.9473124, -122.3029728 47.94732, -122.3028544 47.9473407, -122.3019309 47.9475086)",2,,,,,
"[328728377, 328728379, 328728375]",,primary,True,False,110.36000000000001,"LINESTRING (-122.3039814 47.9471438, -122.3039898 47.9472278, -122.3039917 47.9472394, -122.3040708 47.9478437, -122.3040715 47.9478695, -122.3040873 47.9481335)","['1', '2']",WA 525,25 mph,yes,,
290491633,3rd Street,residential,False,True,7.009,"LINESTRING (-122.3039179 47.9463277, -122.304009 47.9463119)",,,,,,
328728380,3rd Street,residential,False,False,23.209,"LINESTRING (-122.3039179 47.9463277, -122.3038449 47.9463365, -122.3037636 47.9463494, -122.3036138 47.946373)",2,,,,,
328728382,,primary,True,False,90.89699999999999,"LINESTRING (-122.3039179 47.9463277, -122.3039236 47.9464276, -122.303928 47.9466392, -122.3039814 47.9471438)",1,WA 525,25 mph,,,
340026717,Mukilteo Speedway,tertiary,False,False,48.447,"LINESTRING (-122.3042136 47.9487622, -122.3042084 47.9486194, -122.3042062 47.9485961, -122.3041869 47.9483269)",4,,25 mph,,,
"[460182914, 740479582]",Front Street,residential,False,False,21.701,"LINESTRING (-122.3042136 47.9487622, -122.3043375 47.9487367, -122.3043637 47.9487319, -122.3044157 47.9487223, -122.3044931 47.9487071)",2,,,,,
"[238789048, 6140974, 526108975]","['Front Street', 'Park Avenue']",residential,False,False,194.10999999999999,"LINESTRING (-122.3042136 47.9487622, -122.3041598 47.9487694, -122.3041124 47.9487772, -122.3040811 47.9487839, -122.3035277 47.9488796, -122.3030055 47.9489698, -122.302729 47.9490176, -122.302598 47.9490414, -122.302489 47.9490591, -122.3023023 47.948602, -122.3022712 47.9485258)",2,,,,,
290491631,4th Street,residential,False,True,7.746,"LINESTRING (-122.3040337 47.9454553, -122.304131 47.9454307)",,,,,,
328728384,4th Street,residential,True,False,52.869,"LINESTRING (-122.3040337 47.9454553, -122.3033489 47.9455804)",2,,,,,
328728387,,primary,True,False,97.439,"LINESTRING (-122.3040337 47.9454553, -122.3039537 47.9458996, -122.3039179 47.9463277)",1,WA 525,25 mph,,,
328728389,5th Street,secondary,False,True,6.976,"LINESTRING (-122.3043032 47.9446727, -122.3043926 47.9446914)",2,,,,,
328728389,5th Street,secondary,False,False,96.421,"LINESTRING (-122.3043032 47.9446727, -122.3041937 47.9446601, -122.304099 47.9446657, -122.3039779 47.9446749, -122.303618 47.944731, -122.303337 47.944768, -122.3031315 47.9448021, -122.3030338 47.9448123)",2,,,,,
511856510,,primary,True,False,89.40799999999999,"LINESTRING (-122.3043032 47.9446727, -122.3042439 47.9448091, -122.3042376 47.9448235, -122.304166 47.9450156, -122.3040538 47.9453444, -122.3040337 47.9454553)",1,WA 525,25 mph,,,
460182915,Mukilteo Speedway,tertiary,False,False,22.038,"LINESTRING (-122.3041869 47.9483269, -122.304164 47.9481293)",4,,25 mph,,,
340026717,Mukilteo Speedway,tertiary,False,True,48.447,"LINESTRING (-122.3041869 47.9483269, -122.3042062 47.9485961, -122.3042084 47.9486194, -122.3042136 47.9487622)",4,,25 mph,,,
284939806,Front Street,residential,False,True,105.50299999999999,"LINESTRING (-122.3044931 47.9487071, -122.3045833 47.9486895, -122.3050074 47.9486065, -122.305113 47.9485867, -122.3057921 47.9484686, -122.3058588 47.9484555)",2,,,,,
460182918,,unclassified,True,False,48.551,"LINESTRING (-122.3044931 47.9487071, -122.3044707 47.9486602, -122.3044165 47.9485469, -122.3043037 47.9484386, -122.3042962 47.9484314, -122.3041869 47.9483269)",,,,,,no
"[460182914, 740479582]",Front Street,residential,False,True,21.701,"LINESTRING (-122.3044931 47.9487071, -122.3044157 47.9487223, -122.3043637 47.9487319, -122.3043375 47.9487367, -122.3042136 47.9487622)",2,,,,,
511857880,WASHINGTON AVENUE,residential,False,False,19.09,"LINESTRING (-122.3043924 47.9441124, -122.3044179 47.9441302, -122.3045233 47.9442104, -122.3045707 47.944235)",,,,,,
511857880,WASHINGTON AVENUE,residential,False,False,5.868,"LINESTRING (-122.3045707 47.944235, -122.3046416 47.944258)",,,,,,
511856510,,primary,True,False,52.592,"LINESTRING (-122.3045707 47.944235, -122.3045121 47.9443273, -122.3043032 47.9446727)",1,WA 525,25 mph,,,
511857880,WASHINGTON AVENUE,residential,False,True,19.09,"LINESTRING (-122.3045707 47.944235, -122.3045233 47.9442104, -122.3044179 47.9441302, -122.3043924 47.9441124)",,,,,,
435152244,Mukilteo Speedway,primary,False,True,51.638,"LINESTRING (-122.3046416 47.944258, -122.3043926 47.9446914)",3,WA 525,25 mph,,,
511857880,WASHINGTON AVENUE,residential,False,True,5.868,"LINESTRING (-122.3046416 47.944258, -122.3045707 47.944235)",,,,,,
"[435152244, 511856509]",Mukilteo Speedway,primary,False,False,81.853,"LINESTRING (-122.3046416 47.944258, -122.304775 47.9440757, -122.3050789 47.943583)",3,WA 525,25 mph,,,
"[238789048, 6140974, 526108975]","['Park Avenue', 'Front Street']",residential,False,True,194.11,"LINESTRING (-122.3022712 47.9485258, -122.3023023 47.948602, -122.302489 47.9490591, -122.302598 47.9490414, -122.302729 47.9490176, -122.3030055 47.9489698, -122.3035277 47.9488796, -122.3040811 47.9487839, -122.3041124 47.9487772, -122.3041598 47.9487694, -122.3042136 47.9487622)",2,,,,,
888446699,,primary,False,True,142.138,"LINESTRING (-122.3022712 47.9485258, -122.3023791 47.9485026, -122.3035368 47.9482428, -122.3040873 47.9481335)",2,WA 525,,,,
927240453,,primary,False,False,80.63799999999999,"LINESTRING (-122.3022712 47.9485258, -122.3021808 47.9485431, -122.301252 47.9487701)",2,WA 525,,,,
927240453,,primary,False,True,80.63799999999999,"LINESTRING (-122.301252 47.9487701, -122.3021808 47.9485431, -122.3022712 47.9485258)",2,WA 525,,,,
460182915,Mukilteo Speedway,tertiary,False,True,22.038,"LINESTRING (-122.304164 47.9481293, -122.3041869 47.9483269)",4,,25 mph,,,
"[344649384, 42639020, 42639021]",Mukilteo Speedway,primary,False,False,111.46400000000001,"LINESTRING (-122.304164 47.9481293, -122.3041421 47.9478696, -122.3040789 47.9472352, -122.3040763 47.9472213, -122.3040654 47.9471291)",3,WA 525,25 mph,yes,,
889984586,,primary,True,False,5.732,"LINESTRING (-122.3040873 47.9481335, -122.304164 47.9481293)",2,WA 525,,,,
888446699,,primary,False,False,142.138,"LINESTRING (-122.3040873 47.9481335, -122.3035368 47.9482428, -122.3023791 47.9485026, -122.3022712 47.9485258)",2,WA 525,,,,
