osmid,name,highway,oneway,reversed,length,geometry,ref,junction
18388181,Peculiar Drive,unclassified,False,False,311.65299999999996,"LINESTRING (-94.457842 38.715541, -94.4584147 38.7158441, -94.459586 38.716464, -94.459633 38.716492, -94.459785 38.716597, -94.459897 38.716691, -94.460004 38.7168, -94.46012 38.716946, -94.460196 38.717065, -94.460269 38.717208, -94.460322 38.7172948, -94.4603965 38.717415)",,
18392734,Spencer Drive,residential,False,False,212.529,"LINESTRING (-94.457842 38.715541, -94.4577656 38.7155932, -94.4575576 38.715685, -94.4574964 38.715724, -94.4574832 38.7158166, -94.457467 38.716736, -94.457443 38.717307)",,
18388633,South Street,residential,False,False,79.919,"LINESTRING (-94.456523 38.717271, -94.457443 38.717307)",,
18390237,Belinda Circle,residential,False,True,141.22199999999998,"LINESTRING (-94.456523 38.717271, -94.4564898 38.7172389, -94.4564817 38.7171926, -94.456524 38.716011)",,
18391850,East 3rd Street,residential,False,False,108.33399999999999,"LINESTRING (-94.456523 38.717271, -94.4565506 38.7173201, -94.4565276 38.717768, -94.4565226 38.7178565, -94.4565189 38.7182403)",,
18388633,South Street,residential,False,False,33.563,"LINESTRING (-94.457443 38.717307, -94.457829 38.717327)",,
18388633,South Street,residential,False,True,79.919,"LINESTRING (-94.457443 38.717307, -94.456523 38.717271)",,
18392734,Spencer Drive,residential,False,True,212.52900000000002,"LINESTRING (-94.457443 38.717307, -94.457467 38.716736, -94.4574832 38.7158166, -94.4574964 38.715724, -94.4575576 38.715685, -94.4577656 38.7155932, -94.457842 38.715541)",,
18388633,South Street,residential,False,False,110.356,"LINESTRING (-94.457829 38.717327, -94.4591 38.717366)",,
18388633,South Street,residential,False,True,33.563,"LINESTRING (-94.457829 38.717327, -94.457443 38.717307)",,
18390221,East 2nd Street,residential,False,False,111.538,"LINESTRING (-94.457829 38.717327, -94.4578101 38.7178012, -94.457789 38.7183296)",,
18388633,South Street,residential,False,True,110.356,"LINESTRING (-94.4591 38.717366, -94.457829 38.717327)",,
18388633,South Street,residential,False,False,112.751,"LINESTRING (-94.4591 38.717366, -94.4602037 38.7173899, -94.4603965 38.717415)",,
18394578,East 1st Street,residential,False,False,114.316,"LINESTRING (-94.4591 38.717366, -94.4590724 38.7178385, -94.45904 38.718393)",,
18388181,Peculiar Drive,unclassified,False,True,311.653,"LINESTRING (-94.4603965 38.717415, -94.460322 38.7172948, -94.460269 38.717208, -94.460196 38.717065, -94.46012 38.716946, -94.460004 38.7168, -94.459897 38.716691, -94.459785 38.716597, -94.459633 38.716492, -94.459586 38.716464, -94.4584147 38.7158441, -94.457842 38.715541)",,
"[18388633, 18394881]","['South Street', 'West 1st Street']",residential,False,False,192.926,"LINESTRING (-94.4603965 38.717415, -94.4605036 38.7174214, -94.460828 38.717416, -94.461068 38.717453, -94.46114 38.71747, -94.461269 38.717518, -94.461373 38.717572, -94.461466 38.717637, -94.461557 38.717719, -94.46161 38.717789, -94.461658 38.717903, -94.4616712 38.7180093, -94.461676 38.718048, -94.461675 38.718194, -94.461654 38.71834, -94.461631 38.718432)",,
18388633,South Street,residential,False,True,112.751,"LINESTRING (-94.4603965 38.717415, -94.4602037 38.7173899, -94.4591 38.717366)",,
18388901,,secondary,False,True,355.88700000000006,"LINESTRING (-94.4603965 38.717415, -94.4604107 38.7172465, -94.4604329 38.7167117, -94.4604353 38.7166422, -94.4604383 38.716557, -94.460503 38.714704, -94.46052 38.714216)",MO C,
