osmid,oneway,lanes,name,highway,reversed,length,maxspeed,geometry,junction,bridge,ref
512989472,True,1,Centre Square,primary,False,51.827999999999996,,"LINESTRING (-75.2091299 40.6909374, -75.2090255 40.6909477, -75.208957 40.6909743, -75.2088857 40.6910166, -75.2088487 40.6910416, -75.2088249 40.6910689, -75.2087873 40.69113, -75.2087701 40.6911729, -75.2087626 40.6912494)",circular,,
874109017,False,2,South 3rd Street,primary,True,58.577000000000005,,"LINESTRING (-75.2091299 40.6909374, -75.2091208 40.6908255, -75.2090938 40.6904941, -75.2090871 40.6904116)",,,
575384810,False,2,Bushkill Drive,unclassified,False,11.408,,"LINESTRING (-75.2137675 40.6940206, -75.2136687 40.6940907)",,,
"[61699687, 512989471]",False,3,Bushkill Drive,tertiary,False,19.83,35 mph,"LINESTRING (-75.2137675 40.6940206, -75.2136708 40.6940253, -75.2135328 40.6940323)",,yes,
575384801,False,2,Bushkill Drive,tertiary,True,112.554,35 mph,"LINESTRING (-75.2137675 40.6940206, -75.2138465 40.6940148, -75.2139419 40.6940077, -75.2140264 40.6940015, -75.2142102 40.6939842, -75.214473 40.6939527, -75.2145179 40.6939461, -75.2146212 40.6939308, -75.2148244 40.6938922, -75.2148901 40.6938825, -75.2149632 40.693879, -75.2150249 40.6938805, -75.2150852 40.6938886)",,,
874109017,False,2,South 3rd Street,primary,False,58.577000000000005,,"LINESTRING (-75.2090871 40.6904116, -75.2090938 40.6904941, -75.2091208 40.6908255, -75.2091299 40.6909374)",,,
874109019,False,2,South 3rd Street,primary,True,78.755,,"LINESTRING (-75.2090871 40.6904116, -75.2090639 40.6901371, -75.2090273 40.6897048)",,,
"[1029576712, 4892752]",True,1,Pine Street,residential,False,167.45700000000002,,"LINESTRING (-75.2090871 40.6904116, -75.2091763 40.6903899, -75.2094875 40.6903752, -75.2096606 40.6903669, -75.2098487 40.690358, -75.2101278 40.6903447, -75.2103997 40.6903316, -75.2108894 40.690308, -75.211065 40.6902995)",,,
"[4689164, 874800959]",False,2,South 3rd Street,primary,True,240.68100000000004,,"LINESTRING (-75.2090273 40.6897048, -75.2090224 40.6896456, -75.2089991 40.6893652, -75.2089598 40.6888939, -75.2089312 40.6885506, -75.2089159 40.6883668, -75.2089101 40.6882968, -75.2089037 40.6882202, -75.2088854 40.6879995, -75.2088685 40.6877956, -75.2088475 40.6875446)",,,
4892774,False,2,Ferry Street,residential,False,86.818,,"LINESTRING (-75.2090273 40.6897048, -75.208913 40.6897101, -75.2083145 40.6897377, -75.2080637 40.6897492, -75.2079995 40.6897522)",,,
874109019,False,2,South 3rd Street,primary,False,78.755,,"LINESTRING (-75.2090273 40.6897048, -75.2090639 40.6901371, -75.2090871 40.6904116)",,,
874800960,False,2,Ferry Street,residential,True,83.11699999999999,,"LINESTRING (-75.2090273 40.6897048, -75.2091543 40.689699, -75.2095687 40.6896799, -75.2095893 40.6896789, -75.2100113 40.6896595)",,,
4689167,False,2,Northampton Street,primary,True,163.345,,"LINESTRING (-75.2052318 40.6914209, -75.2053579 40.6914145, -75.2060376 40.6913814, -75.2061639 40.6913738, -75.207071 40.691328, -75.2071649 40.6913233)",,,
"[607838616, 607838612, 607838614, 127806751]",False,2,Larry Holmes Drive,trunk,False,417.709,25 mph,"LINESTRING (-75.2052318 40.6914209, -75.2052201 40.691279, -75.2051957 40.6909927, -75.2051892 40.6909066, -75.2051817 40.6908156, -75.2051822 40.6907567, -75.205184 40.6907116, -75.2051882 40.6906648, -75.2051978 40.6906089, -75.2052161 40.6905366, -75.2052429 40.6904654, -75.2052671 40.6904203, -75.2052763 40.6904031, -75.2053104 40.690343, -75.2053168 40.6903317, -75.2053565 40.6902717, -75.2054057 40.690212, -75.2054508 40.6901617, -75.2055224 40.690094, -75.2055619 40.69006, -75.2056092 40.6900217, -75.2056866 40.6899624, -75.2057927 40.689884, -75.2059922 40.6897348, -75.2062947 40.6895062, -75.2065456 40.6893224, -75.2067731 40.6891545, -75.2069522 40.6890187, -75.2069665 40.6890076, -75.2070944 40.6889081, -75.2071481 40.6888664, -75.2072775 40.6887574, -75.2073476 40.6886931, -75.2074148 40.6886336, -75.2075054 40.6885567, -75.2075649 40.6885034, -75.2076895 40.6883951)",,,PA 611
"[4892776, 575384695]",False,"['3', '2']",Larry Holmes Drive,trunk,False,225.482,25 mph,"LINESTRING (-75.2052318 40.6914209, -75.2052388 40.6915224, -75.2052834 40.6921655, -75.2052855 40.6921967, -75.2052944 40.6922959, -75.2053219 40.6927213, -75.2053657 40.6933531, -75.2053721 40.6934459)",,,PA 611
4693763,False,2,Larry Holmes Drive,primary,False,28.181,,"LINESTRING (-75.2108482 40.6874068, -75.2105145 40.687421)",,,
23935680,False,2,South 4th Street,tertiary,False,83.561,25 mph,"LINESTRING (-75.2108482 40.6874068, -75.2108531 40.68748, -75.2108988 40.6881573)",,,
1029585879,False,2,Washington Street,primary,True,77.121,,"LINESTRING (-75.2108482 40.6874068, -75.2109338 40.6874033, -75.2117615 40.687369)",,,
1070211945,False,2,South 5th Street,residential,True,72.231,,"LINESTRING (-75.2127886 40.6873266, -75.2128404 40.687975)",,,
32944749,False,2,Washington Street,primary,True,184.26,,"LINESTRING (-75.2127886 40.6873266, -75.2135658 40.6872729, -75.2138038 40.6872564, -75.2149649 40.6871762)",,,
1029585879,False,2,Washington Street,primary,False,86.72999999999999,,"LINESTRING (-75.2127886 40.6873266, -75.2122612 40.6873484, -75.2121844 40.6873516, -75.2117615 40.687369)",,,
23933328,False,2,South Union Street,residential,True,93.146,,"LINESTRING (-75.2149649 40.6871762, -75.2150033 40.6877026, -75.2150208 40.6879432, -75.2150259 40.6880126)",,,
32944749,False,2,Washington Street,primary,False,184.26,,"LINESTRING (-75.2149649 40.6871762, -75.2138038 40.6872564, -75.2135658 40.6872729, -75.2127886 40.6873266)",,,
"[575384705, 575384706, 575384707, 62205964, 575384702]",False,2,"['Bushkill Street', 'Larry Holmes Drive']",trunk,True,218.10800000000003,30 mph,"LINESTRING (-75.2054013 40.693867, -75.2054199 40.694149, -75.2054209 40.6942275, -75.2054226 40.6942595, -75.2054273 40.6942888, -75.2054373 40.6943137, -75.2054517 40.6943348, -75.2054722 40.6943536, -75.2054947 40.6943666, -75.2055288 40.694378, -75.2055667 40.6943856, -75.2056231 40.6943902, -75.2057368 40.6943937, -75.205894 40.6943931, -75.2060751 40.6943884, -75.2064133 40.6943726, -75.2069364 40.6943481, -75.2071128 40.6943398, -75.207391 40.6943267)",,,PA 248
"[145305641, 575384716]",True,1,,motorway_link,False,77.721,,"LINESTRING (-75.2054013 40.693867, -75.2053542 40.6939237, -75.2053265 40.6939895, -75.2052824 40.6941342, -75.2052583 40.6941802, -75.2052291 40.6942211, -75.2051989 40.6942555, -75.2051647 40.6942878, -75.2051285 40.6943144, -75.2050846 40.6943406, -75.2050383 40.6943648, -75.2049099 40.694421)",,,
575384704,False,2,Larry Holmes Drive,trunk,False,46.888,30 mph,"LINESTRING (-75.2054013 40.693867, -75.205382 40.6935886, -75.2053721 40.6934459)",,,PA 248
4892756,False,2,South 4th Street,tertiary,False,92.2,25 mph,"LINESTRING (-75.211065 40.6902995, -75.2110736 40.6903988, -75.2111085 40.6908035, -75.2111305 40.6910574, -75.2111365 40.6911269)",,,
4892756,False,2,South 4th Street,tertiary,True,76.287,25 mph,"LINESTRING (-75.211065 40.6902995, -75.2110541 40.6901733, -75.2110356 40.6899582, -75.2110343 40.6899433, -75.2110059 40.6896149)",,,
"[575384794, 4892754]",False,"['3', '2']",North 4th Street,tertiary,False,111.56899999999999,,"LINESTRING (-75.211299 40.6931408, -75.2113048 40.6932104, -75.2113127 40.6933034, -75.2113328 40.6935405, -75.2113357 40.6935743, -75.2113507 40.693751, -75.2113547 40.6937984, -75.2113632 40.6938991, -75.2113673 40.6939477, -75.2113714 40.6939959, -75.211377 40.6940623, -75.2113838 40.6941421)",,,
575384795,False,2,Spring Garden Street,residential,True,76.746,,"LINESTRING (-75.211299 40.6931408, -75.2113998 40.693136, -75.2116774 40.6931182, -75.2118372 40.693108, -75.2121657 40.6930813, -75.212201 40.6930671)",,,
"[874109016, 799550262]",False,2,North 4th Street,tertiary,True,224.35599999999997,25 mph,"LINESTRING (-75.211299 40.6931408, -75.2112934 40.6930689, -75.2112801 40.6928965, -75.2112683 40.6927447, -75.2112663 40.6927178, -75.2112413 40.6923955, -75.2112238 40.692169, -75.2112025 40.6918934, -75.2112009 40.6918731, -75.2111447 40.6912222, -75.2111365 40.6911269)",,,
"[1096332432, 807062017]",False,1,Spring Garden Street,residential,True,168.97199999999998,,"LINESTRING (-75.211299 40.6931408, -75.2112126 40.6931449, -75.2107558 40.6931665, -75.2106426 40.6931718, -75.2103238 40.6931869, -75.210085 40.6931983, -75.2099438 40.6932041, -75.2094373 40.6932291, -75.2092987 40.6932354)",,,
4892756,False,2,South 4th Street,tertiary,False,76.28699999999999,25 mph,"LINESTRING (-75.2110059 40.6896149, -75.2110343 40.6899433, -75.2110356 40.6899582, -75.2110541 40.6901733, -75.211065 40.6902995)",,,
23935680,False,2,South 4th Street,tertiary,True,80.752,25 mph,"LINESTRING (-75.2110059 40.6896149, -75.2109526 40.6889542, -75.2109483 40.68889)",,,
620289990,False,2,Ferry Street,residential,False,84.006,,"LINESTRING (-75.2110059 40.6896149, -75.2106076 40.6896312, -75.2103455 40.689645, -75.2102135 40.6896507, -75.2100113 40.6896595)",,,
1070211947,False,2,Ferry Street,residential,False,165.429,,"LINESTRING (-75.2110059 40.6896149, -75.2119587 40.6895707, -75.2119845 40.6895695, -75.2124579 40.6895475, -75.2129643 40.6895241)",,,
23935672,False,2,Ferry Street,residential,False,16.126,,"LINESTRING (-75.2141207 40.6894704, -75.2143116 40.6894615)",,,
23931455,False,2,South 6th Street,residential,False,163.98399999999998,,"LINESTRING (-75.2141207 40.6894704, -75.2140908 40.6890501, -75.2140604 40.6886232, -75.2140159 40.6879978)",,,
23935672,False,2,Ferry Street,residential,True,97.684,,"LINESTRING (-75.2141207 40.6894704, -75.2138286 40.6894839, -75.21349 40.6894996, -75.2129643 40.6895241)",,,
23933861,False,2,South 5th Street,residential,True,168.402,,"LINESTRING (-75.2129643 40.6895241, -75.2130069 40.6900573, -75.2130267 40.6903046, -75.2130851 40.6910358)",,,
23935672,False,2,Ferry Street,residential,False,97.684,,"LINESTRING (-75.2129643 40.6895241, -75.21349 40.6894996, -75.2138286 40.6894839, -75.2141207 40.6894704)",,,
1070211947,False,2,Ferry Street,residential,True,165.429,,"LINESTRING (-75.2129643 40.6895241, -75.2124579 40.6895475, -75.2119845 40.6895695, -75.2119587 40.6895707, -75.2110059 40.6896149)",,,
"[607838216, 607838210, 607838218, 607838228]",False,2,Larry Holmes Drive,primary,True,141.432,,"LINESTRING (-75.2088475 40.6875446, -75.2090374 40.6875117, -75.2090698 40.6875061, -75.2092298 40.6874904, -75.209356 40.6874831, -75.2093654 40.6874826, -75.2094549 40.6874774, -75.2097469 40.687461, -75.2097819 40.6874585, -75.2100016 40.6874458, -75.2101186 40.6874379, -75.2103562 40.6874277, -75.2105145 40.687421)",,,
607838614,False,2,Larry Holmes Drive,trunk,True,138.132,25 mph,"LINESTRING (-75.2088475 40.6875446, -75.2087814 40.6875614, -75.2087152 40.6875866, -75.2086244 40.6876283, -75.2085547 40.687663, -75.2084625 40.6877095, -75.2083987 40.6877453, -75.2083355 40.6877875, -75.2082725 40.6878317, -75.2082418 40.6878571, -75.2082205 40.6878747, -75.2081706 40.6879191, -75.2081008 40.6879845, -75.2080166 40.6880678, -75.2079961 40.6880886, -75.2079368 40.6881488, -75.2078185 40.6882672, -75.2076895 40.6883951)",,,PA 611
"[4689164, 874800959]",False,2,South 3rd Street,primary,False,240.68099999999998,,"LINESTRING (-75.2088475 40.6875446, -75.2088685 40.6877956, -75.2088854 40.6879995, -75.2089037 40.6882202, -75.2089101 40.6882968, -75.2089159 40.6883668, -75.2089312 40.6885506, -75.2089598 40.6888939, -75.2089991 40.6893652, -75.2090224 40.6896456, -75.2090273 40.6897048)",,,
"[23931148, 579991798, 4892774, 980410943]",False,2,"['Ferry Street', 'South 2nd Street']",residential,False,247.008,,"LINESTRING (-75.2079995 40.6897522, -75.2079436 40.6897548, -75.2076494 40.6897684, -75.2071934 40.6897894, -75.207156 40.6897927, -75.2071293 40.6897974, -75.2071079 40.6898056, -75.2070878 40.6898157, -75.2070717 40.689829, -75.2070573 40.6898432, -75.2070462 40.6898574, -75.2070385 40.689871, -75.2070354 40.6898876, -75.2070353 40.6899099, -75.2070363 40.6899273, -75.2070587 40.6901849, -75.2070861 40.6905007, -75.2070986 40.690585, -75.2071569 40.6912364, -75.2071649 40.6913233)",,,
4892774,False,2,Ferry Street,residential,True,86.818,,"LINESTRING (-75.2079995 40.6897522, -75.2080637 40.6897492, -75.2083145 40.6897377, -75.208913 40.6897101, -75.2090273 40.6897048)",,,
23930943,True,2,South Sitgreaves Street,residential,False,158.52800000000002,,"LINESTRING (-75.2079995 40.6897522, -75.2079967 40.6897069, -75.2079714 40.6892915, -75.2079693 40.6892565, -75.2079514 40.6889611, -75.2079365 40.6887158, -75.2079338 40.6886792, -75.2079271 40.6886324, -75.2079217 40.6886131, -75.207915 40.6885989, -75.2079043 40.6885795, -75.207896 40.6885663, -75.2078896 40.6885562, -75.2078735 40.6885348, -75.2078614 40.6885216, -75.2078453 40.6885053, -75.2078238 40.688487, -75.2078051 40.6884738, -75.2077967 40.6884685, -75.2076895 40.6883951)",,,
23933633,False,2,North 5th Street,residential,False,87.536,,"LINESTRING (-75.2130851 40.6910358, -75.2131558 40.6918212)",,,
23933861,False,2,South 5th Street,residential,False,168.402,,"LINESTRING (-75.2130851 40.6910358, -75.2130267 40.6903046, -75.2130069 40.6900573, -75.2129643 40.6895241)",,,
145302775,False,2,Northampton Street,primary,False,164.60299999999998,,"LINESTRING (-75.2130851 40.6910358, -75.2117825 40.6910967, -75.2112304 40.6911225, -75.2111365 40.6911269)",,,
145302775,False,2,Northampton Street,primary,True,113.30199999999999,,"LINESTRING (-75.2130851 40.6910358, -75.2138672 40.6909993, -75.2144264 40.6909732)",,,
573228689,False,2,South 6th Street,tertiary,False,12.526,,"LINESTRING (-75.2144264 40.6909732, -75.2144188 40.6908607)",,,
874109014,False,2,Northampton Street,primary,True,102.703,,"LINESTRING (-75.2144264 40.6909732, -75.2156422 40.6909161)",,,
23929246,False,2,North 6th Street,residential,False,86.63499999999999,,"LINESTRING (-75.2144264 40.6909732, -75.214466 40.6914515, -75.2144908 40.6917508)",,,
145302775,False,2,Northampton Street,primary,False,113.30199999999999,,"LINESTRING (-75.2144264 40.6909732, -75.2138672 40.6909993, -75.2130851 40.6910358)",,,
"[874552360, 23934293]",False,2,"['South Bank Street', 'Spruce Street']",residential,"[False, True]",122.94099999999999,,"LINESTRING (-75.2109483 40.68889, -75.2105555 40.6889064, -75.2103086 40.6889167, -75.2100907 40.6889259, -75.2099223 40.6889329, -75.2099652 40.6890624, -75.2099825 40.6892549)",,,
23935680,False,2,South 4th Street,tertiary,False,80.752,25 mph,"LINESTRING (-75.2109483 40.68889, -75.2109526 40.6889542, -75.2110059 40.6896149)",,,
23935680,False,2,South 4th Street,tertiary,True,81.579,25 mph,"LINESTRING (-75.2109483 40.68889, -75.2109328 40.6886656, -75.2109215 40.6884926, -75.2109163 40.6884152, -75.2109076 40.6882872, -75.2108988 40.6881573)",,,
23935680,False,2,South 4th Street,tertiary,False,81.57900000000001,25 mph,"LINESTRING (-75.2108988 40.6881573, -75.2109076 40.6882872, -75.2109163 40.6884152, -75.2109215 40.6884926, -75.2109328 40.6886656, -75.2109483 40.68889)",,,
23935680,False,2,South 4th Street,tertiary,True,83.561,25 mph,"LINESTRING (-75.2108988 40.6881573, -75.2108531 40.68748, -75.2108482 40.6874068)",,,
158025176,False,2,Michael J. Koury Place,residential,True,160.974,,"LINESTRING (-75.2108988 40.6881573, -75.2113713 40.6881378, -75.2113869 40.6881372, -75.2115997 40.6881284, -75.2118154 40.6881195, -75.2117615 40.687369)",,,
23932221,False,1,Spring Garden Street,residential,True,164.80700000000002,,"LINESTRING (-75.2073158 40.6933291, -75.2072235 40.6933335, -75.2063418 40.6933752, -75.2061503 40.6933842, -75.2059706 40.6933927, -75.2054645 40.6934172, -75.2053721 40.6934459)",,,
"[575384701, 23928390, 1095867287]",False,"['1', '2']",North 2nd Street,residential,True,223.39800000000002,,"LINESTRING (-75.2073158 40.6933291, -75.2073094 40.6932548, -75.2072933 40.6930296, -75.2072831 40.6928942, -75.2072782 40.6928289, -75.2072623 40.6926178, -75.20724 40.692321, -75.2072215 40.6920746, -75.2071719 40.6914168, -75.2071649 40.6913233)",,,
575384703,False,2,North 2nd Street,residential,False,111.11,,"LINESTRING (-75.2073158 40.6933291, -75.2073202 40.6934062, -75.207342 40.6936899, -75.2073852 40.6942506, -75.2073856 40.694256, -75.207391 40.6943267)",,,
"[1020442008, 1020442010]",False,1,Spring Garden Street,residential,False,167.502,,"LINESTRING (-75.2073158 40.6933291, -75.2074323 40.6933236, -75.2078018 40.6933061, -75.2082529 40.6932848, -75.2088629 40.6932559, -75.2091471 40.6932425, -75.2092987 40.6932354)",,,
1063553417,False,2,North Union Street,residential,False,35.645,,"LINESTRING (-75.2156975 40.6914773, -75.2157225 40.6917973)",,,
"[42979177, 575384746]",False,2,North 2nd Street,residential,True,46.383,,"LINESTRING (-75.2074658 40.6951622, -75.2074497 40.6949802, -75.2074483 40.694964, -75.2074429 40.6949034, -75.2074326 40.6947869, -75.207429 40.694746)",,,
1063553417,False,2,North Union Street,residential,True,35.645,,"LINESTRING (-75.2157225 40.6917973, -75.2156975 40.6914773)",,,
4689167,False,2,Northampton Street,primary,False,163.345,,"LINESTRING (-75.2071649 40.6913233, -75.207071 40.691328, -75.2061639 40.6913738, -75.2060376 40.6913814, -75.2053579 40.6914145, -75.2052318 40.6914209)",,,
4689167,False,2,Northampton Street,primary,True,134.958,,"LINESTRING (-75.2071649 40.6913233, -75.2072518 40.6913189, -75.2074385 40.6913094, -75.2076646 40.691298, -75.2080996 40.691276, -75.208618 40.6912552, -75.2087626 40.6912494)",,,
"[4892774, 23931148, 579991798, 980410943]",False,2,"['Ferry Street', 'South 2nd Street']",residential,True,247.00799999999998,,"LINESTRING (-75.2071649 40.6913233, -75.2071569 40.6912364, -75.2070986 40.690585, -75.2070861 40.6905007, -75.2070587 40.6901849, -75.2070363 40.6899273, -75.2070353 40.6899099, -75.2070354 40.6898876, -75.2070385 40.689871, -75.2070462 40.6898574, -75.2070573 40.6898432, -75.2070717 40.689829, -75.2070878 40.6898157, -75.2071079 40.6898056, -75.2071293 40.6897974, -75.207156 40.6897927, -75.2071934 40.6897894, -75.2076494 40.6897684, -75.2079436 40.6897548, -75.2079995 40.6897522)",,,
"[575384701, 23928390, 1095867287]",False,"['1', '2']",North 2nd Street,residential,False,223.398,,"LINESTRING (-75.2071649 40.6913233, -75.2071719 40.6914168, -75.2072215 40.6920746, -75.20724 40.692321, -75.2072623 40.6926178, -75.2072782 40.6928289, -75.2072831 40.6928942, -75.2072933 40.6930296, -75.2073094 40.6932548, -75.2073158 40.6933291)",,,
158025175,False,,Lehigh Street,residential,False,44.952,,"LINESTRING (-75.2128493 40.6880853, -75.2123168 40.688105)",,,
1070211945,False,2,South 5th Street,residential,False,12.288,,"LINESTRING (-75.2128493 40.6880853, -75.2128404 40.687975)",,,
1070214289,True,2,South 5th Street,residential,False,160.281,,"LINESTRING (-75.2128493 40.6880853, -75.2128666 40.6883017, -75.2129089 40.6888309, -75.2129305 40.6891016, -75.2129643 40.6895241)",,,
575384795,False,2,Spring Garden Street,residential,False,76.746,,"LINESTRING (-75.212201 40.6930671, -75.2121657 40.6930813, -75.2118372 40.693108, -75.2116774 40.6931182, -75.2113998 40.693136, -75.211299 40.6931408)",,,
573228689,False,2,South 6th Street,tertiary,True,12.526,,"LINESTRING (-75.2144188 40.6908607, -75.2144264 40.6909732)",,,
23931463,False,2,South 6th Street,residential,False,155.846,,"LINESTRING (-75.2144188 40.6908607, -75.2143929 40.6905226, -75.2143712 40.6902397, -75.2143661 40.690173, -75.2143116 40.6894615)",,,
23930094,False,2,Lehigh Street,residential,False,85.46499999999999,,"LINESTRING (-75.2140159 40.6879978, -75.2140365 40.6880008, -75.2140627 40.6880051, -75.214104 40.68801, -75.2141577 40.6880161, -75.214214 40.6880201, -75.2142693 40.6880234, -75.214332 40.6880263, -75.2144098 40.6880283, -75.2144661 40.6880303, -75.2145332 40.6880324, -75.2146002 40.6880324, -75.2146582 40.6880295, -75.2147209 40.6880283, -75.2147762 40.6880254, -75.2148497 40.6880222, -75.2150259 40.6880126)",,,
23930094,False,2,Lehigh Street,residential,True,99.69999999999999,,"LINESTRING (-75.2140159 40.6879978, -75.2139726 40.6879917, -75.2139055 40.6879815, -75.2138401 40.6879714, -75.2137714 40.6879612, -75.2137114 40.6879563, -75.2136427 40.687951, -75.2135799 40.6879461, -75.2135247 40.6879449, -75.2134669 40.6879458, -75.2133211 40.6879526, -75.2132983 40.6879537, -75.2130969 40.687963, -75.2128404 40.687975)",,,
23931455,False,2,South 6th Street,residential,True,163.98399999999998,,"LINESTRING (-75.2140159 40.6879978, -75.2140604 40.6886232, -75.2140908 40.6890501, -75.2141207 40.6894704)",,,
23930094,False,2,Lehigh Street,residential,True,85.46500000000002,,"LINESTRING (-75.2150259 40.6880126, -75.2148497 40.6880222, -75.2147762 40.6880254, -75.2147209 40.6880283, -75.2146582 40.6880295, -75.2146002 40.6880324, -75.2145332 40.6880324, -75.2144661 40.6880303, -75.2144098 40.6880283, -75.214332 40.6880263, -75.2142693 40.6880234, -75.214214 40.6880201, -75.2141577 40.6880161, -75.214104 40.68801, -75.2140627 40.6880051, -75.2140365 40.6880008, -75.2140159 40.6879978)",,,
23933328,False,2,South Union Street,residential,False,93.146,,"LINESTRING (-75.2150259 40.6880126, -75.2150208 40.6879432, -75.2150033 40.6877026, -75.2149649 40.6871762)",,,
23933328,False,2,South Union Street,residential,True,157.135,,"LINESTRING (-75.2150259 40.6880126, -75.2150719 40.6885715, -75.2150824 40.688699, -75.2151023 40.6889403, -75.2151117 40.6890547, -75.2151398 40.6894231)",,,
23933633,False,2,North 5th Street,residential,True,87.536,,"LINESTRING (-75.2131558 40.6918212, -75.2130851 40.6910358)",,,
23933633,False,2,North 5th Street,residential,False,63.384,,"LINESTRING (-75.2131558 40.6918212, -75.2132 40.6923116, -75.213207 40.6923899)",,,
23935676,False,2,Church Street,residential,False,112.829,,"LINESTRING (-75.2131558 40.6918212, -75.2134248 40.6918091, -75.2139224 40.6917819, -75.214293 40.6917616, -75.2144908 40.6917508)",,,
23933633,False,2,North 5th Street,residential,True,63.384,,"LINESTRING (-75.213207 40.6923899, -75.2132 40.6923116, -75.2131558 40.6918212)",,,
23930688,False,,Stair Street,residential,False,63.49,,"LINESTRING (-75.2158193 40.6937613, -75.2156868 40.6937836, -75.2156008 40.6937986, -75.2153245 40.6938468, -75.2150852 40.6938886)",,,
"[874109018, 1029576714]",True,1,Pine Street,residential,False,88.91399999999999,,"LINESTRING (-75.2080403 40.6904866, -75.2089746 40.690439, -75.2090871 40.6904116)",,,
23930688,False,,Stair Street,residential,True,63.489999999999995,,"LINESTRING (-75.2150852 40.6938886, -75.2153245 40.6938468, -75.2156008 40.6937986, -75.2156868 40.6937836, -75.2158193 40.6937613)",,,
575384801,False,2,Bushkill Drive,tertiary,False,112.554,35 mph,"LINESTRING (-75.2150852 40.6938886, -75.2150249 40.6938805, -75.2149632 40.693879, -75.2148901 40.6938825, -75.2148244 40.6938922, -75.2146212 40.6939308, -75.2145179 40.6939461, -75.214473 40.6939527, -75.2142102 40.6939842, -75.2140264 40.6940015, -75.2139419 40.6940077, -75.2138465 40.6940148, -75.2137675 40.6940206)",,,
"[42979177, 575384746]",False,2,North 2nd Street,residential,False,46.383,,"LINESTRING (-75.207429 40.694746, -75.2074326 40.6947869, -75.2074429 40.6949034, -75.2074483 40.694964, -75.2074497 40.6949802, -75.2074658 40.6951622)",,,
"[720250363, 575384750]",True,2,Snyder Street,trunk,False,167.00300000000001,,"LINESTRING (-75.207429 40.694746, -75.2078343 40.6947262, -75.2081497 40.6947109, -75.2084173 40.6946978, -75.2092702 40.6946561, -75.2094058 40.6946497)",,,
158025176,False,2,Michael J. Koury Place,residential,False,160.974,,"LINESTRING (-75.2117615 40.687369, -75.2118154 40.6881195, -75.2115997 40.6881284, -75.2113869 40.6881372, -75.2113713 40.6881378, -75.2108988 40.6881573)",,,
1029585879,False,2,Washington Street,primary,False,77.121,,"LINESTRING (-75.2117615 40.687369, -75.2109338 40.6874033, -75.2108482 40.6874068)",,,
1029585879,False,2,Washington Street,primary,True,86.72999999999999,,"LINESTRING (-75.2117615 40.687369, -75.2121844 40.6873516, -75.2122612 40.6873484, -75.2127886 40.6873266)",,,
