osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,ref,maxspeed,access
285812569,South 3rd Street,trunk,False,True,148.50400000000002,"LINESTRING (-75.3864371 40.5070037, -75.3862521 40.5077809, -75.3862141 40.5079888, -75.3861445 40.5083204)",,4,PA 309,35 mph,
590300577,Charles Street,residential,False,True,124.204,"LINESTRING (-75.3864371 40.5070037, -75.3867421 40.5070451, -75.3870466 40.5070903, -75.3872331 40.5071167, -75.38728 40.5071232, -75.3878247 40.5072008, -75.3878812 40.5072088)",,,,,
11938672,West State Street,tertiary,False,False,83.90299999999999,"LINESTRING (-75.39574 40.511711, -75.395398 40.511708, -75.39475 40.511665)",,,,,
11944731,Young Avenue,residential,False,True,116.77099999999999,"LINESTRING (-75.39574 40.511711, -75.395752 40.511333, -75.395742 40.511112, -75.395725 40.510923, -75.395733 40.510819, -75.39576 40.510716, -75.39578 40.510666)",,,,,
11938672,West State Street,tertiary,False,False,95.06,"LINESTRING (-75.393604 40.511593, -75.392484 40.511517)",,,,,
11938672,West State Street,tertiary,False,True,97.212,"LINESTRING (-75.393604 40.511593, -75.39475 40.511665)",,,,,
11952301,North 8th Street,residential,False,True,172.765,"LINESTRING (-75.393604 40.511593, -75.393429 40.513141)",,,,,
58348855,South Main Street,secondary,False,True,131.4,"LINESTRING (-75.390979 40.511341, -75.3910226 40.5112916, -75.391069 40.511239, -75.391145 40.511131, -75.3911947 40.5110366, -75.391205 40.511017, -75.391318 40.510779, -75.391569 40.5102519)",,,,30 mph,
"[11942245, 1154730454, 1154730455]",East State Street,residential,False,False,206.23900000000003,"LINESTRING (-75.390979 40.511341, -75.390384 40.511141, -75.390265 40.51111, -75.390143 40.511088, -75.389976 40.511073, -75.3899077 40.5110727, -75.389679 40.5110727, -75.389478 40.511071, -75.389258 40.511061, -75.38904 40.51104, -75.3886812 40.5109884, -75.388616 40.510979)",yes,,,,
"[11938672, 1213418460, 1213418461]",West State Street,tertiary,False,True,129.36,"LINESTRING (-75.390979 40.511341, -75.391226 40.511411, -75.391364 40.511434, -75.3915763 40.5114499, -75.3916021 40.5114518, -75.391724 40.5114609, -75.391846 40.51147, -75.391882 40.511473, -75.392023 40.5114833, -75.392484 40.511517)",yes,,,,
"[11941757, 1213418462, 1213418463]",North Main Street,secondary,False,True,159.665,"LINESTRING (-75.390979 40.511341, -75.390822 40.511497, -75.3906674 40.5116376, -75.3906425 40.5116595, -75.3906081 40.5116887, -75.3905359 40.511757, -75.3905081 40.5117807, -75.390256 40.512011, -75.390238 40.5120294, -75.390155 40.512114, -75.390068 40.512225, -75.389977 40.512383, -75.389934 40.512518)",yes,,,30 mph,
11950514,West Oxford Street,residential,False,False,89.689,"LINESTRING (-75.394489 40.513175, -75.393429 40.513141)",,,,,
11939033,North Liberty Street,residential,False,False,68.69399999999999,"LINESTRING (-75.394489 40.513175, -75.394512 40.512867, -75.394549 40.512559)",,,,,
11942712,North Liberty Street,residential,False,False,45.153999999999996,"LINESTRING (-75.394489 40.513175, -75.394484 40.513446, -75.394489 40.513581)",,,,,
11944731,Young Avenue,residential,False,False,98.979,"LINESTRING (-75.39614 40.509819, -75.395908 40.510358, -75.39578 40.510666)",,,,,
11939220,West Fairmount Street,residential,False,False,112.323,"LINESTRING (-75.395892 40.514328, -75.394574 40.514456)",,,,,
11939220,West Fairmount Street,residential,False,True,112.323,"LINESTRING (-75.394574 40.514456, -75.395892 40.514328)",,,,,
11939220,West Fairmount Street,residential,False,False,97.71000000000001,"LINESTRING (-75.394574 40.514456, -75.393892 40.514528, -75.393437 40.514609)",,,,,
11942712,North Liberty Street,residential,False,False,143.353,"LINESTRING (-75.394574 40.514456, -75.394646 40.514781, -75.394729 40.515104, -75.394906 40.51572)",,,,,
11942712,North Liberty Street,residential,False,True,97.608,"LINESTRING (-75.394574 40.514456, -75.394539 40.514225, -75.394513 40.513994, -75.394496 40.513762, -75.394489 40.513581)",,,,,
11940686,Saucon Lane,residential,False,True,67.662,"LINESTRING (-75.393437 40.514609, -75.393638 40.515198)",,,,,
11939220,West Fairmount Street,residential,False,False,101.969,"LINESTRING (-75.393437 40.514609, -75.393021 40.514691, -75.39227 40.514841)",,,,,
11939220,West Fairmount Street,residential,False,True,97.71000000000001,"LINESTRING (-75.393437 40.514609, -75.393892 40.514528, -75.394574 40.514456)",,,,,
11939220,West Fairmount Street,residential,False,False,95.07299999999998,"LINESTRING (-75.39227 40.514841, -75.392132 40.514873, -75.392035 40.514914, -75.391963 40.51496, -75.391904 40.515014, -75.391848 40.515087, -75.391764 40.515276, -75.391745 40.515333, -75.391674 40.515501)",,,,,
11939220,West Fairmount Street,residential,False,True,101.969,"LINESTRING (-75.39227 40.514841, -75.393021 40.514691, -75.393437 40.514609)",,,,,
11941673,7th Street,residential,False,False,52.251,"LINESTRING (-75.39227 40.514841, -75.392149 40.5145003, -75.3921096 40.5143872)",,,,,
11940686,Saucon Lane,residential,False,False,72.265,"LINESTRING (-75.393853 40.515827, -75.393638 40.515198)",,,,,
11949599,Willowbrook Road,residential,False,True,89.896,"LINESTRING (-75.393853 40.515827, -75.394527 40.515775, -75.39478 40.515742, -75.394906 40.51572)",,,,,
11941590,South 3rd Street,trunk,True,False,127.88199999999999,"LINESTRING (-75.3858997 40.5094442, -75.3858282 40.50954, -75.385785 40.5095889, -75.3856958 40.5099845, -75.3856098 40.5103385, -75.3855573 40.5105545)",,2,PA 309,35 mph,
285812569,South 3rd Street,trunk,False,False,126.68799999999999,"LINESTRING (-75.3858997 40.5094442, -75.3859224 40.5093225, -75.385963 40.509151, -75.3859977 40.5089973, -75.3860163 40.5088895, -75.3860375 40.5088008, -75.3860579 40.5086856, -75.3861445 40.5083204)",,4,PA 309,35 mph,
590300571,East Station Avenue,secondary,False,True,120.96600000000001,"LINESTRING (-75.3858997 40.5094442, -75.3861157 40.5094708, -75.3865627 40.5095348, -75.3871891 40.5096288, -75.3873056 40.5096461)",,,,,
285823215,North 3rd Street,trunk,True,False,134.091,"LINESTRING (-75.385263 40.511865, -75.3849641 40.5130493)",,2,PA 309,35 mph,
11941736,East Oxford Street,residential,False,False,140.709,"LINESTRING (-75.389934 40.512518, -75.3894761 40.512452, -75.3892973 40.5124262, -75.3887535 40.5123469, -75.388299 40.512281)",,,,,
"[11941757, 1213418462, 1213418463]",North Main Street,secondary,False,False,159.66499999999996,"LINESTRING (-75.389934 40.512518, -75.389977 40.512383, -75.390068 40.512225, -75.390155 40.512114, -75.390238 40.5120294, -75.390256 40.512011, -75.3905081 40.5117807, -75.3905359 40.511757, -75.3906081 40.5116887, -75.3906425 40.5116595, -75.3906674 40.5116376, -75.390822 40.511497, -75.390979 40.511341)",yes,,,30 mph,
11941757,North Main Street,secondary,False,True,83.59200000000001,"LINESTRING (-75.389934 40.512518, -75.389903 40.51266, -75.3898514 40.5129568, -75.389834 40.513057, -75.389821 40.513195, -75.389819 40.513264)",,,,30 mph,
11941736,East Oxford Street,residential,False,True,135.253,"LINESTRING (-75.386725 40.512063, -75.388299 40.512281)",,,,,
11941736,East Oxford Street,residential,False,False,113.94399999999999,"LINESTRING (-75.386725 40.512063, -75.3857048 40.511925, -75.385398 40.5118835)",,,,,
285823214,North 4th Street,residential,False,False,118.64999999999999,"LINESTRING (-75.386725 40.512063, -75.3866005 40.5125711, -75.386567 40.512708, -75.386468 40.513112)",,,,,
11941757,North Main Street,secondary,False,False,116.59000000000002,"LINESTRING (-75.389977 40.514305, -75.3898935 40.5138415, -75.3898866 40.5138035, -75.389865 40.513667, -75.3898473 40.5135584, -75.389829 40.513446, -75.3898212 40.5133037, -75.389819 40.513264)",,,,30 mph,
11942189,Fairview Street,residential,False,False,164.44,"LINESTRING (-75.389977 40.514305, -75.389105 40.514268, -75.388035 40.51422)",,,,,
11941757,North Main Street,secondary,False,False,83.592,"LINESTRING (-75.389819 40.513264, -75.389821 40.513195, -75.389834 40.513057, -75.3898514 40.5129568, -75.389903 40.51266, -75.389934 40.512518)",,,,30 mph,
11941757,North Main Street,secondary,False,True,116.59,"LINESTRING (-75.389819 40.513264, -75.3898212 40.5133037, -75.389829 40.513446, -75.3898473 40.5135584, -75.389865 40.513667, -75.3898866 40.5138035, -75.3898935 40.5138415, -75.389977 40.514305)",,,,30 mph,
11954027,East Landis Street,tertiary,False,False,146.51299999999998,"LINESTRING (-75.389819 40.513264, -75.3892441 40.5132377, -75.388878 40.513221, -75.388089 40.513185)",,,,,
11942189,Fairview Street,residential,False,True,130.775,"LINESTRING (-75.386491 40.514147, -75.388035 40.51422)",,,,,
11942189,Fairview Street,residential,False,False,127.592,"LINESTRING (-75.386491 40.514147, -75.3852986 40.5140832, -75.3849854 40.5140665)",,,,,
285823214,North 4th Street,residential,False,True,115.975,"LINESTRING (-75.386491 40.514147, -75.386395 40.513596, -75.386468 40.513112)",,,,,
11942245,East State Street,residential,False,False,135.438,"LINESTRING (-75.388616 40.510979, -75.387042 40.510752)",,,,,
"[11942245, 1154730454, 1154730455]",East State Street,residential,False,True,206.23899999999998,"LINESTRING (-75.388616 40.510979, -75.3886812 40.5109884, -75.38904 40.51104, -75.389258 40.511061, -75.389478 40.511071, -75.389679 40.5110727, -75.3899077 40.5110727, -75.389976 40.511073, -75.390143 40.511088, -75.390265 40.51111, -75.390384 40.511141, -75.390979 40.511341)",yes,,,,
11951633,North 5th Street,residential,False,True,147.236,"LINESTRING (-75.388616 40.510979, -75.3885578 40.5112236, -75.388299 40.512281)",,,,,
11942245,East State Street,residential,False,True,135.438,"LINESTRING (-75.387042 40.510752, -75.388616 40.510979)",,,,,
11942245,East State Street,residential,False,False,114.179,"LINESTRING (-75.387042 40.510752, -75.3867172 40.5107126, -75.385711 40.5105779)",,,,,
11943336,South 4th Street,residential,False,False,124.981,"LINESTRING (-75.387042 40.510752, -75.387051 40.5107149, -75.387176 40.510198, -75.3872915 40.5097224, -75.3873056 40.5096461)",,,,,
11950515,West Oxford Street,residential,False,True,109.599,"LINESTRING (-75.394489 40.513581, -75.395775 40.513456)",,,,,
11942712,North Liberty Street,residential,False,False,97.608,"LINESTRING (-75.394489 40.513581, -75.394496 40.513762, -75.394513 40.513994, -75.394539 40.514225, -75.394574 40.514456)",,,,,
11942712,North Liberty Street,residential,False,True,45.153999999999996,"LINESTRING (-75.394489 40.513581, -75.394484 40.513446, -75.394489 40.513175)",,,,,
11942712,North Liberty Street,residential,False,True,143.353,"LINESTRING (-75.394906 40.51572, -75.394729 40.515104, -75.394646 40.514781, -75.394574 40.514456)",,,,,
11949599,Willowbrook Road,residential,False,False,89.896,"LINESTRING (-75.394906 40.51572, -75.39478 40.515742, -75.394527 40.515775, -75.393853 40.515827)",,,,,
11950456,Willowbrook Place,residential,False,False,77.023,"LINESTRING (-75.394906 40.51572, -75.395038 40.515695, -75.395139 40.515662, -75.395255 40.515606, -75.395338 40.515552, -75.395426 40.515472, -75.395582 40.515294)",,,,,
11947083,Thomas Street,residential,False,False,13.333,"LINESTRING (-75.3922091 40.5092267, -75.392057 40.509195)",,,,,
11947083,Thomas Street,residential,False,True,71.246,"LINESTRING (-75.3922091 40.5092267, -75.392783 40.5093708, -75.3930101 40.5094258)",,,,,
11944731,Young Avenue,residential,False,False,116.771,"LINESTRING (-75.39578 40.510666, -75.39576 40.510716, -75.395733 40.510819, -75.395725 40.510923, -75.395742 40.511112, -75.395752 40.511333, -75.39574 40.511711)",,,,,
11944731,Young Avenue,residential,False,True,98.979,"LINESTRING (-75.39578 40.510666, -75.395908 40.510358, -75.39614 40.509819)",,,,,
11943336,South 4th Street,residential,False,False,126.594,"LINESTRING (-75.3873056 40.5096461, -75.3873223 40.509595, -75.3874001 40.5092726, -75.3875131 40.5088042, -75.38758 40.508527)",,,,,
11943336,South 4th Street,residential,False,True,124.981,"LINESTRING (-75.3873056 40.5096461, -75.3872915 40.5097224, -75.387176 40.510198, -75.387051 40.5107149, -75.387042 40.510752)",,,,,
590300571,East Station Avenue,secondary,False,False,120.96600000000001,"LINESTRING (-75.3873056 40.5096461, -75.3871891 40.5096288, -75.3865627 40.5095348, -75.3861157 40.5094708, -75.3858997 40.5094442)",,,,,
"[11944746, 590300571, 590300572]",East Station Avenue,secondary,False,True,135.888,"LINESTRING (-75.3873056 40.5096461, -75.3874126 40.5096622, -75.3877507 40.5097152, -75.3879004 40.5097341, -75.3884038 40.509814, -75.3886085 40.5098413, -75.388884 40.509876)",yes,,,,
"[11947083, 11943677]","['South 5th Street', 'Thomas Street']",residential,False,"[False, True]",382.20899999999995,"LINESTRING (-75.388884 40.509876, -75.3890556 40.5088278, -75.389094 40.5087486, -75.389998 40.508884, -75.390172 40.5089103, -75.3903402 40.5089357, -75.391369 40.509091, -75.392057 40.509195)",,,,,
"[11944746, 590300571, 590300572]",East Station Avenue,secondary,False,False,135.888,"LINESTRING (-75.388884 40.509876, -75.3886085 40.5098413, -75.3884038 40.509814, -75.3879004 40.5097341, -75.3877507 40.5097152, -75.3874126 40.5096622, -75.3873056 40.5096461)",yes,,,,
11944746,East Station Avenue,secondary,False,True,230.81,"LINESTRING (-75.388884 40.509876, -75.3906746 40.5101302, -75.3908283 40.510152, -75.390899 40.510162, -75.391499 40.5102425, -75.391569 40.5102519)",,,,,
11944746,East Station Avenue,secondary,False,False,230.81,"LINESTRING (-75.391569 40.5102519, -75.391499 40.5102425, -75.390899 40.510162, -75.3908283 40.510152, -75.3906746 40.5101302, -75.388884 40.509876)",,,,,
58348855,South Main Street,secondary,False,False,131.4,"LINESTRING (-75.391569 40.5102519, -75.391318 40.510779, -75.391205 40.511017, -75.3911947 40.5110366, -75.391145 40.511131, -75.391069 40.511239, -75.3910226 40.5112916, -75.390979 40.511341)",,,,30 mph,
58348959,South Main Street,secondary,False,True,124.559,"LINESTRING (-75.391569 40.5102519, -75.3916308 40.510119, -75.3916396 40.5100989, -75.391734 40.509882, -75.392057 40.509195)",,,,30 mph,
11947083,Thomas Street,residential,False,True,13.333,"LINESTRING (-75.392057 40.509195, -75.3922091 40.5092267)",,,,,
"[11947083, 11943677]","['Thomas Street', 'South 5th Street']",residential,False,"[False, True]",382.209,"LINESTRING (-75.392057 40.509195, -75.391369 40.509091, -75.3903402 40.5089357, -75.390172 40.5089103, -75.389998 40.508884, -75.389094 40.5087486, -75.3890556 40.5088278, -75.388884 40.509876)",,,,,
58348959,South Main Street,secondary,False,False,124.559,"LINESTRING (-75.392057 40.509195, -75.391734 40.509882, -75.3916396 40.5100989, -75.3916308 40.510119, -75.391569 40.5102519)",,,,30 mph,
58348959,South Main Street,secondary,False,True,153.885,"LINESTRING (-75.392057 40.509195, -75.3922702 40.5087361, -75.392664 40.5078903)",,,,30 mph,
11950456,Willowbrook Place,residential,False,True,77.023,"LINESTRING (-75.395582 40.515294, -75.395426 40.515472, -75.395338 40.515552, -75.395255 40.515606, -75.395139 40.515662, -75.395038 40.515695, -75.394906 40.51572)",,,,,
11950514,West Oxford Street,residential,False,False,110.936,"LINESTRING (-75.393429 40.513141, -75.392118 40.513097)",,,,,
11950514,West Oxford Street,residential,False,True,89.689,"LINESTRING (-75.393429 40.513141, -75.394489 40.513175)",,,,,
11952301,North 8th Street,residential,False,False,172.765,"LINESTRING (-75.393429 40.513141, -75.393604 40.511593)",,,,,
11950514,West Oxford Street,residential,False,True,38.168,"LINESTRING (-75.391667 40.513081, -75.392118 40.513097)",,,,,
11950515,West Oxford Street,residential,False,False,109.599,"LINESTRING (-75.395775 40.513456, -75.394489 40.513581)",,,,,
11954027,East Landis Street,tertiary,False,True,137.274,"LINESTRING (-75.386468 40.513112, -75.388089 40.513185)",,,,,
11954027,East Landis Street,tertiary,False,False,115.93,"LINESTRING (-75.386468 40.513112, -75.3858091 40.5130845, -75.3850987 40.5130549)",,,,,
285823214,North 4th Street,residential,False,False,115.975,"LINESTRING (-75.386468 40.513112, -75.386395 40.513596, -75.386491 40.514147)",,,,,
285823214,North 4th Street,residential,False,True,118.65,"LINESTRING (-75.386468 40.513112, -75.386567 40.512708, -75.3866005 40.5125711, -75.386725 40.512063)",,,,,
285812545,East State Street,residential,False,True,13.252,"LINESTRING (-75.3855573 40.5105545, -75.385711 40.5105779)",,,,,emergency
285823215,North 3rd Street,trunk,True,False,147.83100000000002,"LINESTRING (-75.3855573 40.5105545, -75.3854543 40.5110226, -75.385263 40.511865)",,2,PA 309,35 mph,
285812545,East State Street,residential,False,False,13.252,"LINESTRING (-75.385711 40.5105779, -75.3855573 40.5105545)",,,,,emergency
11942245,East State Street,residential,False,True,114.179,"LINESTRING (-75.385711 40.5105779, -75.3867172 40.5107126, -75.387042 40.510752)",,,,,
285812557,South 3rd Street,trunk,True,False,127.413,"LINESTRING (-75.385711 40.5105779, -75.3857494 40.5103675, -75.385816 40.5100028, -75.3859092 40.5096051, -75.3859111 40.5095515, -75.3858997 40.5094442)",,2,PA 309,35 mph,
1101718132,North 3rd Street,trunk,True,False,147.568,"LINESTRING (-75.385398 40.5118835, -75.385711 40.5105779)",,2,PA 309,35 mph,
11941736,East Oxford Street,residential,False,True,113.94399999999999,"LINESTRING (-75.385398 40.5118835, -75.3857048 40.511925, -75.386725 40.512063)",,,,,
1101718133,East Landis Street,tertiary,False,True,11.396,"LINESTRING (-75.3849641 40.5130493, -75.3850987 40.5130549)",,,,,
1101718134,North 3rd Street,trunk,True,False,323.057,"LINESTRING (-75.3849641 40.5130493, -75.3849334 40.5131378, -75.3848596 40.5135014, -75.3848241 40.5138068, -75.3848405 40.5141039, -75.384866 40.5143756, -75.3848677 40.5144004, -75.3848753 40.51445, -75.3849128 40.5146216, -75.3849471 40.5147313, -75.385271 40.515914)",,2,PA 309,35 mph,
1101718133,East Landis Street,tertiary,False,False,11.396,"LINESTRING (-75.3850987 40.5130549, -75.3849641 40.5130493)",,,,,
