osmid,oneway,lanes,name,highway,maxspeed,reversed,length,bridge,geometry,ref,junction
"[94339088, 1119540195, 94526997, 94526999]",False,2,Via Divisione Alpina Cuneense,residential,30,False,178.99499999999998,yes,"LINESTRING (7.5771068 44.1986889, 7.5770463 44.1986268, 7.5770315 44.1986126, 7.5769404 44.1985211, 7.576839 44.1984475, 7.5767672 44.1984018, 7.5766894 44.1983634, 7.5765684 44.1983278, 7.576442 44.1982976, 7.5763077 44.1982778, 7.5761675 44.1982631, 7.5759737 44.1982504, 7.5758967 44.1982511, 7.5756433 44.1982532, 7.5753682 44.1982659, 7.5751498 44.1982743, 7.5750889 44.1982781)",,
547016854,False,2,Via Carlo Valbusa,residential,30,False,137.42600000000002,,"LINESTRING (7.5771068 44.1986889, 7.5771679 44.1987997, 7.5771854 44.1988623, 7.5771835 44.1991435, 7.5771893 44.1994918, 7.5771962 44.199666, 7.5772036 44.199721, 7.5772342 44.1997701, 7.5773267 44.1998935)",,
39330273,False,2,Corso Torino,residential,30,True,230.07500000000002,,"LINESTRING (7.5773627 44.2028018, 7.5773598 44.2028151, 7.5773305 44.2029499, 7.5772294 44.2031858, 7.5771521 44.2033092, 7.5770956 44.2033854, 7.5770601 44.2034183, 7.576864 44.203586, 7.5761828 44.2041799, 7.5758873 44.2044546, 7.5758215 44.2045125)",,
363699941,True,1,Corso Torino,residential,30,False,16.725,,"LINESTRING (7.5773627 44.2028018, 7.577362 44.2027017, 7.5773633 44.2026514)",,
"[94339088, 1119540195, 94526997, 94526999]",False,2,Via Divisione Alpina Cuneense,residential,30,True,178.995,yes,"LINESTRING (7.5750889 44.1982781, 7.5751498 44.1982743, 7.5753682 44.1982659, 7.5756433 44.1982532, 7.5758967 44.1982511, 7.5759737 44.1982504, 7.5761675 44.1982631, 7.5763077 44.1982778, 7.576442 44.1982976, 7.5765684 44.1983278, 7.5766894 44.1983634, 7.5767672 44.1984018, 7.576839 44.1984475, 7.5769404 44.1985211, 7.5770315 44.1986126, 7.5770463 44.1986268, 7.5771068 44.1986889)",,
1119540194,False,2,Corso Nizza,primary,50,False,97.44,,"LINESTRING (7.5750889 44.1982781, 7.5751225 44.1984715, 7.5751446 44.1986293, 7.5751911 44.1990136, 7.575205 44.1991503)",SS20,
547016854,False,2,Via Carlo Valbusa,residential,30,False,85.818,,"LINESTRING (7.5773267 44.1998935, 7.577386 44.1999501, 7.577445 44.1999953, 7.5775383 44.2000651, 7.5777217 44.2001857, 7.578053 44.2003969, 7.5781011 44.2004276)",,
547016854,False,2,Via Carlo Valbusa,residential,30,True,137.42600000000002,,"LINESTRING (7.5773267 44.1998935, 7.5772342 44.1997701, 7.5772036 44.199721, 7.5771962 44.199666, 7.5771893 44.1994918, 7.5771835 44.1991435, 7.5771854 44.1988623, 7.5771679 44.1987997, 7.5771068 44.1986889)",,
549695060,False,,Via Giuseppe Grandi,residential,,True,131.299,,"LINESTRING (7.5773267 44.1998935, 7.5768629 44.2002308, 7.5767501 44.2002958, 7.5766712 44.2003294, 7.5765561 44.2003769, 7.5764932 44.2003984, 7.5762814 44.2005522, 7.5761078 44.2006771)",,
94344935,False,2,Via Circonvallazione,primary,50,True,599.4090000000001,,"LINESTRING (7.5746176 44.2045382, 7.574587 44.2044971, 7.5745383 44.2044318, 7.5744078 44.2042618, 7.5739225 44.2036482, 7.5738542 44.2035339, 7.573829 44.2034373, 7.5738353 44.2033507, 7.5738587 44.2032235, 7.5739203 44.2030884, 7.5741853 44.2025717, 7.5742249 44.2024944, 7.5743384 44.202273, 7.5743837 44.2021348, 7.5743993 44.2020873, 7.574463 44.201783, 7.5745398 44.2013261, 7.5746473 44.2005132, 7.5746871 44.2003765, 7.5747548 44.2002255, 7.5748346 44.2000958, 7.5750349 44.1997989, 7.5750987 44.1996769, 7.5751537 44.1995487, 7.5751838 44.1994382)",SS20,
"[94526987, 94526988, 854529213]",False,2,Via Circonvallazione,primary,50,False,79.482,yes,"LINESTRING (7.5746176 44.2045382, 7.5746736 44.2046439, 7.5749416 44.2050145, 7.5749767 44.2050707, 7.5749863 44.2051076, 7.5750084 44.2051913)",SS20,
141138508,False,,Viale Valleggia,unclassified,,False,249.23299999999998,,"LINESTRING (7.579205 44.201557, 7.5794394 44.2017859, 7.5794287 44.2019474, 7.5792785 44.2021858, 7.579139 44.2023627, 7.5790293 44.2026057, 7.5790233 44.2027356, 7.5789591 44.2028745, 7.5788599 44.2030667, 7.5787742 44.2033703, 7.5786455 44.2036395)",,
"[198690253, 838350356, 838350357, 94344924, 363699965]",False,,"['Viale Valleggia', 'Piazza Risorgimento']",residential,,True,159.63400000000001,,"LINESTRING (7.579205 44.201557, 7.5789687 44.2016076, 7.5787641 44.2016609, 7.5786453 44.2017006, 7.5785132 44.2017591, 7.5784225 44.2018067, 7.5783412 44.2018665, 7.5782713 44.2019455, 7.5782276 44.2020096, 7.578152 44.2021205, 7.5780609 44.202287, 7.5779767 44.2023719, 7.5779193 44.2024078, 7.5777882 44.2024599)",,
141138508,False,,Viale Valleggia,unclassified,,True,249.23299999999998,,"LINESTRING (7.5786455 44.2036395, 7.5787742 44.2033703, 7.5788599 44.2030667, 7.5789591 44.2028745, 7.5790233 44.2027356, 7.5790293 44.2026057, 7.579139 44.2023627, 7.5792785 44.2021858, 7.5794287 44.2019474, 7.5794394 44.2017859, 7.579205 44.201557)",,
430573628,False,,Via Sant'Antonio,residential,,False,123.08600000000001,,"LINESTRING (7.575205 44.1991503, 7.5756071 44.1991246, 7.5757291 44.1990928, 7.5763446 44.1987986, 7.5764999 44.1986396)",,
1119540194,False,2,Corso Nizza,primary,50,False,32.064,,"LINESTRING (7.575205 44.1991503, 7.5751985 44.1992936, 7.5751838 44.1994382)",SS20,
1119540194,False,2,Corso Nizza,primary,50,True,97.44,,"LINESTRING (7.575205 44.1991503, 7.5751911 44.1990136, 7.5751446 44.1986293, 7.5751225 44.1984715, 7.5750889 44.1982781)",SS20,
363699938,True,1,Corso Torino,residential,30,False,15.711,,"LINESTRING (7.5774776 44.202687, 7.5773627 44.2028018)",,
703813007,True,,Piazza Risorgimento,residential,,False,10.280999999999999,,"LINESTRING (7.5774776 44.202687, 7.5774348 44.2026842, 7.5773954 44.202672, 7.5773633 44.2026514)",,roundabout
39330273,False,2,Corso Torino,residential,30,False,230.07500000000002,,"LINESTRING (7.5758215 44.2045125, 7.5758873 44.2044546, 7.5761828 44.2041799, 7.576864 44.203586, 7.5770601 44.2034183, 7.5770956 44.2033854, 7.5771521 44.2033092, 7.5772294 44.2031858, 7.5773305 44.2029499, 7.5773598 44.2028151, 7.5773627 44.2028018)",,
"[430573595, 679103028, 679103030]",False,2,Via Cuneo,residential,30,False,113.39999999999999,yes,"LINESTRING (7.5758215 44.2045125, 7.5757621 44.2043896, 7.5757285 44.2037934, 7.5756806 44.2037238, 7.5755425 44.2036482, 7.5754399 44.2035948)",,
1014276456,False,2,Corso Torino,residential,30,True,101.307,,"LINESTRING (7.5758215 44.2045125, 7.5751053 44.2051777, 7.5750084 44.2051913)",,
"[430573595, 679103028, 679103030]",False,2,Via Cuneo,residential,30,True,113.4,yes,"LINESTRING (7.5754399 44.2035948, 7.5755425 44.2036482, 7.5756806 44.2037238, 7.5757285 44.2037934, 7.5757621 44.2043896, 7.5758215 44.2045125)",,
549695060,False,,Via Giuseppe Grandi,residential,,False,131.299,,"LINESTRING (7.5761078 44.2006771, 7.5762814 44.2005522, 7.5764932 44.2003984, 7.5765561 44.2003769, 7.5766712 44.2003294, 7.5767501 44.2002958, 7.5768629 44.2002308, 7.5773267 44.1998935)",,
430573628,False,,Via Sant'Antonio,residential,,True,123.086,,"LINESTRING (7.5764999 44.1986396, 7.5763446 44.1987986, 7.5757291 44.1990928, 7.5756071 44.1991246, 7.575205 44.1991503)",,
