osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,ref,maxspeed
642151808,47th Street North,residential,False,False,48.6,"LINESTRING (-82.698027 27.844672, -82.698036 27.845109)",,,,
642151808,47th Street North,residential,False,True,200.381,"LINESTRING (-82.698027 27.844672, -82.697999 27.8428701)",,,,
618449842,80th Avenue North,residential,False,True,99.807,"LINESTRING (-82.698027 27.844672, -82.6977868 27.8446734, -82.6970119 27.8446778)",,,,
11236776,75th Avenue North,residential,False,False,182.551,"LINESTRING (-82.6961254 27.8401413, -82.697982 27.840134)",,,,
11241862,46th Street North,residential,False,True,85.34299999999999,"LINESTRING (-82.6959583 27.8400557, -82.6959575 27.8399259, -82.6959542 27.8394338, -82.6959537 27.8393452, -82.6959533 27.8392882)",,,,
1185696928,76th Avenue North,residential,False,False,56.084,"LINESTRING (-82.6959666 27.8410598, -82.696537 27.8410577)",,,,
11241882,46th Street North,residential,False,False,202.528,"LINESTRING (-82.6959666 27.8410598, -82.6959841 27.8426816, -82.6959863 27.8428811)",,,,
1185696928,76th Avenue North,residential,False,True,115.993,"LINESTRING (-82.6959666 27.8410598, -82.6957984 27.8410604, -82.6954618 27.8410617, -82.6949603 27.8410635, -82.6947869 27.8410641)",,,,
"[11245834, 1184932507]","['76th Avenue North', '50th Street North']",residential,False,True,293.866,"LINESTRING (-82.7040242 27.8410409, -82.7034224 27.8410426, -82.7022848 27.8410458, -82.7021466 27.8410462, -82.7020349 27.8410223, -82.7020131 27.8409517, -82.702008 27.840144)",,,,
83803479,52nd Street North,tertiary,False,False,201.94699999999997,"LINESTRING (-82.7040242 27.8410409, -82.7040261 27.8411269, -82.7040367 27.841608, -82.7040418 27.841837, -82.7040453 27.8419959, -82.7040525 27.842319, -82.7040555 27.8424553, -82.7040642 27.8428567)",2,,,
83803479,52nd Street North,tertiary,False,True,101.08500000000001,"LINESTRING (-82.7040242 27.8410409, -82.7040132 27.8405464, -82.7040061 27.8402276, -82.704004 27.840132)",2,,,
11229197,80th Terrace,residential,False,False,64.53,"LINESTRING (-82.7034506 27.84511, -82.7041069 27.8451053)",,,,
11229197,80th Terrace,residential,False,True,64.53,"LINESTRING (-82.7041069 27.8451053, -82.7034506 27.84511)",,,,
192561778,52nd Street North,tertiary,False,False,73.582,"LINESTRING (-82.7041069 27.8451053, -82.7041152 27.845767)",2,,,
"[192561777, 192561778, 83803479]",52nd Street North,tertiary,False,True,250.073,"LINESTRING (-82.7041069 27.8451053, -82.7041034 27.8448243, -82.7041034 27.844733, -82.7041034 27.8446195, -82.7040941 27.8442008, -82.7040901 27.8440178, -82.7040852 27.8437991, -82.7040738 27.8432859, -82.7040642 27.8428567)",2,yes,,
