osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,tunnel,access
21532946,South Walnut Street,tertiary,False,False,123.35800000000002,"LINESTRING (-88.4120916 44.2618161, -88.4120856 44.2616999, -88.4120738 44.2613168, -88.4120738 44.2613066, -88.4120745 44.2610475, -88.4120754 44.2609619, -88.4120755 44.2607767, -88.4120747 44.2607069)",,,,,
670606353,West College Avenue,primary,False,True,103.517,"LINESTRING (-88.4120916 44.2618161, -88.4119654 44.2618177, -88.4109703 44.2618193, -88.4107917 44.2618202)",4,25 mph,,,
21532946,South Walnut Street,tertiary,False,True,123.358,"LINESTRING (-88.4120747 44.2607069, -88.4120755 44.2607767, -88.4120754 44.2609619, -88.4120745 44.2610475, -88.4120738 44.2613066, -88.4120738 44.2613168, -88.4120856 44.2616999, -88.4120916 44.2618161)",,,,,
587352165,South Walnut Street,tertiary,False,False,110.795,"LINESTRING (-88.4120747 44.2607069, -88.4120749 44.2606477, -88.4120763 44.2602954, -88.4120766 44.2602072, -88.4120772 44.2600687, -88.4120778 44.2599016, -88.4120786 44.2597105)",,,,,
670606358,West Lawrence Street,tertiary,False,True,114.765,"LINESTRING (-88.4120747 44.2607069, -88.4113693 44.260703, -88.4106336 44.2606989)",,,,,
292214130,West 8th Street,unclassified,False,True,116.563,"LINESTRING (-88.4120786 44.2597105, -88.4119716 44.2597172, -88.4107295 44.2597214, -88.4106156 44.259727)",,,,,
587352165,South Walnut Street,tertiary,False,False,94.795,"LINESTRING (-88.4120786 44.2597105, -88.4120799 44.2593704, -88.4120815 44.2589471, -88.4120819 44.258858)",,,,,
587352165,South Walnut Street,tertiary,False,True,110.79499999999999,"LINESTRING (-88.4120786 44.2597105, -88.4120778 44.2599016, -88.4120772 44.2600687, -88.4120766 44.2602072, -88.4120763 44.2602954, -88.4120749 44.2606477, -88.4120747 44.2607069)",,,,,
587352165,South Walnut Street,tertiary,False,False,92.281,"LINESTRING (-88.4120819 44.258858, -88.4120821 44.2587907, -88.4120848 44.2581099, -88.4120851 44.2580281)",,,,,
587352165,South Walnut Street,tertiary,False,True,94.795,"LINESTRING (-88.4120819 44.258858, -88.4120815 44.2589471, -88.4120799 44.2593704, -88.4120786 44.2597105)",,,,,
21548664,West 5th Street,residential,False,True,115.908,"LINESTRING (-88.4120917 44.2571866, -88.4119726 44.257187, -88.411397 44.257189, -88.4107267 44.2571905, -88.4106363 44.2571907)",,,,,
439899110,South Walnut Street,residential,False,True,93.577,"LINESTRING (-88.4120917 44.2571866, -88.4120927 44.2572716, -88.4120942 44.257391, -88.412095 44.2574546, -88.4120945 44.2574863, -88.4120941 44.2575093, -88.4120894 44.2577765, -88.4120864 44.2579503, -88.4120851 44.2580281)",,,,,
21556030,South Morrison Street,secondary,False,True,67.93,"LINESTRING (-88.404335 44.261816, -88.4043359 44.261698, -88.404339 44.2612674, -88.4043395 44.2612051)",,,,,
161880257,East College Avenue,primary,False,True,125.54400000000001,"LINESTRING (-88.404335 44.261816, -88.4042175 44.2618173, -88.4028802 44.2618187, -88.4027585 44.261818)",4,,,,
161880435,North Morrison Street,secondary,False,False,125.955,"LINESTRING (-88.404335 44.261816, -88.4043339 44.2619388, -88.4043311 44.2620947, -88.4043346 44.2623334, -88.4043309 44.2629487)",,,,,
439908008,East College Avenue,primary,False,False,128.94400000000002,"LINESTRING (-88.404335 44.261816, -88.4044686 44.2618148, -88.4058258 44.2618148, -88.4059542 44.261816)",4,,,,
68848853,West Prospect Avenue,secondary,False,False,11.844,"LINESTRING (-88.4069931 44.2589452, -88.407141 44.258934)",,,,,
"[667805469, 603309877, 667805470]","['South Oneida Street', 'South Appleton Street']",primary,True,False,196.43200000000002,"LINESTRING (-88.4069931 44.2589452, -88.4070112 44.2590494, -88.4070331 44.2592631, -88.4070963 44.2599201, -88.4071106 44.260099, -88.4071201 44.2601953, -88.4071681 44.2604149, -88.4071883 44.2605768, -88.4072 44.2607047)",,,yes,,
21554665,West Lawrence Street,secondary,False,False,24.394,"LINESTRING (-88.4059382 44.2607142, -88.4062445 44.2607117)",,,,,
161880526,South Oneida Street,tertiary,False,False,10.087,"LINESTRING (-88.4059382 44.2607142, -88.4059358 44.2606235)",,,,,
953746149,East Lawrence Street,secondary,False,False,28.155,"LINESTRING (-88.4059382 44.2607142, -88.4055847 44.2607098)",,,,,
161880526,South Oneida Street,tertiary,False,True,36.952000000000005,"LINESTRING (-88.4059382 44.2607142, -88.4059402 44.2607922, -88.4059425 44.2610051, -88.4059424 44.2610465)",,,,,
"[21556440, 161880236, 292622853, 292622852]","['City Center Street', 'North Oneida Street', 'Oneida Street']",unclassified,True,False,161.875,"LINESTRING (-88.4059641 44.2629455, -88.4059635 44.2628707, -88.405961 44.262588, -88.4059665 44.2624733, -88.405977 44.2624364, -88.4059983 44.2624082, -88.4060426 44.2623929, -88.406092 44.26239, -88.4061316 44.2623899, -88.4071559 44.2623878, -88.4071774 44.2623876, -88.4072692 44.2623869)",,,,yes,
161880569,West Washington Street,tertiary,False,False,104.136,"LINESTRING (-88.4059641 44.2629455, -88.406066 44.2629457, -88.4071728 44.2629478, -88.4072718 44.2629476)",,25 mph,,,
287309018,North Oneida Street,secondary,False,False,119.81699999999998,"LINESTRING (-88.4059641 44.2629455, -88.4059623 44.2630208, -88.4059582 44.2631938, -88.4059584 44.2633881, -88.4059572 44.2639478, -88.405957 44.264023)",,,,,
439908013,East Washington Street,tertiary,False,True,43.059,"LINESTRING (-88.4059641 44.2629455, -88.4058564 44.2629463, -88.4054234 44.2629493)",,25 mph,,,
292221059,West 6th Street,secondary,False,True,23.65,"LINESTRING (-88.4096571 44.2580277, -88.409591 44.2580234, -88.4095426 44.2580147, -88.4094892 44.2580016, -88.4093745 44.2579674)",,,,,
670606356,West 6th Street,secondary,False,False,51.464,"LINESTRING (-88.4096571 44.2580277, -88.4098694 44.2580269, -88.4103033 44.258024)",,,,,
21549569,South Elm Street,residential,False,True,91.06899999999999,"LINESTRING (-88.4103033 44.258024, -88.4103035 44.2581068, -88.4103045 44.2584996, -88.4103054 44.258843)",,,,,
670606356,West 6th Street,secondary,False,False,26.544,"LINESTRING (-88.4103033 44.258024, -88.410526 44.2580225, -88.4106366 44.2580218)",,,,,
670606356,West 6th Street,secondary,False,True,51.464,"LINESTRING (-88.4103033 44.258024, -88.4098694 44.2580269, -88.4096571 44.2580277)",,,,,
21549566,South Elm Street,residential,False,False,92.414,"LINESTRING (-88.4106366 44.2580218, -88.4106366 44.2579463, -88.4106363 44.2572733, -88.4106363 44.2571907)",,,,,
670606356,West 6th Street,secondary,False,False,115.361,"LINESTRING (-88.4106366 44.2580218, -88.4107326 44.2580227, -88.4110015 44.2580253, -88.4114779 44.2580248, -88.4116222 44.2580256, -88.4119703 44.2580275, -88.4120851 44.2580281)",,,,,
670606356,West 6th Street,secondary,False,True,26.544,"LINESTRING (-88.4106366 44.2580218, -88.410526 44.2580225, -88.4103033 44.258024)",,,,,
21554665,West Lawrence Street,secondary,False,True,8.259,"LINESTRING (-88.4073037 44.260706, -88.4072 44.2607047)",,,,,
"[603309878, 68854242, 586145910]",South Appleton Street,primary,True,False,197.60999999999999,"LINESTRING (-88.4073037 44.260706, -88.4073001 44.260575, -88.4072754 44.2601335, -88.407269 44.2599204, -88.407247 44.259645, -88.4072008 44.2592482, -88.4071609 44.2590373, -88.407141 44.258934)",,,yes,,
586145911,West Lawrence Street,tertiary,False,False,46.181999999999995,"LINESTRING (-88.4073037 44.260706, -88.4073739 44.2607066, -88.40741 44.2607069, -88.407731 44.2607075, -88.4078836 44.2607068)",,,,,
21537101,West 6th Street,secondary_link,True,False,64.565,"LINESTRING (-88.4089104 44.2582283, -88.4091191 44.2581943, -88.4092813 44.2581098, -88.4093459 44.2580833, -88.4094105 44.2580646, -88.4094799 44.2580531, -88.409528 44.2580476, -88.4096571 44.2580277)",,,,,
432765967,West Prospect Avenue,secondary,False,False,47.009,"LINESTRING (-88.4089104 44.2582283, -88.4091062 44.2581266, -88.4092264 44.2580553, -88.4093745 44.2579674)",,,,,
"[439962296, 445366633]",West Prospect Avenue,secondary,False,True,163.41099999999997,"LINESTRING (-88.4089104 44.2582283, -88.4088656 44.2582505, -88.4083668 44.2584983, -88.407885 44.2587355, -88.4077545 44.2587978, -88.4076107 44.2588537, -88.4074701 44.2588937, -88.40734 44.258913, -88.4072404 44.2589235, -88.407141 44.258934)",,,,,
21548664,West 5th Street,residential,False,False,11.277,"LINESTRING (-88.4105305 44.2571233, -88.4106363 44.2571907)",,,,,
432765973,West Prospect Avenue,secondary,False,True,131.478,"LINESTRING (-88.4105305 44.2571233, -88.4103619 44.2572473, -88.4095321 44.2578573, -88.4093745 44.2579674)",,,,,
161880519,South Lawrence Court,unclassified,False,False,7.628,"LINESTRING (-88.4078836 44.2607068, -88.4078838 44.2606497, -88.4078838 44.2606382)",,,,,
586145911,West Lawrence Street,tertiary,False,True,46.182,"LINESTRING (-88.4078836 44.2607068, -88.407731 44.2607075, -88.40741 44.2607069, -88.4073739 44.2607066, -88.4073037 44.260706)",,,,,
683699034,West Lawrence Street,tertiary,False,False,67.237,"LINESTRING (-88.4078836 44.2607068, -88.4085863 44.2607052, -88.4087279 44.2607064)",,,,,
21549489,East Lawrence Street,secondary,False,False,98.555,"LINESTRING (-88.4055847 44.2607098, -88.4043472 44.2606996)",,,,,
953746149,East Lawrence Street,secondary,False,True,28.155,"LINESTRING (-88.4055847 44.2607098, -88.4059382 44.2607142)",,,,,
161880499,South Allen Street,unclassified,False,False,95.44800000000001,"LINESTRING (-88.4055847 44.2607098, -88.4055813 44.2606029, -88.4055748 44.2603794, -88.4055634 44.2599846, -88.4055595 44.2598516)",,,,,
21548664,West 5th Street,residential,False,True,11.277,"LINESTRING (-88.4106363 44.2571907, -88.4105305 44.2571233)",,,,,
21548664,West 5th Street,residential,False,False,115.908,"LINESTRING (-88.4106363 44.2571907, -88.4107267 44.2571905, -88.411397 44.257189, -88.4119726 44.257187, -88.4120917 44.2571866)",,,,,
21549566,South Elm Street,residential,False,True,92.414,"LINESTRING (-88.4106363 44.2571907, -88.4106363 44.2572733, -88.4106366 44.2579463, -88.4106366 44.2580218)",,,,,
21549564,West 8th Street,unclassified,False,False,68.566,"LINESTRING (-88.409757 44.2597705, -88.4097816 44.2597704, -88.4105088 44.2597369, -88.4106156 44.259727)",,,,,
161880513,South Elm Street,unclassified,False,False,108.08200000000001,"LINESTRING (-88.4106336 44.2606989, -88.4106331 44.260667, -88.4106325 44.2606293, -88.4106297 44.2604551, -88.4106294 44.2604339, -88.4106273 44.2603037, -88.410625 44.2601624, -88.4106191 44.2597888, -88.4106156 44.259727)",,,,,
670606358,West Lawrence Street,tertiary,False,False,114.765,"LINESTRING (-88.4106336 44.2606989, -88.4113693 44.260703, -88.4120747 44.2607069)",,,,,
670606358,West Lawrence Street,tertiary,False,True,151.762,"LINESTRING (-88.4106336 44.2606989, -88.4103551 44.2606996, -88.4101765 44.2607001, -88.409614 44.2607021, -88.4094442 44.2607027, -88.4093236 44.2607032, -88.4088522 44.2607057, -88.4087279 44.2607064)",,,,,
21549569,South Elm Street,residential,False,False,91.06899999999999,"LINESTRING (-88.4103054 44.258843, -88.4103045 44.2584996, -88.4103035 44.2581068, -88.4103033 44.258024)",,,,,
161880305,East North Street,unclassified,False,False,129.48899999999998,"LINESTRING (-88.4059581 44.2656277, -88.4058538 44.2656267, -88.4054206 44.2656227, -88.4051576 44.2656203, -88.405123 44.26562, -88.4044355 44.26562, -88.404332 44.26562)",,,,,
"[161880560, 161862740]","['West North Street', 'West Packard Street']",tertiary,False,False,106.251,"LINESTRING (-88.4059581 44.2656277, -88.4060601 44.2656286, -88.4064985 44.2656327, -88.4065519 44.2656332, -88.4067883 44.2656354, -88.4071279 44.2656376, -88.4071702 44.2656382, -88.4072923 44.2656401)",,,,,
586145907,North Oneida Street,secondary,False,True,80.218,"LINESTRING (-88.4059581 44.2656277, -88.4059581 44.2655541, -88.4059582 44.2654584, -88.4059587 44.2654378, -88.4059577 44.2653301, -88.4059585 44.2652854, -88.4059618 44.2649063)",,,,,
21556030,South Morrison Street,secondary,False,False,67.92999999999999,"LINESTRING (-88.4043395 44.2612051, -88.404339 44.2612674, -88.4043359 44.261698, -88.404335 44.261816)",,,,,
"[1062167192, 21556030]","['South Morrison Street', 'East Lawrence Street']",secondary,False,True,56.214,"LINESTRING (-88.4043395 44.2612051, -88.404343 44.2610115, -88.4043458 44.2608553, -88.4043468 44.2607949, -88.4043477 44.2607285, -88.4043472 44.2606996)",,,,,
161880498,Soldiers Square,unclassified,True,False,128.48100000000002,"LINESTRING (-88.4043395 44.2612051, -88.4050157 44.2612124, -88.4051232 44.2612293, -88.4052515 44.2612629, -88.4053293 44.2612772, -88.4054827 44.2612788, -88.4057132 44.26128, -88.4059394 44.2612787)",,,,,
"[161880348, 161880510]","['East Water Street', 'South Drew Street']",tertiary,False,False,523.142,"LINESTRING (-88.4053771 44.2590208, -88.4051759 44.2590708, -88.405024 44.2591061, -88.404449 44.2592398, -88.4043598 44.2592613, -88.4036526 44.2594401, -88.4033646 44.2595065, -88.4030518 44.259577, -88.4027475 44.2596525, -88.4022932 44.2597613, -88.4019425 44.2598551, -88.4018785 44.2598756, -88.4018179 44.2598997, -88.4017763 44.2599181, -88.4017318 44.2599497, -88.4017118 44.2599733, -88.4016798 44.2600118, -88.4016569 44.2600522, -88.4016443 44.2600861, -88.4014728 44.2605291, -88.4014526 44.2605737, -88.4014273 44.2606135, -88.4014239 44.2606175, -88.401397 44.2606496, -88.4012747 44.2607685, -88.4012342 44.2608125, -88.4012047 44.2608513, -88.4011861 44.2608819, -88.4011726 44.2609132, -88.401107 44.2610994, -88.401033 44.261332, -88.4010197 44.2613794, -88.4010057 44.2614251, -88.4009857 44.2615141, -88.400979 44.2616007, -88.400971 44.2616959, -88.4009725 44.2617709)",,,,,
965041489,Rocky Blier Run,unclassified,False,True,66.597,"LINESTRING (-88.4053771 44.2590208, -88.405517 44.2590767, -88.4056832 44.2591446, -88.4058109 44.2591905, -88.4059704 44.2592514, -88.4061123 44.259306)",,,,,
161880281,East Harris Street,secondary,False,True,129.62300000000002,"LINESTRING (-88.4059618 44.2649063, -88.4058544 44.2649046, -88.4057362 44.2649039, -88.4044569 44.2649062, -88.4043341 44.2649025)",,,,,
161880556,West Harris Street,unclassified,False,False,104.649,"LINESTRING (-88.4059618 44.2649063, -88.4060595 44.2649062, -88.4065595 44.2649059, -88.4066367 44.2649058, -88.4068556 44.2649057, -88.4071729 44.2649055, -88.407276 44.2649054)",,,,,
586145907,North Oneida Street,secondary,False,False,80.218,"LINESTRING (-88.4059618 44.2649063, -88.4059585 44.2652854, -88.4059577 44.2653301, -88.4059587 44.2654378, -88.4059582 44.2654584, -88.4059581 44.2655541, -88.4059581 44.2656277)",,,,,
586145907,North Oneida Street,secondary,False,True,98.22,"LINESTRING (-88.4059618 44.2649063, -88.4059614 44.2648354, -88.4059608 44.2647261, -88.4059598 44.2645372, -88.4059574 44.2640958, -88.405957 44.264023)",,,,,
287309018,North Oneida Street,secondary,False,True,119.817,"LINESTRING (-88.405957 44.264023, -88.4059572 44.2639478, -88.4059584 44.2633881, -88.4059582 44.2631938, -88.4059623 44.2630208, -88.4059641 44.2629455)",,,,,
425400954,East Franklin Street,tertiary,False,True,44.298,"LINESTRING (-88.405957 44.264023, -88.4058594 44.2640228, -88.4055546 44.264022, -88.4054007 44.2640216)",,,,,
425401310,West Franklin Street,tertiary,False,False,104.747,"LINESTRING (-88.405957 44.264023, -88.4060626 44.2640227, -88.406583 44.2640214, -88.4071719 44.2640199, -88.4072724 44.2640196)",,,,,
586145907,North Oneida Street,secondary,False,False,98.22,"LINESTRING (-88.405957 44.264023, -88.4059574 44.2640958, -88.4059598 44.2645372, -88.4059608 44.2647261, -88.4059614 44.2648354, -88.4059618 44.2649063)",,,,,
