osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed,bridge
84831218,True,1,Northwest 77th Avenue,tertiary,False,159.55,"LINESTRING (-80.3232475 25.865298, -80.3232565 25.8650911, -80.3232433 25.8645631, -80.323212 25.863864)",,,
11157930,True,3,Northwest 103rd Street,primary,False,62.859,"LINESTRING (-80.3233057 25.8667796, -80.3239317 25.8668274)",FL 932,40 mph,
84831230,True,2,Northwest 77th Avenue,primary,False,16.851,"LINESTRING (-80.3233057 25.8667796, -80.3232983 25.8666282)",,,
996791244,True,3,,motorway_link,False,17.001,"LINESTRING (-80.3233086 25.8671866, -80.3233027 25.8670338)",,,
43325045,True,,,motorway_link,False,85.3,"LINESTRING (-80.3233086 25.8671866, -80.3233514 25.8670219, -80.3234115 25.8669369, -80.3234198 25.8669294, -80.323463 25.8668906, -80.3235488 25.866852, -80.3239317 25.8668274)",,,
11146121,False,,Northwest 81st Avenue,residential,True,193.00599999999997,"LINESTRING (-80.3280439 25.8669236, -80.3280574 25.8675364, -80.3280783 25.8684794, -80.328082 25.868659)",,,
84831226,True,1,West 20th Avenue,tertiary,False,126.262,"LINESTRING (-80.3225618 25.8677324, -80.3225604 25.8688679)",,,
11118343,False,,Northwest 80th Court,residential,False,408.024,"LINESTRING (-80.3293155 25.8654586, -80.3293195 25.8656184, -80.3293236 25.8657861, -80.3293393 25.8664196, -80.32934 25.866448, -80.3293405 25.866529, -80.3293424 25.8668125, -80.329343 25.866906, -80.3293523 25.8672145, -80.3293766 25.8680251, -80.3293794 25.86812, -80.329381 25.8681736, -80.3293934 25.8685952, -80.329409 25.869127)",,,
11118343,False,,Northwest 80th Court,residential,True,408.024,"LINESTRING (-80.329409 25.869127, -80.3293934 25.8685952, -80.329381 25.8681736, -80.3293794 25.86812, -80.3293766 25.8680251, -80.3293523 25.8672145, -80.329343 25.866906, -80.3293424 25.8668125, -80.3293405 25.866529, -80.32934 25.866448, -80.3293393 25.8664196, -80.3293236 25.8657861, -80.3293195 25.8656184, -80.3293155 25.8654586)",,,
86662959,False,4,Northwest 103rd Street,primary,True,143.013,"LINESTRING (-80.329409 25.869127, -80.329093 25.869052, -80.3289701 25.8690099, -80.3288476 25.868968, -80.3287447 25.8689328, -80.328538 25.868862, -80.3284866 25.8688391, -80.3281189 25.8686754, -80.328082 25.868659)",FL 932,40 mph,
