osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,ref,access,junction
1092836215,2,Southwest 119th Avenue,residential,False,True,23.824,"LINESTRING (-80.3846346 25.565097, -80.3846401 25.5653112)",,,,
169408718,,Southwest 218th Street,residential,False,True,32.652,"LINESTRING (-80.385051 25.564408, -80.3847255 25.564405)",,,,
11167640,,Old Dixie Highway,residential,False,False,144.05700000000002,"LINESTRING (-80.385051 25.564408, -80.3851268 25.5643277, -80.3859823 25.5634218)",,,,
169408718,,Southwest 218th Street,residential,False,False,157.444,"LINESTRING (-80.385051 25.564408, -80.3865439 25.5643709, -80.38662 25.564369)",,,,
11165177,2,Southwest 120th Avenue,residential,False,True,100.749,"LINESTRING (-80.38662 25.564369, -80.3866087 25.563463)",,,,
11165177,2,Southwest 120th Avenue,residential,False,False,102.759,"LINESTRING (-80.38662 25.564369, -80.3866305 25.5649405, -80.386637 25.565293)",,,,
169408718,,Southwest 218th Street,residential,False,False,201.317,"LINESTRING (-80.38662 25.564369, -80.3885428 25.5643549, -80.3886269 25.5643543)",,,,
169408718,,Southwest 218th Street,residential,False,True,157.444,"LINESTRING (-80.38662 25.564369, -80.3865439 25.5643709, -80.385051 25.564408)",,,,
11149193,,Southwest 122nd Avenue,residential,False,False,101.921,"LINESTRING (-80.3886269 25.5643543, -80.3886271 25.5634377)",30 mph,,,
11149193,,Southwest 122nd Avenue,residential,False,True,100.94,"LINESTRING (-80.3886269 25.5643543, -80.38864 25.565262)",30 mph,,,
169408718,,Southwest 218th Street,residential,False,True,201.317,"LINESTRING (-80.3886269 25.5643543, -80.3885428 25.5643549, -80.38662 25.564369)",,,,
1031814470,2,Southwest 118th Avenue,residential,False,True,64.545,"LINESTRING (-80.382547 25.564314, -80.3825755 25.5648939)",,,,
"[11129489, 11122194]",,"['Southwest 218th Street', 'Southwest 117th Court']",residential,True,False,328.388,"LINESTRING (-80.382547 25.564314, -80.38221 25.5643144, -80.3821311 25.5643145, -80.381648 25.564315, -80.3815225 25.5643396, -80.3814865 25.5643409, -80.3814002 25.5643508, -80.3813959 25.5644377, -80.3813909 25.5645068, -80.3813945 25.5646689, -80.3813995 25.56489, -80.3814133 25.5655823, -80.3814271 25.5661201, -80.3814082 25.5661592, -80.3813996 25.5661769, -80.3813318 25.5662339)",,,,
1031814470,2,Southwest 118th Avenue,residential,False,False,192.84799999999998,"LINESTRING (-80.382547 25.564314, -80.3825455 25.564241, -80.3825126 25.5626807, -80.3825121 25.5626563, -80.3825105 25.56258)",,,,
11124045,,Southwest 215th Street,residential,False,False,205.872,"LINESTRING (-80.3866755 25.5669402, -80.3887278 25.5669203)",,,,
1092836217,2,Southwest 120th Avenue,residential,False,False,19.082,"LINESTRING (-80.3866755 25.5669402, -80.3866774 25.5671118)",,,,
1092836217,2,Southwest 120th Avenue,residential,False,True,76.418,"LINESTRING (-80.3866755 25.5669402, -80.386669 25.566557, -80.386657 25.5662532)",,,,
11124045,,Southwest 215th Street,residential,False,True,205.872,"LINESTRING (-80.3887278 25.5669203, -80.3866755 25.5669402)",,,,
1092836208,,Southwest 122nd Avenue,residential,False,True,44.593,"LINESTRING (-80.3887278 25.5669203, -80.3887393 25.5673212)",,,,
1092836226,,Southwest 122nd Avenue,residential,False,False,19.16,"LINESTRING (-80.3887278 25.5669203, -80.3887301 25.566748)",,,,
11124047,2,Southwest 215th Street,residential,False,False,203.631,"LINESTRING (-80.3846475 25.5671364, -80.3866774 25.5671118)",,,,
11156296,2,Southwest 119th Avenue,residential,False,False,94.741,"LINESTRING (-80.3846475 25.5671364, -80.3846291 25.5663335, -80.3846403 25.5662856)",,,,
11124047,2,Southwest 215th Street,residential,False,True,203.631,"LINESTRING (-80.3866774 25.5671118, -80.3846475 25.5671364)",,,,
1092836217,2,Southwest 120th Avenue,residential,False,False,62.072,"LINESTRING (-80.3866774 25.5671118, -80.3866832 25.56767)",,,,
1092836217,2,Southwest 120th Avenue,residential,False,True,19.082,"LINESTRING (-80.3866774 25.5671118, -80.3866755 25.5669402)",,,,
11127867,2,Southwest 222nd Street,tertiary,False,False,202.928,"LINESTRING (-80.382483 25.560862, -80.3845058 25.560839)",,,,
1227090349,2,Southwest 118th Avenue,residential,False,False,91.726,"LINESTRING (-80.382483 25.560862, -80.3824834 25.5607794, -80.3824836 25.5607307, -80.3824866 25.5601206, -80.3824866 25.5600371)",,,,
1227090349,2,Southwest 118th Avenue,residential,False,True,100.536,"LINESTRING (-80.382483 25.560862, -80.3824846 25.560942, -80.3824849 25.5609598, -80.3824984 25.5616489, -80.3824991 25.5616868, -80.3825007 25.561766)",,,,
11127867,2,Southwest 222nd Street,tertiary,False,True,202.928,"LINESTRING (-80.3845058 25.560839, -80.382483 25.560862)",,,,
11127867,2,Southwest 222nd Street,tertiary,False,False,213.41,"LINESTRING (-80.3845058 25.560839, -80.3852747 25.560824, -80.3853472 25.5608232, -80.3854191 25.5608225, -80.385641 25.5608202, -80.3858082 25.5608184, -80.3862322 25.560814, -80.386362 25.5608126, -80.386633 25.5608098)",,,,
"[11156282, 11133187]",2,"['Southwest 221st Street', 'Southwest 119th Avenue']",residential,False,True,196.877,"LINESTRING (-80.3845058 25.560839, -80.384506 25.5609093, -80.384506 25.5609378, -80.3845061 25.5609615, -80.3845197 25.5613492, -80.3845316 25.561564, -80.3845367 25.5616097, -80.3845367 25.5616469, -80.3845299 25.5616685, -80.3845115 25.5616921, -80.384486 25.5617186, -80.3844397 25.5617407, -80.3835216 25.5617521)",,,,
190545349,2,Southwest 216th Street,secondary,False,True,19.544,"LINESTRING (-80.3817532 25.5662599, -80.3815584 25.5662635)",,,,
83134671,2,Southwest 216th Street,tertiary,False,False,41.446,"LINESTRING (-80.3817532 25.5662599, -80.3818822 25.5662548, -80.3819343 25.5662528, -80.3819622 25.5662531, -80.3821662 25.5662554)",,,,
190545164,2,Dixie Highway,trunk,True,False,38.175,"LINESTRING (-80.3817532 25.5662599, -80.381841 25.5661702, -80.3820044 25.566002)",45 mph,US 1,,
"[1092836229, 1092836214]","['1', '2']",Southwest 216th Street,tertiary,True,False,105.924,"LINESTRING (-80.3836053 25.5662562, -80.3836365 25.5662939, -80.3839754 25.5662907, -80.3846403 25.5662856)",40 mph,,,
1092836227,2,Southwest 216th Street,tertiary,False,True,112.20899999999999,"LINESTRING (-80.3836053 25.5662562, -80.3835759 25.5662561, -80.3831274 25.5662548, -80.3825865 25.5662533, -80.3824867 25.5662558)",,,,
534651684,2,Southwest 220th Street,tertiary,False,False,104.717,"LINESTRING (-80.3825105 25.56258, -80.3835544 25.5625727)",,,,
"[1227090349, 1031814470]",2,Southwest 118th Avenue,residential,False,False,90.517,"LINESTRING (-80.3825105 25.56258, -80.3825095 25.5624864, -80.382509 25.5624515, -80.3825058 25.5621859, -80.3825023 25.5618965, -80.3825017 25.5618513, -80.3825007 25.561766)",,,,
1031814470,2,Southwest 118th Avenue,residential,False,True,192.84799999999998,"LINESTRING (-80.3825105 25.56258, -80.3825121 25.5626563, -80.3825126 25.5626807, -80.3825455 25.564241, -80.382547 25.564314)",,,,
11133187,2,Southwest 221st Street,residential,False,False,102.42,"LINESTRING (-80.3825007 25.561766, -80.3835216 25.5617521)",,,,
