osmid,oneway,ref,name,highway,reversed,length,lanes,geometry,maxspeed
44625997,True,MD 18,Business Parkway,secondary,False,82.003,,"LINESTRING (-76.3186277 38.9829082, -76.317865 38.9833468)",
50417364,False,MD 18,Main Street,secondary,True,17.843,,"LINESTRING (-76.3186277 38.9829082, -76.3187618 38.9830302)",
114575606,False,MD 18,Main Street,secondary,False,19.128,2,"LINESTRING (-76.3186277 38.9829082, -76.3184949 38.9827706)",
91540742,False,,Bateau Drive,unclassified,True,13.966,,"LINESTRING (-76.3193686 38.9840771, -76.3192077 38.9840656)",
17653923,True,,Skipjack Parkway,tertiary,False,90.845,,"LINESTRING (-76.3193686 38.9840771, -76.3193525 38.9838749, -76.3193244 38.9837143, -76.319252 38.9835465, -76.3191862 38.9834328, -76.319085 38.9833043)",
17652369,False,,Duke Street,tertiary,False,140.001,,"LINESTRING (-76.3103771 38.9773179, -76.3103139 38.978576)",
17652369,False,,Duke Street,tertiary,True,40.162,,"LINESTRING (-76.3103771 38.9773179, -76.3104057 38.9769574)",
17652307,False,,Island Plaza Drive,residential,True,125.93,,"LINESTRING (-76.3103771 38.9773179, -76.3104654 38.9773189, -76.3108094 38.9773604, -76.3112707 38.9774397, -76.3116651 38.9775242, -76.3117844 38.9775794)",
17652369,False,,Duke Street,tertiary,True,140.001,,"LINESTRING (-76.3103139 38.978576, -76.3103771 38.9773179)",
131947832,False,MD 18,Main Street,secondary,True,105.548,,"LINESTRING (-76.3103139 38.978576, -76.3109269 38.9787288, -76.3114766 38.9788659)",
161270884,False,,Cockey Lane,residential,False,236.602,,"LINESTRING (-76.3147404 38.9840742, -76.3149747 38.9819542)",
17653117,False,,Bobbitt Court,residential,False,111.471,,"LINESTRING (-76.3147404 38.9840742, -76.3144919 38.9841247, -76.3143833 38.9841612, -76.3142894 38.9842133, -76.3137476 38.9846699)",
161270884,False,,Cockey Lane,residential,True,76.931,,"LINESTRING (-76.3147404 38.9840742, -76.314689 38.9845271, -76.3147011 38.9846032, -76.314732 38.9846845, -76.3147829 38.9847491)",
17653117,False,,Bobbitt Court,residential,True,111.471,,"LINESTRING (-76.3137476 38.9846699, -76.3142894 38.9842133, -76.3143833 38.9841612, -76.3144919 38.9841247, -76.3147404 38.9840742)",
50417353,True,MD 8,Business Parkway,secondary,False,115.936,,"LINESTRING (-76.3196697 38.9822535, -76.3193851 38.9824609, -76.3186277 38.9829082)",
91540759,True,,,secondary_link,False,121.497,,"LINESTRING (-76.3196697 38.9822535, -76.3193626 38.9824328, -76.318731 38.9827831, -76.3186666 38.9827998, -76.3185995 38.9827987, -76.3184949 38.9827706)",
17656493,False,,Love Point Road,unclassified,False,72.425,,"LINESTRING (-76.319057 38.9793771, -76.319808 38.9790883)",
17653480,False,,Cable House Road,unclassified,False,77.777,,"LINESTRING (-76.319057 38.9793771, -76.3190972 38.9794418, -76.319112 38.9794835, -76.3191133 38.9795377, -76.3190825 38.9800673)",
17656493,False,,Love Point Road,unclassified,True,257.182,,"LINESTRING (-76.319057 38.9793771, -76.318947 38.9794146, -76.3186949 38.9794928, -76.3184052 38.9795648, -76.3181518 38.9796159, -76.3178473 38.9796617, -76.3176582 38.9796826, -76.3173712 38.9797055, -76.316835 38.9797447, -76.3166873 38.9797556, -76.3165693 38.9797764, -76.3164861 38.9798046, -76.3163896 38.9798525, -76.3163385 38.9798868, -76.3162268 38.9799616)",
17653480,False,,Cable House Road,unclassified,False,29.808,,"LINESTRING (-76.3190825 38.9800673, -76.3190503 38.9803342)",
17655982,False,,Bridge Court,unclassified,False,39.066,,"LINESTRING (-76.3190825 38.9800673, -76.3195331 38.9800944)",
17653480,False,,Cable House Road,unclassified,True,77.777,,"LINESTRING (-76.3190825 38.9800673, -76.3191133 38.9795377, -76.319112 38.9794835, -76.3190972 38.9794418, -76.319057 38.9793771)",
17657519,False,,State Street,unclassified,False,40.912,,"LINESTRING (-76.3112104 38.9807769, -76.3111608 38.9811428)",
17657519,False,,State Street,unclassified,True,213.736,,"LINESTRING (-76.3112104 38.9807769, -76.3114766 38.9788659)",
17653632,False,,Joyce Lane,residential,False,139.25199999999998,,"LINESTRING (-76.3112104 38.9807769, -76.3123919 38.9808634, -76.3125421 38.9808592, -76.3126937 38.9808363, -76.312735 38.9808175, -76.3127969 38.9807894)",
17653632,False,,Joyce Lane,residential,True,139.252,,"LINESTRING (-76.3127969 38.9807894, -76.312735 38.9808175, -76.3126937 38.9808363, -76.3125421 38.9808592, -76.3123919 38.9808634, -76.3112104 38.9807769)",
17653905,False,,Saint Claire Place,residential,False,83.676,,"LINESTRING (-76.3175411 38.9817797, -76.3176556 38.9817133, -76.3183169 38.9813296)",
970236731,False,MD 18,Main Street,secondary,False,234.70099999999996,2,"LINESTRING (-76.3175411 38.9817797, -76.3168209 38.9810322, -76.3166841 38.9808581, -76.3165728 38.9806726, -76.3165098 38.9805151, -76.3164414 38.9802889, -76.3163971 38.9801795, -76.3163314 38.9800721, -76.3162268 38.9799616)",
970236731,False,MD 18,Main Street,secondary,True,112.15899999999999,2,"LINESTRING (-76.3175411 38.9817797, -76.3180959 38.982357, -76.3183152 38.9825892)",
17653905,False,,Saint Claire Place,residential,True,83.676,,"LINESTRING (-76.3183169 38.9813296, -76.3176556 38.9817133, -76.3175411 38.9817797)",
91539623,False,,Saint Claire Place,residential,False,80.03800000000001,,"LINESTRING (-76.3183169 38.9813296, -76.3184677 38.9814865, -76.3185883 38.981612, -76.318871 38.9819063)",
91539623,False,,Saint Claire Place,residential,True,46.269,,"LINESTRING (-76.3183169 38.9813296, -76.318212 38.9812204, -76.3179966 38.9809962)",
91539623,False,,Saint Claire Place,residential,True,80.03800000000001,,"LINESTRING (-76.318871 38.9819063, -76.3185883 38.981612, -76.3184677 38.9814865, -76.3183169 38.9813296)",
17653906,False,,Ford Court,residential,False,56.098,,"LINESTRING (-76.3147233 38.9804997, -76.3142817 38.9808694)",
17654012,True,,East Main Street,tertiary,False,42.116,,"LINESTRING (-76.3147233 38.9804997, -76.3149617 38.9807363, -76.3149878 38.9807623, -76.3150237 38.9807979)",
17653906,False,,Ford Court,residential,True,56.098,,"LINESTRING (-76.3142817 38.9808694, -76.3147233 38.9804997)",
