osmid,oneway,highway,reversed,length,geometry,bridge,ref,name,lanes
1221729339,False,residential,False,127.269,"LINESTRING (-77.057496 42.140813, -77.057302 42.141396, -77.057288 42.141437, -77.057125 42.141924)",,,Walnut Street,
13076092,False,residential,False,79.96199999999999,"LINESTRING (-77.058584 42.141012, -77.059313 42.141144, -77.059526 42.141183)",,,West 2nd Street,
13076092,False,residential,True,79.96199999999999,"LINESTRING (-77.059526 42.141183, -77.059313 42.141144, -77.058584 42.141012)",,,West 2nd Street,
13113048,False,residential,False,127.05199999999999,"LINESTRING (-77.059526 42.141183, -77.059335 42.141751, -77.059155 42.142292)",,,Chestnut Street,
13113048,False,residential,True,125.572,"LINESTRING (-77.059526 42.141183, -77.059547 42.141112, -77.059701 42.14064, -77.059882 42.140085)",,,Chestnut Street,
13078281,False,residential,False,172.236,"LINESTRING (-77.056531 42.1437627, -77.0566455 42.1437847, -77.0575835 42.1439653, -77.0584642 42.1441349, -77.058553 42.144152)",,,West Market Street,
25466055,False,unclassified,True,174.735,"LINESTRING (-77.056531 42.1437627, -77.0564207 42.1437433, -77.0555518 42.1435904, -77.0546198 42.1434265, -77.0544689 42.1433999)",,,East Market Street,2
139892689,False,residential,False,34.086,"LINESTRING (-77.056531 42.1437627, -77.0565106 42.143831, -77.0564417 42.144062)",,,Walnut Street,
139892689,False,residential,True,75.12599999999999,"LINESTRING (-77.056531 42.1437627, -77.0565532 42.1436926, -77.0566279 42.1434563, -77.0566911 42.1432705, -77.0567222 42.1431757, -77.056745 42.143106)",,,Walnut Street,
13078281,False,residential,False,112.44399999999999,"LINESTRING (-77.058553 42.144152, -77.0586954 42.1441691, -77.0592259 42.1442713, -77.0592514 42.1442762, -77.0595353 42.1443241, -77.059854 42.144378, -77.0598804 42.1443825)",,,West Market Street,
13078281,False,residential,True,172.23600000000002,"LINESTRING (-77.058553 42.144152, -77.0584642 42.1441349, -77.0575835 42.1439653, -77.0566455 42.1437847, -77.056531 42.1437627)",,,West Market Street,
"[13113056, 553784949]",False,"['residential', 'unclassified']",False,91.462,"LINESTRING (-77.058553 42.144152, -77.058536 42.1442048, -77.058462 42.144434, -77.0584225 42.1445514, -77.058326 42.1448402, -77.0582879 42.1449507)",,,Chestnut Street,
13113056,False,residential,True,77.758,"LINESTRING (-77.058553 42.144152, -77.0585795 42.1440772, -77.0586561 42.1438323, -77.058746 42.1435457, -77.058767 42.143471)",,,Chestnut Street,
13155410,False,residential,False,173.188,"LINESTRING (-77.057841 42.139717, -77.059882 42.140085)",,,West 3rd Street,
13155410,False,residential,True,172.388,"LINESTRING (-77.057841 42.139717, -77.05581 42.139349)",,,West 3rd Street,
13085158,False,residential,False,125.145,"LINESTRING (-77.057841 42.139717, -77.0577416 42.1400329, -77.057667 42.14027, -77.057496 42.140813)",,,Walnut Street,
13211483,False,residential,True,171.582,"LINESTRING (-77.057125 42.141924, -77.055104 42.141556)",,,West 1st Street,
13211483,False,residential,False,172.301,"LINESTRING (-77.057125 42.141924, -77.058158 42.142112, -77.059155 42.142292)",,,West 1st Street,
1221729339,False,residential,False,124.72,"LINESTRING (-77.057125 42.141924, -77.056954 42.142469, -77.056793 42.1429574, -77.056774 42.143015)",,,Walnut Street,
1221729339,False,residential,True,127.269,"LINESTRING (-77.057125 42.141924, -77.057288 42.141437, -77.057302 42.141396, -77.057496 42.140813)",,,Walnut Street,
139892689,False,residential,False,10.397,"LINESTRING (-77.056774 42.143015, -77.056745 42.143106)",,,Walnut Street,
548572157,True,primary,False,172.35299999999998,"LINESTRING (-77.056774 42.143015, -77.0566798 42.142998, -77.0548644 42.1426699, -77.054743 42.142648)",,NY 352,Denison Parkway West,
1221729339,False,residential,True,124.72,"LINESTRING (-77.056774 42.143015, -77.056793 42.1429574, -77.056954 42.142469, -77.057125 42.141924)",,,Walnut Street,
139892689,False,residential,True,10.397,"LINESTRING (-77.056745 42.143106, -77.056774 42.143015)",,,Walnut Street,
13098865,True,primary,False,171.578,"LINESTRING (-77.056745 42.143106, -77.0568461 42.1431242, -77.0575125 42.1432445, -77.0586697 42.1434534, -77.058767 42.143471)",,NY 352,Denison Parkway West,
139892689,False,residential,False,75.126,"LINESTRING (-77.056745 42.143106, -77.0567222 42.1431757, -77.0566911 42.1432705, -77.0566279 42.1434563, -77.0565532 42.1436926, -77.056531 42.1437627)",,,Walnut Street,
13140162,False,residential,False,75.593,"LINESTRING (-77.050635 42.142003, -77.0506148 42.1420646, -77.0505374 42.1422998, -77.0505158 42.142366, -77.05044 42.1425986, -77.0504131 42.1426625)",,,Wall Street,
909600455,True,primary,False,171.37,"LINESTRING (-77.050635 42.142003, -77.0507545 42.1420245, -77.0517022 42.1421946, -77.0525732 42.1423513, -77.052655 42.142366)",,NY 352,Denison Parkway East,
909600455,True,primary,False,173.953,"LINESTRING (-77.052655 42.142366, -77.0527867 42.1423901, -77.0532003 42.1424658, -77.0536426 42.1425458, -77.0538729 42.1425877, -77.0546047 42.1427209, -77.054704 42.142739)",,NY 352,Denison Parkway East,
"[50262688, 1087393122]",False,primary,False,78.083,"LINESTRING (-77.052655 42.142366, -77.0526318 42.1424389, -77.0525423 42.1427209, -77.052435 42.143049)",,NY 414,Cedar Street,4
1087393122,False,primary,True,10.457999999999998,"LINESTRING (-77.052655 42.142366, -77.052674 42.142314, -77.052687 42.142275)",,NY 414,Cedar Street,
13098865,True,primary,False,173.155,"LINESTRING (-77.054704 42.142739, -77.0548342 42.1427624, -77.0554336 42.1428702, -77.0566472 42.1430884, -77.056745 42.143106)",,NY 352,Denison Parkway West,
544618110,False,residential,False,76.01700000000001,"LINESTRING (-77.054704 42.142739, -77.054681 42.142809, -77.0546559 42.1428851, -77.0545845 42.1431017, -77.0545046 42.1433079, -77.0544689 42.1433999)",,,,
909600458,False,residential,False,8.969,"LINESTRING (-77.0486302 42.1415577, -77.0486052 42.1416362)",,,Chemung Street,
13189692,False,residential,True,126.515,"LINESTRING (-77.0486302 42.1415577, -77.048653 42.1414874, -77.0488108 42.1409999, -77.0489947 42.1404525)",,,Chemung Street,
13140159,False,residential,False,125.61,"LINESTRING (-77.050666 42.141912, -77.050685 42.1418534, -77.0507974 42.1415057, -77.050841 42.141371, -77.051024 42.140814)",,,Wall Street,
909600459,True,primary,False,172.414,"LINESTRING (-77.050666 42.141912, -77.0505746 42.1418961, -77.0487614 42.1415805, -77.0486302 42.1415577)",,NY 352,Denison Parkway East,
13162087,False,residential,True,125.03,"LINESTRING (-77.052687 42.142275, -77.0527056 42.1422227, -77.0528247 42.1418884, -77.052879 42.141736, -77.053059 42.141185)",,,Cedar Street,
909600457,True,primary,False,171.44899999999998,"LINESTRING (-77.052687 42.142275, -77.0526062 42.1422605, -77.0517743 42.1421111, -77.0509653 42.1419658, -77.050784 42.1419332, -77.050666 42.141912)",,NY 352,Denison Parkway East,
1087393122,False,primary,False,10.457999999999998,"LINESTRING (-77.052687 42.142275, -77.052674 42.142314, -77.052655 42.142366)",,NY 414,Cedar Street,
13161169,False,residential,True,125.02000000000001,"LINESTRING (-77.054743 42.142648, -77.0547565 42.1426045, -77.054924 42.142107, -77.055104 42.141556)",,,Pine Street,
909600457,True,primary,False,174.516,"LINESTRING (-77.054743 42.142648, -77.0546373 42.1426288, -77.053746 42.1424671, -77.0535822 42.1424374, -77.0528175 42.1422987, -77.052687 42.142275)",,NY 352,Denison Parkway East,
13113048,False,residential,True,124.78899999999999,"LINESTRING (-77.058806 42.143384, -77.0588267 42.1433204, -77.0588587 42.1432221, -77.0589187 42.1430383, -77.058981 42.142847, -77.059155 42.142292)",,,Chestnut Street,
548572157,True,primary,False,172.48600000000002,"LINESTRING (-77.058806 42.143384, -77.0587069 42.1433657, -77.058273 42.1432853, -77.0579748 42.1432331, -77.0574617 42.1431402, -77.0568809 42.1430345, -77.056774 42.143015)",,NY 352,Denison Parkway West,
13098865,True,primary,False,60.844,"LINESTRING (-77.058767 42.143471, -77.0588978 42.1434994, -77.058993 42.14352, -77.0592964 42.1436064, -77.0594621 42.1436536)",,NY 352,Denison Parkway West,
13113056,False,residential,False,77.758,"LINESTRING (-77.058767 42.143471, -77.058746 42.1435457, -77.0586561 42.1438323, -77.0585795 42.1440772, -77.058553 42.144152)",,,Chestnut Street,
13155410,False,residential,True,173.188,"LINESTRING (-77.059882 42.140085, -77.057841 42.139717)",,,West 3rd Street,
13113048,False,residential,False,125.572,"LINESTRING (-77.059882 42.140085, -77.059701 42.14064, -77.059547 42.141112, -77.059526 42.141183)",,,Chestnut Street,
13113048,False,residential,False,124.78900000000002,"LINESTRING (-77.059155 42.142292, -77.058981 42.142847, -77.0589187 42.1430383, -77.0588587 42.1432221, -77.0588267 42.1433204, -77.058806 42.143384)",,,Chestnut Street,
13113048,False,residential,True,127.05199999999999,"LINESTRING (-77.059155 42.142292, -77.059335 42.141751, -77.059526 42.141183)",,,Chestnut Street,
13211483,False,residential,True,172.301,"LINESTRING (-77.059155 42.142292, -77.058158 42.142112, -77.057125 42.141924)",,,West 1st Street,
13123512,False,residential,False,172.819,"LINESTRING (-77.049347 42.139344, -77.051378 42.139728)",,,East 2nd Street,
13189692,False,residential,False,126.643,"LINESTRING (-77.049347 42.139344, -77.049163 42.139898, -77.0489947 42.1404525)",,,Chemung Street,
13123512,False,residential,False,172.034,"LINESTRING (-77.051378 42.139728, -77.053411 42.140076)",,,East 2nd Street,
13123512,False,residential,True,172.819,"LINESTRING (-77.051378 42.139728, -77.049347 42.139344)",,,East 2nd Street,
13140159,False,residential,True,124.235,"LINESTRING (-77.051378 42.139728, -77.051204 42.140263, -77.051024 42.140814)",,,Wall Street,
13123512,False,residential,False,173.134,"LINESTRING (-77.053411 42.140076, -77.055448 42.140454)",,,East 2nd Street,
13123512,False,residential,True,172.034,"LINESTRING (-77.053411 42.140076, -77.051378 42.139728)",,,East 2nd Street,
13162087,False,residential,False,126.685,"LINESTRING (-77.053411 42.140076, -77.053237 42.140632, -77.053059 42.141185)",,,Cedar Street,
"[13178932, 13137932]",False,primary,True,424.765,"LINESTRING (-77.052929 42.147993, -77.0529199 42.1478898, -77.052841 42.147535, -77.052836 42.147506, -77.052818 42.147372, -77.0527638 42.1470351, -77.0522868 42.1442033)",yes,NY 414,"['Centerway', 'Brisco Bridge']",4
13206956,False,residential,False,172.784,"LINESTRING (-77.051024 42.140814, -77.053059 42.141185)",,,East 1st Street,
13206956,False,residential,True,172.079,"LINESTRING (-77.051024 42.140814, -77.0489947 42.1404525)",,,East 1st Street,
13140159,False,residential,False,124.235,"LINESTRING (-77.051024 42.140814, -77.051204 42.140263, -77.051378 42.139728)",,,Wall Street,
13140159,False,residential,True,125.61000000000001,"LINESTRING (-77.051024 42.140814, -77.050841 42.141371, -77.0507974 42.1415057, -77.050685 42.1418534, -77.050666 42.141912)",,,Wall Street,
13140162,False,residential,True,66.654,"LINESTRING (-77.050228 42.143246, -77.0502462 42.14319, -77.050272 42.1431106, -77.050321 42.14296, -77.0503929 42.1427276, -77.0504131 42.1426625)",,,Wall Street,
909600460,False,secondary,False,108.696,"LINESTRING (-77.050228 42.143246, -77.0510899 42.143426, -77.0512941 42.1434686, -77.051497 42.143511)",,,East Tioga Avenue,
13155410,False,residential,False,172.388,"LINESTRING (-77.05581 42.139349, -77.057841 42.139717)",,,West 3rd Street,
13161169,False,residential,False,126.44399999999999,"LINESTRING (-77.05581 42.139349, -77.055628 42.139905, -77.055448 42.140454)",,,Pine Street,
548572108,False,unclassified,True,36.986,"LINESTRING (-77.06009 42.144077, -77.0600082 42.1443335, -77.0599868 42.1444007)",,,Tarantelli Lane,
13206956,False,residential,True,173.584,"LINESTRING (-77.055104 42.141556, -77.053059 42.141185)",,,East 1st Street,
13211483,False,residential,False,171.582,"LINESTRING (-77.055104 42.141556, -77.057125 42.141924)",,,West 1st Street,
13161169,False,residential,False,125.02,"LINESTRING (-77.055104 42.141556, -77.054924 42.142107, -77.0547565 42.1426045, -77.054743 42.142648)",,,Pine Street,
13161169,False,residential,True,125.77700000000002,"LINESTRING (-77.055104 42.141556, -77.055278 42.140989, -77.055448 42.140454)",,,Pine Street,
68131132,False,residential,True,118.77600000000001,"LINESTRING (-77.0541732 42.1439919, -77.053715 42.143924, -77.0533643 42.1438598, -77.0532306 42.1438353, -77.05277 42.143751)",,,East Tioga Avenue,
688957006,False,residential,False,30.153,"LINESTRING (-77.0541732 42.1439919, -77.0542251 42.143996, -77.054276 42.1439966, -77.0543006 42.1439906, -77.0543288 42.1439714, -77.0543743 42.1438917, -77.0543923 42.1438326)",,,,
13206956,False,residential,False,173.584,"LINESTRING (-77.053059 42.141185, -77.055104 42.141556)",,,East 1st Street,
13206956,False,residential,True,172.784,"LINESTRING (-77.053059 42.141185, -77.051024 42.140814)",,,East 1st Street,
13162087,False,residential,False,125.02999999999999,"LINESTRING (-77.053059 42.141185, -77.052879 42.141736, -77.0528247 42.1418884, -77.0527056 42.1422227, -77.052687 42.142275)",,,Cedar Street,
13162087,False,residential,True,126.685,"LINESTRING (-77.053059 42.141185, -77.053237 42.140632, -77.053411 42.140076)",,,Cedar Street,
25466055,False,unclassified,False,172.171,"LINESTRING (-77.052435 42.143049, -77.0525702 42.1430723, -77.0534341 42.1432214, -77.0543574 42.1433807, -77.0544689 42.1433999)",,,East Market Street,2
25466055,False,unclassified,True,172.15299999999996,"LINESTRING (-77.052435 42.143049, -77.052315 42.1430261, -77.0513748 42.1428463, -77.0505545 42.1426895, -77.0504131 42.1426625)",,,East Market Street,2
50262688,False,primary,False,69.925,"LINESTRING (-77.052435 42.143049, -77.052358 42.143316, -77.0522854 42.1435685, -77.052258 42.143664)",,NY 414,Cedar Street,4
"[50262688, 1087393122]",False,primary,True,78.083,"LINESTRING (-77.052435 42.143049, -77.0525423 42.1427209, -77.0526318 42.1424389, -77.052655 42.142366)",,NY 414,Cedar Street,4
13178948,False,primary,True,60.231,"LINESTRING (-77.052258 42.143664, -77.052243 42.143827, -77.052244 42.143951, -77.0522868 42.1442033)",,NY 414,Center Way,
50262688,False,primary,True,69.925,"LINESTRING (-77.052258 42.143664, -77.0522854 42.1435685, -77.052358 42.143316, -77.052435 42.143049)",,NY 414,Cedar Street,4
68131132,False,residential,False,43.31,"LINESTRING (-77.052258 42.143664, -77.0524236 42.1436898, -77.05277 42.143751)",,,East Tioga Avenue,
68131135,False,tertiary,False,65.008,"LINESTRING (-77.052258 42.143664, -77.0521241 42.1436371, -77.051497 42.143511)",,,East Tioga Avenue,
909600458,False,residential,True,8.969,"LINESTRING (-77.0486052 42.1416362, -77.0486302 42.1415577)",,,Chemung Street,
68131134,True,primary,False,172.255,"LINESTRING (-77.0486052 42.1416362, -77.0487445 42.1416614, -77.0505396 42.1419858, -77.050635 42.142003)",,NY 352,Denison Parkway East,
25466055,False,unclassified,False,174.735,"LINESTRING (-77.0544689 42.1433999, -77.0546198 42.1434265, -77.0555518 42.1435904, -77.0564207 42.1437433, -77.056531 42.1437627)",,,East Market Street,2
25466055,False,unclassified,True,172.171,"LINESTRING (-77.0544689 42.1433999, -77.0543574 42.1433807, -77.0534341 42.1432214, -77.0525702 42.1430723, -77.052435 42.143049)",,,East Market Street,2
544618110,False,residential,True,76.017,"LINESTRING (-77.0544689 42.1433999, -77.0545046 42.1433079, -77.0545845 42.1431017, -77.0546559 42.1428851, -77.054681 42.142809, -77.054704 42.142739)",,,,
13206956,False,residential,False,172.079,"LINESTRING (-77.0489947 42.1404525, -77.051024 42.140814)",,,East 1st Street,
13189692,False,residential,False,126.51499999999999,"LINESTRING (-77.0489947 42.1404525, -77.0488108 42.1409999, -77.048653 42.1414874, -77.0486302 42.1415577)",,,Chemung Street,
13189692,False,residential,True,126.643,"LINESTRING (-77.0489947 42.1404525, -77.049163 42.139898, -77.049347 42.139344)",,,Chemung Street,
"[963897524, 688957004]",True,residential,False,39.580999999999996,"LINESTRING (-77.0542702 42.1436592, -77.0542436 42.1436769, -77.0542273 42.1436973, -77.0542141 42.1437217, -77.054204 42.1437461, -77.0541959 42.1437721, -77.0541909 42.1437981, -77.0541867 42.1438246, -77.0541917 42.1438489, -77.0542033 42.143878, -77.0542071 42.1439105, -77.0542061 42.1439357, -77.0541958 42.1439608, -77.0541732 42.1439919)",,,,
544618128,False,residential,False,14.508,"LINESTRING (-77.0597305 42.1447885, -77.0597791 42.1446631)",,,,
13078281,False,residential,False,9.003,"LINESTRING (-77.0598804 42.1443825, -77.0599868 42.1444007)",,,West Market Street,
13078281,False,residential,True,112.44399999999999,"LINESTRING (-77.0598804 42.1443825, -77.059854 42.144378, -77.0595353 42.1443241, -77.0592514 42.1442762, -77.0592259 42.1442713, -77.0586954 42.1441691, -77.058553 42.144152)",,,West Market Street,
544618130,False,residential,True,32.3,"LINESTRING (-77.0598804 42.1443825, -77.0598533 42.1444575, -77.0597791 42.1446631)",,,,
544618128,False,residential,True,14.508,"LINESTRING (-77.0597791 42.1446631, -77.0597305 42.1447885)",,,,
544618129,False,residential,True,41.291,"LINESTRING (-77.0597791 42.1446631, -77.0598862 42.1446809, -77.0599594 42.144477, -77.0599868 42.1444007)",,,,
544618130,False,residential,False,32.3,"LINESTRING (-77.0597791 42.1446631, -77.0598533 42.1444575, -77.0598804 42.1443825)",,,,
13078281,False,residential,True,9.003,"LINESTRING (-77.0599868 42.1444007, -77.0598804 42.1443825)",,,West Market Street,
544618129,False,residential,False,41.291,"LINESTRING (-77.0599868 42.1444007, -77.0599594 42.144477, -77.0598862 42.1446809, -77.0597791 42.1446631)",,,,
548572108,False,unclassified,False,36.986,"LINESTRING (-77.0599868 42.1444007, -77.0600082 42.1443335, -77.06009 42.144077)",,,Tarantelli Lane,
548572112,True,unclassified,False,15.588000000000001,"LINESTRING (-77.0594621 42.1436536, -77.0594393 42.1437304, -77.0594214 42.1437905)",,,,
544618111,True,residential,False,17.726,"LINESTRING (-77.0543923 42.1438326, -77.0544013 42.1438055, -77.0544056 42.1437691, -77.0544007 42.1437338, -77.0543934 42.1437065, -77.0543743 42.1436782)",,,,
688957006,False,residential,True,30.153,"LINESTRING (-77.0543923 42.1438326, -77.0543743 42.1438917, -77.0543288 42.1439714, -77.0543006 42.1439906, -77.054276 42.1439966, -77.0542251 42.143996, -77.0541732 42.1439919)",,,,
553754593,True,unclassified,False,51.226,"LINESTRING (-77.059809 42.1440316, -77.059831 42.1439741, -77.0598345 42.1439176, -77.0598115 42.1438835, -77.0596929 42.1438389, -77.059539 42.1438035, -77.0594214 42.1437905)",,,,
548572112,True,unclassified,False,19.391,"LINESTRING (-77.0594214 42.1437905, -77.0593708 42.1439608)",,,,
13140162,False,residential,False,66.654,"LINESTRING (-77.0504131 42.1426625, -77.0503929 42.1427276, -77.050321 42.14296, -77.050272 42.1431106, -77.0502462 42.14319, -77.050228 42.143246)",,,Wall Street,
13140162,False,residential,True,75.59300000000002,"LINESTRING (-77.0504131 42.1426625, -77.05044 42.1425986, -77.0505158 42.142366, -77.0505374 42.1422998, -77.0506148 42.1420646, -77.050635 42.142003)",,,Wall Street,
25466055,False,unclassified,False,172.15300000000002,"LINESTRING (-77.0504131 42.1426625, -77.0505545 42.1426895, -77.0513748 42.1428463, -77.052315 42.1430261, -77.052435 42.143049)",,,East Market Street,2
"[13113056, 553784949]",False,"['unclassified', 'residential']",True,91.462,"LINESTRING (-77.0582879 42.1449507, -77.058326 42.1448402, -77.0584225 42.1445514, -77.058462 42.144434, -77.058536 42.1442048, -77.058553 42.144152)",,,Chestnut Street,
139892689,False,residential,True,34.086,"LINESTRING (-77.0564417 42.144062, -77.0565106 42.143831, -77.056531 42.1437627)",,,Walnut Street,
