osmid,highway,oneway,reversed,length,name,maxspeed,geometry,lanes,ref,bridge
9489465,residential,False,True,146.562,Meadows Street,,"LINESTRING (-82.414234 32.218742, -82.4139013 32.2186041, -82.4135623 32.2184635, -82.4132694 32.2183421, -82.412835 32.218162)",2,,
9489601,residential,False,False,127.251,West 2nd Street,25 mph,"LINESTRING (-82.4154688 32.2171209, -82.416682 32.217627)",,,
9489601,residential,False,False,113.305,West 2nd Street,25 mph,"LINESTRING (-82.416682 32.217627, -82.4177397 32.2181144)",,,
9489601,residential,False,True,127.251,West 2nd Street,25 mph,"LINESTRING (-82.416682 32.217627, -82.4154688 32.2171209)",,,
9491953,primary,False,True,139.314,Adams Street,,"LINESTRING (-82.416682 32.217627, -82.4173726 32.2165187)",2,GA 130,
9491953,primary,False,False,148.753,Adams Street,,"LINESTRING (-82.416682 32.217627, -82.4162271 32.2183568, -82.4159444 32.2188103)",2,GA 130,
9489601,residential,False,True,113.305,West 2nd Street,25 mph,"LINESTRING (-82.4177397 32.2181144, -82.416682 32.217627)",,,
9491901,residential,False,True,140.663,Vann Street,25 mph,"LINESTRING (-82.4177397 32.2181144, -82.4184346 32.2169943)",,,
9489601,residential,False,False,80.578,West 2nd Street,25 mph,"LINESTRING (-82.4177397 32.2181144, -82.4179197 32.218196, -82.4184946 32.2184568)",,,
9489601,residential,False,True,80.578,West 2nd Street,25 mph,"LINESTRING (-82.4184946 32.2184568, -82.4179197 32.218196, -82.4177397 32.2181144)",,,
9490046,residential,False,False,145.041,College Street,25 mph,"LINESTRING (-82.4184946 32.2184568, -82.4180729 32.2191588, -82.417796 32.2196196)",,,
9490046,residential,False,True,145.041,College Street,25 mph,"LINESTRING (-82.417796 32.2196196, -82.4180729 32.2191588, -82.4184946 32.2184568)",,,
9491158,trunk,True,False,79.43100000000001,1st Street,35 mph,"LINESTRING (-82.417796 32.2196196, -82.4173848 32.2194377, -82.4170458 32.2192918)",3,US 280;GA 15;GA 29;GA 30,
9490048,residential,False,False,145.656,College Street,25 mph,"LINESTRING (-82.4170458 32.2192918, -82.4164293 32.2204934)",,,
9491158,trunk,True,False,116.628,1st Street,35 mph,"LINESTRING (-82.4170458 32.2192918, -82.4159444 32.2188103)",3,US 280;GA 15;GA 29;GA 30,
9490068,residential,False,True,87.21,Thompson Street,,"LINESTRING (-82.412534 32.22157, -82.412978 32.2208815)",2,,
9491383,residential,False,False,72.717,Everett Street,,"LINESTRING (-82.412534 32.22157, -82.413214 32.221881)",,,
9491383,residential,False,True,141.844,Everett Street,,"LINESTRING (-82.412534 32.22157, -82.4111809 32.2210071)",,,
9490152,secondary,False,False,71.576,McIntosh Street,,"LINESTRING (-82.413165 32.217582, -82.412835 32.218162)",2,,
9491158,trunk,True,False,152.149,1st Street,35 mph,"LINESTRING (-82.413165 32.217582, -82.4117248 32.2169594)",3,US 280;GA 15;GA 29;GA 30,
9491606,tertiary,False,True,144.862,Church Street,25 mph,"LINESTRING (-82.413165 32.217582, -82.4135261 32.2170076, -82.4138881 32.2164318)",,,
9489133,trunk,True,False,145.368,Southwest Main Street,35 mph,"LINESTRING (-82.4124472 32.2188536, -82.4134226 32.2192737, -82.4138243 32.2194467)",2,US 280;GA 15;GA 29;GA 30,
9490152,secondary,False,False,37.029,McIntosh Street,,"LINESTRING (-82.4124472 32.2188536, -82.4123951 32.2189502, -82.412275 32.219153)",2,,
9490152,secondary,False,True,85.11699999999999,McIntosh Street,,"LINESTRING (-82.4124472 32.2188536, -82.4124884 32.21878, -82.412835 32.218162)",2,,
9491383,residential,False,False,141.844,Everett Street,,"LINESTRING (-82.4111809 32.2210071, -82.412534 32.22157)",,,
88315741,secondary,False,False,98.762,McIntosh Street,,"LINESTRING (-82.4111809 32.2210071, -82.410702 32.2217975)",2,GA 130,
88315741,secondary,False,True,84.153,McIntosh Street,,"LINESTRING (-82.4111809 32.2210071, -82.4115873 32.2203329)",2,GA 130,
9491493,residential,False,True,79.913,West Jenkins Street,,"LINESTRING (-82.410702 32.2217975, -82.409952 32.22146)",,,
88315741,secondary,False,False,9.366,McIntosh Street,,"LINESTRING (-82.410702 32.2217975, -82.410656 32.2218722)",2,GA 130,
88315741,secondary,False,True,98.762,McIntosh Street,,"LINESTRING (-82.410702 32.2217975, -82.4111809 32.2210071)",2,GA 130,
9490283,residential,False,False,147.198,East 3rd Street,25 mph,"LINESTRING (-82.4117463 32.213999, -82.413141 32.214599)",,,
9490283,residential,False,True,147.969,East 3rd Street,25 mph,"LINESTRING (-82.4117463 32.213999, -82.410359 32.213372)",,,
9491050,residential,False,False,146.265,Durden Street,25 mph,"LINESTRING (-82.4117463 32.213999, -82.4110335 32.215168)",,,
9490283,residential,False,True,155.954,East 3rd Street,25 mph,"LINESTRING (-82.4145917 32.2152777, -82.413141 32.214599)",,,
9491606,tertiary,False,True,143.829,Church Street,25 mph,"LINESTRING (-82.4145917 32.2152777, -82.4152867 32.2141256)",,,
9490283,residential,False,False,125.806,East 3rd Street,25 mph,"LINESTRING (-82.4145917 32.2152777, -82.4146857 32.2153174, -82.415781 32.215795)",,,
9491606,tertiary,False,False,144.39499999999998,Church Street,25 mph,"LINESTRING (-82.4145917 32.2152777, -82.4143121 32.2157363, -82.4138881 32.2164318)",,,
9490283,residential,False,False,169.989,East 3rd Street,25 mph,"LINESTRING (-82.415781 32.215795, -82.416047 32.215912, -82.4173726 32.2165187)",,,
9490283,residential,False,True,125.806,East 3rd Street,25 mph,"LINESTRING (-82.415781 32.215795, -82.4146857 32.2153174, -82.4145917 32.2152777)",,,
"[9491569, 9491359]",residential,False,"[False, True]",265.043,"['East 2nd Street', 'Leader Street']",25 mph,"LINESTRING (-82.415781 32.215795, -82.4153385 32.216524, -82.415185 32.216777, -82.41512 32.216883, -82.415104 32.216896, -82.415077 32.216907, -82.415046 32.216907, -82.41501 32.216901, -82.414931 32.2168683, -82.4139809 32.2164748, -82.4138881 32.2164318)",,,
9490679,residential,False,False,113.041,West 3rd Street,25 mph,"LINESTRING (-82.4173726 32.2165187, -82.4184346 32.2169943)",,,
9491953,primary,False,False,139.314,Adams Street,,"LINESTRING (-82.4173726 32.2165187, -82.416682 32.217627)",2,GA 130,
9491953,primary,False,True,143.074,Adams Street,,"LINESTRING (-82.4173726 32.2165187, -82.4180703 32.2153754)",2,GA 130,
9490283,residential,False,True,169.989,East 3rd Street,25 mph,"LINESTRING (-82.4173726 32.2165187, -82.416047 32.215912, -82.415781 32.215795)",,,
9490526,residential,False,False,111.202,2nd Street,25 mph,"LINESTRING (-82.408599 32.214083, -82.409654 32.214534)",,,
9490679,residential,False,True,113.041,West 3rd Street,25 mph,"LINESTRING (-82.4184346 32.2169943, -82.4173726 32.2165187)",,,
9491901,residential,False,False,140.663,Vann Street,25 mph,"LINESTRING (-82.4184346 32.2169943, -82.4177397 32.2181144)",,,
9490715,residential,False,False,133.342,2nd Avenue,,"LINESTRING (-82.409089 32.220264, -82.4103293 32.2208445)",,,
9491610,residential,False,False,72.563,Peacock Street,,"LINESTRING (-82.409089 32.220264, -82.4087394 32.2208457)",,,
9491610,residential,False,True,135.357,Peacock Street,,"LINESTRING (-82.409089 32.220264, -82.4097478 32.2191818)",,,
9490715,residential,False,True,133.342,2nd Avenue,,"LINESTRING (-82.4103293 32.2208445, -82.409089 32.220264)",,,
9491508,residential,False,False,68.605,Morris Street,,"LINESTRING (-82.4103293 32.2208445, -82.4099924 32.2213917)",,,
9491508,residential,False,True,106.174,Morris Street,,"LINESTRING (-82.4103293 32.2208445, -82.410856 32.22)",,,
9491050,residential,False,False,147.538,Durden Street,25 mph,"LINESTRING (-82.4110335 32.215168, -82.410318 32.2163487)",,,
9491050,residential,False,True,146.265,Durden Street,25 mph,"LINESTRING (-82.4110335 32.215168, -82.4117463 32.213999)",,,
9491569,residential,False,True,147.691,East 2nd Street,25 mph,"LINESTRING (-82.4110335 32.215168, -82.409654 32.214534)",,,
9491569,residential,False,False,149.567,East 2nd Street,25 mph,"LINESTRING (-82.4110335 32.215168, -82.4117956 32.2155022, -82.4119707 32.215579, -82.412445 32.215787)",,,
9491050,residential,False,True,147.538,Durden Street,25 mph,"LINESTRING (-82.410318 32.2163487, -82.4110335 32.215168)",,,
88325454,trunk,True,False,148.464,1st Street,35 mph,"LINESTRING (-82.410318 32.2163487, -82.4089139 32.2157392)",3,US 280;GA 30,
9491050,residential,False,False,146.58100000000002,Durden Street,25 mph,"LINESTRING (-82.410318 32.2163487, -82.4099874 32.2168954, -82.4096084 32.2175223)",,,
9491358,residential,False,False,67.478,Leader Street,,"LINESTRING (-82.4145473 32.2181961, -82.414234 32.218742)",2,,
9491158,trunk,True,False,146.88,1st Street,35 mph,"LINESTRING (-82.4145473 32.2181961, -82.413756 32.21784, -82.4132729 32.2176287, -82.413165 32.217582)",3,US 280;GA 15;GA 29;GA 30,
9491158,trunk,True,False,148.115,1st Street,35 mph,"LINESTRING (-82.4159444 32.2188103, -82.4145473 32.2181961)",3,US 280;GA 15;GA 29;GA 30,
9491953,primary,False,True,148.753,Adams Street,,"LINESTRING (-82.4159444 32.2188103, -82.4162271 32.2183568, -82.416682 32.217627)",2,GA 130,
"[1042821484, 1042821485, 1042821486, 88315729, 9490490]",secondary,False,False,332.9,"['Montgomery Street', 'Adams Street']",,"LINESTRING (-82.4159444 32.2188103, -82.4157375 32.2191459, -82.4155536 32.2194423, -82.4153146 32.2198035, -82.4150825 32.2201697, -82.414959 32.2203684, -82.4148258 32.2206101, -82.4145681 32.2210203, -82.4143093 32.2214647)","['3', '2']",GA 130,
88325469,trunk,True,False,75.514,Southeast Main Street,35 mph,"LINESTRING (-82.4117352 32.21854, -82.4124472 32.2188536)",2,US 280;GA 15;GA 29;GA 30,
9491508,residential,False,False,40.434,Morris Street,,"LINESTRING (-82.4117352 32.21854, -82.4116988 32.2185824, -82.411664 32.2186345, -82.4116092 32.2187227, -82.4115914 32.2187513, -82.4115257 32.218857)",,,
9491383,residential,False,True,72.717,Everett Street,,"LINESTRING (-82.413214 32.221881, -82.412534 32.22157)",,,
9491493,residential,False,False,79.913,West Jenkins Street,,"LINESTRING (-82.409952 32.22146, -82.410702 32.2217975)",,,
9491508,residential,False,False,61.391,Morris Street,,"LINESTRING (-82.409952 32.22146, -82.4096644 32.2219556)",,,
9491508,residential,False,True,8.492,Morris Street,,"LINESTRING (-82.409952 32.22146, -82.4099924 32.2213917)",,,
88315741,secondary,False,True,9.366,McIntosh Street,,"LINESTRING (-82.410656 32.2218722, -82.410702 32.2217975)",2,GA 130,
9491508,residential,False,False,35.666,Morris Street,,"LINESTRING (-82.411018 32.21971, -82.410856 32.22)",,,
9491508,residential,False,True,106.196,Morris Street,,"LINESTRING (-82.411018 32.21971, -82.4115257 32.218857)",,,
9491752,residential,False,True,133.145,1st Avenue,,"LINESTRING (-82.411018 32.21971, -82.4097478 32.2191818)",,,
9491508,residential,False,False,8.492,Morris Street,,"LINESTRING (-82.4099924 32.2213917, -82.409952 32.22146)",,,
9491508,residential,False,True,68.605,Morris Street,,"LINESTRING (-82.4099924 32.2213917, -82.4103293 32.2208445)",,,
9491823,residential,False,True,132.588,East Jenkins Street,,"LINESTRING (-82.4099924 32.2213917, -82.4087394 32.2208457)",,,
9491508,residential,False,True,61.391,Morris Street,,"LINESTRING (-82.4096644 32.2219556, -82.409952 32.22146)",,,
9491798,residential,False,True,133.679,Martin Luther King Jr Boulevard,,"LINESTRING (-82.4096644 32.2219556, -82.4083904 32.221423)",,,
"[9491569, 9491359]",residential,False,"[False, True]",265.043,"['East 2nd Street', 'Leader Street']",25 mph,"LINESTRING (-82.4138881 32.2164318, -82.4139809 32.2164748, -82.414931 32.2168683, -82.41501 32.216901, -82.415046 32.216907, -82.415077 32.216907, -82.415104 32.216896, -82.41512 32.216883, -82.415185 32.216777, -82.4153385 32.216524, -82.415781 32.215795)",,,
9491569,residential,False,True,153.53199999999998,East 2nd Street,25 mph,"LINESTRING (-82.4138881 32.2164318, -82.4136775 32.2163377, -82.4134461 32.2162343, -82.413157 32.2161051, -82.412445 32.215787)",,,
9491606,tertiary,False,False,144.862,Church Street,25 mph,"LINESTRING (-82.4138881 32.2164318, -82.4135261 32.2170076, -82.413165 32.217582)",,,
9491606,tertiary,False,True,144.39499999999998,Church Street,25 mph,"LINESTRING (-82.4138881 32.2164318, -82.4143121 32.2157363, -82.4145917 32.2152777)",,,
9491606,tertiary,False,False,143.829,Church Street,25 mph,"LINESTRING (-82.4152867 32.2141256, -82.4145917 32.2152777)",,,
9491606,tertiary,False,True,62.087,Church Street,25 mph,"LINESTRING (-82.4152867 32.2141256, -82.4156016 32.2136349)",,,
9491835,residential,False,True,155.114,East 4th Street,25 mph,"LINESTRING (-82.4152867 32.2141256, -82.413822 32.2134851)",,,
9492163,residential,False,False,296.474,West 4th Street,25 mph,"LINESTRING (-82.4152867 32.2141256, -82.4166631 32.214731, -82.4180703 32.2153754)",,,
9491610,residential,False,False,135.357,Peacock Street,,"LINESTRING (-82.4097478 32.2191818, -82.409089 32.220264)",,,
9491752,residential,False,False,133.145,1st Avenue,,"LINESTRING (-82.4097478 32.2191818, -82.411018 32.21971)",,,
9491752,residential,False,True,137.19,1st Avenue,,"LINESTRING (-82.4097478 32.2191818, -82.4084457 32.2186262)",,,
9491610,residential,False,False,72.101,Peacock Street,,"LINESTRING (-82.4087394 32.2208457, -82.4083904 32.221423)",,,
9491610,residential,False,True,72.563,Peacock Street,,"LINESTRING (-82.4087394 32.2208457, -82.409089 32.220264)",,,
9491823,residential,False,False,132.588,East Jenkins Street,,"LINESTRING (-82.4087394 32.2208457, -82.4099924 32.2213917)",,,
9491610,residential,False,True,72.101,Peacock Street,,"LINESTRING (-82.4083904 32.221423, -82.4087394 32.2208457)",,,
9491798,residential,False,False,133.679,Martin Luther King Jr Boulevard,,"LINESTRING (-82.4083904 32.221423, -82.4096644 32.2219556)",,,
9491752,residential,False,False,137.19,1st Avenue,,"LINESTRING (-82.4084457 32.2186262, -82.4097478 32.2191818)",,,
9491953,primary,False,False,143.074,Adams Street,,"LINESTRING (-82.4180703 32.2153754, -82.4173726 32.2165187)",2,GA 130,
9492163,residential,False,True,296.474,West 4th Street,25 mph,"LINESTRING (-82.4180703 32.2153754, -82.4166631 32.214731, -82.4152867 32.2141256)",,,
9491050,residential,False,True,146.58100000000002,Durden Street,25 mph,"LINESTRING (-82.4096084 32.2175223, -82.4099874 32.2168954, -82.410318 32.2163487)",,,
88315737,trunk,True,False,150.601,Southeast Main Street,35 mph,"LINESTRING (-82.4096084 32.2175223, -82.4098724 32.2176452, -82.4101287 32.2177836, -82.4104514 32.2179578, -82.4106986 32.2180913, -82.4109772 32.2182235)",2,US 280;GA 30,
9489300,residential,False,True,78.121,Pine Street,,"LINESTRING (-82.4115873 32.2203329, -82.410856 32.22)",,,
88315741,secondary,False,False,84.153,McIntosh Street,,"LINESTRING (-82.4115873 32.2203329, -82.4111809 32.2210071)",2,GA 130,
88315741,secondary,False,True,4.503,McIntosh Street,,"LINESTRING (-82.4115873 32.2203329, -82.411609 32.2202968)",2,GA 130,
