osmid,name,highway,oneway,reversed,length,lanes,geometry,ref,maxspeed
9010218,South Jackson Street,residential,False,False,154.018,,"LINESTRING (-83.2351466 33.0782259, -83.2354727 33.0795838)",,
9010466,West Greene Street,residential,False,False,160.977,2,"LINESTRING (-83.2351466 33.0782259, -83.2334606 33.0785421)",,
9010466,West Greene Street,residential,False,True,154.66,2,"LINESTRING (-83.2351466 33.0782259, -83.2357063 33.0781183, -83.2360785 33.0780434, -83.2362141 33.0780228, -83.2362708 33.0780133, -83.2367682 33.0779299)",,
9010176,South Liberty Street,residential,False,False,160.885,,"LINESTRING (-83.2292602 33.0763054, -83.2296726 33.0777104)",,
"[112548436, 1051163053]",West Franklin Street,primary,False,False,160.012,4,"LINESTRING (-83.2292602 33.0763054, -83.2283271 33.0764885, -83.2275911 33.0766438)",US 441 Business;GA 29 Business,35 mph
"[112548436, 1051163055]",West Franklin Street,primary,False,True,158.479,4,"LINESTRING (-83.2292602 33.0763054, -83.2302108 33.0761189, -83.2304637 33.07607, -83.2309156 33.0759781)",US 441 Business;GA 29 Business,35 mph
9010154,South Clarke Street,primary,False,False,163.08,2,"LINESTRING (-83.2309156 33.0759781, -83.2313161 33.0774058)",US 441 Business;GA 29 Business,25 mph
"[112548436, 1051163055]",West Franklin Street,primary,False,False,158.47899999999998,4,"LINESTRING (-83.2309156 33.0759781, -83.2304637 33.07607, -83.2302108 33.0761189, -83.2292602 33.0763054)",US 441 Business;GA 29 Business,35 mph
9008893,South Tattnall Street,residential,False,False,153.821,2,"LINESTRING (-83.2367682 33.0779299, -83.2371359 33.0792785)",,
9010466,West Greene Street,residential,False,False,154.66,2,"LINESTRING (-83.2367682 33.0779299, -83.2362708 33.0780133, -83.2362141 33.0780228, -83.2360785 33.0780434, -83.2357063 33.0781183, -83.2351466 33.0782259)",,
9008893,South Tattnall Street,residential,False,True,153.821,2,"LINESTRING (-83.2371359 33.0792785, -83.2367682 33.0779299)",,
"[265148781, 1051162934]",West Hancock Street,primary,False,False,158.673,"['3', '2']","LINESTRING (-83.2371359 33.0792785, -83.2368472 33.0793429, -83.2365724 33.0793922, -83.2354727 33.0795838)",GA 49,35 mph
9008915,North Columbia Street,tertiary,False,False,164.035,2,"LINESTRING (-83.2338059 33.0799106, -83.2342024 33.0813479)",,25 mph
9010260,South Columbia Street,residential,False,True,155.566,2,"LINESTRING (-83.2338059 33.0799106, -83.2337822 33.0798031, -83.2337099 33.0794744, -83.2336444 33.0792524, -83.2334955 33.078679, -83.2334606 33.0785421)",,25 mph
"[1051163064, 265148782]",West Hancock Street,primary,False,False,160.414,"['3', '2']","LINESTRING (-83.2338059 33.0799106, -83.2336835 33.0799355, -83.233379 33.0799974, -83.2329346 33.0800911, -83.2322748 33.0802125, -83.2321296 33.0802392)",GA 49,25 mph
"[1051163065, 265148781]",West Hancock Street,primary,False,True,159.503,"['3', '2']","LINESTRING (-83.2338059 33.0799106, -83.2342689 33.0798271, -83.2354727 33.0795838)",GA 49,"['35 mph', '25 mph']"
9008915,North Columbia Street,tertiary,False,True,164.035,2,"LINESTRING (-83.2342024 33.0813479, -83.2338059 33.0799106)",,25 mph
569216494,West McIntosh Street,residential,True,False,155.687,,"LINESTRING (-83.2342024 33.0813479, -83.2358275 33.081022)",,
"[1051163066, 9008915]",North Columbia Street,tertiary,False,False,159.159,"['3', '2']","LINESTRING (-83.2342024 33.0813479, -83.2344872 33.0824244, -83.2345744 33.0827449)",,25 mph
"[88140864, 1051163067, 1051163068]",West Montgomery Street,primary,False,False,158.323,"['3', '2']","LINESTRING (-83.2345744 33.0827449, -83.2340366 33.0828458, -83.2334277 33.0829705, -83.2329209 33.0830731)",US 441 Business;GA 29 Business;GA 22;GA 24,35 mph
"[1051163066, 9008915]",North Columbia Street,tertiary,False,True,159.159,"['3', '2']","LINESTRING (-83.2345744 33.0827449, -83.2344872 33.0824244, -83.2342024 33.0813479)",,25 mph
