osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,ref
10771647,Einig Avenue,unclassified,False,True,77.392,,,"LINESTRING (-80.8118852 28.6139255, -80.8118878 28.6146215)",
10767634,Dummitt Avenue,residential,False,False,152.158,,,"LINESTRING (-80.81105 28.6116525, -80.8110759 28.6102843)",
10779087,Tropic Street,residential,False,False,17.454,,,"LINESTRING (-80.81105 28.6116525, -80.8112288 28.6116518)",
10779087,Tropic Street,residential,False,True,43.801,,,"LINESTRING (-80.81105 28.6116525, -80.8106013 28.6116543)",
10767634,Dummitt Avenue,residential,False,False,120.013,,,"LINESTRING (-80.8110759 28.6102843, -80.8110994 28.6092052)",
10767634,Dummitt Avenue,residential,False,True,152.158,,,"LINESTRING (-80.8110759 28.6102843, -80.81105 28.6116525)",
169385152,Pine Street,residential,False,False,81.999,,,"LINESTRING (-80.8110759 28.6102843, -80.8119159 28.6102867)",
10767634,Dummitt Avenue,residential,False,True,120.013,,,"LINESTRING (-80.8110994 28.6092052, -80.8110759 28.6102843)",
169385153,Palmetto Street,residential,False,False,80.282,,,"LINESTRING (-80.8110994 28.6092052, -80.8119218 28.609204)",
10767635,Dummitt Avenue,residential,False,False,104.335,,,"LINESTRING (-80.8112851 28.6125888, -80.8112288 28.6116518)",
10767635,Dummitt Avenue,residential,False,True,31.989,,,"LINESTRING (-80.8112851 28.6125888, -80.8112969 28.6128763)",
809361834,Main Street,tertiary,False,False,79.46,2,25 mph,"LINESTRING (-80.8112851 28.6125888, -80.8120991 28.6125863)",
809361834,Main Street,tertiary,False,True,92.369,2,25 mph,"LINESTRING (-80.8112851 28.6125888, -80.8106969 28.6125895, -80.8105627 28.6126048, -80.8104759 28.6126147, -80.8103426 28.6126345)",
10767635,Dummitt Avenue,residential,False,True,104.335,,,"LINESTRING (-80.8112288 28.6116518, -80.8112851 28.6125888)",
10779087,Tropic Street,residential,False,False,67.444,,,"LINESTRING (-80.8112288 28.6116518, -80.8119197 28.6116489)",
10779087,Tropic Street,residential,False,True,17.454,,,"LINESTRING (-80.8112288 28.6116518, -80.81105 28.6116525)",
"[10776204, 215160860]",Garden Street,primary,False,False,70.733,4,30 mph,"LINESTRING (-80.8075515 28.6153735, -80.8076259 28.6153739, -80.8079192 28.6153756, -80.8082024 28.6153772, -80.8082761 28.6153776)",FL 406
159430008,Garden Street,secondary,False,True,66.652,4,30 mph,"LINESTRING (-80.8075515 28.6153735, -80.8074463 28.6153734, -80.8071996 28.6153733, -80.8068697 28.6153961)",CR 402
201229445,North Washington Avenue,primary,True,False,84.93700000000001,2,30 mph,"LINESTRING (-80.8075515 28.6153735, -80.8075529 28.6154788, -80.8075548 28.6156286, -80.8075518 28.6158428, -80.8075477 28.6161373)",US 1
10779627,Orange Street,residential,False,True,177.689,,,"LINESTRING (-80.8075478 28.6146286, -80.8074573 28.614627, -80.8068519 28.6146165, -80.8066479 28.614613, -80.8064258 28.614611, -80.8058294 28.6146058, -80.8057277 28.6146049)",
878137412,Washington Avenue,primary,True,False,82.83699999999999,2,30 mph,"LINESTRING (-80.8075478 28.6146286, -80.8075497 28.6147704, -80.8075477 28.614955, -80.8075463 28.6150788, -80.80755 28.6152908, -80.8075515 28.6153735)",US 1
10771158,Broad Street,unclassified,False,False,73.379,,,"LINESTRING (-80.8075522 28.6135362, -80.80763 28.6135365, -80.8076584 28.6135366, -80.8082156 28.6135388, -80.8082421 28.6135389, -80.8083039 28.6135391)",
10771158,Broad Street,unclassified,False,True,176.394,,,"LINESTRING (-80.8075522 28.6135362, -80.8074736 28.6135359, -80.8074406 28.6135354, -80.8074114 28.6135349, -80.8070466 28.6135336, -80.8065345 28.6135308, -80.8062446 28.6135309, -80.8057452 28.6135289)",
10779964,Washington Avenue,primary,True,False,121.47899999999998,2,30 mph,"LINESTRING (-80.8075522 28.6135362, -80.8075512 28.6136341, -80.8075427 28.6144511, -80.8075478 28.6146286)",US 1
10777182,Main Street,tertiary,True,False,47.46,2,,"LINESTRING (-80.8075568 28.6126157, -80.807473 28.6126142, -80.8070707 28.6126072)",
10779964,Washington Avenue,primary,True,False,102.35500000000002,2,30 mph,"LINESTRING (-80.8075568 28.6126157, -80.8075565 28.6126712, -80.8075561 28.6127795, -80.8075554 28.6129611, -80.8075531 28.6133467, -80.8075526 28.6134441, -80.8075522 28.6135362)",US 1
84302770,Main Street,tertiary,False,False,73.877,2,,"LINESTRING (-80.8075568 28.6126157, -80.807643 28.6126154, -80.8078854 28.6126161, -80.8079541 28.6126163, -80.8080764 28.6126168, -80.8082169 28.6126174, -80.8083136 28.6126185)",
10772323,Julia Street,unclassified,False,False,73.30499999999999,,,"LINESTRING (-80.8075742 28.6113346, -80.8076582 28.6113347, -80.8079558 28.6113352, -80.8082474 28.6113389, -80.8083251 28.6113399)",
878137410,Washington Avenue,primary,True,False,142.464,2,30 mph,"LINESTRING (-80.8075742 28.6113346, -80.8075665 28.6120636, -80.8075597 28.6125171, -80.8075577 28.6125627, -80.8075568 28.6126157)",US 1
10770887,Stephen House Way,unclassified,True,False,62.407,,,"LINESTRING (-80.8075824 28.610643, -80.8074908 28.6107261, -80.80734 28.6108629, -80.8072968 28.6108902, -80.8072628 28.6109056, -80.8072317 28.610918, -80.8071936 28.610927, -80.8071189 28.6109297, -80.8070699 28.6109417)",
878137410,Washington Avenue,primary,True,False,76.907,2,30 mph,"LINESTRING (-80.8075824 28.610643, -80.8075816 28.6106729, -80.8075742 28.6113346)",US 1
128573253,Washington Avenue,primary,True,False,42.211,2,30 mph,"LINESTRING (-80.8075858 28.6102634, -80.8075824 28.610643)",US 1
180993645,Pine Street,unclassified,False,False,73.56899999999999,,,"LINESTRING (-80.8075858 28.6102634, -80.8076711 28.6102641, -80.8082543 28.6102692, -80.8083394 28.61027)",
128573253,Washington Avenue,primary,True,False,110.42099999999999,2,30 mph,"LINESTRING (-80.8075918 28.6091908, -80.8075934 28.6092612, -80.8075884 28.6097927, -80.8075855 28.6100958, -80.8075847 28.6101838)",US 1
180993643,Palmetto Street,unclassified,False,False,73.843,,,"LINESTRING (-80.8075918 28.6091908, -80.807678 28.6091907, -80.8077061 28.6091907, -80.8079428 28.609194, -80.8079687 28.6091944, -80.8079772 28.6091945, -80.8081659 28.6091991, -80.8082737 28.6091974, -80.8083481 28.6091962)",
180993643,Palmetto Street,unclassified,False,True,88.128,,,"LINESTRING (-80.8075918 28.6091908, -80.8067406 28.6091815, -80.8066891 28.6091809)",
1092520697,Canaveral Avenue,residential,False,False,93.247,,25 mph,"LINESTRING (-80.8121128 28.6134248, -80.8120991 28.6125863)",
809361834,Main Street,tertiary,False,True,79.46,2,25 mph,"LINESTRING (-80.8120991 28.6125863, -80.8112851 28.6125888)",
1092520697,Canaveral Avenue,residential,False,True,93.247,,25 mph,"LINESTRING (-80.8120991 28.6125863, -80.8121128 28.6134248)",
194255927,Canaveral Avenue,residential,False,False,104.336,,,"LINESTRING (-80.8120991 28.6125863, -80.8120736 28.611724, -80.8120717 28.6116483)",
169385152,Pine Street,residential,False,False,79.992,,,"LINESTRING (-80.8119159 28.6102867, -80.8127351 28.610304)",
169385152,Pine Street,residential,False,True,81.999,,,"LINESTRING (-80.8119159 28.6102867, -80.8110759 28.6102843)",
169385155,Canaveral Avenue,residential,False,False,120.392,,,"LINESTRING (-80.8119159 28.6102867, -80.8119218 28.609204)",
169385155,Canaveral Avenue,residential,False,True,151.47,,,"LINESTRING (-80.8119159 28.6102867, -80.8119197 28.6116489)",
169385153,Palmetto Street,residential,False,False,80.602,,,"LINESTRING (-80.8119218 28.609204, -80.8127474 28.609214)",
169385153,Palmetto Street,residential,False,True,80.282,,,"LINESTRING (-80.8119218 28.609204, -80.8110994 28.6092052)",
169385155,Canaveral Avenue,residential,False,True,120.392,,,"LINESTRING (-80.8119218 28.609204, -80.8119159 28.6102867)",
10771159,Mariners Way,unclassified,False,True,187.62300000000002,,,"LINESTRING (-80.8070699 28.6109417, -80.8070708 28.6109787, -80.8070762 28.6111956, -80.8070316 28.6113095, -80.8070173 28.611346, -80.8070122 28.6114153, -80.8070005 28.6115741, -80.8070033 28.6118986, -80.8070044 28.6120321, -80.8070777 28.6121904, -80.8070708 28.6125165, -80.8070705 28.612551, -80.8070707 28.6126072)",
698046555,Stephen House Way,unclassified,False,False,38.082,,,"LINESTRING (-80.8070699 28.6109417, -80.8068187 28.6109426, -80.8066798 28.6109439)",
10770890,South Palm Avenue,unclassified,False,False,85.076,,,"LINESTRING (-80.8090627 28.6153711, -80.8090626 28.6152669, -80.8090624 28.6150935, -80.8090618 28.614606)",
10775993,North Palm Avenue,unclassified,False,False,149.001,,,"LINESTRING (-80.8090627 28.6153711, -80.8090626 28.6154833, -80.8090623 28.6158021, -80.8090623 28.6158289, -80.8090622 28.6159746, -80.809062 28.616236, -80.809062 28.6162756, -80.8090619 28.6163279, -80.8090616 28.6167111)",
802301708,Garden Street,primary,False,False,75.933,4,30 mph,"LINESTRING (-80.8090627 28.6153711, -80.8091486 28.6153712, -80.8098406 28.6153721)",FL 406
"[802301708, 159452854]",Garden Street,primary,False,True,76.786,4,30 mph,"LINESTRING (-80.8090627 28.6153711, -80.8089929 28.6153717, -80.8086994 28.6153741, -80.8083743 28.6153767, -80.8082761 28.6153776)",FL 406
128478034,Orange Street,residential,False,False,74.323,,,"LINESTRING (-80.8090618 28.614606, -80.8098232 28.6146079)",
10770890,South Palm Avenue,unclassified,False,False,118.497,,,"LINESTRING (-80.8090618 28.614606, -80.8090671 28.6141874, -80.8090692 28.6140203, -80.8090753 28.6135404)",
10770890,South Palm Avenue,unclassified,False,True,85.07600000000001,,,"LINESTRING (-80.8090618 28.614606, -80.8090624 28.6150935, -80.8090626 28.6152669, -80.8090627 28.6153711)",
128478034,Orange Street,residential,False,True,74.741,,,"LINESTRING (-80.8090618 28.614606, -80.8083871 28.6146143, -80.8082962 28.6146154)",
10770890,South Palm Avenue,unclassified,False,False,101.78099999999999,,,"LINESTRING (-80.8090753 28.6135404, -80.8090828 28.6129606, -80.8090848 28.6126251)",
10770890,South Palm Avenue,unclassified,False,True,118.49700000000001,,,"LINESTRING (-80.8090753 28.6135404, -80.8090692 28.6140203, -80.8090671 28.6141874, -80.8090618 28.614606)",
10771158,Broad Street,unclassified,False,False,76.38900000000001,,,"LINESTRING (-80.8090753 28.6135404, -80.8091733 28.6135415, -80.8098056 28.6135483, -80.8098578 28.6135489)",
10771158,Broad Street,unclassified,False,True,75.3,,,"LINESTRING (-80.8090753 28.6135404, -80.8089839 28.6135403, -80.8085232 28.6135395, -80.8084208 28.6135393, -80.8083774 28.6135392, -80.8083039 28.6135391)",
10770890,South Palm Avenue,unclassified,False,False,141.843,,,"LINESTRING (-80.8090848 28.6126251, -80.8090857 28.6125602, -80.8090898 28.6119304, -80.8090909 28.6117566, -80.8090935 28.6113495)",
10770890,South Palm Avenue,unclassified,False,True,101.78099999999999,,,"LINESTRING (-80.8090848 28.6126251, -80.8090828 28.6129606, -80.8090753 28.6135404)",
81188927,Main Street,tertiary,False,False,76.479,2,,"LINESTRING (-80.8090848 28.6126251, -80.8091563 28.6126255, -80.8096855 28.6126281, -80.8098682 28.6126322)",
81188927,Main Street,tertiary,False,True,75.284,2,,"LINESTRING (-80.8090848 28.6126251, -80.809023 28.6126246, -80.8086425 28.6126214, -80.8084907 28.6126201, -80.8083904 28.6126192, -80.8083136 28.6126185)",
10772323,Julia Street,unclassified,False,False,88.307,,,"LINESTRING (-80.8090935 28.6113495, -80.8099981 28.6113434)",
10770890,South Palm Avenue,unclassified,False,False,119.45899999999999,,,"LINESTRING (-80.8090935 28.6113495, -80.8090999 28.610957, -80.809102 28.6108271, -80.8091034 28.6107393, -80.8091065 28.6105464, -80.8091109 28.6102753)",
10770890,South Palm Avenue,unclassified,False,True,141.843,,,"LINESTRING (-80.8090935 28.6113495, -80.8090909 28.6117566, -80.8090898 28.6119304, -80.8090857 28.6125602, -80.8090848 28.6126251)",
