osmid,name,highway,oneway,reversed,length,ref,geometry,lanes
16367189,South Rhea Street,residential,False,True,142.961,,"LINESTRING (-87.9211569 37.6865444, -87.9221706 37.6855397)",
16367603,West Main Street,primary,False,True,181.082,KY 56;KY 130,"LINESTRING (-87.9211569 37.6865444, -87.9195513 37.6855258)",
16365936,North Rhea Street,residential,False,False,143.57,,"LINESTRING (-87.9211569 37.6865444, -87.920275 37.687453, -87.920173 37.687574)",
16367183,West McElroy Street,residential,False,True,184.238,,"LINESTRING (-87.920173 37.687574, -87.9185343 37.6865427)",
16365936,North Rhea Street,residential,False,True,143.57,,"LINESTRING (-87.920173 37.687574, -87.920275 37.687453, -87.9211569 37.6865444)",
16368528,South Berry Street,residential,False,False,61.013999999999996,,"LINESTRING (-87.9189745 37.679557, -87.918619 37.679887, -87.918537 37.679982)",
16368528,South Berry Street,residential,False,True,59.141,,"LINESTRING (-87.9189745 37.679557, -87.9191847 37.679355, -87.919371 37.6791286)",
16367852,South Morgan Street,primary,False,False,226.379,US 60,"LINESTRING (-87.921215 37.679098, -87.919792 37.680794)",2
16367403,West Young Street,residential,False,False,126.003,,"LINESTRING (-87.921215 37.679098, -87.921796 37.679444, -87.921968 37.679558, -87.92205 37.679619, -87.922336 37.679802)",
16367100,East Manning Street,residential,False,False,118.429,,"LINESTRING (-87.9117132 37.6835492, -87.9127515 37.6842268)",
16367100,East Manning Street,residential,False,True,118.429,,"LINESTRING (-87.9127515 37.6842268, -87.9117132 37.6835492)",
16367986,North Brady Street,residential,False,False,121.432,,"LINESTRING (-87.9127515 37.6842268, -87.9119085 37.6850914)",
16367986,North Brady Street,residential,False,True,120.02,,"LINESTRING (-87.9127515 37.6842268, -87.9135846 37.6833722)",
16367823,North Morgan Street,primary,False,True,163.805,US 60;KY 130,"LINESTRING (-87.912784 37.687456, -87.912898 37.687404, -87.913043 37.687329, -87.9132365 37.6872221, -87.91334 37.687165, -87.913424 37.687117, -87.91351 37.687058, -87.91368 37.686926, -87.913838 37.686783, -87.914147 37.686473)",2
16367183,West McElroy Street,residential,False,False,64.043,,"LINESTRING (-87.915823 37.684792, -87.9163818 37.685161)",
16367823,North Morgan Street,primary,False,True,78.06,US 60;KY 130,"LINESTRING (-87.915823 37.684792, -87.916379 37.684245)",2
16368442,East McElroy Street,residential,False,True,88.762,,"LINESTRING (-87.915823 37.684792, -87.9150359 37.6842928)",
16367823,North Morgan Street,primary,False,False,238.098,US 60;KY 130,"LINESTRING (-87.915823 37.684792, -87.915153 37.685458, -87.914147 37.686473)",2
16367183,West McElroy Street,residential,False,False,41.835,,"LINESTRING (-87.9163818 37.685161, -87.916759 37.68539)",
16367183,West McElroy Street,residential,False,True,64.043,,"LINESTRING (-87.9163818 37.685161, -87.915823 37.684792)",
16368803,North Court Street,residential,False,False,90.721,,"LINESTRING (-87.9163818 37.685161, -87.915744 37.685802)",
16368803,North Court Street,residential,False,True,142.814,,"LINESTRING (-87.9163818 37.685161, -87.9173939 37.684157)",
16367183,West McElroy Street,residential,False,False,94.478,,"LINESTRING (-87.916759 37.68539, -87.91759 37.685928)",
16367183,West McElroy Street,residential,False,True,41.835,,"LINESTRING (-87.916759 37.68539, -87.9163818 37.685161)",
16367437,Cs-1079,residential,False,False,81.16999999999999,,"LINESTRING (-87.916759 37.68539, -87.917161 37.684999, -87.917212 37.684963, -87.917244 37.68495, -87.91728 37.684944, -87.917315 37.684945, -87.917349 37.684951, -87.917407 37.684988)",
16367183,West McElroy Street,residential,False,False,107.595,,"LINESTRING (-87.91759 37.685928, -87.9185343 37.6865427)",
16367183,West McElroy Street,residential,False,True,94.478,,"LINESTRING (-87.91759 37.685928, -87.916759 37.68539)",
16368984,North Poplar Street,residential,False,True,72.883,,"LINESTRING (-87.91759 37.685928, -87.9181068 37.6854158)",
