osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,bridge
5671259,False,9th Avenue,tertiary,False,77.69,"LINESTRING (-73.9112343 40.8716544, -73.9116498 40.8711148, -73.9116992 40.8710506)",,,,
5671259,False,9th Avenue,tertiary,True,145.597,"LINESTRING (-73.9112343 40.8716544, -73.9111908 40.8717159, -73.9110801 40.8718722, -73.9110809 40.8719706, -73.9112026 40.8722404, -73.9112097 40.8722561, -73.9112325 40.8722864, -73.9114243 40.8725417, -73.9116303 40.8727559, -73.9116935 40.8728056)",,,,
680889662,False,West 220th Street,residential,False,21.836,"LINESTRING (-73.9126036 40.8722414, -73.9128142 40.8723563)",,,,
5669652,True,West 220th Street,residential,False,132.355,"LINESTRING (-73.9126036 40.8722414, -73.9125073 40.8722004, -73.9113945 40.8717264, -73.9113362 40.8717015, -73.9112343 40.8716544)",,,,
165399493,True,Broadway,primary,False,89.292,"LINESTRING (-73.9126036 40.8722414, -73.9125121 40.8723125, -73.9122492 40.8725165, -73.9120485 40.8726931, -73.9119097 40.8728468)",2,US 9,,
586133584,False,West 225th Street,primary,True,18.594,"LINESTRING (-73.9096352 40.8745523, -73.9097899 40.8746718)",,,,
"[5696364, 5669693]",False,West 225th Street,primary,"[False, True]",286.14500000000004,"LINESTRING (-73.9096352 40.8745523, -73.9095608 40.8744979, -73.9095475 40.8744882, -73.9090884 40.8741524, -73.9090163 40.8740996, -73.9089605 40.8740578, -73.9088352 40.873964, -73.9086174 40.8738008, -73.9085855 40.8737783, -73.9085515 40.8737582, -73.9085201 40.873746, -73.9084764 40.8737359, -73.9084158 40.8737243, -73.9083093 40.8737053, -73.9080702 40.8736647, -73.9075928 40.8735745, -73.9069997 40.8734631, -73.9069131 40.8734466, -73.9068128 40.8734266, -73.9068 40.8734237, -73.9067173 40.8734051)",,,,
223868991,True,Broadway,primary,False,167.53099999999998,"LINESTRING (-73.9096352 40.8745523, -73.9095215 40.8746417, -73.9091753 40.8749137, -73.9085458 40.8754084, -73.9083562 40.8755574, -73.9082537 40.875638)",3,US 9,,
5671185,True,Marble Hill Avenue,residential,False,234.83599999999998,"LINESTRING (-73.9110993 40.8746713, -73.9110442 40.874714, -73.909465 40.8759379, -73.9094307 40.8759787, -73.9094254 40.8760233, -73.9094321 40.8760996, -73.9094362 40.8761468, -73.909447 40.876272)",,,,
"[833386643, 132500933]",True,West 225th Street,residential,False,75.553,"LINESTRING (-73.9110993 40.8746713, -73.9105949 40.8744189, -73.9105017 40.8743723, -73.9104341 40.874336, -73.910359 40.8742871)",,,,
