osmid,oneway,lanes,highway,reversed,length,geometry,ref,name,maxspeed,bridge
5654782,False,,residential,True,141.24099999999999,"LINESTRING (-73.7809089 42.86505, -73.7809186 42.8651931, -73.7809302 42.8653647, -73.7809465 42.8655295, -73.780944 42.865569, -73.7809551 42.8656937, -73.7809683 42.8658426, -73.7809845 42.8660258, -73.781007 42.866279, -73.780996 42.866317)",,Clifton Country Road,,
5655494,False,,tertiary,True,8.805,"LINESTRING (-73.7808553 42.8647944, -73.7809625 42.8647846)",,Park Avenue,,
378932863,True,,residential,False,28.755,"LINESTRING (-73.7808553 42.8647944, -73.7809089 42.86505)",,Clifton Country Road,,
5655494,False,,tertiary,False,242.81300000000002,"LINESTRING (-73.7808553 42.8647944, -73.780547 42.864814, -73.7800013 42.864844, -73.7789016 42.8649046, -73.7782903 42.864928, -73.777883 42.864916)",,Park Avenue,,
669392545,True,2,primary,False,8.673,"LINESTRING (-73.777127 42.8623772, -73.7770209 42.8623712)",NY 146,Clifton Park Boulevard,45 mph,
5628361,True,1,motorway_link,False,127.24400000000001,"LINESTRING (-73.777127 42.8623772, -73.7772208 42.8622139, -73.7772487 42.8621286, -73.7772731 42.8620407, -73.7772967 42.8619065, -73.7772959 42.8617612, -73.7772731 42.8616165, -73.777232 42.861423, -73.7771508 42.8612663)",,,,
175473387,True,1,motorway_link,False,191.451,"LINESTRING (-73.7785471 42.8624788, -73.7781365 42.8623836, -73.7778768 42.8623026, -73.7777596 42.8622369, -73.7776373 42.862153, -73.7775528 42.8620718, -73.7775048 42.8619882, -73.7774388 42.8618437, -73.77732 42.8614959, -73.7772567 42.8613644, -73.7771508 42.8612663)",,,25 mph,
598908913,True,2,primary,False,116.33800000000001,"LINESTRING (-73.7785471 42.8624788, -73.7781716 42.8624394, -73.7775831 42.8624056, -73.7772868 42.8623872, -73.777127 42.8623772)",NY 146,Clifton Park Boulevard,45 mph,
125005704,True,,primary_link,False,65.07900000000001,"LINESTRING (-73.7781982 42.8625855, -73.7783486 42.8626478, -73.7784881 42.8627186, -73.778539 42.8627991, -73.7785229 42.8629121, -73.7785311 42.8630439)",,,,
821958312,True,3,primary,False,75.924,"LINESTRING (-73.7781982 42.8625855, -73.7783969 42.8626054, -73.7791152 42.8627048)",NY 146,Clifton Park Boulevard,45 mph,
99276283,True,1,tertiary,False,33.283,"LINESTRING (-73.7808513 42.8629577, -73.780856 42.863257)",,Clifton Country Road,,
821958313,True,2,primary,False,11.533,"LINESTRING (-73.7808513 42.8629577, -73.780989 42.8629816)",NY 146,Clifton Park Boulevard,45 mph,
821936096,True,5,primary,False,60.464,"LINESTRING (-73.7791152 42.8627048, -73.779164 42.8627115, -73.7793255 42.8627328, -73.7798453 42.8628012)",NY 146,Clifton Park Boulevard,45 mph,
99276301,True,2,tertiary,False,15.271,"LINESTRING (-73.780989 42.8629816, -73.7809933 42.8628443)",,Clifton Country Road,30 mph,
821958313,True,2,primary,False,193.05200000000002,"LINESTRING (-73.780989 42.8629816, -73.7824999 42.863244, -73.7832831 42.8634116)",NY 146,Clifton Park Boulevard,45 mph,
821936095,True,3,primary,False,59.943,"LINESTRING (-73.7774685 42.8625182, -73.7781982 42.8625855)",NY 146,Clifton Park Boulevard,45 mph,
1084991248,False,5,tertiary,True,11.822,"LINESTRING (-73.7847269 42.8637389, -73.7847664 42.8636366)",,Maxwell Drive,30 mph,
"[1084991248, 315996101]",False,"['5', '6']",tertiary,False,130.93,"LINESTRING (-73.7847269 42.8637389, -73.784504 42.8643181, -73.78429 42.864872)",,Maxwell Drive,30 mph,
5648783,False,,tertiary,True,10.699,"LINESTRING (-73.7832831 42.8634116, -73.7833105 42.8633175)",,Old Route 146,,
5648783,False,,tertiary,False,210.937,"LINESTRING (-73.7832831 42.8634116, -73.78326 42.863486, -73.783224 42.863591, -73.783187 42.863652, -73.783127 42.863684, -73.783036 42.863702, -73.7828427 42.8637121, -73.782081 42.863752, -73.7820572 42.8637529, -73.7817745 42.8637637, -73.7812891 42.8637822, -73.7809632 42.8637946)",,Old Route 146,,
821958313,True,2,primary,False,123.174,"LINESTRING (-73.7832831 42.8634116, -73.7843603 42.8636561, -73.7847269 42.8637389)",NY 146,Clifton Park Boulevard,45 mph,
147728545,True,1,tertiary_link,False,33.649,"LINESTRING (-73.780987 42.8617323, -73.7809284 42.8615997, -73.7809069 42.8615239, -73.7808771 42.8614839, -73.7808308 42.8614623)",,,30 mph,
822303194,True,2,tertiary,False,29.951999999999998,"LINESTRING (-73.780987 42.8617323, -73.780986 42.86164, -73.78098 42.861463)",,Clifton Country Road,30 mph,
598908921,True,1,motorway_link,False,13.259,"LINESTRING (-73.7770455 42.8624804, -73.777127 42.8623772)",,,,
610887951,True,2,primary,False,34.732,"LINESTRING (-73.7770455 42.8624804, -73.7774685 42.8625182)",NY 146,Clifton Park Boulevard,45 mph,
821936097,True,4,primary,False,83.82,"LINESTRING (-73.7798453 42.8628012, -73.7808513 42.8629577)",NY 146,Clifton Park Boulevard,45 mph,
5631407,True,,primary_link,False,102.08099999999999,"LINESTRING (-73.7798453 42.8628012, -73.7803603 42.8629467, -73.780469 42.862967, -73.7805897 42.8629965, -73.7806675 42.863028, -73.7807265 42.8630653, -73.7807909 42.8631302, -73.780856 42.863257)",,,,
"[821958316, 821958317]",True,3,primary,False,133.396,"LINESTRING (-73.780153 42.8627084, -73.7800036 42.8626851, -73.7796775 42.8626342, -73.7795092 42.8626079, -73.779256 42.8625686, -73.7788701 42.8625134, -73.7785471 42.8624788)",NY 146,Clifton Park Boulevard,45 mph,
5655494,False,,tertiary,False,8.805,"LINESTRING (-73.7809625 42.8647846, -73.7808553 42.8647944)",,Park Avenue,,
5655494,False,,tertiary,True,274.14699999999993,"LINESTRING (-73.7809625 42.8647846, -73.7818828 42.8647393, -73.782174 42.864725, -73.7826974 42.8646969, -73.782975 42.864682, -73.783157 42.864681, -73.7833723 42.8647025, -73.783428 42.864708, -73.78405 42.864819, -73.78429 42.864872)",,Park Avenue,,
"[822303209, 50161358]",True,2,tertiary,False,110.083,"LINESTRING (-73.7809625 42.8647846, -73.7809628 42.8643947, -73.7809632 42.8637946)",,Clifton Country Road,,
"[822303206, 822303207]",True,"['4', '3']",tertiary,False,65.583,"LINESTRING (-73.780838 42.8616932, -73.780838 42.8618495, -73.780838 42.8619881, -73.780838 42.8621948, -73.780838 42.862283)",,Clifton Country Road,30 mph,
598908910,True,1,tertiary_link,False,44.66499999999999,"LINESTRING (-73.780385 42.8615026, -73.7805071 42.8615305, -73.7806056 42.8615477, -73.7806935 42.8615669, -73.7807284 42.8615836, -73.7807605 42.8616131, -73.780838 42.8616932)",,,,
