osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,junction
"[16301689, 4740692]",2,,"['High Street', 'Worthington Way']",tertiary,False,False,522.1779999999999,"LINESTRING (-1.6323148 52.8034884, -1.632115 52.8037494, -1.6320153 52.8038964, -1.6319536 52.8039835, -1.6318409 52.8041331, -1.6317575 52.8041993, -1.6315429 52.8043012, -1.6313651 52.8043401, -1.6311368 52.8043591, -1.6308339 52.8043234, -1.6305284 52.8042393, -1.629883 52.8040547, -1.629854 52.8040453, -1.62949 52.8039268, -1.6289288 52.8037099, -1.6287479 52.8039083, -1.6284808 52.8042013, -1.6280847 52.8046357, -1.6280023 52.8047261, -1.6274398 52.8053186, -1.627315 52.80545)",30 mph,,
49263450,,,,unclassified,False,False,49.453,"LINESTRING (-1.6323148 52.8034884, -1.6324654 52.8032864, -1.6325458 52.8032342, -1.632717 52.8031231)",,,
11282727,,B5018,Orchard Street,secondary,False,True,116.13499999999999,"LINESTRING (-1.6357965 52.8017152, -1.6360048 52.8013914, -1.6360065 52.8013888, -1.6363911 52.8007347)",,,
"[710508513, 706726028, 706762893, 744162927, 706762901, 14213081, 706075583]",,,New Street,unclassified,False,False,318.466,"LINESTRING (-1.6357965 52.8017152, -1.634609 52.8014741, -1.6345103 52.8014568, -1.6344324 52.801444, -1.6342502 52.8014157, -1.6340603 52.8013889, -1.6337411 52.8013532, -1.6333021 52.8012717, -1.6331459 52.8012481, -1.6330147 52.8012259, -1.6326321 52.8011749, -1.6325318 52.8011629, -1.632214 52.801126, -1.6318556 52.8010898, -1.6315834 52.8010623, -1.631208 52.8010272)",,,
"[4740680, 110534367]",2,B5018,Union Street,secondary,False,True,294.44100000000003,"LINESTRING (-1.6357965 52.8017152, -1.6354314 52.8022999, -1.6353635 52.8024087, -1.6351736 52.8027336, -1.6351271 52.8028079, -1.6350821 52.8028798, -1.6348536 52.8032541, -1.6348117 52.803321, -1.6347003 52.803534, -1.6344026 52.8040451, -1.6343028 52.8042041)",,,
820206289,2,,Evershed Roundabout,trunk,True,False,20.951,"LINESTRING (-1.6372173 52.799164, -1.6371992 52.7991418, -1.6371828 52.7990946, -1.6371891 52.7990554, -1.6371962 52.7990451, -1.6372184 52.7990126, -1.6372483 52.798989)",30 mph,,roundabout
11282724,,,Park Street,residential,False,False,69.943,"LINESTRING (-1.6363911 52.8007347, -1.6368058 52.8008279, -1.6373482 52.8009801)",,,
11282727,,B5018,Orchard Street,secondary,False,False,116.13499999999999,"LINESTRING (-1.6363911 52.8007347, -1.6360065 52.8013888, -1.6360048 52.8013914, -1.6357965 52.8017152)",,,
11282727,,B5018,Orchard Street,secondary,False,True,144.67399999999998,"LINESTRING (-1.6363911 52.8007347, -1.6365722 52.8004818, -1.6369767 52.7998701, -1.6372151 52.7995329)",,,
4740686,,B5416,Station Street,secondary,False,False,158.603,"LINESTRING (-1.6370328 52.8051774, -1.6360826 52.8048449, -1.6356682 52.8046933, -1.6354268 52.804605, -1.6350054 52.804448)",,,
24591568,,,Manor Drive,unclassified,False,False,139.68399999999997,"LINESTRING (-1.631208 52.8010272, -1.6310655 52.801004, -1.6309966 52.8009927, -1.6305428 52.8007043, -1.6304682 52.800669, -1.6304489 52.8006599, -1.6301436 52.8005153, -1.6298647 52.8004243, -1.6297633 52.8004022, -1.629495 52.8003935)",,,
24591572,,,Lichfield Street,unclassified,False,False,114.575,"LINESTRING (-1.631208 52.8010272, -1.6314231 52.8005247, -1.6315395 52.8002333, -1.6316074 52.8001301, -1.6316316 52.8001135, -1.631714 52.800053)",,,
"[710508513, 706726028, 706762893, 744162927, 706762901, 14213081, 706075583]",,,New Street,unclassified,False,True,318.466,"LINESTRING (-1.631208 52.8010272, -1.6315834 52.8010623, -1.6318556 52.8010898, -1.632214 52.801126, -1.6325318 52.8011629, -1.6326321 52.8011749, -1.6330147 52.8012259, -1.6331459 52.8012481, -1.6333021 52.8012717, -1.6337411 52.8013532, -1.6340603 52.8013889, -1.6342502 52.8014157, -1.6344324 52.801444, -1.6345103 52.8014568, -1.634609 52.8014741, -1.6357965 52.8017152)",,,
4740688,2,B5018,Guild Street,secondary,False,False,78.524,"LINESTRING (-1.633742 52.8048225, -1.6342571 52.8042785, -1.6343028 52.8042041)",,,
4740688,2,B5018,Guild Street,secondary,False,True,165.093,"LINESTRING (-1.633742 52.8048225, -1.6331425 52.8054203, -1.6324687 52.8060921)",,,
4740686,,B5416,Station Street,secondary,False,False,54.464,"LINESTRING (-1.6350054 52.804448, -1.6344694 52.8042601, -1.6343028 52.8042041)",,,
4740686,,B5416,Station Street,secondary,False,True,158.603,"LINESTRING (-1.6350054 52.804448, -1.6354268 52.804605, -1.6356682 52.8046933, -1.6360826 52.8048449, -1.6370328 52.8051774)",,,
15244353,,,George Street,unclassified,True,False,127.80199999999999,"LINESTRING (-1.6350054 52.804448, -1.6344334 52.8050281, -1.6344143 52.8050367, -1.6343932 52.8050325, -1.633742 52.8048225)",,,
11282727,,B5018,Orchard Street,secondary,False,False,144.674,"LINESTRING (-1.6372151 52.7995329, -1.6369767 52.7998701, -1.6365722 52.8004818, -1.6363911 52.8007347)",,,
24057260,2,B5018,Orchard Street,secondary,True,False,41.254000000000005,"LINESTRING (-1.6372151 52.7995329, -1.6372465 52.7992737, -1.6372173 52.799164)",30 mph,,
29124157,,A511,,trunk_link,True,False,37.873000000000005,"LINESTRING (-1.6247685 52.8071961, -1.6248288 52.8071385, -1.6248784 52.8070939, -1.6249515 52.8070465, -1.6250192 52.8070172, -1.6251594 52.8069577)",30 mph,,
706040836,,A511,,trunk,True,False,44.897,"LINESTRING (-1.6247685 52.8071961, -1.6247384 52.807154, -1.6247354 52.8071094, -1.6247247 52.8070547, -1.6247087 52.807021, -1.624678 52.8069886, -1.6246156 52.8069478, -1.624453 52.8068624)",30 mph,,
110534368,,,Fleet Street,unclassified,False,True,27.365000000000002,"LINESTRING (-1.630556 52.798704, -1.6306132 52.7987577, -1.6308311 52.7988836)",,,
24591568,,,Manor Drive,unclassified,False,True,139.68399999999997,"LINESTRING (-1.629495 52.8003935, -1.6297633 52.8004022, -1.6298647 52.8004243, -1.6301436 52.8005153, -1.6304489 52.8006599, -1.6304682 52.800669, -1.6305428 52.8007043, -1.6309966 52.8009927, -1.6310655 52.801004, -1.631208 52.8010272)",,,
24591572,,,Lichfield Street,unclassified,False,True,114.575,"LINESTRING (-1.631714 52.800053, -1.6316316 52.8001135, -1.6316074 52.8001301, -1.6315395 52.8002333, -1.6314231 52.8005247, -1.631208 52.8010272)",,,
24591585,,,Abbey Street,unclassified,False,False,88.701,"LINESTRING (-1.631714 52.800053, -1.6316995 52.7999638, -1.6319805 52.7992764)",,,
"[24591580, 706762895]",,,Lichfield Street,unclassified,False,False,137.88,"LINESTRING (-1.631714 52.800053, -1.6318696 52.8000111, -1.6320421 52.7999969, -1.6322389 52.8000141, -1.6323548 52.8000243, -1.6326497 52.8000453, -1.6330592 52.8000422, -1.6333319 52.7999806, -1.6336204 52.7998193)",,,
24591585,,,Abbey Street,unclassified,False,True,88.701,"LINESTRING (-1.6319805 52.7992764, -1.6316995 52.7999638, -1.631714 52.800053)",,,
24591595,,,Fleet Street,unclassified,False,True,128.125,"LINESTRING (-1.6319805 52.7992764, -1.632169 52.7993233, -1.6324908 52.7994014, -1.6334909 52.7996741, -1.633721 52.7997448)",,,
110534368,,,Fleet Street,unclassified,False,False,89.061,"LINESTRING (-1.6319805 52.7992764, -1.6318173 52.7992334, -1.6309753 52.7989572, -1.6308652 52.7989027, -1.6308311 52.7988836)",,,
24591626,,,Green Street,unclassified,False,False,102.31300000000002,"LINESTRING (-1.6308311 52.7988836, -1.6309008 52.7987944, -1.630985 52.7986903, -1.6311205 52.798573, -1.6311699 52.798548, -1.6312157 52.7985305, -1.6314101 52.79847, -1.6315958 52.7984138, -1.6318705 52.7982503)",,,
110534368,,,Fleet Street,unclassified,False,False,27.365000000000002,"LINESTRING (-1.6308311 52.7988836, -1.6306132 52.7987577, -1.630556 52.798704)",,,
110534368,,,Fleet Street,unclassified,False,True,89.061,"LINESTRING (-1.6308311 52.7988836, -1.6308652 52.7989027, -1.6309753 52.7989572, -1.6318173 52.7992334, -1.6319805 52.7992764)",,,
24591626,,,Green Street,unclassified,False,True,102.313,"LINESTRING (-1.6318705 52.7982503, -1.6315958 52.7984138, -1.6314101 52.79847, -1.6312157 52.7985305, -1.6311699 52.798548, -1.6311205 52.798573, -1.630985 52.7986903, -1.6309008 52.7987944, -1.6308311 52.7988836)",,,
40139985,,,Bond Street,unclassified,False,True,188.041,"LINESTRING (-1.6318705 52.7982503, -1.6318959 52.7982681, -1.6320458 52.7983378, -1.6324322 52.7984757, -1.632941 52.7986089, -1.6332536 52.7986999, -1.6338664 52.7988783, -1.6341724 52.7989675, -1.6343264 52.7990137, -1.6343507 52.799021)",,,
24591580,,,Lichfield Street,unclassified,False,True,10.694,"LINESTRING (-1.633721 52.7997448, -1.6336204 52.7998193)",,,
24591580,,,Lichfield Street,unclassified,False,False,91.052,"LINESTRING (-1.633721 52.7997448, -1.6339064 52.7995644, -1.6340251 52.7994371, -1.6341784 52.7992412, -1.6343507 52.799021)",,,
24591595,,,Fleet Street,unclassified,False,False,128.125,"LINESTRING (-1.633721 52.7997448, -1.6334909 52.7996741, -1.6324908 52.7994014, -1.632169 52.7993233, -1.6319805 52.7992764)",,,
29197630,,,,unclassified,False,True,139.123,"LINESTRING (-1.6307218 52.8054216, -1.6312535 52.8056121, -1.6313238 52.8056399, -1.6316046 52.8057508, -1.6324687 52.8060921)",,,
24591580,,,Lichfield Street,unclassified,False,True,91.052,"LINESTRING (-1.6343507 52.799021, -1.6341784 52.7992412, -1.6340251 52.7994371, -1.6339064 52.7995644, -1.633721 52.7997448)",,,
40139985,,,Bond Street,unclassified,False,False,188.041,"LINESTRING (-1.6343507 52.799021, -1.6343264 52.7990137, -1.6341724 52.7989675, -1.6338664 52.7988783, -1.6332536 52.7986999, -1.632941 52.7986089, -1.6324322 52.7984757, -1.6320458 52.7983378, -1.6318959 52.7982681, -1.6318705 52.7982503)",,,
4740687,,,Station Street,tertiary,False,False,60.26899999999999,"LINESTRING (-1.6335219 52.8039458, -1.6336451 52.8039613, -1.6340736 52.8041154, -1.6343028 52.8042041)",,,
4740687,,,Station Street,tertiary,False,True,95.793,"LINESTRING (-1.6335219 52.8039458, -1.6330673 52.8037621, -1.6323148 52.8034884)",,,
79610294,,,Wyllie Mews,residential,False,False,84.014,"LINESTRING (-1.6335219 52.8039458, -1.6333077 52.804207, -1.6332004 52.8043058, -1.6330856 52.8043756, -1.6329645 52.8044238, -1.6327105 52.8044679)",,,
79610292,,,Wyllie Mews,residential,True,False,66.731,"LINESTRING (-1.6327105 52.8044679, -1.632707 52.8045011, -1.632685 52.8045315, -1.6326471 52.8045556, -1.6325979 52.8045705, -1.6325433 52.8045744, -1.6324898 52.8045667, -1.6324438 52.8045485, -1.6324108 52.8045219, -1.6323942 52.8044862, -1.6324012 52.8044493, -1.6324308 52.8044167, -1.6324786 52.8043934, -1.6325374 52.8043828, -1.6325986 52.8043865, -1.6326528 52.8044039, -1.632692 52.8044325, -1.6327105 52.8044679)",,,roundabout
79610294,,,Wyllie Mews,residential,False,True,84.014,"LINESTRING (-1.6327105 52.8044679, -1.6329645 52.8044238, -1.6330856 52.8043756, -1.6332004 52.8043058, -1.6333077 52.804207, -1.6335219 52.8039458)",,,
24591580,,,Lichfield Street,unclassified,False,False,10.694,"LINESTRING (-1.6336204 52.7998193, -1.633721 52.7997448)",,,
"[24591580, 706762895]",,,Lichfield Street,unclassified,False,True,137.88,"LINESTRING (-1.6336204 52.7998193, -1.6333319 52.7999806, -1.6330592 52.8000422, -1.6326497 52.8000453, -1.6323548 52.8000243, -1.6322389 52.8000141, -1.6320421 52.7999969, -1.6318696 52.8000111, -1.631714 52.800053)",,,
149572890,,,Park Street,residential,False,True,49.789,"LINESTRING (-1.6336204 52.7998193, -1.6337731 52.7998709, -1.6339148 52.7999264, -1.6342226 52.8000163, -1.6342745 52.8000273)",,,
149572890,,,Park Street,residential,False,False,49.789,"LINESTRING (-1.6342745 52.8000273, -1.6342226 52.8000163, -1.6339148 52.7999264, -1.6337731 52.7998709, -1.6336204 52.7998193)",,,
182762128,,,Meadowside Drive,unclassified,False,False,503.6520000000001,"LINESTRING (-1.628971 52.803669, -1.6285742 52.8035239, -1.6281729 52.803374, -1.6279526 52.8032918, -1.6278164 52.8032801, -1.627313 52.8031428, -1.6268104 52.8031767, -1.6260417 52.8039681, -1.6259692 52.8043411, -1.6259773 52.8045636, -1.6259631 52.8046743, -1.6258217 52.8050659, -1.6258229 52.8051231, -1.6258703 52.8051872, -1.6258952 52.8052015, -1.6259433 52.805229, -1.6260502 52.805265, -1.626224 52.8052784, -1.6268222 52.8053297, -1.6269241 52.8053384, -1.627315 52.80545)",,,
"[1105456184, 16301689, 880497738]","['3', '2']",,High Street,tertiary,False,False,187.844,"LINESTRING (-1.627315 52.80545, -1.6271527 52.8056435, -1.6267652 52.8061055, -1.6266889 52.8061964, -1.6265847 52.8063305, -1.6264416 52.8065148, -1.6262294 52.8068355, -1.626134 52.8069797)",30 mph,,
"[16301689, 4740692]",2,,"['Worthington Way', 'High Street']",tertiary,False,True,522.178,"LINESTRING (-1.627315 52.80545, -1.6274398 52.8053186, -1.6280023 52.8047261, -1.6280847 52.8046357, -1.6284808 52.8042013, -1.6287479 52.8039083, -1.6289288 52.8037099, -1.62949 52.8039268, -1.629854 52.8040453, -1.629883 52.8040547, -1.6305284 52.8042393, -1.6308339 52.8043234, -1.6311368 52.8043591, -1.6313651 52.8043401, -1.6315429 52.8043012, -1.6317575 52.8041993, -1.6318409 52.8041331, -1.6319536 52.8039835, -1.6320153 52.8038964, -1.632115 52.8037494, -1.6323148 52.8034884)",30 mph,,
182762128,,,Meadowside Drive,unclassified,False,True,503.652,"LINESTRING (-1.627315 52.80545, -1.6269241 52.8053384, -1.6268222 52.8053297, -1.626224 52.8052784, -1.6260502 52.805265, -1.6259433 52.805229, -1.6258952 52.8052015, -1.6258703 52.8051872, -1.6258229 52.8051231, -1.6258217 52.8050659, -1.6259631 52.8046743, -1.6259773 52.8045636, -1.6259692 52.8043411, -1.6260417 52.8039681, -1.6268104 52.8031767, -1.627313 52.8031428, -1.6278164 52.8032801, -1.6279526 52.8032918, -1.6281729 52.803374, -1.6285742 52.8035239, -1.628971 52.803669)",,,
49263450,,,,unclassified,False,True,49.453,"LINESTRING (-1.632717 52.8031231, -1.6325458 52.8032342, -1.6324654 52.8032864, -1.6323148 52.8034884)",,,
11282724,,,Park Street,residential,False,True,69.943,"LINESTRING (-1.6373482 52.8009801, -1.6368058 52.8008279, -1.6363911 52.8007347)",,,
