osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name
677765444,True,1,US 11,primary,35 mph,False,71.636,"LINESTRING (-89.4031685 31.1461414, -89.4034006 31.1458476, -89.4035159 31.1456973, -89.4035837 31.1456041)",
13635471,True,,,primary_link,,False,55.127,"LINESTRING (-89.4033223 31.146592, -89.4032715 31.1465463, -89.40323 31.146498, -89.4031933 31.1464472, -89.4031711 31.1464001, -89.4031566 31.1463517, -89.4031493 31.1462938, -89.403148 31.146236, -89.4031685 31.1461414)",
677759704,True,2,MS 589,primary,45 mph,False,42.681000000000004,"LINESTRING (-89.4033223 31.146592, -89.4032057 31.1465641, -89.4030955 31.146539, -89.4029291 31.1465048, -89.402888 31.1464964)",
280534522,False,3,,secondary,25 mph,True,45.986,"LINESTRING (-89.4058551 31.1431647, -89.4053719 31.1431627)",Shelby Speights Drive
13635957,True,1,,primary_link,,False,54.67699999999999,"LINESTRING (-89.4058551 31.1431647, -89.4057556 31.1431288, -89.4056615 31.143088, -89.4056236 31.1430673, -89.4055911 31.1430428, -89.4055513 31.1429996, -89.4055298 31.1429684, -89.4055109 31.1429356, -89.4054916 31.1428863, -89.4054775 31.142834)",
653475683,False,3,,secondary,25 mph,False,44.682,"LINESTRING (-89.4058551 31.1431647, -89.4061932 31.1431661, -89.4063246 31.1431667)",Shelby Speights Drive
653478709,False,3,US 11,primary,35 mph,False,37.914,"LINESTRING (-89.4054775 31.142834, -89.4054059 31.1430689, -89.4053719 31.1431627)",
"[653478709, 653485183]",False,"['3', '2']",US 11,primary,35 mph,True,78.96000000000001,"LINESTRING (-89.4054775 31.142834, -89.4055056 31.1427359, -89.4055316 31.1426343, -89.4055661 31.1424863, -89.4055911 31.1423422, -89.4056056 31.1422372, -89.4056192 31.1421351)",
13636057,False,,,residential,,False,117.183,"LINESTRING (-89.408348 31.1421237, -89.4082986 31.1431767)",
653581426,False,,,residential,,False,84.312,"LINESTRING (-89.408348 31.1421237, -89.4092339 31.1421219)",Mitchell Avenue
653581426,False,,,residential,,True,125.911,"LINESTRING (-89.408348 31.1421237, -89.4083161 31.1421238, -89.4078803 31.1421249, -89.407025 31.142127)",Mitchell Avenue
13636057,False,,,residential,,True,117.183,"LINESTRING (-89.4082986 31.1431767, -89.408348 31.1421237)",
653475682,False,3,,secondary,25 mph,False,89.364,"LINESTRING (-89.4082986 31.1431767, -89.4092376 31.143177)",Shelby Speights Drive
653475682,False,3,,secondary,25 mph,True,44.625,"LINESTRING (-89.4082986 31.1431767, -89.4078297 31.1431751)",Shelby Speights Drive
13637448,True,,,primary_link,,False,45.72499999999999,"LINESTRING (-89.4029647 31.1462815, -89.4029132 31.1463118, -89.4028601 31.1463369, -89.402803 31.1463575, -89.4027459 31.1463757, -89.4026879 31.14639, -89.4026299 31.146401, -89.4025738 31.1464085, -89.4025164 31.1464148)",
677765443,True,2,US 11,primary,35 mph,False,26.396,"LINESTRING (-89.4029647 31.1462815, -89.4028597 31.1464163, -89.4028108 31.146479)",
13640782,True,1,MS 589,primary,45 mph,False,143.02200000000002,"LINESTRING (-89.4031667 31.1466325, -89.4033857 31.1466892, -89.4035986 31.1467498, -89.403746 31.1467982, -89.4038872 31.1468479, -89.4040246 31.1469015, -89.4041558 31.1469551, -89.404551 31.147126)",
13637872,False,,,residential,,False,96.86699999999999,"LINESTRING (-89.4106949 31.1402587, -89.4107734 31.1402626, -89.411711 31.140309)",Dew Street
13638570,False,2,,tertiary,35 mph,False,206.864,"LINESTRING (-89.4106949 31.1402587, -89.4106768 31.141054, -89.4106657 31.1414217, -89.4106552 31.1416554, -89.4106363 31.1419111, -89.4106288 31.1420014, -89.4106209 31.1421177)",Martin Luther King Drive
13637872,False,,,residential,,True,96.86699999999999,"LINESTRING (-89.411711 31.140309, -89.4107734 31.1402626, -89.4106949 31.1402587)",Dew Street
13637985,False,,,residential,,False,213.553,"LINESTRING (-89.411711 31.140309, -89.41166 31.140597, -89.411639 31.140736, -89.41161 31.141293, -89.411594 31.1415, -89.411536 31.141842, -89.411507 31.141975, -89.4114879 31.1420816, -89.411483 31.142109, -89.4114228 31.1422035)",Shelby Street
13637985,False,,,residential,,True,213.553,"LINESTRING (-89.4114228 31.1422035, -89.411483 31.142109, -89.4114879 31.1420816, -89.411507 31.141975, -89.411536 31.141842, -89.411594 31.1415, -89.41161 31.141293, -89.411639 31.140736, -89.41166 31.140597, -89.411711 31.140309)",Shelby Street
13644829,False,,,residential,,False,109.74600000000001,"LINESTRING (-89.4114228 31.1422035, -89.4114445 31.1422297, -89.41146 31.1422611, -89.4114715 31.1422922, -89.4114769 31.1423249, -89.4114924 31.1430885, -89.4114942 31.1431799)",Front Street
653581426,False,,,residential,,True,38.844,"LINESTRING (-89.4114228 31.1422035, -89.4113811 31.1421762, -89.4113304 31.1421594, -89.4111993 31.1421452, -89.4110302 31.1421419)",Mitchell Avenue
677765441,True,1,US 11,primary,35 mph,False,26.327,"LINESTRING (-89.4020907 31.1474506, -89.4019673 31.1476625)",
653475682,False,3,,secondary,25 mph,False,44.625,"LINESTRING (-89.4078297 31.1431751, -89.4082986 31.1431767)",Shelby Speights Drive
653475682,False,3,,secondary,25 mph,True,76.909,"LINESTRING (-89.4078297 31.1431751, -89.4070216 31.143169)",Shelby Speights Drive
13638269,False,,,residential,,False,195.62,"LINESTRING (-89.4078297 31.1431751, -89.4078339 31.1432665, -89.4078577 31.1435742, -89.4078675 31.1437546, -89.4078876 31.1439084, -89.4079456 31.1442856, -89.4079744 31.1447395, -89.4079925 31.1449279)",Ruby Palmer Street
13645789,False,,,residential,,False,101.697,"LINESTRING (-89.4079925 31.1449279, -89.409061 31.144941)",Clark Street
13645789,False,,,residential,,True,147.533,"LINESTRING (-89.4079925 31.1449279, -89.4064425 31.1449513)",Clark Street
13638269,False,,,residential,,True,195.61999999999998,"LINESTRING (-89.4079925 31.1449279, -89.4079744 31.1447395, -89.4079456 31.1442856, -89.4078876 31.1439084, -89.4078675 31.1437546, -89.4078577 31.1435742, -89.4078339 31.1432665, -89.4078297 31.1431751)",Ruby Palmer Street
653472015,False,,,residential,,False,119.205,"LINESTRING (-89.4079925 31.1449279, -89.4080715 31.1456189, -89.4081147 31.1458931, -89.4081308 31.1459932)",Manar Street
653472015,False,,,residential,,True,119.205,"LINESTRING (-89.4081308 31.1459932, -89.4081147 31.1458931, -89.4080715 31.1456189, -89.4079925 31.1449279)",Manar Street
653581426,False,,,residential,,False,39.046,"LINESTRING (-89.4106209 31.1421177, -89.4110302 31.1421419)",Mitchell Avenue
653581426,False,,,residential,,True,132.002,"LINESTRING (-89.4106209 31.1421177, -89.4092339 31.1421219)",Mitchell Avenue
