osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,ref
12981730,South Crawford Street,residential,False,False,114.284,"LINESTRING (-94.709612 37.8356641, -94.709596 37.8366918)",,,
1151600736,West 6th Street,tertiary,False,False,101.782,"LINESTRING (-94.709612 37.8356641, -94.708453 37.8356649)",,,
1151600736,West 6th Street,tertiary,False,True,100.113,"LINESTRING (-94.709612 37.8356641, -94.710191 37.8356637, -94.710752 37.8356633)",,,
12981730,South Crawford Street,residential,False,False,117.967,"LINESTRING (-94.709596 37.8366918, -94.709598 37.8377527)",,,
12981730,South Crawford Street,residential,False,True,114.284,"LINESTRING (-94.709596 37.8366918, -94.709612 37.8356641)",,,
12989205,West 5th Street,residential,False,False,100.376,"LINESTRING (-94.709596 37.8366918, -94.710739 37.836691)",,,
12989205,West 5th Street,residential,False,True,100.19999999999999,"LINESTRING (-94.709596 37.8366918, -94.708958 37.8366923, -94.708455 37.8366926)",,,
12981730,South Crawford Street,residential,False,False,118.251,"LINESTRING (-94.709598 37.8377527, -94.7096277 37.8388159)",,,
12981730,South Crawford Street,residential,False,True,117.967,"LINESTRING (-94.709598 37.8377527, -94.709596 37.8366918)",,,
12992553,West 4th Street,residential,False,True,99.145,"LINESTRING (-94.709598 37.8377527, -94.708469 37.8377535)",,,
12992553,West 4th Street,residential,False,False,102.21799999999999,"LINESTRING (-94.709598 37.8377527, -94.709988 37.8377525, -94.710762 37.8377519)",,,
12981730,South Crawford Street,residential,False,False,114.549,"LINESTRING (-94.7096277 37.8388159, -94.709613 37.839846)",,,
12981730,South Crawford Street,residential,False,True,118.251,"LINESTRING (-94.7096277 37.8388159, -94.709598 37.8377527)",,,
12991017,West 3rd Street,tertiary,False,False,101.348,"LINESTRING (-94.7096277 37.8388159, -94.7102026 37.8388155, -94.7107818 37.8388151)",,,
12991017,West 3rd Street,tertiary,False,True,100.601,"LINESTRING (-94.7096277 37.8388159, -94.7090602 37.8388163, -94.7084821 37.8388167)",,,
12981730,South Crawford Street,residential,False,False,115.834,"LINESTRING (-94.709613 37.839846, -94.7096214 37.8408877)",,,
12981730,South Crawford Street,residential,False,True,114.549,"LINESTRING (-94.709613 37.839846, -94.7096277 37.8388159)",,,
12990640,West 2nd Street,residential,False,False,101.601,"LINESTRING (-94.709613 37.839846, -94.710572 37.8398454, -94.71077 37.8398452)",,,
12990640,West 2nd Street,residential,False,True,101.56700000000001,"LINESTRING (-94.709613 37.839846, -94.7090683 37.8398484, -94.7084564 37.8398469)",,,
12981730,South Crawford Street,residential,False,False,113.83,"LINESTRING (-94.7096214 37.8408877, -94.70962 37.8419114)",,,
12981730,South Crawford Street,residential,False,True,115.834,"LINESTRING (-94.7096214 37.8408877, -94.709613 37.839846)",,,
