osmid,oneway,name,highway,reversed,length,geometry,maxspeed,bridge,lanes,ref
12019569,True,Lincoln Street,residential,False,89.088,"LINESTRING (-78.9242074 40.3268145, -78.9232891 40.3264249)",,,,
12041845,True,Union Street,residential,False,97.13499999999999,"LINESTRING (-78.9242074 40.3268145, -78.9241103 40.3269477, -78.9240122 40.3270823, -78.9239407 40.3271806, -78.9236511 40.3275782)",,,,
12019569,True,Lincoln Street,residential,False,91.53399999999999,"LINESTRING (-78.9232891 40.3264249, -78.9228206 40.3262291, -78.9223427 40.3260286)",,,,
12065592,False,Morrell Place,residential,False,87.263,"LINESTRING (-78.9232891 40.3264249, -78.9235333 40.3260922, -78.9235614 40.3260521, -78.9236836 40.3258776, -78.9237825 40.3257362)",,,,
12065592,False,Morrell Place,residential,True,97.651,"LINESTRING (-78.9232891 40.3264249, -78.9231946 40.3265497, -78.9230517 40.3267382, -78.9227268 40.3271913)",,,,
721033176,False,Lincoln Street,residential,False,183.058,"LINESTRING (-78.9223427 40.3260286, -78.9204533 40.3252315)",,,,
389329623,False,Walnut Street,tertiary,True,97.655,"LINESTRING (-78.9223427 40.3260286, -78.9221118 40.3263461, -78.9217823 40.3267959)",,,,
721033177,False,Walnut Street,tertiary,False,88.46799999999999,"LINESTRING (-78.9223427 40.3260286, -78.9225248 40.3257775, -78.9225864 40.3256925, -78.9227036 40.325539, -78.922858 40.3253368)",,,,
12036713,False,Market Street,tertiary,True,98.246,"LINESTRING (-78.9204533 40.3252315, -78.919904 40.3260095)",,,,
721033176,False,Lincoln Street,residential,False,93.2,"LINESTRING (-78.9204533 40.3252315, -78.9194891 40.3248288)",,,,
721033176,False,Lincoln Street,residential,True,183.058,"LINESTRING (-78.9204533 40.3252315, -78.9223427 40.3260286)",,,,
12036713,False,Market Street,tertiary,False,86.945,"LINESTRING (-78.9204533 40.3252315, -78.9206707 40.3249321, -78.92095 40.3245474)",,,,
721033176,False,Lincoln Street,residential,True,93.2,"LINESTRING (-78.9194891 40.3248288, -78.9204533 40.3252315)",,,,
721034429,False,Lincoln Street,residential,False,94.064,"LINESTRING (-78.9194891 40.3248288, -78.919049 40.324643, -78.9189566 40.3246032, -78.9185209 40.3244156)",,,,
12060901,False,Franklin Street,tertiary,False,62.749,"LINESTRING (-78.9185209 40.3244156, -78.9185972 40.3243101, -78.9187754 40.3240633, -78.918878 40.3239213)",,,,
12060901,False,Franklin Street,tertiary,True,97.30199999999999,"LINESTRING (-78.9185209 40.3244156, -78.9184477 40.3245169, -78.9184046 40.3245761, -78.9180074 40.3251245, -78.917966 40.3251816)",,,,
721034429,False,Lincoln Street,residential,True,94.064,"LINESTRING (-78.9185209 40.3244156, -78.9189566 40.3246032, -78.919049 40.324643, -78.9194891 40.3248288)",,,,
12077126,False,Prospect Street,residential,True,49.955,"LINESTRING (-78.917034 40.3293568, -78.9176232 40.3293657)",,,,
"[12030577, 12041994]",False,Lowman Street,residential,True,95.978,"LINESTRING (-78.917034 40.3293568, -78.9171136 40.3298136, -78.9171641 40.3300634, -78.9172373 40.3302022)",,,,
12036364,False,Somerset Street,unclassified,False,119.20599999999999,"LINESTRING (-78.9192343 40.3229651, -78.9188167 40.3229077, -78.9186073 40.3228604, -78.9185769 40.3228536, -78.9180859 40.3226108, -78.9179876 40.322528)",,,,
"[12060901, 55945438, 1213399271]",False,Franklin Street,tertiary,True,110.70400000000001,"LINESTRING (-78.9192343 40.3229651, -78.919218 40.3230157, -78.9191842 40.3230829, -78.9190214 40.3236041, -78.9190142 40.3236298, -78.918878 40.3239213)",25 mph,yes,,
12036364,False,Somerset Street,unclassified,True,119.20599999999999,"LINESTRING (-78.9179876 40.322528, -78.9180859 40.3226108, -78.9185769 40.3228536, -78.9186073 40.3228604, -78.9188167 40.3229077, -78.9192343 40.3229651)",,,,
12036713,False,Market Street,tertiary,False,96.75999999999999,"LINESTRING (-78.9188394 40.327459, -78.9192775 40.326861, -78.9193892 40.3266965)",,,,
389329622,False,Washington Street,secondary,False,186.584,"LINESTRING (-78.9188394 40.327459, -78.9178869 40.3270515, -78.916914 40.326646)",,,,
389329622,False,Washington Street,secondary,True,183.368,"LINESTRING (-78.9188394 40.327459, -78.9198043 40.3278691, -78.9202369 40.3280546, -78.9205409 40.3281819, -78.9207559 40.3281895)",,,,
12036713,False,Market Street,tertiary,False,87.978,"LINESTRING (-78.9193892 40.3266965, -78.919904 40.3260095)",,,,
12036713,False,Market Street,tertiary,True,96.75999999999999,"LINESTRING (-78.9193892 40.3266965, -78.9192775 40.326861, -78.9188394 40.327459)",,,,
615430712,False,Locust Street,residential,False,182.807,"LINESTRING (-78.9193892 40.3266965, -78.9196386 40.3268035, -78.9198525 40.3268953, -78.9202108 40.3270456, -78.9202639 40.3270678, -78.9203564 40.327106, -78.9207947 40.3272949, -78.9211757 40.3274572, -78.9212672 40.327504)",,,,
615430712,False,Locust Street,residential,True,94.78999999999999,"LINESTRING (-78.9193892 40.3266965, -78.9189234 40.326498, -78.9184132 40.3262805)",,,,
12036713,False,Market Street,tertiary,False,98.246,"LINESTRING (-78.919904 40.3260095, -78.9204533 40.3252315)",,,,
12036713,False,Market Street,tertiary,True,87.978,"LINESTRING (-78.919904 40.3260095, -78.9193892 40.3266965)",,,,
12062361,True,Main Street,tertiary,False,96.711,"LINESTRING (-78.919904 40.3260095, -78.918904 40.3255909)",,,,
12036713,False,Market Street,tertiary,True,86.945,"LINESTRING (-78.92095 40.3245474, -78.9206707 40.3249321, -78.9204533 40.3252315)",,,,
615421935,False,Vine Street,residential,False,184.031,"LINESTRING (-78.92095 40.3245474, -78.9214613 40.3247589, -78.922858 40.3253368)",,,2,
615421950,False,Market Street,tertiary,False,178.974,"LINESTRING (-78.92095 40.3245474, -78.9214082 40.3239136, -78.9214604 40.3238413, -78.9219521 40.3231308)",,,,
64469102,False,Napoleon Street,primary,True,111.10300000000001,"LINESTRING (-78.9219521 40.3231308, -78.9229965 40.3235451, -78.9231124 40.3235952)",,,,PA 403
615421950,False,Market Street,tertiary,True,178.974,"LINESTRING (-78.9219521 40.3231308, -78.9214604 40.3238413, -78.9214082 40.3239136, -78.92095 40.3245474)",,,,
721033197,False,Napoleon Street,primary,False,38.491,"LINESTRING (-78.9219521 40.3231308, -78.9216556 40.3229919, -78.9215742 40.3229401)",,,,PA 403
"[12065122, 12039959]",False,"['Peelor Street', 'Morgan Place']",residential,True,207.46100000000004,"LINESTRING (-78.9190681 40.3304221, -78.9194017 40.3301565, -78.9190492 40.3298154, -78.9187615 40.3295881, -78.9186207 40.3295224, -78.9184167 40.3294479, -78.9183063 40.3294784, -78.9181984 40.329535, -78.9180576 40.3297721)",,,,
12064095,False,Jet Place,residential,True,96.312,"LINESTRING (-78.9190681 40.3304221, -78.9186548 40.3301538, -78.9181988 40.3298644)",,,,
55945452,False,Washington Street,secondary,False,93.949,"LINESTRING (-78.9230161 40.3284497, -78.9228853 40.3284146, -78.9219307 40.328285)",,,,
1013654770,False,Washington Street,secondary,True,104.164,"LINESTRING (-78.9230161 40.3284497, -78.9231014 40.3285071, -78.9238278 40.329152)",,,,
