osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,access
46694766,True,East 83rd Street,residential,False,216.936,"LINESTRING (-73.9485489 40.7739755, -73.948678 40.77403, -73.9506676 40.7748696, -73.9507993 40.7749252)",,,
460657164,False,York Avenue,secondary,False,81.176,"LINESTRING (-73.9485489 40.7739755, -73.9485057 40.7740347, -73.9481233 40.7745585, -73.9480825 40.7746144)",4,,
56577925,True,East 84th Street,residential,False,226.68300000000002,"LINESTRING (-73.9480825 40.7746144, -73.9479567 40.7745614, -73.9458612 40.7736781, -73.9457297 40.7736238)",,,
460657164,False,York Avenue,secondary,False,80.119,"LINESTRING (-73.9480825 40.7746144, -73.9480386 40.7746746, -73.9476594 40.7751939, -73.9476222 40.775245)",4,,
460657164,False,York Avenue,secondary,True,81.176,"LINESTRING (-73.9480825 40.7746144, -73.9481233 40.7745585, -73.9485057 40.7740347, -73.9485489 40.7739755)",4,,
5673307,True,East 85th Street,residential,False,216.96,"LINESTRING (-73.9476222 40.775245, -73.9477515 40.7752995, -73.9497401 40.7761379, -73.9498734 40.7761941)",,,
460657164,False,York Avenue,secondary,False,87.28999999999999,"LINESTRING (-73.9476222 40.775245, -73.9475763 40.7753078, -73.9471892 40.7758381, -73.9471206 40.775932)",4,,
460657164,False,York Avenue,secondary,True,80.119,"LINESTRING (-73.9476222 40.775245, -73.9476594 40.7751939, -73.9480386 40.7746746, -73.9480825 40.7746144)",4,,
460657164,False,York Avenue,secondary,True,87.28999999999999,"LINESTRING (-73.9471206 40.775932, -73.9471892 40.7758381, -73.9475763 40.7753078, -73.9476222 40.775245)",4,,
478478415,False,York Avenue,secondary,True,85.101,"LINESTRING (-73.9471206 40.775932, -73.947048 40.7760318, -73.9466681 40.7765534, -73.9466326 40.7766022)",4,25 mph,
478478416,False,East 86th Street,residential,False,225.911,"LINESTRING (-73.9471206 40.775932, -73.9469945 40.7758785, -73.9452696 40.7751542, -73.9448966 40.7749968, -73.9447748 40.7749461)",4,25 mph,
"[1080862793, 717537135]",False,East 86th Street,secondary,True,217.18599999999998,"LINESTRING (-73.9471206 40.775932, -73.947251 40.7759868, -73.9485819 40.7765538, -73.9489995 40.7767317, -73.9491393 40.7767909, -73.9492332 40.7768303, -73.9493698 40.776888)","['4', '3']",25 mph,
5672411,True,East 87th Street,residential,False,216.767,"LINESTRING (-73.9466326 40.7766022, -73.9467628 40.7766572, -73.9487468 40.7774949, -73.948881 40.7775516)",,,
478478415,False,York Avenue,secondary,False,85.10100000000001,"LINESTRING (-73.9466326 40.7766022, -73.9466681 40.7765534, -73.947048 40.7760318, -73.9471206 40.775932)",4,25 mph,
478478415,False,York Avenue,secondary,True,79.563,"LINESTRING (-73.9466326 40.7766022, -73.9465847 40.776668, -73.9462145 40.7771765, -73.9461764 40.7772288)",4,25 mph,
5671357,True,East 88th Street,residential,False,223.911,"LINESTRING (-73.9461764 40.7772288, -73.9460474 40.7771751, -73.9439459 40.7762992, -73.9438474 40.776257)",,25 mph,
478478415,False,York Avenue,secondary,False,79.563,"LINESTRING (-73.9461764 40.7772288, -73.9462145 40.7771765, -73.9465847 40.776668, -73.9466326 40.7766022)",4,25 mph,
478478415,False,York Avenue,secondary,True,81.927,"LINESTRING (-73.9461764 40.7772288, -73.9461282 40.777295, -73.9460319 40.7774272, -73.9458685 40.7776516, -73.9457576 40.777804, -73.9457066 40.777874)",4,25 mph,
5670459,True,East 89th Street,residential,False,216.006,"LINESTRING (-73.9457066 40.777874, -73.9458367 40.7779268, -73.9477788 40.7787459, -73.9478189 40.7787628, -73.9479508 40.778815)",1,25 mph,
478478415,False,York Avenue,secondary,False,81.927,"LINESTRING (-73.9457066 40.777874, -73.9457576 40.777804, -73.9458685 40.7776516, -73.9460319 40.7774272, -73.9461282 40.777295, -73.9461764 40.7772288)",4,25 mph,
478478415,False,York Avenue,secondary,True,77.937,"LINESTRING (-73.9457066 40.777874, -73.9456708 40.7779232, -73.9456423 40.7779623, -73.9454766 40.7781898, -73.9452965 40.7784372, -73.9452597 40.7784878)",4,25 mph,
478478415,False,York Avenue,secondary,False,77.93699999999998,"LINESTRING (-73.9452597 40.7784878, -73.9452965 40.7784372, -73.9454766 40.7781898, -73.9456423 40.7779623, -73.9456708 40.7779232, -73.9457066 40.777874)",4,25 mph,
"[993524201, 478478415]",False,York Avenue,secondary,True,83.92699999999999,"LINESTRING (-73.9452597 40.7784878, -73.9452175 40.7785458, -73.9449784 40.7788741, -73.9448207 40.7790915, -73.944779 40.779149)","['4', '5']","['25 mph', '4 mph']",
"[569266493, 440122894]",True,"['East 90th Street', 'East End Avenue']",residential,False,296.14,"LINESTRING (-73.9452597 40.7784878, -73.9451374 40.7784363, -73.9431077 40.7775806, -73.9430787 40.7775686, -73.9430356 40.77755, -73.9430173 40.7775376, -73.9430074 40.7775229, -73.9430031 40.7775031, -73.9430038 40.7774807, -73.9430106 40.7774566, -73.9430289 40.7774252, -73.943331 40.7769992, -73.9433611 40.776955, -73.9433989 40.7768958)",1,25 mph,
46340034,True,East 91st Street,residential,False,215.839,"LINESTRING (-73.944779 40.779149, -73.9449112 40.7791736, -73.9468707 40.780005, -73.9469033 40.7800189, -73.9470292 40.7800714)",1,25 mph,
"[993524201, 478478415]",False,York Avenue,secondary,False,83.92699999999999,"LINESTRING (-73.944779 40.779149, -73.9448207 40.7790915, -73.9449784 40.7788741, -73.9452175 40.7785458, -73.9452597 40.7784878)","['4', '5']","['25 mph', '4 mph']",
"[1135143380, 953819150]",False,York Avenue,secondary,True,68.485,"LINESTRING (-73.944779 40.779149, -73.9447283 40.7792198, -73.9446839 40.7792798, -73.9443831 40.779687)","['5', '6']",25 mph,
5669236,True,York Avenue,secondary,False,27.585,"LINESTRING (-73.9442883 40.7797423, -73.9442255 40.7798024, -73.9441826 40.7798549, -73.9441142 40.7799516)",2,,
32961933,True,,motorway_link,False,34.038,"LINESTRING (-73.9442883 40.7797423, -73.9441463 40.7797598, -73.9440884 40.7797601, -73.9440354 40.7797562, -73.9439828 40.7797487, -73.9439414 40.7797365, -73.9438959 40.7797186)",1,,
