osmid,lanes,name,highway,width,oneway,reversed,length,geometry,maxspeed,bridge
29988905,2,Oak Street,residential,12.2,False,True,23.727,"LINESTRING (-71.0096687 42.2176676, -71.0096411 42.2174552)",,
29988905,2,Oak Street,residential,12.2,False,False,208.41199999999998,"LINESTRING (-71.0096687 42.2176676, -71.0096838 42.2177774, -71.0096979 42.2178738, -71.0099771 42.2194232, -71.0099841 42.2194521, -71.0099944 42.219482, -71.0100133 42.2195233)",,
29988950,2,Dean Street,residential,12.2,False,False,174.62,"LINESTRING (-71.0096687 42.2176676, -71.0083407 42.2177642, -71.0082157 42.217772, -71.0077192 42.2178012, -71.0076781 42.2178056, -71.0076326 42.21781, -71.0075955 42.2178175, -71.0075611 42.2178269)",,
29988390,2,Ash Street,residential,12.2,False,False,40.331,"LINESTRING (-71.0064532 42.216904, -71.0064992 42.2172651)",,
525722435,2,Hollis Avenue,residential,15.2,False,True,62.009,"LINESTRING (-71.0064532 42.216904, -71.0072049 42.2168716)",,
132063278,2,Common Street,tertiary,12.2,False,True,52.248999999999995,"LINESTRING (-71.0055342 42.2242168, -71.0056693 42.2242794, -71.0057544 42.2243202, -71.0060638 42.2244755)",,
521937043,,Common Street,tertiary,,True,False,46.159,"LINESTRING (-71.0055342 42.2242168, -71.0054882 42.2241906, -71.0054529 42.224167, -71.005393 42.2241248, -71.0053517 42.2241014, -71.0053057 42.2240768, -71.0052372 42.2240479, -71.0052035 42.2240403, -71.0051567 42.2240332, -71.0051072 42.2240318, -71.0050551 42.2240338)",,
524977972,2,Staten Road,residential,12.2,False,True,257.683,"LINESTRING (-71.0055342 42.2242168, -71.005557 42.2241922, -71.0055796 42.2241716, -71.0056109 42.2241492, -71.0056559 42.2241218, -71.0057083 42.2240955, -71.0057561 42.2240692, -71.0077309 42.2227975, -71.0077756 42.2227728, -71.0078241 42.2227491, -71.0079078 42.2227118)",,
29988570,2,Washington Place,residential,7.6,False,False,61.366,"LINESTRING (-71.0038454 42.2202536, -71.00312 42.22038)",,
526590005,2,Washington Street,secondary,18.3,False,False,57.615,"LINESTRING (-71.0038454 42.2202536, -71.0038244 42.2201928, -71.0037979 42.2201163, -71.0037569 42.219998, -71.0036716 42.2197517)",40 mph,
"[426642123, 526590005]","['3', '2']",Washington Street,secondary,18.3,False,"[False, True]",56.43600000000001,"LINESTRING (-71.0038454 42.2202536, -71.0038837 42.2203706, -71.003964 42.2206333, -71.0039991 42.2207482)",40 mph,
525722435,2,Hollis Avenue,residential,15.2,False,False,62.009,"LINESTRING (-71.0072049 42.2168716, -71.0064532 42.216904)",,
525722435,2,Hollis Avenue,residential,15.2,False,True,16.915,"LINESTRING (-71.0072049 42.2168716, -71.0074096 42.2168591)",,
524239716,2,Hollis Avenue,residential,15.2,False,False,73.962,"LINESTRING (-71.0072049 42.2168716, -71.0071559 42.2168791, -71.0071133 42.2168897, -71.0070714 42.2169018, -71.0070266 42.2169169, -71.0069832 42.2169351, -71.0069425 42.2169559, -71.006904 42.2169787, -71.0066345 42.2171786, -71.0065956 42.2172061, -71.0065521 42.2172347, -71.0064992 42.2172651)",,
29988113,2,Faulkner Place,residential,6.1,False,False,223.56300000000002,"LINESTRING (-71.0071801 42.2222256, -71.0055518 42.2229603, -71.0054796 42.2229915, -71.0054013 42.2230218, -71.0053301 42.2230487, -71.0052564 42.2230745, -71.005184 42.2230969, -71.0050928 42.2231223, -71.0050057 42.2231446, -71.0049112 42.2231666, -71.0048078 42.223189)",,
29987883,2,Cochato Road,residential,12.2,False,False,247.048,"LINESTRING (-71.0075611 42.2178269, -71.0075912 42.2178835, -71.0076118 42.2179306, -71.0076279 42.2179781, -71.0076403 42.2180248, -71.0076976 42.2183038, -71.0077479 42.2185484, -71.0077612 42.21862, -71.0077727 42.2186893, -71.0078101 42.2189098, -71.0078242 42.218993, -71.0078415 42.2190793, -71.0078584 42.2191585, -71.0078775 42.2192354, -71.0078973 42.2193062, -71.0079211 42.2193783, -71.0079472 42.2194516, -71.007981 42.2195348, -71.0080655 42.2197323, -71.008095 42.2197961, -71.0081262 42.2198608, -71.0081572 42.2199238, -71.008171 42.2199549, -71.0081864 42.2199923)",,
29987883,2,Cochato Road,residential,12.2,False,True,108.57300000000001,"LINESTRING (-71.0075611 42.2178269, -71.0075385 42.2177768, -71.0075206 42.2177264, -71.0075076 42.2176771, -71.0074982 42.2176227, -71.0074096 42.2168591)",,
29988950,2,Dean Street,residential,12.2,False,True,174.62,"LINESTRING (-71.0075611 42.2178269, -71.0075955 42.2178175, -71.0076326 42.21781, -71.0076781 42.2178056, -71.0077192 42.2178012, -71.0082157 42.217772, -71.0083407 42.2177642, -71.0096687 42.2176676)",,
29988990,2,Dearing Avenue,residential,10.7,False,True,70.707,"LINESTRING (-71.0043634 42.2184693, -71.0042157 42.2178429)",,
426642134,4,Washington Street,secondary,18.3,False,True,34.379,"LINESTRING (-71.0048078 42.223189, -71.0047026 42.2228898)",40 mph,
29988113,2,Faulkner Place,residential,6.1,False,True,223.563,"LINESTRING (-71.0048078 42.223189, -71.0049112 42.2231666, -71.0050057 42.2231446, -71.0050928 42.2231223, -71.005184 42.2230969, -71.0052564 42.2230745, -71.0053301 42.2230487, -71.0054013 42.2230218, -71.0054796 42.2229915, -71.0055518 42.2229603, -71.0071801 42.2222256)",,
426642134,4,Washington Street,secondary,18.3,False,False,96.22000000000001,"LINESTRING (-71.0048078 42.223189, -71.0049222 42.2235158, -71.0049311 42.2235434, -71.0049559 42.2236201, -71.0049876 42.2237232, -71.0050145 42.223826, -71.005034 42.2239092, -71.0050387 42.2239341, -71.0050475 42.2239849, -71.0050551 42.2240338)",40 mph,
29988001,2,Wyman Road,residential,12.2,False,False,163.21699999999998,"LINESTRING (-71.0019754 42.2162687, -71.0019372 42.2163186, -71.001924 42.2163435, -71.0019125 42.2163703, -71.0019057 42.216395, -71.0017704 42.2172503, -71.0017645 42.2172972, -71.0017264 42.2177184)",,
"[29988740, 29988311]",2,"['Webster Road', 'Wilmarth Road']",residential,12.2,False,False,317.291,"LINESTRING (-71.0019754 42.2162687, -71.0018957 42.2162341, -71.0012334 42.2159469, -71.001201 42.2159369, -71.0011636 42.2159289, -71.0011256 42.2159262, -71.0010855 42.215927, -71.0010571 42.2159321, -71.0010345 42.2159434, -71.0010176 42.2159613, -71.0010072 42.2159846, -71.0010026 42.2160068, -71.0007972 42.2173367, -71.0007878 42.2174145, -71.0007785 42.217499, -71.0007739 42.217573, -71.0007703 42.2176377, -71.00077 42.21771, -71.0007759 42.2179905)",,
29988740,2,Webster Road,residential,12.2,False,True,117.55500000000004,"LINESTRING (-71.0019754 42.2162687, -71.0023529 42.2164339, -71.0023923 42.2164495, -71.0024127 42.2164576, -71.0025812 42.2165218, -71.0028259 42.2166151, -71.0029004 42.2166435, -71.0029622 42.2166663, -71.0031049 42.2167148, -71.0031432 42.2167264, -71.0031826 42.2167356, -71.0032135 42.2167405, -71.0032455 42.2167439)",,
29987930,2,Prospect Street North,residential,12.2,False,True,21.143,"LINESTRING (-71.0068847 42.2212483, -71.0070584 42.2212395, -71.0070865 42.221237, -71.0071148 42.2212329, -71.0071392 42.2212274)",,
29988717,2,River Street,residential,12.2,False,False,118.827,"LINESTRING (-71.0036716 42.2197517, -71.003555 42.2197774, -71.0035154 42.2197841, -71.003473 42.2197883, -71.0032645 42.2198021, -71.0028903 42.2198269, -71.0027402 42.2198369, -71.0026057 42.2198458, -71.0023433 42.2198632, -71.00224 42.21987)",,
526590005,2,Washington Street,secondary,18.3,False,False,30.878,"LINESTRING (-71.0036716 42.2197517, -71.0036138 42.2195922, -71.0035744 42.2194835)",40 mph,
526590005,2,Washington Street,secondary,18.3,False,True,57.615,"LINESTRING (-71.0036716 42.2197517, -71.0037569 42.219998, -71.0037979 42.2201163, -71.0038244 42.2201928, -71.0038454 42.2202536)",40 mph,
29988404,2,Clark Street,residential,12.2,False,False,114.303,"LINESTRING (-71.0031094 42.2178028, -71.003047 42.2178029, -71.0029823 42.2178011, -71.0025064 42.2177698, -71.0023002 42.2177562, -71.0017264 42.2177184)",,
526590005,2,Washington Street,secondary,18.3,False,False,118.283,"LINESTRING (-71.0031094 42.2178028, -71.0031144 42.2177375, -71.0031338 42.2175901, -71.0031719 42.2173015, -71.0032455 42.2167439)",40 mph,
526590005,2,Washington Street,secondary,18.3,False,True,15.003,"LINESTRING (-71.0031094 42.2178028, -71.0031075 42.2178628, -71.0031085 42.2179377)",40 mph,
524239716,2,Hollis Avenue,residential,15.2,False,False,12.469,"LINESTRING (-71.0043649 42.2178238, -71.0042157 42.2178429)",,
29988613,2,May Avenue,residential,12.2,False,True,180.78100000000003,"LINESTRING (-71.0043649 42.2178238, -71.0043496 42.2177785, -71.004337 42.2177494, -71.0043243 42.2177223, -71.0040397 42.2171812, -71.0035969 42.216407, -71.0035803 42.2163846, -71.0035606 42.2163632, -71.0035397 42.2163455, -71.0035177 42.2163287)",,
524239716,2,Hollis Avenue,residential,15.2,False,True,112.721,"LINESTRING (-71.0043649 42.2178238, -71.0044771 42.2178062, -71.0045691 42.2177903, -71.0046682 42.2177717, -71.0047513 42.2177547, -71.0048413 42.2177344, -71.0049266 42.2177134, -71.0056712 42.2175242)",,
29988900,2,Dickerman Lane,residential,9.1,False,False,30.131,"LINESTRING (-71.0092996 42.2229649, -71.0090674 42.2231164, -71.0090231 42.2231423)",,
525722435,2,Hollis Avenue,residential,15.2,False,False,16.915,"LINESTRING (-71.0074096 42.2168591, -71.0072049 42.2168716)",,
525722435,2,Hollis Avenue,residential,15.2,False,True,176.638,"LINESTRING (-71.0074096 42.2168591, -71.009547 42.2167262)",,
