osmid,oneway,highway,reversed,length,geometry,lanes,ref,name,maxspeed,bridge
"[10263772, 936293711]",True,motorway_link,False,234.048,"LINESTRING (-124.0830246 40.8625403, -124.0830604 40.862293, -124.0831191 40.862194, -124.0831795 40.8621361, -124.0832745 40.8620761, -124.0833908 40.8620373, -124.0835521 40.8620173, -124.083657 40.8620282, -124.083762 40.862047, -124.0838947 40.8621209, -124.0839861 40.862203, -124.0840328 40.8622781, -124.0840518 40.8623692, -124.0840398 40.8624922, -124.0840021 40.8625824, -124.0839055 40.8626684, -124.0838124 40.8627234, -124.0837291 40.8627612, -124.0836119 40.862784, -124.0833395 40.8627983)",,,,,
955267539,True,motorway_link,False,76.352,"LINESTRING (-124.0830815 40.8632256, -124.0830246 40.8625403)",2,,,,
"[305198252, 10259542]",True,motorway_link,False,330.321,"LINESTRING (-124.083243 40.867869, -124.083305 40.866561, -124.083298 40.866153, -124.0832735 40.8655323, -124.0832245 40.8649006)",1,,,,
"[10262842, 936293710]",True,motorway_link,False,301.66900000000004,"LINESTRING (-124.0832245 40.8649006, -124.0832297 40.864471, -124.0832584 40.864341, -124.0833461 40.864183, -124.0834831 40.8640191, -124.0836455 40.8638781, -124.0837888 40.8638021, -124.0840096 40.8637181, -124.084163 40.8636822, -124.08439 40.8636551, -124.0846123 40.8636643, -124.0847637 40.8636843, -124.0850124 40.8637491, -124.0850648 40.8637749, -124.0851586 40.8638211, -124.0853345 40.8639115, -124.0855813 40.8640044)",,,,,
955267534,True,motorway_link,False,186.739,"LINESTRING (-124.0832245 40.8649006, -124.0831702 40.8645558, -124.0831408 40.864211, -124.0830889 40.8635307, -124.0830817 40.8633735, -124.0830815 40.8632256)",1,,,,
936291332,True,motorway_link,False,267.349,"LINESTRING (-124.0826502 40.8649354, -124.0826742 40.8652045, -124.0828744 40.8666381, -124.0829287 40.8669875, -124.08296 40.8671653, -124.0830156 40.8673216)",,,,,
750927054,True,motorway,False,214.076,"LINESTRING (-124.0830156 40.8673216, -124.083046 40.8678778, -124.0830632 40.868475, -124.0830366 40.8689297, -124.0829937 40.8692441)",3,US 101,Redwood Highway,65 mph,
"[936293709, 10260869]",True,motorway_link,False,240.93599999999995,"LINESTRING (-124.0824907 40.8627621, -124.0824694 40.8628864, -124.0824671 40.8629823, -124.0824446 40.863066, -124.0823804 40.8631727, -124.082296 40.8632507, -124.0821698 40.8633077, -124.0820685 40.8633286, -124.0819129 40.8633384, -124.0817617 40.8633121, -124.0816728 40.863269, -124.0815369 40.8631608, -124.0814901 40.8630933, -124.0814552 40.8629679, -124.0814703 40.862864, -124.0815126 40.8627794, -124.0815826 40.8626991, -124.0816984 40.8626282, -124.0818234 40.862594, -124.0819693 40.8625775, -124.0821839 40.8625393)",1,,,,
936291332,True,motorway_link,False,242.085,"LINESTRING (-124.0824907 40.8627621, -124.082522 40.8629553, -124.0826502 40.8649354)",,,,,
936291330,True,motorway_link,False,82.547,"LINESTRING (-124.0824292 40.8620212, -124.0824907 40.8627621)",2,,,,
897576786,False,secondary,False,20.772,"LINESTRING (-124.0855813 40.8640044, -124.0857592 40.864134)",4,CA 255,Samoa Boulevard,35 mph,
36808524,False,secondary,True,235.44000000000003,"LINESTRING (-124.0855813 40.8640044, -124.0854475 40.8639098, -124.0849267 40.8635007, -124.0845215 40.8632239, -124.0843528 40.8631268, -124.0841094 40.8630153, -124.0839395 40.862951, -124.0833395 40.8627983)",3,CA 255,Samoa Boulevard,35 mph,
10278707,False,residential,True,30.866,"LINESTRING (-124.083832 40.8709767, -124.0834799 40.8708982)",,,12th Street,,
43938495,False,residential,False,92.259,"LINESTRING (-124.083832 40.8709767, -124.0839966 40.8705603, -124.0841354 40.8701794)",2,,F Street,,
43938495,False,residential,False,91.05,"LINESTRING (-124.0841354 40.8701794, -124.0844394 40.8693935)",2,,F Street,,
475217954,False,tertiary,True,92.363,"LINESTRING (-124.0841354 40.8701794, -124.0851904 40.8704107)",2,,11th Street,,
43938495,False,residential,True,92.259,"LINESTRING (-124.0841354 40.8701794, -124.0839966 40.8705603, -124.083832 40.8709767)",2,,F Street,,
"[36584961, 475217954, 36584959]",False,tertiary,False,182.38700000000003,"LINESTRING (-124.0841354 40.8701794, -124.0834061 40.8700093, -124.0824428 40.8698033, -124.0820547 40.8697163)",2,,11th Street,,yes
43938495,False,residential,True,91.05,"LINESTRING (-124.0844394 40.8693935, -124.0841354 40.8701794)",2,,F Street,,
"[470124632, 10268939, 895438317]",True,residential,False,157.39599999999996,"LINESTRING (-124.0844394 40.8693935, -124.0843345 40.869378, -124.0840913 40.8693303, -124.0838351 40.8692733, -124.0837655 40.8692578, -124.083667 40.8692042, -124.083636 40.869155, -124.08359 40.8688757, -124.0835891 40.8687911, -124.0836124 40.8687248, -124.0836434 40.8686502, -124.0836587 40.86853, -124.0836683 40.8685027, -124.0836832 40.8684841, -124.0837046 40.8684676, -124.0837387 40.8684441)",1,,"['E Street', '10th Street']",,
10280274,False,unclassified,False,92.0,"LINESTRING (-124.0844394 40.8693935, -124.0850036 40.8695125, -124.0851549 40.8695444, -124.0854933 40.8696158)",,,10th Street,,
43938495,False,residential,False,89.876,"LINESTRING (-124.0844394 40.8693935, -124.0845916 40.868996, -124.0847151 40.868656, -124.0847309 40.8686159)",2,,F Street,,
904622204,False,residential,False,69.371,"LINESTRING (-124.08629 40.864431, -124.0865308 40.8638343)",,,F Street,,
