osmid,lanes,name,highway,oneway,reversed,length,geometry,bridge,maxspeed
465137956,2,Grand Avenue,secondary,False,True,165.76399999999998,"LINESTRING (-122.4142928 37.656099, -122.4128592 37.6557833, -122.4127492 37.6557591, -122.4124787 37.6556995)",,
"[514880090, 514880091, 771744302, 465138495]",2,Grand Avenue,secondary,False,False,157.21800000000002,"LINESTRING (-122.4142928 37.656099, -122.4145098 37.6561468, -122.414682 37.6561847, -122.4150032 37.6562554, -122.4157395 37.6564176, -122.415791 37.6564289, -122.4160134 37.6564779)",,
8924916,,Walnut Avenue,residential,False,False,102.721,"LINESTRING (-122.4139748 37.6570727, -122.4138022 37.6575663, -122.4136729 37.657965)",,
465138494,,Walnut Avenue,residential,True,False,111.831,"LINESTRING (-122.4139748 37.6570727, -122.4141294 37.6565992, -122.4142928 37.656099)",,
465139981,,Miller Avenue,unclassified,False,False,155.28300000000002,"LINESTRING (-122.4139748 37.6570727, -122.4153287 37.6573734, -122.4156732 37.6574499)",,
"[1113700245, 1113700246]",,Miller Avenue,tertiary,False,True,167.678,"LINESTRING (-122.4139748 37.6570727, -122.4136829 37.6570081, -122.4125729 37.6567626, -122.4121403 37.6566669)",,
8924916,,Walnut Avenue,residential,False,True,102.721,"LINESTRING (-122.4136729 37.657965, -122.4138022 37.6575663, -122.4139748 37.6570727)",,
8929622,,Lux Avenue,residential,False,True,170.13400000000001,"LINESTRING (-122.4136729 37.657965, -122.4119119 37.6575927, -122.4118103 37.657626)",,
8938644,,Cherry Avenue,residential,False,False,69.881,"LINESTRING (-122.422471 37.6512915, -122.4222598 37.6518973)",,
465137954,,Maple Avenue,residential,False,True,111.619,"LINESTRING (-122.4121403 37.6566669, -122.4123061 37.6561909, -122.4124787 37.6556995)",,
465137955,,Maple Avenue,residential,False,False,110.545,"LINESTRING (-122.4121403 37.6566669, -122.4119796 37.6571619, -122.4118103 37.657626)",,
"[1113700245, 1113700246]",,Miller Avenue,tertiary,False,False,167.67800000000003,"LINESTRING (-122.4121403 37.6566669, -122.4125729 37.6567626, -122.4136829 37.6570081, -122.4139748 37.6570727)",,
465139984,,Miller Avenue,unclassified,False,False,167.462,"LINESTRING (-122.4156732 37.6574499, -122.4175059 37.6578536)",,
"[465138688, 465139979]",,Spruce Avenue,residential,False,True,112.154,"LINESTRING (-122.4156732 37.6574499, -122.4158371 37.6569824, -122.4158711 37.656885, -122.415892 37.6568254, -122.4160134 37.6564779)",,
465139981,,Miller Avenue,unclassified,False,True,155.28300000000002,"LINESTRING (-122.4156732 37.6574499, -122.4153287 37.6573734, -122.4139748 37.6570727)",,
465139984,,Miller Avenue,unclassified,False,True,167.462,"LINESTRING (-122.4175059 37.6578536, -122.4156732 37.6574499)",,
8926647,,Redwood Avenue,residential,False,False,33.975,"LINESTRING (-122.4200852 37.6497933, -122.4204566 37.6498763)",,
8926647,,Redwood Avenue,residential,False,False,69.169,"LINESTRING (-122.4204566 37.6498763, -122.4212126 37.6500456)",,
8926647,,Redwood Avenue,residential,False,True,33.975,"LINESTRING (-122.4204566 37.6498763, -122.4200852 37.6497933)",,
8927171,,Fir Avenue,residential,False,False,173.365,"LINESTRING (-122.4204566 37.6498763, -122.4199308 37.6513788)",,
8926647,,Redwood Avenue,residential,False,False,71.022,"LINESTRING (-122.4212126 37.6500456, -122.4219889 37.6502193)",,
8926647,,Redwood Avenue,residential,False,True,69.169,"LINESTRING (-122.4212126 37.6500456, -122.4204566 37.6498763)",,
8937294,,Manzanita Avenue,residential,False,True,173.266,"LINESTRING (-122.4212126 37.6500456, -122.420681 37.6515459)",,
8926647,,Redwood Avenue,residential,False,True,71.022,"LINESTRING (-122.4219889 37.6502193, -122.4212126 37.6500456)",,
8929845,,South Magnolia Avenue,residential,False,True,173.177,"LINESTRING (-122.4219889 37.6502193, -122.4214744 37.6517225)",,
8927171,,Fir Avenue,residential,False,True,173.365,"LINESTRING (-122.4199308 37.6513788, -122.4204566 37.6498763)",,
295482750,,Mayfair Avenue,residential,False,False,68.61,"LINESTRING (-122.4199308 37.6513788, -122.420681 37.6515459)",,
295482750,,Mayfair Avenue,residential,False,True,181.245,"LINESTRING (-122.4199308 37.6513788, -122.4194216 37.6512651, -122.4182989 37.6510144, -122.4179494 37.6509363)",,
"[465137953, 8941921]",,Maple Avenue,residential,False,True,113.554,"LINESTRING (-122.4124787 37.6556995, -122.4126672 37.6551872, -122.4128308 37.6547171)",,
465137954,,Maple Avenue,residential,False,False,111.619,"LINESTRING (-122.4124787 37.6556995, -122.4123061 37.6561909, -122.4121403 37.6566669)",,
465137956,2,Grand Avenue,secondary,False,False,165.764,"LINESTRING (-122.4124787 37.6556995, -122.4127492 37.6557591, -122.4128592 37.6557833, -122.4142928 37.656099)",,
"[465138688, 465139979]",,Spruce Avenue,residential,False,False,112.154,"LINESTRING (-122.4160134 37.6564779, -122.415892 37.6568254, -122.4158711 37.656885, -122.4158371 37.6569824, -122.4156732 37.6574499)",,
"[514719461, 756215957]",2,Grand Avenue,secondary,False,False,322.666,"LINESTRING (-122.4160134 37.6564779, -122.4162642 37.6565331, -122.4191911 37.6571775, -122.4193549 37.6572136, -122.419471 37.6572392, -122.4195447 37.6572555)",,
"[514880090, 514880091, 771744302, 465138495]",2,Grand Avenue,secondary,False,True,157.21800000000002,"LINESTRING (-122.4160134 37.6564779, -122.415791 37.6564289, -122.4157395 37.6564176, -122.4150032 37.6562554, -122.414682 37.6561847, -122.4145098 37.6561468, -122.4142928 37.656099)",,
"[758017825, 157595333]",2,Spruce Avenue,secondary,False,True,113.345,"LINESTRING (-122.4160134 37.6564779, -122.4161114 37.6561978, -122.4161924 37.6559661, -122.4162631 37.6557639, -122.4163569 37.6554955)",,
514719460,2,Grand Avenue,secondary,False,False,198.11200000000002,"LINESTRING (-122.4195447 37.6572555, -122.4196236 37.6572728, -122.4198338 37.6573191, -122.4217129 37.6577329)",,
694423921,,Magnolia Avenue,residential,False,True,113.13900000000001,"LINESTRING (-122.4195447 37.6572555, -122.4195785 37.6571588, -122.4197237 37.6567436, -122.4197455 37.6566813, -122.4198876 37.6562749)",,
"[514719461, 756215957]",2,Grand Avenue,secondary,False,True,322.666,"LINESTRING (-122.4195447 37.6572555, -122.419471 37.6572392, -122.4193549 37.6572136, -122.4191911 37.6571775, -122.4162642 37.6565331, -122.4160134 37.6564779)",,
514719460,2,Grand Avenue,secondary,False,True,198.112,"LINESTRING (-122.4217129 37.6577329, -122.4198338 37.6573191, -122.4196236 37.6572728, -122.4195447 37.6572555)",,
8929115,,South Canal Street,residential,False,False,198.60500000000002,"LINESTRING (-122.4119438 37.6499885, -122.4122378 37.6500558, -122.4132501 37.6502843, -122.4141164 37.6504691)",,
"[170150746, 170150747, 514865860]","['4', '3']",South Linden Avenue,"['tertiary', 'secondary']",False,True,46.999,"LINESTRING (-122.4119438 37.6499885, -122.411916 37.6500586, -122.4118275 37.6503105, -122.4118016 37.6503958)",yes,
8929115,,South Canal Street,residential,False,False,191.6,"LINESTRING (-122.4141164 37.6504691, -122.4147564 37.6506168, -122.4153892 37.6507628, -122.4156781 37.6508244, -122.4159352 37.6508792, -122.4162105 37.6509379)",,
8929115,,South Canal Street,residential,False,True,198.605,"LINESTRING (-122.4141164 37.6504691, -122.4132501 37.6502843, -122.4122378 37.6500558, -122.4119438 37.6499885)",,
8929115,,South Canal Street,residential,False,False,147.672,"LINESTRING (-122.4162105 37.6509379, -122.4165291 37.651008, -122.4167765 37.6510624, -122.416958 37.6511023, -122.4172612 37.651169, -122.4178267 37.6512933)",,
8929115,,South Canal Street,residential,False,True,191.6,"LINESTRING (-122.4162105 37.6509379, -122.4159352 37.6508792, -122.4156781 37.6508244, -122.4153892 37.6507628, -122.4147564 37.6506168, -122.4141164 37.6504691)",,
8935037,,Starlite Street,residential,False,False,362.735,"LINESTRING (-122.4162105 37.6509379, -122.4164283 37.6503308, -122.4164839 37.6501759, -122.4165089 37.6501062, -122.416621 37.6497937, -122.4166558 37.6496966, -122.4168872 37.6490517, -122.4173361 37.6491517, -122.4178223 37.6492605, -122.4184693 37.6494043)",,
8929115,,South Canal Street,residential,False,True,147.672,"LINESTRING (-122.4178267 37.6512933, -122.4172612 37.651169, -122.416958 37.6511023, -122.4167765 37.6510624, -122.4165291 37.651008, -122.4162105 37.6509379)",,
"[51136698, 397125746, 572339343]","['4', '5']",South Spruce Avenue,secondary,False,True,36.31,"LINESTRING (-122.4178267 37.6512933, -122.4178066 37.6513495, -122.4177416 37.6515376, -122.4177129 37.6516071)",yes,30 mph
572339349,5,South Spruce Avenue,secondary,False,False,41.14,"LINESTRING (-122.4178267 37.6512933, -122.4178857 37.6511217, -122.4179494 37.6509363)",,30 mph
8929622,,Lux Avenue,residential,False,False,170.13400000000001,"LINESTRING (-122.4118103 37.657626, -122.4119119 37.6575927, -122.4136729 37.657965)",,
465137955,,Maple Avenue,residential,False,True,110.545,"LINESTRING (-122.4118103 37.657626, -122.4119796 37.6571619, -122.4121403 37.6566669)",,
8929845,,South Magnolia Avenue,residential,False,False,173.177,"LINESTRING (-122.4214744 37.6517225, -122.4219889 37.6502193)",,
8929845,,South Magnolia Avenue,residential,False,True,38.439,"LINESTRING (-122.4214744 37.6517225, -122.4213523 37.6520544)",,
295482750,,Mayfair Avenue,residential,False,False,71.824,"LINESTRING (-122.4214744 37.6517225, -122.4222598 37.6518973)",,
295482750,,Mayfair Avenue,residential,False,True,72.557,"LINESTRING (-122.4214744 37.6517225, -122.420681 37.6515459)",,
