osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,width
694832315,West Chatham Street,secondary,35 mph,False,True,88.83699999999999,"LINESTRING (-78.7833514 35.7871973, -78.7834869 35.7871866, -78.7836176 35.7871763, -78.7840822 35.7871306, -78.7842348 35.7871156, -78.7843298 35.7871062)",,4,
18910486,South Academy Street,secondary,25 mph,False,True,93.424,"LINESTRING (-78.781205 35.7865779, -78.7812064 35.7864958, -78.7812138 35.7860634, -78.781219 35.7857632, -78.7812194 35.7857378)",,2,
610191503,Waldo Street,residential,25 mph,True,False,233.22699999999998,"LINESTRING (-78.781205 35.7865779, -78.7810892 35.7865775, -78.7804813 35.7865799, -78.7801554 35.7865808, -78.7798227 35.7865809, -78.7796315 35.7865822, -78.7787111 35.7865846, -78.7786194 35.786585)",,,"13'4"""
1264637225,South Academy Street,secondary,25 mph,False,False,83.36699999999999,"LINESTRING (-78.781205 35.7865779, -78.7812053 35.786637, -78.7812062 35.78667, -78.7812064 35.7868325, -78.781207 35.7869516, -78.7812075 35.7870412, -78.7812088 35.7872028, -78.781212 35.7873276)",,2,
18891201,Waldo Street,residential,25 mph,False,False,140.06,"LINESTRING (-78.7786194 35.786585, -78.7785493 35.7865868, -78.7784429 35.7865895, -78.7778133 35.7866057, -78.7773199 35.7866259, -78.777068 35.7866362)",,,
18894082,North Walker Street,residential,25 mph,False,False,98.145,"LINESTRING (-78.7786194 35.786585, -78.7786188 35.786666, -78.7786156 35.7871165, -78.7786143 35.7872923, -78.7786119 35.7873686, -78.7786132 35.7874676)",,,
18899423,South Walker Street,residential,25 mph,False,True,94.922,"LINESTRING (-78.7786194 35.786585, -78.778618 35.7865216, -78.7786245 35.7857978, -78.7786265 35.7857314)",,,
18891201,Waldo Street,residential,25 mph,False,False,47.762,"LINESTRING (-78.777068 35.7866362, -78.7765394 35.7866613)",,,
18891201,Waldo Street,residential,25 mph,False,True,140.06,"LINESTRING (-78.777068 35.7866362, -78.7773199 35.7866259, -78.7778133 35.7866057, -78.7784429 35.7865895, -78.7785493 35.7865868, -78.7786194 35.786585)",,,
18901272,Callan Park Lane,residential,25 mph,True,False,222.418,"LINESTRING (-78.777068 35.7866362, -78.777047 35.7862576, -78.7770545 35.7862215, -78.7770715 35.7861786, -78.7771918 35.7860782, -78.777204 35.7860387, -78.7772184 35.7858584, -78.7772449 35.785819, -78.777289 35.785807, -78.777725 35.7858063, -78.7778681 35.7857845, -78.7780323 35.7857393, -78.7781345 35.7857262, -78.7785557 35.7857297, -78.7786265 35.7857314)",,,
18891201,Waldo Street,residential,25 mph,False,True,47.762,"LINESTRING (-78.7765394 35.7866613, -78.777068 35.7866362)",,,
18904291,Templeton Street,residential,,False,False,102.903,"LINESTRING (-78.7765394 35.7866613, -78.7765464 35.7874149, -78.7765474 35.7875219, -78.776548 35.7875867)",,,
18900160,South West Street,residential,25 mph,False,True,71.184,"LINESTRING (-78.7858572 35.7869556, -78.785833 35.7868364, -78.7857213 35.786325)",,,
"[204701699, 694832315]",West Chatham Street,secondary,35 mph,False,False,138.78699999999998,"LINESTRING (-78.7858572 35.7869556, -78.785756 35.786965, -78.78484 35.7870559, -78.7846224 35.7870774, -78.7844407 35.7870953, -78.7843298 35.7871062)",,4,
549376503,North West Street,residential,,False,False,65.604,"LINESTRING (-78.7858572 35.7869556, -78.7858913 35.7870766, -78.7859132 35.7871489, -78.7859424 35.7872497, -78.7860216 35.7875303)",,,
18896231,Park Thorough Street,residential,25 mph,False,False,261.416,"LINESTRING (-78.7843298 35.7871062, -78.7843273 35.7870069, -78.7843144 35.7863204, -78.7843166 35.7862704, -78.7843315 35.786222, -78.7843668 35.7861751, -78.78442 35.78613, -78.7844978 35.7860761, -78.7845319 35.7860251, -78.7845526 35.7859565, -78.7845628 35.785863, -78.7845716 35.7855798, -78.7845867 35.7854858, -78.7846506 35.7853848, -78.78489 35.785172, -78.7849898 35.7850809, -78.7850476 35.7850113, -78.7850883 35.7849651)",,,
694832315,West Chatham Street,secondary,35 mph,False,False,88.83699999999999,"LINESTRING (-78.7843298 35.7871062, -78.7842348 35.7871156, -78.7840822 35.7871306, -78.7836176 35.7871763, -78.7834869 35.7871866, -78.7833514 35.7871973)",,4,
"[204701699, 694832315]",West Chatham Street,secondary,35 mph,False,True,138.78699999999998,"LINESTRING (-78.7843298 35.7871062, -78.7844407 35.7870953, -78.7846224 35.7870774, -78.78484 35.7870559, -78.785756 35.786965, -78.7858572 35.7869556)",,4,
18906802,North Academy Street,secondary,25 mph,False,False,71.659,"LINESTRING (-78.781212 35.7873276, -78.78121 35.7874262, -78.7812091 35.7875065, -78.7812069 35.7876489, -78.781203 35.7878939, -78.7812017 35.787972)",,2,
200525787,West Chatham Street,secondary,25 mph,False,True,193.52199999999996,"LINESTRING (-78.781212 35.7873276, -78.781354 35.7873171, -78.7817981 35.7872918, -78.7821099 35.787274, -78.7822356 35.7872666, -78.7825105 35.7872503, -78.7832028 35.7872059, -78.7833514 35.7871973)",,,
750181805,East Chatham Street,secondary,25 mph,False,True,234.98,"LINESTRING (-78.781212 35.7873276, -78.7810831 35.7873352, -78.7810262 35.787338, -78.7808737 35.7873462, -78.780796 35.7873526, -78.7807205 35.7873588, -78.7806215 35.787367, -78.7805651 35.7873716, -78.7804922 35.7873778, -78.7803146 35.7873929, -78.7801103 35.7874028, -78.7798408 35.7874158, -78.7797564 35.7874199, -78.7794571 35.7874344, -78.7793386 35.7874401, -78.7790107 35.7874525, -78.7788189 35.7874598, -78.7787282 35.7874632, -78.7786132 35.7874676)",,,
1264637225,South Academy Street,secondary,25 mph,False,True,83.367,"LINESTRING (-78.781212 35.7873276, -78.7812088 35.7872028, -78.7812075 35.7870412, -78.781207 35.7869516, -78.7812064 35.7868325, -78.7812062 35.78667, -78.7812053 35.786637, -78.781205 35.7865779)",,2,
18900160,South West Street,residential,25 mph,False,False,71.184,"LINESTRING (-78.7857213 35.786325, -78.785833 35.7868364, -78.7858572 35.7869556)",,,
18900160,South West Street,residential,25 mph,False,True,146.29399999999998,"LINESTRING (-78.7857213 35.786325, -78.7856415 35.7858993, -78.7856087 35.7856278, -78.7855902 35.7855379, -78.7855777 35.7853211, -78.7855661 35.7850691, -78.7855622 35.7850173)",,,
18894082,North Walker Street,residential,25 mph,False,False,83.209,"LINESTRING (-78.7786132 35.7874676, -78.7786135 35.7875352, -78.7786141 35.7875551, -78.778614 35.7876446, -78.7786147 35.7877947, -78.7786152 35.7879151, -78.7786156 35.7880204, -78.7786159 35.7880882, -78.7786165 35.7882159)",,,
18894082,North Walker Street,residential,25 mph,False,True,98.14500000000001,"LINESTRING (-78.7786132 35.7874676, -78.7786119 35.7873686, -78.7786143 35.7872923, -78.7786156 35.7871165, -78.7786188 35.786666, -78.7786194 35.786585)",,,
750181805,East Chatham Street,secondary,25 mph,False,False,234.97999999999993,"LINESTRING (-78.7786132 35.7874676, -78.7787282 35.7874632, -78.7788189 35.7874598, -78.7790107 35.7874525, -78.7793386 35.7874401, -78.7794571 35.7874344, -78.7797564 35.7874199, -78.7798408 35.7874158, -78.7801103 35.7874028, -78.7803146 35.7873929, -78.7804922 35.7873778, -78.7805651 35.7873716, -78.7806215 35.787367, -78.7807205 35.7873588, -78.780796 35.7873526, -78.7808737 35.7873462, -78.7810262 35.787338, -78.7810831 35.7873352, -78.781212 35.7873276)",,,
750181805,East Chatham Street,secondary,25 mph,False,True,186.753,"LINESTRING (-78.7786132 35.7874676, -78.7784982 35.7874733, -78.7780086 35.7875025, -78.7777422 35.7875183, -78.7770473 35.7875601, -78.776869 35.7875696, -78.7767937 35.7875736, -78.7766432 35.7875816, -78.7766095 35.7875834, -78.7765955 35.7875842, -78.776548 35.7875867)",,,
18894082,North Walker Street,residential,25 mph,False,True,83.20899999999997,"LINESTRING (-78.7786165 35.7882159, -78.7786159 35.7880882, -78.7786156 35.7880204, -78.7786152 35.7879151, -78.7786147 35.7877947, -78.778614 35.7876446, -78.7786141 35.7875551, -78.7786135 35.7875352, -78.7786132 35.7874676)",,,
18907860,East Cedar Street,residential,25 mph,False,False,234.797,"LINESTRING (-78.7786165 35.7882159, -78.7791396 35.7881515, -78.7791815 35.7881463, -78.7793447 35.7881322, -78.77981 35.7880921, -78.7805453 35.7880286, -78.7810959 35.7879811, -78.7812017 35.787972)",,,
111782128,North Academy Street,residential,25 mph,False,False,54.473,"LINESTRING (-78.78113 35.792115, -78.7811413 35.7926048)",,,
"[18895559, 18895319]","['Ferrell Street', 'Boyd Street']",residential,25 mph,False,False,250.356,"LINESTRING (-78.78113 35.792115, -78.7810752 35.7921155, -78.7795105 35.7921293, -78.778961 35.792134, -78.7789676 35.792626)",,,
111782128,North Academy Street,residential,25 mph,False,True,71.27600000000001,"LINESTRING (-78.78113 35.792115, -78.7811285 35.7918046, -78.781127 35.791474)",,,
549376502,North West Street,residential,25 mph,False,False,75.747,"LINESTRING (-78.786371 35.7885894, -78.786592 35.7892466)",,,
549376502,North West Street,residential,25 mph,False,True,17.26,"LINESTRING (-78.786371 35.7885894, -78.7863133 35.7884414)",,,
18895465,Hillsboro Street,residential,25 mph,False,False,279.766,"LINESTRING (-78.786371 35.7885894, -78.7862503 35.7885991, -78.7845206 35.7884689, -78.7844487 35.7884639, -78.784166 35.7884441, -78.7840088 35.788433, -78.7838075 35.7884189, -78.7835244 35.788399, -78.7833753 35.7883885, -78.783282 35.788382)",,,
18895465,Hillsboro Street,residential,25 mph,False,True,279.76599999999996,"LINESTRING (-78.783282 35.788382, -78.7833753 35.7883885, -78.7835244 35.788399, -78.7838075 35.7884189, -78.7840088 35.788433, -78.784166 35.7884441, -78.7844487 35.7884639, -78.7845206 35.7884689, -78.7862503 35.7885991, -78.786371 35.7885894)",,,
"[18898762, 32345399]","['South Harrison Avenue', 'North Harrison Avenue']",secondary,35 mph,False,False,132.03300000000002,"LINESTRING (-78.783282 35.788382, -78.7832778 35.7880188, -78.7832763 35.7878918, -78.7832891 35.7877712, -78.7832989 35.787681, -78.7833037 35.7876367, -78.7833388 35.7873133, -78.7833514 35.7871973)",SR 1652,,
200525779,North Harrison Avenue,secondary,35 mph,False,False,267.65299999999996,"LINESTRING (-78.783282 35.788382, -78.7832799 35.7885126, -78.7832725 35.7889732, -78.7832706 35.7890952, -78.783261 35.7896009, -78.7832493 35.7902039, -78.7832467 35.7903573, -78.7832418 35.7906172, -78.7832397 35.7907322, -78.7832386 35.7907888)",SR 1652,,
18895654,Gray Street,residential,25 mph,False,False,183.939,"LINESTRING (-78.7831804 35.7926312, -78.7811413 35.7926048)",,,
724027770,North Harrison Avenue,secondary,45 mph,False,True,99.472,"LINESTRING (-78.7831804 35.7926312, -78.7832041 35.7918561, -78.7832077 35.7917369)",SR 1652,4,
18895654,Gray Street,residential,25 mph,False,True,183.939,"LINESTRING (-78.7811413 35.7926048, -78.7831804 35.7926312)",,,
111782128,North Academy Street,residential,25 mph,False,True,54.473,"LINESTRING (-78.7811413 35.7926048, -78.78113 35.792115)",,,
18896231,Park Thorough Street,residential,25 mph,False,True,261.41599999999994,"LINESTRING (-78.7850883 35.7849651, -78.7850476 35.7850113, -78.7849898 35.7850809, -78.78489 35.785172, -78.7846506 35.7853848, -78.7845867 35.7854858, -78.7845716 35.7855798, -78.7845628 35.785863, -78.7845526 35.7859565, -78.7845319 35.7860251, -78.7844978 35.7860761, -78.78442 35.78613, -78.7843668 35.7861751, -78.7843315 35.786222, -78.7843166 35.7862704, -78.7843144 35.7863204, -78.7843273 35.7870069, -78.7843298 35.7871062)",,,
204701703,West Park Street,residential,25 mph,False,False,166.77899999999997,"LINESTRING (-78.7850883 35.7849651, -78.7850107 35.7849263, -78.7849503 35.7848854, -78.7848876 35.7848482, -78.7847794 35.7848082, -78.7846407 35.7847959, -78.7844645 35.7847966, -78.7842319 35.7848322, -78.7839788 35.7849164, -78.7838544 35.784941, -78.7834909 35.784955, -78.7833953 35.784954, -78.7833264 35.7849556)",,,
204701703,West Park Street,residential,25 mph,False,True,43.7,"LINESTRING (-78.7850883 35.7849651, -78.7851454 35.7849857, -78.7852123 35.7850042, -78.7853013 35.7850163, -78.7853993 35.7850201, -78.7855622 35.7850173)",,,
204701703,West Park Street,residential,25 mph,False,False,52.298,"LINESTRING (-78.7861315 35.785098, -78.785734 35.7850249, -78.785652 35.7850186, -78.7855622 35.7850173)",,,
18900160,South West Street,residential,25 mph,False,True,52.564,"LINESTRING (-78.7855622 35.7850173, -78.7855565 35.7845446)",,,
18900160,South West Street,residential,25 mph,False,False,146.294,"LINESTRING (-78.7855622 35.7850173, -78.7855661 35.7850691, -78.7855777 35.7853211, -78.7855902 35.7855379, -78.7856087 35.7856278, -78.7856415 35.7858993, -78.7857213 35.786325)",,,
204701703,West Park Street,residential,25 mph,False,False,43.699999999999996,"LINESTRING (-78.7855622 35.7850173, -78.7853993 35.7850201, -78.7853013 35.7850163, -78.7852123 35.7850042, -78.7851454 35.7849857, -78.7850883 35.7849651)",,,
204701703,West Park Street,residential,25 mph,False,True,52.298,"LINESTRING (-78.7855622 35.7850173, -78.785652 35.7850186, -78.785734 35.7850249, -78.7861315 35.785098)",,,
18907279,East Park Street,residential,25 mph,False,False,119.43900000000001,"LINESTRING (-78.7812308 35.7850771, -78.7811176 35.7850784, -78.7807286 35.7850834, -78.7799068 35.7850755)",,,
18910486,South Academy Street,secondary,25 mph,False,False,73.473,"LINESTRING (-78.7812308 35.7850771, -78.7812293 35.7851653, -78.7812194 35.7857378)",,2,
390919666,West Park Street,residential,25 mph,False,True,188.985,"LINESTRING (-78.7812308 35.7850771, -78.7813436 35.7850762, -78.7825468 35.7850664, -78.7833258 35.7850601)",,,
1264637224,South Academy Street,secondary,25 mph,False,True,53.353,"LINESTRING (-78.7812308 35.7850771, -78.7812331 35.7849965, -78.7812343 35.7849552, -78.7812406 35.7847584, -78.7812395 35.7845974)",,2,
18897939,East Durham Road,tertiary,35 mph,True,False,212.767,"LINESTRING (-78.7802936 35.7913936, -78.7799175 35.7913108, -78.7797116 35.7912941, -78.7794029 35.7912598, -78.778869 35.7911978, -78.7786864 35.7911728, -78.7785143 35.79114, -78.7783346 35.7910969, -78.777984 35.7910238)",,1,
18907291,Chapel Hill Road,secondary,35 mph,False,True,75.70100000000001,"LINESTRING (-78.7802936 35.7913936, -78.7805088 35.7914118, -78.7810186 35.7914631, -78.781127 35.791474)",,,
452340926,Chapel Hill Road,secondary,35 mph,False,False,186.274,"LINESTRING (-78.7802936 35.7913936, -78.780103 35.7913867, -78.7792866 35.791377, -78.7789042 35.7913879, -78.7788587 35.7913892, -78.7783211 35.7914163, -78.7782304 35.7914236)",,,
"[18888885, 764842622]",Bowden Street,residential,25 mph,False,False,120.72900000000001,"LINESTRING (-78.7765475 35.7906218, -78.7763811 35.7910243, -78.7762555 35.7913281, -78.776189 35.791489, -78.7760974 35.7916431)",,,
18914058,Wilkinson Avenue,residential,25 mph,False,True,156.85899999999998,"LINESTRING (-78.7765475 35.7906218, -78.776676 35.790308, -78.7767287 35.7902331, -78.776824 35.79017, -78.7768862 35.7901513, -78.7769436 35.7901341, -78.7770497 35.790119, -78.7771929 35.7901061, -78.7773229 35.7901233, -78.7774415 35.7901444, -78.777639 35.7901768, -78.7777341 35.7901879, -78.7778156 35.7901922, -78.7779058 35.7901879)",,,
336994163,East Durham Road,tertiary,45 mph,False,True,137.062,"LINESTRING (-78.7765475 35.7906218, -78.7775273 35.790896, -78.777984 35.7910238)",,2,
18908890,Adams Street,residential,25 mph,False,False,299.21700000000004,"LINESTRING (-78.7832386 35.7907888, -78.7833536 35.7908316, -78.7837872 35.7910023, -78.7859093 35.7918294, -78.7859663 35.7918609, -78.7859984 35.7918969, -78.7860325 35.7919698, -78.7860432 35.7920787)",,,
18908890,Adams Street,residential,25 mph,False,True,187.944,"LINESTRING (-78.7832386 35.7907888, -78.7822676 35.790756, -78.7812403 35.7907226, -78.7811568 35.7907175)",,,
200525779,North Harrison Avenue,secondary,35 mph,False,False,105.46100000000001,"LINESTRING (-78.7832386 35.7907888, -78.7832301 35.791049, -78.7832224 35.7912852, -78.7832196 35.7913722, -78.7832167 35.7914604, -78.7832141 35.7915405, -78.7832116 35.7916181, -78.7832077 35.7917369)",SR 1652,,
200525779,North Harrison Avenue,secondary,35 mph,False,True,267.653,"LINESTRING (-78.7832386 35.7907888, -78.7832397 35.7907322, -78.7832418 35.7906172, -78.7832467 35.7903573, -78.7832493 35.7902039, -78.783261 35.7896009, -78.7832706 35.7890952, -78.7832725 35.7889732, -78.7832799 35.7885126, -78.783282 35.788382)",SR 1652,,
18903514,Chapel Hill Road,secondary,35 mph,False,True,189.933,"LINESTRING (-78.7832077 35.7917369, -78.7830514 35.7917171, -78.7826404 35.7916652, -78.781127 35.791474)",,2,
200525779,North Harrison Avenue,secondary,35 mph,False,True,105.461,"LINESTRING (-78.7832077 35.7917369, -78.7832116 35.7916181, -78.7832141 35.7915405, -78.7832167 35.7914604, -78.7832196 35.7913722, -78.7832224 35.7912852, -78.7832301 35.791049, -78.7832386 35.7907888)",SR 1652,,
724027769,Chapel Hill Road,secondary,35 mph,False,False,258.558,"LINESTRING (-78.7832077 35.7917369, -78.783337 35.7917523, -78.783369 35.7917561, -78.7860432 35.7920787)",,,
724027770,North Harrison Avenue,secondary,45 mph,False,False,99.472,"LINESTRING (-78.7832077 35.7917369, -78.7832041 35.7918561, -78.7831804 35.7926312)",SR 1652,4,
18899423,South Walker Street,residential,25 mph,False,False,74.487,"LINESTRING (-78.7786186 35.7850618, -78.7786219 35.785115, -78.7786334 35.7853724, -78.7786265 35.7857314)",,,
18907279,East Park Street,residential,25 mph,False,False,122.74000000000001,"LINESTRING (-78.7786186 35.7850618, -78.7785517 35.7850616, -78.7782197 35.7850606, -78.7780305 35.7850564, -78.7779724 35.7850551, -78.777692 35.7850552, -78.7772583 35.7850421)",,,
18907279,East Park Street,residential,25 mph,False,True,63.419000000000004,"LINESTRING (-78.7786186 35.7850618, -78.7786943 35.7850639, -78.7793216 35.7850685)",,,
18899423,South Walker Street,residential,25 mph,False,False,94.922,"LINESTRING (-78.7786265 35.7857314, -78.7786245 35.7857978, -78.778618 35.7865216, -78.7786194 35.786585)",,,
18899423,South Walker Street,residential,25 mph,False,True,74.487,"LINESTRING (-78.7786265 35.7857314, -78.7786334 35.7853724, -78.7786219 35.785115, -78.7786186 35.7850618)",,,
18900160,South West Street,residential,25 mph,False,False,52.564,"LINESTRING (-78.7855565 35.7845446, -78.7855622 35.7850173)",,,
18899912,Manhattan Court,residential,25 mph,False,False,133.263,"LINESTRING (-78.7855565 35.7845446, -78.7853134 35.7844782, -78.7852166 35.7844404, -78.784939 35.784286, -78.7848665 35.7842536, -78.784778 35.7842461, -78.7846698 35.784256, -78.7845 35.7842845, -78.7844225 35.7840303)",,,
18899912,Manhattan Court,residential,25 mph,False,True,133.263,"LINESTRING (-78.7844225 35.7840303, -78.7845 35.7842845, -78.7846698 35.784256, -78.784778 35.7842461, -78.7848665 35.7842536, -78.784939 35.784286, -78.7852166 35.7844404, -78.7853134 35.7844782, -78.7855565 35.7845446)",,,
18902053,Fairgrove Way,residential,25 mph,False,False,39.51,"LINESTRING (-78.7772583 35.7850421, -78.7772326 35.7850985, -78.7771965 35.7851943, -78.7771999 35.7853893)",,,
18907279,East Park Street,residential,25 mph,False,True,122.74000000000001,"LINESTRING (-78.7772583 35.7850421, -78.777692 35.7850552, -78.7779724 35.7850551, -78.7780305 35.7850564, -78.7782197 35.7850606, -78.7785517 35.7850616, -78.7786186 35.7850618)",,,
18902053,Fairgrove Way,residential,25 mph,False,True,39.51,"LINESTRING (-78.7771999 35.7853893, -78.7771965 35.7851943, -78.7772326 35.7850985, -78.7772583 35.7850421)",,,
18903514,Chapel Hill Road,secondary,35 mph,False,False,189.933,"LINESTRING (-78.781127 35.791474, -78.7826404 35.7916652, -78.7830514 35.7917171, -78.7832077 35.7917369)",,2,
18907291,Chapel Hill Road,secondary,35 mph,False,False,75.70100000000001,"LINESTRING (-78.781127 35.791474, -78.7810186 35.7914631, -78.7805088 35.7914118, -78.7802936 35.7913936)",,,
111782128,North Academy Street,residential,25 mph,False,False,71.27600000000001,"LINESTRING (-78.781127 35.791474, -78.7811285 35.7918046, -78.78113 35.792115)",,,
200526742,North Academy Street,secondary,25 mph,False,True,84.22,"LINESTRING (-78.781127 35.791474, -78.7811431 35.7913701, -78.7811568 35.7907175)",,2,
18908890,Adams Street,residential,25 mph,False,True,299.217,"LINESTRING (-78.7860432 35.7920787, -78.7860325 35.7919698, -78.7859984 35.7918969, -78.7859663 35.7918609, -78.7859093 35.7918294, -78.7837872 35.7910023, -78.7833536 35.7908316, -78.7832386 35.7907888)",,,
724027769,Chapel Hill Road,secondary,35 mph,False,True,258.558,"LINESTRING (-78.7860432 35.7920787, -78.783369 35.7917561, -78.783337 35.7917523, -78.7832077 35.7917369)",,,
18904291,Templeton Street,residential,,False,True,102.903,"LINESTRING (-78.776548 35.7875867, -78.7765474 35.7875219, -78.7765464 35.7874149, -78.7765394 35.7866613)",,,
750181805,East Chatham Street,secondary,25 mph,False,False,186.753,"LINESTRING (-78.776548 35.7875867, -78.7765955 35.7875842, -78.7766095 35.7875834, -78.7766432 35.7875816, -78.7767937 35.7875736, -78.776869 35.7875696, -78.7770473 35.7875601, -78.7777422 35.7875183, -78.7780086 35.7875025, -78.7784982 35.7874733, -78.7786132 35.7874676)",,,
1264637224,South Academy Street,secondary,25 mph,False,False,80.665,"LINESTRING (-78.781231 35.783872, -78.7812327 35.7839707, -78.7812354 35.7841105, -78.7812395 35.7845974)",,2,
18904723,Charlie Gaddy Lane,residential,25 mph,True,False,182.11,"LINESTRING (-78.7812395 35.7845974, -78.7813475 35.7846058, -78.781529 35.7846258, -78.7816086 35.7846195, -78.7816936 35.7845928, -78.7817579 35.7845557, -78.7818069 35.7845275, -78.7818836 35.7842833, -78.7819023 35.7842235, -78.7818922 35.7841177, -78.7818913 35.7841078, -78.7818744 35.783931, -78.7818317 35.7838895, -78.7817662 35.7838786, -78.7813309 35.7838736, -78.781231 35.783872)",,,
1264637224,South Academy Street,secondary,25 mph,False,True,80.665,"LINESTRING (-78.7812395 35.7845974, -78.7812354 35.7841105, -78.7812327 35.7839707, -78.781231 35.783872)",,2,
1264637224,South Academy Street,secondary,25 mph,False,False,53.352999999999994,"LINESTRING (-78.7812395 35.7845974, -78.7812406 35.7847584, -78.7812343 35.7849552, -78.7812331 35.7849965, -78.7812308 35.7850771)",,2,
549376502,North West Street,residential,25 mph,False,False,17.26,"LINESTRING (-78.7863133 35.7884414, -78.786371 35.7885894)",,,
549376502,North West Street,residential,25 mph,False,True,72.356,"LINESTRING (-78.7863133 35.7884414, -78.7861111 35.7878117)",,,
"[18916971, 18916972]",Ambassador Loop,residential,25 mph,False,False,357.77899999999994,"LINESTRING (-78.7811861 35.7886552, -78.7810889 35.7886502, -78.7807705 35.7886337, -78.779945 35.788591, -78.7798306 35.7885824, -78.7795798 35.7885691, -78.7793316 35.7885629, -78.7791925 35.788577, -78.7791158 35.7885959, -78.7790878 35.7886612, -78.779058 35.7889459, -78.7790537 35.7889675, -78.7790271 35.7891514, -78.7789919 35.7894209, -78.778987 35.7894558, -78.7789653 35.7896102, -78.7789501 35.7897045, -78.7789289 35.7898291, -78.7789251 35.7898501, -78.7788969 35.7899608, -78.7788732 35.7900521, -78.7788496 35.7901086)",,,
200526742,North Academy Street,secondary,25 mph,False,False,148.225,"LINESTRING (-78.7811861 35.7886552, -78.781184 35.7887885, -78.7811722 35.7895273, -78.7811648 35.7899881)",,2,
"[18906802, 200526742]",North Academy Street,secondary,25 mph,False,True,75.98100000000001,"LINESTRING (-78.7811861 35.7886552, -78.7811891 35.7885512, -78.7811931 35.7884155, -78.7811964 35.7883046, -78.7811984 35.7882197, -78.7811989 35.7881475, -78.7812 35.7880774, -78.7812017 35.787972)",,2,
200526742,North Academy Street,secondary,25 mph,False,False,81.109,"LINESTRING (-78.7811648 35.7899881, -78.7811568 35.7907175)",,2,
18916972,Ambassador Loop,residential,25 mph,False,True,213.17700000000002,"LINESTRING (-78.7811648 35.7899881, -78.7810544 35.7899928, -78.7807105 35.789991, -78.7805118 35.790014, -78.7803878 35.7900489, -78.7803201 35.7900687, -78.7803013 35.7900719, -78.7801759 35.7900933, -78.7796075 35.7901951, -78.7795075 35.7902083, -78.7793903 35.7902126, -78.7792857 35.7902047, -78.7792049 35.7901881, -78.7790425 35.7901522, -78.7788496 35.7901086)",,,
200526742,North Academy Street,secondary,25 mph,False,True,148.22500000000002,"LINESTRING (-78.7811648 35.7899881, -78.7811722 35.7895273, -78.781184 35.7887885, -78.7811861 35.7886552)",,2,
200526742,North Academy Street,secondary,25 mph,False,True,81.109,"LINESTRING (-78.7811568 35.7907175, -78.7811648 35.7899881)",,2,
18908890,Adams Street,residential,25 mph,False,False,187.944,"LINESTRING (-78.7811568 35.7907175, -78.7812403 35.7907226, -78.7822676 35.790756, -78.7832386 35.7907888)",,,
