osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,bridge,tunnel
43875922,Van Buren Street,residential,False,False,123.435,"LINESTRING (-88.0801126 41.525971, -88.0805382 41.5259615, -88.0815947 41.5259379)",,,,,
"[43875922, 1155170229, 1155170230]",Van Buren Street,residential,False,True,114.449,"LINESTRING (-88.0801126 41.525971, -88.0793746 41.5259875, -88.0792395 41.5259905, -88.0791761 41.5259919, -88.0791474 41.5259925, -88.0788638 41.5259986, -88.0788401 41.5259991, -88.0787384 41.5260013)",,,,,
43875965,Scott Street,primary,True,False,104.542,"LINESTRING (-88.0801126 41.525971, -88.0801193 41.5262344, -88.0801292 41.5266227, -88.0801365 41.526911)",IL 53,30 mph,,,
43876118,Art Schultz Drive,residential,False,True,102.773,"LINESTRING (-88.0787384 41.5260013, -88.0787092 41.5269253)",,,,,
43876118,Art Schultz Drive,residential,False,False,107.608,"LINESTRING (-88.0787384 41.5260013, -88.078709 41.5251382, -88.0787187 41.5250341)",,,,,
"[43875922, 1155170229, 1155170230]",Van Buren Street,residential,False,False,114.44900000000001,"LINESTRING (-88.0787384 41.5260013, -88.0788401 41.5259991, -88.0788638 41.5259986, -88.0791474 41.5259925, -88.0791761 41.5259919, -88.0792395 41.5259905, -88.0793746 41.5259875, -88.0801126 41.525971)",,,,,
43875581,Joliet Street,tertiary,False,False,105.58,"LINESTRING (-88.0843913 41.524922, -88.084393 41.5250087, -88.0844006 41.5254, -88.0844097 41.5258714)",,,,,
43875939,Joliet Street,tertiary,False,True,105.44000000000001,"LINESTRING (-88.0843913 41.524922, -88.0843895 41.5248442, -88.0843732 41.5241198, -88.0843713 41.5240552, -88.084369 41.5239739)",,,,,
142180560,West Jefferson Street,primary,True,False,116.686,"LINESTRING (-88.0843913 41.524922, -88.084296 41.5249239, -88.0830994 41.5249472, -88.0829901 41.5249493)",US 30,30 mph,2,,
43875957,West Jefferson Street,primary,True,False,113.678,"LINESTRING (-88.0857561 41.5248886, -88.0857061 41.5248892, -88.0854661 41.5248958, -88.0844993 41.5249194, -88.0843913 41.524922)",US 30,30 mph,2,,
760393124,DesPlaines Street,residential,False,True,104.242,"LINESTRING (-88.0857561 41.5248886, -88.0857527 41.5248137, -88.0857324 41.5243603, -88.0857221 41.5239515)",,,,,
163147946,North Chicago Street,tertiary,False,True,107.275,"LINESTRING (-88.0815622 41.5249763, -88.0815696 41.5252048, -88.0815784 41.5253308, -88.0816005 41.5254546, -88.0816186 41.5256245, -88.08162 41.5257463, -88.0816167 41.5258271, -88.0815947 41.5259379)",,,,,
1038609289,North Chicago Street,tertiary,False,False,105.583,"LINESTRING (-88.0815622 41.5249763, -88.0815612 41.5248727, -88.0815565 41.5244063, -88.0815541 41.5241667, -88.0815536 41.5241201, -88.0815527 41.5240268)",,,,,
1038609291,East Jefferson Street,primary,True,False,122.77199999999999,"LINESTRING (-88.0815622 41.5249763, -88.0810062 41.5249868, -88.0808477 41.5249898, -88.0806079 41.5249943, -88.0800879 41.5250041)",US 30,30 mph,2,,
43875958,East Jefferson Street,primary,True,False,118.908,"LINESTRING (-88.0829901 41.5249493, -88.0828801 41.5249514, -88.0815622 41.5249763)",US 30,30 mph,2,,
780092447,Ottawa Street,primary,True,False,105.22500000000001,"LINESTRING (-88.0829901 41.5249493, -88.0829877 41.5248794, -88.0829627 41.5241496, -88.0829605 41.5240853, -88.0829577 41.5240033)",US 6;IL 53,30 mph,2,,
163148277,Scott Street,primary,True,False,105.898,"LINESTRING (-88.0801966 41.5288089, -88.0802267 41.529761)",IL 53,30 mph,2,,
43875866,Webster Street,residential,False,False,65.049,"LINESTRING (-88.0801966 41.5288089, -88.0799407 41.5288144, -88.0794155 41.5288258)",,,,,
43875866,Webster Street,residential,False,True,123.847,"LINESTRING (-88.0801966 41.5288089, -88.0807427 41.5287972, -88.0808569 41.5287947, -88.0810236 41.5287877, -88.0816837 41.5287773)",,,,,
22059049,Michigan Place,residential,False,False,106.314,"LINESTRING (-88.0782371 41.5288307, -88.0782537 41.5293225, -88.0782693 41.5297865)",,,,,
22059049,Michigan Place,residential,False,True,104.77199999999999,"LINESTRING (-88.0782371 41.5288307, -88.0782205 41.5283693, -88.0782033 41.5278888)",,,,,
22059049,Michigan Place,residential,False,False,104.77199999999999,"LINESTRING (-88.0782033 41.5278888, -88.0782205 41.5283693, -88.0782371 41.5288307)",,,,,
"[1212943462, 733744366, 1212943463]",Cass Street,primary,True,False,163.465,"LINESTRING (-88.0782033 41.5278888, -88.0784922 41.5278852, -88.0785675 41.5278842, -88.078676 41.5278828, -88.0787877 41.5278814, -88.0790433 41.5278782, -88.0796432 41.5278706, -88.0801667 41.527864)",US 6;US 30,30 mph,2,,
26787310,East Benton Street,residential,False,True,22.33,"LINESTRING (-88.0782693 41.5297865, -88.0785375 41.5297825)",,,,,
22059049,Michigan Place,residential,False,True,106.314,"LINESTRING (-88.0782693 41.5297865, -88.0782537 41.5293225, -88.0782371 41.5288307)",,,,,
43875965,Scott Street,primary,True,False,107.53399999999999,"LINESTRING (-88.0800879 41.5250041, -88.0800932 41.5252124, -88.0801022 41.5255638, -88.0801126 41.525971)",IL 53,30 mph,,,
"[1155170234, 1155170235, 43875959]",East Jefferson Street,primary,True,False,114.032,"LINESTRING (-88.0800879 41.5250041, -88.0796055 41.5250144, -88.0794234 41.5250183, -88.0792708 41.5250217, -88.0789765 41.5250283, -88.0787187 41.5250341)",US 6;US 30,30 mph,2,,
43875966,Ottawa Street,primary,True,False,107.032,"LINESTRING (-88.0830202 41.5259116, -88.0830051 41.5254281, -88.0829927 41.5250338, -88.0829901 41.5249493)",US 6;IL 53,30 mph,2,,
