osmid,name,highway,oneway,reversed,length,geometry,ref,bridge
15951739,Kelly Court,residential,False,False,77.762,"LINESTRING (-91.445874 42.0626568, -91.4449321 42.062665)",,
433287654,5th Street,residential,False,True,29.113,"LINESTRING (-91.445874 42.0626568, -91.4458697 42.062395)",,
"[15959576, 433287654]","['7th Avenue', '5th Street']",residential,False,False,264.971,"LINESTRING (-91.445874 42.0626568, -91.4458827 42.0631317, -91.4459001 42.0631765, -91.4459283 42.0632102, -91.4460208 42.0632402, -91.4483734 42.0632647)",,
15951739,Kelly Court,residential,False,True,77.762,"LINESTRING (-91.4449321 42.062665, -91.445874 42.0626568)",,
"[15960322, 15951887]","['6th Avenue', '2nd Street North']",residential,False,True,196.764,"LINESTRING (-91.4435197 42.0626104, -91.4434216 42.062611, -91.4430076 42.0626135, -91.4429445 42.0626118, -91.4425635 42.0626229, -91.4424772 42.0626052, -91.4424032 42.062581, -91.4423686 42.0625436, -91.4423646 42.0624883, -91.4423565 42.0617024, -91.442356 42.0616562)",,
252226896,Broadway Street,secondary,False,False,79.35900000000001,"LINESTRING (-91.4435197 42.0626104, -91.4435313 42.0629787, -91.4435422 42.0633239)",CR X20,
252226896,Broadway Street,secondary,False,True,111.255,"LINESTRING (-91.4435197 42.0626104, -91.443499 42.0616837, -91.4434974 42.06161)",CR X20,
15951901,6th Avenue,residential,False,False,206.343,"LINESTRING (-91.4458697 42.062395, -91.4483688 42.0624289)",,
433287654,5th Street,residential,False,False,29.113,"LINESTRING (-91.4458697 42.062395, -91.445874 42.0626568)",,
433287654,5th Street,residential,False,True,85.852,"LINESTRING (-91.4458697 42.062395, -91.4458557 42.0617049, -91.445854 42.061623)",,
15951901,6th Avenue,residential,False,True,206.343,"LINESTRING (-91.4483688 42.0624289, -91.4458697 42.062395)",,
15958337,7th Street,residential,False,False,92.938,"LINESTRING (-91.4483688 42.0624289, -91.4483734 42.0632647)",,
15958337,7th Street,residential,False,True,86.596,"LINESTRING (-91.4483688 42.0624289, -91.4483681 42.0620615, -91.4483657 42.0617385, -91.4483341 42.0616533)",,
252226896,Broadway Street,secondary,False,False,7.317,"LINESTRING (-91.4434102 42.058114, -91.4434111 42.0581798)",CR X20,
433287651,2nd Avenue,residential,False,False,45.944,"LINESTRING (-91.4434102 42.058114, -91.4432947 42.0581141, -91.4428537 42.0581146)",,
252226896,Broadway Street,secondary,False,False,88.523,"LINESTRING (-91.4434111 42.0581798, -91.4434289 42.0589758)",CR X20,
252226896,Broadway Street,secondary,False,True,7.317,"LINESTRING (-91.4434111 42.0581798, -91.4434102 42.058114)",CR X20,
15956035,2nd Avenue,residential,False,False,100.903,"LINESTRING (-91.4434111 42.0581798, -91.4435613 42.0581797, -91.4446333 42.0581788)",,
252226896,Broadway Street,secondary,False,True,88.523,"LINESTRING (-91.4434289 42.0589758, -91.4434111 42.0581798)",CR X20,
15955319,Liberty Avenue,residential,False,False,99.357,"LINESTRING (-91.4434289 42.0589758, -91.4435675 42.0589745, -91.4446323 42.0589647)",,
252226896,Broadway Street,secondary,False,False,70.241,"LINESTRING (-91.4434289 42.0589758, -91.4434342 42.059204, -91.4434436 42.0596074)",CR X20,
15955466,John Street,residential,False,False,61.457,"LINESTRING (-91.4434436 42.0596074, -91.4433138 42.0596067, -91.4426992 42.0596031)",,
252226896,Broadway Street,secondary,False,False,43.104,"LINESTRING (-91.4434436 42.0596074, -91.4434501 42.0599581, -91.443451 42.059995)",CR X20,
252226896,Broadway Street,secondary,False,True,70.241,"LINESTRING (-91.4434436 42.0596074, -91.4434342 42.059204, -91.4434289 42.0589758)",CR X20,
252226896,Broadway Street,secondary,False,False,68.644,"LINESTRING (-91.443451 42.059995, -91.4434681 42.0606122)",CR X20,
15963622,4th Street North,residential,False,False,180.878,"LINESTRING (-91.443451 42.059995, -91.4437641 42.059975, -91.44393 42.0599208, -91.4440308 42.0598491, -91.4446266 42.0596231, -91.4446317 42.0590369, -91.4446323 42.0589647)",,
252226896,Broadway Street,secondary,False,True,43.104,"LINESTRING (-91.443451 42.059995, -91.4434501 42.0599581, -91.4434436 42.0596074)",CR X20,
