osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction
5608655,False,2,North 4th Avenue,residential,25 mph,False,143.8,"LINESTRING (-112.328754 33.610433, -112.3287637 33.6117262)",
5608655,False,2,North 4th Avenue,residential,25 mph,False,222.835,"LINESTRING (-112.3287637 33.6117262, -112.3287676 33.6137302)",
5608655,False,2,North 4th Avenue,residential,25 mph,True,143.8,"LINESTRING (-112.3287637 33.6117262, -112.328754 33.610433)",
5632055,False,,West Ventura Street,residential,25 mph,False,87.187,"LINESTRING (-112.3287637 33.6117262, -112.3288601 33.6117261, -112.3292456 33.6117256, -112.3297052 33.6117251)",
5632055,False,,West Ventura Street,residential,25 mph,True,86.946,"LINESTRING (-112.3287637 33.6117262, -112.3286822 33.6117263, -112.3282961 33.6117267, -112.3278248 33.6117284)",
5608655,False,2,North 4th Avenue,residential,25 mph,True,222.835,"LINESTRING (-112.3287676 33.6137302, -112.3287637 33.6117262)",
5608655,False,2,North 4th Avenue,residential,25 mph,False,202.497,"LINESTRING (-112.3287676 33.6137302, -112.3287827 33.6154591, -112.3288123 33.6155479)",
5668232,False,,West Well Street,residential,25 mph,False,90.436,"LINESTRING (-112.3287676 33.6137302, -112.3292504 33.6137283, -112.3296636 33.6137289, -112.3297442 33.613729)",
5668232,False,,West Well Street,residential,25 mph,True,87.07900000000001,"LINESTRING (-112.3287676 33.6137302, -112.328301 33.613736, -112.3278273 33.6137354)",
5608655,False,2,North 4th Avenue,residential,25 mph,True,202.497,"LINESTRING (-112.3288123 33.6155479, -112.3287827 33.6154591, -112.3287676 33.6137302)",
5688539,False,,Santa Fe Lane,residential,25 mph,False,101.506,"LINESTRING (-112.3288123 33.6155479, -112.3292597 33.6153294, -112.3297568 33.6150846)",
5688539,False,,Santa Fe Lane,residential,25 mph,True,105.24,"LINESTRING (-112.3288123 33.6155479, -112.3283115 33.6158045, -112.3278443 33.6160438)",
5683424,False,2,North Poppy Street,residential,25 mph,False,11.12,"LINESTRING (-112.320177 33.6089929, -112.3201784 33.6088929)",
5683424,False,2,North Poppy Street,residential,25 mph,True,304.969,"LINESTRING (-112.320177 33.6089929, -112.320177 33.6090551, -112.3201776 33.6090885, -112.3201789 33.6093218, -112.320198 33.6117355)",
949981789,True,2,West Thunderbird Road,secondary,45 mph,False,108.75399999999999,"LINESTRING (-112.320177 33.6089929, -112.32077 33.6089944, -112.3213513 33.6090011)",
949981779,False,2,North Primrose Street,residential,25 mph,True,11.175,"LINESTRING (-112.3213513 33.6090011, -112.3213516 33.6089006)",
