osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes
240215837,North 5th Street,tertiary,25 mph,False,False,33.804,"LINESTRING (-95.9646574 36.0273184, -95.96466 36.0270144)",
15042686,East E Street,residential,,False,True,143.15699999999998,"LINESTRING (-95.9646574 36.0273184, -95.9647702 36.0273202, -95.966249 36.027344)",
240215837,North 5th Street,tertiary,25 mph,False,False,63.783,"LINESTRING (-95.96466 36.0270144, -95.9646649 36.0264408)",
240215837,North 5th Street,tertiary,25 mph,False,True,33.804,"LINESTRING (-95.96466 36.0270144, -95.9646574 36.0273184)",
"[15051161, 15042684, 15030190]","['East E Street', 'East D Street', 'North 6th Street']",residential,,False,True,406.861,"LINESTRING (-95.96466 36.0270144, -95.9645383 36.0270106, -95.9628 36.026956, -95.962782 36.026324, -95.9645704 36.0263023, -95.964663 36.0263012)",
240215837,North 5th Street,tertiary,25 mph,False,False,15.524,"LINESTRING (-95.9646649 36.0264408, -95.964663 36.0263012)",
240215837,North 5th Street,tertiary,25 mph,False,True,63.783,"LINESTRING (-95.9646649 36.0264408, -95.96466 36.0270144)",
15051162,East D Street,residential,,False,True,141.34400000000002,"LINESTRING (-95.9646649 36.0264408, -95.9647594 36.026443, -95.966236 36.026477)",
240215837,North 5th Street,tertiary,25 mph,False,False,82.8,"LINESTRING (-95.964663 36.0263012, -95.9646861 36.0255568)",
240215837,North 5th Street,tertiary,25 mph,False,True,15.524,"LINESTRING (-95.964663 36.0263012, -95.9646649 36.0264408)",
"[15051161, 15042684, 15030190]","['East E Street', 'East D Street', 'North 6th Street']",residential,,False,False,406.861,"LINESTRING (-95.964663 36.0263012, -95.9645704 36.0263023, -95.962782 36.026324, -95.9628 36.026956, -95.9645383 36.0270106, -95.96466 36.0270144)",
240215837,North 5th Street,tertiary,25 mph,False,True,82.8,"LINESTRING (-95.9646861 36.0255568, -95.964663 36.0263012)",
15056731,East C Street,residential,,False,False,108.67699999999999,"LINESTRING (-95.9646861 36.0255568, -95.9645864 36.025557, -95.9634777 36.0255468)",
15056731,East C Street,residential,,False,True,78.961,"LINESTRING (-95.9646861 36.0255568, -95.9647782 36.025557, -95.9652986 36.0255601, -95.9655641 36.0255617)",
240215837,North 5th Street,tertiary,25 mph,False,False,109.492,"LINESTRING (-95.9646861 36.0255568, -95.9646882 36.0254802, -95.964676 36.0246464, -95.964676 36.0245722)",
240215837,North 5th Street,tertiary,25 mph,False,True,109.492,"LINESTRING (-95.964676 36.0245722, -95.964676 36.0246464, -95.9646882 36.0254802, -95.9646861 36.0255568)",
493736187,East B Street,tertiary,25 mph,False,False,107.602,"LINESTRING (-95.964676 36.0245722, -95.9646072 36.0245716, -95.9640489 36.0245671, -95.9634796 36.0245602)",2
"[531586552, 758317463, 912219215]",North 5th Street,tertiary,25 mph,False,False,108.47099999999999,"LINESTRING (-95.964676 36.0245722, -95.9646759 36.0244994, -95.9646817 36.0240779, -95.9646881 36.0238567, -95.9646888 36.0237693, -95.9646891 36.0237309, -95.9646893 36.0237086, -95.9646903 36.0235968)","['3', '2']"
616412434,East B Street,tertiary,25 mph,False,True,79.438,"LINESTRING (-95.964676 36.0245722, -95.9647628 36.0245719, -95.9655593 36.024577)",2
