osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,access,bridge,ref,junction
17361456,Maple Street,residential,False,True,104.519,"LINESTRING (-86.0144394 39.9577416, -86.0144282 39.9569871, -86.0144268 39.9568866, -86.0144255 39.9568017)",25 mph,,,,,
543906899,Station Street,residential,False,True,99.77300000000001,"LINESTRING (-86.0144394 39.9577416, -86.0138942 39.9577412, -86.0137866 39.9577411, -86.0135639 39.9577409, -86.0133848 39.9577408, -86.0132688 39.9577407)",25 mph,,,,,
17357333,Lincoln Court,residential,False,False,82.874,"LINESTRING (-86.017537 39.9536715, -86.0174742 39.9536719, -86.0166569 39.953679, -86.0165648 39.9536798)",25 mph,,,,,
17363205,Fountainview Lane,residential,False,False,55.701,"LINESTRING (-86.017537 39.9536715, -86.0175364 39.953629, -86.017531 39.953263, -86.017523 39.953214, -86.0175194 39.9532002, -86.0175121 39.9531718)",25 mph,,,,,
"[17370761, 17363205]","['Fountainview Lane', 'Morgan Drive']",residential,False,True,123.58500000000001,"LINESTRING (-86.017537 39.9536715, -86.0175363 39.9537199, -86.017535 39.953805, -86.017529 39.953881, -86.017517 39.9539378, -86.017474 39.9540198, -86.017422 39.954083, -86.0173477 39.9541446, -86.017228 39.9542011, -86.017106 39.9542306, -86.0169154 39.9542401, -86.0165958 39.9542431)",25 mph,,,,,
17373025,Molly Court,residential,False,False,62.31,"LINESTRING (-86.017537 39.9536715, -86.0176076 39.9536712, -86.017944 39.9536699, -86.017995 39.9536755, -86.018042 39.9536835, -86.0180959 39.9536978, -86.0181536 39.9537156, -86.0182452 39.9537551)",25 mph,,,,,
17357333,Lincoln Court,residential,False,True,82.874,"LINESTRING (-86.0165648 39.9536798, -86.0166569 39.953679, -86.0174742 39.9536719, -86.017537 39.9536715)",25 mph,,,,,
413040749,Lantern Road,tertiary,False,False,147.035,"LINESTRING (-86.0133095 39.9596504, -86.0133041 39.9595017, -86.0132976 39.9590937, -86.0132943 39.9586809, -86.0132906 39.9584275, -86.0132892 39.9583282)",25 mph,2,,,,
606700234,Maple Street,residential,False,True,78.515,"LINESTRING (-86.0133095 39.9596504, -86.013394 39.9596502, -86.0135852 39.9596491, -86.0142306 39.9596578)",,,,,,
170142442,Lantern Road,tertiary,True,False,71.14200000000001,"LINESTRING (-86.013637 39.9561565, -86.0135722 39.9561664, -86.0135159 39.9562157, -86.0134758 39.9562559, -86.0134436 39.956295, -86.0134087 39.9563402, -86.0133737 39.9563905, -86.0133561 39.9564195, -86.0133443 39.9564389, -86.0133202 39.9564944, -86.0132987 39.9565499, -86.0132826 39.9566178, -86.0132738 39.956654, -86.0133174 39.9566788)",25 mph,2,,,,
170142452,Lantern Road,tertiary,False,False,55.43,"LINESTRING (-86.013637 39.9561565, -86.0136622 39.9561354, -86.0136963 39.9560982, -86.0137311 39.9560405, -86.0137534 39.9559871, -86.0137689 39.9559343, -86.0137754 39.955912, -86.0137841 39.9558379, -86.0137833 39.9557593, -86.0137828 39.9556845)",25 mph,2,,,,
17359446,Blacksmith Court,residential,False,False,54.303000000000004,"LINESTRING (-86.0179112 39.9528712, -86.0179754 39.9528973, -86.0184741 39.9530999)",25 mph,,,,,
17365653,Autumn Harvest Drive,residential,False,False,65.035,"LINESTRING (-86.0179112 39.9528712, -86.0179216 39.9528558, -86.0182488 39.9523699, -86.0182612 39.9523515)",25 mph,,,,,
17365653,Autumn Harvest Drive,residential,False,True,49.197,"LINESTRING (-86.0179112 39.9528712, -86.017897 39.952892, -86.0178764 39.9529221, -86.0177972 39.9530215, -86.0177506 39.9530597, -86.0176968 39.9530957, -86.0176512 39.9531212, -86.0175937 39.9531455, -86.0175729 39.9531522, -86.0175121 39.9531718)",25 mph,,,,,
17359446,Blacksmith Court,residential,False,True,54.303000000000004,"LINESTRING (-86.0184741 39.9530999, -86.0179754 39.9528973, -86.0179112 39.9528712)",25 mph,,,,,
17360630,Anvil Court,residential,False,False,56.967,"LINESTRING (-86.0185671 39.9518814, -86.018632 39.9518964, -86.0187985 39.9519349, -86.0189781 39.9519819, -86.0191452 39.9520488, -86.019188 39.952066)",25 mph,,,,,
17365653,Autumn Harvest Drive,residential,False,False,39.928999999999995,"LINESTRING (-86.0185671 39.9518814, -86.0185812 39.9518258, -86.0185875 39.951769, -86.018588 39.9516901, -86.0185855 39.9516524, -86.0185757 39.9516024, -86.0185739 39.9515952, -86.0185562 39.9515256)",25 mph,,,,,
17365653,Autumn Harvest Drive,residential,False,True,58.448,"LINESTRING (-86.0185671 39.9518814, -86.0185361 39.95194, -86.0184882 39.952019, -86.0182689 39.9523402, -86.0182612 39.9523515)",25 mph,,,,,
17360630,Anvil Court,residential,False,True,56.96699999999999,"LINESTRING (-86.019188 39.952066, -86.0191452 39.9520488, -86.0189781 39.9519819, -86.0187985 39.9519349, -86.018632 39.9518964, -86.0185671 39.9518814)",25 mph,,,,,
17360986,Emmanuel Court,residential,False,False,76.491,"LINESTRING (-86.0165958 39.9542431, -86.016596 39.9543009, -86.0165985 39.9548797, -86.0165987 39.954931)",25 mph,,,,,
"[17370761, 17363205]","['Fountainview Lane', 'Morgan Drive']",residential,False,False,123.585,"LINESTRING (-86.0165958 39.9542431, -86.0169154 39.9542401, -86.017106 39.9542306, -86.017228 39.9542011, -86.0173477 39.9541446, -86.017422 39.954083, -86.017474 39.9540198, -86.017517 39.9539378, -86.017529 39.953881, -86.017535 39.953805, -86.0175363 39.9537199, -86.017537 39.9536715)",25 mph,,,,,
17370761,Morgan Drive,residential,False,True,118.472,"LINESTRING (-86.0165958 39.9542431, -86.0161685 39.9542433, -86.0152059 39.954244)",25 mph,,,,,
17360986,Emmanuel Court,residential,False,True,76.49099999999999,"LINESTRING (-86.0165987 39.954931, -86.0165985 39.9548797, -86.016596 39.9543009, -86.0165958 39.9542431)",25 mph,,,,,
17361888,Birch Street,residential,False,True,221.324,"LINESTRING (-86.011191 39.953313, -86.0113679 39.9533125, -86.0137875 39.9533058)",25 mph,,,,,
17363205,Fountainview Lane,residential,False,False,53.27100000000001,"LINESTRING (-86.0175121 39.9531718, -86.0174988 39.9531467, -86.0174801 39.9531111, -86.0174479 39.9530721, -86.0174214 39.9530427, -86.0173889 39.9530124, -86.0173541 39.9529878, -86.0173058 39.952959, -86.0172497 39.9529296, -86.0170893 39.9528662, -86.0170674 39.9528576)",25 mph,,,,,
17363205,Fountainview Lane,residential,False,True,55.701,"LINESTRING (-86.0175121 39.9531718, -86.0175194 39.9532002, -86.017523 39.953214, -86.017531 39.953263, -86.0175364 39.953629, -86.017537 39.9536715)",25 mph,,,,,
17365653,Autumn Harvest Drive,residential,False,False,49.197,"LINESTRING (-86.0175121 39.9531718, -86.0175729 39.9531522, -86.0175937 39.9531455, -86.0176512 39.9531212, -86.0176968 39.9530957, -86.0177506 39.9530597, -86.0177972 39.9530215, -86.0178764 39.9529221, -86.017897 39.952892, -86.0179112 39.9528712)",25 mph,,,,,
17363723,Meadows Drive,residential,False,False,268.169,"LINESTRING (-86.0152105 39.9518323, -86.0152059 39.954244)",25 mph,,,,,
17363723,Meadows Drive,residential,False,True,49.537,"LINESTRING (-86.0152105 39.9518323, -86.0152113 39.9513868)",25 mph,,,,,
17372064,Frances Street,residential,False,False,121.749,"LINESTRING (-86.0152105 39.9518323, -86.0137822 39.9518357)",25 mph,,,,,
17363723,Meadows Drive,residential,False,True,268.169,"LINESTRING (-86.0152059 39.954244, -86.0152105 39.9518323)",25 mph,,,,,
17370761,Morgan Drive,residential,False,False,118.472,"LINESTRING (-86.0152059 39.954244, -86.0161685 39.9542433, -86.0165958 39.9542431)",25 mph,,,,,
17370761,Morgan Drive,residential,False,True,122.08599999999998,"LINESTRING (-86.0152059 39.954244, -86.0144513 39.9542458, -86.0137736 39.9542475)",25 mph,,,,,
17365653,Autumn Harvest Drive,residential,False,True,39.929,"LINESTRING (-86.0185562 39.9515256, -86.0185739 39.9515952, -86.0185757 39.9516024, -86.0185855 39.9516524, -86.018588 39.9516901, -86.0185875 39.951769, -86.0185812 39.9518258, -86.0185671 39.9518814)",25 mph,,,,,
1073118236,Fishers Pointe Boulevard,residential,False,False,53.818999999999996,"LINESTRING (-86.0185562 39.9515256, -86.0184938 39.9515424, -86.018435 39.9515583, -86.0183357 39.9515773, -86.0182502 39.9515849, -86.0181402 39.9515869, -86.0180595 39.9515814, -86.0179763 39.9515732, -86.0179381 39.9515654)",25 mph,,,,,
17365755,Manship Lane,residential,False,True,99.74100000000001,"LINESTRING (-86.0175459 39.9558883, -86.017558 39.9559269, -86.017569 39.9559689, -86.017568 39.956056, -86.0175573 39.9563161, -86.0175403 39.956732, -86.0175382 39.956783)",,,,,,
17369467,Moll Drive,residential,False,True,120.302,"LINESTRING (-86.0123718 39.9523118, -86.0137831 39.9523045)",25 mph,,,,,
17371143,Municipal Drive,residential,True,False,94.569,"LINESTRING (-86.0173556 39.9582253, -86.0173726 39.9581334, -86.0173732 39.9581239, -86.0173686 39.9574925, -86.0173665 39.9574785, -86.0173635 39.9574578, -86.0173526 39.9574217, -86.0173394 39.9573781)",25 mph,,,,,
17371151,Municipal Drive,residential,False,False,68.037,"LINESTRING (-86.0173556 39.9582253, -86.0174662 39.9582521, -86.0175848 39.958289, -86.0177007 39.9583425, -86.0178141 39.958415, -86.0179286 39.9584965, -86.0179994 39.958566)",25 mph,,,,,
17371151,Municipal Drive,residential,False,True,44.469,"LINESTRING (-86.0173556 39.9582253, -86.0172614 39.9582154, -86.0171738 39.9582078, -86.0171018 39.9582063, -86.0170495 39.958208, -86.0169738 39.9582127, -86.0169113 39.9582177, -86.0168371 39.9582277)",25 mph,,,,,
992944130,East 116th Street,primary,False,False,2.287,"LINESTRING (-86.0170912 39.9568415, -86.017118 39.9568425)",25 mph,4,yes,,,
17371159,Municipal Drive,residential,True,False,67.26,"LINESTRING (-86.0170912 39.9568415, -86.0170211 39.9569648, -86.0170209 39.9569884, -86.0170185 39.9570372, -86.0170136 39.9570745, -86.0170068 39.9571054, -86.016995 39.9571369, -86.0169748 39.9571776, -86.0169538 39.9572144, -86.0169322 39.9572458, -86.0168909 39.957304, -86.016869 39.9573399, -86.0168349 39.9574062)",25 mph,,,,,
"[992944130, 992944131, 749696957]",East 116th Street,primary,False,True,179.27999999999997,"LINESTRING (-86.0170912 39.9568415, -86.0169268 39.9568265, -86.0168498 39.9568203, -86.016703 39.956802, -86.0165978 39.9567913, -86.0165676 39.9567882, -86.0163906 39.9567767, -86.0163783 39.9567764, -86.016368 39.9567761, -86.0163315 39.9567752, -86.0162117 39.9567715, -86.0160826 39.9567699, -86.0159641 39.9567711, -86.0158846 39.9567724, -86.015722 39.9567741, -86.0155718 39.9567797, -86.014994 39.9567978)",25 mph,"['4', '5']",yes,yes,,
17371151,Municipal Drive,residential,False,False,44.469,"LINESTRING (-86.0168371 39.9582277, -86.0169113 39.9582177, -86.0169738 39.9582127, -86.0170495 39.958208, -86.0171018 39.9582063, -86.0171738 39.9582078, -86.0172614 39.9582154, -86.0173556 39.9582253)",25 mph,,,,,
17371151,Municipal Drive,residential,False,True,67.84299999999999,"LINESTRING (-86.0168371 39.9582277, -86.0167889 39.9582349, -86.0167456 39.9582451, -86.0166557 39.9582748, -86.0165814 39.9583038, -86.0164876 39.9583517, -86.016412 39.9583936, -86.016301 39.9584715, -86.0162515 39.9585136, -86.0161964 39.958568)",25 mph,,,,,
17371159,Municipal Drive,residential,True,False,91.438,"LINESTRING (-86.0168349 39.9574062, -86.0168215 39.957481, -86.016821 39.957484, -86.0168262 39.9577248, -86.0168343 39.9580981, -86.016835 39.9581311, -86.0168371 39.9582277)",25 mph,,,,,
577866010,,unclassified,True,False,47.936,"LINESTRING (-86.0168349 39.9574062, -86.0169599 39.9574547, -86.0169973 39.9574653, -86.0170322 39.9574725, -86.0170637 39.9574755, -86.0170904 39.9574764, -86.0171176 39.9574755, -86.0171446 39.9574718, -86.0171836 39.9574633, -86.017219 39.9574512, -86.0172707 39.957424, -86.0173394 39.9573781)",,,,,,
17365802,South Street,unclassified,False,True,174.03900000000002,"LINESTRING (-86.0186503 39.9559195, -86.0183381 39.9559153, -86.0181877 39.9559139, -86.0180979 39.9559079, -86.0180347 39.9559003, -86.0179846 39.9558943, -86.0178155 39.9558678, -86.0175459 39.9558176, -86.0173623 39.9557822, -86.0171792 39.9557482, -86.0170897 39.9557256, -86.0169242 39.9557051, -86.0168101 39.9556931, -86.0167117 39.9556898, -86.0166406 39.9556895)",25 mph,,,,,
17371773,Fishers Centre Drive,unclassified,False,True,94.59500000000001,"LINESTRING (-86.0186503 39.9559195, -86.0186547 39.956301, -86.0186539 39.9563636, -86.0186639 39.9567151, -86.0186655 39.9567701)",25 mph,,,,,
17373025,Molly Court,residential,False,True,62.31,"LINESTRING (-86.0182452 39.9537551, -86.0181536 39.9537156, -86.0180959 39.9536978, -86.018042 39.9536835, -86.017995 39.9536755, -86.017944 39.9536699, -86.0176076 39.9536712, -86.017537 39.9536715)",25 mph,,,,,
1201939335,,motorway,True,False,345.756,"LINESTRING (-86.0101154 39.953959, -86.012102 39.951248)",65 mph,5,,,I 69;SR 37,
17365755,Manship Lane,residential,False,False,99.741,"LINESTRING (-86.0175382 39.956783, -86.0175403 39.956732, -86.0175573 39.9563161, -86.017568 39.956056, -86.017569 39.9559689, -86.017558 39.9559269, -86.0175459 39.9558883)",,,,,,
1014156741,East 116th Street,primary,True,False,37.282,"LINESTRING (-86.0175382 39.956783, -86.0172839 39.9567831, -86.017118 39.9568425)",25 mph,2,yes,,,
"[17352488, 17351634]",Fishers Center Drive,residential,False,"[False, True]",217.06599999999997,"LINESTRING (-86.0186707 39.9568803, -86.0186721 39.9569383, -86.0186733 39.9569887, -86.0186745 39.9570392, -86.0186718 39.957282, -86.0186509 39.9574038, -86.0186498 39.9580554, -86.0186548 39.9581067, -86.0186821 39.9581636, -86.018577 39.9582117, -86.0185651 39.9582171, -86.0185276 39.9582322, -86.0184901 39.9582474, -86.0184263 39.9582818, -86.0181659 39.9584753, -86.0181274 39.9584981, -86.0180888 39.9585208, -86.0179994 39.958566)",,,,,,
"[17351634, 17371773]","['Fishers Centre Drive', 'Fishers Center Drive']","['residential', 'unclassified']",False,"[False, True]",12.262,"LINESTRING (-86.0186707 39.9568803, -86.0186671 39.9568225, -86.0186655 39.9567701)",25 mph,,,,,
992944130,East 116th Street,primary,False,True,2.287,"LINESTRING (-86.017118 39.9568425, -86.0170912 39.9568415)",25 mph,4,yes,,,
1014156742,East 116th Street,primary,True,False,133.374,"LINESTRING (-86.017118 39.9568425, -86.0172092 39.9568711, -86.0172428 39.9568784, -86.0172829 39.9568869, -86.0173329 39.9568966, -86.0175056 39.9568948, -86.0177262 39.9568952, -86.0180981 39.9568943, -86.0183587 39.9568905, -86.0186707 39.9568803)",25 mph,2,yes,,,
170140112,Commercial Drive,tertiary,False,True,12.801,"LINESTRING (-86.0113542 39.9567345, -86.0113429 39.9568493)",,2,yes,,,
154530086,East 116th Street,primary,True,False,93.778,"LINESTRING (-86.0113542 39.9567345, -86.0106656 39.9567491, -86.0102543 39.9567434)",,2,,,,
"[1027223888, 1027223889, 17372728, 17365802]","['South Street', 'Commercial Drive']",unclassified,False,False,228.23400000000004,"LINESTRING (-86.0113542 39.9567345, -86.0113732 39.9566727, -86.0113703 39.9564282, -86.0113678 39.9562167, -86.011363 39.9558186, -86.0113621 39.9557478, -86.0113598 39.9555565, -86.0113588 39.9554725, -86.01192 39.9554571, -86.0122527 39.9554479, -86.0123116 39.9554509, -86.0123464 39.9554571, -86.0123759 39.9554776)",25 mph,"['4', '3', '2']",,,,
170140112,Commercial Drive,tertiary,False,False,12.801,"LINESTRING (-86.0113429 39.9568493, -86.0113542 39.9567345)",,2,yes,,,
169847022,Commercial Drive,tertiary,True,False,168.752,"LINESTRING (-86.0113429 39.9568493, -86.011279 39.9569056, -86.0112791 39.9570423, -86.0112934 39.9573779, -86.0113032 39.9576097, -86.0113044 39.9576739, -86.0113085 39.9578836, -86.0113112 39.9580209, -86.011322 39.9581299, -86.0113407 39.9581998, -86.0113521 39.9582418, -86.0113798 39.9583434)",,2,yes,,,
1014156739,East 116th Street,primary,True,False,160.912,"LINESTRING (-86.0113429 39.9568493, -86.0115132 39.9568475, -86.0118651 39.9568362, -86.0121457 39.9568321, -86.0128351 39.9568361, -86.0131271 39.9568437, -86.0131644 39.9568121, -86.0131963 39.9567851)",25 mph,2,,,,
17371773,Fishers Centre Drive,unclassified,False,False,94.595,"LINESTRING (-86.0186655 39.9567701, -86.0186639 39.9567151, -86.0186539 39.9563636, -86.0186547 39.956301, -86.0186503 39.9559195)",25 mph,,,,,
"[17351634, 17371773]","['Fishers Centre Drive', 'Fishers Center Drive']","['unclassified', 'residential']",False,"[False, True]",12.262,"LINESTRING (-86.0186655 39.9567701, -86.0186671 39.9568225, -86.0186707 39.9568803)",25 mph,,,,,
1014156741,East 116th Street,primary,True,False,96.103,"LINESTRING (-86.0186655 39.9567701, -86.0183572 39.9567777, -86.0179371 39.9567829, -86.0175382 39.956783)",25 mph,2,yes,,,
"[413040756, 17364750]","['North Street', 'Fishers Corner Boulevard']",residential,False,True,12.251999999999999,"LINESTRING (-86.0113798 39.9583434, -86.0114515 39.9583302, -86.0115197 39.9583181)",,4,yes,,,
413040754,North Street,residential,False,False,61.129000000000005,"LINESTRING (-86.0120322 39.9583111, -86.0124179 39.9583106, -86.0127494 39.9583101)",,2,yes,,,
413040755,North Street,residential,True,False,38.228,"LINESTRING (-86.0120322 39.9583111, -86.0119232 39.9582676, -86.0117559 39.9582686, -86.0117472 39.9582687, -86.0116742 39.9582695, -86.0116144 39.9583062)",,1,yes,,,
"[413040756, 17364750]","['North Street', 'Fishers Corner Boulevard']",residential,False,False,12.251999999999999,"LINESTRING (-86.0115197 39.9583181, -86.0114515 39.9583302, -86.0113798 39.9583434)",,4,yes,,,
17364750,North Street,residential,False,True,8.179,"LINESTRING (-86.0115197 39.9583181, -86.0115694 39.9583121, -86.0116009 39.958308, -86.0116144 39.9583062)",,4,yes,,,
"[1027223890, 169847019]",Commercial Drive,tertiary,True,False,167.225,"LINESTRING (-86.0115197 39.9583181, -86.0114951 39.958228, -86.0114829 39.9581833, -86.0114641 39.9581052, -86.0114534 39.9580004, -86.0114426 39.9577296, -86.0114417 39.9577027, -86.0114335 39.9574485, -86.0114339 39.9571689, -86.0114316 39.9569104, -86.0113429 39.9568493)",25 mph,"['3', '2']",yes,,,
413040752,North Street,residential,True,False,46.357,"LINESTRING (-86.0127494 39.9583101, -86.0128426 39.9583313, -86.0130046 39.9583285, -86.0131603 39.9583268, -86.0131709 39.9583269, -86.0132892 39.9583282)",,1,yes,,,
413040754,North Street,residential,False,True,61.129000000000005,"LINESTRING (-86.0127494 39.9583101, -86.0124179 39.9583106, -86.0120322 39.9583111)",,2,yes,,,
413040749,Lantern Road,tertiary,False,True,4.606,"LINESTRING (-86.013285 39.9582869, -86.0132892 39.9583282)",25 mph,2,,,,
169847021,North Street,residential,True,False,45.955000000000005,"LINESTRING (-86.013285 39.9582869, -86.0131748 39.9582872, -86.012841 39.9582904, -86.0127494 39.9583101)",,1,yes,,,
413040749,Lantern Road,tertiary,False,False,60.763,"LINESTRING (-86.013285 39.9582869, -86.013278 39.9582182, -86.0132688 39.9577407)",25 mph,2,,,,
1027223891,East 116th Street,primary,True,False,141.094,"LINESTRING (-86.0096889 39.9569009, -86.0113429 39.9568493)",,4,,,,
154530066,East 116th Street,primary,True,False,36.391,"LINESTRING (-86.009262 39.9568958, -86.0096889 39.9569009)",,2,,,,
1202817953,,motorway_link,True,False,18.105,"LINESTRING (-86.009262 39.9568958, -86.0093237 39.95674)",,2,,,,
154530086,East 116th Street,primary,True,False,79.325,"LINESTRING (-86.0102543 39.9567434, -86.0101175 39.95674, -86.0094175 39.95674, -86.0093237 39.95674)",,2,,,,
170140108,,motorway_link,True,False,87.494,"LINESTRING (-86.0102543 39.9567434, -86.0097018 39.9566825, -86.0096535 39.9566783, -86.0095972 39.956664, -86.0095623 39.9566475, -86.0095382 39.9566311, -86.0095033 39.9565961, -86.0094657 39.9565488, -86.0094389 39.9565077, -86.0093987 39.9564396)",,,,,,
1027223886,,motorway_link,True,False,56.580999999999996,"LINESTRING (-86.0091653 39.9571841, -86.0093575 39.9570109, -86.009396 39.9569852, -86.0094215 39.9569731, -86.009448 39.9569606, -86.00952 39.9569338, -86.0096049 39.9569109, -86.0096889 39.9569009)",,1,,,,
1027223887,,motorway_link,True,False,33.101,"LINESTRING (-86.0091653 39.9571841, -86.009222 39.9570195, -86.0092415 39.9569591, -86.009262 39.9568958)",,2,,,,
176091956,,motorway_link,True,False,34.009,"LINESTRING (-86.0093237 39.95674, -86.0093987 39.9564396)",,1,,,,
176091956,,motorway_link,True,False,626.2370000000001,"LINESTRING (-86.0093987 39.9564396, -86.0094846 39.9560503, -86.0095784 39.9555928, -86.009624 39.955416, -86.0096454 39.9553358, -86.0096749 39.955233, -86.009752 39.954971, -86.00985 39.954768, -86.00997 39.954548, -86.010235 39.95414, -86.010653 39.953475, -86.01089 39.953151, -86.011949 39.951488, -86.012102 39.951248)",,1,,,,
154530078,East 116th Street,primary,False,True,48.458,"LINESTRING (-86.014994 39.9567978, -86.0144255 39.9568017)",25 mph,4,yes,,,
"[992944130, 992944131, 749696957]",East 116th Street,primary,False,False,179.27999999999997,"LINESTRING (-86.014994 39.9567978, -86.0155718 39.9567797, -86.015722 39.9567741, -86.0158846 39.9567724, -86.0159641 39.9567711, -86.0160826 39.9567699, -86.0162117 39.9567715, -86.0163315 39.9567752, -86.016368 39.9567761, -86.0163783 39.9567764, -86.0163906 39.9567767, -86.0165676 39.9567882, -86.0165978 39.9567913, -86.016703 39.956802, -86.0168498 39.9568203, -86.0169268 39.9568265, -86.0170912 39.9568415)",25 mph,"['4', '5']",yes,yes,,
"[895316227, 1014156743]",Moore Street,residential,False,"[False, True]",170.46599999999998,"LINESTRING (-86.014994 39.9567978, -86.0150139 39.9568804, -86.0150148 39.9569827, -86.0150155 39.9570529, -86.0150265 39.9582642, -86.0150271 39.9583294)",25 mph,,,,,
1014156743,Moore Street,residential,False,True,123.57700000000001,"LINESTRING (-86.014994 39.9567978, -86.0149648 39.9567082, -86.014967 39.9562176, -86.0149666 39.9559891, -86.0149661 39.9557297, -86.014966 39.9556892)",25 mph,,,,,
154530078,East 116th Street,primary,False,True,8.901,"LINESTRING (-86.0132984 39.9568019, -86.0131963 39.9567851)",25 mph,4,yes,,,
154530078,East 116th Street,primary,False,False,96.106,"LINESTRING (-86.0132984 39.9568019, -86.0134347 39.9568095, -86.0138773 39.9568094, -86.0144255 39.9568017)",25 mph,4,yes,,,
222667358,Lantern Road,tertiary,False,False,13.783999999999999,"LINESTRING (-86.0132984 39.9568019, -86.0133163 39.9566857, -86.0133174 39.9566788)",25 mph,2,,,,
413040749,Lantern Road,tertiary,False,True,104.488,"LINESTRING (-86.0132984 39.9568019, -86.0132833 39.9569044, -86.0132788 39.9569478, -86.0132727 39.9571543, -86.0132713 39.9572203, -86.0132667 39.957422, -86.0132688 39.9577407)",25 mph,2,,,,
170142454,Lantern Road,tertiary,True,False,66.352,"LINESTRING (-86.0133174 39.9566788, -86.0133679 39.9566531, -86.0133925 39.9565653, -86.0134193 39.9564933, -86.0134461 39.9564337, -86.0134676 39.9563967, -86.0134944 39.9563576, -86.0135346 39.9563144, -86.0135937 39.9562589, -86.0136339 39.9562199, -86.013637 39.9561565)",25 mph,1,,,,
222667358,Lantern Road,tertiary,False,True,13.783999999999999,"LINESTRING (-86.0133174 39.9566788, -86.0133163 39.9566857, -86.0132984 39.9568019)",25 mph,2,,,,
17365802,South Street,unclassified,False,False,100.922,"LINESTRING (-86.0137828 39.9556845, -86.0138478 39.9556925, -86.0144186 39.9556901, -86.0144647 39.9556901, -86.0147148 39.9556904, -86.014966 39.9556892)",25 mph,,,,,
17365802,South Street,unclassified,False,True,132.635,"LINESTRING (-86.0137828 39.9556845, -86.0137036 39.9556688, -86.0135735 39.9556704, -86.013251 39.9556717, -86.0126362 39.9556679, -86.0125771 39.9556647, -86.0125288 39.9556606, -86.0124966 39.9556503, -86.0124591 39.9556298, -86.0124403 39.9556031, -86.0124296 39.9555804, -86.0124188 39.9555434, -86.0124108 39.9555208, -86.0123947 39.9554941, -86.0123759 39.9554776)",25 mph,,,,,
170142452,Lantern Road,tertiary,False,False,159.799,"LINESTRING (-86.0137828 39.9556845, -86.0137773 39.9553853, -86.0137755 39.955288, -86.0137679 39.9548772, -86.0137672 39.9547375, -86.0137707 39.954411, -86.0137736 39.9542475)",25 mph,2,,,,
