osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,access
11633053,82nd Street,residential,False,True,190.893,,,"LINESTRING (-74.0157231 40.8078459, -74.013774 40.806968)",
807309196,Tonnelle Avenue,primary,False,False,76.103,4,US 1;US 9,"LINESTRING (-74.0157231 40.8078459, -74.0152155 40.8084123)",
420606768,Tonnelle Avenue,primary,False,True,76.541,5,US 1;US 9,"LINESTRING (-74.0157231 40.8078459, -74.01586 40.8076976, -74.0159558 40.8075938, -74.0162439 40.8072816)",
420606768,Tonnelle Avenue,primary,False,False,76.541,5,US 1;US 9,"LINESTRING (-74.0162439 40.8072816, -74.0159558 40.8075938, -74.01586 40.8076976, -74.0157231 40.8078459)",
"[1181320332, 420606775]",Tonnelle Avenue,primary,False,True,74.979,"['4', '5']",US 1;US 9,"LINESTRING (-74.0162439 40.8072816, -74.016512 40.8069653, -74.0167301 40.8067166)",
273296647,3rd Avenue,residential,True,False,76.661,,,"LINESTRING (-74.0084919 40.8034552, -74.0085714 40.8034177, -74.0089536 40.8029266, -74.0089871 40.8028852)",
276821076,80th Street,residential,True,False,78.19500000000001,,,"LINESTRING (-74.0084919 40.8034552, -74.0084301 40.8034275, -74.0076929 40.8030964)",
11632395,Durham Avenue,residential,True,False,120.522,,,"LINESTRING (-74.014706 40.803182, -74.0139728 40.804113)",
60419787,76th Street,tertiary,False,False,9.769,,,"LINESTRING (-74.014706 40.803182, -74.01481 40.803221)",
60419787,76th Street,tertiary,False,True,121.13799999999999,,,"LINESTRING (-74.014706 40.803182, -74.0140044 40.8028735, -74.0139266 40.8028395, -74.0138991 40.8028262, -74.0135711 40.802677, -74.013469 40.8026255)",
60419787,76th Street,tertiary,False,True,9.769,,,"LINESTRING (-74.01481 40.803221, -74.014706 40.803182)",
11632397,Durham Avenue,residential,False,True,211.175,,,"LINESTRING (-74.01481 40.803221, -74.0148413 40.8031783, -74.015046 40.8028988, -74.0152564 40.8024365, -74.0158749 40.8016186, -74.0159482 40.8015362)",
60419787,76th Street,tertiary,False,False,38.403999999999996,,,"LINESTRING (-74.01481 40.803221, -74.014926 40.803264, -74.015244 40.803322)",
60419787,76th Street,tertiary,False,False,121.138,,,"LINESTRING (-74.013469 40.8026255, -74.0135711 40.802677, -74.0138991 40.8028262, -74.0139266 40.8028395, -74.0140044 40.8028735, -74.014706 40.803182)",
