osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,tunnel
"[444767032, 1061007514, 1061007515, 413203599]",True,"['3', '2']",CR 33,"['Park Avenue', 'Park Avenue South']",tertiary,30 mph,False,119.37,"LINESTRING (-93.2610554 44.9748235, -93.2610023 44.9748856, -93.2609939 44.9748954, -93.2608613 44.9750505, -93.2607074 44.9752326, -93.2605146 44.9754561, -93.2604412 44.975542, -93.2603343 44.975667, -93.2603285 44.9756738, -93.2602701 44.9757421)",
443045702,True,1,,South 5th Street,tertiary,25 mph,False,124.322,"LINESTRING (-93.2610554 44.9748235, -93.2611605 44.9748837, -93.2623256 44.9753872, -93.2623938 44.9754167)",
30477133,True,3,,South 6th Street,secondary,25 mph,False,122.419,"LINESTRING (-93.263241 44.974398, -93.2631613 44.9743645, -93.2629554 44.9742781, -93.2620226 44.9738758, -93.2619102 44.9738273)",
748970369,True,3,CR 35,Portland Avenue South,tertiary,30 mph,False,126.11900000000001,"LINESTRING (-93.263241 44.974398, -93.2633085 44.9743214, -93.2636771 44.9739031, -93.2640212 44.9735127, -93.2640892 44.9734355)",
636535778,True,3,,South 7th Street,secondary,25 mph,False,124.81400000000001,"LINESTRING (-93.2654341 44.9740011, -93.2655623 44.9740554, -93.2660672 44.9742694, -93.2661189 44.9742913, -93.2666861 44.9745316, -93.2667953 44.9745779)",
639783767,True,3,,5th Avenue South,secondary,25 mph,False,125.9,"LINESTRING (-93.2654341 44.9740011, -93.2653675 44.9740781, -93.2650468 44.974449, -93.2646665 44.9748889, -93.264599 44.974967)",
6033617,True,3,,4th Avenue South,secondary,25 mph,False,126.398,"LINESTRING (-93.2659739 44.9755549, -93.2660436 44.975472, -93.2662217 44.9752601, -93.2667206 44.9746669, -93.2667953 44.9745779)",
"[1024868757, 556010911]",True,"['4', '3']",,South 6th Street,secondary,25 mph,False,126.37299999999999,"LINESTRING (-93.2659739 44.9755549, -93.2658835 44.9755163, -93.2652461 44.9752437, -93.2651155 44.9751878, -93.2647284 44.9750223, -93.264599 44.974967)",
30477133,True,3,,South 6th Street,secondary,25 mph,False,124.15299999999999,"LINESTRING (-93.264599 44.974967, -93.2645706 44.9749551, -93.26452 44.9749339, -93.2633675 44.974451, -93.263241 44.974398)",
"[1074496936, 1074496937]",True,"['4', '3']",,5th Avenue South,secondary,25 mph,False,119.402,"LINESTRING (-93.264599 44.974967, -93.264532 44.975047, -93.2641474 44.9755063, -93.2638675 44.9758547, -93.2638352 44.9758949)",
"[636535779, 1028931124]",True,"['4', '3']",,5th Avenue South,secondary,25 mph,False,122.762,"LINESTRING (-93.2662475 44.9730589, -93.2661966 44.9731179, -93.2657467 44.973639, -93.2655473 44.97387, -93.2654952 44.9739304, -93.2654341 44.9740011)",
556006449,True,3,,South 4th Street,secondary,25 mph,False,123.764,"LINESTRING (-93.2629958 44.976892, -93.2629099 44.9768576, -93.2624021 44.9766443, -93.2622432 44.9765779, -93.2621125 44.9765234, -93.2619922 44.9764732, -93.2617781 44.9763839, -93.2617058 44.9763537, -93.2616406 44.9763265)",
"[1039299665, 636383844]",True,"['4', '3']",,5th Avenue South,secondary,25 mph,False,125.0,"LINESTRING (-93.2629958 44.976892, -93.2629414 44.9769549, -93.2629167 44.9769835, -93.2624041 44.9775772, -93.2622262 44.9777833, -93.262169 44.977852)",
1135770816,True,3,,South 8th Street,secondary,25 mph,False,123.26799999999999,"LINESTRING (-93.2675933 44.9736268, -93.2674955 44.9735855, -93.266372 44.9731115, -93.2662475 44.9730589)",
"[1033787984, 1033787985]",True,4,,South 7th Street,secondary,25 mph,False,124.297,"LINESTRING (-93.2667953 44.9745779, -93.2669294 44.9746355, -93.2671825 44.9747444, -93.2675047 44.974883, -93.2676099 44.9749282, -93.2680405 44.9751134, -93.2681455 44.9751586)",
1135770817,True,3,,4th Avenue South,secondary,25 mph,False,122.984,"LINESTRING (-93.2667953 44.9745779, -93.2668611 44.9744994, -93.2672044 44.9740903, -93.2675347 44.9736966, -93.2675933 44.9736268)",
6033617,True,3,,4th Avenue South,secondary,25 mph,False,128.776,"LINESTRING (-93.264332 44.977459, -93.2643959 44.9773834, -93.2651224 44.9765751, -93.2651554 44.9765384, -93.2651779 44.9765091, -93.2652014 44.9764779)",
636383876,True,3,,South 4th Street,secondary,25 mph,False,122.574,"LINESTRING (-93.264332 44.977459, -93.2642462 44.9774268, -93.2631364 44.9769518, -93.2629958 44.976892)",
6027555,False,4,,Marquette Avenue South,tertiary,25 mph,False,121.336,"LINESTRING (-93.2700841 44.9772805, -93.2700031 44.9773719, -93.2697426 44.9776841, -93.2693269 44.978174, -93.2692894 44.9782157)",
22598244,True,3,,South 6th Street,secondary,25 mph,False,123.62100000000001,"LINESTRING (-93.2700841 44.9772805, -93.2699641 44.9772318, -93.2688237 44.976761, -93.2687257 44.9767214)",
636383842,False,4,,Marquette Avenue South,tertiary,25 mph,True,122.67999999999999,"LINESTRING (-93.2700841 44.9772805, -93.2701524 44.9772016, -93.2708007 44.9764063, -93.2708693 44.9763273)",
6027555,False,4,,Marquette Avenue South,tertiary,25 mph,False,129.00199999999998,"LINESTRING (-93.2692894 44.9782157, -93.2692576 44.9782466, -93.2691998 44.9783079, -93.2691702 44.9783396, -93.2688475 44.9787327, -93.2685113 44.9791381, -93.26845 44.979212)",
6027555,False,4,,Marquette Avenue South,tertiary,25 mph,True,121.33600000000001,"LINESTRING (-93.2692894 44.9782157, -93.2693269 44.978174, -93.2697426 44.9776841, -93.2700031 44.9773719, -93.2700841 44.9772805)",
23119682,True,1,,South 5th Street,tertiary,25 mph,False,128.232,"LINESTRING (-93.2692894 44.9782157, -93.269401 44.9782627, -93.2705685 44.978754, -93.2706542 44.97879, -93.2706905 44.9788053)",
183565976,True,3,,South 8th Street,secondary,25 mph,False,123.131,"LINESTRING (-93.2716944 44.9753571, -93.2716034 44.9753188, -93.2709518 44.9750447, -93.2704536 44.9748351, -93.270349 44.9747911)",
640047416,False,4,,Marquette Avenue South,tertiary,25 mph,False,125.899,"LINESTRING (-93.2716944 44.9753571, -93.2716374 44.9754241, -93.2709378 44.9762467, -93.2708693 44.9763273)",
