osmid,name,highway,oneway,reversed,length,geometry,tunnel,lanes
58107477,South School Street,residential,False,True,221.669,"LINESTRING (-87.6305411 41.6354288, -87.6302742 41.6356072, -87.6301052 41.6357195, -87.6299161 41.6358648, -87.6297834 41.6360001, -87.6296788 41.6361104, -87.6295902 41.6362247, -87.6295205 41.6363379, -87.6294548 41.6364662, -87.6293944 41.6366346, -87.6293555 41.636791, -87.6293421 41.6369373, -87.6293408 41.6371144)",,
24073576,South Wallace Avenue,residential,False,False,199.429,"LINESTRING (-87.636587 41.6298519, -87.6365943 41.6316454)",,
24093793,Shore Drive,residential,False,False,100.965,"LINESTRING (-87.636587 41.6298519, -87.6371946 41.6298517, -87.6378018 41.6298516)",,
24093793,Shore Drive,residential,False,True,100.80799999999999,"LINESTRING (-87.636587 41.6298519, -87.6359953 41.629852, -87.6353741 41.6298522)",,
24073576,South Wallace Avenue,residential,False,True,199.429,"LINESTRING (-87.6365943 41.6316454, -87.636587 41.6298519)",,
24073576,South Wallace Avenue,residential,False,False,196.983,"LINESTRING (-87.6365943 41.6316454, -87.6365997 41.632964, -87.6366015 41.6334169)",,
24095354,West 145th Street,residential,False,False,100.674,"LINESTRING (-87.6365943 41.6316454, -87.6372016 41.6316482, -87.6378056 41.6316506)",,
24095354,West 145th Street,residential,False,True,100.97999999999999,"LINESTRING (-87.6365943 41.6316454, -87.6359997 41.6316472, -87.6353793 41.6316491)",,
1027354216,South Wallace Avenue,residential,False,False,203.277,"LINESTRING (-87.636609 41.6352634, -87.6366164 41.6370915)",,
1027354216,South Wallace Avenue,residential,False,True,193.369,"LINESTRING (-87.636609 41.6352634, -87.6366038 41.6339797, -87.6366019 41.6335244)",,
1100577012,West 143rd Street,residential,False,False,100.5,"LINESTRING (-87.636609 41.6352634, -87.637231 41.6352624, -87.6378183 41.6352614)",,
1100577012,West 143rd Street,residential,False,True,100.902,"LINESTRING (-87.636609 41.6352634, -87.6360213 41.6352668, -87.6353949 41.6352704)",,
1027354216,South Wallace Avenue,residential,False,True,203.277,"LINESTRING (-87.6366164 41.6370915, -87.636609 41.6352634)",,
24082757,West 142nd Street,residential,False,False,100.41499999999999,"LINESTRING (-87.6366164 41.6370915, -87.6372391 41.6370895, -87.6378247 41.6370876)",,
24082757,West 142nd Street,residential,False,True,100.864,"LINESTRING (-87.6366164 41.6370915, -87.6360241 41.6370933, -87.6354027 41.6370953)",,
24073633,South Ivanhoe Drive,residential,False,True,9.11,"LINESTRING (-87.6291073 41.6335336, -87.6291284 41.6334532)",,
"[1046427944, 797831033, 117752661, 965600160]",West 144th Street,tertiary,True,False,172.847,"LINESTRING (-87.6291073 41.6335336, -87.6299496 41.6335265, -87.6304077 41.6335285, -87.6307045 41.6335295, -87.6309805 41.6335305, -87.6310678 41.6335308, -87.631187 41.6335312)",yes,"['1', '2']"
24086319,South Parnell Avenue,residential,False,True,199.807,"LINESTRING (-87.6353741 41.6298522, -87.6353793 41.6316491)",,
24093793,Shore Drive,residential,False,False,100.80799999999999,"LINESTRING (-87.6353741 41.6298522, -87.6359953 41.629852, -87.636587 41.6298519)",,
24093793,Shore Drive,residential,False,True,100.15899999999999,"LINESTRING (-87.6353741 41.6298522, -87.634781 41.6298523, -87.634169 41.6298525)",,
"[24083012, 24077933]","['South Illinois Street', 'West 146th Street']",residential,False,"[False, True]",187.668,"LINESTRING (-87.6304501 41.6298598, -87.6314037 41.6298562, -87.6314391 41.6299745, -87.6314214 41.630048, -87.6313954 41.6301558, -87.6312916 41.6303453, -87.631056 41.6307754)",,
24083012,West 146th Street,residential,False,True,95.041,"LINESTRING (-87.6304501 41.6298598, -87.6295724 41.6298631, -87.6293066 41.6298641)",,
24078445,South School Street,residential,False,False,99.364,"LINESTRING (-87.6293129 41.6316712, -87.6293114 41.631227, -87.6293098 41.6307776)",,
"[24095355, 24077933]","['South Illinois Street', 'West 145th Street']",residential,False,False,211.05900000000003,"LINESTRING (-87.6293129 41.6316712, -87.6305606 41.6316671, -87.6307984 41.631239, -87.631056 41.6307754)",,
24095355,West 145th Street,residential,False,True,100.656,"LINESTRING (-87.6293129 41.6316712, -87.628717 41.6316731, -87.6281018 41.6316751)",,
24083012,West 146th Street,residential,False,True,28.242,"LINESTRING (-87.6293066 41.6298641, -87.6289668 41.6298654)",,
24078445,South School Street,residential,False,True,101.577,"LINESTRING (-87.6293066 41.6298641, -87.6293083 41.6303465, -87.6293098 41.6307776)",,
24083012,West 146th Street,residential,False,False,95.041,"LINESTRING (-87.6293066 41.6298641, -87.6295724 41.6298631, -87.6304501 41.6298598)",,
58107477,South School Street,residential,False,False,221.66899999999998,"LINESTRING (-87.6293408 41.6371144, -87.6293421 41.6369373, -87.6293555 41.636791, -87.6293944 41.6366346, -87.6294548 41.6364662, -87.6295205 41.6363379, -87.6295902 41.6362247, -87.6296788 41.6361104, -87.6297834 41.6360001, -87.6299161 41.6358648, -87.6301052 41.6357195, -87.6302742 41.6356072, -87.6305411 41.6354288)",,
1100577015,West 142nd Street,residential,False,False,100.315,"LINESTRING (-87.6293408 41.6371144, -87.6299433 41.6371125, -87.6305479 41.6371106)",,
24103309,South Normal Avenue,residential,False,True,199.94,"LINESTRING (-87.634169 41.6298525, -87.6341741 41.6316506)",,
24093793,Shore Drive,residential,False,False,100.15899999999999,"LINESTRING (-87.634169 41.6298525, -87.634781 41.6298523, -87.6353741 41.6298522)",,
24093793,Shore Drive,residential,False,True,84.035,"LINESTRING (-87.634169 41.6298525, -87.6335772 41.6298526, -87.6331579 41.6298528)",,
1100577016,South Stewart Avenue,residential,True,False,202.3,"LINESTRING (-87.6317656 41.6371068, -87.6317521 41.6352875)",,
24082757,West 142nd Street,residential,False,False,100.631,"LINESTRING (-87.6317656 41.6371068, -87.6323728 41.6371049, -87.6329765 41.637103)",,
1100577015,West 142nd Street,residential,False,True,101.196,"LINESTRING (-87.6317656 41.6371068, -87.6315285 41.6371075, -87.6311874 41.6371086, -87.6305479 41.6371106)",,
24082757,West 142nd Street,residential,False,False,101.41999999999999,"LINESTRING (-87.6329765 41.637103, -87.633569 41.6371011, -87.6341969 41.6370991)",,
24082757,West 142nd Street,residential,False,True,100.631,"LINESTRING (-87.6329765 41.637103, -87.6323728 41.6371049, -87.6317656 41.6371068)",,
1027354210,South Normal Avenue,residential,False,False,202.109,"LINESTRING (-87.6341969 41.6370991, -87.6341893 41.6352815)",,
24082757,West 142nd Street,residential,False,False,100.207,"LINESTRING (-87.6341969 41.6370991, -87.6348109 41.6370972, -87.6354027 41.6370953)",,
24082757,West 142nd Street,residential,False,True,101.41999999999999,"LINESTRING (-87.6341969 41.6370991, -87.633569 41.6371011, -87.6329765 41.637103)",,
1027354213,South Parnell Avenue,residential,False,False,202.921,"LINESTRING (-87.6354027 41.6370953, -87.6353949 41.6352704)",,
24082757,West 142nd Street,residential,False,False,100.864,"LINESTRING (-87.6354027 41.6370953, -87.6360241 41.6370933, -87.6366164 41.6370915)",,
24082757,West 142nd Street,residential,False,True,100.207,"LINESTRING (-87.6354027 41.6370953, -87.6348109 41.6370972, -87.6341969 41.6370991)",,
1027354219,South Lowe Avenue,residential,False,False,203.065,"LINESTRING (-87.6378247 41.6370876, -87.6378183 41.6352614)",,
24082757,West 142nd Street,residential,False,False,101.196,"LINESTRING (-87.6378247 41.6370876, -87.6384649 41.6370856, -87.6390424 41.6370838)",,
24082757,West 142nd Street,residential,False,True,100.41499999999999,"LINESTRING (-87.6378247 41.6370876, -87.6372391 41.6370895, -87.6366164 41.6370915)",,
1027354223,South Union Avenue,residential,False,False,201.753,"LINESTRING (-87.6390424 41.6370838, -87.6390367 41.6352694)",,
24082757,West 142nd Street,residential,False,True,101.196,"LINESTRING (-87.6390424 41.6370838, -87.6384649 41.6370856, -87.6378247 41.6370876)",,
24083012,West 146th Street,residential,False,False,22.15,"LINESTRING (-87.6278314 41.6298696, -87.6280979 41.6298686)",,
24105599,Atlantic Avenue,residential,False,False,67.889,"LINESTRING (-87.6278314 41.6298696, -87.6280317 41.6294118, -87.6280853 41.6292893)",,
24083012,West 146th Street,residential,False,False,72.218,"LINESTRING (-87.6280979 41.6298686, -87.6289668 41.6298654)",,
24083012,West 146th Street,residential,False,True,22.15,"LINESTRING (-87.6280979 41.6298686, -87.6278314 41.6298696)",,
24083012,West 146th Street,residential,False,False,28.242,"LINESTRING (-87.6289668 41.6298654, -87.6293066 41.6298641)",,
24083012,West 146th Street,residential,False,True,72.218,"LINESTRING (-87.6289668 41.6298654, -87.6280979 41.6298686)",,
24093793,Shore Drive,residential,False,False,31.417,"LINESTRING (-87.6325721 41.6298529, -87.6329501 41.6298528)",,
582880588,South Atlantic Avenue,residential,False,True,11.443,"LINESTRING (-87.6281049 41.6334274, -87.6281065 41.6335303)",,
582880584,South Atlantic Avenue,residential,False,False,194.847,"LINESTRING (-87.6281049 41.6334274, -87.6281048 41.6333715, -87.6281041 41.632989, -87.6281039 41.6328544, -87.6281018 41.6316751)",,
24095355,West 145th Street,residential,False,False,100.656,"LINESTRING (-87.6281018 41.6316751, -87.628717 41.6316731, -87.6293129 41.6316712)",,
582880584,South Atlantic Avenue,residential,False,True,194.84700000000004,"LINESTRING (-87.6281018 41.6316751, -87.6281039 41.6328544, -87.6281041 41.632989, -87.6281048 41.6333715, -87.6281049 41.6334274)",,
583463806,South Atlantic Avenue,residential,True,False,200.87400000000002,"LINESTRING (-87.6281018 41.6316751, -87.6280989 41.6303472, -87.6280979 41.6298686)",,
24093793,Shore Drive,residential,False,False,17.271,"LINESTRING (-87.6329501 41.6298528, -87.6331579 41.6298528)",,
24093793,Shore Drive,residential,False,True,31.417,"LINESTRING (-87.6329501 41.6298528, -87.6325721 41.6298529)",,
24108740,South Eggleston Avenue,residential,False,True,200.642,"LINESTRING (-87.6329501 41.6298528, -87.6329581 41.6316572)",,
24105599,Atlantic Avenue,residential,False,True,67.889,"LINESTRING (-87.6280853 41.6292893, -87.6280317 41.6294118, -87.6278314 41.6298696)",,
1027354213,South Parnell Avenue,residential,False,True,202.921,"LINESTRING (-87.6353949 41.6352704, -87.6354027 41.6370953)",,
1027354213,South Parnell Avenue,residential,False,False,193.981,"LINESTRING (-87.6353949 41.6352704, -87.6353894 41.6339843, -87.6353874 41.6335259)",,
1100577012,West 143rd Street,residential,False,False,100.902,"LINESTRING (-87.6353949 41.6352704, -87.6360213 41.6352668, -87.636609 41.6352634)",,
1100577012,West 143rd Street,residential,False,True,100.2,"LINESTRING (-87.6353949 41.6352704, -87.6348002 41.6352759, -87.6341893 41.6352815)",,
24086319,South Parnell Avenue,residential,False,False,199.807,"LINESTRING (-87.6353793 41.6316491, -87.6353741 41.6298522)",,
24086319,South Parnell Avenue,residential,False,True,197.06099999999998,"LINESTRING (-87.6353793 41.6316491, -87.635385 41.6329661, -87.635387 41.6334213)",,
24095354,West 145th Street,residential,False,False,100.97999999999999,"LINESTRING (-87.6353793 41.6316491, -87.6359997 41.6316472, -87.6365943 41.6316454)",,
24095354,West 145th Street,residential,False,True,100.16499999999999,"LINESTRING (-87.6353793 41.6316491, -87.6347861 41.6316498, -87.6341741 41.6316506)",,
1027354223,South Union Avenue,residential,False,True,201.753,"LINESTRING (-87.6390367 41.6352694, -87.6390424 41.6370838)",,
1027354223,South Union Avenue,residential,False,False,194.369,"LINESTRING (-87.6390367 41.6352694, -87.6390326 41.6339707, -87.6390312 41.6335214)",,
1100577012,West 143rd Street,residential,False,True,101.261,"LINESTRING (-87.6390367 41.6352694, -87.6384541 41.6352655, -87.6378183 41.6352614)",,
24089641,South Union Avenue,residential,False,False,200.24,"LINESTRING (-87.6390253 41.6316521, -87.6390222 41.6298513)",,
24089641,South Union Avenue,residential,False,True,195.26999999999998,"LINESTRING (-87.6390253 41.6316521, -87.6390295 41.6329599, -87.6390309 41.6334082)",,
24095354,West 145th Street,residential,False,True,101.37100000000001,"LINESTRING (-87.6390253 41.6316521, -87.6384243 41.6316514, -87.6378056 41.6316506)",,
24089641,South Union Avenue,residential,False,True,200.24,"LINESTRING (-87.6390222 41.6298513, -87.6390253 41.6316521)",,
24093793,Shore Drive,residential,False,True,101.43100000000001,"LINESTRING (-87.6390222 41.6298513, -87.6384175 41.6298514, -87.6378018 41.6298516)",,
24102063,South Lowe Avenue,residential,False,True,200.04,"LINESTRING (-87.6378018 41.6298516, -87.6378056 41.6316506)",,
24093793,Shore Drive,residential,False,False,101.43100000000001,"LINESTRING (-87.6378018 41.6298516, -87.6384175 41.6298514, -87.6390222 41.6298513)",,
24093793,Shore Drive,residential,False,True,100.965,"LINESTRING (-87.6378018 41.6298516, -87.6371946 41.6298517, -87.636587 41.6298519)",,
24108740,South Eggleston Avenue,residential,False,False,200.642,"LINESTRING (-87.6329581 41.6316572, -87.6329501 41.6298528)",,
24095354,West 145th Street,residential,False,False,101.065,"LINESTRING (-87.6329581 41.6316572, -87.63357 41.6316538, -87.6341741 41.6316506)",,
"[965600161, 24095354]","['West 145th Street', 'South Stewart Avenue']",residential,False,True,259.213,"LINESTRING (-87.6329581 41.6316572, -87.632662 41.6316741, -87.6323623 41.6317434, -87.632137 41.6318563, -87.6319731 41.6319633, -87.6318366 41.6321427, -87.6317395 41.6323705, -87.6317445 41.6328122, -87.6317463 41.6329722, -87.6317472 41.6330472, -87.6317508 41.6333595, -87.6317517 41.6334343)",,
24108740,South Eggleston Avenue,residential,False,True,197.11599999999999,"LINESTRING (-87.6329581 41.6316572, -87.6329596 41.6321059, -87.6329625 41.6329702, -87.6329642 41.6334299)",,
24103309,South Normal Avenue,residential,False,False,199.94,"LINESTRING (-87.6341741 41.6316506, -87.634169 41.6298525)",,
24095354,West 145th Street,residential,False,False,100.16499999999999,"LINESTRING (-87.6341741 41.6316506, -87.6347861 41.6316498, -87.6353793 41.6316491)",,
24095354,West 145th Street,residential,False,True,101.065,"LINESTRING (-87.6341741 41.6316506, -87.63357 41.6316538, -87.6329581 41.6316572)",,
24103309,South Normal Avenue,residential,False,True,197.372,"LINESTRING (-87.6341741 41.6316506, -87.6341796 41.6329681, -87.6341815 41.6334256)",,
24102063,South Lowe Avenue,residential,False,False,200.04,"LINESTRING (-87.6378056 41.6316506, -87.6378018 41.6298516)",,
24095354,West 145th Street,residential,False,False,101.37100000000001,"LINESTRING (-87.6378056 41.6316506, -87.6384243 41.6316514, -87.6390253 41.6316521)",,
24095354,West 145th Street,residential,False,True,100.674,"LINESTRING (-87.6378056 41.6316506, -87.6372016 41.6316482, -87.6365943 41.6316454)",,
24102063,South Lowe Avenue,residential,False,True,195.927,"LINESTRING (-87.6378056 41.6316506, -87.6378102 41.632962, -87.6378118 41.6334126)",,
1027354219,South Lowe Avenue,residential,False,True,203.065,"LINESTRING (-87.6378183 41.6352614, -87.6378247 41.6370876)",,
1027354219,South Lowe Avenue,residential,False,False,193.31400000000002,"LINESTRING (-87.6378183 41.6352614, -87.6378138 41.6339752, -87.6378122 41.6335229)",,
1100577012,West 143rd Street,residential,False,False,101.261,"LINESTRING (-87.6378183 41.6352614, -87.6384541 41.6352655, -87.6390367 41.6352694)",,
1100577012,West 143rd Street,residential,False,True,100.5,"LINESTRING (-87.6378183 41.6352614, -87.637231 41.6352624, -87.636609 41.6352634)",,
1027354210,South Normal Avenue,residential,False,True,202.109,"LINESTRING (-87.6341893 41.6352815, -87.6341969 41.6370991)",,
1027354210,South Normal Avenue,residential,False,False,195.04899999999998,"LINESTRING (-87.6341893 41.6352815, -87.6341839 41.6339888, -87.6341819 41.6335274)",,
1100577012,West 143rd Street,residential,False,False,100.2,"LINESTRING (-87.6341893 41.6352815, -87.6348002 41.6352759, -87.6353949 41.6352704)",,
1100577012,West 143rd Street,residential,False,True,101.299,"LINESTRING (-87.6341893 41.6352815, -87.6335824 41.6352835, -87.6329704 41.6352855)",,
1060232558,South Stewart Avenue,residential,True,False,143.408,"LINESTRING (-87.6317521 41.6352875, -87.6317522 41.6339978)",,
"[24116322, 1100577013]",West 143rd Street,residential,False,False,101.24799999999999,"LINESTRING (-87.6317521 41.6352875, -87.63237 41.6352865, -87.6329704 41.6352855)",,
1060232557,West 143rd Street,residential,True,False,102.057,"LINESTRING (-87.6317521 41.6352875, -87.6313753 41.6353095, -87.6311484 41.635332, -87.6310816 41.6353386, -87.6305411 41.6354288)",,
1027354207,South Eggleston Avenue,residential,True,False,202.098,"LINESTRING (-87.6329704 41.6352855, -87.6329765 41.637103)",,
1100577012,West 143rd Street,residential,False,False,101.299,"LINESTRING (-87.6329704 41.6352855, -87.6335824 41.6352835, -87.6341893 41.6352815)",,
"[24116322, 1100577013]",West 143rd Street,residential,False,True,101.24799999999999,"LINESTRING (-87.6329704 41.6352855, -87.63237 41.6352865, -87.6317521 41.6352875)",,
582880588,South Atlantic Avenue,residential,False,False,11.443,"LINESTRING (-87.6281065 41.6335303, -87.6281049 41.6334274)",,
"[582880592, 1066887873, 1066887872]",West 144th Street,tertiary,True,False,83.175,"LINESTRING (-87.6281065 41.6335303, -87.6282324 41.6335307, -87.6286129 41.633532, -87.6287408 41.6335324, -87.6291073 41.6335336)",,"['1', '3', '2']"
24093793,Shore Drive,residential,False,True,17.271,"LINESTRING (-87.6331579 41.6298528, -87.6329501 41.6298528)",,
24093793,Shore Drive,residential,False,False,84.035,"LINESTRING (-87.6331579 41.6298528, -87.6335772 41.6298526, -87.634169 41.6298525)",,
1100577018,South Stewart Avenue,residential,False,False,51.961999999999996,"LINESTRING (-87.6317522 41.6339978, -87.6317534 41.6337121, -87.6317521 41.633611, -87.6317521 41.6335305)",,
1065809855,South Wallace Avenue,residential,False,False,11.954,"LINESTRING (-87.6366015 41.6334169, -87.6366019 41.6335244)",,
24073576,South Wallace Avenue,residential,False,True,196.983,"LINESTRING (-87.6366015 41.6334169, -87.6365997 41.632964, -87.6365943 41.6316454)",,
"[1065809858, 1065809860]",West 144th Street,tertiary,True,False,100.936,"LINESTRING (-87.6366015 41.6334169, -87.6357023 41.6334202, -87.635387 41.6334213)",,"['1', '2']"
1065809851,South Union Avenue,residential,False,False,12.587,"LINESTRING (-87.6390312 41.6335214, -87.6390309 41.6334082)",,
1027354223,South Union Avenue,residential,False,True,194.369,"LINESTRING (-87.6390312 41.6335214, -87.6390326 41.6339707, -87.6390367 41.6352694)",,
1065809852,South Lowe Avenue,residential,False,False,12.265,"LINESTRING (-87.6378122 41.6335229, -87.6378118 41.6334126)",,
1027354219,South Lowe Avenue,residential,False,True,193.31400000000002,"LINESTRING (-87.6378122 41.6335229, -87.6378138 41.6339752, -87.6378183 41.6352614)",,
"[1027354221, 1027354222]",West 144th Street,tertiary,True,False,101.309,"LINESTRING (-87.6378122 41.6335229, -87.6387678 41.6335217, -87.6390312 41.6335214)",,"['1', '2']"
1065809864,South Eggleston Avenue,residential,False,False,11.008,"LINESTRING (-87.6329644 41.6335289, -87.6329642 41.6334299)",,
"[1027354209, 1027354211]",West 144th Street,tertiary,True,False,101.184,"LINESTRING (-87.6329644 41.6335289, -87.6338784 41.6335278, -87.6341819 41.6335274)",,"['1', '2']"
1100577011,South Eggleston Avenue,residential,True,False,195.32600000000002,"LINESTRING (-87.6329644 41.6335289, -87.632966 41.6339933, -87.6329704 41.6352855)",,
1065809861,South Normal Avenue,residential,False,False,11.32,"LINESTRING (-87.6341819 41.6335274, -87.6341815 41.6334256)",,
1027354210,South Normal Avenue,residential,False,True,195.04899999999998,"LINESTRING (-87.6341819 41.6335274, -87.6341839 41.6339888, -87.6341893 41.6352815)",,
"[1027354212, 1027354214]",West 144th Street,tertiary,True,False,100.18799999999999,"LINESTRING (-87.6341819 41.6335274, -87.6350951 41.6335263, -87.6353874 41.6335259)",,"['1', '2']"
1065809859,South Parnell Avenue,residential,False,True,11.631,"LINESTRING (-87.635387 41.6334213, -87.6353874 41.6335259)",,
24086319,South Parnell Avenue,residential,False,False,197.06099999999998,"LINESTRING (-87.635387 41.6334213, -87.635385 41.6329661, -87.6353793 41.6316491)",,
"[1065809862, 1065809863]",West 144th Street,tertiary,True,False,100.18799999999999,"LINESTRING (-87.635387 41.6334213, -87.6344867 41.6334245, -87.6341815 41.6334256)",,"['1', '2']"
1065809864,South Eggleston Avenue,residential,False,True,11.008,"LINESTRING (-87.6329642 41.6334299, -87.6329644 41.6335289)",,
24108740,South Eggleston Avenue,residential,False,False,197.11599999999999,"LINESTRING (-87.6329642 41.6334299, -87.6329625 41.6329702, -87.6329596 41.6321059, -87.6329581 41.6316572)",,
"[1065809865, 1065809867]",West 144th Street,tertiary,True,False,100.77,"LINESTRING (-87.6329642 41.6334299, -87.6320533 41.6334332, -87.6318665 41.6334339, -87.6317517 41.6334343)",,"['1', '2']"
1065809859,South Parnell Avenue,residential,False,False,11.631,"LINESTRING (-87.6353874 41.6335259, -87.635387 41.6334213)",,
1027354213,South Parnell Avenue,residential,False,True,193.981,"LINESTRING (-87.6353874 41.6335259, -87.6353894 41.6339843, -87.6353949 41.6352704)",,
"[1027354217, 1027354215]",West 144th Street,tertiary,True,False,100.936,"LINESTRING (-87.6353874 41.6335259, -87.6362874 41.6335248, -87.6366019 41.6335244)",,"['1', '2']"
965600163,South Stewart Avenue,residential,False,False,10.697,"LINESTRING (-87.6317521 41.6335305, -87.6317517 41.6334343)",,
"[1027354208, 1027354206]",West 144th Street,tertiary,True,False,100.752,"LINESTRING (-87.6317521 41.6335305, -87.631866 41.6335303, -87.6326121 41.6335293, -87.6329644 41.6335289)",,"['1', '2']"
1100577018,South Stewart Avenue,residential,False,True,51.962,"LINESTRING (-87.6317521 41.6335305, -87.6317521 41.633611, -87.6317534 41.6337121, -87.6317522 41.6339978)",,
1065809855,South Wallace Avenue,residential,False,True,11.954,"LINESTRING (-87.6366019 41.6335244, -87.6366015 41.6334169)",,
1027354216,South Wallace Avenue,residential,False,False,193.369,"LINESTRING (-87.6366019 41.6335244, -87.6366038 41.6339797, -87.636609 41.6352634)",,
"[1027354218, 1027354220]",West 144th Street,tertiary,True,False,100.586,"LINESTRING (-87.6366019 41.6335244, -87.637523 41.6335233, -87.6378122 41.6335229)",,"['1', '2']"
965600165,South Tracy Avenue,residential,False,False,15.8,"LINESTRING (-87.631187 41.6335312, -87.6313279 41.6334358)",,
24073510,South Tracy Avenue,residential,False,True,223.09499999999997,"LINESTRING (-87.631187 41.6335312, -87.6311216 41.63361, -87.6311042 41.633632, -87.6309522 41.6338139, -87.6308871 41.6338922, -87.6308462 41.633943, -87.6307999 41.6340005, -87.6307302 41.6341418, -87.6306578 41.6343353, -87.6305947 41.6345047, -87.6305505 41.6346741, -87.6305371 41.6348254, -87.6305411 41.6354288)",,
965600166,West 144th Street,tertiary,True,False,46.964,"LINESTRING (-87.631187 41.6335312, -87.6314315 41.6335309, -87.6316555 41.6335306, -87.6317521 41.6335305)",,
965600165,South Tracy Avenue,residential,False,True,15.8,"LINESTRING (-87.6313279 41.6334358, -87.631187 41.6335312)",,
"[604119672, 1066109833, 965600162, 965600164]",West 144th Street,tertiary,True,False,182.85199999999998,"LINESTRING (-87.6313279 41.6334358, -87.6310013 41.6334369, -87.6309844 41.633437, -87.6304464 41.6334567, -87.6302306 41.633457, -87.6299812 41.6334573, -87.6296086 41.6334555, -87.6291284 41.6334532)",yes,"['1', '2']"
965600163,South Stewart Avenue,residential,False,True,10.697,"LINESTRING (-87.6317517 41.6334343, -87.6317521 41.6335305)",,
"[965600161, 24095354]","['West 145th Street', 'South Stewart Avenue']",residential,False,False,259.213,"LINESTRING (-87.6317517 41.6334343, -87.6317508 41.6333595, -87.6317472 41.6330472, -87.6317463 41.6329722, -87.6317445 41.6328122, -87.6317395 41.6323705, -87.6318366 41.6321427, -87.6319731 41.6319633, -87.632137 41.6318563, -87.6323623 41.6317434, -87.632662 41.6316741, -87.6329581 41.6316572)",,
1035919719,West 144th Street,tertiary,True,False,35.221000000000004,"LINESTRING (-87.6317517 41.6334343, -87.6316567 41.6334346, -87.6313279 41.6334358)",,2
1065809861,South Normal Avenue,residential,False,True,11.32,"LINESTRING (-87.6341815 41.6334256, -87.6341819 41.6335274)",,
24103309,South Normal Avenue,residential,False,False,197.372,"LINESTRING (-87.6341815 41.6334256, -87.6341796 41.6329681, -87.6341741 41.6316506)",,
"[1065809866, 604119678]",West 144th Street,tertiary,True,False,101.169,"LINESTRING (-87.6341815 41.6334256, -87.6341693 41.6334256, -87.6332694 41.6334288, -87.6329642 41.6334299)",,"['1', '2']"
1065809851,South Union Avenue,residential,False,True,12.587,"LINESTRING (-87.6390309 41.6334082, -87.6390312 41.6335214)",,
24089641,South Union Avenue,residential,False,False,195.26999999999998,"LINESTRING (-87.6390309 41.6334082, -87.6390295 41.6329599, -87.6390253 41.6316521)",,
"[1065809853, 1065809854]",West 144th Street,tertiary,True,False,101.31800000000001,"LINESTRING (-87.6390309 41.6334082, -87.6381165 41.6334115, -87.6378118 41.6334126)",,"['1', '2']"
1065809852,South Lowe Avenue,residential,False,True,12.265,"LINESTRING (-87.6378118 41.6334126, -87.6378122 41.6335229)",,
24102063,South Lowe Avenue,residential,False,False,195.927,"LINESTRING (-87.6378118 41.6334126, -87.6378102 41.632962, -87.6378056 41.6316506)",,
"[1065809856, 1065809857]",West 144th Street,tertiary,True,False,100.587,"LINESTRING (-87.6378118 41.6334126, -87.6368999 41.6334158, -87.6366015 41.6334169)",,"['1', '2']"
24073633,South Ivanhoe Drive,residential,False,False,9.11,"LINESTRING (-87.6291284 41.6334532, -87.6291073 41.6335336)",,
"[24109777, 1057533027]",West 144th Street,tertiary,True,False,85.11,"LINESTRING (-87.6291284 41.6334532, -87.6285601 41.6334388, -87.6282308 41.6334305, -87.6281049 41.6334274)",,"['3', '2']"
