osmid,oneway,highway,reversed,length,lanes,name,maxspeed,ref,geometry
668556416,False,secondary,False,60.093999999999994,4,Broadway,30 mph,,"LINESTRING (-73.472232 40.675303, -73.4724395 40.6749897, -73.4724789 40.6749302, -73.472549 40.674819)"
668556416,False,secondary,True,79.804,4,Broadway,30 mph,,"LINESTRING (-73.472232 40.675303, -73.4721796 40.6753822, -73.472158 40.6754148, -73.4720632 40.6755579, -73.4720164 40.6756281, -73.471893 40.6758151, -73.4718074 40.6759444)"
764184161,True,residential,False,29.398,,Veterans Boulevard,,,"LINESTRING (-73.4710798 40.6771256, -73.471427 40.6771019)"
668556134,False,secondary,False,127.56700000000001,4,Broadway,30 mph,,"LINESTRING (-73.4710798 40.6771256, -73.4711823 40.6769599, -73.4714135 40.6765822, -73.4714442 40.676532, -73.4715006 40.6764399, -73.4717264 40.6760885)"
668556134,False,secondary,True,71.17,4,Broadway,30 mph,,"LINESTRING (-73.4710798 40.6771256, -73.4708813 40.6774734, -73.470748 40.6777141)"
24135139,False,residential,False,63.519,,Grand Avenue,,,"LINESTRING (-73.470748 40.6777141, -73.471501 40.6777)"
787559827,False,secondary,True,67.785,4,Broadway,30 mph,,"LINESTRING (-73.470748 40.6777141, -73.4704478 40.6782796)"
668556134,False,secondary,False,71.17,4,Broadway,30 mph,,"LINESTRING (-73.470748 40.6777141, -73.4708813 40.6774734, -73.4710798 40.6771256)"
24119468,False,residential,False,88.535,,New York Avenue,,,"LINESTRING (-73.4704478 40.6782796, -73.4694014 40.6783444)"
787559827,False,secondary,False,67.785,4,Broadway,30 mph,,"LINESTRING (-73.4704478 40.6782796, -73.470748 40.6777141)"
787559827,False,secondary,True,85.754,4,Broadway,30 mph,,"LINESTRING (-73.4704478 40.6782796, -73.470068 40.678995)"
24119468,False,residential,True,94.281,,New York Avenue,,,"LINESTRING (-73.4704478 40.6782796, -73.4710244 40.6782407, -73.4714765 40.6782073, -73.471561 40.678201)"
24132656,False,residential,True,133.493,,Pennsylvania Avenue,,,"LINESTRING (-73.470068 40.678995, -73.471644 40.678882)"
787559826,False,residential,False,90.533,,Pennsylvania Avenue,,,"LINESTRING (-73.470068 40.678995, -73.468998 40.6790615)"
787559827,False,secondary,False,85.754,4,Broadway,30 mph,,"LINESTRING (-73.470068 40.678995, -73.4704478 40.6782796)"
1125847486,False,secondary,True,43.896,4,Broadway,30 mph,,"LINESTRING (-73.470068 40.678995, -73.4699018 40.6793691)"
24122170,False,residential,True,12.151,,Ohio Avenue,,,"LINESTRING (-73.4697518 40.6797065, -73.4698954 40.6796975)"
787559824,False,secondary,False,39.592,4,Broadway,30 mph,,"LINESTRING (-73.4697518 40.6797065, -73.4699018 40.6793691)"
787559824,False,secondary,True,83.134,4,Broadway,30 mph,,"LINESTRING (-73.4697518 40.6797065, -73.469437 40.680415)"
24122170,False,residential,False,97.83500000000001,,Ohio Avenue,,,"LINESTRING (-73.4697518 40.6797065, -73.4693504 40.6797362, -73.4690784 40.6797555, -73.4685968 40.6797897)"
24134879,False,residential,True,39.363,,Michigan Avenue,,,"LINESTRING (-73.469437 40.680415, -73.469902 40.680384)"
787559824,False,secondary,False,83.134,4,Broadway,30 mph,,"LINESTRING (-73.469437 40.680415, -73.4697518 40.6797065)"
787559825,False,residential,False,105.37299999999999,,Michigan Avenue,,,"LINESTRING (-73.469437 40.680415, -73.4690418 40.6804402, -73.4688865 40.6804501, -73.4681918 40.6804944)"
139437803,False,primary,False,78.035,,Hicksville Road,,NY 107,"LINESTRING (-73.474306 40.678005, -73.47421 40.678703)"
139437803,False,primary,True,37.496,,Hicksville Road,,NY 107,"LINESTRING (-73.474306 40.678005, -73.474376 40.677672)"
24119468,False,residential,False,232.517,,New York Avenue,,,"LINESTRING (-73.474306 40.678005, -73.4733947 40.6780701, -73.4724414 40.6781466, -73.4716722 40.6781941, -73.471561 40.678201)"
24119468,False,residential,False,94.281,,New York Avenue,,,"LINESTRING (-73.471561 40.678201, -73.4714765 40.6782073, -73.4710244 40.6782407, -73.4704478 40.6782796)"
24119468,False,residential,True,232.517,,New York Avenue,,,"LINESTRING (-73.471561 40.678201, -73.4716722 40.6781941, -73.4724414 40.6781466, -73.4733947 40.6780701, -73.474306 40.678005)"
24130989,False,residential,False,76.047,,Central Avenue,,,"LINESTRING (-73.471561 40.678201, -73.4715978 40.6785029, -73.4716093 40.6785976, -73.4716287 40.6787568, -73.471644 40.678882)"
24130989,False,residential,True,55.938,,Central Avenue,,,"LINESTRING (-73.471561 40.678201, -73.4715453 40.67807, -73.4715325 40.6779627, -73.471501 40.6777)"
24119468,False,residential,False,160.463,,New York Avenue,,,"LINESTRING (-73.4694014 40.6783444, -73.467508 40.678488)"
24119468,False,residential,True,88.535,,New York Avenue,,,"LINESTRING (-73.4694014 40.6783444, -73.4704478 40.6782796)"
24130847,False,residential,False,86.691,,Ocean Avenue,,,"LINESTRING (-73.4694014 40.6783444, -73.468998 40.6790615)"
24130847,False,residential,True,134.335,,Ocean Avenue,,,"LINESTRING (-73.4694014 40.6783444, -73.4695768 40.6780326, -73.4697041 40.6778063, -73.4698621 40.6775255, -73.4699103 40.6774397, -73.4700265 40.6772332)"
24119468,False,residential,True,160.463,,New York Avenue,,,"LINESTRING (-73.467508 40.678488, -73.4694014 40.6783444)"
1073233386,False,residential,False,88.064,,Parkside Boulevard,,,"LINESTRING (-73.467508 40.678488, -73.467073 40.679208)"
1073233386,False,residential,True,139.199,,Parkside Boulevard,,,"LINESTRING (-73.467508 40.678488, -73.4679518 40.6777526, -73.4679607 40.6777382, -73.4679804 40.6777063, -73.4680759 40.6775514, -73.4681818 40.6773795, -73.4681992 40.6773512)"
891746985,False,primary,False,33.818,,Hicksville Road,,NY 107,"LINESTRING (-73.474597 40.675398, -73.4746087 40.6755321, -73.4746229 40.6757015)"
891746985,False,primary,True,92.161,,Hicksville Road,,NY 107,"LINESTRING (-73.474597 40.675398, -73.4745705 40.6751485, -73.4745594 40.6749605, -73.474526 40.674571)"
24122170,False,residential,False,205.532,,Ohio Avenue,,,"LINESTRING (-73.474154 40.6793949, -73.4717273 40.6795673)"
139437803,False,primary,True,77.081,,Hicksville Road,,NY 107,"LINESTRING (-73.474154 40.6793949, -73.47421 40.678703)"
139437803,False,primary,False,76.45500000000001,,Hicksville Road,,NY 107,"LINESTRING (-73.474154 40.6793949, -73.4741552 40.6796907, -73.474233 40.680078)"
24122170,False,residential,False,155.155,,Ohio Avenue,,,"LINESTRING (-73.4717273 40.6795673, -73.4698954 40.6796975)"
24122170,False,residential,True,205.532,,Ohio Avenue,,,"LINESTRING (-73.4717273 40.6795673, -73.474154 40.6793949)"
24130989,False,residential,False,76.003,,Central Avenue,,,"LINESTRING (-73.4717273 40.6795673, -73.471809 40.680248)"
24130989,False,residential,True,76.525,,Central Avenue,,,"LINESTRING (-73.4717273 40.6795673, -73.471644 40.678882)"
24122170,False,residential,False,12.151,,Ohio Avenue,,,"LINESTRING (-73.4698954 40.6796975, -73.4697518 40.6797065)"
24122170,False,residential,True,155.155,,Ohio Avenue,,,"LINESTRING (-73.4698954 40.6796975, -73.4717273 40.6795673)"
24122846,False,residential,False,76.337,,Franklin Avenue,,,"LINESTRING (-73.4698954 40.6796975, -73.469902 40.680384)"
24126313,True,residential,False,36.52,,Franklin Street,,,"LINESTRING (-73.4698954 40.6796975, -73.4699018 40.6793691)"
24122170,False,residential,False,165.987,,Ohio Avenue,,,"LINESTRING (-73.4685968 40.6797897, -73.466637 40.679929)"
24130847,False,residential,False,85.478,,Ocean Avenue,,,"LINESTRING (-73.4685968 40.6797897, -73.4681918 40.6804944)"
24130847,False,residential,True,87.756,,Ocean Avenue,,,"LINESTRING (-73.4685968 40.6797897, -73.468998 40.6790615)"
24122170,False,residential,True,97.83500000000001,,Ohio Avenue,,,"LINESTRING (-73.4685968 40.6797897, -73.4690784 40.6797555, -73.4693504 40.6797362, -73.4697518 40.6797065)"
24122170,False,residential,True,165.987,,Ohio Avenue,,,"LINESTRING (-73.466637 40.679929, -73.4685968 40.6797897)"
1073233386,False,residential,True,88.2,,Parkside Boulevard,,,"LINESTRING (-73.466637 40.679929, -73.467073 40.679208)"
891746985,False,primary,True,77.664,,Hicksville Road,,NY 107,"LINESTRING (-73.474526 40.674571, -73.474449 40.673875)"
891746985,False,primary,False,92.161,,Hicksville Road,,NY 107,"LINESTRING (-73.474526 40.674571, -73.4745594 40.6749605, -73.4745705 40.6751485, -73.474597 40.675398)"
24122846,False,residential,True,76.337,,Franklin Avenue,,,"LINESTRING (-73.469902 40.680384, -73.4698954 40.6796975)"
24134879,False,residential,False,39.363,,Michigan Avenue,,,"LINESTRING (-73.469902 40.680384, -73.469437 40.680415)"
24134879,False,residential,True,161.519,,Michigan Avenue,,,"LINESTRING (-73.469902 40.680384, -73.471809 40.680248)"
24125394,False,residential,False,92.81,,Berkshire Place,,,"LINESTRING (-73.471432 40.67527, -73.470333 40.675226)"
24125394,False,residential,True,67.565,,Berkshire Place,,,"LINESTRING (-73.471432 40.67527, -73.472232 40.675303)"
24126653,False,residential,True,137.647,2,Lincoln Avenue,,,"LINESTRING (-73.471432 40.67527, -73.471522 40.674034)"
24126653,False,residential,False,77.673,2,Lincoln Avenue,,,"LINESTRING (-73.471432 40.67527, -73.471421 40.6754317, -73.4714002 40.6757377, -73.4713944 40.6758226, -73.4713845 40.6759676)"
24125394,False,residential,True,92.81,,Berkshire Place,,,"LINESTRING (-73.470333 40.675226, -73.471432 40.67527)"
788279099,False,residential,True,46.437,,Ocean Avenue,,,"LINESTRING (-73.470333 40.675226, -73.470363 40.674809)"
788279099,False,residential,False,89.571,,Ocean Avenue,,,"LINESTRING (-73.470333 40.675226, -73.4703004 40.6755737, -73.4702975 40.6756045, -73.4702577 40.6760295)"
24130494,False,primary,True,61.843,2,Hicksville Road,,NY 107,"LINESTRING (-73.4743435 40.6722773, -73.4744897 40.6717323)"
891746988,False,primary,False,19.256,,Hicksville Road,,NY 107,"LINESTRING (-73.4743435 40.6722773, -73.474298 40.672447)"
24125864,False,residential,False,65.40100000000001,,Lakeview Avenue,,,"LINESTRING (-73.4743435 40.6722773, -73.474122 40.672003, -73.473841 40.671843)"
24125864,False,residential,True,65.40100000000001,,Lakeview Avenue,,,"LINESTRING (-73.473841 40.671843, -73.474122 40.672003, -73.4743435 40.6722773)"
24126653,False,residential,False,137.424,2,Lincoln Avenue,,,"LINESTRING (-73.471612 40.6728, -73.471522 40.674034)"
24129336,False,residential,False,92.521,,Park Avenue,,,"LINESTRING (-73.471612 40.6728, -73.470517 40.672749)"
24129336,False,residential,True,91.394,,Park Avenue,,,"LINESTRING (-73.471612 40.6728, -73.472694 40.672846)"
24126653,False,residential,False,137.647,2,Lincoln Avenue,,,"LINESTRING (-73.471522 40.674034, -73.471432 40.67527)"
24126653,False,residential,True,137.424,2,Lincoln Avenue,,,"LINESTRING (-73.471522 40.674034, -73.471612 40.6728)"
24135224,False,residential,False,92.662,,Seaview Avenue,,,"LINESTRING (-73.471522 40.674034, -73.470425 40.673987)"
24135224,False,residential,True,91.133,,Seaview Avenue,,,"LINESTRING (-73.471522 40.674034, -73.472601 40.674079)"
24126856,False,residential,False,137.328,,Massapequa Avenue,,,"LINESTRING (-73.472694 40.672846, -73.472601 40.674079)"
24129336,False,residential,False,91.394,,Park Avenue,,,"LINESTRING (-73.472694 40.672846, -73.471612 40.6728)"
24129336,False,residential,True,103.161,,Park Avenue,,,"LINESTRING (-73.472694 40.672846, -73.473915 40.672902)"
24126856,False,residential,True,137.328,,Massapequa Avenue,,,"LINESTRING (-73.472601 40.674079, -73.472694 40.672846)"
24135224,False,residential,False,91.133,,Seaview Avenue,,,"LINESTRING (-73.472601 40.674079, -73.471522 40.674034)"
24135224,False,residential,True,36.565,,Seaview Avenue,,,"LINESTRING (-73.472601 40.674079, -73.473034 40.674096)"
24126856,False,residential,False,82.401,,Massapequa Avenue,,,"LINESTRING (-73.472601 40.674079, -73.472561 40.6746478, -73.472549 40.674819)"
891746985,False,primary,False,77.664,,Hicksville Road,,NY 107,"LINESTRING (-73.474449 40.673875, -73.474526 40.674571)"
891746985,False,primary,True,79.229,,Hicksville Road,,NY 107,"LINESTRING (-73.474449 40.673875, -73.47437 40.673165)"
24129336,False,residential,True,92.521,,Park Avenue,,,"LINESTRING (-73.470517 40.672749, -73.471612 40.6728)"
788279099,False,residential,False,137.878,,Ocean Avenue,,,"LINESTRING (-73.470517 40.672749, -73.470425 40.673987)"
24130494,False,primary,False,61.843,2,Hicksville Road,,NY 107,"LINESTRING (-73.4744897 40.6717323, -73.4743435 40.6722773)"
784635581,True,residential,False,154.653,,Veterans Boulevard,,,"LINESTRING (-73.4681992 40.6773512, -73.4700265 40.6772332)"
1073233386,False,residential,False,139.199,,Parkside Boulevard,,,"LINESTRING (-73.4681992 40.6773512, -73.4681818 40.6773795, -73.4680759 40.6775514, -73.4679804 40.6777063, -73.4679607 40.6777382, -73.4679518 40.6777526, -73.467508 40.678488)"
24130989,False,residential,False,66.798,,Central Avenue,,,"LINESTRING (-73.471427 40.6771019, -73.471441 40.6772151, -73.471501 40.6777)"
764184161,True,residential,False,260.615,,Veterans Boulevard,,,"LINESTRING (-73.471427 40.6771019, -73.4723219 40.6770412, -73.4729731 40.676997, -73.4743753 40.6769019, -73.474505 40.676892)"
668556133,False,primary,True,2.147,,Hicksville Road,,NY 107,"LINESTRING (-73.474505 40.676892, -73.4745087 40.6768729)"
668556133,False,primary,False,46.491,,Hicksville Road,,NY 107,"LINESTRING (-73.474505 40.676892, -73.474477 40.6770653, -73.4744379 40.677307)"
668556133,False,primary,False,2.147,,Hicksville Road,,NY 107,"LINESTRING (-73.4745087 40.6768729, -73.474505 40.676892)"
24130468,False,residential,False,64.02199999999999,,Veterans Boulevard,,,"LINESTRING (-73.4745087 40.6768729, -73.4749013 40.6768468, -73.4749137 40.676846, -73.475265 40.6768227)"
668556133,False,primary,True,109.031,,Hicksville Road,,NY 107,"LINESTRING (-73.4745087 40.6768729, -73.4745248 40.6767387, -73.474538 40.676629, -73.4745691 40.6763852, -73.474609 40.676073, -73.4746251 40.6758964)"
24130468,False,residential,True,64.02199999999999,,Veterans Boulevard,,,"LINESTRING (-73.475265 40.6768227, -73.4749137 40.676846, -73.4749013 40.6768468, -73.4745087 40.6768729)"
891746985,False,primary,False,79.229,,Hicksville Road,,NY 107,"LINESTRING (-73.47437 40.673165, -73.474449 40.673875)"
891746985,False,primary,True,48.511,,Hicksville Road,,NY 107,"LINESTRING (-73.47437 40.673165, -73.4743197 40.6727304)"
891746985,False,primary,True,21.673,,Hicksville Road,,NY 107,"LINESTRING (-73.4746251 40.6758964, -73.4746229 40.6757015)"
668556133,False,primary,False,109.03099999999999,,Hicksville Road,,NY 107,"LINESTRING (-73.4746251 40.6758964, -73.474609 40.676073, -73.4745691 40.6763852, -73.474538 40.676629, -73.4745248 40.6767387, -73.4745087 40.6768729)"
668556133,False,primary,False,40.921,,Hicksville Road,,NY 107,"LINESTRING (-73.4744379 40.677307, -73.474376 40.677672)"
668556133,False,primary,True,46.491,,Hicksville Road,,NY 107,"LINESTRING (-73.4744379 40.677307, -73.474477 40.6770653, -73.474505 40.676892)"
139437803,False,primary,False,37.496,,Hicksville Road,,NY 107,"LINESTRING (-73.474376 40.677672, -73.474306 40.678005)"
668556133,False,primary,True,40.921,,Hicksville Road,,NY 107,"LINESTRING (-73.474376 40.677672, -73.4744379 40.677307)"
24135139,False,residential,True,242.46699999999998,,Grand Avenue,,,"LINESTRING (-73.474376 40.677672, -73.4737518 40.6776781, -73.4731984 40.6776834, -73.4729756 40.6776856, -73.472773 40.6776876, -73.4723623 40.6776916, -73.471501 40.6777)"
139437803,False,primary,False,77.081,,Hicksville Road,,NY 107,"LINESTRING (-73.47421 40.678703, -73.474154 40.6793949)"
139437803,False,primary,True,78.035,,Hicksville Road,,NY 107,"LINESTRING (-73.47421 40.678703, -73.474306 40.678005)"
24132656,False,residential,False,217.298,,Pennsylvania Avenue,,,"LINESTRING (-73.47421 40.678703, -73.4734724 40.6787545, -73.4725369 40.6788197, -73.471644 40.678882)"
24134879,False,residential,False,205.278,,Michigan Avenue,,,"LINESTRING (-73.474233 40.680078, -73.471809 40.680248)"
139437803,False,primary,True,76.45500000000001,,Hicksville Road,,NY 107,"LINESTRING (-73.474233 40.680078, -73.4741552 40.6796907, -73.474154 40.6793949)"
24135224,False,residential,False,52.205,,Seaview Avenue,,,"LINESTRING (-73.470425 40.673987, -73.469807 40.67396)"
24135224,False,residential,True,92.662,,Seaview Avenue,,,"LINESTRING (-73.470425 40.673987, -73.471522 40.674034)"
788279099,False,residential,False,91.552,,Ocean Avenue,,,"LINESTRING (-73.470425 40.673987, -73.470363 40.674809)"
788279099,False,residential,True,137.878,,Ocean Avenue,,,"LINESTRING (-73.470425 40.673987, -73.470517 40.672749)"
24137686,False,residential,False,61.058,,Milford Place,,,"LINESTRING (-73.470363 40.674809, -73.46964 40.67478)"
788279099,False,residential,False,46.437,,Ocean Avenue,,,"LINESTRING (-73.470363 40.674809, -73.470333 40.675226)"
788279099,False,residential,True,91.552,,Ocean Avenue,,,"LINESTRING (-73.470363 40.674809, -73.470425 40.673987)"
24130847,False,residential,False,87.756,,Ocean Avenue,,,"LINESTRING (-73.468998 40.6790615, -73.4685968 40.6797897)"
24130847,False,residential,True,86.691,,Ocean Avenue,,,"LINESTRING (-73.468998 40.6790615, -73.4694014 40.6783444)"
787559826,False,residential,False,163.145,,Pennsylvania Avenue,,,"LINESTRING (-73.468998 40.6790615, -73.467073 40.679208)"
787559826,False,residential,True,90.533,,Pennsylvania Avenue,,,"LINESTRING (-73.468998 40.6790615, -73.470068 40.678995)"
24130847,False,residential,True,85.478,,Ocean Avenue,,,"LINESTRING (-73.4681918 40.6804944, -73.4685968 40.6797897)"
787559825,False,residential,True,105.37299999999999,,Michigan Avenue,,,"LINESTRING (-73.4681918 40.6804944, -73.4688865 40.6804501, -73.4690418 40.6804402, -73.469437 40.680415)"
24135139,False,residential,True,63.519,,Grand Avenue,,,"LINESTRING (-73.471501 40.6777, -73.470748 40.6777141)"
24130989,False,residential,False,55.938,,Central Avenue,,,"LINESTRING (-73.471501 40.6777, -73.4715325 40.6779627, -73.4715453 40.67807, -73.471561 40.678201)"
24130989,False,residential,True,66.798,,Central Avenue,,,"LINESTRING (-73.471501 40.6777, -73.471441 40.6772151, -73.471427 40.6771019)"
24135139,False,residential,False,242.46699999999998,,Grand Avenue,,,"LINESTRING (-73.471501 40.6777, -73.4723623 40.6776916, -73.472773 40.6776876, -73.4729756 40.6776856, -73.4731984 40.6776834, -73.4737518 40.6776781, -73.474376 40.677672)"
24130989,False,residential,False,76.525,,Central Avenue,,,"LINESTRING (-73.471644 40.678882, -73.4717273 40.6795673)"
24132656,False,residential,False,133.493,,Pennsylvania Avenue,,,"LINESTRING (-73.471644 40.678882, -73.470068 40.678995)"
24130989,False,residential,True,76.047,,Central Avenue,,,"LINESTRING (-73.471644 40.678882, -73.4716287 40.6787568, -73.4716093 40.6785976, -73.4715978 40.6785029, -73.471561 40.678201)"
24132656,False,residential,True,217.298,,Pennsylvania Avenue,,,"LINESTRING (-73.471644 40.678882, -73.4725369 40.6788197, -73.4734724 40.6787545, -73.47421 40.678703)"
24130989,False,residential,True,76.003,,Central Avenue,,,"LINESTRING (-73.471809 40.680248, -73.4717273 40.6795673)"
24134879,False,residential,False,161.519,,Michigan Avenue,,,"LINESTRING (-73.471809 40.680248, -73.469902 40.680384)"
24134879,False,residential,True,205.278,,Michigan Avenue,,,"LINESTRING (-73.471809 40.680248, -73.474233 40.680078)"
787559826,False,residential,True,163.145,,Pennsylvania Avenue,,,"LINESTRING (-73.467073 40.679208, -73.468998 40.6790615)"
1073233386,False,residential,False,88.2,,Parkside Boulevard,,,"LINESTRING (-73.467073 40.679208, -73.466637 40.679929)"
1073233386,False,residential,True,88.064,,Parkside Boulevard,,,"LINESTRING (-73.467073 40.679208, -73.467508 40.678488)"
24135224,False,residential,True,52.205,,Seaview Avenue,,,"LINESTRING (-73.469807 40.67396, -73.470425 40.673987)"
24137686,False,residential,True,61.058,,Milford Place,,,"LINESTRING (-73.46964 40.67478, -73.470363 40.674809)"
668556413,True,trunk,False,245.382,3,Sunrise Highway,,NY 27,"LINESTRING (-73.4717264 40.6760885, -73.4746251 40.6758964)"
668556421,False,secondary,False,17.418,4,Broadway,30 mph,,"LINESTRING (-73.4717264 40.6760885, -73.4718074 40.6759444)"
668556134,False,secondary,True,127.56700000000001,4,Broadway,30 mph,,"LINESTRING (-73.4717264 40.6760885, -73.4715006 40.6764399, -73.4714442 40.676532, -73.4714135 40.6765822, -73.4711823 40.6769599, -73.4710798 40.6771256)"
49736789,True,trunk,False,35.757,3,Sunrise Highway,,NY 27,"LINESTRING (-73.4718074 40.6759444, -73.4713845 40.6759676)"
668556421,False,secondary,True,17.418,4,Broadway,30 mph,,"LINESTRING (-73.4718074 40.6759444, -73.4717264 40.6760885)"
668556416,False,secondary,False,79.804,4,Broadway,30 mph,,"LINESTRING (-73.4718074 40.6759444, -73.471893 40.6758151, -73.4720164 40.6756281, -73.4720632 40.6755579, -73.472158 40.6754148, -73.4721796 40.6753822, -73.472232 40.675303)"
24126653,False,residential,True,77.673,2,Lincoln Avenue,,,"LINESTRING (-73.4713845 40.6759676, -73.4713944 40.6758226, -73.4714002 40.6757377, -73.471421 40.6754317, -73.471432 40.67527)"
49736789,True,trunk,False,95.273,3,Sunrise Highway,,NY 27,"LINESTRING (-73.4713845 40.6759676, -73.4708588 40.6759965, -73.4702577 40.6760295)"
49736789,True,trunk,False,151.483,3,Sunrise Highway,,NY 27,"LINESTRING (-73.4702577 40.6760295, -73.470065 40.6760401, -73.4695364 40.6760691, -73.4692612 40.6760842, -73.4684661 40.6761279)"
788279099,False,residential,True,89.571,,Ocean Avenue,,,"LINESTRING (-73.4702577 40.6760295, -73.4702975 40.6756045, -73.4703004 40.6755737, -73.470333 40.675226)"
891746985,False,primary,False,21.673,,Hicksville Road,,NY 107,"LINESTRING (-73.4746229 40.6757015, -73.4746251 40.6758964)"
668556409,True,trunk,False,238.96599999999998,3,Sunrise Highway,,NY 27,"LINESTRING (-73.4746229 40.6757015, -73.4737964 40.6757728, -73.4736713 40.6757836, -73.4734068 40.6758064, -73.4733803 40.6758087, -73.4727135 40.675866, -73.4725405 40.67588, -73.4718074 40.6759444)"
891746985,False,primary,True,33.818,,Hicksville Road,,NY 107,"LINESTRING (-73.4746229 40.6757015, -73.4746087 40.6755321, -73.474597 40.675398)"
574065155,False,trunk_link,True,17.104,,,,,"LINESTRING (-73.4684661 40.6761279, -73.4684827 40.6762812)"
574065155,False,trunk_link,False,17.104,,,,,"LINESTRING (-73.4684827 40.6762812, -73.4684661 40.6761279)"
"[1095595603, 1095595605, 1095595606]",True,trunk,False,274.393,"['4', '3', '5']",Sunrise Highway,,NY 27,"LINESTRING (-73.4684827 40.6762812, -73.4699583 40.6762029, -73.4702342 40.6761883, -73.4708335 40.6761482, -73.4717264 40.6760885)"
24130847,False,residential,False,134.335,,Ocean Avenue,,,"LINESTRING (-73.4700265 40.6772332, -73.4699103 40.6774397, -73.4698621 40.6775255, -73.4697041 40.6778063, -73.4695768 40.6780326, -73.4694014 40.6783444)"
"[764184161, 784635581, 784635582]",True,residential,False,90.31899999999999,,Veterans Boulevard,,,"LINESTRING (-73.4700265 40.6772332, -73.470794 40.6771836, -73.4709228 40.6771363, -73.4710798 40.6771256)"
787559824,False,secondary,True,39.592,4,Broadway,30 mph,,"LINESTRING (-73.4699018 40.6793691, -73.4697518 40.6797065)"
1125847486,False,secondary,False,43.896,4,Broadway,30 mph,,"LINESTRING (-73.4699018 40.6793691, -73.470068 40.678995)"
