osmid,name,highway,oneway,reversed,length,geometry,width,access,lanes,tunnel,junction
"[104424856, 1107240653, 113971030]","['Calle Santo Tomé', 'Plaza de El Salvador']",living_street,False,False,113.07,"LINESTRING (-4.0269356 39.8567368, -4.0270703 39.8567893, -4.0271602 39.8568167, -4.0272284 39.8568292, -4.0273839 39.8568471, -4.0276042 39.8568736, -4.0276962 39.8568915, -4.0278645 39.8569244, -4.0281563 39.856982, -4.0282114 39.8569921)",,,,,
"[258989154, 105064492]",Calle Rojas,residential,True,False,65.833,"LINESTRING (-4.0269356 39.8567368, -4.0269651 39.8568634, -4.0271169 39.857095, -4.0272126 39.8572855)",,,,,
258989153,,residential,False,True,12.126000000000001,"LINESTRING (-4.0269356 39.8567368, -4.0268711 39.8567617, -4.0268087 39.8567858)",,,,,
113955909,Plaza del Conde,residential,True,False,10.171,"LINESTRING (-4.0284971 39.8565808, -4.0284459 39.8566436, -4.0284248 39.8566499)",,,,,
113971030,Calle Santo Tomé,living_street,False,True,44.609,"LINESTRING (-4.0287204 39.8570822, -4.0284962 39.857046, -4.0282886 39.8570103, -4.0282114 39.8569921)",,,,,
113588750,Paseo del Tránsito,residential,True,False,83.28399999999999,"LINESTRING (-4.0290712 39.8554224, -4.02899 39.8554137, -4.0282936 39.8553396, -4.0281495 39.8553504, -4.0281047 39.8553579)",,,,,
113955910,Calle Alamillos del Tránsito,residential,True,False,171.91100000000003,"LINESTRING (-4.0290712 39.8554224, -4.0290675 39.855443, -4.0290274 39.8554784, -4.0289646 39.8554939, -4.0288248 39.8555022, -4.0286354 39.8555096, -4.0285576 39.8555161, -4.0285399 39.855532, -4.0285222 39.8557361, -4.0285291 39.8559581, -4.0284547 39.8561294, -4.0283898 39.8562068, -4.0283638 39.8563007, -4.0284659 39.8565085, -4.0284971 39.8565808)",,,,,
105064512,Calle del Nuncio Viejo,living_street,True,False,9.965,"LINESTRING (-4.0245416 39.857921, -4.0245087 39.8578902, -4.0244774 39.8578466)",,,,,
105064516,Calle de la Granada,living_street,False,False,57.973,"LINESTRING (-4.0245416 39.857921, -4.0245143 39.8579885, -4.0244665 39.8581609, -4.0242558 39.8583826)",,,,,
150850763,Calle Alfileritos,residential,True,False,103.213,"LINESTRING (-4.024673 39.8596587, -4.0244565 39.8597247, -4.0241817 39.859776, -4.0239759 39.8598031, -4.0235491 39.8598058, -4.0235277 39.8598065, -4.0234913 39.8598076)",,,,,
"[113715345, 874028051]",Calle Carmelitas Descalzos,living_street,True,False,29.259,"LINESTRING (-4.024673 39.8596587, -4.0247648 39.8598486, -4.0247843 39.8599073)",1.8,,,,
259135249,Calle del Arco de Palacio,living_street,False,True,13.684,"LINESTRING (-4.0244774 39.8578466, -4.0245146 39.8577269)",,,,,
105064566,Calle del Hombre de Palo,living_street,True,False,57.092,"LINESTRING (-4.0244774 39.8578466, -4.0244349 39.857847, -4.0242499 39.857849, -4.0241513 39.8578578, -4.0240377 39.8578982, -4.02394 39.8579505, -4.023864 39.8579977)",,,,,
"[113715345, 113715349]","['Calle Carmelitas Descalzos', 'Calle Santo Domingo el Real']",living_street,True,False,101.21599999999998,"LINESTRING (-4.0247843 39.8599073, -4.0248715 39.8600942, -4.0249204 39.8602348, -4.0250045 39.8602725, -4.025081 39.8604469, -4.0251104 39.860514, -4.025346 39.8605078, -4.0254017 39.8604883, -4.025412 39.8604847)",,,,,
111196387,Plaza del Solarejo,living_street,False,False,36.406000000000006,"LINESTRING (-4.022594 39.8587059, -4.0226766 39.8586923, -4.0228838 39.8586841, -4.0230178 39.8586936)",,no,,,
111210857,Calle de las Tornerías,living_street,True,False,67.0,"LINESTRING (-4.022594 39.8587059, -4.0225765 39.8586514, -4.0226773 39.8581105)",,,,,
"[1104925944, 150143442, 105064573]","['Calle de Salvador', 'Calle de la Ciudad']",residential,True,False,202.391,"LINESTRING (-4.0268087 39.8567858, -4.0265646 39.856663, -4.02644 39.8566159, -4.0261965 39.8564981, -4.0259404 39.856527, -4.0258915 39.8565294, -4.0258484 39.8565163, -4.0258166 39.8564852, -4.0257894 39.8564394, -4.0257317 39.8563377, -4.025656 39.8563431, -4.0256051 39.8563487, -4.0253917 39.8563229, -4.025156 39.8562983, -4.0250731 39.8563102, -4.0250165 39.8563183, -4.024998 39.856321, -4.0247622 39.8564566)",,,,,
258989153,,residential,False,False,12.126000000000001,"LINESTRING (-4.0268087 39.8567858, -4.0268711 39.8567617, -4.0269356 39.8567368)",,,,,
