osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,ref
"[21553874, 1088022535]",East Wisconsin Avenue,secondary,25 mph,False,True,158.465,"LINESTRING (-88.2662188 44.2811378, -88.2663165 44.2811493, -88.2666092 44.2811838, -88.2666571 44.2811902, -88.266705 44.281204, -88.266909 44.281299, -88.2671658 44.2814344, -88.2673562 44.2815343, -88.2678259 44.281781, -88.2679176 44.2818291)",,,
"[765777760, 193063132, 193063133]",Catherine Street,secondary,25 mph,False,False,79.81,"LINESTRING (-88.2662188 44.2811378, -88.2662306 44.2810617, -88.2662332 44.2809595, -88.2662047 44.2805558, -88.2661981 44.2804825, -88.2661863 44.2804218)",yes,,
"[193063130, 193063131, 193063133]",Catherine Street,secondary,25 mph,False,False,108.143,"LINESTRING (-88.2661863 44.2804218, -88.2661771 44.2803497, -88.2661733 44.2803193, -88.2660592 44.2795718, -88.2660479 44.2794544)",yes,,
"[765777760, 193063132, 193063133]",Catherine Street,secondary,25 mph,False,True,79.81,"LINESTRING (-88.2661863 44.2804218, -88.2661981 44.2804825, -88.2662047 44.2805558, -88.2662332 44.2809595, -88.2662306 44.2810617, -88.2662188 44.2811378)",yes,,
21532734,West 2nd Street,residential,25 mph,False,False,114.955,"LINESTRING (-88.272123 44.278021, -88.2725023 44.2782965, -88.2731366 44.2787573)",,,
21542725,East 2nd Street,tertiary,25 mph,False,False,131.233,"LINESTRING (-88.272123 44.278021, -88.2710878 44.2772409, -88.270986 44.2771665)",,,
237705021,Main Avenue,tertiary,25 mph,False,False,91.89500000000001,"LINESTRING (-88.272123 44.278021, -88.2725402 44.2777299, -88.2729596 44.2774517)",,,
886861958,Main Avenue,residential,25 mph,False,True,82.211,"LINESTRING (-88.272123 44.278021, -88.2717239 44.2783098, -88.2715345 44.278443, -88.271495 44.2784707, -88.2713904 44.278542)",,,
21532734,West 2nd Street,residential,25 mph,False,True,114.955,"LINESTRING (-88.2731366 44.2787573, -88.2725023 44.2782965, -88.272123 44.278021)",,,
"[21542834, 21544164]",Bicentennial Court,residential,,False,"[False, True]",234.772,"LINESTRING (-88.2731366 44.2787573, -88.2730303 44.2788377, -88.2729903 44.2788846, -88.2729679 44.2789108, -88.2729396 44.2789791, -88.2729585 44.279071, -88.2730069 44.2791536, -88.2730341 44.2791913, -88.2730665 44.2792361, -88.273147 44.2793021, -88.2732965 44.2793829, -88.2734904 44.2794726, -88.2736803 44.2795601, -88.2738106 44.2796154, -88.2739373 44.2796674, -88.2742374 44.2797814, -88.2743611 44.2798283, -88.2749339 44.2800438)",,,
614141775,Reaume Avenue,residential,,False,False,89.007,"LINESTRING (-88.2731366 44.2787573, -88.2735369 44.278481, -88.2739386 44.2781996)",,,
21534090,Hendricks Avenue,residential,,False,False,32.135,"LINESTRING (-88.276834 44.276481, -88.276833 44.276192)",,,
21533034,Whitney Street,residential,,False,True,29.991999999999997,"LINESTRING (-88.276834 44.276481, -88.2767475 44.27646, -88.276463 44.276444)",,,
21534086,Hendricks Avenue,residential,,False,True,99.788,"LINESTRING (-88.276834 44.276481, -88.276807 44.276935, -88.276809 44.277378)",,,
614141774,Reaume Avenue,residential,,False,False,40.656,"LINESTRING (-88.276463 44.276444, -88.276833 44.276192)",,,
614141775,Reaume Avenue,residential,,False,True,51.656,"LINESTRING (-88.276463 44.276444, -88.27599 44.276762)",,,
21533034,Whitney Street,residential,,False,False,29.991999999999997,"LINESTRING (-88.276463 44.276444, -88.2767475 44.27646, -88.276834 44.276481)",,,
21534086,Hendricks Avenue,residential,,False,False,25.131,"LINESTRING (-88.2768 44.278994, -88.2768016 44.2788186, -88.276802 44.278768)",,,
21534086,Hendricks Avenue,residential,,False,False,49.95,"LINESTRING (-88.276802 44.278768, -88.276821 44.278319)",,,
21534086,Hendricks Avenue,residential,,False,True,25.131,"LINESTRING (-88.276802 44.278768, -88.2768016 44.2788186, -88.2768 44.278994)",,,
21544810,West 4th Street,residential,,False,True,95.091,"LINESTRING (-88.276802 44.278768, -88.276599 44.278684, -88.275933 44.278189)",,,
21534086,Hendricks Avenue,residential,,False,True,49.95,"LINESTRING (-88.276821 44.278319, -88.276802 44.278768)",,,
21534086,Hendricks Avenue,residential,,False,False,78.285,"LINESTRING (-88.276821 44.278319, -88.276828 44.277842, -88.276831 44.277615)",,,
21534086,Hendricks Avenue,residential,,False,False,26.519,"LINESTRING (-88.276831 44.277615, -88.276833 44.277477, -88.276809 44.277378)",,,
21534086,Hendricks Avenue,residential,,False,True,78.285,"LINESTRING (-88.276831 44.277615, -88.276828 44.277842, -88.276821 44.278319)",,,
21536817,Miner Street,residential,,False,True,95.876,"LINESTRING (-88.276831 44.277615, -88.276449 44.277843, -88.275933 44.278189)",,,
21548662,West 5th Street,residential,,False,True,94.568,"LINESTRING (-88.276809 44.277378, -88.27599 44.276762)",,,
21534086,Hendricks Avenue,residential,,False,False,99.788,"LINESTRING (-88.276809 44.277378, -88.276807 44.276935, -88.276834 44.276481)",,,
21534086,Hendricks Avenue,residential,,False,True,26.519,"LINESTRING (-88.276809 44.277378, -88.276833 44.277477, -88.276831 44.277615)",,,
21534090,Hendricks Avenue,residential,,False,True,32.135,"LINESTRING (-88.276833 44.276192, -88.276834 44.276481)",,,
614141774,Reaume Avenue,residential,,False,True,40.656,"LINESTRING (-88.276833 44.276192, -88.276463 44.276444)",,,
21534090,Hendricks Avenue,residential,,False,False,68.81,"LINESTRING (-88.276833 44.276192, -88.2768404 44.276028, -88.2768483 44.2755733)",,,
21534090,Hendricks Avenue,residential,,False,False,102.702,"LINESTRING (-88.2768483 44.2755733, -88.276845 44.275106, -88.2768507 44.2746497)",,,
21534090,Hendricks Avenue,residential,,False,True,68.81,"LINESTRING (-88.2768483 44.2755733, -88.2768404 44.276028, -88.276833 44.276192)",,,
21537093,West 6th Street,residential,,False,True,151.89600000000002,"LINESTRING (-88.2768483 44.2755733, -88.276723 44.275559, -88.274942 44.275557)",,,
21555345,West 7th Street,residential,,False,True,150.807,"LINESTRING (-88.2768507 44.2746497, -88.2749566 44.274637)",,,
21534090,Hendricks Avenue,residential,,False,False,101.824,"LINESTRING (-88.2768507 44.2746497, -88.276844 44.274196, -88.276846 44.273734)",,,
21534090,Hendricks Avenue,residential,,False,True,102.702,"LINESTRING (-88.2768507 44.2746497, -88.276845 44.275106, -88.2768483 44.2755733)",,,
21534090,Hendricks Avenue,residential,,False,True,101.824,"LINESTRING (-88.276846 44.273734, -88.276844 44.274196, -88.2768507 44.2746497)",,,
21549561,West 8th Street,residential,,False,True,149.903,"LINESTRING (-88.276846 44.273734, -88.2755855 44.2737246, -88.2749633 44.27372)",,,
21535300,Quinney Avenue,residential,,False,False,56.826,"LINESTRING (-88.272068 44.276117, -88.2720702 44.2759927, -88.272077 44.275606)",,,
21535300,Quinney Avenue,residential,,False,False,51.041,"LINESTRING (-88.272077 44.275606, -88.272083 44.275147)",,,
21551462,Dixon Street,residential,,False,False,112.11,"LINESTRING (-88.272077 44.275606, -88.270669 44.275591)",,,
21535300,Quinney Avenue,residential,,False,True,56.826,"LINESTRING (-88.272077 44.275606, -88.2720702 44.2759927, -88.272068 44.276117)",,,
21551462,Dixon Street,residential,,False,True,69.971,"LINESTRING (-88.272077 44.275606, -88.2721856 44.2756054, -88.2727258 44.2757913, -88.2728431 44.2758803)",,,
21535300,Quinney Avenue,residential,,False,True,51.041,"LINESTRING (-88.272083 44.275147, -88.272077 44.275606)",,,
21535300,Quinney Avenue,residential,,False,False,57.711000000000006,"LINESTRING (-88.272083 44.275147, -88.272083 44.27512, -88.272078 44.274628)",,,
21554365,Bank Avenue,residential,,False,True,125.38,"LINESTRING (-88.272083 44.275147, -88.2725918 44.2751491, -88.2730971 44.2751512, -88.2736578 44.2751536)",,,
21538097,East 7th Street,residential,,False,False,111.384,"LINESTRING (-88.272078 44.274628, -88.270679 44.274623)",,,
21535300,Quinney Avenue,residential,,False,False,102.08099999999999,"LINESTRING (-88.272078 44.274628, -88.272086 44.27416, -88.272083 44.27371)",,,
21535300,Quinney Avenue,residential,,False,True,57.711000000000006,"LINESTRING (-88.272078 44.274628, -88.272083 44.27512, -88.272083 44.275147)",,,
21538097,East 7th Street,residential,,False,True,126.71099999999998,"LINESTRING (-88.272078 44.274628, -88.2725961 44.2746326, -88.2730997 44.2746371, -88.2736694 44.2746422)",,,
21555777,East 8th Street,residential,,False,False,111.628,"LINESTRING (-88.272083 44.27371, -88.270681 44.273701)",,,
21555777,East 8th Street,residential,,False,True,125.741,"LINESTRING (-88.272083 44.27371, -88.2736623 44.2737163)",,,
21535300,Quinney Avenue,residential,,False,True,102.08099999999999,"LINESTRING (-88.272083 44.27371, -88.272086 44.27416, -88.272078 44.274628)",,,
"[21535730, 237705012, 237705013]",Crooks Avenue,primary,25 mph,False,False,212.34599999999995,"LINESTRING (-88.2699154 44.2791917, -88.2699212 44.2791131, -88.2699219 44.2790411, -88.269917 44.2789779, -88.2698935 44.2788521, -88.2698498 44.2786919, -88.2698349 44.2785905, -88.2698308 44.2784664, -88.2698392 44.2783846, -88.2698503 44.2783139, -88.2698701 44.2782406, -88.269896 44.2781715, -88.2699269 44.2780985, -88.2699701 44.2780163, -88.2700068 44.2779546, -88.2700505 44.2778939, -88.2700907 44.2778441, -88.270115 44.2778171, -88.27019 44.2777409, -88.2702661 44.2776754, -88.270397 44.2775764, -88.2705731 44.2774533)",yes,4,WI 55
21537720,Oak Street,residential,,True,False,17.262,"LINESTRING (-88.2699154 44.2791917, -88.2697904 44.2791844, -88.2696992 44.2791798)",,,
"[21546385, 21548260, 193063140]","['Main Avenue', 'Lawe Street']",primary,25 mph,False,"[False, True]",335.444,"LINESTRING (-88.2699154 44.2791917, -88.2698878 44.279322, -88.2698558 44.2794232, -88.2698153 44.2795138, -88.2697683 44.2795894, -88.2697207 44.2796568, -88.2696084 44.2798008, -88.2695125 44.2799142, -88.269364 44.2800985, -88.2693193 44.2801517, -88.2690886 44.280433, -88.2687549 44.2808392, -88.2684034 44.2812776, -88.2682715 44.2814376, -88.2681704 44.281559, -88.268079 44.2816609, -88.2680084 44.2817422, -88.2679176 44.2818291)",yes,,WI 55
