osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,access,maxspeed,junction
11129171,Southwest 63rd Court,residential,False,True,114.286,,,"LINESTRING (-80.2970071 25.705777, -80.297002 25.7059, -80.296995 25.706113, -80.296809 25.706784)",,,
11124782,Southwest 64th Avenue,residential,False,True,107.172,,,"LINESTRING (-80.2975056 25.7057539, -80.297547 25.706717)",,,
665785478,Southwest 70th Street,residential,False,False,51.043,,,"LINESTRING (-80.2975056 25.7057539, -80.2980141 25.7057258)",,,
665785478,Southwest 70th Street,residential,False,True,50.011,,,"LINESTRING (-80.2975056 25.7057539, -80.2970071 25.705777)",,,
665785478,Southwest 70th Street,residential,False,True,51.043,,,"LINESTRING (-80.2980141 25.7057258, -80.2975056 25.7057539)",,,
534925748,Southwest 64th Court,residential,False,False,193.072,,,"LINESTRING (-80.2980141 25.7057258, -80.2979118 25.7040561, -80.2979079 25.7039921)",,,
"[11129857, 142900402, 665785478]","['Southwest 64th Court', 'Southwest 70th Street', 'Southwest 68th Street']",residential,False,"[False, True]",293.638,,,"LINESTRING (-80.2980141 25.7057258, -80.298489 25.705711, -80.298518 25.705803, -80.298563 25.706478, -80.298623 25.706646, -80.298651 25.70738, -80.298689 25.707455, -80.298869 25.707495, -80.29918 25.707503)",,,
11142359,Southwest 61st Avenue,unclassified,False,False,99.817,2,,"LINESTRING (-80.2920548 25.7069043, -80.2920108 25.7060075)",,,
"[11119820, 847017084]",Southwest 69th Street,residential,False,False,149.391,,,"LINESTRING (-80.2920548 25.7069043, -80.2927722 25.706876, -80.2933869 25.7068519, -80.2935381 25.7068115)",,,
190545372,Southwest 62nd Avenue,tertiary,False,True,103.581,2,,"LINESTRING (-80.2935381 25.7068115, -80.2935816 25.7077422)",,30 mph,
11119820,Southwest 69th Street,residential,False,False,98.75999999999999,,,"LINESTRING (-80.2935381 25.7068115, -80.2940627 25.7067131, -80.294509 25.706662)",,,
"[847017084, 11119820]",Southwest 69th Street,residential,False,True,149.391,,,"LINESTRING (-80.2935381 25.7068115, -80.2933869 25.7068519, -80.2927722 25.706876, -80.2920548 25.7069043)",,,
190545372,Southwest 62nd Avenue,tertiary,False,False,96.25,2,,"LINESTRING (-80.2935381 25.7068115, -80.293528 25.706581, -80.2935087 25.7061056, -80.2935023 25.7059465)",,30 mph,
11119820,Southwest 69th Street,residential,False,False,110.086,,,"LINESTRING (-80.294509 25.706662, -80.294925 25.706636, -80.295428 25.706678, -80.2956025 25.7067026)",,,
11119820,Southwest 69th Street,residential,False,True,98.75999999999999,,,"LINESTRING (-80.294509 25.706662, -80.2940627 25.7067131, -80.2935381 25.7068115)",,,
11160607,Southwest 62nd Court,residential,False,False,84.176,,,"LINESTRING (-80.294509 25.706662, -80.294576 25.706518, -80.294604 25.706289, -80.294587 25.706095, -80.2945675 25.70592)",,,
11160607,Southwest 62nd Court,residential,False,True,114.98400000000001,,,"LINESTRING (-80.294509 25.706662, -80.294451 25.706859, -80.294432 25.707073, -80.294441 25.70726, -80.294464 25.707461, -80.294523 25.707681)",,,
1154034144,Southwest 69th Street,residential,True,False,12.156,,,"LINESTRING (-80.2956025 25.7067026, -80.2957069 25.7067583)",,,
11119820,Southwest 69th Street,residential,False,True,110.08600000000001,,,"LINESTRING (-80.2956025 25.7067026, -80.295428 25.706678, -80.294925 25.706636, -80.294509 25.706662)",,,
1146041707,Southwest 69th Street,residential,False,False,74.314,,,"LINESTRING (-80.296809 25.706784, -80.297547 25.706717)",,,
11129171,Southwest 63rd Court,residential,False,False,114.28599999999999,,,"LINESTRING (-80.296809 25.706784, -80.296995 25.706113, -80.297002 25.7059, -80.2970071 25.705777)",,,
1146041707,Southwest 69th Street,residential,False,True,83.373,,,"LINESTRING (-80.296809 25.706784, -80.296292 25.706799, -80.2961324 25.7067856, -80.2959794 25.7067657)",,,
11124782,Southwest 64th Avenue,residential,False,False,107.172,,,"LINESTRING (-80.297547 25.706717, -80.2975056 25.7057539)",,,
11124782,Southwest 64th Avenue,residential,False,True,93.573,,,"LINESTRING (-80.297547 25.706717, -80.29758 25.707558)",,,
1146041707,Southwest 69th Street,residential,False,True,74.314,,,"LINESTRING (-80.297547 25.706717, -80.296809 25.706784)",,,
11121918,Southwest 66th Street,residential,False,False,84.826,,,"LINESTRING (-80.2907379 25.7096651, -80.29139 25.709627, -80.291583 25.709619)",,,
83070598,Southwest 59th Place,tertiary,False,False,54.779,2,,"LINESTRING (-80.2907379 25.7096651, -80.290703 25.7095695, -80.2906834 25.7091779)",,,
83070598,Southwest 59th Place,tertiary,False,True,204.32999999999998,2,,"LINESTRING (-80.2907379 25.7096651, -80.2907874 25.7097806, -80.2908178 25.7098594, -80.2908486 25.7099536, -80.2908713 25.7100626, -80.2908862 25.7101723, -80.290893 25.7103423, -80.2909149 25.7108052, -80.2909234 25.7109821, -80.2909323 25.711168, -80.2909371 25.7112687, -80.2909559 25.7113698, -80.2910078 25.7114703)",,,
11121918,Southwest 66th Street,residential,False,False,91.513,,,"LINESTRING (-80.291583 25.709619, -80.2924016 25.7095966, -80.292496 25.709594)",,,
11121918,Southwest 66th Street,residential,False,True,84.826,,,"LINESTRING (-80.291583 25.709619, -80.29139 25.709627, -80.2907379 25.7096651)",,,
11148015,Southwest 60th Avenue,residential,False,True,138.876,,,"LINESTRING (-80.291583 25.709619, -80.291667 25.710295, -80.291716 25.710862)",,,
11121918,Southwest 66th Street,residential,False,True,91.513,,,"LINESTRING (-80.292496 25.709594, -80.2924016 25.7095966, -80.291583 25.709619)",,,
11164987,Southwest 61st Court,residential,False,True,137.222,,,"LINESTRING (-80.292496 25.709594, -80.2925003 25.7096879, -80.292553 25.710827)",,,
11121953,Southwest 66th Street,residential,False,False,104.949,,,"LINESTRING (-80.294628 25.709482, -80.295674 25.709431)",,,
11160607,Southwest 62nd Court,residential,False,False,200.538,,,"LINESTRING (-80.294628 25.709482, -80.294523 25.707681)",,,
11160607,Southwest 62nd Court,residential,False,True,199.538,,,"LINESTRING (-80.294628 25.709482, -80.2947263 25.7112743)",,,
11121953,Southwest 66th Street,residential,False,False,98.785,,,"LINESTRING (-80.295674 25.709431, -80.296659 25.709391)",,,
11121953,Southwest 66th Street,residential,False,True,104.949,,,"LINESTRING (-80.295674 25.709431, -80.294628 25.709482)",,,
11168932,Southwest 63rd Avenue,residential,False,False,201.645,,,"LINESTRING (-80.295674 25.709431, -80.295594 25.707619)",,,
11168932,Southwest 63rd Avenue,residential,False,True,201.644,,,"LINESTRING (-80.295674 25.709431, -80.295742 25.711095, -80.295793 25.711236)",,,
11121953,Southwest 66th Street,residential,False,False,105.656,,,"LINESTRING (-80.296659 25.709391, -80.297712 25.709339)",,,
11121953,Southwest 66th Street,residential,False,True,98.785,,,"LINESTRING (-80.296659 25.709391, -80.295674 25.709431)",,,
921501332,Southwest 63rd Court,residential,False,False,202.234,,,"LINESTRING (-80.296659 25.709391, -80.296571 25.707574)",,,
921501332,Southwest 63rd Court,residential,False,True,204.49,,,"LINESTRING (-80.296659 25.709391, -80.296737 25.711105, -80.296846 25.71118)",,,
11121953,Southwest 66th Street,residential,False,True,105.656,,,"LINESTRING (-80.297712 25.709339, -80.296659 25.709391)",,,
11124782,Southwest 64th Avenue,residential,False,True,200.346,,,"LINESTRING (-80.297712 25.709339, -80.297841 25.711137)",,,
11121953,Southwest 66th Street,residential,False,False,100.139,,,"LINESTRING (-80.297712 25.709339, -80.2979891 25.709331, -80.298711 25.70931)",,,
11124782,Southwest 64th Avenue,residential,False,False,198.479,,,"LINESTRING (-80.297712 25.709339, -80.2976967 25.709132, -80.29758 25.707558)",,,
11129855,Southwest 64th Court,residential,False,True,197.879,,,"LINESTRING (-80.298711 25.70931, -80.298836 25.711086)",,,
"[11121953, 11150236]","['Southwest 64th Place', 'Southwest 66th Street']",residential,False,False,236.93,,,"LINESTRING (-80.298711 25.70931, -80.299027 25.709277, -80.298995 25.708477, -80.299023 25.708408, -80.299193 25.70824, -80.299221 25.708176, -80.29918 25.707503)",,,
11121953,Southwest 66th Street,residential,False,True,100.139,,,"LINESTRING (-80.298711 25.70931, -80.2979891 25.709331, -80.297712 25.709339)",,,
"[11157954, 11129855]","['Southwest 64th Court', 'Southwest 68th Street']",residential,False,"[False, True]",273.881,,,"LINESTRING (-80.298711 25.70931, -80.298536 25.709153, -80.298482 25.708197, -80.298428 25.708073, -80.298282 25.707844, -80.298236 25.707552, -80.29758 25.707558)",,,
11124782,Southwest 64th Avenue,residential,False,False,200.346,,,"LINESTRING (-80.297841 25.711137, -80.297712 25.709339)",,,
190545373,Southwest 64th Street,tertiary,False,False,99.846,2,,"LINESTRING (-80.297841 25.711137, -80.298836 25.711086)",,,
190545373,Southwest 64th Street,tertiary,False,True,99.8,2,,"LINESTRING (-80.297841 25.711137, -80.296846 25.71118)",,,
11124782,Southwest 64th Avenue,residential,False,False,93.573,,,"LINESTRING (-80.29758 25.707558, -80.297547 25.706717)",,,
11157954,Southwest 68th Street,residential,False,True,101.106,,,"LINESTRING (-80.29758 25.707558, -80.296571 25.707574)",,,
11124782,Southwest 64th Avenue,residential,False,True,198.479,,,"LINESTRING (-80.29758 25.707558, -80.2976967 25.709132, -80.297712 25.709339)",,,
"[11157954, 11129855]","['Southwest 68th Street', 'Southwest 64th Court']",residential,False,"[False, True]",273.88100000000003,,,"LINESTRING (-80.29758 25.707558, -80.298236 25.707552, -80.298282 25.707844, -80.298428 25.708073, -80.298482 25.708197, -80.298536 25.709153, -80.298711 25.70931)",,,
11125904,Southwest 62nd Place,unclassified,False,True,16.368,,,"LINESTRING (-80.294898 25.7039883, -80.2948993 25.7041355)",,,
1097888015,Southwest 72nd Street,secondary,True,False,149.66500000000002,2,FL 986,"LINESTRING (-80.294898 25.7039883, -80.2944058 25.7040117, -80.2942538 25.7040199, -80.2935747 25.7040565, -80.2935405 25.7040595, -80.2934072 25.7040714)",,,
11125906,Southwest 62nd Place,residential,False,False,54.014,,,"LINESTRING (-80.295099 25.711747, -80.295067 25.7112621)",,,
11125906,Southwest 62nd Place,residential,False,True,54.014,,,"LINESTRING (-80.295067 25.7112621, -80.295099 25.711747)",,,
190545373,Southwest 64th Street,tertiary,False,False,72.793,2,,"LINESTRING (-80.295067 25.7112621, -80.295793 25.711236)",,,
190545373,Southwest 64th Street,tertiary,False,True,34.16,2,,"LINESTRING (-80.295067 25.7112621, -80.2947263 25.7112743)",,,
197370870,Southwest 72nd Street,secondary,True,False,27.557,2,FL 986,"LINESTRING (-80.2916461 25.7042754, -80.291921 25.7042673)",,,
536843564,Southwest 61st Ctcr,unclassified,False,False,9.411,2,,"LINESTRING (-80.2916461 25.7042754, -80.2916434 25.7041908)",,,
535275096,Southwest 63rd Court,residential,False,True,13.112,,,"LINESTRING (-80.2969323 25.7039212, -80.296957 25.704037)",,,
534925746,Southwest 72nd Street,secondary,True,False,108.21300000000001,2,FL 986,"LINESTRING (-80.2969323 25.7039212, -80.2968147 25.703926, -80.2958536 25.7039699)",,,
11132421,Southwest 63rd Terrace,residential,False,False,198.587,,,"LINESTRING (-80.296916 25.711882, -80.298897 25.71182)",,,
921501332,Southwest 63rd Court,residential,False,False,78.373,,,"LINESTRING (-80.296916 25.711882, -80.296846 25.71118)",,,
190545373,Southwest 64th Street,tertiary,False,False,99.8,2,,"LINESTRING (-80.296846 25.71118, -80.297841 25.711137)",,,
190545373,Southwest 64th Street,tertiary,False,True,105.679,2,,"LINESTRING (-80.296846 25.71118, -80.295793 25.711236)",,,
921501332,Southwest 63rd Court,residential,False,True,78.373,,,"LINESTRING (-80.296846 25.71118, -80.296916 25.711882)",,,
921501332,Southwest 63rd Court,residential,False,False,204.49,,,"LINESTRING (-80.296846 25.71118, -80.296737 25.711105, -80.296659 25.709391)",,,
11157954,Southwest 68th Street,residential,False,False,101.106,,,"LINESTRING (-80.296571 25.707574, -80.29758 25.707558)",,,
11157954,Southwest 68th Street,residential,False,True,98.012,,,"LINESTRING (-80.296571 25.707574, -80.295594 25.707619)",,,
921501332,Southwest 63rd Court,residential,False,True,202.234,,,"LINESTRING (-80.296571 25.707574, -80.296659 25.709391)",,,
534925747,Southwest 64th Court,residential,False,True,13.007,,,"LINESTRING (-80.2979032 25.7038752, -80.2979079 25.7039921)",,,
"[535275091, 1055614599]",Southwest 72nd Street,secondary,True,False,97.41099999999999,"['3', '2']",FL 986,"LINESTRING (-80.2979032 25.7038752, -80.2978105 25.7038788, -80.2972081 25.7039065, -80.2969323 25.7039212)",,,
11129855,Southwest 64th Court,residential,False,False,81.846,,,"LINESTRING (-80.298897 25.71182, -80.298836 25.711086)",,,
11132421,Southwest 63rd Terrace,residential,False,True,198.587,,,"LINESTRING (-80.298897 25.71182, -80.296916 25.711882)",,,
11129855,Southwest 64th Court,residential,False,False,197.879,,,"LINESTRING (-80.298836 25.711086, -80.298711 25.70931)",,,
11129855,Southwest 64th Court,residential,False,True,81.846,,,"LINESTRING (-80.298836 25.711086, -80.298897 25.71182)",,,
190545373,Southwest 64th Street,tertiary,False,True,99.846,2,,"LINESTRING (-80.298836 25.711086, -80.297841 25.711137)",,,
654308431,Southwest 64th Street,tertiary,False,False,108.34899999999999,2,,"LINESTRING (-80.298836 25.711086, -80.299284 25.711074, -80.299917 25.711057)",,,
680435316,Southwest 62nd Avenue,tertiary,False,False,13.597,4,,"LINESTRING (-80.2934122 25.7041936, -80.2934072 25.7040714)",,,
"[534925745, 1097888013]",Southwest 72nd Street,secondary,True,False,149.209,2,FL 986,"LINESTRING (-80.2934122 25.7041936, -80.2935213 25.7042003, -80.2935482 25.7041988, -80.2944029 25.7041567, -80.294456 25.7041546, -80.2946947 25.7041447, -80.2948993 25.7041355)",,,
"[898449768, 946636581, 190638166]",Southwest 62nd Avenue,tertiary,False,True,195.122,4,,"LINESTRING (-80.2934122 25.7041936, -80.2934173 25.7043057, -80.2934186 25.7043343, -80.293433 25.7046486, -80.2934721 25.7053649, -80.2934778 25.7054689, -80.2934887 25.7056822, -80.2935023 25.7059465)",,30 mph,
190545372,Southwest 62nd Avenue,tertiary,False,False,103.581,2,,"LINESTRING (-80.2935816 25.7077422, -80.2935381 25.7068115)",,30 mph,
11157954,Southwest 68th Street,residential,False,False,94.563,,,"LINESTRING (-80.2935816 25.7077422, -80.2940226 25.7077135, -80.294523 25.707681)",,,
11157954,Southwest 68th Street,residential,False,True,143.315,,,"LINESTRING (-80.2935816 25.7077422, -80.2931508 25.7077656, -80.292728 25.7077885, -80.2923097 25.7078112, -80.2921744 25.7078816)",,,
190545372,Southwest 62nd Avenue,tertiary,False,True,397.01800000000003,2,,"LINESTRING (-80.2935816 25.7077422, -80.2936042 25.7081905, -80.2936187 25.7084801, -80.2936363 25.7088295, -80.2936465 25.7090328, -80.2936602 25.7093051, -80.2936718 25.7095362, -80.2937097 25.7102895, -80.2937248 25.7105887, -80.293736 25.7108119, -80.2937382 25.7108551, -80.293761 25.711309)",,30 mph,
946636582,Southwest 62nd Avenue,tertiary,False,False,39.023,2,,"LINESTRING (-80.293761 25.711309, -80.2937755 25.7116597)",,30 mph,
190545372,Southwest 62nd Avenue,tertiary,False,False,397.01800000000003,2,,"LINESTRING (-80.293761 25.711309, -80.2937382 25.7108551, -80.293736 25.7108119, -80.2937248 25.7105887, -80.2937097 25.7102895, -80.2936718 25.7095362, -80.2936602 25.7093051, -80.2936465 25.7090328, -80.2936363 25.7088295, -80.2936187 25.7084801, -80.2936042 25.7081905, -80.2935816 25.7077422)",,30 mph,
190545373,Southwest 64th Street,tertiary,False,False,96.786,2,,"LINESTRING (-80.293761 25.711309, -80.2942028 25.7112931, -80.2947263 25.7112743)",,,
"[946636195, 946636196]",Southwest 64th Street,tertiary,False,True,150.742,2,,"LINESTRING (-80.293761 25.711309, -80.292796 25.711353, -80.2922583 25.7113775)",,30 mph,
11132427,Southwest 63rd Terrace,residential,False,True,150.949,,,"LINESTRING (-80.2937755 25.7116597, -80.292271 25.711733)",,,
946636582,Southwest 62nd Avenue,tertiary,False,True,39.023,2,,"LINESTRING (-80.2937755 25.7116597, -80.293761 25.711309)",,30 mph,
946636583,Southwest 62nd Avenue,tertiary,False,False,66.741,2,,"LINESTRING (-80.2937755 25.7116597, -80.2938004 25.7122595)",,30 mph,
946636583,Southwest 62nd Avenue,tertiary,False,True,66.741,2,,"LINESTRING (-80.2938004 25.7122595, -80.2937755 25.7116597)",,30 mph,
11132420,Southwest 63rd Terrace,residential,False,False,42.379,,,"LINESTRING (-80.299921 25.711887, -80.300344 25.711889)",,,
11149530,Southwest 65th Avenue,residential,False,False,92.293,,,"LINESTRING (-80.299921 25.711887, -80.299917 25.711057)",,,
11132420,Southwest 63rd Terrace,residential,False,True,42.379,,,"LINESTRING (-80.300344 25.711889, -80.299921 25.711887)",,,
11132427,Southwest 63rd Terrace,residential,False,False,52.233,,,"LINESTRING (-80.291751 25.711767, -80.292271 25.711733)",,,
11148015,Southwest 60th Avenue,residential,False,False,38.010000000000005,,,"LINESTRING (-80.291751 25.711767, -80.2917461 25.7116876, -80.29173 25.7114257)",,,
11132427,Southwest 63rd Terrace,residential,False,False,150.949,,,"LINESTRING (-80.292271 25.711733, -80.2937755 25.7116597)",,,
11132427,Southwest 63rd Terrace,residential,False,True,52.233,,,"LINESTRING (-80.292271 25.711733, -80.291751 25.711767)",,,
125092599,Southwest 60th Court,residential,False,False,39.55,,,"LINESTRING (-80.292271 25.711733, -80.2922583 25.7113775)",,,
11135867,Southwest 66th Terrace,residential,False,False,128.67600000000002,,,"LINESTRING (-80.2906834 25.7091779, -80.2910243 25.7091595, -80.2913637 25.7091522, -80.291791 25.709143, -80.291931 25.709047)",,,
83070598,Southwest 59th Place,tertiary,False,False,45.806000000000004,2,,"LINESTRING (-80.2906834 25.7091779, -80.2906682 25.7088559, -80.2906648 25.7087663)",,,
83070598,Southwest 59th Place,tertiary,False,True,54.779,2,,"LINESTRING (-80.2906834 25.7091779, -80.290703 25.7095695, -80.2907379 25.7096651)",,,
11135867,Southwest 66th Terrace,residential,False,True,128.67600000000002,,,"LINESTRING (-80.291931 25.709047, -80.291791 25.709143, -80.2913637 25.7091522, -80.2910243 25.7091595, -80.2906834 25.7091779)",,,
11139965,Southwest 59th Place,residential,False,True,77.907,,,"LINESTRING (-80.2910078 25.7114703, -80.2910592 25.7115692, -80.2910637 25.7116803, -80.2910655 25.7117143, -80.2910893 25.71216)",,,
83070598,Southwest 59th Place,tertiary,False,False,204.32999999999998,2,,"LINESTRING (-80.2910078 25.7114703, -80.2909559 25.7113698, -80.2909371 25.7112687, -80.2909323 25.711168, -80.2909234 25.7109821, -80.2909149 25.7108052, -80.290893 25.7103423, -80.2908862 25.7101723, -80.2908713 25.7100626, -80.2908486 25.7099536, -80.2908178 25.7098594, -80.2907874 25.7097806, -80.2907379 25.7096651)",,,
190545374,Southwest 64th Street,tertiary,False,False,72.815,2,,"LINESTRING (-80.2910078 25.7114703, -80.291082 25.7114592, -80.2911691 25.7114508, -80.2912965 25.7114532, -80.2914092 25.7114592, -80.2915527 25.7114532, -80.2916479 25.7114411, -80.29173 25.7114257)",,30 mph,
83070598,Southwest 59th Place,tertiary,False,True,45.806000000000004,2,,"LINESTRING (-80.2906648 25.7087663, -80.2906682 25.7088559, -80.2906834 25.7091779)",,,
125092599,Southwest 60th Court,residential,False,True,39.55,,,"LINESTRING (-80.2922583 25.7113775, -80.292271 25.711733)",,,
"[946636195, 946636196]",Southwest 64th Street,tertiary,False,False,150.742,2,,"LINESTRING (-80.2922583 25.7113775, -80.292796 25.711353, -80.293761 25.711309)",,30 mph,
946636196,Southwest 64th Street,tertiary,False,True,53.219,2,,"LINESTRING (-80.2922583 25.7113775, -80.2921567 25.7113849, -80.2920328 25.711394, -80.2919127 25.7114036, -80.2918679 25.7114073, -80.29173 25.7114257)",,30 mph,
11142359,Southwest 61st Avenue,unclassified,False,False,106.789,2,,"LINESTRING (-80.2919665 25.7052268, -80.2919443 25.7047397, -80.2919241 25.7043292, -80.291921 25.7042673)",,,
11142359,Southwest 61st Avenue,unclassified,False,True,86.92399999999999,2,,"LINESTRING (-80.2919665 25.7052268, -80.2919733 25.7053647, -80.2919892 25.7056512, -80.2920108 25.7060075)",,,
197370870,Southwest 72nd Street,secondary,True,False,56.608,2,FL 986,"LINESTRING (-80.291921 25.7042673, -80.2924854 25.7042439)",,,
11142359,Southwest 61st Avenue,unclassified,False,True,106.789,2,,"LINESTRING (-80.291921 25.7042673, -80.2919241 25.7043292, -80.2919443 25.7047397, -80.2919665 25.7052268)",,,
11148015,Southwest 60th Avenue,residential,False,False,62.696,,,"LINESTRING (-80.29173 25.7114257, -80.2917185 25.7109642, -80.291716 25.710862)",,,
11148015,Southwest 60th Avenue,residential,False,True,38.010000000000005,,,"LINESTRING (-80.29173 25.7114257, -80.2917461 25.7116876, -80.291751 25.711767)",,,
190545374,Southwest 64th Street,tertiary,False,True,72.815,2,,"LINESTRING (-80.29173 25.7114257, -80.2916479 25.7114411, -80.2915527 25.7114532, -80.2914092 25.7114592, -80.2912965 25.7114532, -80.2911691 25.7114508, -80.291082 25.7114592, -80.2910078 25.7114703)",,30 mph,
946636196,Southwest 64th Street,tertiary,False,False,53.218999999999994,2,,"LINESTRING (-80.29173 25.7114257, -80.2918679 25.7114073, -80.2919127 25.7114036, -80.2920328 25.711394, -80.2921567 25.7113849, -80.2922583 25.7113775)",,30 mph,
11160607,Southwest 62nd Court,residential,False,False,199.538,,,"LINESTRING (-80.2947263 25.7112743, -80.294628 25.709482)",,,
190545373,Southwest 64th Street,tertiary,False,False,34.16,2,,"LINESTRING (-80.2947263 25.7112743, -80.295067 25.7112621)",,,
190545373,Southwest 64th Street,tertiary,False,True,96.786,2,,"LINESTRING (-80.2947263 25.7112743, -80.2942028 25.7112931, -80.293761 25.711309)",,,
190545373,Southwest 64th Street,tertiary,False,False,105.679,2,,"LINESTRING (-80.295793 25.711236, -80.296846 25.71118)",,,
190545373,Southwest 64th Street,tertiary,False,True,72.793,2,,"LINESTRING (-80.295793 25.711236, -80.295067 25.7112621)",,,
11168932,Southwest 63rd Avenue,residential,False,False,201.644,,,"LINESTRING (-80.295793 25.711236, -80.295742 25.711095, -80.295674 25.709431)",,,
11149530,Southwest 65th Avenue,residential,False,True,92.293,,,"LINESTRING (-80.299917 25.711057, -80.299921 25.711887)",,,
654308430,Southwest 65th Avenue,residential,False,False,83.193,,,"LINESTRING (-80.299917 25.711057, -80.299899 25.710309)",,,
654308431,Southwest 64th Street,tertiary,False,True,108.34899999999999,2,,"LINESTRING (-80.299917 25.711057, -80.299284 25.711074, -80.298836 25.711086)",,,
11143498,Southwest 64th Terrace,residential,False,False,83.946,,,"LINESTRING (-80.291716 25.710862, -80.292553 25.710827)",,,
11148015,Southwest 60th Avenue,residential,False,False,138.876,,,"LINESTRING (-80.291716 25.710862, -80.291667 25.710295, -80.291583 25.709619)",,,
11148015,Southwest 60th Avenue,residential,False,True,62.696,,,"LINESTRING (-80.291716 25.710862, -80.2917185 25.7109642, -80.29173 25.7114257)",,,
11143498,Southwest 64th Terrace,residential,False,True,83.946,,,"LINESTRING (-80.292553 25.710827, -80.291716 25.710862)",,,
11143498,Southwest 64th Terrace,residential,False,False,82.391,,,"LINESTRING (-80.292553 25.710827, -80.29326 25.710811, -80.293346 25.71088)",,,
11164987,Southwest 61st Court,residential,False,False,137.222,,,"LINESTRING (-80.292553 25.710827, -80.2925003 25.7096879, -80.292496 25.709594)",,,
11143498,Southwest 64th Terrace,residential,False,True,82.391,,,"LINESTRING (-80.293346 25.71088, -80.29326 25.710811, -80.292553 25.710827)",,,
534928093,Southwest 65th Avenue,residential,False,True,13.436,,,"LINESTRING (-80.2994136 25.7038033, -80.2994375 25.7039222)",,,
