osmid,name,highway,oneway,reversed,length,ref,geometry,lanes,bridge,maxspeed
21727660,North 17th Street,residential,False,False,115.989,,"LINESTRING (-88.37557 39.485907, -88.375579 39.4864242, -88.375568 39.48695)",,,
112482646,Champaign Avenue,residential,False,False,15.13,,"LINESTRING (-88.3738192 39.4858928, -88.3736429 39.4858932)",,,
21723129,North 16th Street,residential,False,True,117.512,,"LINESTRING (-88.3738192 39.4858928, -88.3738155 39.4853619, -88.373817 39.484836)",,,
"[112482654, 21722877, 112482646]",Champaign Avenue,residential,False,True,150.281,,"LINESTRING (-88.3738192 39.4858928, -88.3744371 39.4858992, -88.3750273 39.485894, -88.3751121 39.4858961, -88.37557 39.485907)",,yes,
112482646,Champaign Avenue,residential,False,False,101.008,,"LINESTRING (-88.3736429 39.4858932, -88.372466 39.485905)",,,
112482646,Champaign Avenue,residential,False,True,15.13,,"LINESTRING (-88.3736429 39.4858932, -88.3738192 39.4858928)",,,
21723126,North 16th Street,residential,False,False,117.292,,"LINESTRING (-88.3736429 39.4858932, -88.3736356 39.4864145, -88.373634 39.486948)",,,
112482646,Champaign Avenue,residential,False,True,101.008,,"LINESTRING (-88.372466 39.485905, -88.3736429 39.4858932)",,,
21724701,North 15th Street,residential,False,False,115.757,,"LINESTRING (-88.372466 39.485905, -88.3724608 39.4864178, -88.372463 39.486946)",,,
21724701,North 15th Street,residential,False,True,118.868,,"LINESTRING (-88.372466 39.485905, -88.3724675 39.4853606, -88.372469 39.484836)",,,
21728058,North 21st Street,residential,False,False,77.551,,"LINESTRING (-88.3802037 39.4862567, -88.3801955 39.4869541)",,,
21728058,North 21st Street,residential,False,True,38.875,,"LINESTRING (-88.3802037 39.4862567, -88.3802008 39.4859071)",,,
1119956780,Champaign Avenue,residential,True,False,117.442,,"LINESTRING (-88.3815721 39.4862696, -88.3802037 39.4862567)",,,
"[1119956778, 1119956779]",North 22nd Street,residential,False,False,116.12100000000001,,"LINESTRING (-88.3815721 39.4862696, -88.3815721 39.4863884, -88.3815719 39.4873139)",,,
"[21726547, 1119956779]",North 22nd Street,residential,False,True,115.127,,"LINESTRING (-88.3815721 39.4862696, -88.3815759 39.4861503, -88.3815889 39.4857449, -88.381587 39.4852344)",,,
21727221,North 23rd Street,residential,False,False,115.791,,"LINESTRING (-88.3829278 39.4862803, -88.3829269 39.4868029, -88.3829203 39.4873216)",,,
21727221,North 23rd Street,residential,False,True,116.50200000000001,,"LINESTRING (-88.3829278 39.4862803, -88.3829348 39.4857394, -88.3829347 39.4852326)",,,
"[512985292, 1119956780]",Champaign Avenue,residential,True,False,116.35,,"LINESTRING (-88.3829278 39.4862803, -88.3816955 39.4862706, -88.3815721 39.4862696)",,,
21723126,North 16th Street,residential,False,False,55.809,,"LINESTRING (-88.373634 39.486948, -88.3736473 39.4874498)",,,
21727934,Shelby Avenue,residential,False,False,25.144,,"LINESTRING (-88.373634 39.486948, -88.373927 39.486948)",,,
21727934,Shelby Avenue,residential,False,True,100.492,,"LINESTRING (-88.373634 39.486948, -88.372463 39.486946)",,,
21723126,North 16th Street,residential,False,True,117.292,,"LINESTRING (-88.373634 39.486948, -88.3736356 39.4864145, -88.3736429 39.4858932)",,,
21723126,North 16th Street,residential,False,True,55.809,,"LINESTRING (-88.3736473 39.4874498, -88.373634 39.486948)",,,
21723561,Broadway Avenue,residential,False,False,115.689,,"LINESTRING (-88.373822 39.482624, -88.37517 39.482625)",,,
21723129,North 16th Street,residential,False,False,245.965,,"LINESTRING (-88.373822 39.482624, -88.3738206 39.483148, -88.3738204 39.4832039, -88.3738202 39.4832842, -88.3738197 39.4834664, -88.3738193 39.4836113, -88.37382 39.4836706, -88.373821 39.4837503, -88.3738208 39.4837772, -88.3738185 39.484025, -88.373817 39.484836)",,,
21723561,Broadway Avenue,residential,False,True,115.603,,"LINESTRING (-88.373822 39.482624, -88.3735768 39.4826238, -88.372475 39.482623)",,,
21726705,South 16th Street,residential,False,True,122.20400000000001,,"LINESTRING (-88.373822 39.482624, -88.3738213 39.4821766, -88.3738212 39.4820929, -88.3738204 39.481525)",,,
21723129,North 16th Street,residential,False,False,117.512,,"LINESTRING (-88.373817 39.484836, -88.3738155 39.4853619, -88.3738192 39.4858928)",,,
21723129,North 16th Street,residential,False,True,245.965,,"LINESTRING (-88.373817 39.484836, -88.3738185 39.484025, -88.3738208 39.4837772, -88.373821 39.4837503, -88.37382 39.4836706, -88.3738193 39.4836113, -88.3738197 39.4834664, -88.3738202 39.4832842, -88.3738204 39.4832039, -88.3738206 39.483148, -88.373822 39.482624)",,,
21724166,Richmond Avenue,residential,False,False,115.686,,"LINESTRING (-88.373817 39.484836, -88.3731624 39.4848336, -88.372469 39.484836)",,,
"[114853273, 114853277, 21724166]",Richmond Avenue,residential,False,"[False, True]",181.30100000000002,,"LINESTRING (-88.373817 39.484836, -88.3747234 39.4848184, -88.3749655 39.4848137, -88.375519 39.4848183, -88.3759292 39.4848171)",,yes,
21723561,Broadway Avenue,residential,False,False,115.603,,"LINESTRING (-88.372475 39.482623, -88.3735768 39.4826238, -88.373822 39.482624)",,,
21724701,North 15th Street,residential,False,False,246.09300000000002,,"LINESTRING (-88.372475 39.482623, -88.3724672 39.4831873, -88.372466 39.4832764, -88.3724583 39.4838328, -88.3724612 39.4839131, -88.3724643 39.4839983, -88.3724615 39.4843839, -88.372469 39.484836)",,,
505213260,South 15th Street,residential,False,True,122.203,,"LINESTRING (-88.372475 39.482623, -88.3724759 39.4822931, -88.3724764 39.482097, -88.372478 39.481524)",,,
21723561,Broadway Avenue,residential,False,True,115.689,,"LINESTRING (-88.37517 39.482625, -88.373822 39.482624)",,,
"[112500312, 21723561, 112500313]",Broadway Avenue,residential,False,False,231.423,,"LINESTRING (-88.37517 39.482625, -88.3758701 39.4826186, -88.3760019 39.4826174, -88.3764448 39.4826246, -88.3767047 39.482626, -88.3776888 39.4826315, -88.3778659 39.4826217)",,yes,
21724821,South 17th Street,residential,False,True,121.146,,"LINESTRING (-88.37517 39.482625, -88.375172 39.482097, -88.3751852 39.4815356)",,,
765657273,South 21st Street,residential,False,False,33.371,,"LINESTRING (-88.3802081 39.4818667, -88.3802228 39.4821666)",,,
"[765657272, 21728037]",South 21st Street,residential,False,True,91.83600000000001,,"LINESTRING (-88.3802081 39.4818667, -88.380211 39.4817296, -88.3802177 39.4814096, -88.3802224 39.4812787, -88.380231 39.481041)",,,
765657273,South 21st Street,residential,False,True,33.371,,"LINESTRING (-88.3802228 39.4821666, -88.3802081 39.4818667)",,,
21723567,Broadway Avenue,residential,False,True,208.812,,"LINESTRING (-88.3802228 39.4821666, -88.3800287 39.4822056, -88.3792181 39.482382, -88.3784536 39.4825483, -88.3782307 39.4825845, -88.3780603 39.4826073, -88.3778659 39.4826217)",,,
765657273,South 21st Street,residential,False,False,86.601,,"LINESTRING (-88.3802228 39.4821666, -88.3801921 39.4824445, -88.3801783 39.4829443)",,,
21723837,Commercial Avenue,residential,False,False,119.917,,"LINESTRING (-88.382952 39.482377, -88.381603 39.482658)",,,
21727193,South 23rd Street,residential,False,False,81.395,,"LINESTRING (-88.382952 39.482377, -88.3829496 39.483109)",,,
21723837,Commercial Avenue,residential,False,False,126.347,,"LINESTRING (-88.381603 39.482658, -88.3801783 39.4829443)",,,
21723837,Commercial Avenue,residential,False,True,119.917,,"LINESTRING (-88.381603 39.482658, -88.382952 39.482377)",,,
21723880,South 22nd Street,residential,False,False,50.182,,"LINESTRING (-88.381603 39.482658, -88.3816042 39.4831093)",,,
21723837,Commercial Avenue,residential,False,False,61.102,,"LINESTRING (-88.3801783 39.4829443, -88.379494 39.483096)",,,
21723837,Commercial Avenue,residential,False,True,126.347,,"LINESTRING (-88.3801783 39.4829443, -88.381603 39.482658)",,,
765657273,South 21st Street,residential,False,False,17.363,,"LINESTRING (-88.3801783 39.4829443, -88.3802006 39.4830995)",,,
765657273,South 21st Street,residential,False,True,86.601,,"LINESTRING (-88.3801783 39.4829443, -88.3801921 39.4824445, -88.3802228 39.4821666)",,,
21723837,Commercial Avenue,residential,False,True,61.102,,"LINESTRING (-88.379494 39.483096, -88.3801783 39.4829443)",,,
21726574,Western Avenue,residential,False,False,60.643,,"LINESTRING (-88.379494 39.483096, -88.3802006 39.4830995)",,,
21726574,Western Avenue,residential,False,True,139.807,,"LINESTRING (-88.379494 39.483096, -88.3792576 39.4830946, -88.378811 39.483092, -88.377865 39.483087)",,,
21727221,North 23rd Street,residential,False,True,115.22800000000001,,"LINESTRING (-88.3829123 39.4883578, -88.3829227 39.487852, -88.3829203 39.4873216)",,,
512985293,Moultrie Avenue,residential,True,False,115.53399999999999,,"LINESTRING (-88.3829123 39.4883578, -88.3822348 39.4883577, -88.381566 39.4883593)",,,
1119956778,North 22nd Street,residential,False,True,116.244,,"LINESTRING (-88.381566 39.4883593, -88.3815719 39.4873139)",,,
512985293,Moultrie Avenue,residential,True,False,118.03999999999999,,"LINESTRING (-88.381566 39.4883593, -88.3808939 39.4883567, -88.3801911 39.4883341)",,,
21728058,North 21st Street,residential,False,True,37.584,,"LINESTRING (-88.3801911 39.4883341, -88.3801909 39.4879961)",,,
21723843,Moultrie Avenue,residential,False,False,83.584,,"LINESTRING (-88.372461 39.4879909, -88.373435 39.487991)",,,
21724701,North 15th Street,residential,False,True,116.188,,"LINESTRING (-88.372461 39.4879909, -88.372462 39.4874498, -88.372463 39.486946)",,,
21723843,Moultrie Avenue,residential,False,True,83.584,,"LINESTRING (-88.373435 39.487991, -88.372461 39.4879909)",,,
21728058,North 21st Street,residential,False,False,37.584,,"LINESTRING (-88.3801909 39.4879961, -88.3801911 39.4883341)",,,
21728058,North 21st Street,residential,False,True,77.626,,"LINESTRING (-88.3801909 39.4879961, -88.3801881 39.487298)",,,
21723845,Moultrie Avenue,residential,False,False,119.674,,"LINESTRING (-88.3801909 39.4879961, -88.3794865 39.4880014, -88.3787964 39.487997)",,,
21723845,Moultrie Avenue,residential,False,False,80.83,,"LINESTRING (-88.3787964 39.487997, -88.3778545 39.4879952)",,,
21723845,Moultrie Avenue,residential,False,True,119.674,,"LINESTRING (-88.3787964 39.487997, -88.3794865 39.4880014, -88.3801909 39.4879961)",,,
21725409,North 20th Street,residential,False,True,116.088,,"LINESTRING (-88.3787964 39.487997, -88.3787979 39.4874835, -88.3787995 39.486953)",,,
21723845,Moultrie Avenue,residential,False,True,80.83,,"LINESTRING (-88.3778545 39.4879952, -88.3787964 39.487997)",,,
21723845,Moultrie Avenue,residential,False,False,115.723,,"LINESTRING (-88.3778545 39.4879952, -88.3771348 39.4879935, -88.376506 39.487994)",,,
21724067,North 19th Street,primary,False,True,115.999,US 45;IL 121,"LINESTRING (-88.3778545 39.4879952, -88.3778553 39.4874649, -88.377856 39.486952)",4,,
21723845,Moultrie Avenue,residential,False,False,115.68,,"LINESTRING (-88.376506 39.487994, -88.375158 39.487993)",,,
21723845,Moultrie Avenue,residential,False,True,115.723,,"LINESTRING (-88.376506 39.487994, -88.3771348 39.4879935, -88.3778545 39.4879952)",,,
21725677,North 18th Street,residential,False,True,115.977,,"LINESTRING (-88.376506 39.487994, -88.376507 39.4874777, -88.376508 39.486951)",,,
21723845,Moultrie Avenue,residential,False,False,85.987,,"LINESTRING (-88.375158 39.487993, -88.374156 39.487992)",,,
21723845,Moultrie Avenue,residential,False,True,115.68,,"LINESTRING (-88.375158 39.487993, -88.376506 39.487994)",,,
21725120,North 17th Street,residential,False,False,116.088,,"LINESTRING (-88.375158 39.487993, -88.375159 39.487481, -88.37516 39.486949)",,,
21723845,Moultrie Avenue,residential,False,True,85.987,,"LINESTRING (-88.374156 39.487992, -88.375158 39.487993)",,,
21726532,Charleston Avenue,residential,False,False,123.022,,"LINESTRING (-88.381615 39.480753, -88.380231 39.481041)",,,
21726532,Charleston Avenue,residential,False,True,119.92,,"LINESTRING (-88.381615 39.480753, -88.382964 39.480472)",,,
164706409,South 22nd Street,residential,False,True,90.403,,"LINESTRING (-88.381615 39.480753, -88.38162 39.47994)",,,
21723880,South 22nd Street,residential,False,True,50.182,,"LINESTRING (-88.3816042 39.4831093, -88.381603 39.482658)",,,
21726574,Western Avenue,residential,False,False,115.465,,"LINESTRING (-88.3816042 39.4831093, -88.3829496 39.483109)",,,
21726574,Western Avenue,residential,False,True,120.464,,"LINESTRING (-88.3816042 39.4831093, -88.3802006 39.4830995)",,,
21726547,North 22nd Street,residential,False,False,118.73400000000001,,"LINESTRING (-88.3816042 39.4831093, -88.3815946 39.4836692, -88.3815859 39.484177)",,,
21724067,North 19th Street,primary,False,False,71.224,US 45;IL 121,"LINESTRING (-88.377865 39.483087, -88.3778566 39.4837275)",4,,
21726574,Western Avenue,residential,False,True,56.171,,"LINESTRING (-88.377865 39.483087, -88.3772224 39.4831829)",,,
21724067,North 19th Street,primary,False,True,51.73800000000001,US 45;IL 121,"LINESTRING (-88.377865 39.483087, -88.377865 39.482916, -88.3778656 39.48274, -88.3778657 39.482698, -88.3778659 39.4826217)",4,,
21726574,Western Avenue,residential,False,False,139.80700000000002,,"LINESTRING (-88.377865 39.483087, -88.378811 39.483092, -88.3792576 39.4830946, -88.379494 39.483096)",,,
21724067,North 19th Street,primary,False,True,71.224,US 45;IL 121,"LINESTRING (-88.3778566 39.4837275, -88.377865 39.483087)",4,,
21724067,North 19th Street,primary,False,False,123.77199999999999,US 45;IL 121,"LINESTRING (-88.3778566 39.4837275, -88.3778595 39.4842793, -88.3778625 39.4848406)",4,,
"[21725828, 21725677]","['Prairie Avenue', 'North 18th Street']",residential,False,"[False, True]",237.656,,"LINESTRING (-88.3778566 39.4837275, -88.376515 39.483724, -88.3765204 39.4842731, -88.3765259 39.4848258)",,,
112500308,Prairie Avenue,residential,True,False,84.104,,"LINESTRING (-88.3778566 39.4837275, -88.3780359 39.4837978, -88.3786627 39.4838063, -88.378809 39.4837745)",,,
114853277,Richmond Avenue,residential,False,False,80.955,,"LINESTRING (-88.3778625 39.4848406, -88.3788058 39.484836)",,,
21724067,North 19th Street,primary,False,False,118.531,US 45;IL 121,"LINESTRING (-88.3778625 39.4848406, -88.3778525 39.4853862, -88.3778498 39.4856024, -88.3778461 39.4859065)",4,,
21724067,North 19th Street,primary,False,True,123.77199999999999,US 45;IL 121,"LINESTRING (-88.3778625 39.4848406, -88.3778595 39.4842793, -88.3778566 39.4837275)",4,,
114853277,Richmond Avenue,residential,False,True,114.71799999999999,,"LINESTRING (-88.3778625 39.4848406, -88.3772453 39.4848338, -88.3765259 39.4848258)",,,
21727657,Shelby Avenue,residential,False,True,80.968,,"LINESTRING (-88.377856 39.486952, -88.3787995 39.486953)",,,
21724067,North 19th Street,primary,False,False,115.999,US 45;IL 121,"LINESTRING (-88.377856 39.486952, -88.3778553 39.4874649, -88.3778545 39.4879952)",4,,
21724067,North 19th Street,primary,False,True,116.259,US 45;IL 121,"LINESTRING (-88.377856 39.486952, -88.3778545 39.4864257, -88.3778461 39.4859065)",4,,
113820146,Shelby Avenue,residential,False,False,115.682,,"LINESTRING (-88.377856 39.486952, -88.3771361 39.4869515, -88.376508 39.486951)",,,
21724166,Richmond Avenue,residential,False,True,115.686,,"LINESTRING (-88.372469 39.484836, -88.3731624 39.4848336, -88.373817 39.484836)",,,
21724701,North 15th Street,residential,False,False,118.868,,"LINESTRING (-88.372469 39.484836, -88.3724675 39.4853606, -88.372466 39.485905)",,,
21724701,North 15th Street,residential,False,True,246.093,,"LINESTRING (-88.372469 39.484836, -88.3724615 39.4843839, -88.3724643 39.4839983, -88.3724612 39.4839131, -88.3724583 39.4838328, -88.372466 39.4832764, -88.3724672 39.4831873, -88.372475 39.482623)",,,
114853277,Richmond Avenue,residential,False,False,51.218,,"LINESTRING (-88.3759292 39.4848171, -88.3765259 39.4848258)",,,
21727659,North 17th Street,residential,False,False,121.19200000000001,,"LINESTRING (-88.3759292 39.4848171, -88.3759271 39.4853735, -88.375925 39.485907)",,,
"[114853273, 114853277, 21724166]",Richmond Avenue,residential,False,"[False, True]",181.301,,"LINESTRING (-88.3759292 39.4848171, -88.375519 39.4848183, -88.3749655 39.4848137, -88.3747234 39.4848184, -88.373817 39.484836)",,yes,
114853277,Richmond Avenue,residential,False,True,51.218,,"LINESTRING (-88.3765259 39.4848258, -88.3759292 39.4848171)",,,
21725677,North 18th Street,residential,False,False,120.232,,"LINESTRING (-88.3765259 39.4848258, -88.3765178 39.4853755, -88.37651 39.485907)",,,
"[21725828, 21725677]","['Prairie Avenue', 'North 18th Street']",residential,False,"[False, True]",237.656,,"LINESTRING (-88.3765259 39.4848258, -88.3765204 39.4842731, -88.376515 39.483724, -88.3778566 39.4837275)",,,
114853277,Richmond Avenue,residential,False,False,114.71799999999999,,"LINESTRING (-88.3765259 39.4848258, -88.3772453 39.4848338, -88.3778625 39.4848406)",,,
21725409,North 20th Street,residential,False,False,119.201,,"LINESTRING (-88.3788058 39.484836, -88.3788026 39.485908)",,,
21725409,North 20th Street,residential,False,True,118.034,,"LINESTRING (-88.3788058 39.484836, -88.378809 39.4837745)",,,
114853277,Richmond Avenue,residential,False,False,121.255,,"LINESTRING (-88.3788058 39.484836, -88.3802187 39.4848402)",,,
114853277,Richmond Avenue,residential,False,True,80.955,,"LINESTRING (-88.3788058 39.484836, -88.3778625 39.4848406)",,,
21728058,North 21st Street,residential,False,False,42.353,,"LINESTRING (-88.3802187 39.4848402, -88.3802033 39.4852209)",,,
21728058,North 21st Street,residential,False,True,73.469,,"LINESTRING (-88.3802187 39.4848402, -88.3802121 39.4841795)",,,
114853277,Richmond Avenue,residential,False,True,121.255,,"LINESTRING (-88.3802187 39.4848402, -88.3788058 39.484836)",,,
21728058,North 21st Street,residential,False,False,76.302,,"LINESTRING (-88.3802033 39.4852209, -88.3802008 39.4859071)",,,
21728058,North 21st Street,residential,False,True,42.353,,"LINESTRING (-88.3802033 39.4852209, -88.3802187 39.4848402)",,,
21724175,Richmond Avenue,residential,False,False,118.76400000000001,,"LINESTRING (-88.3802033 39.4852209, -88.3809234 39.4852336, -88.381587 39.4852344)",,,
21724175,Richmond Avenue,residential,False,False,115.659,,"LINESTRING (-88.381587 39.4852344, -88.3829347 39.4852326)",,,
21724175,Richmond Avenue,residential,False,True,118.76400000000001,,"LINESTRING (-88.381587 39.4852344, -88.3809234 39.4852336, -88.3802033 39.4852209)",,,
"[1119956779, 21726547]",North 22nd Street,residential,False,False,115.127,,"LINESTRING (-88.381587 39.4852344, -88.3815889 39.4857449, -88.3815759 39.4861503, -88.3815721 39.4862696)",,,
21726547,North 22nd Street,residential,False,True,117.58,,"LINESTRING (-88.381587 39.4852344, -88.3815904 39.4847106, -88.3815859 39.484177)",,,
21724175,Richmond Avenue,residential,False,True,115.659,,"LINESTRING (-88.3829347 39.4852326, -88.381587 39.4852344)",,,
21727221,North 23rd Street,residential,False,False,116.50200000000001,,"LINESTRING (-88.3829347 39.4852326, -88.3829348 39.4857394, -88.3829278 39.4862803)",,,
21727221,North 23rd Street,residential,False,True,116.989,,"LINESTRING (-88.3829347 39.4852326, -88.3829512 39.484704, -88.3829265 39.484181)",,,
21728337,Wabash Avenue,residential,False,False,51.917,,"LINESTRING (-88.3796291 39.4804601, -88.380234 39.480457)",,,
21728337,Wabash Avenue,residential,False,True,131.579,,"LINESTRING (-88.3796291 39.4804601, -88.378096 39.480455)",,,
21726532,Charleston Avenue,residential,False,True,123.022,,"LINESTRING (-88.380231 39.481041, -88.381615 39.480753)",,,
21727712,South 21st Street,primary,False,True,64.938,IL 16,"LINESTRING (-88.380231 39.481041, -88.380234 39.480457)",,,
21727732,Charleston Avenue,primary,False,False,189.935,IL 16,"LINESTRING (-88.380231 39.481041, -88.3795965 39.4811728, -88.3790168 39.4812933, -88.378597 39.4813805, -88.3783582 39.4814301, -88.378094 39.481485)",,,
"[765657272, 21728037]",South 21st Street,residential,False,False,91.836,,"LINESTRING (-88.380231 39.481041, -88.3802224 39.4812787, -88.3802177 39.4814096, -88.380211 39.4817296, -88.3802081 39.4818667)",,,
21727934,Shelby Avenue,residential,False,False,100.492,,"LINESTRING (-88.372463 39.486946, -88.373634 39.486948)",,,
21724701,North 15th Street,residential,False,False,116.188,,"LINESTRING (-88.372463 39.486946, -88.372462 39.4874498, -88.372461 39.4879909)",,,
21724701,North 15th Street,residential,False,True,115.757,,"LINESTRING (-88.372463 39.486946, -88.3724608 39.4864178, -88.372466 39.485905)",,,
21724821,South 17th Street,residential,False,False,58.535,,"LINESTRING (-88.375175 39.480454, -88.3751801 39.4809804)",,,
21728339,Wabash Avenue,residential,False,True,116.404,,"LINESTRING (-88.375175 39.480454, -88.3738187 39.480453)",,,
21728339,Wabash Avenue,residential,False,False,115.692,,"LINESTRING (-88.375175 39.480454, -88.3762724 39.4804548, -88.376523 39.480455)",,,
21724821,South 17th Street,residential,False,True,61.737,,"LINESTRING (-88.3751852 39.4815356, -88.3751801 39.4809804)",,,
162872057,Charleston Avenue,primary,False,True,117.138,IL 16,"LINESTRING (-88.3751852 39.4815356, -88.3738204 39.481525)",4,,35 mph
21724821,South 17th Street,residential,False,False,121.146,,"LINESTRING (-88.3751852 39.4815356, -88.375172 39.482097, -88.37517 39.482625)",,,
1119956800,Charleston Avenue,primary,False,False,113.74,IL 16,"LINESTRING (-88.3751852 39.4815356, -88.3756926 39.4815458, -88.3765101 39.4815597)",4,,35 mph
21725409,North 20th Street,residential,False,False,118.034,,"LINESTRING (-88.378809 39.4837745, -88.3788058 39.484836)",,,
112500306,Prairie Avenue,residential,False,False,121.972,,"LINESTRING (-88.378809 39.4837745, -88.3792525 39.4837743, -88.3793703 39.4837742, -88.3796259 39.4838303, -88.3802198 39.483816)",,,
112500316,Prairie Avenue,residential,True,False,88.115,,"LINESTRING (-88.378809 39.4837745, -88.3786941 39.4836736, -88.3779731 39.4836802, -88.3778566 39.4837275)",,,
21727657,Shelby Avenue,residential,False,False,80.968,,"LINESTRING (-88.3787995 39.486953, -88.377856 39.486952)",,,
21725409,North 20th Street,residential,False,False,116.088,,"LINESTRING (-88.3787995 39.486953, -88.3787979 39.4874835, -88.3787964 39.487997)",,,
21725409,North 20th Street,residential,False,True,116.239,,"LINESTRING (-88.3787995 39.486953, -88.3788186 39.4864366, -88.3788026 39.485908)",,,
21727657,Shelby Avenue,residential,False,True,119.804,,"LINESTRING (-88.3787995 39.486953, -88.3794904 39.4869494, -88.3801955 39.4869541)",,,
113820146,Shelby Avenue,residential,False,False,80.668,,"LINESTRING (-88.376508 39.486951, -88.375568 39.48695)",,,
21725677,North 18th Street,residential,False,False,115.977,,"LINESTRING (-88.376508 39.486951, -88.376507 39.4874777, -88.376506 39.487994)",,,
21725677,North 18th Street,residential,False,True,116.09,,"LINESTRING (-88.376508 39.486951, -88.3765048 39.4864194, -88.37651 39.485907)",,,
113820146,Shelby Avenue,residential,False,True,115.682,,"LINESTRING (-88.376508 39.486951, -88.3771361 39.4869515, -88.377856 39.486952)",,,
21728058,North 21st Street,residential,False,False,40.425,,"LINESTRING (-88.3802198 39.483816, -88.3802121 39.4841795)",,,
21728058,North 21st Street,residential,False,True,79.688,,"LINESTRING (-88.3802198 39.483816, -88.3802006 39.4830995)",,,
112500306,Prairie Avenue,residential,False,True,121.972,,"LINESTRING (-88.3802198 39.483816, -88.3796259 39.4838303, -88.3793703 39.4837742, -88.3792525 39.4837743, -88.378809 39.4837745)",,,
21728058,North 21st Street,residential,False,False,73.469,,"LINESTRING (-88.3802121 39.4841795, -88.3802187 39.4848402)",,,
21728058,North 21st Street,residential,False,True,40.425,,"LINESTRING (-88.3802121 39.4841795, -88.3802198 39.483816)",,,
21725836,Prairie Avenue,residential,False,False,117.90299999999999,,"LINESTRING (-88.3802121 39.4841795, -88.3809226 39.4841744, -88.3815859 39.484177)",,,
21725836,Prairie Avenue,residential,False,False,115.052,,"LINESTRING (-88.3815859 39.484177, -88.3829265 39.484181)",,,
