osmid,oneway,ref,highway,maxspeed,reversed,length,geometry,lanes,name,bridge,access,width,junction,tunnel
3997262,True,A3220,trunk,30 mph,False,100.22499999999998,"LINESTRING (-0.2214672 51.5158803, -0.2213526 51.5159515, -0.2212132 51.516008, -0.2210756 51.5160466, -0.2208878 51.5160732, -0.2207139 51.5160758, -0.2205372 51.5160555, -0.2203829 51.5160147, -0.2202609 51.5159741, -0.2201577 51.5159399)",3,Westway Roundabout,yes,,12.5,circular,
419740363,True,A3220,trunk,30 mph,False,90.66900000000001,"LINESTRING (-0.2201577 51.5159399, -0.2200333 51.5158307, -0.2199651 51.5157507, -0.2199215 51.5156652, -0.2199008 51.5155903, -0.2199008 51.515502, -0.2199159 51.5154173, -0.2199437 51.5153406, -0.2199946 51.5152668, -0.2200697 51.5151866)",2,Westway Roundabout,yes,,8.5,circular,
419740363,True,A3220,trunk,30 mph,False,9.844,"LINESTRING (-0.2200697 51.5151866, -0.2201636 51.5151201)",2,Westway Roundabout,yes,,8.5,circular,
"[109353152, 3997260]",True,A3220,trunk,30 mph,False,320.595,"LINESTRING (-0.2201636 51.5151201, -0.2203085 51.515005, -0.2204399 51.5148762, -0.2205633 51.5147412, -0.2206652 51.5145974, -0.220743 51.5144389, -0.2207939 51.5142714, -0.2208073 51.514115, -0.2207939 51.5139775, -0.2207564 51.5138147, -0.2206732 51.5136196, -0.2205579 51.5133213, -0.2203654 51.5127962, -0.2201797 51.5123824)",2,West Cross Route,yes,,,,
79539373,True,A3220,trunk,30 mph,False,77.116,"LINESTRING (-0.2201636 51.5151201, -0.2202816 51.5150569, -0.220397 51.5150133, -0.2205257 51.5149828, -0.2206866 51.5149637, -0.2208529 51.5149597, -0.2210347 51.5149775, -0.2211967 51.515013)",,Westway Roundabout,yes,,9,circular,
3997264,True,A40,trunk_link,50 mph,False,32.709,"LINESTRING (-0.2213786 51.5151035, -0.2216162 51.5151832, -0.22181 51.5152203)",2,,viaduct,,11.5,,
79539366,True,A3220,trunk,30 mph,False,94.88199999999999,"LINESTRING (-0.2213786 51.5151035, -0.2215051 51.515213, -0.2215819 51.5152993, -0.2216416 51.5153885, -0.2216654 51.5154806, -0.2216701 51.5155604, -0.2216603 51.5156327, -0.2216179 51.5157181, -0.2215572 51.5157997, -0.2214672 51.5158803)",3,Westway Roundabout,yes,,12.5,circular,
"[4641361, 910298891, 313508685]",True,A40,trunk_link,30 mph,False,273.739,"LINESTRING (-0.22181 51.5152203, -0.2220713 51.5152324, -0.2223244 51.5152191, -0.222572 51.5151835, -0.2237565 51.5151076, -0.2242757 51.515099, -0.2247261 51.5150856, -0.2257463 51.5150259)","['1', '3']",,yes,,"['10', '7.5', '11']",,
233620494,True,A40,trunk_link,30 mph,False,210.88799999999998,"LINESTRING (-0.22181 51.5152203, -0.2220599 51.515255, -0.2223304 51.5152761, -0.2225988 51.5152716, -0.2234947 51.5152068, -0.2238592 51.5151976, -0.2248429 51.5151919)",1,,viaduct,,9.5,,
4363865,False,,tertiary,20 mph,True,266.37800000000004,"LINESTRING (-0.2274509 51.5122706, -0.2283676 51.5117654, -0.2294812 51.5111517, -0.229517 51.511132, -0.2295981 51.5110876, -0.2296337 51.5110682, -0.2297236 51.5110192, -0.2298698 51.5109406, -0.230336 51.5106848)",,South Africa Road,,,,,
8180115,False,,residential,20 mph,False,337.326,"LINESTRING (-0.2274509 51.5122706, -0.227632 51.5123444, -0.2278427 51.5124303, -0.2279591 51.5124826, -0.2280646 51.5125355, -0.228183 51.5126109, -0.2283234 51.5127114, -0.2288474 51.5130853, -0.229398 51.5134711, -0.2295051 51.5135463, -0.2299576 51.5138617, -0.2300602 51.5139361, -0.2300904 51.5139672, -0.2301046 51.514003, -0.23014 51.5146258)",,Dorando Close,,,,,
924641431,False,,tertiary,20 mph,False,68.998,"LINESTRING (-0.2274509 51.5122706, -0.2273266 51.5123257, -0.2271993 51.5123762, -0.2270364 51.512424, -0.226936 51.5124534, -0.2267965 51.5124883, -0.2265603 51.5125431)",,South Africa Road,,,,,
687181871,False,,unclassified,20 mph,False,10.089,"LINESTRING (-0.2244078 51.5093389, -0.224553 51.5093308)",,Ariel Way,,,,,
"[171965401, 247511199]",True,,unclassified,20 mph,False,38.858000000000004,"LINESTRING (-0.2244078 51.5093389, -0.2242992 51.5093718, -0.2242737 51.5093714, -0.2241551 51.5093693, -0.2240033 51.5093667, -0.2238728 51.5093278)",,Ariel Way,,,,,
830043727,True,,unclassified,10 mph,False,8.702,"LINESTRING (-0.2211361 51.5095973, -0.2211708 51.5095601, -0.2212247 51.5095493)",,Ariel Way,,,,,yes
"[830043729, 28177564]",False,,unclassified,10 mph,True,72.577,"LINESTRING (-0.2211361 51.5095973, -0.2210961 51.5095983, -0.2209217 51.5096026, -0.2203519 51.5096078, -0.2200891 51.5096252)",,Ariel Way,,,,,yes
"[96452945, 679608777, 679608781]",False,A219,primary,30 mph,True,144.019,"LINESTRING (-0.2245834 51.5080359, -0.2245821 51.5081067, -0.2245814 51.5081543, -0.2245762 51.5085669, -0.2245513 51.5090086, -0.2245513 51.5090784, -0.224553 51.5093308)",,Wood Lane,,,,,
"[4363864, 117285337, 117285338]",False,,unclassified,20 mph,False,130.958,"LINESTRING (-0.2252277 51.512896, -0.2250783 51.5129386, -0.2249882 51.5129493, -0.2249637 51.5129522, -0.2248898 51.5129499, -0.2248453 51.5129363, -0.2248012 51.5129105, -0.2247706 51.5128812, -0.2247447 51.5128437, -0.224706 51.5127456, -0.2246846 51.5126776, -0.2246562 51.5126377, -0.2246213 51.5126076, -0.2245494 51.5125904, -0.2244431 51.5125906, -0.2241364 51.5126271, -0.2240607 51.5126587, -0.2240216 51.5127002, -0.2240101 51.5127227, -0.2239868 51.5127679, -0.2239698 51.5128443)",,Depot Road,yes,,,,
924641431,False,,tertiary,20 mph,True,100.441,"LINESTRING (-0.2252277 51.512896, -0.2253267 51.5128601, -0.2255064 51.512796, -0.2255955 51.5127716, -0.225665 51.5127526, -0.2263533 51.5125915, -0.2265603 51.5125431)",,South Africa Road,,,,,
"[689792441, 1065580292, 4059893]",False,A219,primary,30 mph,True,136.728,"LINESTRING (-0.2252277 51.512896, -0.2252881 51.5130435, -0.2253042 51.5130843, -0.2253225 51.513131, -0.2254623 51.5134131, -0.2255629 51.5136291, -0.22559 51.5136903, -0.2256928 51.5139197, -0.2257064 51.5139582, -0.2257529 51.514081)",,Wood Lane,,,,,
"[1065580293, 1065580294, 1065580295, 1065580296, 1065580297, 727715564, 214221687]",False,A219,primary,30 mph,False,400.66099999999994,"LINESTRING (-0.2252277 51.512896, -0.2251729 51.5127487, -0.2251591 51.5127138, -0.2251582 51.5127116, -0.2251371 51.5126578, -0.2251234 51.5126231, -0.2251035 51.5125724, -0.2250284 51.5123755, -0.2249522 51.512177, -0.2249314 51.5121175, -0.2248807 51.5119727, -0.224866 51.5119228, -0.2248488 51.5118739, -0.2248023 51.5117179, -0.2247959 51.5116962, -0.2246665 51.5111409, -0.2246136 51.5108205, -0.2246132 51.5108125, -0.2246126 51.5108018, -0.2246065 51.510691, -0.2246023 51.5106135, -0.2245998 51.5105678, -0.2245973 51.5105242, -0.2245908 51.5104122, -0.2245858 51.5102486, -0.2245835 51.5102096, -0.2245686 51.5099488, -0.2245596 51.5096632, -0.224559 51.5096234, -0.2245572 51.5095855, -0.224553 51.5093308)",,Wood Lane,,,,,
233620495,True,A40,trunk_link,50 mph,False,43.723,"LINESTRING (-0.2219687 51.5156458, -0.2218022 51.5156984, -0.2216492 51.5157752, -0.221558 51.5158229, -0.2214672 51.5158803)",,,viaduct,,,,
47051267,True,A40,primary_link,30 mph,False,10.798,"LINESTRING (-0.2260583 51.5150038, -0.2262134 51.5149931)",,Westway,,,,,
"[47051266, 598224647]",True,A219,primary,30 mph,False,16.764,"LINESTRING (-0.2260583 51.5150038, -0.226035 51.5149519, -0.2259825 51.5148607)",2,Wood Lane,,,,,
4363865,False,,tertiary,20 mph,False,266.378,"LINESTRING (-0.230336 51.5106848, -0.2298698 51.5109406, -0.2297236 51.5110192, -0.2296337 51.5110682, -0.2295981 51.5110876, -0.229517 51.511132, -0.2294812 51.5111517, -0.2283676 51.5117654, -0.2274509 51.5122706)",,South Africa Road,,,,,
25320511,False,,residential,20 mph,False,14.88,"LINESTRING (-0.230336 51.5106848, -0.2302855 51.5106389, -0.2302145 51.5105744)",,Batman Close,,,,,
25320511,False,,residential,20 mph,False,382.97800000000007,"LINESTRING (-0.2302145 51.5105744, -0.2301671 51.5103255, -0.2301555 51.5102648, -0.2301515 51.5102437, -0.2301599 51.5102117, -0.2301889 51.5101785, -0.2302403 51.510151, -0.2303132 51.5101344, -0.2306294 51.5101117, -0.2307863 51.5101004, -0.2307958 51.5100851, -0.2307864 51.5098534, -0.23076 51.5098314, -0.2306356 51.5098207, -0.2305094 51.5098091, -0.2303893 51.5097992, -0.2301585 51.5097861, -0.2299259 51.5097807, -0.2297534 51.5097853, -0.2296055 51.5097946, -0.2295171 51.5098073, -0.2294782 51.5098129, -0.2293469 51.5098464, -0.2291674 51.5098984, -0.2290751 51.5099381, -0.2290574 51.5099463, -0.2289912 51.5099772, -0.2289582 51.5099946, -0.2289154 51.5100171, -0.2288846 51.5100373, -0.228866 51.5100553, -0.2288567 51.5100717, -0.2288581 51.5100902, -0.2288705 51.5101112, -0.2294049 51.5105035, -0.2295121 51.5105822, -0.2295778 51.5105983, -0.2296319 51.510603, -0.2302145 51.5105744)",,Batman Close,,,,,
25320511,False,,residential,20 mph,True,382.97800000000007,"LINESTRING (-0.2302145 51.5105744, -0.2296319 51.510603, -0.2295778 51.5105983, -0.2295121 51.5105822, -0.2294049 51.5105035, -0.2288705 51.5101112, -0.2288581 51.5100902, -0.2288567 51.5100717, -0.228866 51.5100553, -0.2288846 51.5100373, -0.2289154 51.5100171, -0.2289582 51.5099946, -0.2289912 51.5099772, -0.2290574 51.5099463, -0.2290751 51.5099381, -0.2291674 51.5098984, -0.2293469 51.5098464, -0.2294782 51.5098129, -0.2295171 51.5098073, -0.2296055 51.5097946, -0.2297534 51.5097853, -0.2299259 51.5097807, -0.2301585 51.5097861, -0.2303893 51.5097992, -0.2305094 51.5098091, -0.2306356 51.5098207, -0.23076 51.5098314, -0.2307864 51.5098534, -0.2307958 51.5100851, -0.2307863 51.5101004, -0.2306294 51.5101117, -0.2303132 51.5101344, -0.2302403 51.510151, -0.2301889 51.5101785, -0.2301599 51.5102117, -0.2301515 51.5102437, -0.2301555 51.5102648, -0.2301671 51.5103255, -0.2302145 51.5105744)",,Batman Close,,,,,
25320511,False,,residential,20 mph,True,14.88,"LINESTRING (-0.2302145 51.5105744, -0.2302855 51.5106389, -0.230336 51.5106848)",,Batman Close,,,,,
"[109353144, 162969897, 830043730, 162969899]",True,,unclassified,,False,156.995,"LINESTRING (-0.2218525 51.509178, -0.2218479 51.5091226, -0.2218161 51.5090924, -0.2217313 51.5090718, -0.2216399 51.5090615, -0.2215295 51.509063, -0.2210061 51.50913, -0.2202207 51.5092036, -0.2197284 51.509252)",,,yes,yes,,,yes
830043728,False,,unclassified,10 mph,True,60.056,"LINESTRING (-0.2218525 51.509178, -0.221484 51.5094183, -0.2212438 51.5095379, -0.2212247 51.5095493)",,Ariel Way,,,,,yes
"[247512336, 1150829148, 1150829149, 1150829150, 1150829151]",True,,unclassified,10 mph,False,53.859,"LINESTRING (-0.2218525 51.509178, -0.2218834 51.5091641, -0.2219818 51.509123, -0.2220031 51.5091164, -0.2220418 51.5091045, -0.2221549 51.5090673, -0.2222869 51.5090399, -0.2224729 51.5090126, -0.2225618 51.5090359)",2,Ariel Way,,,,,yes
"[109353145, 8187229, 194912121]",True,A3220,trunk_link,30 mph,False,350.106,"LINESTRING (-0.2197284 51.509252, -0.2196094 51.5092746, -0.2195531 51.5092987, -0.2194056 51.5093761, -0.2193832 51.5093937, -0.2193653 51.509409, -0.2193144 51.5094837, -0.2193063 51.5095606, -0.2193197 51.5096678, -0.2193559 51.5098042, -0.2195263 51.510267, -0.2196845 51.5106421, -0.2199467 51.5111921, -0.2200808 51.5115162, -0.2203712 51.5121844)",,,yes,,,,
247512602,True,,unclassified,,False,52.95,"LINESTRING (-0.2197284 51.509252, -0.2193064 51.5092972, -0.2192395 51.5093038, -0.2190638 51.5093197, -0.2189934 51.5092832)",,,yes,,,,
"[1150837296, 438889922, 1150837299]",True,,unclassified,10 mph,False,54.096999999999994,"LINESTRING (-0.2197311 51.5090179, -0.2197949 51.5090468, -0.219813 51.5090671, -0.2199142 51.5093438, -0.2199441 51.5094337, -0.2199074 51.5094648)",,Westfield Way,,,,,yes
"[313508689, 687179798]",True,A219,primary,30 mph,False,33.352,"LINESTRING (-0.2264461 51.515452, -0.2264781 51.515523, -0.2265329 51.5156222, -0.2265332 51.5157435)",2,Wood Lane,,,,,
34212857,False,,residential,20 mph,False,48.763,"LINESTRING (-0.2258787 51.5125846, -0.2260119 51.5125119, -0.2261921 51.5124308, -0.2262922 51.5123943, -0.2263265 51.5123817, -0.2264609 51.5123413)",,White City Road,,,,,
"[98941376, 34212857]",False,,residential,20 mph,True,218.79500000000004,"LINESTRING (-0.2271977 51.51105, -0.2268026 51.5112561, -0.2264747 51.5114271, -0.2263584 51.5114878, -0.2263368 51.5114991, -0.2262969 51.5115306, -0.2262828 51.5115528, -0.2262763 51.5115821, -0.2262765 51.511607, -0.2262932 51.5116303, -0.2263833 51.5116927, -0.2264595 51.5117454, -0.2266583 51.511883, -0.2270106 51.5121268, -0.2270347 51.5121635, -0.2270293 51.5121918, -0.2270049 51.5122132, -0.2269675 51.5122254, -0.2268092 51.5122555, -0.2266145 51.5123012, -0.2264609 51.5123413)",,"['White City Road', 'White City Close']",,,,,
"[98941376, 34212857]",False,,residential,20 mph,False,218.79499999999996,"LINESTRING (-0.2264609 51.5123413, -0.2266145 51.5123012, -0.2268092 51.5122555, -0.2269675 51.5122254, -0.2270049 51.5122132, -0.2270293 51.5121918, -0.2270347 51.5121635, -0.2270106 51.5121268, -0.2266583 51.511883, -0.2264595 51.5117454, -0.2263833 51.5116927, -0.2262932 51.5116303, -0.2262765 51.511607, -0.2262763 51.5115821, -0.2262828 51.5115528, -0.2262969 51.5115306, -0.2263368 51.5114991, -0.2263584 51.5114878, -0.2264747 51.5114271, -0.2268026 51.5112561, -0.2271977 51.51105)",,"['White City Road', 'White City Close']",,,,,
34212857,False,,residential,20 mph,True,48.763,"LINESTRING (-0.2264609 51.5123413, -0.2263265 51.5123817, -0.2262922 51.5123943, -0.2261921 51.5124308, -0.2260119 51.5125119, -0.2258787 51.5125846)",,White City Road,,,,,
34212860,False,,residential,20 mph,False,23.47,"LINESTRING (-0.2264609 51.5123413, -0.2264983 51.5124173, -0.2265603 51.5125431)",,White City Road,,,,,
34212860,False,,residential,20 mph,True,23.47,"LINESTRING (-0.2265603 51.5125431, -0.2264983 51.5124173, -0.2264609 51.5123413)",,White City Road,,,,,
924641431,False,,tertiary,20 mph,False,100.441,"LINESTRING (-0.2265603 51.5125431, -0.2263533 51.5125915, -0.225665 51.5127526, -0.2255955 51.5127716, -0.2255064 51.512796, -0.2253267 51.5128601, -0.2252277 51.512896)",,South Africa Road,,,,,
924641431,False,,tertiary,20 mph,True,68.99799999999999,"LINESTRING (-0.2265603 51.5125431, -0.2267965 51.5124883, -0.226936 51.5124534, -0.2270364 51.512424, -0.2271993 51.5123762, -0.2273266 51.5123257, -0.2274509 51.5122706)",,South Africa Road,,,,,
781447405,False,,residential,20 mph,True,61.094,"LINESTRING (-0.2310177 51.5145974, -0.2305079 51.5146325, -0.2303593 51.5146388, -0.2302438 51.5146375, -0.23014 51.5146258)",,Bennelong Close,,,,,
8180115,False,,residential,20 mph,True,337.32599999999996,"LINESTRING (-0.23014 51.5146258, -0.2301046 51.514003, -0.2300904 51.5139672, -0.2300602 51.5139361, -0.2299576 51.5138617, -0.2295051 51.5135463, -0.229398 51.5134711, -0.2288474 51.5130853, -0.2283234 51.5127114, -0.228183 51.5126109, -0.2280646 51.5125355, -0.2279591 51.5124826, -0.2278427 51.5124303, -0.227632 51.5123444, -0.2274509 51.5122706)",,Dorando Close,,,,,
88492101,False,,unclassified,20 mph,True,33.458,"LINESTRING (-0.23014 51.5146258, -0.229687 51.5146568, -0.2296594 51.5146587)",,,,,,,
781447405,False,,residential,20 mph,False,61.094,"LINESTRING (-0.23014 51.5146258, -0.2302438 51.5146375, -0.2303593 51.5146388, -0.2305079 51.5146325, -0.2310177 51.5145974)",,Bennelong Close,,,,,
"[313508688, 313508691, 1209536727]",True,A219,primary,30 mph,False,89.39399999999999,"LINESTRING (-0.2259825 51.5148607, -0.225956 51.514782, -0.2258761 51.5145439, -0.2258568 51.5144915, -0.2257835 51.5142844, -0.2257252 51.5141348, -0.2257182 51.5141151, -0.2257529 51.514081)",2,Wood Lane,,,,,
102900871,True,A40,primary_link,30 mph,False,21.736,"LINESTRING (-0.2257463 51.5150259, -0.225869 51.515017, -0.2259437 51.5150136, -0.2260583 51.5150038)",2,Westway,,,,,
"[313508696, 313508695]",True,A219,primary_link,30 mph,False,25.315999999999995,"LINESTRING (-0.2257463 51.5150259, -0.2257969 51.5150074, -0.2258512 51.5149871, -0.2258708 51.5149767, -0.2258996 51.5149547, -0.2259327 51.5149204, -0.2259484 51.5148986, -0.2259825 51.5148607)",1,Wood Lane,,,,,
"[402984255, 54395709, 201472495]",True,A3220,trunk,"['40 mph', '30 mph']",False,338.8910000000001,"LINESTRING (-0.2203712 51.5121844, -0.220567 51.5124784, -0.2208432 51.5128461, -0.2210907 51.5132055, -0.2212907 51.5135164, -0.2213357 51.5135986, -0.2213607 51.513681, -0.2213702 51.5137603, -0.2213627 51.5138398, -0.2213408 51.5139118, -0.2213079 51.5139791, -0.2212632 51.5140439, -0.2210477 51.5142925, -0.2210289 51.5143142, -0.2209935 51.5143623, -0.2209659 51.5144124, -0.2209462 51.514464, -0.2209332 51.5145171, -0.2209287 51.5145927, -0.2209418 51.5146679, -0.2209723 51.5147411, -0.2210195 51.5148108, -0.2210648 51.5148847, -0.2210743 51.514894, -0.2211967 51.515013)",2,West Cross Route,yes,,,,
"[183420162, 28178396]",True,A3220,trunk_link,30 mph,False,355.695,"LINESTRING (-0.2201797 51.5123824, -0.2197343 51.5115438, -0.2195627 51.5112202, -0.2191863 51.5103049, -0.2189798 51.5097634, -0.2188918 51.5094294, -0.2188749 51.509379, -0.2188439 51.5092977)",,,yes,,,,
171965399,True,,unclassified,20 mph,False,38.514,"LINESTRING (-0.2238728 51.5093278, -0.2240196 51.5093002, -0.2241565 51.5093005, -0.22429 51.5093008, -0.2244078 51.5093389)",,Ariel Way,,,,,
"[679608786, 933669148, 162969892, 933669149]",False,,unclassified,20 mph,"[False, True]",98.804,"LINESTRING (-0.2238728 51.5093278, -0.223835 51.5093128, -0.2235093 51.5091972, -0.2232033 51.5090838, -0.2231595 51.5090736, -0.2231252 51.5090656, -0.2230876 51.5090575, -0.2229991 51.5090447, -0.2228587 51.5090381, -0.2227568 51.509037, -0.2226607 51.5090361, -0.2226086 51.5090356, -0.2225618 51.5090359)",,Ariel Way,,,,,yes
88492101,False,,unclassified,20 mph,False,33.458,"LINESTRING (-0.2296594 51.5146587, -0.229687 51.5146568, -0.23014 51.5146258)",,,,,,,
201479773,False,,unclassified,,False,10.471,"LINESTRING (-0.2188439 51.5092977, -0.2189934 51.5092832)",,,yes,,,,
4641350,True,A219,primary,30 mph,False,25.47,"LINESTRING (-0.2265332 51.5157435, -0.2264286 51.515673, -0.2263341 51.5155536)",2,Wood Lane,,,,,
451757220,True,A3220,trunk,30 mph,False,16.115,"LINESTRING (-0.2211967 51.515013, -0.2213786 51.5151035)",,Westway Roundabout,yes,,,circular,
"[4363864, 117285337, 117285338]",False,,unclassified,20 mph,True,130.95800000000003,"LINESTRING (-0.2239698 51.5128443, -0.2239868 51.5127679, -0.2240101 51.5127227, -0.2240216 51.5127002, -0.2240607 51.5126587, -0.2241364 51.5126271, -0.2244431 51.5125906, -0.2245494 51.5125904, -0.2246213 51.5126076, -0.2246562 51.5126377, -0.2246846 51.5126776, -0.224706 51.5127456, -0.2247447 51.5128437, -0.2247706 51.5128812, -0.2248012 51.5129105, -0.2248453 51.5129363, -0.2248898 51.5129499, -0.2249637 51.5129522, -0.2249882 51.5129493, -0.2250783 51.5129386, -0.2252277 51.512896)",,Depot Road,yes,,,,
222307960,True,A40,primary_link,30 mph,False,35.132,"LINESTRING (-0.2268762 51.5152779, -0.2265734 51.5152874, -0.2265058 51.5152942, -0.2263722 51.5153102)",2,Westway,,,,,
"[313508697, 313508698]",True,A219,primary_link,30 mph,False,37.746,"LINESTRING (-0.2268762 51.5152779, -0.226743 51.5153004, -0.2266545 51.5153143, -0.2266093 51.5153232, -0.2265747 51.5153378, -0.2265452 51.5153567, -0.2265255 51.5153695, -0.2264925 51.5153914, -0.2264713 51.5154172, -0.2264461 51.515452)",1,Wood Lane,,,,,
"[177537816, 177537818, 313508686, 313508687]",True,A40,trunk_link,30 mph,False,223.943,"LINESTRING (-0.2262134 51.5149931, -0.2264131 51.5149914, -0.2264654 51.51499, -0.226538 51.514985, -0.2270644 51.5149461, -0.2278447 51.5148865, -0.2288218 51.5148621, -0.2294385 51.5148497)",1,Westway,,,,,
"[508461816, 510034303]",True,A219,primary,30 mph,False,36.933,"LINESTRING (-0.2262134 51.5149931, -0.2262265 51.5150193, -0.2262539 51.5150741, -0.2262688 51.5151037, -0.2263072 51.5151804, -0.2263722 51.5153102)",2,Wood Lane,,,,,
"[508460153, 313508692, 510034622, 510034623]",True,A219,primary,30 mph,False,36.133,"LINESTRING (-0.2261887 51.5153184, -0.2261611 51.5152612, -0.2261461 51.5152237, -0.2260912 51.5150862, -0.2260752 51.5150463, -0.2260583 51.5150038)",2,Wood Lane,,,,,
"[102900873, 510034300, 313508684]",True,A40,trunk_link,30 mph,False,294.536,"LINESTRING (-0.2261887 51.5153184, -0.2260681 51.515325, -0.226016 51.5153279, -0.225443 51.5153612, -0.2247244 51.5154211, -0.2240235 51.5155058, -0.2227654 51.5156145, -0.2225331 51.515628, -0.2219687 51.5156458)","['1', '2']",Wood Lane,yes,,,,
555999877,False,,unclassified,20 mph,False,250.32100000000003,"LINESTRING (-0.2213302 51.5110823, -0.2210991 51.5111705, -0.2208039 51.5112591, -0.2206924 51.5112776, -0.2205824 51.5112732, -0.2205002 51.5112581, -0.2204147 51.5112205, -0.2203554 51.5111674, -0.2202648 51.5109731, -0.220033 51.5104566, -0.219799 51.5098586, -0.2197915 51.5098091, -0.219806 51.5097757, -0.2198547 51.5097252, -0.2199206 51.5096847)",,Silver Road,,,,,
201479773,False,,unclassified,,True,10.471,"LINESTRING (-0.2189934 51.5092832, -0.2188439 51.5092977)",,,yes,,,,
1150837300,False,,unclassified,10 mph,True,12.065,"LINESTRING (-0.2199543 51.5095693, -0.2199074 51.5094648)",,Westfield Way,,,,,yes
933669147,True,,unclassified,10 mph,False,12.734000000000002,"LINESTRING (-0.2199543 51.5095693, -0.2199754 51.5095669, -0.2200078 51.5095683, -0.2200379 51.5095758, -0.2200473 51.5095797, -0.2200631 51.5095887, -0.2200807 51.5096057, -0.2200891 51.5096252)",,,,,,,yes
555999877,False,,unclassified,20 mph,True,250.321,"LINESTRING (-0.2199206 51.5096847, -0.2198547 51.5097252, -0.219806 51.5097757, -0.2197915 51.5098091, -0.219799 51.5098586, -0.220033 51.5104566, -0.2202648 51.5109731, -0.2203554 51.5111674, -0.2204147 51.5112205, -0.2205002 51.5112581, -0.2205824 51.5112732, -0.2206924 51.5112776, -0.2208039 51.5112591, -0.2210991 51.5111705, -0.2213302 51.5110823)",,Silver Road,,,,,
"[830155148, 1040070999]",True,,unclassified,10 mph,False,16.069,"LINESTRING (-0.2199206 51.5096847, -0.2198984 51.5096707, -0.2198954 51.5096678, -0.2198841 51.5096531, -0.2198787 51.5096338, -0.2198827 51.5096143, -0.2198958 51.5095964, -0.2199197 51.5095804, -0.2199362 51.5095738, -0.2199543 51.5095693)",,,,,,,yes
"[830043729, 28177564]",False,,unclassified,10 mph,False,72.577,"LINESTRING (-0.2200891 51.5096252, -0.2203519 51.5096078, -0.2209217 51.5096026, -0.2210961 51.5095983, -0.2211361 51.5095973)",,Ariel Way,,,,,yes
"[830155148, 1040070998]",True,,unclassified,10 mph,False,16.923,"LINESTRING (-0.2200891 51.5096252, -0.2200871 51.5096469, -0.2200815 51.5096578, -0.2200729 51.509668, -0.2200507 51.5096833, -0.2200203 51.509694, -0.219986 51.509698, -0.2199515 51.5096948, -0.2199206 51.5096847)",,,,,,,yes
687181871,False,,unclassified,20 mph,True,10.089,"LINESTRING (-0.224553 51.5093308, -0.2244078 51.5093389)",,Ariel Way,,,,,
