osmid,lanes,name,highway,oneway,reversed,length,ref,geometry
15236190,2,Pine Street,residential,False,False,112.54,,"LINESTRING (-96.2797575 31.6227258, -96.2809397 31.6228305)"
15236561,2,8th Avenue,residential,False,False,112.499,,"LINESTRING (-96.2797575 31.6227258, -96.279657 31.6237339)"
15236190,2,Pine Street,residential,False,False,110.868,,"LINESTRING (-96.2809397 31.6228305, -96.2821069 31.6229099)"
15236190,2,Pine Street,residential,False,True,112.54,,"LINESTRING (-96.2809397 31.6228305, -96.2797575 31.6227258)"
15236913,2,7th Avenue,residential,False,False,110.066,,"LINESTRING (-96.2809397 31.6228305, -96.2808125 31.6238144)"
15236190,2,Pine Street,residential,False,False,114.667,,"LINESTRING (-96.2821069 31.6229099, -96.2833138 31.6229951)"
15236190,2,Pine Street,residential,False,True,110.868,,"LINESTRING (-96.2821069 31.6229099, -96.2809397 31.6228305)"
15236292,2,6th Avenue,residential,False,False,113.612,,"LINESTRING (-96.2821069 31.6229099, -96.282016 31.6239287)"
15236190,2,Pine Street,residential,False,False,74.778,,"LINESTRING (-96.2833138 31.6229951, -96.2841009 31.6230502)"
15236190,2,Pine Street,residential,False,True,114.667,,"LINESTRING (-96.2833138 31.6229951, -96.2821069 31.6229099)"
145187020,,5th Avenue,secondary,False,False,119.38,FM 80,"LINESTRING (-96.2833138 31.6229951, -96.2831874 31.6240633)"
15236190,2,Pine Street,residential,False,True,74.778,,"LINESTRING (-96.2841009 31.6230502, -96.2833138 31.6229951)"
15236292,2,6th Avenue,residential,False,False,109.29,,"LINESTRING (-96.282016 31.6239287, -96.2819249 31.6249085)"
15236292,2,6th Avenue,residential,False,True,113.612,,"LINESTRING (-96.282016 31.6239287, -96.2821069 31.6229099)"
15236973,2,Poplar Street,residential,False,False,111.917,,"LINESTRING (-96.282016 31.6239287, -96.2831874 31.6240633)"
15236973,2,Poplar Street,residential,False,True,114.658,,"LINESTRING (-96.282016 31.6239287, -96.2808125 31.6238144)"
15236292,2,6th Avenue,residential,False,False,115.959,,"LINESTRING (-96.2819249 31.6249085, -96.2817954 31.6259455)"
15236292,2,6th Avenue,residential,False,True,109.29,,"LINESTRING (-96.2819249 31.6249085, -96.282016 31.6239287)"
15236557,2,Oak Street,residential,False,False,112.578,,"LINESTRING (-96.2819249 31.6249085, -96.2831045 31.6250356)"
15236557,2,Oak Street,residential,False,True,114.607,,"LINESTRING (-96.2819249 31.6249085, -96.2807214 31.6247983)"
15236292,2,6th Avenue,residential,False,False,115.412,,"LINESTRING (-96.2817954 31.6259455, -96.2816756 31.6269784)"
15236292,2,6th Avenue,residential,False,True,115.959,,"LINESTRING (-96.2817954 31.6259455, -96.2819249 31.6249085)"
15236801,,Elm Street,residential,False,False,113.6,,"LINESTRING (-96.2817954 31.6259455, -96.2806016 31.6258434)"
15236801,,Elm Street,residential,False,True,114.874,,"LINESTRING (-96.2817954 31.6259455, -96.2830042 31.6260341)"
15236292,2,6th Avenue,residential,False,True,115.412,,"LINESTRING (-96.2816756 31.6269784, -96.2817954 31.6259455)"
72503658,,East Main Street,secondary,False,False,114.989,US 84 Business,"LINESTRING (-96.2816756 31.6269784, -96.2828842 31.6270802)"
72503658,,East Main Street,secondary,False,True,111.272,US 84 Business,"LINESTRING (-96.2816756 31.6269784, -96.2805047 31.6268925)"
15236292,2,6th Avenue,residential,False,False,116.419,,"LINESTRING (-96.2816756 31.6269784, -96.281618 31.6275156, -96.2815686 31.6280214)"
15236292,2,6th Avenue,residential,False,False,109.213,,"LINESTRING (-96.2815686 31.6280214, -96.2814598 31.6289992)"
15236502,2,Cedar Street,residential,False,False,114.024,,"LINESTRING (-96.2815686 31.6280214, -96.2827687 31.6281071)"
15236502,2,Cedar Street,residential,False,True,110.147,,"LINESTRING (-96.2815686 31.6280214, -96.2804098 31.6279337)"
15236292,2,6th Avenue,residential,False,True,116.419,,"LINESTRING (-96.2815686 31.6280214, -96.281618 31.6275156, -96.2816756 31.6269784)"
15236292,2,6th Avenue,residential,False,False,116.042,,"LINESTRING (-96.2814598 31.6289992, -96.2813735 31.6300402)"
15236292,2,6th Avenue,residential,False,True,109.213,,"LINESTRING (-96.2814598 31.6289992, -96.2815686 31.6280214)"
15236714,,Walnut Street,residential,False,False,112.533,,"LINESTRING (-96.2814598 31.6289992, -96.2826441 31.629085)"
15236714,,Walnut Street,residential,False,True,111.002,,"LINESTRING (-96.2814598 31.6289992, -96.2802899 31.6289339)"
15236292,2,6th Avenue,residential,False,False,111.211,,"LINESTRING (-96.2813735 31.6300402, -96.281268 31.6310363)"
