osmid,highway,oneway,reversed,length,name,geometry,lanes,ref
20979931,residential,False,False,132.156,,"LINESTRING (-95.5974395 33.1352366, -95.5974808 33.1364246)",,
20983933,residential,False,False,39.437,Fuller Street,"LINESTRING (-95.5974395 33.1352366, -95.597862 33.1352117)",,
20983933,residential,False,True,24.772,Fuller Street,"LINESTRING (-95.5974395 33.1352366, -95.5971746 33.1352572)",,
20979931,residential,False,True,132.156,,"LINESTRING (-95.5974808 33.1364246, -95.5974395 33.1352366)",,
20987568,residential,False,True,97.201,Putman Street,"LINESTRING (-95.5974808 33.1364246, -95.5964374 33.1364521)",,
"[20987568, 792859845]","['residential', 'unclassified']",False,False,263.563,Putman Street,"LINESTRING (-95.5974808 33.1364246, -95.5983325 33.1364074, -95.5991213 33.1363976, -95.6003107 33.1363726)",,
20980055,unclassified,False,False,111.938,,"LINESTRING (-95.600325 33.1358219, -95.6015266 33.1358532)",,
20987394,unclassified,False,False,61.25,Oak Avenue,"LINESTRING (-95.600325 33.1358219, -95.6003107 33.1363726)",2,
20987394,unclassified,False,True,56.08,Oak Avenue,"LINESTRING (-95.600325 33.1358219, -95.6003326 33.1353176)",2,
20980055,unclassified,False,True,111.938,,"LINESTRING (-95.6015266 33.1358532, -95.600325 33.1358219)",,
792859839,primary,False,True,32.853,Gilmer Street,"LINESTRING (-95.6015266 33.1358532, -95.6015199 33.1361486)",2,TX 154
792859839,primary,False,False,204.834,Gilmer Street,"LINESTRING (-95.6015266 33.1358532, -95.6015441 33.1352805, -95.6015682 33.1341193, -95.6015722 33.1340115)",2,TX 154
792859849,residential,False,True,129.163,West Hinnant Street,"LINESTRING (-95.6063494 33.1343287, -95.6049634 33.134376)",,
"[792859850, 20981283]","['residential', 'unclassified']",False,False,111.146,Texas Street,"LINESTRING (-95.6063494 33.1343287, -95.6063418 33.1349405, -95.6063369 33.1353282)",,
792859850,unclassified,False,False,18.304,Texas Street,"LINESTRING (-95.6063369 33.1353282, -95.6063349 33.1354928)",,
"[792859850, 20981283]","['unclassified', 'residential']",False,True,111.146,Texas Street,"LINESTRING (-95.6063369 33.1353282, -95.6063418 33.1349405, -95.6063494 33.1343287)",,
221280611,unclassified,False,True,129.787,Ashcroft Street,"LINESTRING (-95.6063349 33.1354928, -95.6049413 33.1355158)",,
792859850,unclassified,False,False,111.535,Texas Street,"LINESTRING (-95.6063349 33.1354928, -95.6063224 33.1364958)",,
792859850,unclassified,False,True,18.304,Texas Street,"LINESTRING (-95.6063349 33.1354928, -95.6063369 33.1353282)",,
59981147,secondary,False,False,113.556,Main Street,"LINESTRING (-95.6063224 33.1364958, -95.6051931 33.1368814)",2,US 67 Bus
792859850,unclassified,False,True,111.535,Texas Street,"LINESTRING (-95.6063224 33.1364958, -95.6063349 33.1354928)",,
20981308,unclassified,False,False,110.95,Tomlinson Street,"LINESTRING (-95.6002922 33.1372178, -95.6014837 33.1372053)",,
20987394,unclassified,False,True,93.998,Oak Avenue,"LINESTRING (-95.6002922 33.1372178, -95.6003107 33.1363726)",2,
"[437423321, 20987394]",unclassified,False,False,57.122,Oak Avenue,"LINESTRING (-95.6002922 33.1372178, -95.6002905 33.1375461, -95.6002896 33.1377315)",2,
20981308,unclassified,False,True,133.958,Tomlinson Street,"LINESTRING (-95.6029217 33.1371679, -95.6014837 33.1372053)",,
792859848,unclassified,False,False,52.573,South Davis Street,"LINESTRING (-95.6029217 33.1371679, -95.6029234 33.1376407)",,
792859848,unclassified,False,True,58.341,South Davis Street,"LINESTRING (-95.6029217 33.1371679, -95.6028816 33.1366443)",,
"[20984882, 20981308]",unclassified,False,"[False, True]",174.966,"['Tomlinson Street', 'Wacheholder']","LINESTRING (-95.6029217 33.1371679, -95.603565 33.1371366, -95.6035223 33.1361033)",,
59981147,secondary,False,False,49.655,Main Street,"LINESTRING (-95.6043708 33.1371553, -95.6038765 33.1373229)",2,US 67 Bus
59981147,secondary,False,True,13.055,Main Street,"LINESTRING (-95.6043708 33.1371553, -95.6045024 33.1371148)",2,US 67 Bus
221143741,unclassified,False,True,121.759,Magnolia Street,"LINESTRING (-95.6043708 33.1371553, -95.6042807 33.1360629)",,
59981147,secondary,False,False,95.521,Main Street,"LINESTRING (-95.6038765 33.1373229, -95.6029234 33.1376407)",2,US 67 Bus
59981147,secondary,False,True,49.655,Main Street,"LINESTRING (-95.6038765 33.1373229, -95.6043708 33.1371553)",2,US 67 Bus
20981411,unclassified,False,False,108.154,J V Alley,"LINESTRING (-95.6038765 33.1373229, -95.6040788 33.1382003, -95.6040512 33.1382759)",,
143670996,tertiary,False,False,36.534,Connally Street,"LINESTRING (-95.6040512 33.1382759, -95.6044435 33.1382826)",,
20981411,unclassified,False,True,108.154,J V Alley,"LINESTRING (-95.6040512 33.1382759, -95.6040788 33.1382003, -95.6038765 33.1373229)",,
20983754,residential,False,False,88.36099999999999,Mulberry Street,"LINESTRING (-95.6040512 33.1382759, -95.6040385 33.1383305, -95.6040392 33.1385804, -95.6040446 33.1390695)",,
143670996,tertiary,False,True,105.721,Connally Street,"LINESTRING (-95.6040512 33.1382759, -95.6030034 33.1382778, -95.6029199 33.1383001)",,
792859848,unclassified,False,False,61.984,South Davis Street,"LINESTRING (-95.6027718 33.1355799, -95.6028364 33.1361347)",,
"[20984882, 20981883]",unclassified,False,False,120.419,"['Ashcroft Street', 'Wacheholder']","LINESTRING (-95.6027718 33.1355799, -95.603478 33.1356141, -95.6035223 33.1361033)",,
792859848,unclassified,False,True,158.87,South Davis Street,"LINESTRING (-95.6027718 33.1355799, -95.6027188 33.1352983, -95.6025732 33.1345612, -95.6025109 33.134264, -95.6024808 33.1341726)",,
221143741,unclassified,False,False,56.014,Magnolia Street,"LINESTRING (-95.6042352 33.1355606, -95.6042807 33.1360629)",,
221280611,unclassified,False,False,65.935,Ashcroft Street,"LINESTRING (-95.6042352 33.1355606, -95.6049413 33.1355158)",,
221143741,unclassified,False,True,92.794,Magnolia Street,"LINESTRING (-95.6042352 33.1355606, -95.6041908 33.1348679, -95.6041007 33.134749)",,
221143742,unclassified,False,False,160.367,Towne Street,"LINESTRING (-95.6049413 33.1355158, -95.6049629 33.1369579)",,
221143742,unclassified,False,True,73.856,Towne Street,"LINESTRING (-95.6049413 33.1355158, -95.6049431 33.1348516)",,
221280611,unclassified,False,False,129.787,Ashcroft Street,"LINESTRING (-95.6049413 33.1355158, -95.6063349 33.1354928)",,
221280611,unclassified,False,True,65.935,Ashcroft Street,"LINESTRING (-95.6049413 33.1355158, -95.6042352 33.1355606)",,
792859849,residential,False,False,77.015,West Hinnant Street,"LINESTRING (-95.6041385 33.1344266, -95.6049634 33.134376)",,
20983979,unclassified,False,True,157.19299999999998,West Hinnant Street,"LINESTRING (-95.6041385 33.1344266, -95.6039976 33.1344266, -95.6038962 33.1344175, -95.6024808 33.1341726)",,
221143741,unclassified,False,False,92.794,Magnolia Street,"LINESTRING (-95.6041007 33.134749, -95.6041908 33.1348679, -95.6042352 33.1355606)",,
20984789,unclassified,False,False,70.759,Spring Street,"LINESTRING (-95.6042807 33.1360629, -95.6035223 33.1361033)",,
221143741,unclassified,False,False,121.759,Magnolia Street,"LINESTRING (-95.6042807 33.1360629, -95.6043708 33.1371553)",,
221143741,unclassified,False,True,56.014,Magnolia Street,"LINESTRING (-95.6042807 33.1360629, -95.6042352 33.1355606)",,
20989342,residential,False,False,74.025,Woodlawn Street,"LINESTRING (-95.6017264 33.1427883, -95.6025213 33.1428021)",,
20989342,residential,False,True,49.033,Woodlawn Street,"LINESTRING (-95.6017264 33.1427883, -95.601201 33.142758)",,
20983581,residential,False,False,134.574,Jacobs Street,"LINESTRING (-95.6017264 33.1427883, -95.601847 33.1421258, -95.6019223 33.1415894)",,
20986388,secondary,False,False,75.668,Houston Street,"LINESTRING (-95.6019223 33.1415894, -95.602735 33.1415871)",,
20986388,secondary,False,True,102.894,Houston Street,"LINESTRING (-95.6019223 33.1415894, -95.6008172 33.1415961)",,
20983581,residential,False,True,134.574,Jacobs Street,"LINESTRING (-95.6019223 33.1415894, -95.601847 33.1421258, -95.6017264 33.1427883)",,
20983754,residential,False,False,123.866,Mulberry Street,"LINESTRING (-95.6040446 33.1390695, -95.6040574 33.1401834)",,
20983832,residential,False,True,37.096,Atkins Street,"LINESTRING (-95.6040446 33.1390695, -95.604443 33.1390725)",,
20983754,residential,False,True,88.361,Mulberry Street,"LINESTRING (-95.6040446 33.1390695, -95.6040392 33.1385804, -95.6040385 33.1383305, -95.6040512 33.1382759)",,
20983832,residential,False,False,105.783,Atkins Street,"LINESTRING (-95.6040446 33.1390695, -95.6029763 33.1390678, -95.602915 33.1390921)",,
20983754,residential,False,False,72.026,Mulberry Street,"LINESTRING (-95.6040574 33.1401834, -95.6040322 33.1408308)",,
20983754,residential,False,True,123.866,Mulberry Street,"LINESTRING (-95.6040574 33.1401834, -95.6040446 33.1390695)",,
20985213,residential,False,False,34.726,Van Sickle Street,"LINESTRING (-95.6040574 33.1401834, -95.6044302 33.1401742)",,
20985213,residential,False,True,108.747,Van Sickle Street,"LINESTRING (-95.6040574 33.1401834, -95.6028895 33.1401725)",,
20983754,residential,False,False,83.364,Mulberry Street,"LINESTRING (-95.6040322 33.1408308, -95.6040171 33.1415804)",,
20983754,residential,False,True,72.026,Mulberry Street,"LINESTRING (-95.6040322 33.1408308, -95.6040574 33.1401834)",,
20986538,residential,False,True,63.635,Pollard Street,"LINESTRING (-95.6040322 33.1408308, -95.6047156 33.1408231)",,
20983754,residential,False,True,83.364,Mulberry Street,"LINESTRING (-95.6040171 33.1415804, -95.6040322 33.1408308)",,
20986388,secondary,False,False,176.56,Houston Street,"LINESTRING (-95.6040171 33.1415804, -95.6059134 33.1415714)",,
20986388,secondary,False,True,119.374,Houston Street,"LINESTRING (-95.6040171 33.1415804, -95.602735 33.1415871)",,
20983754,residential,False,False,137.719,Mulberry Street,"LINESTRING (-95.6040171 33.1415804, -95.6040056 33.1416526, -95.6037967 33.1428051)",,
20989342,residential,False,False,180.885,Woodlawn Street,"LINESTRING (-95.6037967 33.1428051, -95.6057392 33.142776)",,
20989342,residential,False,True,118.746,Woodlawn Street,"LINESTRING (-95.6037967 33.1428051, -95.6025213 33.1428021)",,
20983754,residential,False,True,137.719,Mulberry Street,"LINESTRING (-95.6037967 33.1428051, -95.6040056 33.1416526, -95.6040171 33.1415804)",,
20983933,residential,False,True,39.437,Fuller Street,"LINESTRING (-95.597862 33.1352117, -95.5974395 33.1352366)",,
20983933,residential,False,False,231.062,Fuller Street,"LINESTRING (-95.597862 33.1352117, -95.5980584 33.1352247, -95.598335 33.1352734, -95.5986296 33.1353156, -95.6003326 33.1353176)",,
437423324,residential,False,True,187.05,Wool Street,"LINESTRING (-95.597862 33.1352117, -95.5979059 33.1341324, -95.5971867 33.1341305)",,
20991092,tertiary,False,True,117.014,Jackson Street North,"LINESTRING (-95.5965026 33.1403941, -95.5965341 33.1393421)",2,
20991092,tertiary,False,False,132.797,Jackson Street North,"LINESTRING (-95.5965026 33.1403941, -95.5964819 33.1407847, -95.5964615 33.1415878)",2,
20985651,residential,False,False,117.022,Easy Street,"LINESTRING (-95.6062724 33.1391388, -95.606275 33.1401912)",,
20983832,residential,False,False,98.572,Atkins Street,"LINESTRING (-95.6062724 33.1391388, -95.6062043 33.139092, -95.6061451 33.1390744, -95.6052374 33.139066)",,
20983832,residential,False,False,73.969,Atkins Street,"LINESTRING (-95.6052374 33.139066, -95.604443 33.1390725)",,
20985652,residential,False,True,87.965,Easy Street,"LINESTRING (-95.6052374 33.139066, -95.6051952 33.1382757)",,
20983832,residential,False,True,98.572,Atkins Street,"LINESTRING (-95.6052374 33.139066, -95.6061451 33.1390744, -95.6062043 33.139092, -95.6062724 33.1391388)",,
20983832,residential,False,False,37.096,Atkins Street,"LINESTRING (-95.604443 33.1390725, -95.6040446 33.1390695)",,
20983832,residential,False,True,73.969,Atkins Street,"LINESTRING (-95.604443 33.1390725, -95.6052374 33.139066)",,
20987236,residential,False,False,122.509,Rogers Street,"LINESTRING (-95.604443 33.1390725, -95.6044302 33.1401742)",,
20987236,residential,False,True,87.833,Rogers Street,"LINESTRING (-95.604443 33.1390725, -95.6044435 33.1382826)",,
59980835,tertiary,False,False,67.152,Davis Street North,"LINESTRING (-95.602915 33.1390921, -95.6029111 33.139696)",,
20983832,residential,False,True,105.783,Atkins Street,"LINESTRING (-95.602915 33.1390921, -95.6029763 33.1390678, -95.6040446 33.1390695)",,
59980835,tertiary,False,True,88.068,Davis Street North,"LINESTRING (-95.602915 33.1390921, -95.6029166 33.1385742, -95.6029199 33.1383001)",,
792859846,unclassified,False,False,42.918,Atkins Street,"LINESTRING (-95.602915 33.1390921, -95.6028345 33.1391229, -95.6024622 33.1391146)",,
20985736,unclassified,False,True,88.155,Hunter Street,"LINESTRING (-95.6024622 33.1391146, -95.6024767 33.1383219)",,
