osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,access,width,junction
19532368,False,,,Clarence Terrace,residential,,True,115.40899999999999,"LINESTRING (-3.9465428 51.6165222, -3.9465896 51.6164988, -3.9466723 51.6164668, -3.946834 51.6164104, -3.9468824 51.6163972, -3.9480499 51.616078)",,,
"[157759873, 26745699, 23613197, 723613339, 678494014]",True,2,,"['Westway', 'West Way', 'Dillwyn Street']",tertiary,20 mph,False,257.37600000000003,"LINESTRING (-3.9465428 51.6165222, -3.9466747 51.6166376, -3.9470972 51.6170049, -3.947156 51.6170391, -3.9473249 51.6171517, -3.9475057 51.6172559, -3.9475845 51.6172942, -3.9478601 51.617422, -3.9479156 51.6174459, -3.9481686 51.6175541, -3.9484444 51.6176647, -3.9486943 51.6177859, -3.9488534 51.6178804, -3.9490035 51.6179793, -3.9490385 51.6180167, -3.9491624 51.6181333)",,,
44362722,False,,,The Strand,tertiary,30 mph,True,7.339,"LINESTRING (-3.9406302 51.6233708, -3.9406634 51.6233081)",,,
"[11088163, 31716720, 13763475, 837587669, 71764022]",False,"['3', '2']",B4489,"['Caer Street', 'Princess Way', 'Castle Street']","['tertiary', 'secondary']",20 mph,"[False, True]",466.14799999999985,"LINESTRING (-3.9422221 51.6216678, -3.9422327 51.6215766, -3.9421999 51.621413, -3.9420969 51.6210442, -3.9420516 51.6208835, -3.9418106 51.6206255, -3.9417449 51.6205617, -3.9416618 51.6204882, -3.9415999 51.620388, -3.9415534 51.6203005, -3.9415384 51.620147, -3.9415463 51.6201003, -3.9415597 51.6200844, -3.9415853 51.6200736, -3.9424118 51.6198426, -3.9424744 51.6198144, -3.9425047 51.6197979, -3.9425494 51.6197566, -3.9425797 51.6197092, -3.9425934 51.6196183, -3.9424666 51.619495, -3.9423829 51.6194139, -3.9422715 51.619306, -3.9421487 51.6191871, -3.9420568 51.6190917, -3.9416025 51.6186559, -3.9412576 51.6183334, -3.9411569 51.6182424, -3.9411299 51.618218)",,,
30091060,False,,,Welcome Lane,tertiary,30 mph,False,75.551,"LINESTRING (-3.9422221 51.6216678, -3.9418551 51.6216857, -3.9415397 51.6217002, -3.941309 51.6217044, -3.9412165 51.6217086, -3.9411682 51.6217186, -3.9411374 51.6217296)",,,
"[9527812, 30130942, 137491583]",False,4,B4290,College Street,secondary,20 mph,False,96.72699999999999,"LINESTRING (-3.9422221 51.6216678, -3.9430717 51.6215873, -3.9432062 51.6215807, -3.9433659 51.6215873, -3.9434193 51.6215959, -3.9434782 51.6216056, -3.9435415 51.6216159, -3.9436045 51.6216262)",,,
12628117,True,1,,,unclassified,,False,31.842,"LINESTRING (-3.9428166 51.6169432, -3.9426021 51.6168563, -3.9425677 51.6168424, -3.94251 51.6168427, -3.9424148 51.6168721)",no,,
12628973,True,2,,Albert Row,unclassified,,False,23.505000000000003,"LINESTRING (-3.9428166 51.6169432, -3.9426306 51.6168424, -3.9425601 51.6168042)",,,
12629153,False,,,Albert Row,unclassified,,True,95.68299999999999,"LINESTRING (-3.9428166 51.6169432, -3.942935 51.6169984, -3.9434378 51.6172548, -3.943515 51.617301, -3.9436058 51.6174056, -3.9436966 51.6175031, -3.9437713 51.6175508)",,,
26433267,True,2,A4067,Oystermouth Road,primary,30 mph,False,101.921,"LINESTRING (-3.9424148 51.6168721, -3.9412292 51.6174182)",,,
5666762,False,2,B4290,Saint Helen's Road,secondary,20 mph,True,22.234,"LINESTRING (-3.9514625 51.6188192, -3.9517127 51.6186933)",,,
5666762,False,2,B4290,Saint Helen's Road,secondary,20 mph,False,91.13000000000001,"LINESTRING (-3.9514625 51.6188192, -3.9510297 51.6190078, -3.9508773 51.6190736, -3.9506524 51.6191729, -3.9504386 51.6192466, -3.9503634 51.6192713)",,,
19588990,True,,,Oxford Street,residential,20 mph,False,47.243,"LINESTRING (-3.9506511 51.618302, -3.9512846 51.6181414)",,,
13632910,False,,,Little Gam Street,residential,,True,69.08500000000001,"LINESTRING (-3.9506511 51.618302, -3.9504323 51.6180192, -3.9502177 51.617742)",,,
831851221,True,1,,,secondary_link,20 mph,False,33.949,"LINESTRING (-3.9491296 51.6197116, -3.9490513 51.6197689, -3.9490142 51.6198028, -3.9489798 51.6198491, -3.9489518 51.619941, -3.9489681 51.6199845)",,,
837587668,True,1,B4290,The Kingsway,secondary,20 mph,False,29.715,"LINESTRING (-3.9491296 51.6197116, -3.9490418 51.6197194, -3.9490327 51.6197217, -3.9489719 51.619741, -3.948737 51.6198153)",,,
737655497,False,2,,,unclassified,,False,5.274,"LINESTRING (-3.9464288 51.6166434, -3.9463668 51.6166711)",,,
737655498,True,2,,West Way,tertiary,20 mph,False,7.0,"LINESTRING (-3.9464288 51.6166434, -3.9463759 51.6165897)",,,
408547332,True,2,,,tertiary_link,30 mph,False,9.934,"LINESTRING (-3.9456335 51.6155301, -3.945646 51.6154411)",,,
1083583072,True,2,A4067,Oystermouth Road,primary,30 mph,False,17.925,"LINESTRING (-3.9456335 51.6155301, -3.9453953 51.6155942)",,,
13632858,True,,,Western Street,residential,,False,52.368,"LINESTRING (-3.9502177 51.617742, -3.9495224 51.6179302)",,,
15219111,False,,,Gethin Street,unclassified,,False,42.103,"LINESTRING (-3.9502177 51.617742, -3.9499789 51.6173936)",,4,
13632910,False,,,Little Gam Street,residential,,False,69.08500000000001,"LINESTRING (-3.9502177 51.617742, -3.9504323 51.6180192, -3.9506511 51.618302)",,,
13758847,False,,,Argyle Street,residential,,False,54.122,"LINESTRING (-3.9524066 51.6158242, -3.9528784 51.6162129)",,,
23160026,False,2,,The Strand,tertiary,30 mph,False,186.06500000000003,"LINESTRING (-3.9411374 51.6217296, -3.9411052 51.6217585, -3.941081 51.6217944, -3.9410703 51.6218318, -3.941081 51.6218751, -3.9411157 51.6220194, -3.9411542 51.6221765, -3.9411856 51.6223532, -3.941196 51.6225258, -3.9411685 51.622698, -3.9410881 51.622849, -3.9409467 51.6229801, -3.9408575 51.6230754, -3.9407796 51.6231738, -3.9407315 51.6232294, -3.9406634 51.6233081)",,,
30091060,False,,,Welcome Lane,tertiary,30 mph,True,75.551,"LINESTRING (-3.9411374 51.6217296, -3.9411682 51.6217186, -3.9412165 51.6217086, -3.941309 51.6217044, -3.9415397 51.6217002, -3.9418551 51.6216857, -3.9422221 51.6216678)",,,
5666762,False,2,B4290,Saint Helen's Road,secondary,20 mph,False,68.866,"LINESTRING (-3.9530684 51.6180615, -3.9522467 51.6184126)",,,
5666762,False,2,B4290,Saint Helen's Road,secondary,20 mph,True,6.78,"LINESTRING (-3.9530684 51.6180615, -3.9531462 51.6180243)",,,
5666762,False,2,B4290,Saint Helen's Road,secondary,20 mph,False,48.306,"LINESTRING (-3.9522467 51.6184126, -3.9517127 51.6186933)",,,
5666762,False,2,B4290,Saint Helen's Road,secondary,20 mph,True,68.866,"LINESTRING (-3.9522467 51.6184126, -3.9530684 51.6180615)",,,
88757405,False,2,A4118,Alexandra Road,primary,20 mph,False,8.7,"LINESTRING (-3.9448038 51.6232238, -3.944732 51.6232881)",,,
831851224,False,2,A4118,Alexandra Road,primary,20 mph,True,104.564,"LINESTRING (-3.9448038 51.6232238, -3.9448893 51.6231365, -3.9449817 51.6229945, -3.9451104 51.6227781, -3.9451827 51.622662, -3.9452438 51.622592, -3.9453202 51.6225233, -3.9454793 51.6223889)",,,
14360505,False,2,,Wyndham Street,residential,,True,68.477,"LINESTRING (-3.9512846 51.6181414, -3.9516333 51.618638, -3.9517127 51.6186933)",,,
19588990,True,,,Oxford Street,residential,20 mph,False,114.07900000000001,"LINESTRING (-3.9512846 51.6181414, -3.9516254 51.6180462, -3.9519545 51.6178849, -3.9526289 51.6175542)",,,
5666762,False,2,B4290,Saint Helen's Road,secondary,20 mph,False,22.234,"LINESTRING (-3.9517127 51.6186933, -3.9514625 51.6188192)",,,
5666762,False,2,B4290,Saint Helen's Road,secondary,20 mph,True,48.306,"LINESTRING (-3.9517127 51.6186933, -3.9522467 51.6184126)",,,
14360505,False,2,,Wyndham Street,residential,,False,68.477,"LINESTRING (-3.9517127 51.6186933, -3.9516333 51.618638, -3.9512846 51.6181414)",,,
13758847,False,,,Argyle Street,residential,,True,54.122,"LINESTRING (-3.9528784 51.6162129, -3.9524066 51.6158242)",,,
15219108,False,,,Spring Terrace,residential,,False,100.112,"LINESTRING (-3.9528784 51.6162129, -3.9516714 51.6167118)",,,
15219111,False,,,Gethin Street,unclassified,,True,42.103,"LINESTRING (-3.9499789 51.6173936, -3.9502177 51.617742)",,4,
15219120,False,,,Madoc Street,residential,,True,139.294,"LINESTRING (-3.9499789 51.6173936, -3.9502331 51.6172912, -3.9516714 51.6167118)",,,
133210304,False,,,Madoc Place,unclassified,,False,72.287,"LINESTRING (-3.9499789 51.6173936, -3.9498818 51.6172652, -3.9493226 51.617475, -3.9491877 51.6175342)",,5.4,
15219108,False,,,Spring Terrace,residential,,True,100.112,"LINESTRING (-3.9516714 51.6167118, -3.9528784 51.6162129)",,,
15219120,False,,,Madoc Street,residential,,False,139.294,"LINESTRING (-3.9516714 51.6167118, -3.9502331 51.6172912, -3.9499789 51.6173936)",,,
"[15589505, 15243989]",True,,,"['Richardson Road', 'Richardson Street']",residential,,False,169.845,"LINESTRING (-3.9516714 51.6167118, -3.9513139 51.6163777, -3.9510954 51.6161856, -3.9513852 51.6161173, -3.951979 51.6159469, -3.9524066 51.6158242)",,,
13632858,True,,,Western Street,residential,,False,38.439,"LINESTRING (-3.9495224 51.6179302, -3.9494248 51.6179619, -3.9492918 51.6179903, -3.9492292 51.6180152, -3.9491414 51.6180636, -3.9491624 51.6181333)",,,
22974101,False,,,William Street,residential,,False,49.828,"LINESTRING (-3.9495224 51.6179302, -3.9494944 51.617892, -3.9493535 51.6177001, -3.9491877 51.6175342)",,,
5666762,False,2,B4290,Saint Helen's Road,secondary,20 mph,False,6.78,"LINESTRING (-3.9531462 51.6180243, -3.9530684 51.6180615)",,,
15243960,False,,,Richardson Street,residential,,False,63.309,"LINESTRING (-3.9531462 51.6180243, -3.9528366 51.6177429, -3.9526289 51.6175542)",,,
15243960,False,,,Richardson Street,residential,,False,44.157,"LINESTRING (-3.9526289 51.6175542, -3.9522693 51.6172258)",,,
15243960,False,,,Richardson Street,residential,,True,63.309,"LINESTRING (-3.9526289 51.6175542, -3.9528366 51.6177429, -3.9531462 51.6180243)",,,
15243989,True,,,Richardson Street,residential,,False,57.433,"LINESTRING (-3.9521607 51.6171295, -3.9516714 51.6167118)",,,
13632858,True,,,Western Street,residential,,False,151.15800000000002,"LINESTRING (-3.9521607 51.6171295, -3.9517106 51.6173357, -3.9502177 51.617742)",,,
15243960,False,,,Richardson Street,residential,,True,44.157,"LINESTRING (-3.9522693 51.6172258, -3.9526289 51.6175542)",,,
15243982,True,,,Richardson Street,residential,,False,13.072,"LINESTRING (-3.9522693 51.6172258, -3.9521607 51.6171295)",,,
"[737655474, 23613202, 26432734]",True,"['3', '2']",,"['West Way', 'Dillwyn Street']",tertiary,20 mph,False,243.43,"LINESTRING (-3.9489822 51.61811, -3.948958 51.6180882, -3.9489044 51.618048, -3.948781 51.6179588, -3.9485578 51.6178342, -3.9483022 51.6177137, -3.9480865 51.617628, -3.9477729 51.6174975, -3.9475934 51.6174412, -3.9475396 51.6174198, -3.9472981 51.6173203, -3.9472286 51.6172857, -3.9471591 51.6172483, -3.947092 51.617205, -3.9470295 51.6171559, -3.9469307 51.6170842, -3.9468203 51.6169936, -3.9465275 51.616738, -3.9464915 51.6167038, -3.9464288 51.6166434)",,,
137491592,True,1,,Singleton Street,unclassified,,False,136.182,"LINESTRING (-3.9489822 51.61811, -3.9488522 51.6181365, -3.9488282 51.618145, -3.9486441 51.6182101, -3.9485396 51.618247, -3.948381 51.6182923, -3.9482759 51.6183194, -3.9480314 51.6183834, -3.9473135 51.6185826, -3.9471894 51.618617)",,,
"[740982184, 747347361, 13443699, 15807223]",True,1,,"['Oxford Street', 'Plymouth Street']",unclassified,,False,203.103,"LINESTRING (-3.9471894 51.618617, -3.9472075 51.6186417, -3.9475844 51.6191529, -3.9476717 51.6191296, -3.9484034 51.6189249, -3.9488663 51.6187979, -3.9492903 51.6186816, -3.9494058 51.6186512)",,,
15807231,False,,,Nelson Street,unclassified,,False,40.845,"LINESTRING (-3.9471894 51.618617, -3.9470694 51.6186326, -3.946727 51.6186773, -3.9466086 51.6186855)",,,
15808517,True,,,Upper Union Street,unclassified,,False,2.042,"LINESTRING (-3.94667 51.6204484, -3.9466544 51.6204328)",,,
13449572,False,2,,The Kingsway,tertiary,20 mph,False,131.578,"LINESTRING (-3.94667 51.6204484, -3.9471448 51.6202946, -3.9474456 51.6201971, -3.9478124 51.6200782, -3.9483596 51.6199009)",,,
158732023,True,,,Craddock Street,residential,,False,60.433,"LINESTRING (-3.94667 51.6204484, -3.9467023 51.620486, -3.9470812 51.6209282)",,,
936407802,False,2,,The Kingsway,tertiary,20 mph,True,62.67,"LINESTRING (-3.94667 51.6204484, -3.9464612 51.6205133, -3.9461395 51.6206133, -3.9458573 51.6206995)",,,
44362722,False,,,The Strand,tertiary,30 mph,False,7.339,"LINESTRING (-3.9406634 51.6233081, -3.9406302 51.6233708)",,,
23160026,False,2,,The Strand,tertiary,30 mph,True,186.06500000000005,"LINESTRING (-3.9406634 51.6233081, -3.9407315 51.6232294, -3.9407796 51.6231738, -3.9408575 51.6230754, -3.9409467 51.6229801, -3.9410881 51.622849, -3.9411685 51.622698, -3.941196 51.6225258, -3.9411856 51.6223532, -3.9411542 51.6221765, -3.9411157 51.6220194, -3.941081 51.6218751, -3.9410703 51.6218318, -3.941081 51.6217944, -3.9411052 51.6217585, -3.9411374 51.6217296)",,,
936407801,False,2,,The Kingsway,tertiary,20 mph,False,17.833,"LINESTRING (-3.9456283 51.6207737, -3.9458573 51.6206995)",,,
"[17353784, 17353804]",False,2,,"['Portland Street', 'Park Street']",unclassified,,True,106.77499999999999,"LINESTRING (-3.9456283 51.6207737, -3.9455915 51.6207277, -3.9455791 51.6207122, -3.9453244 51.6203941, -3.9454409 51.6203609, -3.9459078 51.6202277, -3.946109 51.6201697)",,,
"[936407800, 5666767]",False,2,,The Kingsway,tertiary,20 mph,True,172.043,"LINESTRING (-3.9456283 51.6207737, -3.9453938 51.6208551, -3.9449672 51.6210025, -3.9447655 51.6210723, -3.9446276 51.6211182, -3.9439699 51.6213373, -3.9438343 51.6214142, -3.9437935 51.6214409, -3.9437203 51.6214885, -3.9437011 51.6215073, -3.943647 51.6215533, -3.9436045 51.6216262)",,,
740982184,True,1,,Oxford Street,unclassified,,False,8.814,"LINESTRING (-3.9494058 51.6186512, -3.9495218 51.6186181)",,,
"[15806977, 50900882]",True,2,,"['Singleton Street', 'Dillwyn Street']",tertiary,20 mph,False,67.005,"LINESTRING (-3.9494058 51.6186512, -3.9492232 51.6184041, -3.949065 51.618189, -3.9489822 51.61811)",,,
158732028,False,,,Glamorgan Street,residential,,False,7.21,"LINESTRING (-3.9481304 51.6160367, -3.9480499 51.616078)",,,
19869689,False,,,Paxton Street,residential,,False,49.545,"LINESTRING (-3.9481304 51.6160367, -3.9479513 51.6158739, -3.9478193 51.6156394)",,,
19869689,False,,,Paxton Street,residential,,False,55.768,"LINESTRING (-3.9478193 51.6156394, -3.9475211 51.6151733)",,,
19869695,False,,,Recorder Street,residential,,False,115.056,"LINESTRING (-3.9478193 51.6156394, -3.9462758 51.6160294)",,,
19869689,False,,,Paxton Street,residential,,True,49.545,"LINESTRING (-3.9478193 51.6156394, -3.9479513 51.6158739, -3.9481304 51.6160367)",,,
19869695,False,,,Recorder Street,residential,,True,115.056,"LINESTRING (-3.9462758 51.6160294, -3.9478193 51.6156394)",,,
19869702,False,,,Bathurst Street,residential,,False,29.741,"LINESTRING (-3.9462758 51.6160294, -3.9461292 51.6157779)",,,
19869702,False,,,Bathurst Street,residential,,True,10.582,"LINESTRING (-3.9462758 51.6160294, -3.9463292 51.6161186)",,,
19869702,False,,,Bathurst Street,residential,,False,10.582,"LINESTRING (-3.9463292 51.6161186, -3.9462758 51.6160294)",,,
19869702,False,,,Bathurst Street,residential,,True,29.741,"LINESTRING (-3.9461292 51.6157779, -3.9462758 51.6160294)",,,
19869689,False,,,Paxton Street,residential,,True,55.768,"LINESTRING (-3.9475211 51.6151733, -3.9478193 51.6156394)",,,
22650788,False,,,Calvert Terrace,residential,,False,42.403,"LINESTRING (-3.9528175 51.6206628, -3.9524718 51.6203476)",,,
22650788,False,,,Calvert Terrace,residential,,True,42.403,"LINESTRING (-3.9524718 51.6203476, -3.9528175 51.6206628)",,,
123699344,False,,A4118,Walter Road,primary,20 mph,False,4.454,"LINESTRING (-3.9524718 51.6203476, -3.95241 51.6203591)",,,
936407801,False,2,,The Kingsway,tertiary,20 mph,True,17.833,"LINESTRING (-3.9458573 51.6206995, -3.9456283 51.6207737)",,,
936407802,False,2,,The Kingsway,tertiary,20 mph,False,62.67,"LINESTRING (-3.9458573 51.6206995, -3.9461395 51.6206133, -3.9464612 51.6205133, -3.94667 51.6204484)",,,
131823447,False,2,A4118,Mansel Street,primary,20 mph,True,23.16,"LINESTRING (-3.9475495 51.6213493, -3.9478194 51.6212256)",,,
22751911,True,,,Craddock Street,residential,,False,75.156,"LINESTRING (-3.9475495 51.6213493, -3.9477804 51.6215968, -3.9479425 51.621788, -3.9480729 51.6219418)",,,
23035872,False,2,A4118,De La Beche Street,primary,20 mph,False,118.719,"LINESTRING (-3.9475495 51.6213493, -3.9473966 51.6214282, -3.9467066 51.6217842, -3.9464255 51.6219293, -3.946363 51.6219544, -3.9462076 51.6220152)",,,
22650820,False,,,Carlton Terrace,residential,,False,173.621,"LINESTRING (-3.9504483 51.6214535, -3.9499278 51.6215234, -3.9492625 51.6216279, -3.9485335 51.6217885, -3.9480729 51.6219418)",,,
22751938,False,,,Verandah Street,residential,,False,51.652,"LINESTRING (-3.9504483 51.6214535, -3.9503068 51.6210776, -3.9502701 51.6210025)",,,
22751913,False,,,Willows Place,residential,,False,55.569,"LINESTRING (-3.9480729 51.6219418, -3.9474617 51.622267)",,,
22650820,False,,,Carlton Terrace,residential,,True,173.621,"LINESTRING (-3.9480729 51.6219418, -3.9485335 51.6217885, -3.9492625 51.6216279, -3.9499278 51.6215234, -3.9504483 51.6214535)",,,
22751913,False,,,Willows Place,residential,,True,55.569,"LINESTRING (-3.9474617 51.622267, -3.9480729 51.6219418)",,,
22751938,False,,,Verandah Street,residential,,True,51.652,"LINESTRING (-3.9502701 51.6210025, -3.9503068 51.6210776, -3.9504483 51.6214535)",,,
28382536,False,,,Page Street,residential,,True,58.654,"LINESTRING (-3.9507622 51.6192378, -3.9511423 51.6194818, -3.9513541 51.6196162)",,,
28382536,False,,,Page Street,residential,,False,58.654,"LINESTRING (-3.9513541 51.6196162, -3.9511423 51.6194818, -3.9507622 51.6192378)",,,
22883401,False,,,Norfolk Street,residential,,False,140.744,"LINESTRING (-3.9520421 51.6237584, -3.9500626 51.6240615)",,,
22885426,False,,,Harcourt Street,residential,,False,60.984,"LINESTRING (-3.9520421 51.6237584, -3.9518565 51.6232222)",,,
22883401,False,,,Norfolk Street,residential,,True,140.744,"LINESTRING (-3.9500626 51.6240615, -3.9520421 51.6237584)",,,
22885392,False,,,Stanley Place,residential,,False,62.647,"LINESTRING (-3.9500626 51.6240615, -3.9498363 51.6235159)",,,
22885392,False,,,Stanley Place,residential,,True,64.473,"LINESTRING (-3.9496163 51.6229524, -3.9498363 51.6235159)",,,
22885405,False,,,Cromwell Street,residential,,False,144.013,"LINESTRING (-3.9496163 51.6229524, -3.9516419 51.6226427)",,,
22885405,False,,,Cromwell Street,residential,,False,99.585,"LINESTRING (-3.9516419 51.6226427, -3.9530367 51.6224142)",,,
22885405,False,,,Cromwell Street,residential,,True,144.013,"LINESTRING (-3.9516419 51.6226427, -3.9496163 51.6229524)",,,
22885426,False,,,Harcourt Street,residential,,True,66.119,"LINESTRING (-3.9516419 51.6226427, -3.9518565 51.6232222)",,,
22885392,False,,,Stanley Place,residential,,False,64.473,"LINESTRING (-3.9498363 51.6235159, -3.9496163 51.6229524)",,,
22885392,False,,,Stanley Place,residential,,True,62.647,"LINESTRING (-3.9498363 51.6235159, -3.9500626 51.6240615)",,,
22885401,False,,,Rhondda Street,residential,,False,143.233,"LINESTRING (-3.9498363 51.6235159, -3.9518565 51.6232222)",,,
22885401,False,,,Rhondda Street,residential,,True,143.233,"LINESTRING (-3.9518565 51.6232222, -3.9498363 51.6235159)",,,
22885426,False,,,Harcourt Street,residential,,False,66.119,"LINESTRING (-3.9518565 51.6232222, -3.9516419 51.6226427)",,,
22885426,False,,,Harcourt Street,residential,,True,60.984,"LINESTRING (-3.9518565 51.6232222, -3.9520421 51.6237584)",,,
22974101,False,,,William Street,residential,,False,21.750999999999998,"LINESTRING (-3.9491877 51.6175342, -3.9491303 51.6174633, -3.9490863 51.6173503)",,,
22974101,False,,,William Street,residential,,True,49.828,"LINESTRING (-3.9491877 51.6175342, -3.9493535 51.6177001, -3.9494944 51.617892, -3.9495224 51.6179302)",,,
133210304,False,,,Madoc Place,unclassified,,True,72.287,"LINESTRING (-3.9491877 51.6175342, -3.9493226 51.617475, -3.9498818 51.6172652, -3.9499789 51.6173936)",,5.4,
22974101,False,,,William Street,residential,,False,99.661,"LINESTRING (-3.9490863 51.6173503, -3.9489833 51.6170905, -3.9484538 51.6165546)",,,
22974101,False,,,William Street,residential,,True,21.750999999999998,"LINESTRING (-3.9490863 51.6173503, -3.9491303 51.6174633, -3.9491877 51.6175342)",,,
22974103,False,,,William Court,residential,,False,27.752000000000002,"LINESTRING (-3.9490863 51.6173503, -3.9488304 51.6173973, -3.9487304 51.6174537)",,,
22974101,False,,,William Street,residential,,False,11.583,"LINESTRING (-3.9484538 51.6165546, -3.9483613 51.6164677)",,,
22974101,False,,,William Street,residential,,True,99.661,"LINESTRING (-3.9484538 51.6165546, -3.9489833 51.6170905, -3.9490863 51.6173503)",,,
22974106,False,,,Clarence Street,residential,,False,93.92,"LINESTRING (-3.9484538 51.6165546, -3.947676 51.6168421, -3.9472844 51.6169861)",,,
22974101,False,,,William Street,residential,,True,11.583,"LINESTRING (-3.9483613 51.6164677, -3.9484538 51.6165546)",,,
22974118,False,,,William Street,residential,,False,34.332,"LINESTRING (-3.9482669 51.6163558, -3.9480499 51.616078)",,,
22974118,False,,,William Street,residential,,True,34.332,"LINESTRING (-3.9480499 51.616078, -3.9482669 51.6163558)",,,
158732028,False,,,Glamorgan Street,residential,,True,7.21,"LINESTRING (-3.9480499 51.616078, -3.9481304 51.6160367)",,,
19532368,False,,,Clarence Terrace,residential,,False,115.409,"LINESTRING (-3.9480499 51.616078, -3.9468824 51.6163972, -3.946834 51.6164104, -3.9466723 51.6164668, -3.9465896 51.6164988, -3.9465428 51.6165222)",,,
22974105,False,,,William Court,residential,,False,3.354,"LINESTRING (-3.9487304 51.6174537, -3.948696 51.6174324)",,,
22974105,False,,,William Court,residential,,True,7.721,"LINESTRING (-3.9487304 51.6174537, -3.9487904 51.6175123)",,,
22974103,False,,,William Court,residential,,True,27.752000000000002,"LINESTRING (-3.9487304 51.6174537, -3.9488304 51.6173973, -3.9490863 51.6173503)",,,
22974105,False,,,William Court,residential,,False,7.721,"LINESTRING (-3.9487904 51.6175123, -3.9487304 51.6174537)",,,
22974105,False,,,William Court,residential,,True,3.354,"LINESTRING (-3.948696 51.6174324, -3.9487304 51.6174537)",,,
22974106,False,,,Clarence Street,residential,,True,93.92,"LINESTRING (-3.9472844 51.6169861, -3.947676 51.6168421, -3.9484538 51.6165546)",,,
119617011,False,,,Heathfield,residential,,False,324.26700000000005,"LINESTRING (-3.9517152 51.6219028, -3.951078 51.6219342, -3.9503875 51.6220195, -3.9498357 51.6220976, -3.9486921 51.622305, -3.9485591 51.6223446, -3.9483873 51.6224069, -3.9481798 51.6225038, -3.9479313 51.622656, -3.9477652 51.6227473, -3.9474047 51.6228805)",,,
119617011,False,,,Heathfield,residential,,True,74.80900000000001,"LINESTRING (-3.9517152 51.6219028, -3.9523571 51.621868, -3.9525804 51.6218583, -3.9527262 51.621852, -3.9527945 51.6218447)",,,
22885405,False,,,Cromwell Street,residential,,True,99.585,"LINESTRING (-3.9530367 51.6224142, -3.9516419 51.6226427)",,,
23107918,False,,,Primrose Hill,residential,,False,65.523,"LINESTRING (-3.9530367 51.6224142, -3.9529751 51.6222677, -3.9529064 51.6221291, -3.952812 51.6219, -3.9527945 51.6218447)",,,
