osmid,lanes,name,highway,oneway,reversed,length,bridge,geometry,maxspeed,ref
5010709,,East Congress Plaza Drive,secondary,False,True,142.85199999999998,,"LINESTRING (-87.6241746 41.8769665, -87.6241243 41.8769286, -87.6240325 41.8768593, -87.6240054 41.8768352, -87.6239538 41.8767893, -87.6238965 41.8767384, -87.6238523 41.8767002, -87.6238086 41.8766624, -87.6237144 41.876581, -87.6237128 41.8765796, -87.6236533 41.8765264, -87.6235862 41.8764589, -87.6235264 41.8763819, -87.6234661 41.876294, -87.6234151 41.8762194, -87.6233648 41.8761257, -87.6233253 41.8760207, -87.6233104 41.8759751, -87.6232986 41.8758902)",,
59667608,,East Van Buren Street,secondary,True,False,17.823,,"LINESTRING (-87.6241746 41.8769665, -87.6242419 41.8769915, -87.6243016 41.8770018, -87.6243796 41.87701)",,
"[772541923, 372671686]",3,South Michigan Avenue,secondary,True,False,147.538,,"LINESTRING (-87.6241746 41.8769665, -87.6241683 41.8770984, -87.6241744 41.8773509, -87.6241758 41.8775602, -87.6241915 41.8780569, -87.624195 41.8781614, -87.6241977 41.8781961, -87.6242078 41.8782927)",30 mph,
24613631,2,South State Street,secondary,True,False,64.786,,"LINESTRING (-87.6276645 41.8769377, -87.6277051 41.8768527, -87.6276969 41.8765096, -87.627639 41.8763667)",,
445290295,4,South State Street,secondary,False,True,141.58299999999997,,"LINESTRING (-87.6276645 41.8769377, -87.6276671 41.8770158, -87.6276689 41.8770844, -87.6276843 41.877753, -87.6276905 41.8780194, -87.6276922 41.8781217, -87.6276919 41.8782108)",,
"[1194188299, 1190700428]",2,West Van Buren Street,secondary,True,False,89.071,,"LINESTRING (-87.6276645 41.8769377, -87.6278096 41.8769252, -87.6280559 41.8769189, -87.6286477 41.8769109, -87.6287391 41.8769116)",,
24091488,,South Plymouth Court,residential,False,True,141.989,,"LINESTRING (-87.6287391 41.8769116, -87.6287409 41.8769857, -87.6287417 41.8772131, -87.6287447 41.8773501, -87.6287588 41.877859, -87.6287649 41.8780774, -87.6287662 41.8781033, -87.6287692 41.8781883)",,
1194188298,,South Plymouth Court,residential,False,False,134.091,,"LINESTRING (-87.6287391 41.8769116, -87.6287385 41.8768282, -87.628733 41.8766134, -87.6287182 41.8760391, -87.628712 41.875799, -87.6287096 41.8757059)",,
1194188300,2,West Van Buren Street,secondary,True,False,42.922,,"LINESTRING (-87.6287391 41.8769116, -87.6288424 41.876909, -87.6291527 41.8769046, -87.6292574 41.8769036)",,
4476711,2,West Van Buren Street,secondary,True,False,40.111000000000004,,"LINESTRING (-87.6292574 41.8769036, -87.6293406 41.8769027, -87.6293945 41.8769021, -87.6296656 41.8768987, -87.6297418 41.8768979)",,
"[1194188297, 1028907899, 433783093]",3,South Dearborn Street,secondary,True,False,141.89000000000001,,"LINESTRING (-87.6292574 41.8769036, -87.6292599 41.8769808, -87.6292771 41.8777816, -87.6292845 41.8779894, -87.6292879 41.8781017, -87.6292907 41.8781794)",,
"[973275641, 1051441727]",3,East Adams Street,secondary,True,False,132.123,,"LINESTRING (-87.6261297 41.8795286, -87.6262861 41.8795252, -87.6268399 41.8795136, -87.6269746 41.8795103, -87.6274159 41.8795001, -87.6275645 41.8794975, -87.6277233 41.8794803)",,Hist US 66
"[1051441729, 1051441730]","['3', '2']",South Wabash Avenue,secondary,True,False,140.899,,"LINESTRING (-87.6261297 41.8795286, -87.6261264 41.8794447, -87.6261225 41.8792061, -87.6261214 41.8791391, -87.6261191 41.8790012, -87.6261181 41.8789649, -87.6261082 41.8786378, -87.6260995 41.8783264, -87.6260987 41.8782617)",,
5010709,,East Congress Plaza Drive,secondary,False,False,142.85200000000003,,"LINESTRING (-87.6232986 41.8758902, -87.6233104 41.8759751, -87.6233253 41.8760207, -87.6233648 41.8761257, -87.6234151 41.8762194, -87.6234661 41.876294, -87.6235264 41.8763819, -87.6235862 41.8764589, -87.6236533 41.8765264, -87.6237128 41.8765796, -87.6237144 41.876581, -87.6238086 41.8766624, -87.6238523 41.8767002, -87.6238965 41.8767384, -87.6239538 41.8767893, -87.6240054 41.8768352, -87.6240325 41.8768593, -87.6241243 41.8769286, -87.6241746 41.8769665)",,
313874093,3,East Ida B. Wells Drive,secondary,True,False,76.313,,"LINESTRING (-87.6232986 41.8758902, -87.6234371 41.8758711, -87.6239299 41.8758175, -87.6240926 41.8757935, -87.6242038 41.8757665)",,
313874095,,East Congress Plaza Drive,secondary,False,True,30.657000000000004,,"LINESTRING (-87.6232986 41.8758902, -87.6232976 41.8756971, -87.6232985 41.8756145)",,
33917148,,East Ida B. Wells Drive,secondary,True,False,13.018,,"LINESTRING (-87.6242038 41.8757665, -87.6243501 41.8757236)",,
"[435559515, 236157091]","['4', '3']",South Michigan Avenue,secondary,True,False,133.46599999999998,,"LINESTRING (-87.6242038 41.8757665, -87.6242049 41.8758652, -87.6241987 41.8763549, -87.6241902 41.8765542, -87.6241746 41.8769665)",30 mph,
236157108,,East Ida B. Wells Drive,secondary,True,False,13.098,,"LINESTRING (-87.6243501 41.8757236, -87.6241986 41.8756897)",,
236157125,6,East Ida B. Wells Drive,secondary,False,False,139.56799999999998,,"LINESTRING (-87.6243501 41.8757236, -87.62448 41.875722, -87.6251967 41.8757087, -87.6258827 41.8756986, -87.6260353 41.8756941)",30 mph,
"[435559506, 313874092]","['4', '3']",South Michigan Avenue,secondary,True,False,140.4,,"LINESTRING (-87.6243501 41.8757236, -87.6243517 41.875611, -87.6243419 41.8751332, -87.6243366 41.874772, -87.6243278 41.8744611)",30 mph,
4477283,2,East Adams Street,secondary,True,False,12.794,,"LINESTRING (-87.62429 41.879559, -87.6244445 41.8795564)",,Hist US 66
294582657,3,East Adams Street,secondary,True,False,139.55200000000002,,"LINESTRING (-87.6244445 41.8795564, -87.6245874 41.8795541, -87.6252037 41.8795439, -87.6252818 41.8795426, -87.6253708 41.8795411, -87.6254479 41.8795399, -87.6258736 41.8795328, -87.6259784 41.8795311, -87.6261297 41.8795286)",,Hist US 66
"[1056418851, 255368071]",3,South Michigan Avenue,secondary,True,False,140.444,,"LINESTRING (-87.6244445 41.8795564, -87.624439 41.8792064, -87.624418 41.878545, -87.6244156 41.8783781, -87.624413 41.8782936)",30 mph,
"[319345473, 435724081]",3,West Adams Street,secondary,True,False,132.893,,"LINESTRING (-87.6277233 41.8794803, -87.6278856 41.8794657, -87.6284194 41.8794596, -87.6292123 41.8794462, -87.629327 41.8794443)",,Hist US 66
"[519223973, 328987166]","['4', '5']",South State Street,secondary,False,False,141.19,,"LINESTRING (-87.6277233 41.8794803, -87.6277209 41.8794021, -87.6277201 41.8793526, -87.6277137 41.8789865, -87.6277087 41.8788321, -87.6277039 41.8786245, -87.6276997 41.8784415, -87.6276941 41.8782886, -87.6276919 41.8782108)",,
"[435559502, 435559501, 231237526, 518573327]","['7', '6']",South Columbus Drive,secondary,False,False,241.468,,"LINESTRING (-87.620591 41.8732179, -87.6205715 41.8733398, -87.6205803 41.8736146, -87.6206019 41.8745213, -87.6206163 41.8750529, -87.6206263 41.8753882)",,
"[316907584, 25026604, 314943087, 435558479, 435558482]","['4', '5']",East Balbo Drive,secondary,False,"[False, True]",293.711,yes,"LINESTRING (-87.620591 41.8732179, -87.6207229 41.8732166, -87.6208056 41.8732141, -87.6208681 41.8732129, -87.6208948 41.8732124, -87.6211047 41.8732086, -87.6213807 41.8732035, -87.6217975 41.8731958, -87.6222516 41.8731874, -87.622753 41.8731781, -87.6230712 41.8731722, -87.6235509 41.8731634, -87.6238117 41.8731586, -87.6240041 41.873155, -87.6241372 41.8731526)",,
"[435657099, 23888140, 25026653, 33116710]","['4', '3']",East Jackson Drive,secondary,False,True,289.8670000000001,yes,"LINESTRING (-87.6207071 41.8783304, -87.620899 41.8783266, -87.6212114 41.8783238, -87.6213746 41.8783224, -87.6216389 41.87832, -87.6217556 41.878319, -87.6217792 41.8783188, -87.6218506 41.8783182, -87.6219204 41.8783176, -87.6221271 41.8783159, -87.6223275 41.8783142, -87.6223786 41.8783138, -87.6225179 41.8783116, -87.622816 41.8783069, -87.622948 41.8783048, -87.6230825 41.8783027, -87.6231381 41.8783018, -87.6240966 41.8782918, -87.6242078 41.8782927)",,
"[435559504, 435559499, 435559500]","['7', '8']",South Columbus Drive,secondary,False,True,227.28699999999998,,"LINESTRING (-87.6207071 41.8783304, -87.6207013 41.8782257, -87.6206966 41.8779049, -87.6206714 41.8773562, -87.6206559 41.8767155, -87.6206379 41.8762871)",,
"[1028881432, 316764834]","['3', '2']",South Dearborn Street,secondary,True,False,111.614,,"LINESTRING (-87.6291851 41.8745423, -87.6291892 41.8746296, -87.6291939 41.87473, -87.629213 41.8751378, -87.6292239 41.8754614, -87.6292232 41.8755456)",,
"[294712587, 435724103]",3,West Harrison Street,secondary,False,False,40.004,,"LINESTRING (-87.6291851 41.8745423, -87.6292765 41.8745404, -87.6293176 41.8745396, -87.6296009 41.8745339, -87.6296681 41.8745333)",,
1127665632,3,West Harrison Street,secondary,False,False,41.351,,"LINESTRING (-87.6291851 41.8745423, -87.6290735 41.8745433, -87.628966 41.8745443, -87.6287879 41.874546, -87.6286857 41.8745469)",,
24203010,,South Dearborn Street,secondary,True,False,17.582,,"LINESTRING (-87.6292232 41.8755456, -87.6292261 41.8757037)",,
"[435724090, 435724091]",4,West Ida B. Wells Drive,secondary,True,False,43.045,,"LINESTRING (-87.6292232 41.8755456, -87.6290981 41.8755478, -87.6288148 41.8755499, -87.6287034 41.8755523)",,
615646396,3,East Balbo Drive,secondary,False,False,12.265,,"LINESTRING (-87.6242853 41.8731504, -87.6241372 41.8731526)",,
255623676,3,South Michigan Avenue,secondary,True,False,141.47,,"LINESTRING (-87.6242853 41.8731504, -87.624284 41.8730892, -87.6242609 41.8720383, -87.6242623 41.8719612, -87.6242636 41.8718783)",30 mph,
"[435558477, 435558478]",3,East Balbo Avenue,secondary,False,False,138.685,,"LINESTRING (-87.6242853 41.8731504, -87.6244134 41.8731486, -87.6251458 41.8731367, -87.6255477 41.8731303, -87.6256509 41.8731287, -87.6258064 41.8731261, -87.6259599 41.8731238)",,
292339724,6,South State Street,secondary,False,False,13.552,,"LINESTRING (-87.6276008 41.8744991, -87.6275921 41.8743774)",,
23825858,,East Harrison Street,secondary,False,False,139.309,,"LINESTRING (-87.6276008 41.8744991, -87.6275107 41.8744161, -87.6274751 41.8743907, -87.6274292 41.8743809, -87.6271917 41.8743843, -87.6271813 41.8743845, -87.6268345 41.8743904, -87.6266792 41.8743931, -87.6266337 41.8743939, -87.6263816 41.8743982, -87.6261645 41.8744024, -87.6259874 41.874405)",,
"[24071819, 452182383]",3,West Harrison Street,secondary,False,False,91.88900000000001,,"LINESTRING (-87.6276008 41.8744991, -87.6276756 41.874544, -87.627755 41.8745614, -87.6280996 41.8745598, -87.628158 41.8745595, -87.6285918 41.8745491, -87.6286857 41.8745469)",,
"[435724075, 435724069, 435724063]","['5', '6']",South State Street,secondary,False,True,119.239,,"LINESTRING (-87.6276008 41.8744991, -87.6276016 41.8746447, -87.6276081 41.8748167, -87.6276108 41.8748898, -87.6276199 41.8751399, -87.6276266 41.8754778, -87.6276293 41.8755712)",,
292339724,6,South State Street,secondary,False,True,13.552,,"LINESTRING (-87.6275921 41.8743774, -87.6276008 41.8744991)",,
"[435724072, 249994971, 1083341324]","['3', '2']",South State Street,secondary,True,False,143.828,,"LINESTRING (-87.6275921 41.8743774, -87.6276531 41.8742854, -87.6276681 41.8742628, -87.627656 41.8734354, -87.6276522 41.8731713, -87.6276511 41.8730972)",,
616253249,2,East Balbo Avenue,secondary,False,False,14.981,,"LINESTRING (-87.6276511 41.8730972, -87.6274702 41.8730999)",,
1249715082,2,South State Street,secondary,True,False,88.912,,"LINESTRING (-87.6276511 41.8730972, -87.627649 41.8730025, -87.6276362 41.8724118, -87.6276336 41.8722977)",,
"[316764833, 435724039]","['3', '2']",South Dearborn Street,secondary,True,False,251.261,,"LINESTRING (-87.6291189 41.8722832, -87.629122 41.8723924, -87.6291259 41.8725281, -87.6291595 41.8736988, -87.6291762 41.8742817, -87.6291823 41.8744594, -87.6291851 41.8745423)",,
867133912,,West Polk Street,secondary,False,True,39.551,,"LINESTRING (-87.6291189 41.8722832, -87.6290091 41.8722854, -87.6287188 41.8722912, -87.6286414 41.8722927)",,
"[867133914, 315828470]",,West Polk Street,secondary,False,True,39.516000000000005,,"LINESTRING (-87.6291189 41.8722832, -87.6292044 41.8722814, -87.6292731 41.8722801, -87.6295263 41.8722754, -87.629596 41.8722741)",,
1249715083,,West Polk Street,secondary,False,True,14.987,,"LINESTRING (-87.6276336 41.8722977, -87.6274526 41.8722986)",,
255370738,2,South State Street,secondary,True,False,53.30200000000001,,"LINESTRING (-87.6276336 41.8722977, -87.6276313 41.872192, -87.6276278 41.8720288, -87.6276247 41.8718891, -87.6276232 41.8718184)",,
315989544,,West Polk Street,secondary,False,False,83.44800000000001,,"LINESTRING (-87.6276336 41.8722977, -87.6277092 41.8722973, -87.6281422 41.8722952, -87.6285555 41.8722931, -87.6286414 41.8722927)",,
23825858,,East Harrison Street,secondary,False,True,139.309,,"LINESTRING (-87.6259874 41.874405, -87.6261645 41.8744024, -87.6263816 41.8743982, -87.6266337 41.8743939, -87.6266792 41.8743931, -87.6268345 41.8743904, -87.6271813 41.8743845, -87.6271917 41.8743843, -87.6274292 41.8743809, -87.6274751 41.8743907, -87.6275107 41.8744161, -87.6276008 41.8744991)",,
292339723,,East Harrison Street,secondary,False,False,138.10299999999998,,"LINESTRING (-87.6259874 41.874405, -87.6258399 41.8744074, -87.625518 41.8744126, -87.6251748 41.8744181, -87.6244452 41.8744299, -87.6243847 41.8744405, -87.6243278 41.8744611)",,
"[435558488, 435558491, 435558494]",3,South Wabash Avenue,secondary,False,False,142.483,,"LINESTRING (-87.6259874 41.874405, -87.6259865 41.8743386, -87.6259843 41.8741696, -87.6259688 41.8735061, -87.6259621 41.873209, -87.6259599 41.8731238)",,
"[616253248, 23825827]",3,East Balbo Avenue,secondary,False,True,125.07900000000001,,"LINESTRING (-87.6259599 41.8731238, -87.6261299 41.8731212, -87.6267968 41.8731109, -87.6269582 41.8731084, -87.6270967 41.8731062, -87.6272079 41.8731045, -87.6273494 41.8731021, -87.627399 41.8731012, -87.6274702 41.8730999)",,
"[435558477, 435558478]",3,East Balbo Avenue,secondary,False,True,138.685,,"LINESTRING (-87.6259599 41.8731238, -87.6258064 41.8731261, -87.6256509 41.8731287, -87.6255477 41.8731303, -87.6251458 41.8731367, -87.6244134 41.8731486, -87.6242853 41.8731504)",,
"[435558489, 435558490, 435558487]",3,South Wabash Avenue,secondary,False,False,141.844,,"LINESTRING (-87.6259599 41.8731238, -87.6259582 41.8730519, -87.6259502 41.872755, -87.625941 41.8724471, -87.6259361 41.8722219, -87.6259312 41.8720352, -87.6259283 41.8719256, -87.6259263 41.8718484)",,
"[435558488, 435558491, 435558494]",3,South Wabash Avenue,secondary,False,True,142.483,,"LINESTRING (-87.6259599 41.8731238, -87.6259621 41.873209, -87.6259688 41.8735061, -87.6259843 41.8741696, -87.6259865 41.8743386, -87.6259874 41.874405)",,
312901457,,East 8th Street,tertiary,False,False,137.71200000000002,,"LINESTRING (-87.6259263 41.8718484, -87.6257752 41.8718511, -87.6250528 41.8718641, -87.6243828 41.8718753, -87.6242636 41.8718783)",,
312901457,,East 8th Street,tertiary,False,True,125.934,,"LINESTRING (-87.6259263 41.8718484, -87.6261027 41.8718452, -87.6265802 41.8718366, -87.6267652 41.8718333, -87.6273692 41.8718223, -87.6274468 41.8718209)",,
"[435558489, 435558490, 435558487]",3,South Wabash Avenue,secondary,False,True,141.84400000000002,,"LINESTRING (-87.6259263 41.8718484, -87.6259283 41.8719256, -87.6259312 41.8720352, -87.6259361 41.8722219, -87.625941 41.8724471, -87.6259502 41.872755, -87.6259582 41.8730519, -87.6259599 41.8731238)",,
23883837,,East 8th Street,tertiary,False,False,14.609,,"LINESTRING (-87.6276232 41.8718184, -87.6274468 41.8718209)",,
499084045,,East 8th Street,tertiary,False,True,13.254,,"LINESTRING (-87.6241036 41.8718818, -87.6242636 41.8718783)",,
"[23891121, 435559509]","['4', '3']",South Michigan Avenue,secondary,True,False,141.336,,"LINESTRING (-87.6241036 41.8718818, -87.6241059 41.8719584, -87.6241191 41.8726222, -87.6241349 41.8730783, -87.6241372 41.8731526)",30 mph,
519223975,,South Plymouth Court,residential,False,False,17.087,,"LINESTRING (-87.6287096 41.8757059, -87.6287034 41.8755523)",,
"[514505608, 435724088]",4,West Ida B. Wells Drive,secondary,True,False,42.768,,"LINESTRING (-87.6287096 41.8757059, -87.6288229 41.8757045, -87.6291031 41.8757023, -87.6292261 41.8757037)",,
1194188298,,South Plymouth Court,residential,False,True,134.09099999999998,,"LINESTRING (-87.6287096 41.8757059, -87.628712 41.875799, -87.6287182 41.8760391, -87.628733 41.8766134, -87.6287385 41.8768282, -87.6287391 41.8769116)",,
315989544,,West Polk Street,secondary,False,True,83.44800000000001,,"LINESTRING (-87.6286414 41.8722927, -87.6285555 41.8722931, -87.6281422 41.8722952, -87.6277092 41.8722973, -87.6276336 41.8722977)",,
"[514505609, 1106630541]",,South Plymouth Court,residential,False,True,250.723,,"LINESTRING (-87.6286414 41.8722927, -87.6286442 41.8724033, -87.6286448 41.872427, -87.6286782 41.8737463, -87.6286848 41.8740009, -87.6286859 41.8740635, -87.628695 41.8744416, -87.6286929 41.874466, -87.6286857 41.8745469)",,
867133912,,West Polk Street,secondary,False,False,39.551,,"LINESTRING (-87.6286414 41.8722927, -87.6287188 41.8722912, -87.6290091 41.8722854, -87.6291189 41.8722832)",,
"[867133913, 1154395500]",,South Plymouth Court,residential,False,False,105.54400000000001,,"LINESTRING (-87.6286414 41.8722927, -87.6286381 41.8721879, -87.6286375 41.87217, -87.6286123 41.8714148, -87.6286099 41.8713438)",,
"[867133914, 315828470]",,West Polk Street,secondary,False,False,39.516,,"LINESTRING (-87.629596 41.8722741, -87.6295263 41.8722754, -87.6292731 41.8722801, -87.6292044 41.8722814, -87.6291189 41.8722832)",,
"[294712587, 435724103]",3,West Harrison Street,secondary,False,True,40.004,,"LINESTRING (-87.6296681 41.8745333, -87.6296009 41.8745339, -87.6293176 41.8745396, -87.6292765 41.8745404, -87.6291851 41.8745423)",,
833048838,,South Federal Street,residential,True,False,252.19500000000002,,"LINESTRING (-87.6296681 41.8745333, -87.6296679 41.874453, -87.6296465 41.8735291, -87.6295883 41.8733353, -87.629575 41.8731826, -87.6295957 41.8730797, -87.6296252 41.8729659, -87.6296024 41.8724166, -87.6296015 41.8723961, -87.629596 41.8722741)",,
24090845,,South Federal Street,residential,False,False,141.953,,"LINESTRING (-87.629773 41.8781743, -87.6297716 41.878101, -87.6297707 41.8780762, -87.629757 41.8775122, -87.6297544 41.8774109, -87.6297442 41.877007, -87.6297442 41.8769767, -87.6297418 41.8768979)",,
615643981,4,West Jackson Boulevard,secondary,True,False,39.934,,"LINESTRING (-87.629773 41.8781743, -87.629524 41.8781776, -87.6294327 41.8781783, -87.6293781 41.8781787, -87.6292907 41.8781794)",,Hist US 66
24090845,,South Federal Street,residential,False,True,132.61599999999999,,"LINESTRING (-87.6297136 41.8757055, -87.6297139 41.875785, -87.6297172 41.8758877, -87.6297251 41.8760519, -87.6297283 41.8761229, -87.6297329 41.876408, -87.629735 41.8765175, -87.6297361 41.8765777, -87.6297393 41.8768127, -87.6297418 41.8768979)",,
59410419,,South Federal Street,residential,True,False,112.02799999999999,,"LINESTRING (-87.6296852 41.8755407, -87.6296839 41.8754578, -87.6296699 41.8746355, -87.6296703 41.8746229, -87.6296681 41.8745333)",,
381820996,5,West Ida B. Wells Drive,secondary,True,False,38.255,,"LINESTRING (-87.6296852 41.8755407, -87.6293527 41.8755443, -87.629306 41.8755448, -87.6292232 41.8755456)",,
615646396,3,East Balbo Drive,secondary,False,True,12.265,,"LINESTRING (-87.6241372 41.8731526, -87.6242853 41.8731504)",,
"[435559507, 255623675]","['4', '3']",South Michigan Avenue,secondary,True,False,153.111,,"LINESTRING (-87.6241372 41.8731526, -87.6241378 41.8732517, -87.6241449 41.8735031, -87.6241581 41.8739684, -87.6241689 41.874376, -87.6241709 41.8745293)",30 mph,
"[316907584, 25026604, 435558479, 314943087, 435558482]","['4', '5']",East Balbo Drive,secondary,False,"[False, True]",293.7110000000001,yes,"LINESTRING (-87.6241372 41.8731526, -87.6240041 41.873155, -87.6238117 41.8731586, -87.6235509 41.8731634, -87.6230712 41.8731722, -87.622753 41.8731781, -87.6222516 41.8731874, -87.6217975 41.8731958, -87.6213807 41.8732035, -87.6211047 41.8732086, -87.6208948 41.8732124, -87.6208681 41.8732129, -87.6208056 41.8732141, -87.6207229 41.8732166, -87.620591 41.8732179)",,
236157077,3,South Michigan Avenue,secondary,True,False,8.551,,"LINESTRING (-87.6241986 41.8756897, -87.6242038 41.8757665)",,
56720762,3,East Ida B. Wells Drive,secondary,True,False,75.036,,"LINESTRING (-87.6241986 41.8756897, -87.62409 41.8756738, -87.6234422 41.8756289, -87.6232985 41.8756145)",,
499084045,,East 8th Street,tertiary,False,False,13.254,,"LINESTRING (-87.6242636 41.8718783, -87.6241036 41.8718818)",,
312901457,,East 8th Street,tertiary,False,True,137.712,,"LINESTRING (-87.6242636 41.8718783, -87.6243828 41.8718753, -87.6250528 41.8718641, -87.6257752 41.8718511, -87.6259263 41.8718484)",,
"[435559512, 236157109]","['4', '3']",South Michigan Avenue,secondary,True,False,145.792,,"LINESTRING (-87.6243278 41.8744611, -87.6243219 41.8743629, -87.6243047 41.8736832, -87.6242922 41.8734245, -87.6242884 41.8732547, -87.6242853 41.8731504)",30 mph,
292339723,,East Harrison Street,secondary,False,True,138.103,,"LINESTRING (-87.6243278 41.8744611, -87.6243847 41.8744405, -87.6244452 41.8744299, -87.6251748 41.8744181, -87.625518 41.8744126, -87.6258399 41.8744074, -87.6259874 41.874405)",,
1217799538,,East Congress Plaza Drive,secondary,False,False,15.062999999999999,,"LINESTRING (-87.6243278 41.8744611, -87.62424 41.8744952, -87.6241709 41.8745293)",,
434705479,4,South State Street,secondary,False,True,15.55,,"LINESTRING (-87.6276339 41.875711, -87.6276293 41.8755712)",,
435724073,5,South State Street,secondary,False,True,72.912,,"LINESTRING (-87.6276339 41.875711, -87.6276332 41.8758014, -87.627639 41.8763667)",,
435724092,3,West Ida B. Wells Drive,secondary,True,False,89.067,,"LINESTRING (-87.6276339 41.875711, -87.6277836 41.8757085, -87.6286051 41.8757053, -87.6287096 41.8757059)",,
434705479,4,South State Street,secondary,False,False,15.55,,"LINESTRING (-87.6276293 41.8755712, -87.6276339 41.875711)",,
"[435724075, 435724069, 435724063]","['5', '6']",South State Street,secondary,False,False,119.23899999999999,,"LINESTRING (-87.6276293 41.8755712, -87.6276266 41.8754778, -87.6276199 41.8751399, -87.6276108 41.8748898, -87.6276081 41.8748167, -87.6276016 41.8746447, -87.6276008 41.8744991)",,
