osmid,highway,oneway,reversed,length,name,maxspeed,geometry,lanes,ref
16684010,unclassified,False,True,10.219,,,"LINESTRING (-77.898923 34.037157, -77.898878 34.037241)",,
16695288,tertiary,True,False,107.889,Harper Avenue,35 mph,"LINESTRING (-77.898923 34.037157, -77.8979058 34.0366765)",,
16681701,unclassified,False,False,24.07,,,"LINESTRING (-77.893803 34.038069, -77.894064 34.038078)",,
16694523,residential,False,True,25.748,Saint Joseph Street,,"LINESTRING (-77.893803 34.038069, -77.8937927 34.0378376)",,
16693064,residential,False,False,54.077000000000005,Lees Lane,25 mph,"LINESTRING (-77.893803 34.038069, -77.8935891 34.0380097, -77.8935734 34.0379192, -77.8936356 34.0378647, -77.8937927 34.0378376)",,
16681701,unclassified,False,True,24.07,,,"LINESTRING (-77.894064 34.038078, -77.893803 34.038069)",,
48893597,primary,False,False,27.854,North Lake Park Boulevard,35 mph,"LINESTRING (-77.894064 34.038078, -77.894175 34.038311)",4,US 421
48893597,primary,False,True,51.238,North Lake Park Boulevard,35 mph,"LINESTRING (-77.894064 34.038078, -77.893985 34.037875, -77.893912 34.037635)",4,US 421
16681702,unclassified,False,False,11.071,,,"LINESTRING (-77.893792 34.03764, -77.893912 34.037635)",,
16694523,residential,False,False,21.978,Saint Joseph Street,,"LINESTRING (-77.893792 34.03764, -77.89379 34.037777, -77.8937927 34.0378376)",,
16694523,residential,False,True,68.96000000000001,Saint Joseph Street,,"LINESTRING (-77.893792 34.03764, -77.893795 34.0375483, -77.8938016 34.037349, -77.8938053 34.0372357, -77.893807 34.037185, -77.893807 34.03702)",,
16681702,unclassified,False,True,11.071,,,"LINESTRING (-77.893912 34.037635, -77.893792 34.03764)",,
16688089,residential,False,False,168.638,Wilson Avenue,25 mph,"LINESTRING (-77.893912 34.037635, -77.8940031 34.0376323, -77.89567 34.0375831, -77.895741 34.037581)",,
48893597,primary,False,False,51.238,North Lake Park Boulevard,35 mph,"LINESTRING (-77.893912 34.037635, -77.893985 34.037875, -77.894064 34.038078)",4,US 421
48893597,primary,False,True,69.13900000000001,North Lake Park Boulevard,35 mph,"LINESTRING (-77.893912 34.037635, -77.893874 34.03748, -77.893837 34.037292, -77.8938159 34.0371011, -77.893807 34.03702)",4,US 421
16682476,unclassified,False,False,10.079,,,"LINESTRING (-77.897223 34.036354, -77.897185 34.036439)",,
16695288,tertiary,True,False,158.427,Harper Avenue,35 mph,"LINESTRING (-77.897223 34.036354, -77.895731 34.035646)",,
16698736,residential,False,True,40.789,North 4th Street,25 mph,"LINESTRING (-77.897223 34.036354, -77.8972546 34.0362754, -77.897363 34.036006)",,
16682476,unclassified,False,True,10.079,,,"LINESTRING (-77.897185 34.036439, -77.897223 34.036354)",,
