osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,ref
17193723,Eden Place,residential,False,True,120.876,"LINESTRING (-72.8824332 41.5968549, -72.8821303 41.5971084, -72.8820519 41.5978532)",,,
17173012,Liberty Street,residential,False,False,177.278,"LINESTRING (-72.8805085 41.6016723, -72.8806337 41.6012247, -72.8806605 41.6011286, -72.8807095 41.6009534, -72.8807219 41.6009013, -72.8807491 41.6007866, -72.8808145 41.6005113, -72.8809106 41.6001068)",2,,
17185686,Center Street,residential,False,False,123.36200000000001,"LINESTRING (-72.8805085 41.6016723, -72.8806618 41.601673, -72.8806916 41.6016721, -72.8813302 41.6016526, -72.8816219 41.6016452, -72.8818217 41.6016382, -72.8819441 41.601634, -72.881991 41.6016323)",,,
17192561,North Liberty Street,residential,False,False,68.209,"LINESTRING (-72.8805085 41.6016723, -72.8804836 41.6017696, -72.8805061 41.602134, -72.8805153 41.6022834)",,,
17173012,Liberty Street,residential,False,False,258.227,"LINESTRING (-72.8809106 41.6001068, -72.8809602 41.599764, -72.8810041 41.5994608, -72.8810298 41.5992835, -72.8810405 41.5992098, -72.8811628 41.5983653, -72.881245 41.597798)",2,,
17173012,Liberty Street,residential,False,True,177.27800000000002,"LINESTRING (-72.8809106 41.6001068, -72.8808145 41.6005113, -72.8807491 41.6007866, -72.8807219 41.6009013, -72.8807095 41.6009534, -72.8806605 41.6011286, -72.8806337 41.6012247, -72.8805085 41.6016723)",2,,
245546769,Columbus Avenue,tertiary,False,True,214.606,"LINESTRING (-72.8809106 41.6001068, -72.8807628 41.6001278, -72.8803426 41.6001374, -72.8802905 41.6001378, -72.879694 41.6002189, -72.8795367 41.6002403, -72.879187 41.6002878, -72.8783641 41.6003997)",,,
1013378509,West Center Street,tertiary,False,False,219.10999999999999,"LINESTRING (-72.8809106 41.6001068, -72.881028 41.6000898, -72.8815584 41.6000511, -72.8821878 41.6000163, -72.882505 41.6000077, -72.8833848 41.5999545, -72.8835334 41.5999329)",,,
17193106,Eden Avenue,residential,False,False,67.377,"LINESTRING (-72.881245 41.597798, -72.8820519 41.5978532)",,,
17173012,Liberty Street,residential,False,True,258.227,"LINESTRING (-72.881245 41.597798, -72.8811628 41.5983653, -72.8810405 41.5992098, -72.8810298 41.5992835, -72.8810041 41.5994608, -72.8809602 41.599764, -72.8809106 41.6001068)",2,,
