osmid,oneway,name,highway,reversed,length,geometry,lanes,ref
21187739,False,East 6th Street,residential,False,108.538,"LINESTRING (-101.4548018 31.1952873, -101.4559423 31.195319)",,
21198021,False,North Ohio Avenue,residential,False,107.714,"LINESTRING (-101.4548018 31.1952873, -101.4547833 31.1957815, -101.4547656 31.1962555)",,
21198021,False,North Ohio Avenue,residential,True,108.94900000000001,"LINESTRING (-101.4548018 31.1952873, -101.4548203 31.1947905, -101.4548383 31.194308)",,
21187739,False,East 6th Street,residential,False,60.607,"LINESTRING (-101.4559423 31.195319, -101.4565793 31.1953321)",,
21187739,False,East 6th Street,residential,True,108.538,"LINESTRING (-101.4559423 31.195319, -101.4548018 31.1952873)",,
21197529,False,North Utah Avenue,residential,False,108.077,"LINESTRING (-101.4559423 31.195319, -101.4559225 31.1958162, -101.4559037 31.1962904)",,
21197529,False,North Utah Avenue,residential,True,108.811,"LINESTRING (-101.4559423 31.195319, -101.4559619 31.1948257, -101.4559811 31.194341)",,
21197516,False,North Pennsylvania Avenue,residential,False,108.789,"LINESTRING (-101.4582221 31.1953823, -101.45818 31.19636)",,
21197516,False,North Pennsylvania Avenue,residential,True,108.522,"LINESTRING (-101.4582221 31.1953823, -101.4582642 31.194407)",,
298737747,False,East 6th Street,residential,False,107.719,"LINESTRING (-101.4582221 31.1953823, -101.4587974 31.1953982, -101.459354 31.1954136)",,
21197506,False,Maryland Avenue,residential,False,109.165,"LINESTRING (-101.459354 31.1954136, -101.4593125 31.1963947)",,
21197506,False,Maryland Avenue,residential,True,108.364,"LINESTRING (-101.459354 31.1954136, -101.4593953 31.1944397)",,
298737747,False,East 6th Street,residential,False,114.476,"LINESTRING (-101.459354 31.1954136, -101.4599414 31.1954299, -101.4605569 31.195447)",,
298737747,False,East 6th Street,residential,True,107.719,"LINESTRING (-101.459354 31.1954136, -101.4587974 31.1953982, -101.4582221 31.1953823)",,
21197347,False,North Plaza Avenue,residential,False,109.544,"LINESTRING (-101.4605569 31.195447, -101.4605219 31.1964317)",,
21197347,False,North Plaza Avenue,residential,True,108.227,"LINESTRING (-101.4605569 31.195447, -101.4605804 31.1944739)",,
298737747,False,East 6th Street,residential,False,114.524,"LINESTRING (-101.4605569 31.195447, -101.4611395 31.1954632, -101.4617603 31.1954804)",,
298737747,False,East 6th Street,residential,True,114.476,"LINESTRING (-101.4605569 31.195447, -101.4599414 31.1954299, -101.459354 31.1954136)",,
21197771,False,North Main Avenue,tertiary,False,109.93,"LINESTRING (-101.4617603 31.1954804, -101.4617192 31.1964684)",,
21197771,False,North Main Avenue,tertiary,True,108.061,"LINESTRING (-101.4617603 31.1954804, -101.4618006 31.1945092)",,
298737747,False,East 6th Street,residential,False,112.611,"LINESTRING (-101.4617603 31.1954804, -101.4623709 31.1954973, -101.4629436 31.1955132)",,
298737747,False,East 6th Street,residential,True,114.524,"LINESTRING (-101.4617603 31.1954804, -101.4611395 31.1954632, -101.4605569 31.195447)",,
21197336,False,North Texas Avenue,residential,False,110.321,"LINESTRING (-101.4629436 31.1955132, -101.4629181 31.1965051)",,
21197336,False,North Texas Avenue,residential,True,107.907,"LINESTRING (-101.4629436 31.1955132, -101.4629932 31.1945437)",,
298737747,False,East 6th Street,residential,True,112.611,"LINESTRING (-101.4629436 31.1955132, -101.4623709 31.1954973, -101.4617603 31.1954804)",,
21197685,False,North California Avenue,residential,False,111.389,"LINESTRING (-101.4641098 31.1955392, -101.4640678 31.1965403)",,
21197685,False,North California Avenue,residential,True,107.05,"LINESTRING (-101.4641098 31.1955392, -101.4641502 31.1945771)",,
21197295,False,Montana Avenue,residential,False,110.47,"LINESTRING (-101.4570316 31.1963249, -101.4570093 31.1973182)",,
