osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,junction
22801071,,,The Maid Of Erin,secondary,True,False,20.972,"LINESTRING (-8.988309 52.8471777, -8.9882934 52.8471487, -8.9882898 52.8471184, -8.9882987 52.8470879, -8.9883197 52.8470595, -8.988346 52.8470386, -8.9883976 52.8470145)",,,roundabout
22801071,,,The Maid Of Erin,secondary,True,False,22.161,"LINESTRING (-8.9885897 52.8472384, -8.988526 52.8472491, -8.988477 52.8472497, -8.9884219 52.8472417, -8.9883725 52.847225, -8.9883358 52.8472036, -8.988309 52.8471777)",,,roundabout
"[38144814, 22801463]",1,,"[""O'Connell Street"", 'Abbey Street']",tertiary,True,False,121.51800000000001,"LINESTRING (-8.9818533 52.8453289, -8.9819188 52.8452362, -8.9819754 52.845156, -8.9821583 52.8449319, -8.9822824 52.8448225, -8.9827742 52.8445317, -8.98286 52.8444384)",,,
38523696,1,,Francis Street,tertiary,True,False,48.272,"LINESTRING (-8.9811774 52.8451812, -8.9818533 52.8453289)",,,
25488577,,,Friary Hall,residential,False,False,75.255,"LINESTRING (-8.9811774 52.8451812, -8.9812945 52.8449639, -8.981412 52.8447929, -8.9816689 52.8445804)",,,
218998266,2,,Francis Street,tertiary,False,True,181.689,"LINESTRING (-8.9811774 52.8451812, -8.980745 52.8451311, -8.9805047 52.8451164, -8.9801782 52.8451117, -8.9796361 52.8451447, -8.9794223 52.8451726, -8.9792313 52.8451956, -8.9790603 52.8452258, -8.9788111 52.8452932, -8.9785569 52.8453742)",50,,
25617193,,R458,Mill Road,secondary,False,True,45.798,"LINESTRING (-8.9894797 52.846178, -8.9894914 52.8460041, -8.9894874 52.8458827, -8.9894485 52.8457687)",,,
33360963,,R474,Circular Road,secondary,False,True,104.65899999999999,"LINESTRING (-8.9894797 52.846178, -8.9904908 52.8461216, -8.9909294 52.8460879, -8.9910109 52.846052)",50,,
"[38570272, 38570273, 460637955, 460637956, 38570265, 38570266]",2,R458,"['Mill Bridge', 'Mill Road']",secondary,False,False,133.674,"LINESTRING (-8.9894797 52.846178, -8.9894579 52.8462506, -8.9894256 52.8463971, -8.9894092 52.846477, -8.9893975 52.8465402, -8.9893724 52.8466567, -8.9893117 52.8469226, -8.989254 52.8469954, -8.9891925 52.847046, -8.9891171 52.847072, -8.9889903 52.8470959, -8.9888356 52.8471143, -8.9887045 52.8471117)",,yes,
25549556,,,Market Place,tertiary,False,True,58.403,"LINESTRING (-8.9850465 52.8431002, -8.9851109 52.8429806, -8.9852896 52.842596)",,,
25566468,,,,tertiary,True,False,12.216000000000001,"LINESTRING (-8.9850465 52.8431002, -8.9850904 52.8431074, -8.9851281 52.8431227, -8.9851554 52.8431446, -8.9851695 52.8431708)",,,roundabout
25566468,,,,tertiary,True,False,5.7620000000000005,"LINESTRING (-8.9851695 52.8431708, -8.9851691 52.8431967, -8.9851556 52.8432213)",,,roundabout
25566468,,,,tertiary,True,False,22.351,"LINESTRING (-8.9851556 52.8432213, -8.9851299 52.8432423, -8.9850947 52.8432575, -8.9850535 52.8432653, -8.9850102 52.8432651, -8.9849692 52.8432567, -8.9849346 52.8432411, -8.9849127 52.8432233, -8.9848994 52.8432027)",,,roundabout
"[38213008, 38513957]",,,Parnell Street,tertiary,True,False,118.10600000000001,"LINESTRING (-8.9851556 52.8432213, -8.985308 52.843302, -8.98537 52.843371, -8.985632 52.843824, -8.9862515 52.8437502)",,,
25566468,,,,tertiary,True,False,17.549,"LINESTRING (-8.9848994 52.8432027, -8.984896 52.8431765, -8.9849062 52.8431509, -8.9849292 52.8431286, -8.9849626 52.8431117, -8.985003 52.8431019, -8.9850465 52.8431002)",,,roundabout
38088550,,,Lower Market Street,tertiary,False,False,51.71,"LINESTRING (-8.9848994 52.8432027, -8.984331 52.8431718, -8.9841322 52.8431639)",,,
25549556,,,Market Place,tertiary,False,False,58.403,"LINESTRING (-8.9852896 52.842596, -8.9851109 52.8429806, -8.9850465 52.8431002)",,,
25549556,,,Market Place,tertiary,False,True,36.205,"LINESTRING (-8.9852896 52.842596, -8.9852733 52.8424692, -8.9852772 52.8422708)",,,
25617127,,,Lower Drumbiggle Road,tertiary,False,False,61.798,"LINESTRING (-8.9852896 52.842596, -8.9856153 52.8425975, -8.9859488 52.8426051, -8.9861557 52.8425996, -8.9862092 52.8425977)",,,
786231767,,R458,Clare Road,secondary,False,True,51.367,"LINESTRING (-8.9834672 52.8396216, -8.9833808 52.8391626)",,,
55681690,,R458,Clare Road,secondary,False,False,187.438,"LINESTRING (-8.9834672 52.8396216, -8.9835437 52.8400581, -8.9836136 52.8404449, -8.983709 52.8408896, -8.9837491 52.8410765, -8.9838431 52.8411582, -8.9840069 52.8412283)",,,
219771830,2,,,tertiary,False,True,74.453,"LINESTRING (-8.9834672 52.8396216, -8.9827213 52.8397113, -8.9823748 52.8397304)",,,
219771830,2,,,tertiary,False,False,30.78,"LINESTRING (-8.9819188 52.8397579, -8.9823748 52.8397304)",,,
204399960,,,Ardlea Close,residential,False,False,46.73,"LINESTRING (-8.9819188 52.8397579, -8.9818863 52.839687, -8.9818053 52.8396384, -8.9816894 52.8395924, -8.9815792 52.8395703, -8.9813783 52.8395457)",,,
219771830,2,,,tertiary,False,True,176.426,"LINESTRING (-8.9819188 52.8397579, -8.9816729 52.8397923, -8.9815983 52.839822, -8.9815392 52.8398684, -8.9811238 52.8403157, -8.9804688 52.8410211)",,,
204399960,,,Ardlea Close,residential,False,True,46.73,"LINESTRING (-8.9813783 52.8395457, -8.9815792 52.8395703, -8.9816894 52.8395924, -8.9818053 52.8396384, -8.9818863 52.839687, -8.9819188 52.8397579)",,,
26887252,,,Ard na Greine,residential,False,False,77.22399999999999,"LINESTRING (-8.9793531 52.8398096, -8.9792394 52.8397609, -8.9783152 52.8395143)",,,
26887287,,,Ard na Greine,residential,False,False,91.083,"LINESTRING (-8.9793531 52.8398096, -8.9790114 52.8405522, -8.9789899 52.8405988)",,,
26887287,,,Ard na Greine,residential,False,True,91.083,"LINESTRING (-8.9789899 52.8405988, -8.9790114 52.8405522, -8.9793531 52.8398096)",,,
38554746,,,Cottage Gardens,residential,False,False,112.138,"LINESTRING (-8.9789899 52.8405988, -8.9789257 52.8407124, -8.9787588 52.8410992, -8.9793075 52.841187, -8.9793862 52.8413249)",,,
"[596212906, 441524653, 596212910]",2,R469,Station Road,secondary,False,False,110.52199999999999,"LINESTRING (-8.9789899 52.8405988, -8.9794227 52.8406708, -8.9797609 52.8407729, -8.9800221 52.8408645, -8.9803488 52.840979, -8.9804688 52.8410211)",,,
441524653,2,R469,Station Road,secondary,False,True,88.782,"LINESTRING (-8.9789899 52.8405988, -8.9781565 52.8404766, -8.9777054 52.8404104)",,,
33360963,,R474,Circular Road,secondary,False,False,104.65899999999999,"LINESTRING (-8.9910109 52.846052, -8.9909294 52.8460879, -8.9904908 52.8461216, -8.9894797 52.846178)",50,,
33360966,,,,secondary,True,False,10.636,"LINESTRING (-8.9910109 52.846052, -8.9910072 52.8460324, -8.9910239 52.8459978, -8.9910728 52.845971)",,,roundabout
38544010,,,Honan Terrace,tertiary,False,True,81.413,"LINESTRING (-8.9910728 52.845971, -8.9910007 52.845924, -8.990353 52.8453824)",,,
"[38570272, 38570273, 460637955, 460637956, 38570265, 38570266]",2,R458,"['Mill Bridge', 'Mill Road']",secondary,False,True,133.674,"LINESTRING (-8.9887045 52.8471117, -8.9888356 52.8471143, -8.9889903 52.8470959, -8.9891171 52.847072, -8.9891925 52.847046, -8.989254 52.8469954, -8.9893117 52.8469226, -8.9893724 52.8466567, -8.9893975 52.8465402, -8.9894092 52.846477, -8.9894256 52.8463971, -8.9894579 52.8462506, -8.9894797 52.846178)",,yes,
55681693,,,The Maid Of Erin Roundabout,secondary,True,False,17.01,"LINESTRING (-8.9887045 52.8471117, -8.9887051 52.8471342, -8.9886989 52.8471563, -8.988679 52.8471862, -8.9886471 52.847212, -8.9886129 52.8472292, -8.9885897 52.8472384)",,,roundabout
25549556,,,Market Place,tertiary,False,False,9.556,"LINESTRING (-8.9853003 52.842186, -8.9852772 52.8422708)",,,
38159259,,,Barrack Street,tertiary,False,True,60.474999999999994,"LINESTRING (-8.9853003 52.842186, -8.9847984 52.8420966, -8.9845926 52.8420513, -8.9844719 52.8419896)",,,
460637947,,,Upper Market Street,tertiary,False,True,57.515,"LINESTRING (-8.9853003 52.842186, -8.9854838 52.8419716, -8.9856187 52.8418068, -8.9856863 52.8417243)",,,
33360966,,,,secondary,True,False,10.201,"LINESTRING (-8.9911248 52.8461036, -8.9910638 52.8460939, -8.9910274 52.8460733, -8.9910109 52.846052)",,,roundabout
786231767,,R458,Clare Road,secondary,False,False,51.367,"LINESTRING (-8.9833808 52.8391626, -8.9834672 52.8396216)",,,
38159259,,,Barrack Street,tertiary,False,False,5.426,"LINESTRING (-8.9844138 52.8419557, -8.9844719 52.8419896)",,,
25617127,,,Lower Drumbiggle Road,tertiary,False,False,68.929,"LINESTRING (-8.9862092 52.8425977, -8.9864051 52.8425889, -8.9865854 52.842563, -8.9868257 52.8425319, -8.9869974 52.8424956, -8.98719 52.8424354)",,,
25617127,,,Lower Drumbiggle Road,tertiary,False,True,61.798,"LINESTRING (-8.9862092 52.8425977, -8.9861557 52.8425996, -8.9859488 52.8426051, -8.9856153 52.8425975, -8.9852896 52.842596)",,,
38088551,,,Garraunakilla,unclassified,False,False,78.334,"LINESTRING (-8.9862092 52.8425977, -8.9862004 52.8425719, -8.9861344 52.8424736, -8.9860899 52.8424254, -8.9860381 52.8424058, -8.9859389 52.8423864, -8.9856916 52.842344, -8.9855341 52.8423152, -8.985358 52.8422766, -8.9852772 52.8422708)",,,
25617127,,,Lower Drumbiggle Road,tertiary,False,True,68.929,"LINESTRING (-8.98719 52.8424354, -8.9869974 52.8424956, -8.9868257 52.8425319, -8.9865854 52.842563, -8.9864051 52.8425889, -8.9862092 52.8425977)",,,
25617192,2,R458,Carmody Street,secondary,False,False,54.431999999999995,"LINESTRING (-8.98719 52.8424354, -8.9872816 52.8425274, -8.9874186 52.8426961, -8.9875596 52.8428707)",,,
25617192,2,R458,Carmody Street,secondary,False,True,128.461,"LINESTRING (-8.98719 52.8424354, -8.9870991 52.8423715, -8.9865201 52.8421102, -8.9857974 52.8417757, -8.9856863 52.8417243)",,,
415261847,,L4526,Drumbiggle Road,tertiary,False,True,48.957,"LINESTRING (-8.98719 52.8424354, -8.9873619 52.8423718, -8.9874617 52.8423515, -8.9875571 52.842332, -8.9878734 52.8422978)",50,,
25549556,,,Market Place,tertiary,False,True,9.556,"LINESTRING (-8.9852772 52.8422708, -8.9853003 52.842186)",,,
25549556,,,Market Place,tertiary,False,False,36.205,"LINESTRING (-8.9852772 52.8422708, -8.9852733 52.8424692, -8.9852896 52.842596)",,,
38088551,,,Garraunakilla,unclassified,False,True,78.334,"LINESTRING (-8.9852772 52.8422708, -8.985358 52.8422766, -8.9855341 52.8423152, -8.9856916 52.842344, -8.9859389 52.8423864, -8.9860381 52.8424058, -8.9860899 52.8424254, -8.9861344 52.8424736, -8.9862004 52.8425719, -8.9862092 52.8425977)",,,
38144814,1,,Abbey Street,tertiary,True,False,14.329,"LINESTRING (-8.9818468 52.8454577, -8.9818533 52.8453289)",,,
25616271,2,,Abbey Street,tertiary,False,True,85.14200000000001,"LINESTRING (-8.9818468 52.8454577, -8.981797 52.8456463, -8.9817957 52.8458468, -8.9817956 52.8458642, -8.9818441 52.8460758, -8.9818948 52.846162, -8.9819316 52.8462087)",,,
38088566,2,,,tertiary,False,True,165.622,"LINESTRING (-8.9818468 52.8454577, -8.9822023 52.8454808, -8.9823556 52.8455049, -8.9823841 52.8455065, -8.9824058 52.8455025, -8.9824741 52.8454713, -8.9825497 52.8454214, -8.9825685 52.845409, -8.9826629 52.8453002, -8.9826725 52.8452882, -8.9827891 52.845143, -8.9828538 52.8451132, -8.9833408 52.8448905, -8.9834966 52.8447547, -8.9835978 52.8446401)",,,
25617191,,R458,Cornmarket Street,secondary,False,True,51.79,"LINESTRING (-8.9882914 52.8440033, -8.9882254 52.8439058, -8.9880057 52.8435707)",,,
38088556,,,Old Mill Road,tertiary,False,False,62.135,"LINESTRING (-8.9882914 52.8440033, -8.988671 52.8439379, -8.9888513 52.8439264, -8.9890545 52.8439414, -8.9891932 52.8439657)",,,
236019854,,,Wood Quay,tertiary,False,True,84.62,"LINESTRING (-8.9882914 52.8440033, -8.9879844 52.8440457, -8.9877956 52.8440768, -8.9876068 52.8441027, -8.9873836 52.8441182, -8.9872084 52.8441458, -8.987059 52.8441376)",,,
"[441524609, 25617193]",,R458,"['Mill Road', 'Cornmarket Street']",secondary,False,False,211.153,"LINESTRING (-8.9882914 52.8440033, -8.9885494 52.8443999, -8.9885965 52.8444724, -8.9886491 52.8445586, -8.9887978 52.8448023, -8.9894066 52.8456963, -8.9894485 52.8457687)",,,
25617192,2,R458,Carmody Street,secondary,False,False,15.465,"LINESTRING (-8.9875596 52.8428707, -8.9876674 52.8429936)",,,
25617192,2,R458,Carmody Street,secondary,False,True,54.431999999999995,"LINESTRING (-8.9875596 52.8428707, -8.9874186 52.8426961, -8.9872816 52.8425274, -8.98719 52.8424354)",,,
38088569,,,Summerhill,tertiary,True,False,110.793,"LINESTRING (-8.9875596 52.8428707, -8.9874573 52.8428898, -8.9871004 52.842957, -8.9870145 52.8429725, -8.986903 52.8429881, -8.9863125 52.8430653, -8.9859598 52.8431102)",,,
25617192,2,R458,Carmody Street,secondary,False,False,68.074,"LINESTRING (-8.9876674 52.8429936, -8.9880057 52.8435707)",,,
25617192,2,R458,Carmody Street,secondary,False,True,15.465,"LINESTRING (-8.9876674 52.8429936, -8.9875596 52.8428707)",,,
38088570,,,Buttermarket Street,unclassified,False,False,22.747,"LINESTRING (-8.9876674 52.8429936, -8.9879916 52.8429344)",,,
38088575,,,,unclassified,False,True,71.237,"LINESTRING (-8.9878734 52.8422978, -8.987913 52.8424746, -8.9879916 52.8429344)",,,
415261847,,L4526,Drumbiggle Road,tertiary,False,False,48.957,"LINESTRING (-8.9878734 52.8422978, -8.9875571 52.842332, -8.9874617 52.8423515, -8.9873619 52.8423718, -8.98719 52.8424354)",50,,
415261847,,L4526,Drumbiggle Road,tertiary,False,True,61.714,"LINESTRING (-8.9878734 52.8422978, -8.9884673 52.8422456, -8.9887827 52.8422179)",50,,
415261847,,L4526,Drumbiggle Road,tertiary,False,True,32.744,"LINESTRING (-8.9887827 52.8422179, -8.9892619 52.8421637)",50,,
38088570,,,Buttermarket Street,unclassified,False,True,81.89399999999999,"LINESTRING (-8.9887827 52.8422179, -8.9887971 52.8423983, -8.9887702 52.8425176, -8.9886086 52.842842, -8.9885316 52.8429268)",,,
415261847,,L4526,Drumbiggle Road,tertiary,False,False,61.714,"LINESTRING (-8.9887827 52.8422179, -8.9884673 52.8422456, -8.9878734 52.8422978)",50,,
38088570,,,Buttermarket Street,unclassified,False,False,81.89399999999999,"LINESTRING (-8.9885316 52.8429268, -8.9886086 52.842842, -8.9887702 52.8425176, -8.9887971 52.8423983, -8.9887827 52.8422179)",,,
38088570,,,Buttermarket Street,unclassified,False,True,36.394,"LINESTRING (-8.9885316 52.8429268, -8.9883684 52.8429171, -8.9879916 52.8429344)",,,
38221755,,,Simm's Lane,unclassified,False,False,76.74199999999999,"LINESTRING (-8.9885316 52.8429268, -8.9885666 52.8429502, -8.9885704 52.8429775, -8.9882668 52.8435815)",,,
38088556,,,Old Mill Road,tertiary,False,False,15.084,"LINESTRING (-8.9902053 52.8452802, -8.990353 52.8453824)",,,
38088556,,,Old Mill Road,tertiary,False,True,167.85100000000003,"LINESTRING (-8.9902053 52.8452802, -8.9900582 52.8451605, -8.989973 52.8450635, -8.9896569 52.8442391, -8.9896152 52.8441753, -8.989538 52.8441079, -8.9894092 52.8440405, -8.9892805 52.8439886, -8.989235 52.8439767, -8.9891932 52.8439657)",,,
38088556,,,Old Mill Road,tertiary,False,True,15.084,"LINESTRING (-8.990353 52.8453824, -8.9902053 52.8452802)",,,
38537460,,,Pound Lane,unclassified,False,False,75.649,"LINESTRING (-8.990353 52.8453824, -8.9897883 52.8455596, -8.9895324 52.8457407, -8.9894485 52.8457687)",,,
38544010,,,Honan Terrace,tertiary,False,False,81.413,"LINESTRING (-8.990353 52.8453824, -8.9910007 52.845924, -8.9910728 52.845971)",,,
460637944,,,High Street,tertiary,True,False,46.462,"LINESTRING (-8.9830409 52.8443922, -8.9835978 52.8446401)",,,
"[460637953, 38088561, 38088564, 38570230, 38570239]",,,"['Bank Place', 'Bindon Street']",tertiary,True,False,273.196,"LINESTRING (-8.9835978 52.8446401, -8.9838318 52.8447318, -8.983982 52.844797, -8.9841674 52.8448776, -8.9848347 52.845159, -8.9849892 52.8451982, -8.9857089 52.8453797, -8.9858013 52.8454197, -8.9858206 52.845458, -8.9858074 52.8455122, -8.9857902 52.845538, -8.9853042 52.8462646)",,yes,
38088566,2,,,tertiary,False,False,165.622,"LINESTRING (-8.9835978 52.8446401, -8.9834966 52.8447547, -8.9833408 52.8448905, -8.9828538 52.8451132, -8.9827891 52.845143, -8.9826725 52.8452882, -8.9826629 52.8453002, -8.9825685 52.845409, -8.9825497 52.8454214, -8.9824741 52.8454713, -8.9824058 52.8455025, -8.9823841 52.8455065, -8.9823556 52.8455049, -8.9822023 52.8454808, -8.9818468 52.8454577)",,,
38144750,,,Old Friary Lane,tertiary,True,False,42.262,"LINESTRING (-8.9835978 52.8446401, -8.9836757 52.8445692, -8.9837644 52.8445018, -8.983843 52.8444627, -8.9839491 52.8444185, -8.9840594 52.8443986)",,,
"[38513971, 38513972]",,,Salthouse Lane,tertiary,True,False,101.12799999999999,"LINESTRING (-8.9840594 52.8443986, -8.9839147 52.8441662, -8.9838733 52.8441162, -8.9837958 52.8440832, -8.9836044 52.8441118, -8.9833974 52.8441429, -8.9832096 52.8441882, -8.9830788 52.844249, -8.9830116 52.8443159)",,,
"[38513978, 236019854]",,,"['Wood Quay', ""Harvey's Quay""]",tertiary,False,False,159.56399999999996,"LINESTRING (-8.9840594 52.8443986, -8.984156 52.8444177, -8.984269 52.8444119, -8.9844675 52.8443783, -8.9852149 52.8442586, -8.9855196 52.844212, -8.9856752 52.8442051, -8.9857406 52.8442172, -8.9857868 52.8442258, -8.985866 52.8442405, -8.9858984 52.8442465, -8.9860186 52.8442465, -8.9862074 52.8442258, -8.9863686 52.8442031)",,,
236019854,,,Wood Quay,tertiary,False,False,84.62,"LINESTRING (-8.987059 52.8441376, -8.9872084 52.8441458, -8.9873836 52.8441182, -8.9876068 52.8441027, -8.9877956 52.8440768, -8.9879844 52.8440457, -8.9882914 52.8440033)",,,
236019854,,,Wood Quay,tertiary,False,True,47.515,"LINESTRING (-8.987059 52.8441376, -8.9869153 52.8441242, -8.9863686 52.8442031)",,,
22801265,2,R352,Saint Anthony's Terrace,secondary,False,True,107.22399999999999,"LINESTRING (-8.9853042 52.8462646, -8.9854093 52.8462794, -8.9858903 52.846401, -8.9859456 52.8464126, -8.9862029 52.8464707, -8.9867929 52.8466109)",,,
38159260,,R352,Harmony Row,secondary,False,False,194.303,"LINESTRING (-8.9853042 52.8462646, -8.9851081 52.8462427, -8.9848279 52.8462286, -8.9838318 52.8462991, -8.9836911 52.8463089, -8.983003 52.8462989, -8.9827414 52.8462991, -8.9825712 52.8462992, -8.9824269 52.8463191)",,,
8114440,,R469,Quin Road,secondary,False,False,19.231,"LINESTRING (-8.9771455 52.8404051, -8.9768592 52.8404028)",50,,
8114440,,R469,Quin Road,secondary,False,True,37.611,"LINESTRING (-8.9771455 52.8404051, -8.9777054 52.8404104)",50,,
38178137,,,Station Court,residential,False,True,27.177,"LINESTRING (-8.9771455 52.8404051, -8.9771416 52.8403491, -8.9771285 52.8401609)",,,
8114440,,R469,Quin Road,secondary,False,True,19.231,"LINESTRING (-8.9768592 52.8404028, -8.9771455 52.8404051)",50,,
38178129,2,,Station View,residential,False,True,11.133,"LINESTRING (-8.9768592 52.8404028, -8.9768336 52.8404581, -8.9768001 52.8404957)",,,
38178129,2,,Station View,residential,False,False,59.348,"LINESTRING (-8.9763817 52.8409658, -8.9768001 52.8404957)",,,
38178130,2,,Station View,residential,False,True,17.776,"LINESTRING (-8.9763817 52.8409658, -8.9766083 52.8410484)",,,
38178130,2,,Station View,residential,False,False,17.776,"LINESTRING (-8.9766083 52.8410484, -8.9763817 52.8409658)",,,
38178135,,,Station Court,residential,False,True,12.254,"LINESTRING (-8.9769874 52.8392947, -8.9768996 52.8393913)",,,
