osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,ref
12314957,Hower Road,residential,False,False,118.958,"LINESTRING (-75.1142835 40.1245849, -75.1130181 40.1250413)",,,
12377729,Edmund Road,residential,False,False,69.345,"LINESTRING (-75.1142835 40.1245849, -75.1144378 40.1246734, -75.1149381 40.1249569)",,,
12314957,Hower Road,residential,False,True,118.958,"LINESTRING (-75.1130181 40.1250413, -75.1142835 40.1245849)",,,
12316053,Rosemont Lane,residential,False,True,309.975,"LINESTRING (-75.1157962 40.1166139, -75.1157552 40.1165899, -75.1152053 40.1162684, -75.1149588 40.116144, -75.1148152 40.1161371, -75.1146528 40.1161862, -75.1145663 40.1162794, -75.1141869 40.1167991, -75.1141762 40.1169386, -75.1141869 40.1170453, -75.1142084 40.1171601, -75.114262 40.1172586, -75.1143586 40.117357, -75.1147791 40.1176045, -75.1148223 40.1176299)",,,
12350534,Huntingdon Road,residential,False,False,140.077,"LINESTRING (-75.1157962 40.1166139, -75.1151353 40.1173034, -75.1149782 40.1174673, -75.1148223 40.1176299)",,,
12316053,Rosemont Lane,residential,False,False,309.975,"LINESTRING (-75.1148223 40.1176299, -75.1147791 40.1176045, -75.1143586 40.117357, -75.114262 40.1172586, -75.1142084 40.1171601, -75.1141869 40.1170453, -75.1141762 40.1169386, -75.1141869 40.1167991, -75.1145663 40.1162794, -75.1146528 40.1161862, -75.1148152 40.1161371, -75.1149588 40.116144, -75.1152053 40.1162684, -75.1157552 40.1165899, -75.1157962 40.1166139)",,,
12350534,Huntingdon Road,residential,False,True,140.077,"LINESTRING (-75.1148223 40.1176299, -75.1149782 40.1174673, -75.1151353 40.1173034, -75.1157962 40.1166139)",,,
12350534,Huntingdon Road,residential,False,False,60.17,"LINESTRING (-75.1148223 40.1176299, -75.1147764 40.1176758, -75.1146985 40.1177536, -75.1144372 40.1180145, -75.1143924 40.1180597)",,,
695788953,Eckard Avenue,residential,False,False,10.683,"LINESTRING (-75.1206503 40.1164668, -75.1207629 40.1165094)",25 mph,,
"[423933520, 695788954]",Old York Road,primary,True,False,98.58200000000001,"LINESTRING (-75.1206503 40.1164668, -75.1204193 40.1168951, -75.1202854 40.1171385, -75.1202391 40.1172226, -75.1202045 40.1172852)",35 mph,"['3', '2']",PA 611
12326088,Davidson Road,residential,False,False,108.259,"LINESTRING (-75.116713 40.1211597, -75.1166662 40.1212066, -75.1159415 40.1219342)",,,
12374341,Brentwood Road,residential,False,False,100.855,"LINESTRING (-75.116713 40.1211597, -75.117093 40.1213751, -75.117245 40.1214612, -75.1174705 40.121589, -75.11761 40.1216681, -75.1176662 40.1216995)",,,
12374341,Brentwood Road,residential,False,True,177.36100000000002,"LINESTRING (-75.116713 40.1211597, -75.1165615 40.1210691, -75.1150695 40.1201775)",,,
12330793,Ambler Road,residential,False,True,249.947,"LINESTRING (-75.1159415 40.1219342, -75.1136192 40.1205561)",,,
12326088,Davidson Road,residential,False,False,106.386,"LINESTRING (-75.1159415 40.1219342, -75.1155169 40.1223522, -75.115174 40.1226898)",,,
12326088,Davidson Road,residential,False,True,108.259,"LINESTRING (-75.1159415 40.1219342, -75.1166662 40.1212066, -75.116713 40.1211597)",,,
12326088,Davidson Road,residential,False,False,125.80199999999999,"LINESTRING (-75.115174 40.1226898, -75.1150099 40.1228571, -75.1149375 40.1229613, -75.1149165 40.1230836, -75.1149407 40.1237292, -75.1149424 40.1237642)",,,
12326088,Davidson Road,residential,False,True,106.386,"LINESTRING (-75.115174 40.1226898, -75.1155169 40.1223522, -75.1159415 40.1219342)",,,
12350068,Clayton Road,residential,False,True,250.05199999999996,"LINESTRING (-75.115174 40.1226898, -75.1151123 40.1226529, -75.1150002 40.1225864, -75.113105 40.1214638, -75.112922 40.1213554, -75.1128494 40.1213124)",,,
12326088,Davidson Road,residential,False,True,132.623,"LINESTRING (-75.1149381 40.1249569, -75.1149411 40.1241203, -75.1149424 40.1237642)",,,
12377729,Edmund Road,residential,False,True,69.345,"LINESTRING (-75.1149381 40.1249569, -75.1144378 40.1246734, -75.1142835 40.1245849)",,,
12330793,Ambler Road,residential,False,False,249.947,"LINESTRING (-75.1136192 40.1205561, -75.1159415 40.1219342)",,,
12373592,Shoemaker Road,residential,False,False,106.56700000000001,"LINESTRING (-75.1136192 40.1205561, -75.1132943 40.1208753, -75.1130504 40.1211149, -75.1128844 40.121278, -75.1128494 40.1213124)",,,
12373592,Shoemaker Road,residential,False,True,107.356,"LINESTRING (-75.1136192 40.1205561, -75.1138825 40.1202894, -75.11438 40.1197856)",,,
12340069,London Road,residential,False,False,306.14000000000004,"LINESTRING (-75.1120927 40.1220815, -75.1121717 40.1221256, -75.1123544 40.1222337, -75.1124251 40.1222755, -75.1125684 40.1223604, -75.112743 40.1224636, -75.1129938 40.1226121, -75.1130826 40.1226645, -75.1132395 40.1227574, -75.1134234 40.1228662, -75.1136174 40.122981, -75.1137476 40.123058, -75.1138204 40.1231011, -75.1140647 40.1232456, -75.1141357 40.1232876, -75.1142733 40.1233691, -75.1143717 40.1234273, -75.1144662 40.1234832, -75.1148103 40.1236867, -75.1149138 40.123748, -75.1149424 40.1237642)",,,
12373592,Shoemaker Road,residential,False,True,107.022,"LINESTRING (-75.1120927 40.1220815, -75.1123975 40.1217717, -75.1125615 40.121605, -75.1127255 40.1214384, -75.1128494 40.1213124)",,,
