osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,ref,bridge,junction
19422080,2,East F Street,residential,False,True,167.741,"LINESTRING (-82.2144121 36.347247, -82.2145172 36.3472326, -82.2148943 36.3471719, -82.2151548 36.34713, -82.2153386 36.3471004, -82.2156958 36.347043, -82.2159304 36.3470052, -82.2162493 36.3469539)",,,,
"[511149368, 511149340]","['3', '2']",South Sycamore Street,secondary,False,False,85.566,"LINESTRING (-82.2144121 36.347247, -82.2144966 36.3476271, -82.214509 36.3476831, -82.2145803 36.3480045)",,,,
"[511149340, 511149348]","['3', '2']",South Sycamore Street,secondary,False,True,67.44,"LINESTRING (-82.2144121 36.347247, -82.2143521 36.3469666, -82.2142953 36.3467559, -82.2142532 36.3466551)",,,,
19422195,,Johnson Avenue,residential,False,False,154.757,"LINESTRING (-82.2124715 36.3446679, -82.211623 36.3458803)",,,,
132931066,2,South Sycamore Street,secondary,False,False,121.756,"LINESTRING (-82.2124715 36.3446679, -82.2133988 36.3452499, -82.2134753 36.3453126, -82.2135277 36.3453555)",,,,
19422195,,Johnson Avenue,residential,False,True,154.757,"LINESTRING (-82.211623 36.3458803, -82.2124715 36.3446679)",,,,
132931064,2,South Riverside Drive,residential,False,True,160.20499999999998,"LINESTRING (-82.211623 36.3458803, -82.2118469 36.3465417, -82.2119952 36.3468473, -82.2121882 36.3472451)",20 mph,,,
19425593,,North Sycamore Street,residential,False,True,70.959,"LINESTRING (-82.2156529 36.3524144, -82.2157752 36.3530449)",,,,
19425593,,North Sycamore Street,residential,False,False,98.268,"LINESTRING (-82.2156529 36.3524144, -82.2156311 36.3523248, -82.2155145 36.3518446, -82.2154422 36.3515471)",,,,
19426173,1,Armed Forces Drive,tertiary,False,True,56.092,"LINESTRING (-82.2160221 36.3459036, -82.2160682 36.3461567, -82.216113 36.3464027)",25 mph,,,
19427032,2,Hattie Avenue,tertiary,False,False,70.337,"LINESTRING (-82.2160221 36.3459036, -82.215928 36.3460786, -82.2154512 36.3462971)",20 mph,,,
19422445,,Broad Street,secondary,False,False,69.532,"LINESTRING (-82.2076793 36.3529403, -82.2069514 36.3531579)",,,,
108891374,2,Broad Street,trunk,True,False,24.541,"LINESTRING (-82.2076793 36.3529403, -82.207949 36.3529012)",35 mph,US 321;SR 67,,
19422930,,4th Street,residential,False,False,89.446,"LINESTRING (-82.2110328 36.3464778, -82.2100562 36.3466461)",,,,
19422930,,4th Street,residential,False,True,89.446,"LINESTRING (-82.2100562 36.3466461, -82.2110328 36.3464778)",,,,
19425722,,South Main Street,residential,False,False,108.638,"LINESTRING (-82.2100562 36.3466461, -82.2102949 36.347604)",,,,
19425722,,South Main Street,residential,False,True,114.658,"LINESTRING (-82.2100562 36.3466461, -82.2098001 36.3456358)",,,,
19422930,,4th Street,residential,False,False,72.089,"LINESTRING (-82.2100562 36.3466461, -82.2099536 36.3466601, -82.2092626 36.3467544)",,,,
19422930,,4th Street,residential,False,True,72.089,"LINESTRING (-82.2092626 36.3467544, -82.2099536 36.3466601, -82.2100562 36.3466461)",,,,
19425898,,North Main Street,residential,False,True,60.577,"LINESTRING (-82.2116368 36.3531512, -82.2114975 36.3526181)",,,,
