osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,tunnel
12504110,Burns Road,residential,False,False,212.94799999999998,"LINESTRING (-82.578567 34.828957, -82.578762 34.82939, -82.5788538 34.8295685, -82.5791372 34.8301471, -82.579213 34.8303, -82.579218 34.8303097, -82.579347 34.830562, -82.579375 34.830646, -82.579368 34.83069, -82.579365 34.830713, -82.57936 34.830745)",,,,
12504110,Burns Road,residential,False,True,151.871,"LINESTRING (-82.578567 34.828957, -82.5783813 34.8285128, -82.5783338 34.8283935, -82.5782732 34.828169, -82.5782172 34.8279102, -82.5781193 34.8276442)",,,,
12511012,Biltmore Road,residential,False,False,155.284,"LINESTRING (-82.578567 34.828957, -82.57874 34.828835, -82.578892 34.828686, -82.579086 34.828471, -82.579474 34.827878, -82.579513 34.827811)",,,,
12521189,East Hill Drive,residential,False,False,307.546,"LINESTRING (-82.578567 34.828957, -82.578849 34.828851, -82.579119 34.828763, -82.579684 34.828588, -82.580319 34.828398, -82.580462 34.828349, -82.580539 34.828313, -82.580525 34.828235, -82.580493 34.828187, -82.580205 34.828062, -82.579744 34.827905, -82.579513 34.827811)",,,,
12504110,Burns Road,residential,False,True,212.948,"LINESTRING (-82.57936 34.830745, -82.579365 34.830713, -82.579368 34.83069, -82.579375 34.830646, -82.579347 34.830562, -82.579218 34.8303097, -82.579213 34.8303, -82.5791372 34.8301471, -82.5788538 34.8295685, -82.578762 34.82939, -82.578567 34.828957)",,,,
475677319,East Main Street,secondary,False,False,161.097,"LINESTRING (-82.57936 34.830745, -82.5789046 34.8306114, -82.5785299 34.8305014, -82.578365 34.830453, -82.578267 34.830425, -82.5778364 34.8303021, -82.577696 34.830262)",SC 93,45 mph,,
12504821,Grigsby Avenue,residential,False,False,119.589,"LINESTRING (-82.5834151 34.8299128, -82.58375 34.829908, -82.584102 34.829899, -82.5842578 34.8298945, -82.584476 34.8298748, -82.584718 34.8298315)",,,,
12520067,Stewart Drive,residential,False,False,326.033,"LINESTRING (-82.5834151 34.8299128, -82.5836724 34.8294764, -82.5837474 34.8292344, -82.583769 34.8291565, -82.5837871 34.829076, -82.5838055 34.8289484, -82.5838022 34.8287416, -82.583761 34.828551, -82.5836818 34.8282446, -82.5836299 34.8280437, -82.58351 34.827558, -82.5833946 34.8272246, -82.583346 34.827084)",,,,
12504821,Grigsby Avenue,residential,False,False,156.587,"LINESTRING (-82.584718 34.8298315, -82.585076 34.829745, -82.586303 34.8292981)",,,,
12504821,Grigsby Avenue,residential,False,True,119.589,"LINESTRING (-82.584718 34.8298315, -82.584476 34.8298748, -82.5842578 34.8298945, -82.584102 34.829899, -82.58375 34.829908, -82.5834151 34.8299128)",,,,
12510879,South E Street,residential,False,False,57.606,"LINESTRING (-82.586303 34.8292981, -82.58663 34.8297412)",,,,
12510879,South E Street,residential,False,True,97.039,"LINESTRING (-82.586303 34.8292981, -82.585742 34.8285568)",,,,
12504821,Grigsby Avenue,residential,False,True,156.587,"LINESTRING (-82.586303 34.8292981, -82.585076 34.829745, -82.584718 34.8298315)",,,,
12510879,South E Street,residential,False,False,97.039,"LINESTRING (-82.585742 34.8285568, -82.586303 34.8292981)",,,,
12510879,South E Street,residential,False,True,95.651,"LINESTRING (-82.585742 34.8285568, -82.585159 34.827842)",,,,
12517126,Breakers Lane,residential,False,True,12.912,"LINESTRING (-82.581566 34.827498, -82.5814347 34.8275412)",,,,
"[12510056, 12517126]","['Breakers Lane', 'Wylie Court']",residential,False,False,233.42000000000002,"LINESTRING (-82.581566 34.827498, -82.581659 34.827771, -82.581733 34.828015, -82.581727 34.82816, -82.581656 34.828272, -82.581526 34.828312, -82.581427 34.828286, -82.581307 34.828199, -82.581182 34.827987, -82.5811 34.827816, -82.580997 34.827685, -82.5814347 34.8275412)",,,,
12517126,Breakers Lane,residential,False,False,71.18100000000001,"LINESTRING (-82.581566 34.827498, -82.581827 34.827411, -82.58231 34.827311)",,,,
12510879,South E Street,residential,False,False,109.939,"LINESTRING (-82.583169 34.822543, -82.583288 34.822871, -82.583411 34.823245, -82.5834219 34.8232722, -82.58351 34.823491)",,,,
189074401,Calhoun Memorial Highway,trunk,False,False,53.855,"LINESTRING (-82.583169 34.822543, -82.582803 34.822629, -82.5826016 34.8226757)",US 123,45 mph,5,
12510879,South E Street,residential,False,False,121.292,"LINESTRING (-82.5840589 34.8248167, -82.584262 34.825324, -82.584347 34.8256265, -82.584369 34.8258722)",,,,
12510879,South E Street,residential,False,True,155.699,"LINESTRING (-82.5840589 34.8248167, -82.583985 34.824631, -82.583798 34.824195, -82.58351 34.823491)",,,,
12511344,Burns Avenue,residential,False,True,147.85399999999998,"LINESTRING (-82.5840589 34.8248167, -82.5832519 34.825025, -82.5831012 34.8250658, -82.5827548 34.825169, -82.5825199 34.8252307)",,,,
12510879,South E Street,residential,False,False,158.621,"LINESTRING (-82.584369 34.8258722, -82.584344 34.8261784, -82.584351 34.826497, -82.5843843 34.8266558, -82.584432 34.826804, -82.584567 34.8270667, -82.584706 34.8272327)",,,,
12510879,South E Street,residential,False,True,121.292,"LINESTRING (-82.584369 34.8258722, -82.584347 34.8256265, -82.584262 34.825324, -82.5840589 34.8248167)",,,,
12525912,Grace Avenue,residential,False,False,161.65699999999998,"LINESTRING (-82.584369 34.8258722, -82.584522 34.825856, -82.5847657 34.8258115, -82.584829 34.8258, -82.585015 34.825779, -82.585213 34.82579, -82.585423 34.825824, -82.5854711 34.8258178, -82.585627 34.825821, -82.58582 34.825795, -82.585923 34.825767, -82.586092 34.82569)",,,,
12510879,South E Street,residential,False,False,79.372,"LINESTRING (-82.584706 34.8272327, -82.585159 34.827842)",,,,
12510879,South E Street,residential,False,True,158.621,"LINESTRING (-82.584706 34.8272327, -82.584567 34.8270667, -82.584432 34.826804, -82.5843843 34.8266558, -82.584351 34.826497, -82.584344 34.8261784, -82.584369 34.8258722)",,,,
12511634,Oakfield Avenue,residential,False,False,217.25900000000001,"LINESTRING (-82.584706 34.8272327, -82.585134 34.827077, -82.585821 34.826813, -82.58626 34.826649, -82.5868766 34.8264314)",,,,
12510879,South E Street,residential,False,False,95.651,"LINESTRING (-82.585159 34.827842, -82.585742 34.8285568)",,,,
12510879,South E Street,residential,False,True,79.372,"LINESTRING (-82.585159 34.827842, -82.584706 34.8272327)",,,,
12510879,South E Street,residential,False,False,86.419,"LINESTRING (-82.58663 34.8297412, -82.5871178 34.8304073)",,,,
12510879,South E Street,residential,False,True,57.606,"LINESTRING (-82.58663 34.8297412, -82.586303 34.8292981)",,,,
12518329,Garrett Street,residential,False,False,116.566,"LINESTRING (-82.58663 34.8297412, -82.586173 34.829835, -82.585964 34.829927, -82.58571 34.830033, -82.585476 34.830165)",,,,
12511012,Biltmore Road,residential,False,False,184.83399999999997,"LINESTRING (-82.579513 34.827811, -82.579623 34.82762, -82.57985 34.827206, -82.579989 34.82692, -82.580062 34.826683, -82.580093 34.826469, -82.580085 34.82624)",,,,
12511012,Biltmore Road,residential,False,True,155.28400000000002,"LINESTRING (-82.579513 34.827811, -82.579474 34.827878, -82.579086 34.828471, -82.578892 34.828686, -82.57874 34.828835, -82.578567 34.828957)",,,,
12521189,East Hill Drive,residential,False,True,307.546,"LINESTRING (-82.579513 34.827811, -82.579744 34.827905, -82.580205 34.828062, -82.580493 34.828187, -82.580525 34.828235, -82.580539 34.828313, -82.580462 34.828349, -82.580319 34.828398, -82.579684 34.828588, -82.579119 34.828763, -82.578849 34.828851, -82.578567 34.828957)",,,,
12511012,Biltmore Road,residential,False,False,135.109,"LINESTRING (-82.580085 34.82624, -82.58005 34.826068, -82.579923 34.825788, -82.5797155 34.8254484, -82.579631 34.82531, -82.579525 34.825122)",,,,
12511012,Biltmore Road,residential,False,True,184.834,"LINESTRING (-82.580085 34.82624, -82.580093 34.826469, -82.580062 34.826683, -82.579989 34.82692, -82.57985 34.827206, -82.579623 34.82762, -82.579513 34.827811)",,,,
12511344,Burns Avenue,residential,False,False,128.656,"LINESTRING (-82.580085 34.82624, -82.5803682 34.8261076, -82.5813166 34.8256774)",,,,
12511344,Burns Avenue,residential,False,True,243.04,"LINESTRING (-82.580085 34.82624, -82.5798729 34.8263053, -82.5795833 34.8264024, -82.5794367 34.8264501, -82.5793559 34.8264977, -82.579082 34.826726, -82.5781193 34.8276442)",,,,
12511012,Biltmore Road,residential,False,False,193.582,"LINESTRING (-82.579525 34.825122, -82.579362 34.82483, -82.5791911 34.8245451, -82.5790174 34.8242556, -82.578996 34.82422, -82.578668 34.823531)",,,,
12511012,Biltmore Road,residential,False,True,135.109,"LINESTRING (-82.579525 34.825122, -82.579631 34.82531, -82.5797155 34.8254484, -82.579923 34.825788, -82.58005 34.826068, -82.580085 34.82624)",,,,
12513117,Mae Avenue,residential,False,True,291.57599999999996,"LINESTRING (-82.579525 34.825122, -82.579399 34.825179, -82.5792554 34.8252554, -82.5791002 34.8253596, -82.5788362 34.8255787, -82.5782845 34.8260915, -82.577598 34.8267083, -82.5774089 34.8268834, -82.5772976 34.8269858)",,,,
12511012,Biltmore Road,residential,False,True,193.582,"LINESTRING (-82.578668 34.823531, -82.578996 34.82422, -82.5790174 34.8242556, -82.5791911 34.8245451, -82.579362 34.82483, -82.579525 34.825122)",,,,
"[189074401, 721644146, 721644147]",Calhoun Memorial Highway,trunk,False,True,166.32399999999998,"LINESTRING (-82.578668 34.823531, -82.5790992 34.823437, -82.5793475 34.8233829, -82.5794611 34.8233584, -82.5798369 34.8232775, -82.5801451 34.8232096, -82.5803851 34.8231567, -82.580429 34.823147)",US 123,45 mph,5,
12520067,Stewart Drive,residential,False,False,160.522,"LINESTRING (-82.5825199 34.8252307, -82.581896 34.823881)",,,,
12511344,Burns Avenue,residential,False,False,147.85399999999998,"LINESTRING (-82.5825199 34.8252307, -82.5827548 34.825169, -82.5831012 34.8250658, -82.5832519 34.825025, -82.5840589 34.8248167)",,,,
12511344,Burns Avenue,residential,False,True,120.819,"LINESTRING (-82.5825199 34.8252307, -82.5823324 34.8252873, -82.5818888 34.8254249, -82.5813166 34.8256774)",,,,
12520067,Stewart Drive,residential,False,True,219.497,"LINESTRING (-82.5825199 34.8252307, -82.582726 34.82567, -82.583106 34.826524, -82.583293 34.826931, -82.583346 34.827084)",,,,
12516216,South D Street,residential,False,False,109.204,"LINESTRING (-82.5868766 34.8264314, -82.586092 34.82569)",,,,
12511634,Oakfield Avenue,residential,False,True,217.25900000000001,"LINESTRING (-82.5868766 34.8264314, -82.58626 34.826649, -82.585821 34.826813, -82.585134 34.827077, -82.584706 34.8272327)",,,,
189074401,Calhoun Memorial Highway,trunk,False,False,97.493,"LINESTRING (-82.5826016 34.8226757, -82.582196 34.822756, -82.582105 34.8227754, -82.5818252 34.8228349, -82.581566 34.82289)",US 123,45 mph,5,
189074401,Calhoun Memorial Highway,trunk,False,True,53.855,"LINESTRING (-82.5826016 34.8226757, -82.582803 34.822629, -82.583169 34.822543)",US 123,45 mph,5,
"[189074401, 721644146, 721644147]",Calhoun Memorial Highway,trunk,False,False,166.324,"LINESTRING (-82.580429 34.823147, -82.5803851 34.8231567, -82.5801451 34.8232096, -82.5798369 34.8232775, -82.5794611 34.8233584, -82.5793475 34.8233829, -82.5790992 34.823437, -82.578668 34.823531)",US 123,45 mph,5,
189074401,Calhoun Memorial Highway,trunk,False,True,107.65400000000001,"LINESTRING (-82.580429 34.823147, -82.5809237 34.8230382, -82.581052 34.82301, -82.5812762 34.8229577, -82.581566 34.82289)",US 123,45 mph,5,
12516216,South D Street,residential,False,True,109.204,"LINESTRING (-82.586092 34.82569, -82.5868766 34.8264314)",,,,
12525912,Grace Avenue,residential,False,True,161.657,"LINESTRING (-82.586092 34.82569, -82.585923 34.825767, -82.58582 34.825795, -82.585627 34.825821, -82.5854711 34.8258178, -82.585423 34.825824, -82.585213 34.82579, -82.585015 34.825779, -82.584829 34.8258, -82.5847657 34.8258115, -82.584522 34.825856, -82.584369 34.8258722)",,,,
12517126,Breakers Lane,residential,False,False,97.874,"LINESTRING (-82.58231 34.827311, -82.583346 34.827084)",,,,
12517126,Breakers Lane,residential,False,True,71.18100000000001,"LINESTRING (-82.58231 34.827311, -82.581827 34.827411, -82.581566 34.827498)",,,,
12518275,East Terrace Drive,residential,False,False,105.949,"LINESTRING (-82.58231 34.827311, -82.582556 34.828038, -82.5826135 34.8282306)",,,,
12517126,Breakers Lane,residential,False,True,97.874,"LINESTRING (-82.583346 34.827084, -82.58231 34.827311)",,,,
12520067,Stewart Drive,residential,False,False,219.49699999999999,"LINESTRING (-82.583346 34.827084, -82.583293 34.826931, -82.583106 34.826524, -82.582726 34.82567, -82.5825199 34.8252307)",,,,
12520067,Stewart Drive,residential,False,True,326.033,"LINESTRING (-82.583346 34.827084, -82.5833946 34.8272246, -82.58351 34.827558, -82.5836299 34.8280437, -82.5836818 34.8282446, -82.583761 34.828551, -82.5838022 34.8287416, -82.5838055 34.8289484, -82.5837871 34.829076, -82.583769 34.8291565, -82.5837474 34.8292344, -82.5836724 34.8294764, -82.5834151 34.8299128)",,,,
"[344174265, 447126722, 12518116]",Hagood Street,"['unclassified', 'residential']",False,"[False, True]",132.19299999999998,"LINESTRING (-82.578442 34.831005, -82.5784577 34.8308903, -82.5784906 34.8307799, -82.5784823 34.8307093, -82.5784539 34.8306732, -82.578252 34.8306004, -82.577813 34.83051, -82.57774 34.830479, -82.577699 34.830415, -82.577691 34.83037, -82.577696 34.830262)",,,,yes
"[344174265, 447126722, 12518116]",Hagood Street,"['residential', 'unclassified']",False,"[False, True]",132.193,"LINESTRING (-82.577696 34.830262, -82.577691 34.83037, -82.577699 34.830415, -82.57774 34.830479, -82.577813 34.83051, -82.578252 34.8306004, -82.5784539 34.8306732, -82.5784823 34.8307093, -82.5784906 34.8307799, -82.5784577 34.8308903, -82.578442 34.831005)",,,,yes
475677319,East Main Street,secondary,False,True,161.09699999999998,"LINESTRING (-82.577696 34.830262, -82.5778364 34.8303021, -82.578267 34.830425, -82.578365 34.830453, -82.5785299 34.8305014, -82.5789046 34.8306114, -82.57936 34.830745)",SC 93,45 mph,,
12518275,East Terrace Drive,residential,False,True,105.949,"LINESTRING (-82.5826135 34.8282306, -82.582556 34.828038, -82.58231 34.827311)",,,,
12518329,Garrett Street,residential,False,True,116.566,"LINESTRING (-82.585476 34.830165, -82.58571 34.830033, -82.585964 34.829927, -82.586173 34.829835, -82.58663 34.8297412)",,,,
189074401,Calhoun Memorial Highway,trunk,False,False,107.654,"LINESTRING (-82.581566 34.82289, -82.5812762 34.8229577, -82.581052 34.82301, -82.5809237 34.8230382, -82.580429 34.823147)",US 123,45 mph,5,
189074401,Calhoun Memorial Highway,trunk,False,True,97.493,"LINESTRING (-82.581566 34.82289, -82.5818252 34.8228349, -82.582105 34.8227754, -82.582196 34.822756, -82.5826016 34.8226757)",US 123,45 mph,5,
12520067,Stewart Drive,residential,False,True,31.228,"LINESTRING (-82.581776 34.823618, -82.581896 34.823881)",,,,
12517126,Breakers Lane,residential,False,False,12.912,"LINESTRING (-82.5814347 34.8275412, -82.581566 34.827498)",,,,
"[12510056, 12517126]","['Breakers Lane', 'Wylie Court']",residential,False,True,233.42000000000002,"LINESTRING (-82.5814347 34.8275412, -82.580997 34.827685, -82.5811 34.827816, -82.581182 34.827987, -82.581307 34.828199, -82.581427 34.828286, -82.581526 34.828312, -82.581656 34.828272, -82.581727 34.82816, -82.581733 34.828015, -82.581659 34.827771, -82.581566 34.827498)",,,,
1071345315,Creekside Village Drive,residential,False,True,220.315,"LINESTRING (-82.5814347 34.8275412, -82.5811716 34.8269095, -82.5811324 34.8268001, -82.5811108 34.8266972, -82.581101 34.8266151, -82.5811186 34.8265074, -82.5812088 34.8262146, -82.5813185 34.8260297, -82.581393 34.8259347, -82.5814243 34.8258817, -82.5814067 34.8258141, -82.5813166 34.8256774)",,,,
12511344,Burns Avenue,residential,False,False,120.819,"LINESTRING (-82.5813166 34.8256774, -82.5818888 34.8254249, -82.5823324 34.8252873, -82.5825199 34.8252307)",,,,
12511344,Burns Avenue,residential,False,True,128.656,"LINESTRING (-82.5813166 34.8256774, -82.5803682 34.8261076, -82.580085 34.82624)",,,,
1071345315,Creekside Village Drive,residential,False,False,220.315,"LINESTRING (-82.5813166 34.8256774, -82.5814067 34.8258141, -82.5814243 34.8258817, -82.581393 34.8259347, -82.5813185 34.8260297, -82.5812088 34.8262146, -82.5811186 34.8265074, -82.581101 34.8266151, -82.5811108 34.8266972, -82.5811324 34.8268001, -82.5811716 34.8269095, -82.5814347 34.8275412)",,,,
