osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref,lanes,bridge
17741124,East Michigan Avenue,tertiary,False,True,126.837,"LINESTRING (-85.1799558 42.3166163, -85.1808429 42.3175495)",,,,
38836929,,primary,False,True,109.31,"LINESTRING (-85.1799558 42.3166163, -85.180547 42.3157358)",,M 66,,
17743324,East Michigan Avenue,tertiary,False,False,166.16500000000002,"LINESTRING (-85.1799558 42.3166163, -85.1791134 42.3156832, -85.1788298 42.3153754)",,,,
17752315,Division Street North,primary,False,False,108.837,"LINESTRING (-85.1799558 42.3166163, -85.179541 42.3173247, -85.1794298 42.3175145)",,M 66,,
183429515,Sojourner Truth Downtown Parkway,motorway,True,False,77.856,"LINESTRING (-85.180693 42.315044, -85.180547 42.3157358)",45 mph,I 194;M 66,2,
17736369,,motorway_link,True,False,75.477,"LINESTRING (-85.180693 42.315044, -85.1805607 42.3152618, -85.1804837 42.3153431, -85.1803392 42.3154134, -85.1800757 42.3154991)",,I 94 Business,,
38849289,East Hamblin Avenue,trunk,False,True,104.009,"LINESTRING (-85.1800757 42.3154991, -85.1798513 42.3154564, -85.1794182 42.3153911, -85.1790712 42.3153623, -85.1788298 42.3153754)",,,,
183429512,East Hamblin Avenue,trunk,False,False,47.182,"LINESTRING (-85.1800757 42.3154991, -85.1803547 42.3156088, -85.180547 42.3157358)",,,,
17737943,,residential,True,False,32.055,"LINESTRING (-85.1806102 42.3234297, -85.180427 42.3234423, -85.180323 42.323411, -85.1802522 42.3233657)",,,,
1183596141,,residential,True,False,34.348,"LINESTRING (-85.1806102 42.3234297, -85.1805885 42.3234623, -85.1805589 42.3234798, -85.1804994 42.3235036, -85.180412 42.3235162, -85.1803543 42.3235122, -85.1802474 42.3234787)",,,,
"[17743356, 17738308]","['Jackson Street West', 'Carlyle Street']",residential,False,"[False, True]",323.279,"LINESTRING (-85.1856238 42.3225456, -85.1865907 42.322025, -85.1866614 42.3219409, -85.18661 42.321864, -85.186469 42.321767, -85.1863585 42.3216966, -85.186229 42.321614, -85.1860651 42.3214676, -85.185967 42.32138, -85.185624 42.321007, -85.1855154 42.3208904, -85.185082 42.320425)",30 mph,,,
"[139269288, 139269291, 17740373]",West Michigan Avenue,tertiary,False,False,49.70700000000001,"LINESTRING (-85.1856238 42.3225456, -85.1856771 42.3226124, -85.1859401 42.3228465, -85.186008 42.322888)",,,,yes
17740373,West Michigan Avenue,tertiary,False,True,211.686,"LINESTRING (-85.1856238 42.3225456, -85.1845377 42.3213967, -85.1841488 42.3209852)",,,,
"[17742176, 17738310]","['Houston Street', 'Carlyle Street']",residential,False,"[False, True]",277.756,"LINESTRING (-85.1883554 42.3210678, -85.18923 42.320634, -85.189274 42.320594, -85.1892442 42.320532, -85.189226 42.320494, -85.189068 42.320336, -85.1888313 42.3200859, -85.1886248 42.3198676, -85.188103 42.319316, -85.1880101 42.3192173)",,,,
17738828,West Hamblin Avenue,trunk,False,True,209.25100000000003,"LINESTRING (-85.1883554 42.3210678, -85.1880806 42.3207987, -85.1878821 42.320601, -85.1876813 42.3204011, -85.186947 42.31967, -85.186844 42.319554)",,,,
17745152,Frelinghuysen Avenue,residential,False,True,55.802,"LINESTRING (-85.179157 42.32245, -85.179808 42.322308)",,,,
17738347,Anderson Court,residential,False,False,205.704,"LINESTRING (-85.179157 42.32245, -85.1791584 42.322521, -85.179162 42.322697, -85.1791571 42.3228806, -85.1791481 42.3232178, -85.179142 42.323445, -85.1788883 42.3234475, -85.178328 42.323453, -85.177986 42.323455)",,,,
17745152,Frelinghuysen Avenue,residential,False,False,102.747,"LINESTRING (-85.179157 42.32245, -85.1788559 42.3225079, -85.178798 42.322519, -85.177955 42.3227026)",,,,
17738347,Anderson Court,residential,False,True,205.704,"LINESTRING (-85.177986 42.323455, -85.178328 42.323453, -85.1788883 42.3234475, -85.179142 42.323445, -85.1791481 42.3232178, -85.1791571 42.3228806, -85.179162 42.322697, -85.1791584 42.322521, -85.179157 42.32245)",,,,
17738520,Harvard Street,residential,False,True,83.702,"LINESTRING (-85.177986 42.323455, -85.1779816 42.3233439, -85.177972 42.3231064, -85.1779575 42.3227626, -85.177955 42.3227026)",,,,
17738520,Harvard Street,residential,False,False,83.70199999999998,"LINESTRING (-85.177955 42.3227026, -85.1779575 42.3227626, -85.177972 42.3231064, -85.1779816 42.3233439, -85.177986 42.323455)",,,,
17745152,Frelinghuysen Avenue,residential,False,False,97.715,"LINESTRING (-85.177955 42.3227026, -85.1778456 42.3227246, -85.1773822 42.3228107, -85.176811 42.32294)",,,,
17745152,Frelinghuysen Avenue,residential,False,True,102.74700000000001,"LINESTRING (-85.177955 42.3227026, -85.178798 42.322519, -85.1788559 42.3225079, -85.179157 42.32245)",,,,
17738525,Hamblin Avenue East,trunk,False,False,133.228,"LINESTRING (-85.18468 42.318023, -85.1837884 42.3177215, -85.18321 42.317519)",,,,
17747208,Capital Avenue Southwest,tertiary,False,False,316.069,"LINESTRING (-85.18468 42.318023, -85.1855575 42.317564, -85.1861335 42.3172627, -85.1863371 42.3171562, -85.1865203 42.3170604, -85.1865637 42.3170375, -85.1874741 42.3165569, -85.1876325 42.3164735, -85.1878146 42.3163776)",,,,
908294509,Capital Avenue Southwest,tertiary,False,True,123.83700000000002,"LINESTRING (-85.18468 42.318023, -85.184333 42.318202, -85.1840892 42.3183353, -85.1840578 42.3183524, -85.1838379 42.3184726, -85.183462 42.318678)",,,,
"[908308363, 908308365]",West Hamblin Avenue,trunk,False,False,252.91899999999998,"LINESTRING (-85.18468 42.318023, -85.1855345 42.318342, -85.18558 42.318359, -85.185724 42.318429, -85.18583 42.318505, -85.185951 42.318587, -85.186044 42.318677, -85.1864876 42.3191633, -85.186844 42.319554)",,,,
17738525,Hamblin Avenue East,trunk,False,True,90.707,"LINESTRING (-85.182189 42.31721, -85.1825279 42.3173126, -85.18321 42.317519)",,,,
38836925,East Hamblin Avenue,trunk,False,False,204.33300000000003,"LINESTRING (-85.182189 42.31721, -85.182004 42.317124, -85.181889 42.31705, -85.1818563 42.3170218, -85.1817561 42.3169399, -85.1816127 42.3167842, -85.1814718 42.3166312, -85.180992 42.31611, -85.180624 42.315801)",,,,
254836381,,unclassified,False,False,94.44900000000001,"LINESTRING (-85.182189 42.31721, -85.1820733 42.3177867, -85.1820395 42.3179552, -85.1820204 42.3180502)",,,,
17738828,West Hamblin Avenue,trunk,False,False,209.25099999999998,"LINESTRING (-85.186844 42.319554, -85.186947 42.31967, -85.1876813 42.3204011, -85.1878821 42.320601, -85.1880806 42.3207987, -85.1883554 42.3210678)",,,,
17752619,McCamly Street South,residential,False,True,176.957,"LINESTRING (-85.186844 42.319554, -85.186422 42.319713, -85.1861568 42.3197877, -85.186113 42.3198, -85.186047 42.319824, -85.18578 42.319924, -85.1857072 42.3199678, -85.185567 42.320052, -85.185271 42.320261, -85.185082 42.320425)",,,,
908308364,McCamly Street South,residential,False,False,100.094,"LINESTRING (-85.186844 42.319554, -85.1874912 42.3192074, -85.18783 42.319026)",,,,
"[908308363, 908308365]",West Hamblin Avenue,trunk,False,True,252.919,"LINESTRING (-85.186844 42.319554, -85.1864876 42.3191633, -85.186044 42.318677, -85.185951 42.318587, -85.18583 42.318505, -85.185724 42.318429, -85.18558 42.318359, -85.1855345 42.318342, -85.18468 42.318023)",,,,
17738857,McCamly Street,residential,False,False,82.177,"LINESTRING (-85.1841488 42.3209852, -85.1833352 42.3214145)",,,,
17740373,West Michigan Avenue,tertiary,False,False,211.686,"LINESTRING (-85.1841488 42.3209852, -85.1845377 42.3213967, -85.1856238 42.3225456)",,,,
17740373,West Michigan Avenue,tertiary,False,True,245.353,"LINESTRING (-85.1841488 42.3209852, -85.183462 42.3202663, -85.182427 42.319183)",,,,
17752619,McCamly Street South,residential,False,False,99.154,"LINESTRING (-85.1841488 42.3209852, -85.184412 42.320853, -85.184686 42.320694, -85.184972 42.32052, -85.185082 42.320425)",,,,
17738857,McCamly Street,residential,False,True,82.177,"LINESTRING (-85.1833352 42.3214145, -85.1841488 42.3209852)",,,,
17740437,State Street West,residential,False,False,45.572,"LINESTRING (-85.1833352 42.3214145, -85.183689 42.32173)",,,,
"[17738857, 908419890, 139269283]",McCamly Street,residential,False,False,146.77900000000002,"LINESTRING (-85.1833352 42.3214145, -85.1832643 42.3214578, -85.1829069 42.3216605, -85.1827467 42.3217585, -85.1826534 42.3218234, -85.1825896 42.3218678, -85.18247 42.3219577, -85.1823471 42.3220529, -85.1820196 42.3223029)",,,,yes
17740437,State Street West,residential,False,True,245.846,"LINESTRING (-85.1833352 42.3214145, -85.1825927 42.3208928, -85.1824518 42.3207522, -85.1824078 42.3207151, -85.1818105 42.3200973, -85.1814409 42.3197151)",,,,
17748124,West Van Buren Street,tertiary,False,True,245.18400000000003,"LINESTRING (-85.1820196 42.3223029, -85.181182 42.3217517, -85.1806687 42.3214138, -85.18028 42.321158, -85.1798074 42.3208245)",,,,
139269287,McCamly Street,residential,False,False,152.276,"LINESTRING (-85.1820196 42.3223029, -85.1811483 42.3230481, -85.1808083 42.3233389)",,,,
"[17738857, 908419890, 139269283]",McCamly Street,residential,False,True,146.779,"LINESTRING (-85.1820196 42.3223029, -85.1823471 42.3220529, -85.18247 42.3219577, -85.1825896 42.3218678, -85.1826534 42.3218234, -85.1827467 42.3217585, -85.1829069 42.3216605, -85.1832643 42.3214578, -85.1833352 42.3214145)",,,,yes
38836925,East Hamblin Avenue,trunk,False,False,9.625,"LINESTRING (-85.180624 42.315801, -85.180547 42.3157358)",,,,
38836925,East Hamblin Avenue,trunk,False,True,204.33299999999997,"LINESTRING (-85.180624 42.315801, -85.180992 42.31611, -85.1814718 42.3166312, -85.1816127 42.3167842, -85.1817561 42.3169399, -85.1818563 42.3170218, -85.181889 42.31705, -85.182004 42.317124, -85.182189 42.31721)",,,,
17739834,East Dickman Road,primary,False,False,134.272,"LINESTRING (-85.188374 42.316052, -85.188079 42.315848, -85.187972 42.315761, -85.187894 42.31566, -85.187836 42.315581, -85.187782 42.315473, -85.187734 42.315363, -85.187701 42.315282, -85.187672 42.315165, -85.187651 42.315015)",,BL I 94,,
"[17747208, 139269442, 139269447]",Capital Avenue Southwest,tertiary,False,True,58.569,"LINESTRING (-85.188374 42.316052, -85.1882506 42.316133, -85.1879401 42.3163041, -85.1878146 42.3163776)",,,,yes
17739834,East Dickman Road,primary,False,True,134.27200000000002,"LINESTRING (-85.187651 42.315015, -85.187672 42.315165, -85.187701 42.315282, -85.187734 42.315363, -85.187782 42.315473, -85.187836 42.315581, -85.187894 42.31566, -85.187972 42.315761, -85.188079 42.315848, -85.188374 42.316052)",,BL I 94,,
"[130963491, 130963460, 908314678]",East Fountain Street,"['residential', 'unclassified']",False,False,253.38699999999997,"LINESTRING (-85.187651 42.315015, -85.1874359 42.3150013, -85.1869369 42.3149865, -85.1868138 42.3149883, -85.1864127 42.3149942, -85.1863688 42.314994, -85.1847024 42.3149856, -85.1845709 42.3149913)",,,,yes
17743493,Capital Avenue Northeast,tertiary,False,False,100.369,"LINESTRING (-85.182427 42.319183, -85.1814409 42.3197151)",,,,
908294509,Capital Avenue Southwest,tertiary,False,False,101.954,"LINESTRING (-85.182427 42.319183, -85.183462 42.318678)",,,,
17740373,West Michigan Avenue,tertiary,False,False,245.353,"LINESTRING (-85.182427 42.319183, -85.183462 42.3202663, -85.1841488 42.3209852)",,,,
17741124,East Michigan Avenue,tertiary,False,False,223.523,"LINESTRING (-85.182427 42.319183, -85.182011 42.318764, -85.18191 42.318664, -85.181771 42.318527, -85.181582 42.318327, -85.18105 42.3177674, -85.1808429 42.3175495)",,,,
"[139269288, 139269291, 17740373]",West Michigan Avenue,tertiary,False,True,49.70700000000001,"LINESTRING (-85.186008 42.322888, -85.1859401 42.3228465, -85.1856771 42.3226124, -85.1856238 42.3225456)",,,,yes
17743493,Capital Avenue Northeast,tertiary,False,True,100.369,"LINESTRING (-85.1814409 42.3197151, -85.182427 42.319183)",,,,
17740437,State Street West,residential,False,False,245.846,"LINESTRING (-85.1814409 42.3197151, -85.1818105 42.3200973, -85.1824078 42.3207151, -85.1824518 42.3207522, -85.1825927 42.3208928, -85.1833352 42.3214145)",,,,
"[558308269, 139269299, 17743493, 139269311]",Capital Avenue Northeast,tertiary,False,False,182.81600000000003,"LINESTRING (-85.1814409 42.3197151, -85.1809452 42.3200105, -85.1806429 42.3201874, -85.180563 42.3202351, -85.1804494 42.3203142, -85.1804193 42.3203352, -85.180262 42.320461, -85.1798074 42.3208245)",,,,yes
17740437,State Street West,residential,False,True,45.572,"LINESTRING (-85.183689 42.32173, -85.1833352 42.3214145)",,,,
17744317,Main Street,primary,False,False,51.814,"LINESTRING (-85.1788298 42.3153754, -85.1784835 42.3149861)",,BL I 94,,
17741030,Hamblin Street,trunk,False,False,107.17099999999999,"LINESTRING (-85.1788298 42.3153754, -85.1787092 42.3153929, -85.1785433 42.3154618, -85.1783988 42.3155302, -85.1783162 42.3155872, -85.1782566 42.3156365, -85.1781806 42.3157154, -85.1781271 42.3157796, -85.1779856 42.3159778, -85.1779468 42.3160297)",,BL I 94,,
17743324,East Michigan Avenue,tertiary,False,True,166.16500000000002,"LINESTRING (-85.1788298 42.3153754, -85.1791134 42.3156832, -85.1799558 42.3166163)",,,,
38849289,East Hamblin Avenue,trunk,False,False,104.00899999999999,"LINESTRING (-85.1788298 42.3153754, -85.1790712 42.3153623, -85.1794182 42.3153911, -85.1798513 42.3154564, -85.1800757 42.3154991)",,,,
17741030,Hamblin Street,trunk,False,True,107.17099999999999,"LINESTRING (-85.1779468 42.3160297, -85.1779856 42.3159778, -85.1781271 42.3157796, -85.1781806 42.3157154, -85.1782566 42.3156365, -85.1783162 42.3155872, -85.1783988 42.3155302, -85.1785433 42.3154618, -85.1787092 42.3153929, -85.1788298 42.3153754)",,BL I 94,,
38849288,East Michigan Avenue,trunk,False,False,106.178,"LINESTRING (-85.1779468 42.3160297, -85.1777694 42.315977, -85.1767486 42.3156736)",,BL I 94,,
907665027,East State Street,residential,False,True,226.78799999999998,"LINESTRING (-85.1779468 42.3160297, -85.1778982 42.3160973, -85.1778696 42.316137, -85.177861 42.316149, -85.1777547 42.3162739, -85.177741 42.31629, -85.17764 42.316431, -85.177583 42.316534, -85.177565 42.31662, -85.177578 42.316724, -85.17767 42.316876, -85.1777105 42.3169026, -85.1778217 42.3169758, -85.1779584 42.3170262, -85.1780008 42.3170419, -85.1780698 42.3170647, -85.1781696 42.3170977, -85.1785879 42.3172361, -85.1788013 42.3173082, -85.1790018 42.3173729)",,,,
17743523,Capital Avenue Northeast,tertiary,False,False,35.814,"LINESTRING (-85.1793725 42.3213886, -85.1789524 42.3214738)",,,,
908294508,Capital Avenue Northeast,tertiary,False,True,74.65799999999999,"LINESTRING (-85.1793725 42.3213886, -85.1793828 42.3212539, -85.1794246 42.3211681, -85.1795144 42.3210801, -85.1798074 42.3208245)",,,,
908308366,North Avenue,tertiary,False,False,108.321,"LINESTRING (-85.1793725 42.3213886, -85.179482 42.3216199, -85.1795033 42.3216648, -85.179808 42.322308)",,,,
17745152,Frelinghuysen Avenue,residential,False,False,55.802,"LINESTRING (-85.179808 42.322308, -85.179157 42.32245)",,,,
908308366,North Avenue,tertiary,False,False,124.102,"LINESTRING (-85.179808 42.322308, -85.1799581 42.3225997, -85.1799955 42.3226724, -85.1801904 42.3230511, -85.1802348 42.3231373, -85.1802522 42.3233657)",,,,
908308366,North Avenue,tertiary,False,True,108.321,"LINESTRING (-85.179808 42.322308, -85.1795033 42.3216648, -85.179482 42.3216199, -85.1793725 42.3213886)",,,,
908308364,McCamly Street South,residential,False,True,100.094,"LINESTRING (-85.18783 42.319026, -85.1874912 42.3192074, -85.186844 42.319554)",,,,
17743555,Pittee Street,residential,False,True,104.40299999999999,"LINESTRING (-85.1767486 42.3156736, -85.176788 42.3156032, -85.1768515 42.3154897, -85.177234 42.314806)",,,,
38849288,East Michigan Avenue,trunk,False,True,106.178,"LINESTRING (-85.1767486 42.3156736, -85.1777694 42.315977, -85.1779468 42.3160297)",,BL I 94,,
"[17743356, 17738308]","['Jackson Street West', 'Carlyle Street']",residential,False,"[False, True]",323.27900000000005,"LINESTRING (-85.185082 42.320425, -85.1855154 42.3208904, -85.185624 42.321007, -85.185967 42.32138, -85.1860651 42.3214676, -85.186229 42.321614, -85.1863585 42.3216966, -85.186469 42.321767, -85.18661 42.321864, -85.1866614 42.3219409, -85.1865907 42.322025, -85.1856238 42.3225456)",30 mph,,,
17743356,Jackson Street West,residential,False,True,235.535,"LINESTRING (-85.185082 42.320425, -85.1844571 42.3197511, -85.1837567 42.3189958, -85.183462 42.318678)",30 mph,,,
17752619,McCamly Street South,residential,False,False,176.957,"LINESTRING (-85.185082 42.320425, -85.185271 42.320261, -85.185567 42.320052, -85.1857072 42.3199678, -85.18578 42.319924, -85.186047 42.319824, -85.186113 42.3198, -85.1861568 42.3197877, -85.186422 42.319713, -85.186844 42.319554)",,,,
17752619,McCamly Street South,residential,False,True,99.154,"LINESTRING (-85.185082 42.320425, -85.184972 42.32052, -85.184686 42.320694, -85.184412 42.320853, -85.1841488 42.3209852)",,,,
17748124,West Van Buren Street,tertiary,False,False,245.18399999999997,"LINESTRING (-85.1798074 42.3208245, -85.18028 42.321158, -85.1806687 42.3214138, -85.181182 42.3217517, -85.1820196 42.3223029)",,,,
"[139269299, 558308269, 17743493, 139269311]",Capital Avenue Northeast,tertiary,False,True,182.816,"LINESTRING (-85.1798074 42.3208245, -85.180262 42.320461, -85.1804193 42.3203352, -85.1804494 42.3203142, -85.180563 42.3202351, -85.1806429 42.3201874, -85.1809452 42.3200105, -85.1814409 42.3197151)",,,,yes
908294508,Capital Avenue Northeast,tertiary,False,False,74.658,"LINESTRING (-85.1798074 42.3208245, -85.1795144 42.3210801, -85.1794246 42.3211681, -85.1793828 42.3212539, -85.1793725 42.3213886)",,,,
908426991,East Van Buren Street,residential,False,False,93.767,"LINESTRING (-85.1798074 42.3208245, -85.1791793 42.3203992, -85.1789663 42.320255)",,,,
17743523,Capital Avenue Northeast,tertiary,False,True,35.814,"LINESTRING (-85.1789524 42.3214738, -85.1793725 42.3213886)",,,,
1077590017,Cherry Street,residential,False,False,39.493,"LINESTRING (-85.1789524 42.3214738, -85.1786022 42.3212307)",,,,
17743523,Capital Avenue Northeast,tertiary,False,False,210.33499999999998,"LINESTRING (-85.1789524 42.3214738, -85.1788765 42.3214893, -85.1783946 42.3215876, -85.1781222 42.3216432, -85.1780496 42.321658, -85.1776423 42.3217411, -85.177324 42.321806, -85.1765581 42.3219643, -85.176487 42.321979)",,,,
17743523,Capital Avenue Northeast,tertiary,False,True,210.335,"LINESTRING (-85.176487 42.321979, -85.1765581 42.3219643, -85.177324 42.321806, -85.1776423 42.3217411, -85.1780496 42.321658, -85.1781222 42.3216432, -85.1783946 42.3215876, -85.1788765 42.3214893, -85.1789524 42.3214738)",,,,
130919943,Division Street North,primary,False,True,132.115,"LINESTRING (-85.176487 42.321979, -85.1767719 42.3218474, -85.1769526 42.3217105, -85.1770753 42.3215553, -85.1772563 42.3212538, -85.1773879 42.3210357)",,M 66,,
17743555,Pittee Street,residential,False,False,104.40299999999999,"LINESTRING (-85.177234 42.314806, -85.1768515 42.3154897, -85.176788 42.3156032, -85.1767486 42.3156736)",,,,
17747023,Green Street,residential,False,True,102.909,"LINESTRING (-85.177234 42.314806, -85.177309 42.3148501, -85.1783738 42.3151824)",,,,
17744317,Main Street,primary,False,True,51.814,"LINESTRING (-85.1784835 42.3149861, -85.1788298 42.3153754)",,BL I 94,,
17745042,East State Street,residential,False,True,144.314,"LINESTRING (-85.1794298 42.3175145, -85.179734 42.317616, -85.179857 42.3176745, -85.1800175 42.3177509, -85.1800499 42.3177802, -85.1801897 42.3179066, -85.1804754 42.3177504, -85.1808429 42.3175495)",,,,
"[908426992, 17752315, 130919942]",Division Street North,primary,False,False,209.36700000000002,"LINESTRING (-85.1794298 42.3175145, -85.1790058 42.3182308, -85.1789862 42.318264, -85.178814 42.3185766, -85.1787386 42.3187132, -85.1785389 42.3190485, -85.1784226 42.3192437)",,M 66,,yes
17752315,Division Street North,primary,False,True,108.837,"LINESTRING (-85.1794298 42.3175145, -85.179541 42.3173247, -85.1799558 42.3166163)",,M 66,,
17747023,Green Street,residential,False,False,102.909,"LINESTRING (-85.1783738 42.3151824, -85.177309 42.3148501, -85.177234 42.314806)",,,,
17745152,Frelinghuysen Avenue,residential,False,True,97.715,"LINESTRING (-85.176811 42.32294, -85.1773822 42.3228107, -85.1778456 42.3227246, -85.177955 42.3227026)",,,,
130919943,Division Street North,primary,False,False,50.192,"LINESTRING (-85.1776216 42.3206187, -85.1774047 42.3210067, -85.1773879 42.3210357)",,M 66,,
130919943,Division Street North,primary,False,True,106.764,"LINESTRING (-85.1776216 42.3206187, -85.1777848 42.3203328, -85.1781341 42.3197365)",,M 66,,
"[17747208, 139269442, 139269447]",Capital Avenue Southwest,tertiary,False,False,58.568999999999996,"LINESTRING (-85.1878146 42.3163776, -85.1879401 42.3163041, -85.1882506 42.316133, -85.188374 42.316052)",,,,yes
17747208,Capital Avenue Southwest,tertiary,False,True,316.069,"LINESTRING (-85.1878146 42.3163776, -85.1876325 42.3164735, -85.1874741 42.3165569, -85.1865637 42.3170375, -85.1865203 42.3170604, -85.1863371 42.3171562, -85.1861335 42.3172627, -85.1855575 42.317564, -85.18468 42.318023)",,,,
38836925,East Hamblin Avenue,trunk,False,True,9.625,"LINESTRING (-85.180547 42.3157358, -85.180624 42.315801)",,,,
38836929,,primary,False,False,109.31,"LINESTRING (-85.180547 42.3157358, -85.1799558 42.3166163)",,M 66,,
183429512,East Hamblin Avenue,trunk,False,True,47.182,"LINESTRING (-85.180547 42.3157358, -85.1803547 42.3156088, -85.1800757 42.3154991)",,,,
130919943,Division Street North,primary,False,False,106.764,"LINESTRING (-85.1781341 42.3197365, -85.1777848 42.3203328, -85.1776216 42.3206187)",,M 66,,
908426991,East Van Buren Street,residential,False,True,89.482,"LINESTRING (-85.1781341 42.3197365, -85.1786479 42.3200494, -85.1789663 42.320255)",,,,
908426992,Division Street North,primary,False,True,59.712,"LINESTRING (-85.1781341 42.3197365, -85.1782251 42.3195806, -85.1783041 42.319442, -85.1783866 42.3193049, -85.1784226 42.3192437)",,M 66,,
908426992,Division Street North,primary,False,False,59.712,"LINESTRING (-85.1784226 42.3192437, -85.1783866 42.3193049, -85.1783041 42.319442, -85.1782251 42.3195806, -85.1781341 42.3197365)",,M 66,,
"[908426992, 17752315, 130919942]",Division Street North,primary,False,True,209.36700000000002,"LINESTRING (-85.1784226 42.3192437, -85.1785389 42.3190485, -85.1787386 42.3187132, -85.178814 42.3185766, -85.1789862 42.318264, -85.1790058 42.3182308, -85.1794298 42.3175145)",,M 66,,yes
1077590017,Cherry Street,residential,False,True,39.493,"LINESTRING (-85.1786022 42.3212307, -85.1789524 42.3214738)",,,,
254836381,,unclassified,False,True,94.449,"LINESTRING (-85.1820204 42.3180502, -85.1820395 42.3179552, -85.1820733 42.3177867, -85.182189 42.31721)",,,,
254836383,Monroe Street,unclassified,False,False,73.091,"LINESTRING (-85.1789663 42.320255, -85.1793505 42.3199357, -85.179468 42.3198381, -85.1794835 42.3197705, -85.1794752 42.3197404)",,,,
908426991,East Van Buren Street,residential,False,False,89.482,"LINESTRING (-85.1789663 42.320255, -85.1786479 42.3200494, -85.1781341 42.3197365)",,,,
908426991,East Van Buren Street,residential,False,True,93.767,"LINESTRING (-85.1789663 42.320255, -85.1791793 42.3203992, -85.1798074 42.3208245)",,,,
130963460,East Fountain Street,unclassified,False,False,48.998,"LINESTRING (-85.1845709 42.3149913, -85.1843776 42.3149996, -85.1839759 42.3150156)",,,,
"[130963491, 130963460, 908314678]",East Fountain Street,"['unclassified', 'residential']",False,True,253.387,"LINESTRING (-85.1845709 42.3149913, -85.1847024 42.3149856, -85.1863688 42.314994, -85.1864127 42.3149942, -85.1868138 42.3149883, -85.1869369 42.3149865, -85.1874359 42.3150013, -85.187651 42.315015)",,,,yes
254836383,Monroe Street,unclassified,False,True,73.091,"LINESTRING (-85.1794752 42.3197404, -85.1794835 42.3197705, -85.179468 42.3198381, -85.1793505 42.3199357, -85.1789663 42.320255)",,,,
1182411164,Houston Street,residential,True,False,25.918,"LINESTRING (-85.1880101 42.3192173, -85.18783 42.319026)",,,,
"[17742176, 17738310]","['Carlyle Street', 'Houston Street']",residential,False,"[False, True]",277.75600000000003,"LINESTRING (-85.1880101 42.3192173, -85.188103 42.319316, -85.1886248 42.3198676, -85.1888313 42.3200859, -85.189068 42.320336, -85.189226 42.320494, -85.1892442 42.320532, -85.189274 42.320594, -85.18923 42.320634, -85.1883554 42.3210678)",,,,
130963460,East Fountain Street,unclassified,False,True,48.998,"LINESTRING (-85.1839759 42.3150156, -85.1843776 42.3149996, -85.1845709 42.3149913)",,,,
17741124,East Michigan Avenue,tertiary,False,False,126.837,"LINESTRING (-85.1808429 42.3175495, -85.1799558 42.3166163)",,,,
17741124,East Michigan Avenue,tertiary,False,True,223.523,"LINESTRING (-85.1808429 42.3175495, -85.18105 42.3177674, -85.181582 42.318327, -85.181771 42.318527, -85.18191 42.318664, -85.182011 42.318764, -85.182427 42.319183)",,,,
17745042,East State Street,residential,False,False,144.314,"LINESTRING (-85.1808429 42.3175495, -85.1804754 42.3177504, -85.1801897 42.3179066, -85.1800499 42.3177802, -85.1800175 42.3177509, -85.179857 42.3176745, -85.179734 42.317616, -85.1794298 42.3175145)",,,,
