osmid,bridge,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access
677344819,,West Clinton Street,primary,,False,False,80.931,"LINESTRING (-76.5015893 42.4368034, -76.5014864 42.4368056, -76.5007208 42.4368277, -76.500604 42.4368334)",2,NY 96B,
677344820,,South Albany Street,residential,,False,False,194.338,"LINESTRING (-76.5015893 42.4368034, -76.5015922 42.4368812, -76.5016705 42.4384786, -76.501674 42.43855)",,,
305605336,,West Green Street,primary,,True,False,80.65899999999999,"LINESTRING (-76.501674 42.43855, -76.5015876 42.4385527, -76.5008073 42.4385774, -76.500692 42.438581)",2,NY 79,
345087360,,South Albany Street,residential,,False,True,101.17399999999999,"LINESTRING (-76.501674 42.43855, -76.5016784 42.438635, -76.5017247 42.4393837, -76.501721 42.439459)",2,,
677344820,,South Albany Street,residential,,False,True,194.338,"LINESTRING (-76.501674 42.43855, -76.5016705 42.4384786, -76.5015922 42.4368812, -76.5015893 42.4368034)",,,
24543694,,Columbia Street,residential,,False,False,92.095,"LINESTRING (-76.492314 42.435876, -76.4922262 42.4358781, -76.49152 42.435895, -76.491211 42.435908, -76.491194 42.435913)",,,
89888879,,Hudson Street,tertiary,,False,False,98.04699999999998,"LINESTRING (-76.492314 42.435876, -76.4923027 42.4359403, -76.492227 42.436372, -76.492214 42.436476, -76.492219 42.436602, -76.492233 42.436674, -76.492259 42.43675)",,,
24543383,,Prospect Street,residential,,True,False,164.09699999999998,"LINESTRING (-76.492775 42.437671, -76.4928715 42.4376683, -76.493942 42.437638, -76.494038 42.437641, -76.494259 42.437634, -76.494639 42.437629, -76.4946609 42.4376265, -76.4947718 42.4376136)",,,
89888879,,Hudson Street,tertiary,,False,False,46.891000000000005,"LINESTRING (-76.492775 42.437671, -76.4928711 42.437853, -76.4929056 42.4379031, -76.4929442 42.4379644, -76.4929761 42.4379974, -76.4930455 42.4380324)",,,
89888879,,Hudson Street,tertiary,,False,True,110.982,"LINESTRING (-76.492775 42.437671, -76.492303 42.436876, -76.492259 42.43675)",,,
89888879,,Hudson Street,tertiary,,False,False,162.398,"LINESTRING (-76.4930455 42.4380324, -76.493163 42.4380602, -76.4932818 42.4380902, -76.494675 42.438344, -76.4947493 42.4383607, -76.4947808 42.4383649, -76.4949631 42.4383894)",,,
89888879,,Hudson Street,tertiary,,False,True,46.89099999999999,"LINESTRING (-76.4930455 42.4380324, -76.4929761 42.4379974, -76.4929442 42.4379644, -76.4929056 42.4379031, -76.4928711 42.437853, -76.492775 42.437671)",,,
86875235,,South Aurora Street,secondary,,False,True,56.004000000000005,"LINESTRING (-76.4949631 42.4383894, -76.494871 42.4382114, -76.4948363 42.4380698, -76.4948125 42.4379015)",,,
89888879,,Hudson Street,tertiary,,False,True,162.398,"LINESTRING (-76.4949631 42.4383894, -76.4947808 42.4383649, -76.4947493 42.4383607, -76.494675 42.438344, -76.4932818 42.4380902, -76.493163 42.4380602, -76.4930455 42.4380324)",,,
"[345087362, 677344829, 1187505141, 1187505142]",yes,South Aurora Street,secondary,,False,"[False, True]",103.08099999999999,"LINESTRING (-76.4949631 42.4383894, -76.4950194 42.4384913, -76.4951403 42.4386989, -76.4953046 42.4389808, -76.4954549 42.4392424)",,,
20186785,,Schuyler Place,residential,30 mph,False,False,100.662,"LINESTRING (-76.492176 42.440601, -76.4921786 42.4406802, -76.4922036 42.4414338, -76.492206 42.441506)",,,
20186785,,Schuyler Place,residential,30 mph,False,True,147.67399999999998,"LINESTRING (-76.492176 42.440601, -76.4921731 42.440524, -76.492165 42.440304, -76.492135 42.439944, -76.4921123 42.439358, -76.492109 42.439274)",,,
20192680,,East Seneca Street,residential,30 mph,True,False,166.706,"LINESTRING (-76.492176 42.440601, -76.492283 42.4405982, -76.494206 42.440543)",,,
20189089,,East Buffalo Street,tertiary,,False,False,13.459,"LINESTRING (-76.492206 42.441506, -76.492042 42.441508)",,,
20186785,,Schuyler Place,residential,30 mph,False,True,100.662,"LINESTRING (-76.492206 42.441506, -76.4922036 42.4414338, -76.4921786 42.4406802, -76.492176 42.440601)",,,
20189089,,East Buffalo Street,tertiary,,False,True,51.567,"LINESTRING (-76.492206 42.441506, -76.4923678 42.4415016, -76.492834 42.441489)",,,
20192433,,East Court Street,tertiary,30 mph,False,False,88.38499999999999,"LINESTRING (-76.49804 42.442623, -76.4979435 42.4426278, -76.4975522 42.4426371, -76.4970669 42.4426486, -76.4969636 42.4426511)",,,
20192433,,East Court Street,tertiary,30 mph,False,True,92.57199999999999,"LINESTRING (-76.49804 42.442623, -76.4983339 42.4426143, -76.498855 42.442599, -76.498929 42.442593, -76.4990634 42.442591, -76.499167 42.44259)",,,
35209518,,North Tioga Street,residential,25 mph,False,False,99.031,"LINESTRING (-76.4968412 42.4404861, -76.4968428 42.4405598, -76.4968911 42.4413067, -76.4968947 42.4413758)",,,
345084322,,East Seneca Street,primary,30 mph,True,False,181.49800000000002,"LINESTRING (-76.4968412 42.4404861, -76.4969456 42.4404811, -76.498895 42.440405, -76.4989651 42.4404035, -76.49905 42.440403)",2,NY 79,
20189089,,East Buffalo Street,tertiary,,False,False,95.75299999999999,"LINESTRING (-76.4968947 42.4413758, -76.4968085 42.44138, -76.4958192 42.4414051, -76.4957286 42.4414065)",,,
20189089,,East Buffalo Street,tertiary,,False,True,181.598,"LINESTRING (-76.4968947 42.4413758, -76.4969947 42.4413712, -76.4974798 42.4413573, -76.498146 42.4413393, -76.499003 42.4413161, -76.499106 42.441312)",,,
35209518,,North Tioga Street,residential,25 mph,False,False,141.922,"LINESTRING (-76.4968947 42.4413758, -76.4969 42.4414498, -76.4969133 42.4417003, -76.49692 42.441828, -76.4969263 42.4419634, -76.4969598 42.4425796, -76.4969636 42.4426511)",,,
35209518,,North Tioga Street,residential,25 mph,False,True,99.031,"LINESTRING (-76.4968947 42.4413758, -76.4968911 42.4413067, -76.4968428 42.4405598, -76.4968412 42.4404861)",,,
20192433,,East Court Street,tertiary,30 mph,False,True,88.38500000000002,"LINESTRING (-76.4969636 42.4426511, -76.4970669 42.4426486, -76.4975522 42.4426371, -76.4979435 42.4426278, -76.49804 42.442623)",,,
35209518,,North Tioga Street,residential,25 mph,False,True,141.922,"LINESTRING (-76.4969636 42.4426511, -76.4969598 42.4425796, -76.4969263 42.4419634, -76.49692 42.441828, -76.4969133 42.4417003, -76.4969 42.4414498, -76.4968947 42.4413758)",,,
345084323,,North Tioga Street,residential,25 mph,False,False,123.061,"LINESTRING (-76.4969636 42.4426511, -76.4969681 42.4427372, -76.49702 42.443741, -76.497021 42.443757)",,,
345084325,,East Court Street,tertiary,30 mph,False,False,96.021,"LINESTRING (-76.4969636 42.4426511, -76.496857 42.4426539, -76.4959017 42.4426854, -76.4957945 42.442688)",,,
116351989,yes,North Tioga Street,residential,25 mph,False,False,14.578,"LINESTRING (-76.497021 42.443757, -76.497024 42.443822, -76.497028 42.443888)",,,
345084323,,North Tioga Street,residential,25 mph,False,True,123.061,"LINESTRING (-76.497021 42.443757, -76.49702 42.443741, -76.4969681 42.4427372, -76.4969636 42.4426511)",,,
20190595,,East Clinton Street,primary,,False,False,19.273,"LINESTRING (-76.4947718 42.4376136, -76.4948877 42.437598, -76.4949174 42.437594, -76.4950023 42.4375805)",,NY 96B,
86875235,,South Aurora Street,secondary,,False,False,32.187,"LINESTRING (-76.4947718 42.4376136, -76.4947779 42.4376568, -76.4948125 42.4379015)",,,
139324149,,South Aurora Street,primary,,False,True,103.63699999999999,"LINESTRING (-76.4947718 42.4376136, -76.49476 42.437249, -76.494752 42.436938, -76.4947392 42.4367333, -76.494736 42.436682)",,NY 96B,
"[1187505161, 20187258, 116771855, 1187505159]",yes,"['University Avenue', 'Linn Street']",tertiary,30 mph,False,False,73.245,"LINESTRING (-76.4945726 42.442728, -76.4945766 42.442823, -76.4945719 42.4429045, -76.4945611 42.4430377, -76.4945556 42.4430783, -76.494547 42.4431147, -76.4945316 42.4431678, -76.4945201 42.4432107, -76.4944952 42.4432772, -76.4944739 42.4433194, -76.494446 42.4433745)",,,
345084325,,East Court Street,tertiary,30 mph,False,True,100.365,"LINESTRING (-76.4945726 42.442728, -76.4956885 42.4426927, -76.4957945 42.442688)",,,
20193239,,University Avenue,tertiary,30 mph,False,False,12.904,"LINESTRING (-76.494446 42.4433745, -76.4943704 42.443456, -76.4943556 42.4434694)",,,
"[1187505161, 20187258, 1187505159, 116771855]",yes,"['University Avenue', 'Linn Street']",tertiary,30 mph,False,True,73.24499999999999,"LINESTRING (-76.494446 42.4433745, -76.4944739 42.4433194, -76.4944952 42.4432772, -76.4945201 42.4432107, -76.4945316 42.4431678, -76.494547 42.4431147, -76.4945556 42.4430783, -76.4945611 42.4430377, -76.4945719 42.4429045, -76.4945766 42.442823, -76.4945726 42.442728)",,,
44315224,,West Buffalo Street,tertiary,,False,False,141.738,"LINESTRING (-76.500832 42.441263, -76.5007404 42.4412656, -76.4992189 42.4413089, -76.499106 42.441312)",,,
44315224,,West Buffalo Street,tertiary,,False,True,80.40899999999999,"LINESTRING (-76.500832 42.441263, -76.5009479 42.4412593, -76.5017171 42.441235, -76.501811 42.441232)",,,
345319819,,North Geneva Street,residential,,False,False,142.198,"LINESTRING (-76.500832 42.441263, -76.500836 42.4413449, -76.5008907 42.4424736, -76.500894 42.442541)",,,
345319819,,North Geneva Street,residential,,False,True,101.708,"LINESTRING (-76.500832 42.441263, -76.5008283 42.4411932, -76.5007895 42.4404541, -76.5007884 42.4404327, -76.500784 42.440349)",,,
20189089,,East Buffalo Street,tertiary,,False,False,181.59799999999998,"LINESTRING (-76.499106 42.441312, -76.499003 42.4413161, -76.498146 42.4413393, -76.4974798 42.4413573, -76.4969947 42.4413712, -76.4968947 42.4413758)",,,
44315224,,West Buffalo Street,tertiary,,False,True,141.738,"LINESTRING (-76.499106 42.441312, -76.4992189 42.4413089, -76.5007404 42.4412656, -76.500832 42.441263)",,,
116771863,,North Cayuga Street,tertiary,30 mph,False,False,142.195,"LINESTRING (-76.499106 42.441312, -76.4991098 42.4413949, -76.4991636 42.4425188, -76.499167 42.44259)",,,
116771863,,North Cayuga Street,tertiary,30 mph,False,True,101.18400000000001,"LINESTRING (-76.499106 42.441312, -76.4991027 42.4412465, -76.499085 42.440889, -76.4990752 42.4407528, -76.4990561 42.4404877, -76.49905 42.440403)",,,
20187835,,Osmun Place,residential,,False,True,59.991,"LINESTRING (-76.4908233 42.4420811, -76.4907997 42.4416254, -76.490795 42.441542)",,,
20189089,,East Buffalo Street,tertiary,,False,True,52.715,"LINESTRING (-76.490795 42.441542, -76.491437 42.441525)",,,
20187835,,Osmun Place,residential,,False,False,59.991,"LINESTRING (-76.490795 42.441542, -76.4907997 42.4416254, -76.4908233 42.4420811)",,,
20187913,,Turner Place,residential,,False,False,12.461,"LINESTRING (-76.496735 42.435634, -76.49674 42.435746)",,,
20187913,,Turner Place,residential,,False,False,97.126,"LINESTRING (-76.49674 42.435746, -76.496779 42.436619)",,,
20187913,,Turner Place,residential,,False,True,12.461,"LINESTRING (-76.49674 42.435746, -76.496735 42.435634)",,,
20190628,,Columbia Street,residential,,False,False,169.183,"LINESTRING (-76.49674 42.435746, -76.4948217 42.4358009, -76.4947874 42.4358019, -76.49468 42.435805)",,,
139324146,,Seneca Way,primary,30 mph,True,False,124.73599999999999,"LINESTRING (-76.49423 42.439931, -76.494245 42.4399486, -76.4942621 42.4399686, -76.494317 42.440033, -76.494424 42.44014, -76.4945166 42.4402182, -76.4945991 42.4402704, -76.4946944 42.4403258, -76.4947974 42.4403726, -76.494927 42.4404195, -76.4949389 42.440423, -76.4950738 42.4404628, -76.4951579 42.4404885, -76.4952486 42.4405077, -76.49534 42.4405208, -76.4954438 42.4405249)",2,NY 79,
44315343,,East Seneca Street,primary,30 mph,True,False,19.293,"LINESTRING (-76.4954438 42.4405249, -76.4955951 42.4405208, -76.4955993 42.4405206, -76.4956788 42.4405207)",2,NY 79,
20188290,,James Street,residential,,False,False,134.861,"LINESTRING (-76.490738 42.436194, -76.4907699 42.436251, -76.490818 42.436337, -76.490925 42.436624, -76.491024 42.436919, -76.491152 42.437246, -76.49121 42.437354)",,,
24543694,,Columbia Street,residential,,False,True,49.44499999999999,"LINESTRING (-76.490738 42.436194, -76.490989 42.436001, -76.491076 42.43595, -76.491163 42.435918, -76.491194 42.435913)",,,
20188290,,James Street,residential,,False,True,134.861,"LINESTRING (-76.49121 42.437354, -76.491152 42.437246, -76.491024 42.436919, -76.490925 42.436624, -76.490818 42.436337, -76.4907699 42.436251, -76.490738 42.436194)",,,
20189089,,East Buffalo Street,tertiary,,False,False,13.726,"LINESTRING (-76.494401 42.441441, -76.494234 42.441448)",,,
20188465,,Terrace Place,residential,,True,False,148.776,"LINESTRING (-76.494401 42.441441, -76.4944026 42.4415279, -76.494412 42.442044, -76.494411 42.442283, -76.4944456 42.4426571, -76.494446 42.442661, -76.49448 42.442688, -76.4945235 42.4427141, -76.4945726 42.442728)",,,
20189089,,East Buffalo Street,tertiary,,False,True,109.009,"LINESTRING (-76.494401 42.441441, -76.4956214 42.4414089, -76.4957286 42.4414065)",,,
20189928,,North Geneva Street,residential,,False,True,95.59,"LINESTRING (-76.500739 42.43949, -76.5007418 42.4395732, -76.5007486 42.4396725, -76.5007746 42.4401694, -76.5007794 42.4402621, -76.5007806 42.4402844, -76.500784 42.440349)",,,
"[364252593, 345317453]",,West State Street,tertiary,,False,False,140.189,"LINESTRING (-76.500739 42.43949, -76.5006326 42.4394932, -76.5006158 42.4394932, -76.4991251 42.4395464, -76.4990326 42.4395498)",2,,
345317453,,West State Street,tertiary,,False,True,80.658,"LINESTRING (-76.500739 42.43949, -76.5008553 42.4394863, -76.5016202 42.4394622, -76.501721 42.439459)",2,,
677164999,,South Geneva Street,residential,,False,False,101.15,"LINESTRING (-76.500739 42.43949, -76.5007349 42.4394075, -76.5006957 42.4386516, -76.500692 42.438581)",,,
20189089,,East Buffalo Street,tertiary,,False,False,109.009,"LINESTRING (-76.4957286 42.4414065, -76.4956214 42.4414089, -76.494401 42.441441)",,,
20189089,,East Buffalo Street,tertiary,,False,True,95.75299999999999,"LINESTRING (-76.4957286 42.4414065, -76.4958192 42.4414051, -76.4968085 42.44138, -76.4968947 42.4413758)",,,
44320052,,North Aurora Street,tertiary,,True,False,142.6,"LINESTRING (-76.4957286 42.4414065, -76.4957321 42.4414924, -76.4957434 42.4417487, -76.4957496 42.4418616, -76.4957659 42.4421587, -76.4957909 42.4426159, -76.4957945 42.442688)",,,
20189089,,East Buffalo Street,tertiary,,False,True,13.726,"LINESTRING (-76.494234 42.441448, -76.494401 42.441441)",,,
20189089,,East Buffalo Street,tertiary,,False,False,57.821,"LINESTRING (-76.494234 42.441448, -76.4939855 42.4414558, -76.49353 42.44147)",,,
20193322,,Parker Street,residential,,False,True,100.658,"LINESTRING (-76.494234 42.441448, -76.494232 42.4413822, -76.4942085 42.4406253, -76.494206 42.440543)",,,
20189089,,East Buffalo Street,tertiary,,False,False,57.156,"LINESTRING (-76.49353 42.44147, -76.493266 42.441474, -76.492834 42.441489)",,,
20189089,,East Buffalo Street,tertiary,,False,True,57.821,"LINESTRING (-76.49353 42.44147, -76.4939855 42.4414558, -76.494234 42.441448)",,,
20192051,,Fountain Place,residential,,False,False,97.82,"LINESTRING (-76.49353 42.44147, -76.493536 42.4415536, -76.493578 42.442137, -76.493575 42.4422, -76.4935579 42.4423267, -76.493555 42.442348)",,,
20189089,,East Buffalo Street,tertiary,,False,False,51.567,"LINESTRING (-76.492834 42.441489, -76.4923678 42.4415016, -76.492206 42.441506)",,,
20189089,,East Buffalo Street,tertiary,,False,True,57.156,"LINESTRING (-76.492834 42.441489, -76.493266 42.441474, -76.49353 42.44147)",,,
20192423,,Willets Place,residential,,False,False,92.613,"LINESTRING (-76.492834 42.441489, -76.492839 42.4415685, -76.492886 42.442321)",,,
20189089,,East Buffalo Street,tertiary,,False,True,13.459,"LINESTRING (-76.492042 42.441508, -76.492206 42.441506)",,,
20189089,,East Buffalo Street,tertiary,,False,False,49.685,"LINESTRING (-76.492042 42.441508, -76.491786 42.441518, -76.491437 42.441525)",,,
